Delivery day;Period number;Period;Buy Orders (MWh);Sell Orders (MWh);Buy trades (MWh);Sell trades (MWh);Traded Quantity Difference (MWh);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MWh)
12.2.2026;13;12:00 - 13:00;19,472.2;605.9;117.0;141.9;-24.9;88.83;258.9
12.2.2026;14;13:00 - 14:00;26,148.8;7,995.5;124.0;209.5;-85.5;100.27;333.5
12.2.2026;15;14:00 - 15:00;20,372.9;3,439.6;113.2;176.8;-63.6;106.42;290.0
12.2.2026;16;15:00 - 16:00;17,987.3;21,317.5;94.7;129.8;-35.1;123.61;224.5
12.2.2026;17;16:00 - 17:00;35,497.5;22,473.3;63.3;112.8;-49.5;135.53;176.1
12.2.2026;18;17:00 - 18:00;17,557.2;8,631.2;73.7;128.6;-54.9;146.65;202.3
12.2.2026;19;18:00 - 19:00;50,353.4;43,223.1;39.9;80.7;-40.8;135.24;120.6
12.2.2026;20;19:00 - 20:00;65,304.9;11,587.5;194.1;298.5;-104.4;170.36;492.6
12.2.2026;21;20:00 - 21:00;104,531.2;9,320.1;82.5;94.5;-12.0;124.45;177.0
12.2.2026;22;21:00 - 22:00;27,323.1;22,243.8;69.8;38.3;31.5;93.79;108.1
12.2.2026;23;22:00 - 23:00;64,504.2;27,020.8;78.1;30.4;47.7;80.99;108.5
12.2.2026;24;23:00 - 00:00;27,912.5;685.2;24.8;64.5;-39.7;88.16;89.3
13.2.2026;1;00:00 - 01:00;41.3;141.9;5.3;47.9;-42.6;87.28;53.2
13.2.2026;2;01:00 - 02:00;87.1;102.5;7.2;51.2;-44.0;87.69;58.4
13.2.2026;3;02:00 - 03:00;78.1;124.9;26.4;51.9;-25.5;87.12;78.3
13.2.2026;4;03:00 - 04:00;104.4;143.4;23.4;42.6;-19.2;86.50;66.0
13.2.2026;5;04:00 - 05:00;113.6;154.3;26.1;83.9;-57.8;86.19;110.0
13.2.2026;6;05:00 - 06:00;296.5;91.5;32.0;55.1;-23.1;88.52;87.1
13.2.2026;7;06:00 - 07:00;140.9;273.2;59.5;21.4;38.1;95.91;80.9
13.2.2026;8;07:00 - 08:00;3,008.1;341.2;40.5;43.6;-3.1;123.34;84.1
13.2.2026;9;08:00 - 09:00;8,403.0;460.5;70.8;106.0;-35.2;122.19;176.8
13.2.2026;10;09:00 - 10:00;4,876.0;1,879.8;61.7;87.2;-25.5;115.60;148.9
13.2.2026;11;10:00 - 11:00;644.1;742.1;92.1;129.8;-37.7;98.70;221.9
13.2.2026;12;11:00 - 12:00;5,261.4;295.4;57.7;122.5;-64.8;94.18;180.2
13.2.2026;13;12:00 - 13:00;8,172.1;4,745.1;81.0;134.0;-53.0;91.46;215.0
13.2.2026;14;13:00 - 14:00;8,834.6;5,544.8;101.6;142.7;-41.1;92.05;244.3
13.2.2026;15;14:00 - 15:00;556.0;4,523.9;100.4;118.9;-18.5;100.38;219.3
13.2.2026;16;15:00 - 16:00;11,324.0;11,824.3;181.4;132.1;49.3;133.22;313.5
13.2.2026;17;16:00 - 17:00;17,077.5;87,128.1;167.5;120.5;47.0;128.11;288.0
13.2.2026;18;17:00 - 18:00;24,374.0;3,949.3;78.3;73.1;5.2;128.31;151.4
13.2.2026;19;18:00 - 19:00;50,281.6;1,449.3;43.4;56.7;-13.3;130.37;100.1
13.2.2026;20;19:00 - 20:00;45,653.6;4,470.9;51.7;61.3;-9.6;127.49;113.0
13.2.2026;21;20:00 - 21:00;25,775.0;19,762.1;59.6;56.6;3.0;123.39;116.2
13.2.2026;22;21:00 - 22:00;74,070.6;47,652.7;114.3;75.2;39.1;120.70;189.5
13.2.2026;23;22:00 - 23:00;16,486.6;5,832.4;90.9;105.7;-14.8;106.15;196.6
13.2.2026;24;23:00 - 00:00;2,008.9;489.1;101.9;88.4;13.5;97.08;190.3
14.2.2026;1;00:00 - 01:00;202.7;190.2;39.5;33.9;5.6;93.34;73.4
14.2.2026;2;01:00 - 02:00;243.9;160.0;23.6;37.5;-13.9;92.74;61.1
14.2.2026;3;02:00 - 03:00;173.9;266.4;37.7;38.6;-0.9;89.79;76.3
14.2.2026;4;03:00 - 04:00;352.0;104.3;43.7;47.2;-3.5;92.18;90.9
14.2.2026;5;04:00 - 05:00;264.4;186.7;30.0;26.2;3.8;91.38;56.2
14.2.2026;6;05:00 - 06:00;222.3;347.9;49.9;42.6;7.3;88.86;92.5
14.2.2026;7;06:00 - 07:00;374.8;437.2;41.7;63.5;-21.8;91.03;105.2
14.2.2026;8;07:00 - 08:00;3,591.5;385.4;56.5;94.6;-38.1;93.75;151.1
14.2.2026;9;08:00 - 09:00;9,383.4;4,155.6;79.6;71.9;7.7;96.68;151.5
14.2.2026;10;09:00 - 10:00;34,308.7;4,483.1;95.4;85.1;10.3;100.81;180.5
14.2.2026;11;10:00 - 11:00;7,413.8;7,328.2;106.6;114.8;-8.2;101.38;221.4
14.2.2026;12;11:00 - 12:00;1,649.4;2,962.6;109.6;132.7;-23.1;99.55;242.3
14.2.2026;13;12:00 - 13:00;9,287.2;5,176.7;120.2;149.1;-28.9;99.48;269.3
14.2.2026;14;13:00 - 14:00;6,337.3;5,102.4;91.4;157.3;-65.9;98.09;248.7
14.2.2026;15;14:00 - 15:00;34,830.8;4,567.4;57.5;169.0;-111.5;104.25;226.5
14.2.2026;16;15:00 - 16:00;4,803.8;18,168.0;92.2;173.7;-81.5;109.32;265.9
14.2.2026;17;16:00 - 17:00;2,766.7;463.6;177.0;140.9;36.1;122.22;317.9
14.2.2026;18;17:00 - 18:00;3,056.3;1,722.7;198.6;207.4;-8.8;131.16;406.0
14.2.2026;19;18:00 - 19:00;3,280.0;828.5;167.1;204.6;-37.5;130.26;371.7
14.2.2026;20;19:00 - 20:00;2,591.5;2,193.6;63.4;200.1;-136.7;127.71;263.5
14.2.2026;21;20:00 - 21:00;14,660.7;8,375.9;83.0;76.3;6.7;120.30;159.3
14.2.2026;22;21:00 - 22:00;2,534.0;370.3;63.7;91.4;-27.7;114.48;155.1
14.2.2026;23;22:00 - 23:00;5,528.8;275.6;99.1;101.5;-2.4;108.16;200.6
14.2.2026;24;23:00 - 00:00;636.8;234.6;87.3;71.3;16.0;100.30;158.6
15.2.2026;1;00:00 - 01:00;150.5;186.7;57.4;21.2;36.2;101.35;78.6
15.2.2026;2;01:00 - 02:00;272.3;147.7;74.3;22.4;51.9;98.70;96.7
15.2.2026;3;02:00 - 03:00;520.8;150.6;53.1;20.2;32.9;97.97;73.3
15.2.2026;4;03:00 - 04:00;253.4;195.2;62.6;22.6;40.0;100.13;85.2
15.2.2026;5;04:00 - 05:00;324.9;251.9;81.0;23.1;57.9;96.50;104.1
15.2.2026;6;05:00 - 06:00;179.5;139.3;57.0;13.3;43.7;92.11;70.3
15.2.2026;7;06:00 - 07:00;182.8;251.1;61.3;23.5;37.8;95.35;84.8
15.2.2026;8;07:00 - 08:00;327.1;266.3;78.3;34.7;43.6;94.95;113.0
15.2.2026;9;08:00 - 09:00;2,883.7;308.5;64.6;38.4;26.2;94.53;103.0
15.2.2026;10;09:00 - 10:00;1,637.5;1,928.9;91.1;57.2;33.9;93.44;148.3
15.2.2026;11;10:00 - 11:00;3,358.1;4,099.6;89.2;72.7;16.5;87.33;161.9
15.2.2026;12;11:00 - 12:00;14,409.4;6,431.1;74.6;82.9;-8.3;77.37;157.5
15.2.2026;13;12:00 - 13:00;8,099.9;5,730.4;108.6;123.5;-14.9;73.07;232.1
15.2.2026;14;13:00 - 14:00;14,907.1;5,142.7;231.8;72.6;159.2;64.68;304.4
15.2.2026;15;14:00 - 15:00;17,336.4;6,668.2;183.0;126.1;56.9;70.07;309.1
15.2.2026;16;15:00 - 16:00;2,061.2;4,168.5;141.0;129.3;11.7;75.19;270.3
15.2.2026;17;16:00 - 17:00;8,222.3;2,824.3;68.1;71.8;-3.7;93.96;139.9
15.2.2026;18;17:00 - 18:00;7,975.7;3,808.7;59.1;84.7;-25.6;114.60;143.8
15.2.2026;19;18:00 - 19:00;5,337.7;1,691.3;38.3;130.8;-92.5;117.65;169.1
15.2.2026;20;19:00 - 20:00;1,983.6;739.9;31.0;102.5;-71.5;117.42;133.5
15.2.2026;21;20:00 - 21:00;305.3;1,857.7;35.0;50.1;-15.1;114.59;85.1
15.2.2026;22;21:00 - 22:00;1,709.9;1,427.2;39.5;69.8;-30.3;105.68;109.3
15.2.2026;23;22:00 - 23:00;904.2;1,214.3;38.1;62.7;-24.6;98.95;100.8
15.2.2026;24;23:00 - 00:00;1,016.3;1,175.3;47.1;73.0;-25.9;90.90;120.1
16.2.2026;1;00:00 - 01:00;103.4;2,180.7;40.6;46.6;-6.0;90.85;87.2
16.2.2026;2;01:00 - 02:00;225.2;235.0;53.0;23.7;29.3;82.51;76.7
16.2.2026;3;02:00 - 03:00;200.1;216.3;59.0;49.4;9.6;76.62;108.4
16.2.2026;4;03:00 - 04:00;163.7;191.6;52.1;57.2;-5.1;74.35;109.3
16.2.2026;5;04:00 - 05:00;212.2;332.5;62.0;56.6;5.4;81.97;118.6
16.2.2026;6;05:00 - 06:00;195.6;157.1;58.3;25.3;33.0;98.62;83.6
16.2.2026;7;06:00 - 07:00;1,234.1;138.9;31.6;46.7;-15.1;140.74;78.3
16.2.2026;8;07:00 - 08:00;1,543.8;858.5;50.6;52.3;-1.7;147.23;102.9
16.2.2026;9;08:00 - 09:00;4,562.8;4,016.9;81.7;74.6;7.1;134.47;156.3
16.2.2026;10;09:00 - 10:00;4,397.2;2,656.7;132.9;57.6;75.3;111.15;190.5
16.2.2026;11;10:00 - 11:00;880.6;2,546.9;94.3;46.5;47.8;99.14;140.8
16.2.2026;12;11:00 - 12:00;10,900.8;3,300.9;114.7;103.9;10.8;88.08;218.6
16.2.2026;13;12:00 - 13:00;4,786.5;1,610.9;101.4;90.3;11.1;96.22;191.7
16.2.2026;14;13:00 - 14:00;5,372.4;6,156.5;176.2;87.9;88.3;96.86;264.1
16.2.2026;15;14:00 - 15:00;9,611.5;9,045.9;137.3;80.7;56.6;107.29;218.0
16.2.2026;16;15:00 - 16:00;67,086.3;25,387.5;121.4;121.4;0.0;169.97;242.8
16.2.2026;17;16:00 - 17:00;45,326.9;50,915.8;17.0;17.0;0.0;152.40;34.0
16.2.2026;18;17:00 - 18:00;813.3;64,856.7;85.8;157.8;-72.0;163.78;243.6
16.2.2026;19;18:00 - 19:00;34,224.4;25,178.9;30.5;46.5;-16.0;163.01;77.0
16.2.2026;20;19:00 - 20:00;13,970.3;19,456.5;24.2;32.2;-8.0;160.33;56.4
16.2.2026;21;20:00 - 21:00;29,650.8;52,888.4;23.1;23.1;0.0;145.20;46.2
16.2.2026;22;21:00 - 22:00;26,678.2;13,451.2;74.0;61.8;12.2;128.57;135.8
16.2.2026;23;22:00 - 23:00;7,552.7;4,339.0;95.1;50.1;45.0;112.96;145.2
16.2.2026;24;23:00 - 00:00;1,505.8;10,752.9;131.1;101.0;30.1;100.41;232.1
17.2.2026;1;00:00 - 01:00;217.5;74.4;71.2;0.0;71.2;89.77;71.2
17.2.2026;2;01:00 - 02:00;245.9;86.5;68.5;9.0;59.5;86.02;77.5
17.2.2026;3;02:00 - 03:00;189.9;110.1;95.2;21.0;74.2;98.11;116.2
17.2.2026;4;03:00 - 04:00;286.3;97.6;95.0;11.5;83.5;96.90;106.5
17.2.2026;5;04:00 - 05:00;254.7;197.7;101.1;9.9;91.2;98.10;111.0
17.2.2026;6;05:00 - 06:00;428.8;227.5;126.3;23.2;103.1;96.65;149.5
17.2.2026;7;06:00 - 07:00;394.7;4,130.1;53.5;81.5;-28.0;111.85;135.0
17.2.2026;8;07:00 - 08:00;421.3;1,235.6;123.8;82.8;41.0;150.15;206.6
17.2.2026;9;08:00 - 09:00;5,511.6;2,695.2;139.5;112.9;26.6;146.97;252.4
17.2.2026;10;09:00 - 10:00;1,133.7;965.4;89.1;81.3;7.8;134.22;170.4
17.2.2026;11;10:00 - 11:00;2,545.6;3,524.9;168.7;207.4;-38.7;144.42;376.1
17.2.2026;12;11:00 - 12:00;5,064.7;3,905.1;290.0;192.7;97.3;137.51;482.7
17.2.2026;13;12:00 - 13:00;4,912.3;6,929.2;320.8;179.4;141.4;123.72;500.2
17.2.2026;14;13:00 - 14:00;2,878.9;2,793.5;276.0;192.1;83.9;119.04;468.1
17.2.2026;15;14:00 - 15:00;3,248.2;1,645.9;160.8;147.6;13.2;124.53;308.4
17.2.2026;16;15:00 - 16:00;2,435.8;4,845.3;109.1;112.1;-3.0;143.56;221.2
17.2.2026;17;16:00 - 17:00;6,289.0;4,089.8;152.3;238.9;-86.6;176.76;391.2
17.2.2026;18;17:00 - 18:00;8,136.1;6,227.0;188.5;395.7;-207.2;221.72;584.2
17.2.2026;19;18:00 - 19:00;1,049.6;1,502.0;89.9;184.1;-94.2;180.17;274.0
17.2.2026;20;19:00 - 20:00;2,583.7;3,592.1;91.4;109.3;-17.9;175.96;200.7
17.2.2026;21;20:00 - 21:00;6,282.4;1,833.4;36.0;106.7;-70.7;180.45;142.7
17.2.2026;22;21:00 - 22:00;1,162.9;5,974.2;32.8;61.0;-28.2;118.37;93.8
17.2.2026;23;22:00 - 23:00;1,229.6;2,468.4;27.5;91.4;-63.9;111.16;118.9
17.2.2026;24;23:00 - 00:00;1,486.5;2,750.3;47.1;105.6;-58.5;90.11;152.7
18.2.2026;1;00:00 - 01:00;155.8;56.6;69.9;17.0;52.9;85.46;86.9
18.2.2026;2;01:00 - 02:00;101.1;125.9;27.2;40.3;-13.1;86.08;67.5
18.2.2026;3;02:00 - 03:00;217.3;199.4;128.1;37.6;90.5;82.59;165.7
18.2.2026;4;03:00 - 04:00;2,068.8;162.1;141.7;47.4;94.3;87.26;189.1
18.2.2026;5;04:00 - 05:00;448.4;378.6;298.0;52.5;245.5;95.75;350.5
18.2.2026;6;05:00 - 06:00;214.5;152.7;38.0;35.3;2.7;91.56;73.3
18.2.2026;7;06:00 - 07:00;159.7;273.2;25.9;59.2;-33.3;122.77;85.1
18.2.2026;8;07:00 - 08:00;207.3;274.8;13.9;75.0;-61.1;190.69;88.9
18.2.2026;9;08:00 - 09:00;1,425.6;1,702.6;65.0;191.4;-126.4;180.98;256.4
18.2.2026;10;09:00 - 10:00;2,687.1;2,832.9;34.9;150.8;-115.9;132.69;185.7
18.2.2026;11;10:00 - 11:00;2,503.6;1,885.0;31.2;212.3;-181.1;110.22;243.5
18.2.2026;12;11:00 - 12:00;4,641.3;1,169.6;39.7;223.6;-183.9;98.14;263.3
18.2.2026;13;12:00 - 13:00;17,339.2;2,299.6;88.7;232.8;-144.1;96.49;321.5
18.2.2026;14;13:00 - 14:00;22,225.0;982.0;102.7;202.2;-99.5;95.08;304.9
18.2.2026;15;14:00 - 15:00;1,249.0;1,118.6;137.2;193.9;-56.7;96.92;331.1
18.2.2026;16;15:00 - 16:00;4,689.6;14,169.5;80.5;108.9;-28.4;106.87;189.4
18.2.2026;17;16:00 - 17:00;8,744.9;1,911.7;59.1;69.9;-10.8;122.86;129.0
18.2.2026;18;17:00 - 18:00;7,456.9;15,574.3;154.1;244.6;-90.5;143.38;398.7
18.2.2026;19;18:00 - 19:00;5,143.9;2,685.1;109.5;370.4;-260.9;176.95;479.9
18.2.2026;20;19:00 - 20:00;6,151.1;20,792.4;169.3;462.3;-293.0;176.00;631.6
18.2.2026;21;20:00 - 21:00;3,845.4;8,404.3;114.1;315.4;-201.3;186.21;429.5
18.2.2026;22;21:00 - 22:00;28,490.5;8,766.2;42.0;151.2;-109.2;171.90;193.2
18.2.2026;23;22:00 - 23:00;2,021.1;513.5;47.0;81.1;-34.1;113.94;128.1
18.2.2026;24;23:00 - 00:00;2,840.6;714.9;93.7;76.3;17.4;95.38;170.0
19.2.2026;1;00:00 - 01:00;966.7;169.9;110.2;51.9;58.3;96.72;162.1
19.2.2026;2;01:00 - 02:00;557.1;200.2;92.4;46.0;46.4;92.28;138.4
19.2.2026;3;02:00 - 03:00;1,806.1;860.3;160.7;123.2;37.5;85.09;283.9
19.2.2026;4;03:00 - 04:00;431.2;244.5;82.4;65.0;17.4;89.60;147.4
19.2.2026;5;04:00 - 05:00;528.5;375.8;86.6;66.7;19.9;90.79;153.3
19.2.2026;6;05:00 - 06:00;165.1;154.7;26.0;46.7;-20.7;90.37;72.7
19.2.2026;7;06:00 - 07:00;7,699.9;230.2;33.1;43.3;-10.2;120.01;76.4
19.2.2026;8;07:00 - 08:00;283.5;264.3;27.3;69.3;-42.0;168.38;96.6
19.2.2026;9;08:00 - 09:00;457.8;1,828.2;47.9;38.0;9.9;142.60;85.9
19.2.2026;10;09:00 - 10:00;1,887.9;1,397.9;43.0;76.4;-33.4;134.61;119.4
19.2.2026;11;10:00 - 11:00;3,585.7;1,193.7;69.0;92.0;-23.0;117.38;161.0
19.2.2026;12;11:00 - 12:00;2,462.4;1,321.2;82.1;88.5;-6.4;115.14;170.6
19.2.2026;13;12:00 - 13:00;8,035.9;7,945.4;144.0;109.4;34.6;116.50;253.4
19.2.2026;14;13:00 - 14:00;1,533.5;8,167.8;106.5;86.0;20.5;115.50;192.5
19.2.2026;15;14:00 - 15:00;3,531.0;10,915.5;149.6;92.1;57.5;116.46;241.7
19.2.2026;16;15:00 - 16:00;39,071.7;66,639.4;111.9;69.0;42.9;130.94;180.9
19.2.2026;17;16:00 - 17:00;1,608.6;6,448.9;108.5;74.0;34.5;180.05;182.5
19.2.2026;18;17:00 - 18:00;10,319.1;90,889.3;106.2;282.9;-176.7;220.51;389.1
19.2.2026;19;18:00 - 19:00;24,839.3;58,026.7;181.6;381.0;-199.4;197.39;562.6
19.2.2026;20;19:00 - 20:00;7,592.1;34,155.1;147.5;170.9;-23.4;166.67;318.4
19.2.2026;21;20:00 - 21:00;4,736.5;3,081.1;65.5;63.7;1.8;137.26;129.2
19.2.2026;22;21:00 - 22:00;506.3;82,754.5;78.4;84.4;-6.0;107.88;162.8
19.2.2026;23;22:00 - 23:00;2,610.4;5,137.9;33.9;56.0;-22.1;100.46;89.9
19.2.2026;24;23:00 - 00:00;2,371.5;7,074.9;37.7;53.2;-15.5;92.19;90.9
20.2.2026;1;00:00 - 01:00;115.5;75.2;19.6;2.0;17.6;88.00;21.6
20.2.2026;2;01:00 - 02:00;156.5;126.7;35.9;22.8;13.1;87.69;58.7
20.2.2026;3;02:00 - 03:00;310.4;133.6;145.3;20.6;124.7;86.43;165.9
20.2.2026;4;03:00 - 04:00;129.6;179.3;26.5;17.5;9.0;93.65;44.0
20.2.2026;5;04:00 - 05:00;161.1;99.7;22.9;11.9;11.0;88.10;34.8
20.2.2026;6;05:00 - 06:00;1,188.1;158.8;38.2;15.2;23.0;92.42;53.4
20.2.2026;7;06:00 - 07:00;1,599.6;236.9;39.8;24.8;15.0;109.68;64.6
20.2.2026;8;07:00 - 08:00;381.9;800.4;23.3;115.0;-91.7;178.69;138.3
20.2.2026;9;08:00 - 09:00;2,208.4;13,425.9;82.6;33.0;49.6;126.49;115.6
20.2.2026;10;09:00 - 10:00;5,449.8;5,763.7;83.3;66.7;16.6;109.88;150.0
20.2.2026;11;10:00 - 11:00;1,206.0;1,271.5;135.6;146.1;-10.5;95.22;281.7
20.2.2026;12;11:00 - 12:00;11,083.0;13,107.2;169.0;97.2;71.8;75.66;266.2
20.2.2026;13;12:00 - 13:00;6,489.9;2,293.6;151.9;103.4;48.5;66.92;255.3
20.2.2026;14;13:00 - 14:00;13,411.4;13,161.3;206.2;152.3;53.9;58.05;358.5
20.2.2026;15;14:00 - 15:00;19,798.3;19,634.2;315.8;334.4;-18.6;61.44;650.2
20.2.2026;16;15:00 - 16:00;12,010.4;2,135.1;152.3;200.6;-48.3;91.21;352.9
20.2.2026;17;16:00 - 17:00;1,769.0;5,652.9;142.6;226.4;-83.8;113.12;369.0
20.2.2026;18;17:00 - 18:00;12,008.9;67,747.5;168.8;205.4;-36.6;113.44;374.2
20.2.2026;19;18:00 - 19:00;1,907.3;102,039.9;105.4;300.4;-195.0;113.88;405.8
20.2.2026;20;19:00 - 20:00;16,021.7;67,553.3;62.4;70.0;-7.6;99.69;132.4
20.2.2026;21;20:00 - 21:00;127,831.6;102,361.4;38.6;30.8;7.8;81.56;69.4
20.2.2026;22;21:00 - 22:00;4,762.7;7,202.9;48.1;36.0;12.1;75.27;84.1
20.2.2026;23;22:00 - 23:00;558.4;4,923.4;50.1;48.7;1.4;71.73;98.8
20.2.2026;24;23:00 - 00:00;2,199.3;4,243.9;61.6;71.8;-10.2;67.25;133.4
21.2.2026;1;00:00 - 01:00;136.8;105.4;52.5;27.0;25.5;54.22;79.5
21.2.2026;2;01:00 - 02:00;137.3;110.1;56.9;22.4;34.5;54.83;79.3
21.2.2026;3;02:00 - 03:00;599.3;227.2;288.7;21.6;267.1;52.66;310.3
21.2.2026;4;03:00 - 04:00;394.0;259.2;207.1;42.1;165.0;53.08;249.2
21.2.2026;5;04:00 - 05:00;481.3;185.4;259.1;32.2;226.9;50.06;291.3
21.2.2026;6;05:00 - 06:00;164.3;200.1;53.9;9.5;44.4;54.90;63.4
21.2.2026;7;06:00 - 07:00;264.8;183.8;48.2;41.2;7.0;68.17;89.4
21.2.2026;8;07:00 - 08:00;323.9;297.4;36.7;44.6;-7.9;83.08;81.3
21.2.2026;9;08:00 - 09:00;4,094.7;2,234.9;48.4;36.8;11.6;98.71;85.2
21.2.2026;10;09:00 - 10:00;1,942.5;775.0;67.5;47.5;20.0;101.01;115.0
21.2.2026;11;10:00 - 11:00;1,930.6;2,694.5;153.0;109.0;44.0;92.37;262.0
21.2.2026;12;11:00 - 12:00;3,473.5;4,251.0;163.2;118.3;44.9;83.21;281.5
21.2.2026;13;12:00 - 13:00;7,779.6;3,172.0;149.4;125.4;24.0;71.57;274.8
21.2.2026;14;13:00 - 14:00;11,409.7;9,727.7;81.9;96.4;-14.5;74.39;178.3
21.2.2026;15;14:00 - 15:00;11,092.1;4,748.4;155.9;112.1;43.8;82.91;268.0
21.2.2026;16;15:00 - 16:00;1,199.7;3,390.6;43.3;40.2;3.1;90.62;83.5
21.2.2026;17;16:00 - 17:00;1,591.1;4,880.1;37.8;154.9;-117.1;101.70;192.7
21.2.2026;18;17:00 - 18:00;1,030.9;1,618.4;75.8;124.4;-48.6;110.53;200.2
21.2.2026;19;18:00 - 19:00;723.5;5,142.6;48.0;111.7;-63.7;113.95;159.7
21.2.2026;20;19:00 - 20:00;9,029.2;4,229.1;55.4;269.3;-213.9;107.70;324.7
21.2.2026;21;20:00 - 21:00;2,310.2;64,297.2;57.5;29.4;28.1;94.40;86.9
21.2.2026;22;21:00 - 22:00;7,411.3;8,009.4;121.0;114.6;6.4;94.23;235.6
21.2.2026;23;22:00 - 23:00;567.3;3,958.4;115.8;99.9;15.9;84.00;215.7
21.2.2026;24;23:00 - 00:00;1,047.2;3,615.3;105.8;84.8;21.0;75.50;190.6
22.2.2026;1;00:00 - 01:00;329.0;229.8;138.3;91.2;47.1;54.92;229.5
22.2.2026;2;01:00 - 02:00;603.0;157.7;105.5;44.0;61.5;59.35;149.5
22.2.2026;3;02:00 - 03:00;4,089.1;172.6;90.9;36.3;54.6;57.05;127.2
22.2.2026;4;03:00 - 04:00;397.8;201.1;80.8;55.3;25.5;69.11;136.1
22.2.2026;5;04:00 - 05:00;2,619.5;207.2;109.2;49.3;59.9;67.56;158.5
22.2.2026;6;05:00 - 06:00;370.4;294.0;125.5;51.7;73.8;64.27;177.2
22.2.2026;7;06:00 - 07:00;459.4;430.8;154.1;124.5;29.6;58.53;278.6
22.2.2026;8;07:00 - 08:00;273.1;536.8;131.4;95.3;36.1;66.18;226.7
22.2.2026;9;08:00 - 09:00;868.6;572.1;186.7;120.1;66.6;57.28;306.8
22.2.2026;10;09:00 - 10:00;4,093.2;1,396.0;213.1;171.4;41.7;64.16;384.5
22.2.2026;11;10:00 - 11:00;2,496.8;3,084.3;166.8;107.2;59.6;59.95;274.0
22.2.2026;12;11:00 - 12:00;1,695.5;1,612.9;231.5;71.4;160.1;46.37;302.9
22.2.2026;13;12:00 - 13:00;2,246.4;924.3;104.7;80.0;24.7;49.22;184.7
22.2.2026;14;13:00 - 14:00;3,857.9;706.4;280.1;95.5;184.6;36.51;375.6
22.2.2026;15;14:00 - 15:00;1,452.6;2,442.7;125.3;73.8;51.5;41.75;199.1
22.2.2026;16;15:00 - 16:00;4,057.9;2,881.0;100.4;73.5;26.9;59.02;173.9
22.2.2026;17;16:00 - 17:00;4,767.5;625.7;78.6;83.8;-5.2;80.41;162.4
22.2.2026;18;17:00 - 18:00;5,059.9;922.5;100.3;120.0;-19.7;85.76;220.3
22.2.2026;19;18:00 - 19:00;6,241.1;2,975.1;101.0;303.5;-202.5;89.03;404.5
22.2.2026;20;19:00 - 20:00;1,736.3;844.4;69.8;227.7;-157.9;83.23;297.5
22.2.2026;21;20:00 - 21:00;484.4;671.2;59.0;129.5;-70.5;80.09;188.5
22.2.2026;22;21:00 - 22:00;2,039.4;370.0;31.0;117.8;-86.8;76.14;148.8
22.2.2026;23;22:00 - 23:00;503.4;1,507.9;41.4;129.2;-87.8;70.48;170.6
22.2.2026;24;23:00 - 00:00;305.5;728.1;80.6;131.8;-51.2;51.25;212.4
23.2.2026;1;00:00 - 01:00;202.6;190.3;71.0;35.3;35.7;43.48;106.3
23.2.2026;2;01:00 - 02:00;1,880.5;152.0;71.5;17.1;54.4;39.53;88.6
23.2.2026;3;02:00 - 03:00;252.8;201.6;83.0;20.8;62.2;31.47;103.8
23.2.2026;4;03:00 - 04:00;447.4;193.6;108.4;28.5;79.9;33.06;136.9
23.2.2026;5;04:00 - 05:00;426.1;241.6;161.7;64.4;97.3;29.08;226.1
23.2.2026;6;05:00 - 06:00;273.0;443.5;80.8;62.9;17.9;56.82;143.7
23.2.2026;7;06:00 - 07:00;421.8;318.0;85.1;130.6;-45.5;84.27;215.7
23.2.2026;8;07:00 - 08:00;248.0;325.2;98.9;130.5;-31.6;106.97;229.4
23.2.2026;9;08:00 - 09:00;532.9;2,129.8;124.5;167.3;-42.8;105.43;291.8
23.2.2026;10;09:00 - 10:00;995.6;447.9;145.9;163.1;-17.2;103.52;309.0
23.2.2026;11;10:00 - 11:00;958.9;827.0;125.0;194.2;-69.2;76.60;319.2
23.2.2026;12;11:00 - 12:00;5,594.8;1,692.4;165.9;146.8;19.1;40.09;312.7
23.2.2026;13;12:00 - 13:00;2,256.0;6,201.7;217.4;212.4;5.0;28.53;429.8
23.2.2026;14;13:00 - 14:00;4,358.8;1,298.4;125.0;171.6;-46.6;12.35;296.6
23.2.2026;15;14:00 - 15:00;16,548.0;8,133.3;185.5;228.4;-42.9;37.46;413.9
23.2.2026;16;15:00 - 16:00;12,465.3;2,550.8;108.5;234.4;-125.9;72.79;342.9
23.2.2026;17;16:00 - 17:00;3,743.8;690.1;117.4;236.5;-119.1;124.41;353.9
23.2.2026;18;17:00 - 18:00;13,061.7;5,585.8;130.8;212.5;-81.7;114.57;343.3
23.2.2026;19;18:00 - 19:00;5,276.1;16,330.5;123.3;177.1;-53.8;121.05;300.4
23.2.2026;20;19:00 - 20:00;5,124.5;41,844.7;160.7;183.5;-22.8;119.53;344.2
23.2.2026;21;20:00 - 21:00;12,057.9;11,301.7;140.5;207.0;-66.5;116.55;347.5
23.2.2026;22;21:00 - 22:00;4,915.5;5,909.7;66.7;151.9;-85.2;97.25;218.6
23.2.2026;23;22:00 - 23:00;39,819.2;1,597.0;239.1;272.9;-33.8;95.63;512.0
23.2.2026;24;23:00 - 00:00;5,076.4;5,341.7;424.7;310.6;114.1;87.27;735.3
24.2.2026;1;00:00 - 01:00;113.0;210.1;14.2;27.5;-13.3;95.45;41.7
24.2.2026;2;01:00 - 02:00;280.8;214.3;77.3;34.0;43.3;94.19;111.3
