datetime,direction,pred,target,size,pnl,spread,limit_price,thresh_s,thresh_d,scale_s,scale_d,month,week
2026-02-08 08:45:00,surplus,3.4518269077393016,0.622,4.487374980061092,9.726160900533408,1.6499999999999915,110.96,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 10:15:00,surplus,5.649827014432039,19.117,5.0,28.75718749999999,0.7800000000000011,105.39,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 10:30:00,surplus,5.002627244578281,25.776,5.0,27.36968749999999,0.21999999999999886,104.28,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 11:30:00,surplus,7.1974270796635755,34.099,5.0,-3.15312500000001,0.8199999999999932,93.35,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 12:30:00,surplus,3.451339647712962,21.699,5.0,-1.7030624999999944,1.2900000000000063,93.36,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 12:45:00,surplus,5.705086874523372,12.449,5.0,-8.165562499999997,0.7800000000000011,88.19,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 13:00:00,surplus,11.356677767536674,2.404,5.0,-26.222593750000005,1.6400000000000006,89.88,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 13:15:00,surplus,8.606152740912163,-0.653,5.0,-26.710093750000006,1.1299999999999955,89.49,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 13:30:00,surplus,8.907952823839809,-2.692,5.0,-20.097593749999998,0.4899999999999949,94.78,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 13:45:00,surplus,11.255569006585516,-2.193,5.0,-17.072593749999996,1.0,97.2,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 14:00:00,surplus,14.661080211204071,3.396,5.0,2.6931249999999984,2.019999999999996,96.24,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 14:15:00,surplus,15.157384474595487,1.846,5.0,5.630625000000009,1.2700000000000102,98.59,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 14:30:00,surplus,12.163270110394665,4.61,5.0,13.880625000000002,1.9399999999999977,105.19,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 15:00:00,surplus,6.208166096781612,18.573,5.0,39.77656250000001,1.1799999999999926,99.8,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 15:15:00,surplus,5.137170093443843,27.637,5.0,39.564062500000006,0.20999999999999375,99.63,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 16:00:00,surplus,3.0575000919063795,18.845,4.586250137859569,9.08622144500064,2.2299999999999898,98.24,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 19:00:00,deficit,-4.190354439803836,1.349,5.0,-44.70312500000002,1.1999999999999886,135.33,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-09 00:45:00,surplus,5.415449283064473,5.914,5.0,22.638437499999995,1.0699999999999932,95.5,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 01:15:00,surplus,3.834827206351764,4.487,4.985275368257293,19.36623690712701,0.30000000000001137,96.4,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 01:30:00,surplus,3.5369783351464963,3.351,4.598071835690446,18.609258857508426,0.36999999999999034,97.05,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 01:45:00,surplus,5.823454322642996,4.314,5.0,18.21093750000001,0.14000000000000057,95.43,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 03:30:00,surplus,3.21139018748167,7.218,4.174807243726171,17.519578598296864,0.519999999999996,92.99,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 04:00:00,surplus,5.877065953952448,-0.449,5.0,7.115312500000002,0.06999999999999318,90.44,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 04:15:00,surplus,5.890969278523809,3.08,5.0,6.977812500000002,0.14999999999999147,90.33,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 04:30:00,surplus,6.378526546285961,4.488,5.0,9.877812500000012,1.480000000000004,92.65,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 04:45:00,surplus,7.938236963215363,3.248,5.0,11.752812500000012,0.45000000000000284,94.15,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 05:00:00,surplus,8.178370154430207,5.307,5.0,-9.965937500000006,0.18000000000000682,89.0,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 05:30:00,surplus,6.3258374633671455,-1.33,5.0,-0.2409375000000047,0.480000000000004,96.78,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 05:45:00,surplus,6.211994969680109,-4.625,5.0,5.0215624999999875,0.5699999999999932,100.99,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 10:00:00,deficit,-3.397584195491599,-6.743,4.416859454139079,17.96933016024673,3.030000000000001,169.16,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 16:30:00,deficit,-9.207858735676684,-7.286,5.0,25.133531249999983,3.6999999999999886,200.4,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 18:15:00,deficit,-5.25436499619128,2.648,5.0,-52.99400000000002,4.6200000000000045,190.79,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 19:30:00,deficit,-4.883265749433643,0.34,5.0,-45.684781249999986,7.1200000000000045,188.89,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-09 19:45:00,deficit,-3.003585522300756,4.872,3.9046611789909833,-10.677125165024266,5.050000000000011,163.28,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-10 12:45:00,deficit,-3.803154915474061,-18.52,4.94410139011628,13.933837345229957,5.549999999999983,127.34,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-10 13:00:00,deficit,-7.2769946610689065,-12.928,5.0,19.48665625000002,4.720000000000013,126.96,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-10 13:30:00,deficit,-5.84759001271891,-6.734,5.0,19.44915625000002,4.109999999999999,126.99,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-10 21:45:00,surplus,4.256262944565071,-13.841,5.0,-31.12212500000002,3.0999999999999943,111.85,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-10 23:15:00,deficit,-3.352775538737121,-6.671,4.358608200358257,22.258050014167008,3.3299999999999983,106.75,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-10 23:30:00,deficit,-3.5391145986391743,-8.589,4.6008489782309265,36.06691779953566,3.3500000000000085,95.82,3.0,3.0,1.3,1.3,2026-02,2026-02-09/2026-02-15
2026-02-11 12:30:00,deficit,-5.036710830117395,-1.504,2.5183554150586973,-2.01152064805679,0.47999999999998977,129.31,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-11 12:45:00,deficit,-5.371831142693804,-4.115,2.685915571346902,1.8700855035226043,2.710000000000008,123.33,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-11 13:00:00,deficit,-6.663206520732963,-15.0,3.3316032603664816,-0.32653876455666775,2.3899999999999864,126.37,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-11 13:15:00,deficit,-6.356018744913611,-9.547,3.1780093724568057,0.6260281212568424,2.3500000000000085,125.19,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-11 14:15:00,deficit,-5.025245110781244,-3.458,2.512622555390622,-9.822611059679529,1.0600000000000023,122.94,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-11 17:15:00,deficit,-5.262190522037492,-11.801,2.631095261018746,5.118697164239676,3.789999999999992,138.27,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-11 17:30:00,deficit,-5.177231293905213,-4.846,2.5886156469526065,4.194754582799944,6.719999999999999,139.57,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 01:30:00,deficit,-5.451890394714812,-1.871,2.725945197357406,-1.6830326391634303,2.450000000000003,108.22,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 10:45:00,surplus,5.13244502155773,16.172,5.0,-30.56021874999999,0.480000000000004,87.65,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 11:30:00,surplus,3.5963237827078576,12.507,4.675220917520215,-4.860330445723272,1.6200000000000045,85.17,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 11:45:00,surplus,3.524323902717622,15.011,4.581621073532909,-9.791353761115461,1.6299999999999955,80.78,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 12:30:00,surplus,5.13682791493566,21.281,5.0,13.633124999999993,0.8500000000000085,86.31,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 13:15:00,surplus,5.631024479578937,5.758,5.0,14.266562499999988,3.3900000000000006,97.0,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 13:30:00,surplus,6.458597249915359,7.38,5.0,14.391562499999981,3.8599999999999994,97.1,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 13:45:00,surplus,7.311142352151001,6.153,5.0,11.729062499999987,5.049999999999997,94.97,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 14:00:00,surplus,8.189971476334323,13.481,5.0,-30.331874999999986,1.3500000000000085,87.65,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 14:45:00,surplus,13.14129914175358,-5.84,5.0,1.4306250000000098,4.180000000000007,113.06,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 15:00:00,surplus,9.847260149468392,-0.767,5.0,-60.924874999999986,1.8199999999999932,95.74,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-12 15:15:00,surplus,7.2752565378733145,-2.424,5.0,-36.662374999999976,9.070000000000007,115.15,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 08:30:00,surplus,4.115904804177059,3.346,5.0,27.916968749999995,0.39000000000000057,121.97,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 08:45:00,surplus,6.866037100963152,8.278,5.0,14.19196874999999,1.5799999999999983,110.99,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 09:00:00,surplus,4.357784548094489,18.645,5.0,43.3625,0.7999999999999972,122.64,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 09:30:00,surplus,8.02120458545321,18.154,5.0,28.7875,1.490000000000009,110.98,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 09:45:00,surplus,7.2084203417184805,12.755,5.0,19.55,1.480000000000004,103.59,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 10:00:00,surplus,3.8929712559143406,12.27,5.0,34.90559375,0.8100000000000023,112.63,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 10:15:00,surplus,5.928435150677857,15.242,5.0,24.405593750000012,0.23000000000000398,104.23,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 10:30:00,surplus,6.090170305648095,16.569,5.0,18.418093750000004,1.2000000000000028,99.44,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 11:15:00,surplus,8.784468664697956,16.886,5.0,19.977781250000017,0.4300000000000068,90.4,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 11:30:00,surplus,8.379909779908777,8.905,5.0,18.490281250000002,0.37999999999999545,89.21,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 12:30:00,surplus,5.030499239388466,0.775,5.0,-5.217156249999988,1.1300000000000097,86.87,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 13:00:00,surplus,6.275390596918213,21.763,5.0,-6.098906250000002,0.29999999999999716,86.8,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 13:15:00,surplus,9.320072080847945,14.833,5.0,-7.598906250000006,0.28999999999999204,85.6,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 13:30:00,surplus,7.826067420479668,-1.159,5.0,-3.373906249999994,0.25,88.98,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 13:45:00,surplus,6.086270874393662,-0.882,5.0,-2.598906250000006,1.0699999999999932,89.6,3.0,5.0,1.3,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 14:15:00,surplus,6.614648920925151,11.604,5.0,9.676718750000006,1.1000000000000085,92.4,3.0,5.0,1.5,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 14:30:00,surplus,5.008815657104884,12.667,5.0,23.351718750000003,1.8800000000000097,103.34,3.0,5.0,1.5,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 14:45:00,surplus,4.845645286011865,23.757,5.0,31.05171875,0.7000000000000028,109.5,3.0,5.0,1.5,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 15:00:00,surplus,9.282628542342612,19.653,5.0,17.415312499999995,0.35999999999999943,104.39,3.0,5.0,1.5,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 21:45:00,surplus,7.203252986019092,6.463,5.0,-17.28625000000001,1.9500000000000028,96.16,3.0,5.0,1.5,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 22:00:00,surplus,3.4348269227921118,-1.508,5.0,4.0134375000000055,3.1599999999999966,116.0,3.0,5.0,1.5,0.5,2026-02,2026-02-09/2026-02-15
2026-02-13 22:45:00,surplus,4.860404924022744,3.015,5.0,-28.4990625,0.8699999999999903,89.99,3.0,5.0,1.5,0.5,2026-02,2026-02-09/2026-02-15
2026-02-14 07:00:00,surplus,4.934805509371201,-2.131,5.0,-29.788125,0.4399999999999977,85.46,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 07:15:00,surplus,3.260198632864069,-3.242,4.23825822272329,-21.0858644403262,0.8400000000000034,89.39,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 08:30:00,surplus,4.517979952396608,1.518,5.0,-0.07175000000000153,1.0699999999999932,92.22,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 08:45:00,surplus,5.723288556519857,1.925,5.0,1.453249999999997,1.8100000000000023,93.44,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 09:00:00,surplus,3.895525089547018,0.231,5.0,-12.013218749999997,0.1700000000000017,97.97,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 09:45:00,surplus,3.6498549221232945,-1.466,4.744811398760283,-13.974151635987603,0.29999999999999716,95.8,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 13:15:00,surplus,3.854070195824004,0.652,5.0,8.53731250000001,1.1299999999999955,100.89,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 13:30:00,surplus,3.862444412083165,2.174,5.0,5.199812500000007,0.4200000000000017,98.22,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 13:45:00,surplus,3.2524341088037834,0.756,4.228164341444918,6.278665490882907,0.5999999999999943,100.0,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 14:00:00,surplus,3.093263019315319,-4.582,4.021241925109915,-33.48701779516296,0.9500000000000028,102.2,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 14:30:00,surplus,6.12594818925944,-3.266,5.0,-36.31265624999999,0.789999999999992,106.46,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 14:45:00,surplus,7.4167888935705255,-1.762,5.0,-31.925156249999986,1.7000000000000028,109.97,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 15:00:00,surplus,8.318200782903283,-3.947,5.0,-49.725,0.29999999999999716,107.1,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 15:15:00,surplus,5.917685465197985,-8.433,5.0,-47.3625,0.5,108.99,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 15:30:00,surplus,4.3578380210231344,-4.155,5.0,-39.125,2.1799999999999926,115.58,3.0,4.0,1.3,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 19:45:00,surplus,5.069166182073765,4.648,5.0,40.3771875,0.8900000000000006,125.95,4.5,4.0,1.0,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 20:30:00,surplus,4.8836103141576785,-1.387,4.8836103141576785,-7.849182677429932,0.960000000000008,116.2,4.5,4.0,1.0,0.8,2026-02,2026-02-09/2026-02-15
2026-02-14 21:45:00,surplus,6.147506020880545,3.707,5.0,-35.67656249999999,0.3400000000000034,97.87,4.5,4.0,1.0,0.8,2026-02,2026-02-09/2026-02-15
2026-02-15 03:15:00,surplus,3.0349346255063114,-1.096,3.0349346255063114,-13.04851173895029,0.25,97.31,3.0,4.0,1.0,0.8,2026-02,2026-02-09/2026-02-15
2026-02-15 20:30:00,deficit,-4.980412286987277,-6.866,3.9843298295898215,22.23599693358922,3.4399999999999977,114.76,3.0,4.0,1.0,0.8,2026-02,2026-02-09/2026-02-15
2026-02-16 00:30:00,deficit,-4.2317647571554815,10.713,4.2317647571554815,-33.46796952315342,8.709999999999994,79.43,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 01:30:00,deficit,-6.195134450385157,16.974,5.0,-3.077249999999996,0.27000000000001023,75.46,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 01:45:00,deficit,-6.418553155377418,15.661,5.0,-1.3772499999999965,0.37000000000000455,74.1,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 02:00:00,deficit,-7.946136738117231,1.292,5.0,-12.033843750000006,6.5,75.9,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 02:15:00,deficit,-5.578430031966219,3.161,5.0,-7.858843750000002,0.3100000000000023,72.56,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 02:30:00,deficit,-5.454874717997396,0.177,5.0,-9.358843750000005,0.2599999999999909,73.76,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 03:00:00,deficit,-5.857813262097349,-2.709,5.0,28.848437500000017,0.5700000000000074,70.82,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 03:15:00,deficit,-5.202257552078267,-2.063,5.0,28.860937500000006,0.28999999999999204,70.81,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 04:15:00,deficit,-3.276463095244255,-13.27,3.276463095244255,13.76974571565089,0.20000000000000284,81.44,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 04:30:00,deficit,-4.972247987289355,-14.93,4.972247987289355,22.064971974594926,0.5,80.5,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 04:45:00,deficit,-4.511385994022531,-3.894,4.511385994022531,19.219068257785242,0.30000000000001137,81.21,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 05:15:00,deficit,-3.9538853068771296,-2.073,3.9538853068771296,25.943986812087143,3.269999999999996,92.67,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 05:30:00,deficit,-3.3863949439661414,-2.453,3.3863949439661414,23.4732833483745,9.290000000000006,91.19,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 05:45:00,deficit,-7.190476362294871,-8.376,5.0,17.370718749999998,3.8700000000000045,105.02,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 08:45:00,deficit,-3.9195647248260927,-7.638,3.9195647248260927,41.29753832922845,3.019999999999996,104.75,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-16 09:00:00,deficit,-8.968255379024141,6.181,5.0,-21.584000000000003,2.1599999999999966,120.5,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 09:15:00,deficit,-6.4701808110830195,1.017,5.0,-10.334000000000003,6.329999999999998,111.5,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 09:30:00,deficit,-7.113838979619332,6.796,5.0,-8.6965,5.310000000000002,110.19,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 10:00:00,deficit,-8.667264032965166,16.411,5.0,-44.308125000000004,6.460000000000008,103.08,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 10:15:00,deficit,-5.020874309711708,10.716,5.0,-28.120624999999997,0.9699999999999989,90.13,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 10:30:00,deficit,-5.661777626573964,3.958,5.0,-12.045624999999998,1.0100000000000051,77.27,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 10:45:00,deficit,-6.814519148875958,-5.454,5.0,-12.620625000000008,1.4299999999999926,77.73,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 11:15:00,deficit,-4.919306837006905,-13.593,5.0,42.700625,2.6799999999999926,80.54,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 11:30:00,deficit,-4.270952004532997,-13.216,5.0,43.37562500000001,0.010000000000005116,80.0,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 13:00:00,deficit,-6.0854311636658815,6.026,5.0,9.786875000000013,5.490000000000009,93.16,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 13:15:00,deficit,-5.184097933842489,-1.904,5.0,9.236875000000015,3.3100000000000023,93.6,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 13:45:00,deficit,-3.5611661209405763,0.859,4.273399345128691,11.740630525822946,1.5999999999999943,90.0,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 14:00:00,deficit,-8.22696863832256,-0.871,5.0,23.97768750000001,4.690000000000012,95.1,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 21:15:00,deficit,-9.39285411257068,-7.224,5.0,27.64215625000002,0.8000000000000114,119.1,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 22:00:00,deficit,-7.386880751743973,-6.747,5.0,0.49574999999999037,0.5699999999999932,125.2,5.0,3.0,0.5,1.2,2026-02,2026-02-16/2026-02-22
2026-02-16 22:15:00,deficit,-7.117805915340236,-4.344,5.0,5.095749999999999,0.5200000000000102,121.52,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-16 22:45:00,deficit,-5.666284775038011,-0.922,5.0,23.995749999999987,0.9299999999999926,106.4,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-16 23:00:00,deficit,-7.713910348176308,4.722,5.0,-25.815374999999996,0.9599999999999937,114.03,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-16 23:15:00,deficit,-4.984313825333416,5.42,5.0,-15.402874999999998,1.0900000000000034,105.7,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-17 00:45:00,deficit,-3.2230637809520806,-3.666,4.189982915237705,26.296332776031836,0.23999999999999488,83.83,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-17 14:30:00,surplus,5.6670838231118985,19.805,2.8335419115559493,11.254651376330767,1.8800000000000097,122.18,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-17 14:45:00,surplus,6.515596620789603,13.732,3.2577983103948016,19.308766973315592,4.5,130.0,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-17 16:00:00,surplus,10.038688648260342,-0.608,5.0,-25.86637500000002,0.03999999999999204,156.14,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-17 23:45:00,surplus,6.343564301086894,13.306,3.171782150543447,-17.824662387793417,8.39,65.0,5.0,3.0,0.5,1.3,2026-02,2026-02-16/2026-02-22
2026-02-18 00:45:00,surplus,5.018089600741017,14.115,2.5090448003705084,4.475822293260936,1.6199999999999903,81.02,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 02:45:00,surplus,5.702686279265745,15.648,2.8513431396328723,5.133344337859553,0.18999999999999773,84.36,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 03:00:00,surplus,5.41132198233944,9.679,2.70566099116972,-2.267817401273679,0.8499999999999943,82.47,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 04:00:00,surplus,8.137682761482168,11.242,4.068841380741084,30.347707740843667,2.4399999999999977,84.74,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 04:15:00,surplus,8.111400269979585,4.206,4.0557001349897925,41.453564560989115,2.440000000000012,95.79,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 04:30:00,surplus,8.724882645000697,5.029,4.362441322500349,38.056029529414445,1.789999999999992,89.8,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 04:45:00,surplus,7.808179962346792,5.857,3.904089981173396,35.287361300459565,3.019999999999996,91.06,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 05:00:00,surplus,9.224155463668952,14.66,4.612077731834476,-3.695052551316656,0.5799999999999983,79.14,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 05:30:00,surplus,8.21469748520201,18.188,4.107348742601005,14.483872225682138,2.1599999999999966,96.45,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 05:45:00,surplus,6.995350687310417,26.986,3.4976753436552084,9.290984317705822,0.8700000000000045,92.97,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 06:15:00,surplus,10.885619901674804,9.179,5.0,26.20906249999999,6.489999999999995,116.49,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 06:30:00,surplus,7.459820394474286,13.96,3.729910197237143,31.916142199596248,0.8899999999999864,129.75,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 06:45:00,surplus,5.316048451400977,16.446,2.6580242257004887,29.67501308829079,1.0300000000000011,140.18,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
