Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
1/28/2026;1;-28.674;-5.3709;-5.3709;142.1880;142.1880;-6,084.2245;1,974.2804;-4,109.9441;3,718.9277;-544.7274;935.7439;No
1/28/2026;2;-28.033;-6.6193;-6.6193;149.6610;149.6610;-6,024.6036;1,794.4354;-4,230.1682;4,488.3745;-671.3426;413.1363;No
1/28/2026;3;-19.913;-3.2022;-3.2022;102.5560;127.8750;-3,767.7090;1,196.2706;-2,571.4384;2,113.6623;-324.7735;782.5496;No
1/28/2026;4;-24.099;-4.0392;-4.0392;104.9950;125.3230;-4,060.2146;1,011.2313;-3,048.9833;2,672.3018;-409.6637;786.3452;No
1/28/2026;5;-14.452;-2.2267;-2.2267;103.2780;129.9320;-3,424.7477;1,522.5432;-1,902.2045;1,434.9279;-208.6485;675.9251;No
1/28/2026;6;-8.499;-1.7355;-1.7355;123.3890;127.0610;-3,284.0186;2,178.9691;-1,105.0495;1,111.9627;-162.6216;155.7084;No
1/28/2026;7;-7.713;-1.4730;-1.4730;113.0570;123.3439;-3,576.2330;2,601.6929;-974.5402;1,005.7750;-138.0245;106.7897;No
1/28/2026;8;0.237;-0.0472;-0.0472;102.4720;102.4720;-2,806.2982;2,813.2663;6.9681;32.3807;-4.4228;-34.9260;No
1/28/2026;9;-11.330;-1.5209;-1.5209;93.3530;125.6750;-3,937.6491;2,513.2487;-1,424.4005;1,099.6168;-136.5525;461.3361;No
1/28/2026;10;-6.410;-0.7025;-0.7025;70.8180;123.3592;-3,287.0292;2,490.0055;-797.0238;499.7802;-63.0733;360.3169;No
1/28/2026;11;-9.794;-1.1892;-1.1892;87.6490;123.3592;-3,485.7609;2,267.7122;-1,218.0487;875.3633;-106.7711;449.4566;No
1/28/2026;12;-8.979;-1.3682;-1.3682;103.2800;123.3592;-2,940.2665;1,824.7293;-1,115.5372;998.4622;-122.8425;239.9175;No
1/28/2026;13;-5.640;-0.5731;-0.5731;81.9670;123.6510;-3,022.7723;2,312.6447;-710.1277;429.7893;-50.2786;330.6170;No
1/28/2026;14;-1.730;-0.3016;-0.3016;101.4460;123.5624;-2,689.7063;2,463.7107;-225.9956;225.6174;-26.4597;26.8379;No
1/28/2026;15;-0.046;-0.0237;-0.0237;103.4170;123.5624;-2,587.7673;2,568.2445;-19.5229;17.7652;-2.0792;3.8369;No
1/28/2026;16;-3.329;-0.4999;-0.4999;92.7040;123.5624;-2,807.8320;2,382.2831;-425.5489;376.3628;-43.8567;93.0428;No
1/28/2026;17;0.077;0.2264;0.2264;111.5860;109.8400;-2,095.5275;2,091.4634;-4.0641;-164.7559;21.1659;147.6541;No
1/28/2026;18;-3.161;-0.6024;-0.6024;111.9780;129.2830;-2,775.1889;2,354.3727;-420.8162;442.8358;-56.3178;34.2981;No
1/28/2026;19;-3.208;-0.5254;-0.5254;111.9650;130.4820;-3,027.9653;2,594.1126;-433.8527;365.8928;-49.1191;117.0790;No
1/28/2026;20;3.872;0.4403;0.4403;97.9440;97.9440;-1,708.8290;2,078.3717;369.5427;-306.4422;41.1632;-104.2637;No
1/28/2026;21;7.791;0.9577;0.9577;96.4290;96.4290;-1,195.7196;1,936.1015;740.3819;-657.6778;102.1349;-184.8389;No
1/28/2026;22;6.744;0.8984;0.8984;103.9080;103.9080;-1,573.4788;2,262.7006;689.2218;-628.3473;95.8108;-156.6852;No
1/28/2026;23;5.126;0.9144;0.9144;102.3270;102.3270;-1,466.0389;1,980.9484;514.9095;-656.2351;97.5171;43.8085;No
1/28/2026;24;9.736;0.9069;0.9069;74.0860;74.0860;-1,057.3554;1,770.8777;713.5223;-669.8289;96.7173;-140.4106;No
1/28/2026;25;14.961;1.7369;1.7369;73.0370;73.0370;-799.4630;1,884.6467;1,085.1837;-1,355.3228;213.3208;56.8182;No
1/28/2026;26;9.878;1.0988;1.0988;103.6270;103.6270;-1,319.8971;2,330.7785;1,010.8814;-895.0168;134.9513;-250.8159;No
1/28/2026;27;4.838;1.0258;1.0258;112.9650;112.9650;-1,773.5505;2,303.6952;530.1447;-863.3987;125.9857;207.2683;No
1/28/2026;28;4.530;0.8482;0.8482;164.8900;158.0148;-2,964.5157;3,651.4060;686.8903;-725.6077;104.1734;-65.4560;No
1/28/2026;29;-9.787;-1.4215;-1.4215;159.2890;225.9527;-6,021.1875;3,770.2468;-2,250.9408;1,235.9650;-186.1184;1,201.0942;No
1/28/2026;30;-6.081;-1.2177;-1.2177;178.8980;233.1560;-6,656.3706;5,198.6793;-1,457.6913;1,068.5876;-159.4347;548.5384;No
1/28/2026;31;-12.443;-2.4827;-2.4827;176.9610;251.0970;-7,878.1684;4,693.0029;-3,185.1654;2,190.4605;-325.0624;1,319.7673;No
1/28/2026;32;-1.945;-0.4858;-0.4858;154.7200;259.8640;-8,908.9175;8,332.0194;-576.8981;431.4055;-63.6063;209.0989;No
1/28/2026;33;-0.421;-0.3649;-0.3649;143.3330;248.6000;-5,627.3096;5,477.4038;-149.9058;325.0041;-49.3327;-125.7656;No
1/28/2026;34;1.143;0.1634;0.1634;132.2690;132.2690;-2,689.1610;2,814.2875;125.1265;-146.3736;22.0909;-0.8437;No
1/28/2026;35;-4.664;-0.8686;-0.8686;158.1750;264.2090;-5,788.8192;4,485.4762;-1,303.3430;798.0673;-117.4304;622.7061;No
1/28/2026;36;3.465;0.4090;0.4090;133.1130;133.1130;-2,831.1804;3,260.7360;429.5557;-375.8514;55.2948;-108.9990;No
1/28/2026;37;3.612;0.2743;0.2743;140.4640;140.4640;-2,984.0172;3,465.2469;481.2297;-255.8291;39.0633;-264.4639;No
1/28/2026;38;2.725;0.3332;0.3332;119.7820;119.7820;-3,148.1105;3,451.8777;303.7672;-311.8937;47.4513;-39.3248;No
1/28/2026;39;-1.574;-0.3270;-0.3270;138.2650;237.4790;-6,520.6984;6,109.8597;-410.8387;302.9768;-46.5684;154.4303;No
1/28/2026;40;-0.902;-0.3948;-0.3948;155.6610;210.3640;-4,978.2641;4,758.2233;-220.0407;361.6985;-56.2239;-85.4339;No
1/28/2026;41;2.418;0.4574;0.4574;130.7920;130.7920;-2,612.7010;2,895.3425;282.6415;-409.1642;66.0751;60.4476;No
1/28/2026;42;3.726;0.2926;0.2926;97.1720;97.1720;-2,432.7010;2,768.9161;336.2151;-259.4804;42.2684;-119.0031;No
1/28/2026;43;5.465;0.7978;0.7978;126.0930;126.0930;-3,041.6153;3,690.1116;648.4963;-716.9963;115.2486;-46.7486;No
1/28/2026;44;17.658;2.8270;2.8270;133.1530;133.1530;-3,008.5920;5,314.0031;2,305.4110;-2,533.0742;408.3828;-180.7196;No
1/28/2026;45;10.239;1.6481;1.6481;152.5950;152.5950;-3,895.7504;5,436.6547;1,540.9043;-1,522.3405;251.5858;-270.1496;No
1/28/2026;46;6.771;0.9248;0.9248;137.0330;137.0330;-3,516.2668;4,418.6291;902.3623;-847.4865;141.1726;-196.0484;No
1/28/2026;47;12.097;1.9754;1.9754;138.1600;138.1600;-3,191.4960;4,835.4618;1,643.9658;-1,801.6855;301.5488;-143.8291;No
1/28/2026;48;23.577;4.1893;4.1893;165.1280;165.1280;-2,646.5065;6,502.7406;3,856.2342;-3,791.9703;639.5050;-703.7689;No
1/28/2026;49;35.056;6.1755;6.1755;161.4920;157.9745;-2,403.1081;7,905.9918;5,502.8837;-5,588.2468;915.7772;-830.4142;No
1/28/2026;50;31.947;4.9250;4.9250;139.9370;139.9370;-1,943.8649;6,377.4888;4,433.6240;-4,447.3275;730.3381;-716.6346;No
1/28/2026;51;30.195;4.7395;4.7395;136.8660;136.8660;-1,366.6070;5,470.3972;4,103.7901;-4,232.9994;702.8299;-573.6207;No
1/28/2026;52;16.482;3.4661;3.4661;181.2470;162.3084;-3,489.7929;6,130.2260;2,640.4331;-3,087.2026;513.9949;-67.2254;No
1/28/2026;53;26.142;5.5893;5.5893;191.7330;160.9550;-2,946.7641;7,119.6835;4,172.9193;-5,028.0702;816.4570;38.6939;No
1/28/2026;54;10.100;1.2788;1.2788;143.1340;143.1340;-3,458.5468;4,868.2736;1,409.7268;-1,142.9046;186.8007;-453.6229;No
1/28/2026;55;19.334;3.7050;3.7050;161.6590;161.6590;-2,850.5331;5,929.9754;3,079.4423;-3,269.4723;541.2079;-351.1779;No
1/28/2026;56;11.975;2.2239;2.2239;172.4230;162.7290;-3,798.2576;5,699.9087;1,901.6511;-1,952.0165;324.8562;-274.4908;No
1/28/2026;57;-1.295;-0.0290;-0.0290;190.2650;190.2650;-7,294.7601;6,996.6148;-298.1453;25.4439;-4.2480;276.9494;No
1/28/2026;58;3.772;0.8384;0.8384;191.6670;164.1458;-3,808.3467;4,388.6021;580.2554;-732.9793;122.8122;29.9117;No
1/28/2026;59;-0.939;-0.2426;-0.2426;190.3890;219.8790;-7,336.9225;7,072.1882;-264.7343;211.1747;-35.5370;89.0966;No
1/28/2026;60;-1.332;-0.5241;-0.5241;179.6990;214.9620;-5,797.7401;5,458.9600;-338.7801;458.0892;-76.7723;-42.5368;No
1/28/2026;61;-4.219;-0.8182;-0.8182;141.7810;206.7610;-7,346.2183;6,405.2490;-940.9693;697.0500;-123.8853;367.8046;No
1/28/2026;62;-4.593;-0.9547;-0.9547;188.0240;207.3170;-6,441.5465;5,426.3152;-1,015.2313;811.5496;-144.5530;348.2348;No
1/28/2026;63;-7.965;-1.5296;-1.5296;164.8380;237.8750;-7,891.7410;5,910.7180;-1,981.0230;1,303.4689;-231.5998;909.1539;No
1/28/2026;64;2.033;0.1677;0.1677;137.9110;137.9110;-3,739.3189;3,983.0076;243.6887;-144.4871;25.3918;-124.5934;No
1/28/2026;65;-7.118;-1.0067;-1.0067;134.1290;211.4860;-7,775.4943;6,252.5836;-1,522.9107;891.7667;-167.7877;798.9317;No
1/28/2026;66;-3.471;-0.5240;-0.5240;129.4240;217.0960;-7,109.6769;6,334.2100;-775.4669;466.4823;-87.3356;396.3202;No
1/28/2026;67;0.945;0.2744;0.2744;145.5970;145.5970;-3,597.7019;3,717.5282;119.8263;-247.4204;45.7345;81.8595;No
1/28/2026;68;0.255;-0.1631;-0.1631;106.8300;106.8300;-2,203.3688;2,218.2181;14.8494;146.9747;-27.1840;-134.6400;No
1/28/2026;69;-1.455;-0.1293;-0.1293;132.5580;216.2820;-3,848.0893;3,499.0102;-349.0791;116.6076;-23.8994;256.3710;No
1/28/2026;70;-1.504;-0.3630;-0.3630;140.5720;224.8730;-4,521.2965;4,153.1794;-368.1171;327.2475;-67.0958;107.9654;No
1/28/2026;71;11.960;1.4652;1.4652;39.4740;39.4740;-808.4670;1,274.8918;466.4248;-1,308.4451;270.8232;571.1971;No
1/28/2026;72;5.557;0.7435;0.7435;134.0360;134.0360;-2,599.2261;3,324.6289;725.4028;-662.6596;137.4263;-200.1695;No
1/28/2026;73;-22.915;-3.9208;-3.9208;150.4610;190.9160;-7,159.3500;2,759.4999;-4,399.8501;3,489.5055;-748.5866;1,658.9312;No
1/28/2026;74;-23.618;-4.2808;-4.2808;163.4760;189.9906;-6,671.7099;2,161.1431;-4,510.5668;3,765.9326;-817.3203;1,561.9545;No
1/28/2026;75;-18.474;-3.3322;-3.3322;154.2010;189.3409;-5,825.4515;2,299.7346;-3,525.7169;2,931.5746;-636.2069;1,230.3492;No
1/28/2026;76;-13.469;-3.3146;-3.3146;207.0710;207.0710;-6,707.6509;3,886.5156;-2,821.1353;2,914.3111;-632.8466;539.6708;No
1/28/2026;77;-10.767;-1.9528;-1.9528;163.9910;186.7030;-5,766.3222;3,721.7376;-2,044.5846;1,713.9543;-363.2696;693.8999;No
1/28/2026;78;-18.100;-2.5033;-2.5033;127.5780;183.4800;-6,434.4601;3,081.3631;-3,353.0970;2,201.1705;-465.6764;1,617.6029;No
1/28/2026;79;-12.408;-2.3139;-2.3139;159.1870;177.3200;-5,342.2970;3,111.6114;-2,230.6856;2,016.4189;-430.4432;644.7099;No
1/28/2026;80;-10.864;-2.0205;-2.0205;164.8590;170.9532;-5,532.7294;3,645.5770;-1,887.1524;1,748.2329;-375.8635;514.7830;No
1/28/2026;81;-15.321;-2.8004;-2.8004;168.8240;178.3870;-5,974.0022;3,213.4634;-2,760.5388;2,416.5355;-492.5344;836.5377;No
1/28/2026;82;-13.424;-2.4236;-2.4236;134.0780;168.4650;-5,383.8045;3,095.0390;-2,288.7655;2,075.0208;-426.2628;640.0075;No
1/28/2026;83;-16.903;-2.2485;-2.2485;110.5260;154.2891;-4,821.2258;2,191.6767;-2,629.5491;1,875.7220;-395.4662;1,149.2933;No
1/28/2026;84;-14.452;-2.1543;-2.1543;122.0650;151.7941;-5,065.8245;2,852.2111;-2,213.6134;1,768.5533;-378.8983;823.9583;No
1/28/2026;85;-0.162;-0.2010;-0.2010;116.8050;166.8920;-2,890.5694;2,842.3377;-48.2318;161.1596;-31.3118;-81.6160;No
1/28/2026;86;0.112;-0.0749;-0.0749;96.0190;96.0190;-1,613.5033;1,612.9272;-0.5761;58.8765;-11.6679;-46.6325;No
1/28/2026;87;0.132;-0.0935;-0.0935;104.6040;104.6040;-1,691.3421;1,687.3671;-3.9750;73.1338;-14.5654;-54.5934;No
1/28/2026;88;-0.618;-0.1453;-0.1453;130.1670;139.5313;-2,918.4367;2,812.1138;-106.3229;110.5050;-22.6348;18.4527;No
1/28/2026;89;0.608;0.0492;0.0492;111.4680;111.4680;-1,705.2375;1,755.7325;50.4950;-36.7300;6.6174;-20.3824;No
1/28/2026;90;2.745;0.5009;0.5009;117.3060;117.3060;-1,991.2694;2,291.9246;300.6553;-368.2560;67.3705;0.2302;No
1/28/2026;91;4.664;0.6919;0.6919;110.5750;110.5750;-1,634.6302;2,136.8619;502.2317;-497.5635;93.0599;-97.7280;No
1/28/2026;92;6.148;0.7589;0.7589;107.7540;107.7540;-1,528.3827;2,178.5704;650.1876;-538.6301;102.0713;-213.6288;No
1/28/2026;93;1.120;0.0947;0.0947;99.2990;99.2990;-1,844.2803;1,941.6926;97.4123;-68.0851;10.7120;-40.0392;No
1/28/2026;94;4.613;0.5044;0.5044;89.2910;89.2910;-1,785.1950;2,185.0401;399.8451;-358.4547;57.0552;-98.4456;No
1/28/2026;95;5.043;0.6888;0.6888;105.2610;105.2610;-2,268.3746;2,781.4167;513.0421;-520.2921;77.9136;-70.6636;No
1/28/2026;96;2.527;0.2996;0.2996;116.5360;104.0100;-2,167.7764;2,407.4155;239.6390;-224.1017;33.8893;-49.4266;No
1/29/2026;1;-2.052;-0.2791;-0.2791;98.0210;120.2630;-2,450.2384;2,171.3485;-278.8899;185.5943;-28.5586;121.8542;No
1/29/2026;2;2.897;0.1216;0.1216;98.3190;98.3190;-1,903.9474;2,164.0995;260.1521;-79.9181;12.4426;-192.6766;No
1/29/2026;3;-0.202;-0.1391;-0.1391;96.3620;119.0825;-2,663.3992;2,611.3601;-52.0391;99.4991;-14.2333;-33.2268;No
1/29/2026;4;-3.776;-0.6034;-0.6034;103.8370;119.0825;-2,639.3445;2,159.9184;-479.4261;430.4825;-61.7423;110.6859;No
1/29/2026;5;-6.749;-0.8385;-0.8385;101.3170;118.3826;-2,855.0332;2,029.4329;-825.6003;574.2543;-77.4296;328.7756;No
