timestamp_hour,da_price,da_demand,da_supply,net_import,idm_vwap,idm_volume_mwh,imb_price,imb_settlement_price,imbalance_mwh,spread_da_idm,spread_idm_imb,spread_da_imb,date,hour,dayofweek,month,is_weekend
2024-01-01 00:00:00,0.1,557.0,1892.9,-1335.9,,,,-5.0,26.519,,,5.1,2024-01-01,0,0,1,False
2024-01-01 01:00:00,0.01,449.9,1727.7,-1277.8000000000002,,,,29.25,31.089,,,-29.24,2024-01-01,1,0,1,False
2024-01-01 02:00:00,0.05,424.8,1466.9,-1042.1,,,,-5.0,42.554,,,5.05,2024-01-01,2,0,1,False
2024-01-01 03:00:00,0.01,413.1,1486.3,-1073.2,,,,-5.0,77.426,,,5.01,2024-01-01,3,0,1,False
2024-01-01 04:00:00,0.01,419.0,1526.3,-1107.3,,,,-4.4975000000000005,58.76,,,4.5075,2024-01-01,4,0,1,False
2024-01-01 05:00:00,0.01,441.4,1505.0,-1063.6,,,,-5.0,72.514,,,5.01,2024-01-01,5,0,1,False
2024-01-01 06:00:00,0.04,451.6,1882.0,-1430.4,,,,-5.0,93.621,,,5.04,2024-01-01,6,0,1,False
2024-01-01 07:00:00,0.01,453.2,1723.6,-1270.4,,,,-5.76,96.081,,,5.77,2024-01-01,7,0,1,False
2024-01-01 08:00:00,0.0,578.7,1768.5,-1189.8000000000002,,,,-5.0,67.77000000000001,,,5.0,2024-01-01,8,0,1,False
2024-01-01 09:00:00,0.04,704.9,1904.6,-1199.7,,,,-3.4925,33.807,,,3.5325,2024-01-01,9,0,1,False
2024-01-01 10:00:00,0.06,697.2,1902.9,-1205.6999999999998,,,,-4.4975000000000005,14.737,,,4.5575,2024-01-01,10,0,1,False
2024-01-01 11:00:00,0.54,846.5,1906.0,-1059.5,,,,29.25,29.476,,,-28.71,2024-01-01,11,0,1,False
2024-01-01 12:00:00,2.24,795.7,1888.6,-1092.9,,,,-5.0,71.07300000000001,,,7.24,2024-01-01,12,0,1,False
2024-01-01 13:00:00,3.44,749.6,1902.8,-1153.2,,,,63.5,20.79,,,-60.06,2024-01-01,13,0,1,False
2024-01-01 14:00:00,11.18,723.6,1947.6,-1224.0,,,,97.75,-8.107,,,-86.57,2024-01-01,14,0,1,False
2024-01-01 15:00:00,43.85,734.0,1997.3,-1263.3000000000002,,,,96.0075,-16.786,,,-52.15749999999999,2024-01-01,15,0,1,False
2024-01-01 16:00:00,55.61,877.1,2211.4,-1334.3,,,,-5.0,7.664000000000001,,,60.61,2024-01-01,16,0,1,False
2024-01-01 17:00:00,63.03,878.8,2230.0,-1351.2,,,,-5.0,41.382,,,68.03,2024-01-01,17,0,1,False
2024-01-01 18:00:00,61.39,886.5,2329.8,-1443.3000000000002,,,,-5.0,18.104,,,66.39,2024-01-01,18,0,1,False
2024-01-01 19:00:00,54.94,876.6,2327.3,-1450.7,,,,29.25,3.09,,,25.689999999999998,2024-01-01,19,0,1,False
2024-01-01 20:00:00,48.4,873.6,2219.4,-1345.8,,,,-4.4975000000000005,28.076,,,52.8975,2024-01-01,20,0,1,False
2024-01-01 21:00:00,40.46,765.4,1948.8,-1183.4,,,,-5.0,10.245,,,45.46,2024-01-01,21,0,1,False
2024-01-01 22:00:00,44.59,612.8,1945.2,-1332.4,,,,96.4975,-2.254,,,-51.9075,2024-01-01,22,0,1,False
2024-01-01 23:00:00,35.55,485.6,1937.0,-1451.4,,,,-5.0,14.447,,,40.55,2024-01-01,23,0,1,False
2024-01-02 00:00:00,29.71,452.0,1557.9,-1105.9,,,,-5.0,35.388,,,34.71,2024-01-02,0,1,1,False
2024-01-02 01:00:00,19.76,451.7,1629.2,-1177.5,,,,-5.0,34.237,,,24.76,2024-01-02,1,1,1,False
2024-01-02 02:00:00,28.56,451.3,1549.0,-1097.7,,,,-4.495,26.456,,,33.055,2024-01-02,2,1,1,False
2024-01-02 03:00:00,16.92,453.7,1548.4,-1094.7,,,,-4.7475000000000005,26.137,,,21.667500000000004,2024-01-02,3,1,1,False
2024-01-02 04:00:00,10.17,471.6,1520.7,-1049.1,,,,-5.0,29.924999999999997,,,15.17,2024-01-02,4,1,1,False
2024-01-02 05:00:00,42.27,524.8,1524.9,-1000.1,,,,30.5,36.341,,,11.770000000000003,2024-01-02,5,1,1,False
2024-01-02 06:00:00,46.94,680.1,1744.8,-1064.7,,,,29.25,33.417,,,17.689999999999998,2024-01-02,6,1,1,False
2024-01-02 07:00:00,76.73,826.6,1745.0,-918.4,,,,26.685,4.268,,,50.045,2024-01-02,7,1,1,False
2024-01-02 08:00:00,80.12,972.4,1871.7,-899.3,,,,125.68125,-5.618,,,-45.56125,2024-01-02,8,1,1,False
2024-01-02 09:00:00,78.46,1044.4,1840.0,-795.6,,,,117.8775,-12.755,,,-39.417500000000004,2024-01-02,9,1,1,False
2024-01-02 10:00:00,77.51,1003.5,1734.7,-731.2,,,,-3.4975,10.184,,,81.00750000000001,2024-01-02,10,1,1,False
2024-01-02 11:00:00,79.66,1097.1,1720.8,-623.6999999999999,,,,129.24,-16.948999999999998,,,-49.58000000000001,2024-01-02,11,1,1,False
2024-01-02 12:00:00,81.93,1088.3,1727.4,-639.0999999999999,,,,135.81,-55.033,,,-53.879999999999995,2024-01-02,12,1,1,False
2024-01-02 13:00:00,83.02,1098.3,1708.9,-610.6,,,,134.97,-44.768,,,-51.95,2024-01-02,13,1,1,False
2024-01-02 14:00:00,85.98,1118.6,1712.3,-593.7,,,,133.875,-13.251,,,-47.894999999999996,2024-01-02,14,1,1,False
2024-01-02 15:00:00,87.67,1075.8,1752.8,-677.0,,,,161.39249999999998,-10.731000000000002,,,-73.72249999999998,2024-01-02,15,1,1,False
2024-01-02 16:00:00,90.19,1207.9,2050.1,-842.2,,,,144.915,-10.107,,,-54.724999999999994,2024-01-02,16,1,1,False
2024-01-02 17:00:00,87.77,1232.1,2161.8,-929.6999999999999,,,,115.4025,0.5950000000000002,,,-27.632500000000007,2024-01-02,17,1,1,False
2024-01-02 18:00:00,83.15,1216.4,2205.3,-988.9000000000001,,,,0.0,9.657,,,83.15,2024-01-02,18,1,1,False
2024-01-02 19:00:00,76.81,1178.8,2109.7,-930.9,,,,91.81,-0.4159999999999999,,,-15.0,2024-01-02,19,1,1,False
2024-01-02 20:00:00,60.22,1068.0,1845.8,-777.8000000000001,,,,100.285,-13.718,,,-40.065,2024-01-02,20,1,1,False
2024-01-02 21:00:00,48.02,932.9,1788.5,-855.6,,,,104.75874999999999,-14.555,,,-56.73874999999999,2024-01-02,21,1,1,False
2024-01-02 22:00:00,40.93,755.6,1807.6,-1052.0,,,,100.6225,-21.092,,,-59.6925,2024-01-02,22,1,1,False
2024-01-02 23:00:00,25.28,629.6,1784.7,-1155.1000000000001,,,,59.61125,-7.315000000000001,,,-34.33125,2024-01-02,23,1,1,False
2024-01-03 00:00:00,21.93,623.9,1569.9,-946.0,,,,30.7575,2.9070000000000005,,,-8.8275,2024-01-03,0,2,1,False
2024-01-03 01:00:00,20.69,510.3,1558.5,-1048.1999999999998,,,,28.2475,8.632,,,-7.557499999999997,2024-01-03,1,2,1,False
2024-01-03 02:00:00,19.77,517.8,1553.6,-1035.8,,,,29.25,8.003,,,-9.48,2024-01-03,2,2,1,False
2024-01-03 03:00:00,19.08,521.6,1541.9,-1020.3000000000001,,,,-5.0,12.612,,,24.08,2024-01-03,3,2,1,False
2024-01-03 04:00:00,20.47,567.5,1394.4,-826.8999999999999,,,,-5.0,24.568,,,25.47,2024-01-03,4,2,1,False
2024-01-03 05:00:00,22.82,731.4,1413.0,-681.6000000000001,,,,29.25,28.655,,,-6.43,2024-01-03,5,2,1,False
2024-01-03 06:00:00,37.74,893.4,1682.2,-788.8,,,,28.75,19.81,,,8.990000000000002,2024-01-03,6,2,1,False
2024-01-03 07:00:00,47.24,1075.4,1683.5,-608.0999999999999,,,,-4.0,10.873999999999999,,,51.24,2024-01-03,7,2,1,False
2024-01-03 08:00:00,62.8,1127.0,1711.4,-584.4,,,,-3.5,35.163,,,66.3,2024-01-03,8,2,1,False
2024-01-03 09:00:00,65.06,1192.0,1747.3,-555.3,,,,-3.0,13.791,,,68.06,2024-01-03,9,2,1,False
2024-01-03 10:00:00,60.0,1105.4,1659.2,-553.8,,,,-4.5,41.966,,,64.5,2024-01-03,10,2,1,False
2024-01-03 11:00:00,58.12,1180.9,1650.6,-469.70000000000005,,,,28.0,10.42,,,30.119999999999997,2024-01-03,11,2,1,False
2024-01-03 12:00:00,57.39,1179.9,1599.0,-419.0999999999999,,,,125.25,-11.276,,,-67.86,2024-01-03,12,2,1,False
2024-01-03 13:00:00,57.08,1195.8,1610.3,-414.4999999999999,,,,91.0,-10.543,,,-33.92,2024-01-03,13,2,1,False
2024-01-03 14:00:00,63.14,1157.9,1617.5,-459.59999999999997,,,,-2.925,26.541,,,66.065,2024-01-03,14,2,1,False
2024-01-03 15:00:00,72.82,1110.8,1637.1,-526.3,,,,-2.9,18.937,,,75.72,2024-01-03,15,2,1,False
2024-01-03 16:00:00,80.59,1256.9,1898.6,-641.7,,,,104.77,5.624,,,-24.179999999999993,2024-01-03,16,2,1,False
2024-01-03 17:00:00,85.06,1255.1,2093.0,-837.9000000000001,,,,63.295,-2.832,,,21.765,2024-01-03,17,2,1,False
2024-01-03 18:00:00,85.57,1243.6,2132.4,-888.8,,,,-1.0,1.998,,,86.57,2024-01-03,18,2,1,False
2024-01-03 19:00:00,83.36,1197.1,2151.5,-954.4000000000001,,,,36.52875,8.494,,,46.83125,2024-01-03,19,2,1,False
2024-01-03 20:00:00,73.23,1066.0,1809.3,-743.3,,,,131.85375,-24.116,,,-58.62374999999999,2024-01-03,20,2,1,False
2024-01-03 21:00:00,67.41,881.9,1769.0,-887.1,,,,70.14125,-2.1440000000000006,,,-2.731250000000003,2024-01-03,21,2,1,False
2024-01-03 22:00:00,65.0,717.8,1870.5,-1152.7,,,,64.55,-0.23100000000000032,,,0.45000000000000284,2024-01-03,22,2,1,False
2024-01-03 23:00:00,58.12,585.4,1871.2,-1285.8,,,,29.25,6.24,,,28.869999999999997,2024-01-03,23,2,1,False
2024-01-04 00:00:00,57.3,487.7,1583.7,-1096.0,,,,29.25,-0.7280000000000003,,,28.049999999999997,2024-01-04,0,3,1,False
2024-01-04 01:00:00,50.46,484.3,1674.2,-1189.9,,,,62.75,2.4770000000000003,,,-12.29,2024-01-04,1,3,1,False
2024-01-04 02:00:00,40.0,524.5,1673.6,-1149.1000000000001,,,,-5.3475,22.24,,,45.3475,2024-01-04,2,3,1,False
2024-01-04 03:00:00,25.48,537.3,1650.7,-1113.3999999999999,,,,-5.0,18.518,,,30.48,2024-01-04,3,3,1,False
2024-01-04 04:00:00,35.0,543.2,1454.8,-911.6,,,,-5.0,21.615,,,40.0,2024-01-04,4,3,1,False
2024-01-04 05:00:00,57.73,527.8,1388.1,-860.3000000000001,,,,29.25,-1.5310000000000001,,,28.479999999999997,2024-01-04,5,3,1,False
2024-01-04 06:00:00,72.65,685.4,1735.0,-1049.6000000000001,,,,137.51625,-35.553,,,-64.86625000000001,2024-01-04,6,3,1,False
2024-01-04 07:00:00,85.02,792.4,1769.7,-977.3,,,,97.4225,-6.214,,,-12.402500000000003,2024-01-04,7,3,1,False
2024-01-04 08:00:00,91.47,915.2,1713.6,-798.4,,,,-3.125,51.272000000000006,,,94.595,2024-01-04,8,3,1,False
2024-01-04 09:00:00,94.2,961.1,1719.8,-758.7,,,,32.7175,49.677,,,61.4825,2024-01-04,9,3,1,False
2024-01-04 10:00:00,92.26,927.5,1841.0,-913.5,,,,32.0975,6.9910000000000005,,,60.16250000000001,2024-01-04,10,3,1,False
2024-01-04 11:00:00,90.76,1067.3,1851.0,-783.7,,,,102.47874999999999,-2.8600000000000003,,,-11.718749999999986,2024-01-04,11,3,1,False
2024-01-04 12:00:00,86.91,1024.8,1923.7,-898.9000000000001,,,,30.15,8.044,,,56.76,2024-01-04,12,3,1,False
2024-01-04 13:00:00,85.96,1030.1,1952.8,-922.7,,,,31.125,13.857,,,54.834999999999994,2024-01-04,13,3,1,False
2024-01-04 14:00:00,92.11,1013.5,1933.1,-919.6000000000001,,,,-2.85,29.512,,,94.96,2024-01-04,14,3,1,False
2024-01-04 15:00:00,98.62,1022.4,1972.1,-949.7,,,,131.7725,-9.541,,,-33.1525,2024-01-04,15,3,1,False
2024-01-04 16:00:00,104.74,1205.4,2320.7,-1115.3000000000002,,,,140.15,-7.481,,,-35.41000000000001,2024-01-04,16,3,1,False
2024-01-04 17:00:00,115.23,1197.0,2473.9,-1276.9,,,,145.02875,-0.54,,,-29.79875,2024-01-04,17,3,1,False
2024-01-04 18:00:00,118.06,1197.2,2514.7,-1317.5,,,,210.57,-5.529,,,-92.50999999999999,2024-01-04,18,3,1,False
2024-01-04 19:00:00,112.32,1156.9,2525.3,-1368.4,,,,148.73874999999998,-0.09699999999999953,,,-36.41874999999999,2024-01-04,19,3,1,False
2024-01-04 20:00:00,101.41,996.8,2137.9,-1141.1,,,,172.89,-10.211,,,-71.47999999999999,2024-01-04,20,3,1,False
2024-01-04 21:00:00,95.75,880.9,2155.9,-1275.0,,,,171.4575,-19.047,,,-75.70750000000001,2024-01-04,21,3,1,False
2024-01-04 22:00:00,92.45,679.5,2215.3,-1535.8,,,,-3.475,3.3810000000000002,,,95.925,2024-01-04,22,3,1,False
2024-01-04 23:00:00,88.68,545.7,2061.7,-1516.0,,,,34.83875,0.3650000000000002,,,53.84125000000001,2024-01-04,23,3,1,False
2024-01-05 00:00:00,86.08,447.8,1692.3,-1244.5,,,,110.7625,-20.064,,,-24.682500000000005,2024-01-05,0,4,1,False
2024-01-05 01:00:00,80.51,448.3,1683.5,-1235.1999999999998,,,,66.35375,-3.9310000000000005,,,14.15625,2024-01-05,1,4,1,False
2024-01-05 02:00:00,77.01,474.5,1677.4,-1202.9,,,,-2.99,13.156,,,80.0,2024-01-05,2,4,1,False
2024-01-05 03:00:00,73.03,458.0,1677.7,-1219.7,,,,30.7575,4.033,,,42.2725,2024-01-05,3,4,1,False
2024-01-05 04:00:00,73.18,500.1,1534.0,-1033.9,,,,99.50125,-2.1310000000000002,,,-26.321249999999992,2024-01-05,4,4,1,False
2024-01-05 05:00:00,75.51,536.7,1430.0,-893.3000000000001,,,,76.79374999999999,-3.227,,,-1.2837499999999835,2024-01-05,5,4,1,False
2024-01-05 06:00:00,96.03,712.9,1761.1,-1048.2,,,,36.66,29.469,,,59.370000000000005,2024-01-05,6,4,1,False
2024-01-05 07:00:00,107.13,842.1,1926.1,-1084.0,,,,37.93125,16.862000000000002,,,69.19874999999999,2024-01-05,7,4,1,False
2024-01-05 08:00:00,109.37,931.6,2002.3,-1070.7,,,,38.77125,6.464,,,70.59875,2024-01-05,8,4,1,False
2024-01-05 09:00:00,101.51,980.6,2010.1,-1029.5,,,,40.379999999999995,9.515,,,61.13000000000001,2024-01-05,9,4,1,False
2024-01-05 10:00:00,97.7,896.5,2037.0,-1140.5,,,,70.775,7.723,,,26.924999999999997,2024-01-05,10,4,1,False
2024-01-05 11:00:00,98.58,990.5,1975.8,-985.2999999999998,,,,110.30250000000001,-1.9370000000000003,,,-11.72250000000001,2024-01-05,11,4,1,False
2024-01-05 12:00:00,97.94,942.7,1959.2,-1016.5,,,,148.4775,-67.922,,,-50.537499999999994,2024-01-05,12,4,1,False
2024-01-05 13:00:00,104.58,958.4,1940.0,-981.6,,,,156.87,-49.333999999999996,,,-52.290000000000006,2024-01-05,13,4,1,False
2024-01-05 14:00:00,112.34,967.0,2001.7,-1034.7,,,,168.51,-57.517,,,-56.16999999999999,2024-01-05,14,4,1,False
2024-01-05 15:00:00,113.91,936.2,2052.7,-1116.5,,,,176.43,-78.957,,,-62.52000000000001,2024-01-05,15,4,1,False
2024-01-05 16:00:00,115.5,1100.5,2328.4,-1227.9,,,,98.41,6.145,,,17.090000000000003,2024-01-05,16,4,1,False
2024-01-05 17:00:00,117.4,1100.2,2433.0,-1332.8000000000002,,,,89.60875,0.023000000000000576,,,27.791250000000005,2024-01-05,17,4,1,False
2024-01-05 18:00:00,113.27,1058.3,2295.3,-1237.0,,,,171.04500000000002,-14.536000000000001,,,-57.77500000000002,2024-01-05,18,4,1,False
2024-01-05 19:00:00,110.7,1012.3,2283.0,-1270.6999999999998,,,,172.76250000000002,-8.301,,,-62.062500000000014,2024-01-05,19,4,1,False
2024-01-05 20:00:00,106.45,945.5,2104.4,-1158.9,,,,131.33625,-18.239,,,-24.886250000000004,2024-01-05,20,4,1,False
2024-01-05 21:00:00,97.5,816.5,2106.1,-1289.6,,,,78.54125,-7.032,,,18.958749999999995,2024-01-05,21,4,1,False
2024-01-05 22:00:00,94.92,672.0,2130.4,-1458.4,,,,109.37125,-14.558999999999997,,,-14.451250000000002,2024-01-05,22,4,1,False
2024-01-05 23:00:00,86.8,561.0,1856.0,-1295.0,,,,105.8725,-9.322,,,-19.072500000000005,2024-01-05,23,4,1,False
2024-01-06 00:00:00,82.25,457.0,1906.5,-1449.5,,,,150.2475,-92.51,,,-67.9975,2024-01-06,0,5,1,True
2024-01-06 01:00:00,80.2,445.8,1912.7,-1466.9,,,,138.8025,-58.756,,,-58.602500000000006,2024-01-06,1,5,1,True
2024-01-06 02:00:00,76.13,448.4,1924.7,-1476.3,,,,136.17000000000002,-62.912,,,-60.04000000000002,2024-01-06,2,5,1,True
2024-01-06 03:00:00,73.01,538.2,1934.1,-1395.9,,,,130.5,-60.869,,,-57.489999999999995,2024-01-06,3,5,1,True
2024-01-06 04:00:00,73.01,763.4,1924.6,-1161.2,,,,130.5,-45.706,,,-57.489999999999995,2024-01-06,4,5,1,True
2024-01-06 05:00:00,74.59,483.7,1928.7,-1445.0,,,,103.35875,-3.4659999999999997,,,-28.768749999999997,2024-01-06,5,5,1,True
2024-01-06 06:00:00,75.1,524.0,1928.4,-1404.3999999999999,,,,68.40375,2.1640000000000006,,,6.696249999999992,2024-01-06,6,5,1,True
2024-01-06 07:00:00,81.39,529.3,1973.3,-1444.0,,,,69.07749999999999,1.4740000000000002,,,12.312500000000014,2024-01-06,7,5,1,True
2024-01-06 08:00:00,88.4,536.4,1933.4,-1397.0,,,,67.965,2.253,,,20.435000000000002,2024-01-06,8,5,1,True
2024-01-06 09:00:00,92.23,587.1,1970.8,-1383.6999999999998,,,,141.4275,-15.152000000000001,,,-49.197500000000005,2024-01-06,9,5,1,True
2024-01-06 10:00:00,97.3,573.8,2003.1,-1429.3000000000002,,,,111.6875,-14.207,,,-14.387500000000003,2024-01-06,10,5,1,True
2024-01-06 11:00:00,100.57,570.0,1955.8,-1385.8,,,,152.83875,-16.864,,,-52.26875000000001,2024-01-06,11,5,1,True
2024-01-06 12:00:00,99.16,545.6,1929.9,-1384.3,,,,153.07875,-7.048,,,-53.91875000000002,2024-01-06,12,5,1,True
2024-01-06 13:00:00,94.83,548.7,1900.4,-1351.6999999999998,,,,110.8925,-8.547,,,-16.0625,2024-01-06,13,5,1,True
2024-01-06 14:00:00,92.49,540.0,1898.8,-1358.8,,,,109.3025,-2.135,,,-16.8125,2024-01-06,14,5,1,True
2024-01-06 15:00:00,94.48,544.7,1941.6,-1396.9,,,,-1.9,14.266,,,96.38000000000001,2024-01-06,15,5,1,True
2024-01-06 16:00:00,98.82,594.2,1977.7,-1383.5,,,,-3.45,20.874,,,102.27,2024-01-06,16,5,1,True
2024-01-06 17:00:00,104.29,579.8,2248.3,-1668.5,,,,-4.375,18.154,,,108.665,2024-01-06,17,5,1,True
2024-01-06 18:00:00,103.63,567.3,1973.2,-1405.8999999999999,,,,-2.675,37.674,,,106.30499999999999,2024-01-06,18,5,1,True
2024-01-06 19:00:00,99.0,562.8,1961.0,-1398.2,,,,-2.05,13.355,,,101.05,2024-01-06,19,5,1,True
2024-01-06 20:00:00,92.14,559.0,1905.6,-1346.6,,,,84.44500000000001,3.886,,,7.694999999999993,2024-01-06,20,5,1,True
2024-01-06 21:00:00,88.0,535.7,1929.9,-1394.1999999999998,,,,144.77625,-40.9,,,-56.776250000000005,2024-01-06,21,5,1,True
2024-01-06 22:00:00,86.57,509.8,1888.8,-1379.0,,,,146.565,-25.242,,,-59.995000000000005,2024-01-06,22,5,1,True
2024-01-06 23:00:00,79.87,483.3,1883.7,-1400.3999999999999,,,,34.39375,8.722999999999999,,,45.47625000000001,2024-01-06,23,5,1,True
2024-01-07 00:00:00,84.08,418.4,1699.2,-1280.8,,,,-5.0,34.869,,,89.08,2024-01-07,0,6,1,True
2024-01-07 01:00:00,79.82,412.9,1689.8,-1276.9,,,,30.4125,11.989999999999998,,,49.40749999999999,2024-01-07,1,6,1,True
2024-01-07 02:00:00,76.76,417.6,1689.4,-1271.8,,,,66.43625,3.0339999999999994,,,10.323750000000004,2024-01-07,2,6,1,True
2024-01-07 03:00:00,73.46,412.3,1716.4,-1304.1000000000001,,,,-4.225,14.068000000000001,,,77.68499999999999,2024-01-07,3,6,1,True
2024-01-07 04:00:00,71.86,426.8,1725.2,-1298.4,,,,-2.675,26.84,,,74.535,2024-01-07,4,6,1,True
2024-01-07 05:00:00,72.08,444.9,1692.9,-1248.0,,,,62.85,1.8719999999999999,,,9.229999999999997,2024-01-07,5,6,1,True
2024-01-07 06:00:00,74.9,475.6,1630.1,-1154.5,,,,135.13125,-8.511,,,-60.23124999999999,2024-01-07,6,6,1,True
2024-01-07 07:00:00,77.69,590.3,1823.6,-1233.3,,,,34.938750000000006,8.920000000000002,,,42.75124999999999,2024-01-07,7,6,1,True
2024-01-07 08:00:00,81.79,775.2,1969.6,-1194.4,,,,-3.45,37.016,,,85.24000000000001,2024-01-07,8,6,1,True
2024-01-07 09:00:00,84.86,1042.4,1952.8,-910.4,,,,138.8625,-12.377,,,-54.00250000000001,2024-01-07,9,6,1,True
2024-01-07 10:00:00,87.25,1122.8,1968.0,-845.2,,,,147.54,-10.468,,,-60.28999999999999,2024-01-07,10,6,1,True
2024-01-07 11:00:00,89.29,1271.9,1946.8,-674.9,,,,155.1825,-32.683,,,-65.8925,2024-01-07,11,6,1,True
2024-01-07 12:00:00,88.66,1164.1,1960.6,-796.5,,,,149.04,-26.904,,,-60.379999999999995,2024-01-07,12,6,1,True
2024-01-07 13:00:00,84.81,1057.4,1925.2,-867.8000000000001,,,,146.595,-10.078,,,-61.785,2024-01-07,13,6,1,True
2024-01-07 14:00:00,84.34,987.6,1905.4,-917.8,,,,119.91499999999999,-5.509,,,-35.57499999999999,2024-01-07,14,6,1,True
2024-01-07 15:00:00,88.01,945.2,1937.1,-991.9000000000001,,,,79.02250000000001,3.353,,,8.987499999999997,2024-01-07,15,6,1,True
2024-01-07 16:00:00,93.42,1107.9,1986.3,-878.4000000000001,,,,128.405,-11.184999999999999,,,-34.985,2024-01-07,16,6,1,True
2024-01-07 17:00:00,101.77,1113.7,2085.9,-972.2,,,,165.195,-16.409,,,-63.425,2024-01-07,17,6,1,True
2024-01-07 18:00:00,104.85,1138.8,2230.8,-1092.0,,,,171.3,-23.006,,,-66.45000000000002,2024-01-07,18,6,1,True
2024-01-07 19:00:00,103.58,1110.3,2209.4,-1099.1,,,,126.955,-1.3550000000000004,,,-23.375,2024-01-07,19,6,1,True
2024-01-07 20:00:00,100.5,1034.3,1998.1,-963.8,,,,87.1875,-2.15,,,13.3125,2024-01-07,20,6,1,True
2024-01-07 21:00:00,93.31,875.4,2012.0,-1136.6,,,,85.41749999999999,-1.6069999999999998,,,7.8925000000000125,2024-01-07,21,6,1,True
2024-01-07 22:00:00,91.17,718.2,1969.7,-1251.5,,,,120.35499999999999,-10.174000000000001,,,-29.184999999999988,2024-01-07,22,6,1,True
2024-01-07 23:00:00,83.86,605.5,1942.2,-1336.6999999999998,,,,74.98125,-4.846,,,8.878749999999997,2024-01-07,23,6,1,True
2024-01-08 00:00:00,83.15,591.8,1919.4,-1327.6000000000001,,,,36.67125,1.3270000000000004,,,46.478750000000005,2024-01-08,0,0,1,False
2024-01-08 01:00:00,82.75,587.9,2010.1,-1422.2,,,,100.80625,-13.03,,,-18.056250000000006,2024-01-08,1,0,1,False
2024-01-08 02:00:00,77.5,599.5,1784.1,-1184.6,,,,112.13875,-0.9180000000000001,,,-34.63875,2024-01-08,2,0,1,False
2024-01-08 03:00:00,75.05,600.4,1716.9,-1116.5,,,,129.0,-11.7,,,-53.95,2024-01-08,3,0,1,False
2024-01-08 04:00:00,78.52,654.8,1984.3,-1329.5,,,,122.10625,-8.261000000000001,,,-43.58625000000001,2024-01-08,4,0,1,False
2024-01-08 05:00:00,82.1,806.1,2046.0,-1239.8999999999999,,,,83.235,-8.737999999999998,,,-1.1350000000000051,2024-01-08,5,0,1,False
2024-01-08 06:00:00,94.3,1038.4,1993.0,-954.5999999999999,,,,121.1875,-21.957,,,-26.887500000000003,2024-01-08,6,0,1,False
2024-01-08 07:00:00,111.3,1110.1,1986.4,-876.3,,,,190.43625,-37.599,,,-79.13625,2024-01-08,7,0,1,False
2024-01-08 08:00:00,121.11,1262.4,1966.1,-703.6999999999999,,,,185.79375,-12.001,,,-64.68374999999999,2024-01-08,8,0,1,False
2024-01-08 09:00:00,117.83,1329.9,1874.0,-544.0999999999999,,,,193.84125,-13.470999999999998,,,-76.01125,2024-01-08,9,0,1,False
2024-01-08 10:00:00,110.82,1167.9,1923.2,-755.3000000000001,,,,136.5275,-5.878,,,-25.70750000000001,2024-01-08,10,0,1,False
2024-01-08 11:00:00,103.06,1338.5,1894.1,-555.5999999999999,,,,175.095,-107.987,,,-72.035,2024-01-08,11,0,1,False
2024-01-08 12:00:00,95.48,1254.7,1823.8,-569.1,,,,198.72,-103.623,,,-103.24,2024-01-08,12,0,1,False
2024-01-08 13:00:00,92.87,1269.9,1829.9,-560.0,,,,251.0025,-83.877,,,-158.1325,2024-01-08,13,0,1,False
2024-01-08 14:00:00,100.0,1263.2,1844.0,-580.8000000000001,,,,145.96375,-14.773,,,-45.963750000000005,2024-01-08,14,0,1,False
2024-01-08 15:00:00,107.98,1162.0,1866.2,-704.2,,,,225.765,-26.136000000000003,,,-117.78499999999998,2024-01-08,15,0,1,False
2024-01-08 16:00:00,122.8,1432.2,1997.0,-564.8,,,,239.39625,-24.802,,,-116.59625000000001,2024-01-08,16,0,1,False
2024-01-08 17:00:00,130.83,1470.9,2367.2,-896.3,,,,243.105,-11.256,,,-112.27499999999998,2024-01-08,17,0,1,False
2024-01-08 18:00:00,130.0,1369.6,2477.4,-1107.8000000000002,,,,197.46375,-19.235,,,-67.46375,2024-01-08,18,0,1,False
2024-01-08 19:00:00,122.05,1332.5,2294.7,-962.2,,,,242.11874999999998,-31.915,,,-120.06874999999998,2024-01-08,19,0,1,False
2024-01-08 20:00:00,114.19,1206.4,2045.1,-838.6999999999999,,,,227.805,-77.932,,,-113.61500000000001,2024-01-08,20,0,1,False
2024-01-08 21:00:00,102.8,1049.3,2040.3,-990.9999999999999,,,,166.26,-64.152,,,-63.459999999999994,2024-01-08,21,0,1,False
2024-01-08 22:00:00,99.96,873.7,1907.6,-1033.9,,,,157.50375,-19.312,,,-57.54375,2024-01-08,22,0,1,False
2024-01-08 23:00:00,91.49,875.4,1777.9,-902.5000000000001,,,,158.08875,-18.1,,,-66.59875000000001,2024-01-08,23,0,1,False
2024-01-09 00:00:00,87.62,656.5,1630.4,-973.9,,,,159.29625,-7.250000000000001,,,-71.67624999999998,2024-01-09,0,1,1,False
2024-01-09 01:00:00,86.5,652.0,1676.3,-1024.3,,,,125.57875,-3.899,,,-39.07875,2024-01-09,1,1,1,False
2024-01-09 02:00:00,85.0,883.3,1600.5,-717.1999999999999,,,,150.5325,-22.487000000000002,,,-65.5325,2024-01-09,2,1,1,False
2024-01-09 03:00:00,84.11,1079.1,1632.4,-553.3,,,,154.21125,-23.456,,,-70.10125000000001,2024-01-09,3,1,1,False
