timestamp_qh,timestamp_hour,da_price,da_demand,da_supply,net_import,idm_vwap,idm_volume_mw,imb_price,imb_settlement_price,imbalance_mwh,spread_da_idm,spread_idm_imb,spread_da_imb,date,hour,minute,period,dayofweek,month,is_weekend
2024-01-01 00:00:00,2024-01-01 00:00:00,0.1,557.0,1892.9,-1335.9,,,,-5.0,3.382,,,5.1,2024-01-01,0,0,1,0,1,False
2024-01-01 00:15:00,2024-01-01 00:00:00,0.1,557.0,1892.9,-1335.9,,,,-5.0,3.242,,,5.1,2024-01-01,0,15,2,0,1,False
2024-01-01 00:30:00,2024-01-01 00:00:00,0.1,557.0,1892.9,-1335.9,,,,-5.0,6.089,,,5.1,2024-01-01,0,30,3,0,1,False
2024-01-01 00:45:00,2024-01-01 00:00:00,0.1,557.0,1892.9,-1335.9,,,,-5.0,13.806,,,5.1,2024-01-01,0,45,4,0,1,False
2024-01-01 01:00:00,2024-01-01 01:00:00,0.01,449.9,1727.7,-1277.8000000000002,,,,132.0,-1.615,,,-131.99,2024-01-01,1,0,5,0,1,False
2024-01-01 01:15:00,2024-01-01 01:00:00,0.01,449.9,1727.7,-1277.8000000000002,,,,-5.0,3.248,,,5.01,2024-01-01,1,15,6,0,1,False
2024-01-01 01:30:00,2024-01-01 01:00:00,0.01,449.9,1727.7,-1277.8000000000002,,,,-5.0,6.021,,,5.01,2024-01-01,1,30,7,0,1,False
2024-01-01 01:45:00,2024-01-01 01:00:00,0.01,449.9,1727.7,-1277.8000000000002,,,,-5.0,23.435,,,5.01,2024-01-01,1,45,8,0,1,False
2024-01-01 02:00:00,2024-01-01 02:00:00,0.05,424.8,1466.9,-1042.1,,,,-5.0,3.3,,,5.05,2024-01-01,2,0,9,0,1,False
2024-01-01 02:15:00,2024-01-01 02:00:00,0.05,424.8,1466.9,-1042.1,,,,-5.0,7.404,,,5.05,2024-01-01,2,15,10,0,1,False
2024-01-01 02:30:00,2024-01-01 02:00:00,0.05,424.8,1466.9,-1042.1,,,,-5.0,11.927,,,5.05,2024-01-01,2,30,11,0,1,False
2024-01-01 02:45:00,2024-01-01 02:00:00,0.05,424.8,1466.9,-1042.1,,,,-5.0,19.923,,,5.05,2024-01-01,2,45,12,0,1,False
2024-01-01 03:00:00,2024-01-01 03:00:00,0.01,413.1,1486.3,-1073.2,,,,-5.0,17.016,,,5.01,2024-01-01,3,0,13,0,1,False
2024-01-01 03:15:00,2024-01-01 03:00:00,0.01,413.1,1486.3,-1073.2,,,,-5.0,18.102,,,5.01,2024-01-01,3,15,14,0,1,False
2024-01-01 03:30:00,2024-01-01 03:00:00,0.01,413.1,1486.3,-1073.2,,,,-5.0,20.102,,,5.01,2024-01-01,3,30,15,0,1,False
2024-01-01 03:45:00,2024-01-01 03:00:00,0.01,413.1,1486.3,-1073.2,,,,-5.0,22.206,,,5.01,2024-01-01,3,45,16,0,1,False
2024-01-01 04:00:00,2024-01-01 04:00:00,0.01,419.0,1526.3,-1107.3,,,,-5.0,16.619,,,5.01,2024-01-01,4,0,17,0,1,False
2024-01-01 04:15:00,2024-01-01 04:00:00,0.01,419.0,1526.3,-1107.3,,,,-2.99,17.921,,,3.0,2024-01-01,4,15,18,0,1,False
2024-01-01 04:30:00,2024-01-01 04:00:00,0.01,419.0,1526.3,-1107.3,,,,-5.0,11.297,,,5.01,2024-01-01,4,30,19,0,1,False
2024-01-01 04:45:00,2024-01-01 04:00:00,0.01,419.0,1526.3,-1107.3,,,,-5.0,12.923,,,5.01,2024-01-01,4,45,20,0,1,False
2024-01-01 05:00:00,2024-01-01 05:00:00,0.01,441.4,1505.0,-1063.6,,,,-5.0,22.244,,,5.01,2024-01-01,5,0,21,0,1,False
2024-01-01 05:15:00,2024-01-01 05:00:00,0.01,441.4,1505.0,-1063.6,,,,-5.0,20.526,,,5.01,2024-01-01,5,15,22,0,1,False
2024-01-01 05:30:00,2024-01-01 05:00:00,0.01,441.4,1505.0,-1063.6,,,,-5.0,18.436,,,5.01,2024-01-01,5,30,23,0,1,False
2024-01-01 05:45:00,2024-01-01 05:00:00,0.01,441.4,1505.0,-1063.6,,,,-5.0,11.308,,,5.01,2024-01-01,5,45,24,0,1,False
2024-01-01 06:00:00,2024-01-01 06:00:00,0.04,451.6,1882.0,-1430.4,,,,-5.0,27.483,,,5.04,2024-01-01,6,0,25,0,1,False
2024-01-01 06:15:00,2024-01-01 06:00:00,0.04,451.6,1882.0,-1430.4,,,,-5.0,26.737,,,5.04,2024-01-01,6,15,26,0,1,False
2024-01-01 06:30:00,2024-01-01 06:00:00,0.04,451.6,1882.0,-1430.4,,,,-5.0,24.79,,,5.04,2024-01-01,6,30,27,0,1,False
2024-01-01 06:45:00,2024-01-01 06:00:00,0.04,451.6,1882.0,-1430.4,,,,-5.0,14.611,,,5.04,2024-01-01,6,45,28,0,1,False
2024-01-01 07:00:00,2024-01-01 07:00:00,0.01,453.2,1723.6,-1270.4,,,,-8.04,22.449,,,8.049999999999999,2024-01-01,7,0,29,0,1,False
2024-01-01 07:15:00,2024-01-01 07:00:00,0.01,453.2,1723.6,-1270.4,,,,-5.0,27.389,,,5.01,2024-01-01,7,15,30,0,1,False
2024-01-01 07:30:00,2024-01-01 07:00:00,0.01,453.2,1723.6,-1270.4,,,,-5.0,25.459,,,5.01,2024-01-01,7,30,31,0,1,False
2024-01-01 07:45:00,2024-01-01 07:00:00,0.01,453.2,1723.6,-1270.4,,,,-5.0,20.784,,,5.01,2024-01-01,7,45,32,0,1,False
2024-01-01 08:00:00,2024-01-01 08:00:00,0.0,578.7,1768.5,-1189.8000000000002,,,,-5.0,29.358,,,5.0,2024-01-01,8,0,33,0,1,False
2024-01-01 08:15:00,2024-01-01 08:00:00,0.0,578.7,1768.5,-1189.8000000000002,,,,-5.0,22.202,,,5.0,2024-01-01,8,15,34,0,1,False
2024-01-01 08:30:00,2024-01-01 08:00:00,0.0,578.7,1768.5,-1189.8000000000002,,,,-5.0,11.371,,,5.0,2024-01-01,8,30,35,0,1,False
2024-01-01 08:45:00,2024-01-01 08:00:00,0.0,578.7,1768.5,-1189.8000000000002,,,,-5.0,4.839,,,5.0,2024-01-01,8,45,36,0,1,False
2024-01-01 09:00:00,2024-01-01 09:00:00,0.04,704.9,1904.6,-1199.7,,,,-5.0,15.302,,,5.04,2024-01-01,9,0,37,0,1,False
2024-01-01 09:15:00,2024-01-01 09:00:00,0.04,704.9,1904.6,-1199.7,,,,-2.99,7.343,,,3.0300000000000002,2024-01-01,9,15,38,0,1,False
2024-01-01 09:30:00,2024-01-01 09:00:00,0.04,704.9,1904.6,-1199.7,,,,-2.99,6.308,,,3.0300000000000002,2024-01-01,9,30,39,0,1,False
2024-01-01 09:45:00,2024-01-01 09:00:00,0.04,704.9,1904.6,-1199.7,,,,-2.99,4.854,,,3.0300000000000002,2024-01-01,9,45,40,0,1,False
2024-01-01 10:00:00,2024-01-01 10:00:00,0.06,697.2,1902.9,-1205.6999999999998,,,,-2.99,1.894,,,3.0500000000000003,2024-01-01,10,0,41,0,1,False
2024-01-01 10:15:00,2024-01-01 10:00:00,0.06,697.2,1902.9,-1205.6999999999998,,,,-5.0,3.1,,,5.06,2024-01-01,10,15,42,0,1,False
2024-01-01 10:30:00,2024-01-01 10:00:00,0.06,697.2,1902.9,-1205.6999999999998,,,,-5.0,1.67,,,5.06,2024-01-01,10,30,43,0,1,False
2024-01-01 10:45:00,2024-01-01 10:00:00,0.06,697.2,1902.9,-1205.6999999999998,,,,-5.0,8.073,,,5.06,2024-01-01,10,45,44,0,1,False
2024-01-01 11:00:00,2024-01-01 11:00:00,0.54,846.5,1906.0,-1059.5,,,,132.0,-1.404,,,-131.46,2024-01-01,11,0,45,0,1,False
2024-01-01 11:15:00,2024-01-01 11:00:00,0.54,846.5,1906.0,-1059.5,,,,-5.0,3.429,,,5.54,2024-01-01,11,15,46,0,1,False
2024-01-01 11:30:00,2024-01-01 11:00:00,0.54,846.5,1906.0,-1059.5,,,,-5.0,9.738,,,5.54,2024-01-01,11,30,47,0,1,False
2024-01-01 11:45:00,2024-01-01 11:00:00,0.54,846.5,1906.0,-1059.5,,,,-5.0,17.713,,,5.54,2024-01-01,11,45,48,0,1,False
2024-01-01 12:00:00,2024-01-01 12:00:00,2.24,795.7,1888.6,-1092.9,,,,-5.0,13.829,,,7.24,2024-01-01,12,0,49,0,1,False
2024-01-01 12:15:00,2024-01-01 12:00:00,2.24,795.7,1888.6,-1092.9,,,,-5.0,13.526,,,7.24,2024-01-01,12,15,50,0,1,False
2024-01-01 12:30:00,2024-01-01 12:00:00,2.24,795.7,1888.6,-1092.9,,,,-5.0,23.174,,,7.24,2024-01-01,12,30,51,0,1,False
2024-01-01 12:45:00,2024-01-01 12:00:00,2.24,795.7,1888.6,-1092.9,,,,-5.0,20.544,,,7.24,2024-01-01,12,45,52,0,1,False
2024-01-01 13:00:00,2024-01-01 13:00:00,3.44,749.6,1902.8,-1153.2,,,,-5.0,14.04,,,8.44,2024-01-01,13,0,53,0,1,False
2024-01-01 13:15:00,2024-01-01 13:00:00,3.44,749.6,1902.8,-1153.2,,,,-5.0,8.823,,,8.44,2024-01-01,13,15,54,0,1,False
2024-01-01 13:30:00,2024-01-01 13:00:00,3.44,749.6,1902.8,-1153.2,,,,132.0,-1.147,,,-128.56,2024-01-01,13,30,55,0,1,False
2024-01-01 13:45:00,2024-01-01 13:00:00,3.44,749.6,1902.8,-1153.2,,,,132.0,-0.926,,,-128.56,2024-01-01,13,45,56,0,1,False
2024-01-01 14:00:00,2024-01-01 14:00:00,11.18,723.6,1947.6,-1224.0,,,,-5.0,0.364,,,16.18,2024-01-01,14,0,57,0,1,False
2024-01-01 14:15:00,2024-01-01 14:00:00,11.18,723.6,1947.6,-1224.0,,,,132.0,-2.692,,,-120.82,2024-01-01,14,15,58,0,1,False
2024-01-01 14:30:00,2024-01-01 14:00:00,11.18,723.6,1947.6,-1224.0,,,,132.0,-2.233,,,-120.82,2024-01-01,14,30,59,0,1,False
2024-01-01 14:45:00,2024-01-01 14:00:00,11.18,723.6,1947.6,-1224.0,,,,132.0,-3.546,,,-120.82,2024-01-01,14,45,60,0,1,False
2024-01-01 15:00:00,2024-01-01 15:00:00,43.85,734.0,1997.3,-1263.3000000000002,,,,-11.97,1.203,,,55.82,2024-01-01,15,0,61,0,1,False
2024-01-01 15:15:00,2024-01-01 15:00:00,43.85,734.0,1997.3,-1263.3000000000002,,,,132.0,-0.257,,,-88.15,2024-01-01,15,15,62,0,1,False
2024-01-01 15:30:00,2024-01-01 15:00:00,43.85,734.0,1997.3,-1263.3000000000002,,,,132.0,-7.21,,,-88.15,2024-01-01,15,30,63,0,1,False
2024-01-01 15:45:00,2024-01-01 15:00:00,43.85,734.0,1997.3,-1263.3000000000002,,,,132.0,-10.522,,,-88.15,2024-01-01,15,45,64,0,1,False
2024-01-01 16:00:00,2024-01-01 16:00:00,55.61,877.1,2211.4,-1334.3,,,,-5.0,3.615,,,60.61,2024-01-01,16,0,65,0,1,False
2024-01-01 16:15:00,2024-01-01 16:00:00,55.61,877.1,2211.4,-1334.3,,,,-5.0,0.568,,,60.61,2024-01-01,16,15,66,0,1,False
2024-01-01 16:30:00,2024-01-01 16:00:00,55.61,877.1,2211.4,-1334.3,,,,-5.0,0.894,,,60.61,2024-01-01,16,30,67,0,1,False
2024-01-01 16:45:00,2024-01-01 16:00:00,55.61,877.1,2211.4,-1334.3,,,,-5.0,2.587,,,60.61,2024-01-01,16,45,68,0,1,False
2024-01-01 17:00:00,2024-01-01 17:00:00,63.03,878.8,2230.0,-1351.2,,,,-5.0,15.827,,,68.03,2024-01-01,17,0,69,0,1,False
2024-01-01 17:15:00,2024-01-01 17:00:00,63.03,878.8,2230.0,-1351.2,,,,-5.0,9.104,,,68.03,2024-01-01,17,15,70,0,1,False
2024-01-01 17:30:00,2024-01-01 17:00:00,63.03,878.8,2230.0,-1351.2,,,,-5.0,8.083,,,68.03,2024-01-01,17,30,71,0,1,False
2024-01-01 17:45:00,2024-01-01 17:00:00,63.03,878.8,2230.0,-1351.2,,,,-5.0,8.368,,,68.03,2024-01-01,17,45,72,0,1,False
2024-01-01 18:00:00,2024-01-01 18:00:00,61.39,886.5,2329.8,-1443.3000000000002,,,,-5.0,3.098,,,66.39,2024-01-01,18,0,73,0,1,False
2024-01-01 18:15:00,2024-01-01 18:00:00,61.39,886.5,2329.8,-1443.3000000000002,,,,-5.0,4.927,,,66.39,2024-01-01,18,15,74,0,1,False
2024-01-01 18:30:00,2024-01-01 18:00:00,61.39,886.5,2329.8,-1443.3000000000002,,,,-5.0,5.33,,,66.39,2024-01-01,18,30,75,0,1,False
2024-01-01 18:45:00,2024-01-01 18:00:00,61.39,886.5,2329.8,-1443.3000000000002,,,,-5.0,4.749,,,66.39,2024-01-01,18,45,76,0,1,False
2024-01-01 19:00:00,2024-01-01 19:00:00,54.94,876.6,2327.3,-1450.7,,,,-5.0,0.843,,,59.94,2024-01-01,19,0,77,0,1,False
2024-01-01 19:15:00,2024-01-01 19:00:00,54.94,876.6,2327.3,-1450.7,,,,132.0,-0.141,,,-77.06,2024-01-01,19,15,78,0,1,False
2024-01-01 19:30:00,2024-01-01 19:00:00,54.94,876.6,2327.3,-1450.7,,,,-5.0,0.629,,,59.94,2024-01-01,19,30,79,0,1,False
2024-01-01 19:45:00,2024-01-01 19:00:00,54.94,876.6,2327.3,-1450.7,,,,-5.0,1.759,,,59.94,2024-01-01,19,45,80,0,1,False
2024-01-01 20:00:00,2024-01-01 20:00:00,48.4,873.6,2219.4,-1345.8,,,,-5.0,4.217,,,53.4,2024-01-01,20,0,81,0,1,False
2024-01-01 20:15:00,2024-01-01 20:00:00,48.4,873.6,2219.4,-1345.8,,,,-2.99,2.391,,,51.39,2024-01-01,20,15,82,0,1,False
2024-01-01 20:30:00,2024-01-01 20:00:00,48.4,873.6,2219.4,-1345.8,,,,-5.0,5.53,,,53.4,2024-01-01,20,30,83,0,1,False
2024-01-01 20:45:00,2024-01-01 20:00:00,48.4,873.6,2219.4,-1345.8,,,,-5.0,15.938,,,53.4,2024-01-01,20,45,84,0,1,False
2024-01-01 21:00:00,2024-01-01 21:00:00,40.46,765.4,1948.8,-1183.4,,,,-5.0,2.238,,,45.46,2024-01-01,21,0,85,0,1,False
2024-01-01 21:15:00,2024-01-01 21:00:00,40.46,765.4,1948.8,-1183.4,,,,-5.0,3.78,,,45.46,2024-01-01,21,15,86,0,1,False
2024-01-01 21:30:00,2024-01-01 21:00:00,40.46,765.4,1948.8,-1183.4,,,,-5.0,2.587,,,45.46,2024-01-01,21,30,87,0,1,False
2024-01-01 21:45:00,2024-01-01 21:00:00,40.46,765.4,1948.8,-1183.4,,,,-5.0,1.64,,,45.46,2024-01-01,21,45,88,0,1,False
2024-01-01 22:00:00,2024-01-01 22:00:00,44.59,612.8,1945.2,-1332.4,,,,132.0,-1.503,,,-87.41,2024-01-01,22,0,89,0,1,False
2024-01-01 22:15:00,2024-01-01 22:00:00,44.59,612.8,1945.2,-1332.4,,,,126.99,-0.809,,,-82.39999999999999,2024-01-01,22,15,90,0,1,False
2024-01-01 22:30:00,2024-01-01 22:00:00,44.59,612.8,1945.2,-1332.4,,,,-5.0,0.121,,,49.59,2024-01-01,22,30,91,0,1,False
2024-01-01 22:45:00,2024-01-01 22:00:00,44.59,612.8,1945.2,-1332.4,,,,132.0,-0.063,,,-87.41,2024-01-01,22,45,92,0,1,False
2024-01-01 23:00:00,2024-01-01 23:00:00,35.55,485.6,1937.0,-1451.4,,,,-5.0,0.312,,,40.55,2024-01-01,23,0,93,0,1,False
2024-01-01 23:15:00,2024-01-01 23:00:00,35.55,485.6,1937.0,-1451.4,,,,-5.0,3.886,,,40.55,2024-01-01,23,15,94,0,1,False
2024-01-01 23:30:00,2024-01-01 23:00:00,35.55,485.6,1937.0,-1451.4,,,,-5.0,2.83,,,40.55,2024-01-01,23,30,95,0,1,False
2024-01-01 23:45:00,2024-01-01 23:00:00,35.55,485.6,1937.0,-1451.4,,,,-5.0,7.419,,,40.55,2024-01-01,23,45,96,0,1,False
2024-01-02 00:00:00,2024-01-02 00:00:00,29.71,452.0,1557.9,-1105.9,,,,-5.0,10.385,,,34.71,2024-01-02,0,0,1,1,1,False
2024-01-02 00:15:00,2024-01-02 00:00:00,29.71,452.0,1557.9,-1105.9,,,,-5.0,5.646,,,34.71,2024-01-02,0,15,2,1,1,False
2024-01-02 00:30:00,2024-01-02 00:00:00,29.71,452.0,1557.9,-1105.9,,,,-5.0,8.033,,,34.71,2024-01-02,0,30,3,1,1,False
2024-01-02 00:45:00,2024-01-02 00:00:00,29.71,452.0,1557.9,-1105.9,,,,-5.0,11.324,,,34.71,2024-01-02,0,45,4,1,1,False
2024-01-02 01:00:00,2024-01-02 01:00:00,19.76,451.7,1629.2,-1177.5,,,,-5.0,6.211,,,24.76,2024-01-02,1,0,5,1,1,False
2024-01-02 01:15:00,2024-01-02 01:00:00,19.76,451.7,1629.2,-1177.5,,,,-5.0,7.534,,,24.76,2024-01-02,1,15,6,1,1,False
2024-01-02 01:30:00,2024-01-02 01:00:00,19.76,451.7,1629.2,-1177.5,,,,-5.0,8.544,,,24.76,2024-01-02,1,30,7,1,1,False
2024-01-02 01:45:00,2024-01-02 01:00:00,19.76,451.7,1629.2,-1177.5,,,,-5.0,11.948,,,24.76,2024-01-02,1,45,8,1,1,False
2024-01-02 02:00:00,2024-01-02 02:00:00,28.56,451.3,1549.0,-1097.7,,,,-5.0,6.173,,,33.56,2024-01-02,2,0,9,1,1,False
2024-01-02 02:15:00,2024-01-02 02:00:00,28.56,451.3,1549.0,-1097.7,,,,-5.0,7.575,,,33.56,2024-01-02,2,15,10,1,1,False
2024-01-02 02:30:00,2024-01-02 02:00:00,28.56,451.3,1549.0,-1097.7,,,,-3.99,6.108,,,32.55,2024-01-02,2,30,11,1,1,False
2024-01-02 02:45:00,2024-01-02 02:00:00,28.56,451.3,1549.0,-1097.7,,,,-3.99,6.6,,,32.55,2024-01-02,2,45,12,1,1,False
2024-01-02 03:00:00,2024-01-02 03:00:00,16.92,453.7,1548.4,-1094.7,,,,-5.0,7.082,,,21.92,2024-01-02,3,0,13,1,1,False
2024-01-02 03:15:00,2024-01-02 03:00:00,16.92,453.7,1548.4,-1094.7,,,,-5.0,10.485,,,21.92,2024-01-02,3,15,14,1,1,False
2024-01-02 03:30:00,2024-01-02 03:00:00,16.92,453.7,1548.4,-1094.7,,,,-5.0,6.426,,,21.92,2024-01-02,3,30,15,1,1,False
2024-01-02 03:45:00,2024-01-02 03:00:00,16.92,453.7,1548.4,-1094.7,,,,-3.99,2.144,,,20.910000000000004,2024-01-02,3,45,16,1,1,False
2024-01-02 04:00:00,2024-01-02 04:00:00,10.17,471.6,1520.7,-1049.1,,,,-5.0,12.267,,,15.17,2024-01-02,4,0,17,1,1,False
2024-01-02 04:15:00,2024-01-02 04:00:00,10.17,471.6,1520.7,-1049.1,,,,-5.0,7.313,,,15.17,2024-01-02,4,15,18,1,1,False
2024-01-02 04:30:00,2024-01-02 04:00:00,10.17,471.6,1520.7,-1049.1,,,,-5.0,6.481,,,15.17,2024-01-02,4,30,19,1,1,False
2024-01-02 04:45:00,2024-01-02 04:00:00,10.17,471.6,1520.7,-1049.1,,,,-5.0,3.864,,,15.17,2024-01-02,4,45,20,1,1,False
2024-01-02 05:00:00,2024-01-02 05:00:00,42.27,524.8,1524.9,-1000.1,,,,-5.0,20.42,,,47.27,2024-01-02,5,0,21,1,1,False
2024-01-02 05:15:00,2024-01-02 05:00:00,42.27,524.8,1524.9,-1000.1,,,,-5.0,14.641,,,47.27,2024-01-02,5,15,22,1,1,False
2024-01-02 05:30:00,2024-01-02 05:00:00,42.27,524.8,1524.9,-1000.1,,,,0.0,4.752,,,42.27,2024-01-02,5,30,23,1,1,False
2024-01-02 05:45:00,2024-01-02 05:00:00,42.27,524.8,1524.9,-1000.1,,,,132.0,-3.472,,,-89.72999999999999,2024-01-02,5,45,24,1,1,False
2024-01-02 06:00:00,2024-01-02 06:00:00,46.94,680.1,1744.8,-1064.7,,,,-5.0,22.132,,,51.94,2024-01-02,6,0,25,1,1,False
2024-01-02 06:15:00,2024-01-02 06:00:00,46.94,680.1,1744.8,-1064.7,,,,-5.0,12.758,,,51.94,2024-01-02,6,15,26,1,1,False
2024-01-02 06:30:00,2024-01-02 06:00:00,46.94,680.1,1744.8,-1064.7,,,,-5.0,0.843,,,51.94,2024-01-02,6,30,27,1,1,False
2024-01-02 06:45:00,2024-01-02 06:00:00,46.94,680.1,1744.8,-1064.7,,,,132.0,-2.316,,,-85.06,2024-01-02,6,45,28,1,1,False
2024-01-02 07:00:00,2024-01-02 07:00:00,76.73,826.6,1745.0,-918.4,,,,-5.0,5.388,,,81.73,2024-01-02,7,0,29,1,1,False
2024-01-02 07:15:00,2024-01-02 07:00:00,76.73,826.6,1745.0,-918.4,,,,-5.0,3.554,,,81.73,2024-01-02,7,15,30,1,1,False
2024-01-02 07:30:00,2024-01-02 07:00:00,76.73,826.6,1745.0,-918.4,,,,-5.0,0.495,,,81.73,2024-01-02,7,30,31,1,1,False
2024-01-02 07:45:00,2024-01-02 07:00:00,76.73,826.6,1745.0,-918.4,,,,121.74,-5.169,,,-45.00999999999999,2024-01-02,7,45,32,1,1,False
2024-01-02 08:00:00,2024-01-02 08:00:00,80.12,972.4,1871.7,-899.3,,,,132.0,-0.976,,,-51.879999999999995,2024-01-02,8,0,33,1,1,False
2024-01-02 08:15:00,2024-01-02 08:00:00,80.12,972.4,1871.7,-899.3,,,,120.18,-0.105,,,-40.06,2024-01-02,8,15,34,1,1,False
2024-01-02 08:30:00,2024-01-02 08:00:00,80.12,972.4,1871.7,-899.3,,,,124.545,-2.445,,,-44.425,2024-01-02,8,30,35,1,1,False
2024-01-02 08:45:00,2024-01-02 08:00:00,80.12,972.4,1871.7,-899.3,,,,126.0,-2.092,,,-45.879999999999995,2024-01-02,8,45,36,1,1,False
2024-01-02 09:00:00,2024-01-02 09:00:00,78.46,1044.4,1840.0,-795.6,,,,117.69,-4.774,,,-39.230000000000004,2024-01-02,9,0,37,1,1,False
2024-01-02 09:15:00,2024-01-02 09:00:00,78.46,1044.4,1840.0,-795.6,,,,118.44,-3.685,,,-39.980000000000004,2024-01-02,9,15,38,1,1,False
2024-01-02 09:30:00,2024-01-02 09:00:00,78.46,1044.4,1840.0,-795.6,,,,117.69,-2.902,,,-39.230000000000004,2024-01-02,9,30,39,1,1,False
2024-01-02 09:45:00,2024-01-02 09:00:00,78.46,1044.4,1840.0,-795.6,,,,117.69,-1.394,,,-39.230000000000004,2024-01-02,9,45,40,1,1,False
2024-01-02 10:00:00,2024-01-02 10:00:00,77.51,1003.5,1734.7,-731.2,,,,0.0,0.468,,,77.51,2024-01-02,10,0,41,1,1,False
2024-01-02 10:15:00,2024-01-02 10:00:00,77.51,1003.5,1734.7,-731.2,,,,-5.0,2.901,,,82.51,2024-01-02,10,15,42,1,1,False
2024-01-02 10:30:00,2024-01-02 10:00:00,77.51,1003.5,1734.7,-731.2,,,,-5.0,1.597,,,82.51,2024-01-02,10,30,43,1,1,False
2024-01-02 10:45:00,2024-01-02 10:00:00,77.51,1003.5,1734.7,-731.2,,,,-3.99,5.218,,,81.5,2024-01-02,10,45,44,1,1,False
2024-01-02 11:00:00,2024-01-02 11:00:00,79.66,1097.1,1720.8,-623.6999999999999,,,,129.24,-3.742,,,-49.58000000000001,2024-01-02,11,0,45,1,1,False
2024-01-02 11:15:00,2024-01-02 11:00:00,79.66,1097.1,1720.8,-623.6999999999999,,,,129.24,-3.381,,,-49.58000000000001,2024-01-02,11,15,46,1,1,False
2024-01-02 11:30:00,2024-01-02 11:00:00,79.66,1097.1,1720.8,-623.6999999999999,,,,129.24,-3.033,,,-49.58000000000001,2024-01-02,11,30,47,1,1,False
2024-01-02 11:45:00,2024-01-02 11:00:00,79.66,1097.1,1720.8,-623.6999999999999,,,,129.24,-6.793,,,-49.58000000000001,2024-01-02,11,45,48,1,1,False
2024-01-02 12:00:00,2024-01-02 12:00:00,81.93,1088.3,1727.4,-639.0999999999999,,,,135.81,-11.642,,,-53.879999999999995,2024-01-02,12,0,49,1,1,False
2024-01-02 12:15:00,2024-01-02 12:00:00,81.93,1088.3,1727.4,-639.0999999999999,,,,135.81,-10.946,,,-53.879999999999995,2024-01-02,12,15,50,1,1,False
2024-01-02 12:30:00,2024-01-02 12:00:00,81.93,1088.3,1727.4,-639.0999999999999,,,,135.81,-16.178,,,-53.879999999999995,2024-01-02,12,30,51,1,1,False
2024-01-02 12:45:00,2024-01-02 12:00:00,81.93,1088.3,1727.4,-639.0999999999999,,,,135.81,-16.267,,,-53.879999999999995,2024-01-02,12,45,52,1,1,False
2024-01-02 13:00:00,2024-01-02 13:00:00,83.02,1098.3,1708.9,-610.6,,,,134.97,-17.413,,,-51.95,2024-01-02,13,0,53,1,1,False
2024-01-02 13:15:00,2024-01-02 13:00:00,83.02,1098.3,1708.9,-610.6,,,,134.97,-12.699,,,-51.95,2024-01-02,13,15,54,1,1,False
2024-01-02 13:30:00,2024-01-02 13:00:00,83.02,1098.3,1708.9,-610.6,,,,134.97,-11.838,,,-51.95,2024-01-02,13,30,55,1,1,False
2024-01-02 13:45:00,2024-01-02 13:00:00,83.02,1098.3,1708.9,-610.6,,,,134.97,-2.818,,,-51.95,2024-01-02,13,45,56,1,1,False
2024-01-02 14:00:00,2024-01-02 14:00:00,85.98,1118.6,1712.3,-593.7,,,,133.875,-2.998,,,-47.894999999999996,2024-01-02,14,0,57,1,1,False
2024-01-02 14:15:00,2024-01-02 14:00:00,85.98,1118.6,1712.3,-593.7,,,,133.875,-3.25,,,-47.894999999999996,2024-01-02,14,15,58,1,1,False
2024-01-02 14:30:00,2024-01-02 14:00:00,85.98,1118.6,1712.3,-593.7,,,,133.875,-2.823,,,-47.894999999999996,2024-01-02,14,30,59,1,1,False
2024-01-02 14:45:00,2024-01-02 14:00:00,85.98,1118.6,1712.3,-593.7,,,,133.875,-4.18,,,-47.894999999999996,2024-01-02,14,45,60,1,1,False
2024-01-02 15:00:00,2024-01-02 15:00:00,87.67,1075.8,1752.8,-677.0,,,,140.16,-0.064,,,-52.489999999999995,2024-01-02,15,0,61,1,1,False
2024-01-02 15:15:00,2024-01-02 15:00:00,87.67,1075.8,1752.8,-677.0,,,,140.16,-2.724,,,-52.489999999999995,2024-01-02,15,15,62,1,1,False
2024-01-02 15:30:00,2024-01-02 15:00:00,87.67,1075.8,1752.8,-677.0,,,,222.765,-4.355,,,-135.09499999999997,2024-01-02,15,30,63,1,1,False
2024-01-02 15:45:00,2024-01-02 15:00:00,87.67,1075.8,1752.8,-677.0,,,,142.485,-3.588,,,-54.81500000000001,2024-01-02,15,45,64,1,1,False
2024-01-02 16:00:00,2024-01-02 16:00:00,90.19,1207.9,2050.1,-842.2,,,,135.57,-2.421,,,-45.379999999999995,2024-01-02,16,0,65,1,1,False
2024-01-02 16:15:00,2024-01-02 16:00:00,90.19,1207.9,2050.1,-842.2,,,,135.57,-3.13,,,-45.379999999999995,2024-01-02,16,15,66,1,1,False
2024-01-02 16:30:00,2024-01-02 16:00:00,90.19,1207.9,2050.1,-842.2,,,,140.505,-2.754,,,-50.315,2024-01-02,16,30,67,1,1,False
2024-01-02 16:45:00,2024-01-02 16:00:00,90.19,1207.9,2050.1,-842.2,,,,168.015,-1.802,,,-77.82499999999999,2024-01-02,16,45,68,1,1,False
2024-01-02 17:00:00,2024-01-02 17:00:00,87.77,1232.1,2161.8,-929.6999999999999,,,,184.68,-0.517,,,-96.91000000000001,2024-01-02,17,0,69,1,1,False
