datetime,reg_mean,reg_std,reg_range,reg_abs_mean,reg_count,imbalance,imb_price,idm_price,idm_imb_spread,month,year_month,reg_vol_quartile,period
2025-03-09 17:00:00,-17.078950000000003,41.21931863902234,182.16199999999998,34.415150000000004,60,17.527,92.4035,96.71000000000001,4.306500000000014,2025-03,2025-03,Q4 (High),2025
2025-03-09 18:00:00,11.626,27.647031630287216,111.018,22.1931,60,-8.318,100.34492499999999,109.655,9.310075000000012,2025-03,2025-03,Q3,2025
2025-03-09 19:00:00,12.8532,18.817790370654528,61.394999999999996,15.853800000000001,60,-10.379,45.62285,138.845,93.22215,2025-03,2025-03,Q1 (Low),2025
2025-03-09 20:00:00,5.9902,34.39105989850229,153.791,24.3588,60,-4.069999999999999,35.7652,153.14999999999998,117.38479999999998,2025-03,2025-03,Q4 (High),2025
2025-03-09 21:00:00,-8.176499999999999,28.546429665739588,134.462,22.107299999999995,60,6.2620000000000005,77.104325,128.25,51.145675,2025-03,2025-03,Q3,2025
2025-03-09 22:00:00,-24.592049999999997,21.196168902657856,77.42099999999999,27.325550000000007,60,24.357999999999997,31.930425,130.025,98.094575,2025-03,2025-03,Q2,2025
2025-03-09 23:00:00,-34.0128,24.841297572348473,90.237,35.642,60,33.626,61.245425,96.185,34.939575000000005,2025-03,2025-03,Q2,2025
2025-03-10 00:00:00,-61.129,27.365726227639232,99.537,61.12900000000001,60,64.123,85.6434,120.965,35.321600000000004,2025-03,2025-03,Q3,2025
2025-03-10 01:00:00,-81.9938,12.936513179657716,53.55500000000001,81.99379999999998,60,82.239,70.87084999999999,111.06,40.18915000000001,2025-03,2025-03,Q1 (Low),2025
2025-03-10 02:00:00,-78.76015000000001,15.434898979343606,47.11599999999999,78.76015,60,76.689,77.70157499999999,100.525,22.823425000000015,2025-03,2025-03,Q1 (Low),2025
2025-03-10 03:00:00,-49.454150000000006,22.95340171814944,95.271,49.45414999999999,60,49.688,109.8128,92.895,-16.9178,2025-03,2025-03,Q2,2025
2025-03-10 04:00:00,-81.4779,30.146880067767192,119.769,81.4779,60,82.304,115.108375,88.15,-26.95837499999999,2025-03,2025-03,Q3,2025
2025-03-10 05:00:00,-46.89985,41.4221545195915,142.67000000000002,53.714949999999995,60,43.47,85.747225,87.375,1.6277749999999997,2025-03,2025-03,Q4 (High),2025
2025-03-10 06:00:00,-36.652950000000004,42.906439623917144,161.171,43.59375,60,34.914,97.1087,116.02,18.911299999999997,2025-03,2025-03,Q4 (High),2025
2025-03-10 07:00:00,-22.01955,21.019867242581785,87.597,23.734649999999995,60,25.47,72.596975,168.925,96.32802500000001,2025-03,2025-03,Q2,2025
2025-03-10 08:00:00,-49.3058,60.1656038466374,243.667,59.66359999999999,60,53.7,47.604974999999996,140.16000000000003,92.55502500000003,2025-03,2025-03,Q4 (High),2025
2025-03-10 09:00:00,-54.01862711864407,26.90352869939651,120.685,54.01862711864407,59,49.781,53.90575,118.13499999999999,64.22925,2025-03,2025-03,Q3,2025
2025-03-10 10:00:00,-38.58511475409836,28.095377466823237,110.466,42.79534426229508,61,44.416,11.644099999999998,72.31,60.66590000000001,2025-03,2025-03,Q3,2025
2025-03-10 11:00:00,-35.4094,44.798950898052325,210.33599999999998,43.14770000000001,60,28.188,40.261525,54.89,14.628475000000002,2025-03,2025-03,Q4 (High),2025
2025-03-10 12:00:00,80.22675,58.990323316661325,188.388,83.53674999999998,60,-86.459,150.1449,55.394999999999996,-94.74990000000001,2025-03,2025-03,Q4 (High),2025
2025-03-10 13:00:00,85.44025,30.932845751601537,100.06400000000002,85.44024999999996,60,-83.102,166.502025,60.145,-106.357025,2025-03,2025-03,Q3,2025
2025-03-10 14:00:00,31.7254,30.24868441750534,109.093,35.3919,60,-32.982,126.97890000000001,71.295,-55.68390000000001,2025-03,2025-03,Q3,2025
2025-03-10 15:00:00,18.5037,38.09897223236753,147.74099999999999,34.498000000000005,60,-15.683,126.517425,89.07,-37.44742500000001,2025-03,2025-03,Q4 (High),2025
2025-03-10 16:00:00,5.781700000000001,24.882715726832814,97.583,20.425599999999996,60,-9.247,117.05879999999999,104.465,-12.593799999999987,2025-03,2025-03,Q2,2025
2025-03-10 17:00:00,-6.18825,30.628979082697242,126.45700000000001,25.13565,60,11.799,154.729125,123.245,-31.484125000000006,2025-03,2025-03,Q3,2025
2025-03-10 18:00:00,-33.4863,17.863142389013465,58.870999999999995,33.4906,60,33.651,106.594325,168.8,62.205675000000014,2025-03,2025-03,Q1 (Low),2025
2025-03-10 19:00:00,-19.2543,13.641222777215651,46.623999999999995,20.6004,60,19.242,81.6162,164.57999999999998,82.96379999999998,2025-03,2025-03,Q1 (Low),2025
2025-03-10 20:00:00,-38.48065,22.73422252816598,102.264,40.38064999999999,60,42.97,74.296425,171.79000000000002,97.49357500000002,2025-03,2025-03,Q2,2025
2025-03-10 21:00:00,-24.7704,32.178928420287185,140.501,27.799300000000002,60,20.268,75.45875000000001,132.055,56.59625,2025-03,2025-03,Q3,2025
2025-03-10 22:00:00,-41.0449,11.367017103019554,43.355000000000004,41.044900000000005,60,41.39,74.998575,134.38,59.38142499999999,2025-03,2025-03,Q1 (Low),2025
2025-03-10 23:00:00,-37.66009999999999,26.040070166858523,83.449,40.5273,60,38.379,107.53184999999999,107.755,0.22315000000000396,2025-03,2025-03,Q3,2025
2025-03-11 00:00:00,-11.211450000000001,19.546504308759985,81.595,16.46985,60,8.761,85.23665,119.715,34.478350000000006,2025-03,2025-03,Q2,2025
2025-03-11 01:00:00,-22.0502,19.24993683088909,63.591,24.5071,60,28.246000000000002,83.40475,107.81,24.405249999999995,2025-03,2025-03,Q2,2025
2025-03-11 02:00:00,-72.16245,22.595730739268546,109.089,72.16244999999999,60,66.81,75.740025,99.69,23.949974999999995,2025-03,2025-03,Q2,2025
2025-03-11 03:00:00,-56.296749999999996,28.214629230797208,114.055,57.59295,60,59.501999999999995,77.8065,94.655,16.8485,2025-03,2025-03,Q3,2025
2025-03-11 04:00:00,-65.09740000000001,15.02692801042544,46.885999999999996,65.0974,60,63.81,68.406725,87.01499999999999,18.608274999999992,2025-03,2025-03,Q1 (Low),2025
2025-03-11 05:00:00,-30.0765,26.65130043286278,92.649,35.3603,60,29.525,88.542275,88.195,-0.34727500000001044,2025-03,2025-03,Q3,2025
2025-03-11 06:00:00,-51.122049999999994,34.439562851526404,145.56900000000002,51.80265,60,46.605,116.725725,115.17,-1.5557249999999954,2025-03,2025-03,Q4 (High),2025
2025-03-11 07:00:00,-39.340450000000004,22.60996463420873,113.107,42.82305,60,45.549,80.38419999999999,150.4,70.01580000000001,2025-03,2025-03,Q2,2025
2025-03-11 08:00:00,11.15015,35.582382919996434,153.274,28.968949999999996,60,-17.13,118.5915,148.64499999999998,30.053499999999985,2025-03,2025-03,Q4 (High),2025
2025-03-11 09:00:00,45.06145,22.824407042198626,73.406,45.06145,60,-46.788,97.273775,141.78,44.506225,2025-03,2025-03,Q2,2025
2025-03-11 10:00:00,26.50365,34.73511927348488,121.085,37.85605000000001,60,-17.753,111.251225,110.285,-0.9662250000000085,2025-03,2025-03,Q4 (High),2025
2025-03-11 11:00:00,-5.300349999999999,35.561079107868785,169.233,23.64755,60,0.4289999999999994,71.6066,107.43,35.82340000000001,2025-03,2025-03,Q4 (High),2025
2025-03-11 12:00:00,4.3081000000000005,19.524442743149127,65.676,16.817099999999996,60,-4.947,80.77147500000001,97.245,16.473524999999995,2025-03,2025-03,Q2,2025
2025-03-11 13:00:00,-8.31385,20.329419240060343,80.789,18.636450000000004,60,9.098,67.6045,100.325,32.7205,2025-03,2025-03,Q2,2025
2025-03-11 14:00:00,-44.55255,19.27512401720968,69.198,44.55255000000001,60,42.759,104.241075,99.9,-4.341074999999989,2025-03,2025-03,Q2,2025
2025-03-11 15:00:00,-40.90605,25.730506189349818,86.992,41.261449999999996,60,41.508,143.08515,95.16,-47.92515,2025-03,2025-03,Q3,2025
2025-03-11 16:00:00,15.419350000000001,29.165912641257393,92.542,27.46125,60,-21.924,131.727475,116.95,-14.777474999999995,2025-03,2025-03,Q3,2025
2025-03-11 17:00:00,32.1951,45.526351437121235,139.54500000000002,42.181100000000015,60,-30.330000000000002,133.795175,140.095,6.2998249999999985,2025-03,2025-03,Q4 (High),2025
2025-03-11 18:00:00,32.516,33.320990589991546,130.738,36.532599999999995,60,-30.39,166.598825,188.625,22.026174999999995,2025-03,2025-03,Q3,2025
2025-03-11 19:00:00,5.80865,23.491545426736845,93.66499999999999,19.589449999999996,60,-2.1510000000000002,100.723575,235.19,134.46642500000002,2025-03,2025-03,Q2,2025
2025-03-11 20:00:00,-12.1842,35.64227912817652,137.442,31.7232,60,10.514,81.944875,159.91,77.965125,2025-03,2025-03,Q4 (High),2025
2025-03-11 21:00:00,-3.19175,32.27833313520524,112.06800000000001,27.892749999999996,60,3.8770000000000002,117.0582,141.85500000000002,24.79680000000002,2025-03,2025-03,Q3,2025
2025-03-11 22:00:00,-6.2519,14.783723293896854,55.385,13.582899999999999,60,4.7059999999999995,71.33257499999999,152.26,80.927425,2025-03,2025-03,Q1 (Low),2025
2025-03-11 23:00:00,-28.817349999999998,40.69069852853144,140.644,36.77055,60,32.272999999999996,95.902725,114.03999999999999,18.13727499999999,2025-03,2025-03,Q4 (High),2025
2025-03-12 00:00:00,3.2411999999999996,22.258484647585053,113.07400000000001,15.631299999999998,60,-7.293,67.9817,125.065,57.083299999999994,2025-03,2025-03,Q2,2025
2025-03-12 01:00:00,18.532449999999997,15.81186091538966,66.977,21.72115000000001,60,-13.885,78.928775,112.94,34.011224999999996,2025-03,2025-03,Q1 (Low),2025
2025-03-12 02:00:00,-2.3973500000000003,25.30357907813754,120.57,18.114050000000002,60,-1.1439999999999992,85.530925,98.94,13.409075000000001,2025-03,2025-03,Q3,2025
2025-03-12 03:00:00,-7.804150000000001,10.67214156835847,34.8,11.283949999999997,60,5.412,75.67002500000001,94.84,19.169974999999994,2025-03,2025-03,Q1 (Low),2025
2025-03-12 04:00:00,4.54615,14.31446838268238,62.293,11.06035,60,-2.385,89.06545,92.45,3.3845500000000044,2025-03,2025-03,Q1 (Low),2025
2025-03-12 05:00:00,-21.261000000000003,18.719667421535068,81.694,24.148,60,23.902,79.02705,92.895,13.867949999999993,2025-03,2025-03,Q1 (Low),2025
2025-03-12 06:00:00,-14.8207,43.636957407372954,159.1,33.520799999999994,60,9.926,92.2768,109.35,17.0732,2025-03,2025-03,Q4 (High),2025
2025-03-12 07:00:00,8.71035,16.22092820582332,65.62700000000001,12.727649999999995,60,-5.729,67.282725,149.82999999999998,82.54727499999998,2025-03,2025-03,Q1 (Low),2025
2025-03-12 08:00:00,-39.89812280701755,28.423966615887334,88.383,40.98980701754387,57,47.105999999999995,68.46495,142.36,73.89505000000001,2025-03,2025-03,Q3,2025
2025-03-12 09:00:00,-78.58054999999999,40.678166517197496,136.963,78.58054999999999,60,79.386,14.071525000000001,148.32,134.24847499999998,2025-03,2025-03,Q4 (High),2025
2025-03-12 10:00:00,-71.10629999999999,27.834115129228,125.272,71.10629999999999,60,66.737,54.909099999999995,100.315,45.4059,2025-03,2025-03,Q3,2025
2025-03-12 11:00:00,-64.86645,13.602449916953207,43.246,64.86645000000001,60,-51.412,74.4428,78.965,4.522199999999998,2025-03,2025-03,Q1 (Low),2025
2025-03-12 12:00:00,-15.447650000000001,16.170030704272598,70.507,17.266450000000003,60,12.477,53.25065,62.67999999999999,9.429349999999992,2025-03,2025-03,Q1 (Low),2025
2025-03-12 13:00:00,-36.610542372881355,17.496880693743805,68.396,36.78738983050846,59,36.44,124.872525,93.19,-31.682525,2025-03,2025-03,Q1 (Low),2025
2025-03-12 14:00:00,-8.072650000000001,26.292983089084455,95.46000000000001,20.084150000000005,60,5.816,83.939625,88.355,4.415374999999997,2025-03,2025-03,Q3,2025
2025-03-12 15:00:00,10.472299999999999,24.999344207195325,122.61,20.504300000000004,60,-10.756,129.02005,104.5,-24.520049999999998,2025-03,2025-03,Q2,2025
2025-03-12 16:00:00,-1.6028499999999999,25.122574081264922,89.434,19.505350000000004,60,4.753,108.757225,99.16,-9.597225000000009,2025-03,2025-03,Q3,2025
2025-03-12 17:00:00,-18.729300000000002,27.19285284109206,101.381,24.662799999999997,60,16.125,136.5152,139.255,2.7398000000000025,2025-03,2025-03,Q3,2025
2025-03-12 18:00:00,15.5399,38.157583748388134,145.293,35.104400000000005,60,-10.402,149.829275,183.615,33.78572500000001,2025-03,2025-03,Q4 (High),2025
2025-03-12 19:00:00,35.83665,35.35145465317888,156.726,43.710150000000006,60,-37.048,119.36525,202.97000000000003,83.60475000000002,2025-03,2025-03,Q4 (High),2025
2025-03-12 20:00:00,14.017199999999999,21.529874071915575,93.94800000000001,20.5647,60,-14.597,127.097425,176.305,49.207575000000006,2025-03,2025-03,Q2,2025
2025-03-12 21:00:00,3.9117000000000006,34.33347634563491,124.97300000000001,30.515899999999995,60,-1.827,114.460275,154.78,40.319725000000005,2025-03,2025-03,Q4 (High),2025
2025-03-12 22:00:00,-3.66955,18.62559921131421,87.469,12.06755,60,0.6119999999999999,68.286475,147.445,79.158525,2025-03,2025-03,Q1 (Low),2025
2025-03-12 23:00:00,5.9613,26.888242501579178,91.362,21.8209,60,-4.497999999999999,116.26495,112.695,-3.5699500000000057,2025-03,2025-03,Q3,2025
2025-03-13 00:00:00,-22.2713,12.849088744712269,42.546,22.271300000000004,60,21.765,46.920375,116.44,69.51962499999999,2025-03,2025-03,Q1 (Low),2025
2025-03-13 01:00:00,-18.52705,14.972156043492133,55.347,20.961750000000002,60,21.887,42.3632,105.75,63.3868,2025-03,2025-03,Q1 (Low),2025
2025-03-13 02:00:00,-20.20675,18.739900216460104,90.84400000000001,20.39465000000001,60,15.857,46.398475,99.47,53.071525,2025-03,2025-03,Q1 (Low),2025
2025-03-13 03:00:00,-1.38,12.192689861872012,48.606,9.0456,60,1.0219999999999998,89.48822500000001,94.08,4.591774999999984,2025-03,2025-03,Q1 (Low),2025
2025-03-13 04:00:00,5.277,15.797009930545803,63.004999999999995,13.087900000000001,60,-6.509,76.6146,78.38499999999999,1.770399999999995,2025-03,2025-03,Q1 (Low),2025
2025-03-13 05:00:00,0.1309500000000003,20.03678130417548,82.844,16.411550000000002,60,2.5219999999999994,78.73975,88.32,9.580249999999992,2025-03,2025-03,Q2,2025
2025-03-13 06:00:00,-12.3906,52.551534782277116,188.254,43.951399999999985,60,11.712,36.351975,100.95,64.598025,2025-03,2025-03,Q4 (High),2025
2025-03-13 07:00:00,-16.7311,20.581592066451773,92.19800000000001,22.613899999999997,60,13.940000000000001,76.963875,156.64,79.67612499999998,2025-03,2025-03,Q2,2025
2025-03-13 08:00:00,-16.55605,36.83703903724288,157.935,28.77725,60,25.153,92.710575,166.59500000000003,73.88442500000002,2025-03,2025-03,Q4 (High),2025
2025-03-13 09:00:00,-18.218200000000003,29.13521086874268,138.88,21.430799999999998,60,12.936,74.236875,161.53500000000003,87.29812500000003,2025-03,2025-03,Q3,2025
2025-03-13 10:00:00,8.633000000000001,21.270731143753157,73.578,19.3643,60,-5.475,109.42587499999999,131.255,21.829125000000005,2025-03,2025-03,Q2,2025
2025-03-13 11:00:00,61.4197,43.42916460414085,188.79500000000002,69.94670000000002,60,-65.854,93.79249999999999,110.985,17.19250000000001,2025-03,2025-03,Q4 (High),2025
2025-03-13 12:00:00,-8.768933333333335,35.56288676432819,111.37100000000001,29.423633333333328,60,12.709,134.088875,112.125,-21.963875,2025-03,2025-03,Q4 (High),2025
2025-03-13 13:00:00,-57.2933,37.2926968441339,135.232,58.7567,60,58.089,88.187325,111.91,23.722674999999995,2025-03,2025-03,Q4 (High),2025
2025-03-13 14:00:00,-49.62075,14.63161862707968,52.286,49.62075,60,48.007000000000005,136.901475,112.03999999999999,-24.861475000000013,2025-03,2025-03,Q1 (Low),2025
2025-03-13 15:00:00,-14.400849999999998,18.580688483006824,60.248,19.16744999999999,60,14.497,146.156275,100.47999999999999,-45.676275000000004,2025-03,2025-03,Q1 (Low),2025
2025-03-13 16:00:00,-49.96695,16.90204492835614,61.11000000000001,49.96695,60,47.911,113.4068,102.505,-10.901800000000009,2025-03,2025-03,Q1 (Low),2025
2025-03-13 17:00:00,-34.4327,29.580294932864586,93.374,35.96299999999999,60,32.994,105.4024,123.285,17.882599999999996,2025-03,2025-03,Q3,2025
2025-03-13 18:00:00,-4.0048,28.032376670980444,108.637,22.240000000000002,60,4.426,152.588125,148.215,-4.3731249999999875,2025-03,2025-03,Q3,2025
2025-03-13 19:00:00,3.3491,28.730574109610068,108.919,23.177499999999995,60,-0.8199999999999998,131.9382,185.115,53.176800000000014,2025-03,2025-03,Q3,2025
2025-03-13 20:00:00,-6.298900000000001,27.10521360988119,99.512,24.4908,60,8.056000000000001,121.33705,175.09500000000003,53.75795000000002,2025-03,2025-03,Q3,2025
2025-03-13 21:00:00,-11.504700000000001,30.479924359475085,120.011,27.472099999999994,60,10.850999999999999,106.99889999999999,150.065,43.066100000000006,2025-03,2025-03,Q3,2025
2025-03-13 22:00:00,1.2170499999999997,29.991913022682787,114.00200000000001,24.17755,60,-3.3530000000000006,54.820949999999996,138.53,83.70905,2025-03,2025-03,Q3,2025
2025-03-13 23:00:00,-9.652700000000001,14.720234247974936,58.227000000000004,13.3739,60,10.696,46.492475,118.35499999999999,71.86252499999999,2025-03,2025-03,Q1 (Low),2025
2025-03-14 00:00:00,-45.255750000000006,25.02417804784683,85.876,45.25574999999999,60,51.261,38.21745,133.415,95.19754999999999,2025-03,2025-03,Q2,2025
2025-03-14 01:00:00,-44.120850000000004,36.28798011847468,145.855,44.12545,60,39.569,23.211925,124.755,101.54307499999999,2025-03,2025-03,Q4 (High),2025
2025-03-14 02:00:00,-16.4436,16.960330829240565,62.043,18.6971,60,17.234,64.252625,104.46000000000001,40.20737500000001,2025-03,2025-03,Q1 (Low),2025
2025-03-14 03:00:00,-10.004700000000001,23.12354235318027,91.48899999999999,20.0296,60,4.5120000000000005,97.80705,97.195,-0.6120500000000106,2025-03,2025-03,Q2,2025
2025-03-14 04:00:00,-6.82955,20.572053398515084,85.676,16.46835,60,6.983,111.865525,89.255,-22.61052500000001,2025-03,2025-03,Q2,2025
2025-03-14 05:00:00,-27.73865,32.367878646304035,123.674,35.88555000000001,60,32.063,64.8342,91.475,26.6408,2025-03,2025-03,Q3,2025
2025-03-14 06:00:00,-5.6863,30.672617411261577,107.306,22.802200000000003,60,2.6059999999999994,129.673925,118.94,-10.733925,2025-03,2025-03,Q3,2025
2025-03-14 07:00:00,-22.161800000000003,18.748314423489752,63.89,25.411799999999996,60,24.369,133.657175,151.125,17.467825000000005,2025-03,2025-03,Q1 (Low),2025
2025-03-14 08:00:00,-11.850850000000001,16.684098214000265,65.327,16.88695,60,16.153,78.161975,153.38,75.218025,2025-03,2025-03,Q1 (Low),2025
2025-03-14 09:00:00,28.84845,39.51717202767998,194.364,43.83015000000001,60,-35.166,118.23055000000001,162.51,44.27944999999998,2025-03,2025-03,Q4 (High),2025
2025-03-14 10:00:00,9.092900000000002,18.016072905574706,78.91499999999999,15.818899999999998,60,-6.760000000000001,99.281375,109.72,10.438625000000002,2025-03,2025-03,Q1 (Low),2025
2025-03-14 11:00:00,8.035,17.145777862449826,71.113,15.167499999999999,60,-9.466000000000001,69.87295,116.27,46.39704999999999,2025-03,2025-03,Q1 (Low),2025
2025-03-14 12:00:00,19.49465,14.531199789284491,61.475,21.52265,60,-21.28,75.6088,114.625,39.0162,2025-03,2025-03,Q1 (Low),2025
2025-03-14 13:00:00,34.136100000000006,36.731380879920145,113.629,43.3995,60,-33.49,152.62735,112.885,-39.74235,2025-03,2025-03,Q4 (High),2025
2025-03-14 14:00:00,28.089350000000003,21.10965974308075,86.599,29.99285,60,-26.675,147.518975,112.43,-35.088975000000005,2025-03,2025-03,Q2,2025
2025-03-14 15:00:00,5.4603,21.32618853428807,70.998,18.802699999999998,60,-7.291,131.23765,105.31,-25.92765,2025-03,2025-03,Q2,2025
2025-03-14 16:00:00,18.170849999999998,18.426941626026366,69.923,21.784550000000003,60,-19.596999999999998,153.413925,114.49,-38.92392500000001,2025-03,2025-03,Q1 (Low),2025
2025-03-14 17:00:00,29.218200000000003,24.243816553462985,98.879,31.98450000000001,60,-30.177,134.51745,121.035,-13.48245,2025-03,2025-03,Q2,2025
2025-03-14 18:00:00,-7.1922500000000005,40.57797488060508,163.506,34.31825,60,11.527000000000001,135.7784,141.575,5.796599999999984,2025-03,2025-03,Q4 (High),2025
2025-03-14 19:00:00,-18.3574,27.596730009679025,114.59100000000001,25.538400000000006,60,18.323,129.735625,154.515,24.779374999999987,2025-03,2025-03,Q3,2025
2025-03-14 20:00:00,-9.0794,27.298459020394095,88.50399999999999,25.9297,60,10.015,109.756575,160.08499999999998,50.32842499999998,2025-03,2025-03,Q3,2025
2025-03-14 21:00:00,13.8572,30.570136813120108,104.422,29.1272,60,-14.337,79.634075,128.78,49.145925000000005,2025-03,2025-03,Q3,2025
2025-03-14 22:00:00,8.387400000000001,27.18112987025611,101.321,22.721399999999996,60,-6.97,141.229375,136.32,-4.909375000000011,2025-03,2025-03,Q3,2025
2025-03-14 23:00:00,5.281899999999999,16.385218495411436,78.31700000000001,13.300300000000002,60,-9.241,90.9852,111.03999999999999,20.054799999999986,2025-03,2025-03,Q1 (Low),2025
2025-03-15 00:00:00,-41.59565,44.13356046459659,173.843,55.169149999999995,60,43.619,50.999674999999996,120.625,69.625325,2025-03,2025-03,Q4 (High),2025
2025-03-15 01:00:00,-55.192764705882354,30.443579219454083,84.889,55.192764705882354,17,63.945,93.8832,110.235,16.351799999999997,2025-03,2025-03,Q3,2025
2025-03-15 02:00:00,-57.38249999999999,25.282664642183004,88.16399999999999,57.3825,34,76.535,63.880275,94.185,30.304725000000005,2025-03,2025-03,Q3,2025
2025-03-15 03:00:00,-26.9025,19.618997306312185,69.371,28.1207,60,28.438000000000002,59.216875,88.645,29.428124999999994,2025-03,2025-03,Q2,2025
2025-03-15 04:00:00,-18.88335,9.14416372509569,33.599000000000004,18.883350000000004,60,20.745,38.019975,86.425,48.405024999999995,2025-03,2025-03,Q1 (Low),2025
2025-03-15 05:00:00,-14.60685,14.520308521288031,56.343,18.47345,60,18.209,59.0194,89.465,30.445600000000006,2025-03,2025-03,Q1 (Low),2025
2025-03-15 06:00:00,-27.64665,20.088666623395696,78.421,28.22965,60,27.426,49.3316,94.4,45.068400000000004,2025-03,2025-03,Q2,2025
2025-03-15 07:00:00,6.01965,22.91578572107897,82.643,20.023450000000008,60,-4.4030000000000005,66.07917499999999,105.6,39.520825,2025-03,2025-03,Q2,2025
2025-03-15 08:00:00,-25.1832,22.226909143983896,68.434,28.083799999999997,60,25.952,57.6407,101.125,43.4843,2025-03,2025-03,Q2,2025
2025-03-15 09:00:00,-16.94215,12.484447957664251,57.126,17.747049999999994,60,15.120000000000001,73.537375,98.595,25.057625,2025-03,2025-03,Q1 (Low),2025
2025-03-15 10:00:00,18.77755,23.906975523733085,71.852,25.11825,60,-14.552999999999999,83.3674,77.975,-5.392400000000009,2025-03,2025-03,Q2,2025
2025-03-15 11:00:00,65.86999999999999,48.804491583376475,217.54899999999998,76.4468,60,-73.005,67.34152499999999,61.379999999999995,-5.961524999999995,2025-03,2025-03,Q4 (High),2025
2025-03-15 12:00:00,71.539,16.997964941003758,60.23799999999999,71.53899999999999,60,-72.49600000000001,95.46145,64.025,-31.436449999999994,2025-03,2025-03,Q1 (Low),2025
2025-03-15 13:00:00,21.073150000000002,41.45324336550147,131.828,35.17575,60,-21.413,143.42485,58.620000000000005,-84.80484999999999,2025-03,2025-03,Q4 (High),2025
2025-03-15 14:00:00,22.111299999999996,23.55668823756926,81.88499999999999,24.324400000000004,60,-25.448,109.99515,63.894999999999996,-46.10015,2025-03,2025-03,Q2,2025
2025-03-15 15:00:00,16.8339,30.830534374550485,138.395,21.0212,60,-12.473,85.292625,76.39,-8.902625,2025-03,2025-03,Q3,2025
2025-03-15 16:00:00,-10.08335,26.98444011963819,94.655,24.08195000000001,60,10.21,67.600675,83.10499999999999,15.504324999999994,2025-03,2025-03,Q3,2025
2025-03-15 17:00:00,-40.171749999999996,29.504767233664317,127.311,43.63284999999999,60,44.297,80.995225,109.995,28.999775,2025-03,2025-03,Q3,2025
2025-03-15 18:00:00,-9.8007,18.543894884885834,79.928,17.285,60,7.404,160.509475,143.535,-16.974475000000012,2025-03,2025-03,Q1 (Low),2025
2025-03-15 19:00:00,13.6626,25.240050617881504,96.763,23.766099999999998,60,-11.637,109.27615,152.945,43.66884999999999,2025-03,2025-03,Q3,2025
2025-03-15 20:00:00,9.16805,21.006935015850583,75.59700000000001,18.763050000000007,60,-10.304,340.7568,149.95,-190.8068,2025-03,2025-03,Q2,2025
2025-03-15 21:00:00,-4.08545,19.017013171016373,71.483,16.56185,60,1.9649999999999999,132.06515000000002,113.825,-18.240150000000014,2025-03,2025-03,Q2,2025
2025-03-15 22:00:00,10.5396,20.727813312519096,81.868,14.943199999999997,60,-8.586,89.70155,112.12,22.418450000000007,2025-03,2025-03,Q2,2025
2025-03-15 23:00:00,2.79045,16.325652945049498,67.19,13.328050000000003,60,-2.593,59.072900000000004,100.42,41.3471,2025-03,2025-03,Q1 (Low),2025
2025-03-16 00:00:00,-8.23325,19.285337322647617,79.862,17.100649999999998,60,8.345,101.231,103.225,1.9939999999999998,2025-03,2025-03,Q2,2025
2025-03-16 01:00:00,-22.308699999999998,16.04688078386343,55.754000000000005,23.8282,60,25.413,79.234325,93.185,13.950675000000004,2025-03,2025-03,Q1 (Low),2025
2025-03-16 02:00:00,-40.49915,29.203269385014565,108.61699999999999,44.86905,60,42.714,71.170975,78.0,6.8290250000000015,2025-03,2025-03,Q3,2025
2025-03-16 03:00:00,-37.558099999999996,19.972049807549908,83.34,37.558099999999996,60,43.271,62.87875,79.84,16.961250000000007,2025-03,2025-03,Q2,2025
2025-03-16 04:00:00,-60.606300000000005,14.038130898692092,62.533,60.60629999999999,60,65.243,79.011775,77.475,-1.5367750000000058,2025-03,2025-03,Q1 (Low),2025
2025-03-16 05:00:00,-50.8572,22.843146386622795,86.60000000000001,50.8572,60,56.275999999999996,82.611375,83.88,1.2686250000000001,2025-03,2025-03,Q2,2025
2025-03-16 06:00:00,-78.48565,21.490800653764172,87.646,78.48564999999999,60,77.06700000000001,87.694675,87.29499999999999,-0.3996750000000162,2025-03,2025-03,Q2,2025
2025-03-16 07:00:00,-71.86605,22.581899300422155,70.767,71.86605,60,73.122,44.8246,89.605,44.78040000000001,2025-03,2025-03,Q2,2025
2025-03-16 08:00:00,-53.698600000000006,24.562183693706668,78.028,53.698600000000006,60,54.39,16.26105,83.525,67.26395000000001,2025-03,2025-03,Q2,2025
2025-03-16 09:00:00,-94.195,12.41365630181781,56.036,94.19499999999998,60,97.828,34.4283,81.04,46.611700000000006,2025-03,2025-03,Q1 (Low),2025
2025-03-16 10:00:00,-112.0569,23.950965098349858,95.44300000000001,112.0569,60,107.748,40.16335,40.275,0.11164999999999736,2025-03,2025-03,Q2,2025
2025-03-16 11:00:00,-39.50955,27.51914575525833,84.205,39.509550000000004,60,37.371,28.3275,17.17,-11.157499999999999,2025-03,2025-03,Q3,2025
2025-03-16 12:00:00,-5.831500000000001,27.569169194062546,112.286,22.336099999999995,60,7.853,13.630999999999998,16.39,2.759000000000002,2025-03,2025-03,Q3,2025
2025-03-16 13:00:00,-82.9794,20.989723149796063,97.809,82.97939999999997,60,81.78399999999999,-7.019625,6.32,13.339625,2025-03,2025-03,Q2,2025
2025-03-16 14:00:00,-76.9348,22.618149970652226,92.793,76.9348,60,74.58,33.757175000000004,7.2299999999999995,-26.527175000000003,2025-03,2025-03,Q2,2025
