datetime,direction,pred,target,size,pnl,spread,thresh_s,thresh_d,month,week
2026-02-04 11:30:00,surplus,6.302208381583409,13.548,5.0,144.9303125,5.240000000000009,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 00:45:00,surplus,3.639083535960965,2.228,3.639083535960965,-2.8883406024922222,0.44000000000001194,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 01:00:00,surplus,6.041738119277429,1.1,5.0,12.70496875000001,0.4399999999999977,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 01:15:00,surplus,4.099465815498365,0.259,4.099465815498365,7.516344951054916,0.6099999999999994,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 01:30:00,surplus,4.807905580655071,-0.51,4.807905580655071,7.5531896177992515,0.7199999999999989,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 01:45:00,surplus,5.424987258665207,5.042,5.0,9.642468750000006,1.0300000000000011,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 03:15:00,surplus,3.151189776523619,6.252,3.151189776523619,-1.0115713081362943,0.4000000000000057,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 03:30:00,surplus,3.068918520301983,8.636,3.068918520301983,-2.5119481703486786,0.5900000000000034,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 04:15:00,surplus,3.719957959430461,9.561,3.719957959430461,4.147125381859303,1.4200000000000017,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 04:45:00,surplus,6.673625756394049,11.457,5.0,11.78665624999999,0.6000000000000085,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 05:00:00,surplus,5.96504992428364,9.441,5.0,72.4509375,0.2600000000000051,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 05:15:00,surplus,5.725435957428211,8.352,5.0,78.8384375,0.6800000000000068,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 05:30:00,surplus,3.2030558540583924,3.744,3.2030558540583924,52.47466310208426,0.7399999999999949,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 05:45:00,surplus,4.151491033298774,1.458,4.151491033298774,69.77696394673788,0.6700000000000017,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 06:15:00,surplus,6.847748081633136,-3.886,5.0,-25.18268749999999,0.060000000000002274,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 08:15:00,surplus,3.012876454743063,0.88,3.012876454743063,20.094417175864553,6.449999999999989,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 09:00:00,surplus,8.209615545635904,19.79,5.0,57.753125,3.109999999999985,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 09:15:00,surplus,12.007006529750567,27.122,5.0,58.715624999999974,6.219999999999999,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 09:30:00,surplus,11.180249909950797,20.344,5.0,53.503125,5.900000000000006,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 09:45:00,surplus,13.858953821335666,23.165,5.0,46.61562500000001,4.759999999999991,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 10:15:00,surplus,9.158578401781925,4.452,5.0,58.5090625,3.0100000000000193,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 10:30:00,surplus,9.690823754477758,1.199,5.0,50.6465625,3.640000000000015,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 10:45:00,surplus,10.524303194206071,5.286,5.0,40.35906250000002,9.47999999999999,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 11:00:00,surplus,13.352800578427894,-3.195,5.0,25.80031250000001,1.6200000000000045,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 11:15:00,surplus,15.823504080875876,2.194,5.0,16.237812500000004,0.7700000000000102,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 11:30:00,surplus,19.7103577015897,-2.471,5.0,12.250312500000007,1.2199999999999989,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 11:45:00,surplus,20.41582434686543,0.748,5.0,12.175312500000004,1.3199999999999932,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 12:30:00,surplus,16.799595654641184,6.306,5.0,27.847500000000007,0.6899999999999977,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 12:45:00,surplus,15.681157242489956,3.108,5.0,26.747500000000013,0.7599999999999909,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 13:00:00,surplus,8.833230653942536,-0.795,5.0,10.528062499999997,3.6500000000000057,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 13:15:00,surplus,8.620245474757832,2.077,5.0,19.4905625,3.6000000000000085,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 13:30:00,surplus,9.883319158040278,5.941,5.0,18.603062500000007,3.1599999999999966,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 13:45:00,surplus,9.771665838387237,6.154,5.0,19.590562499999997,3.1200000000000045,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 14:00:00,surplus,6.801759322604435,12.974,5.0,13.725124999999991,3.8599999999999994,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 14:45:00,surplus,6.4873160779088215,11.364,5.0,37.175124999999994,4.240000000000009,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 15:00:00,surplus,10.452547559499616,13.335,5.0,-11.01637499999999,2.4099999999999966,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 16:00:00,surplus,8.669011846369344,12.252,5.0,-1.7465624999999996,0.5400000000000063,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 16:15:00,surplus,10.25943786338647,8.856,5.0,10.565937500000011,0.8900000000000006,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 16:30:00,surplus,9.88331110001778,9.981,5.0,13.140937500000014,4.539999999999992,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 16:45:00,surplus,11.249615976476743,7.901,5.0,23.30343750000001,2.9199999999999875,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 17:00:00,surplus,7.839785412288824,11.535,5.0,36.30906249999999,2.640000000000015,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 17:15:00,surplus,6.259507353095878,0.614,5.0,38.646562499999995,1.8599999999999852,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 17:45:00,surplus,7.027026894963602,1.991,5.0,50.18406249999998,1.3100000000000023,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 18:00:00,surplus,3.1638227536526426,0.139,3.1638227536526426,-9.849771187809091,1.2800000000000011,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 19:00:00,surplus,3.8203842786263973,-0.461,3.8203842786263973,-21.18283695489631,1.5699999999999932,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 19:15:00,surplus,3.9339601506724855,-3.755,3.9339601506724855,-22.284654891012543,1.4299999999999784,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 19:30:00,surplus,4.936620415831268,-3.215,4.936620415831268,-32.03712380486499,0.8799999999999955,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 19:45:00,surplus,4.483164814244139,-2.641,4.483164814244139,-31.91873248841384,1.5600000000000023,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 20:00:00,surplus,3.282293539060838,-6.829,3.282293539060838,-0.4747017030866664,2.1899999999999977,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 20:15:00,surplus,3.8335134178718206,-3.789,3.8335134178718206,-3.851243417429467,2.1899999999999977,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 20:30:00,surplus,3.4313375706216296,-1.705,3.4313375706216296,-8.336863545021558,3.579999999999984,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 20:45:00,surplus,4.381328016499367,4.474,4.381328016499367,-17.666062228527498,0.6700000000000017,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 21:15:00,surplus,3.461428526610199,6.128,3.461428526610199,22.168935337957937,1.3600000000000136,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 22:15:00,surplus,3.692465741658843,2.875,3.692465741658843,11.79512025351147,1.1399999999999864,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 22:30:00,surplus,3.3080593241752965,-0.42,3.3080593241752965,3.7112290543091584,0.8599999999999994,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 22:45:00,surplus,3.9666253591566454,2.583,3.9666253591566454,-4.782262698633236,1.210000000000008,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 23:30:00,surplus,3.6753767769052157,13.291,3.6753767769052157,2.1289619980223398,0.9300000000000068,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-05 23:45:00,surplus,3.108366037766065,23.955,3.108366037766065,-2.675526067007139,0.19999999999998863,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 01:00:00,deficit,-4.249909006222149,10.373,4.249909006222149,-23.048319017994267,1.6200000000000045,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 04:00:00,surplus,3.7095729462094655,-11.371,3.7095729462094655,32.5064081068607,0.38000000000000966,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 04:15:00,surplus,4.587471417970106,3.183,4.587471417970106,38.9377406033212,0.8900000000000006,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 04:30:00,surplus,3.088081552399734,1.742,3.088081552399734,28.048562227704217,0.12000000000000455,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 08:45:00,surplus,3.4846396105261395,-0.353,3.4846396105261395,-9.745883620714643,2.3700000000000045,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 09:30:00,surplus,5.262355502447954,-1.213,5.0,-8.966937499999972,1.6099999999999852,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 09:45:00,surplus,3.6029837141835634,-2.771,3.6029837141835634,-10.16361172204398,2.430000000000007,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 10:45:00,surplus,4.327368805113735,11.236,4.327368805113735,3.3803511881696044,1.0100000000000193,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-06 11:00:00,surplus,3.2909770747811593,9.128,3.2909770747811593,20.277149560196946,7.72999999999999,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 02:15:00,surplus,3.794014723268602,-0.781,3.794014723268602,-2.551830590278444,0.9899999999999949,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 02:30:00,surplus,4.3672522647284095,0.863,4.3672522647284095,-3.155749191166101,0.9900000000000091,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 02:45:00,surplus,4.017106968945684,6.86,4.017106968945684,-5.343128872476097,0.5300000000000011,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 05:00:00,surplus,3.138998570265048,6.671,3.138998570265048,10.283555503598933,1.0300000000000011,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 05:15:00,surplus,3.4119799041415195,11.337,3.4119799041415195,12.090564039069484,0.9899999999999949,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 05:30:00,surplus,3.6100902786823377,4.797,3.6100902786823377,13.162614786718219,0.20000000000000284,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 05:45:00,surplus,3.318725224579082,5.383,3.318725224579082,12.490229803029909,0.18999999999999773,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 06:00:00,surplus,10.796413337499347,5.082,5.0,-5.91906250000001,0.5,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 06:15:00,surplus,8.06258218860658,1.808,5.0,-1.3190625000000011,0.4099999999999966,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 06:30:00,surplus,9.50425702501036,-0.898,5.0,2.4184374999999925,1.1600000000000108,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 06:45:00,surplus,8.130754634157164,-2.919,5.0,9.355937499999989,0.4700000000000131,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 07:00:00,surplus,6.218034453365738,-0.369,5.0,-21.227999999999998,1.0799999999999983,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 07:15:00,surplus,4.725553316551085,-1.479,4.725553316551085,-15.467208560403352,0.5,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 07:30:00,surplus,5.987710837913687,-2.966,5.0,-12.365499999999994,0.45999999999999375,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 07:45:00,surplus,5.003779936936443,-3.694,5.0,-10.228000000000002,0.4900000000000091,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 08:00:00,surplus,4.77495315523068,-4.12,4.77495315523068,16.080221775926507,1.2099999999999937,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 09:15:00,surplus,3.1928101971745075,12.819,3.1928101971745075,26.49892778208715,1.1400000000000006,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 09:45:00,surplus,3.4003932044537093,21.319,3.4003932044537093,21.761028836476797,0.6400000000000006,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 10:00:00,surplus,4.762530116628595,14.954,4.762530116628595,35.31267252413958,2.0799999999999983,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 11:00:00,surplus,3.2239013884818633,-2.681,3.2239013884818633,-2.757040168662332,1.3799999999999955,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 12:45:00,surplus,7.085871055454791,1.271,5.0,-15.960937499999996,2.5900000000000034,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 13:00:00,surplus,5.161521428955976,3.389,5.0,36.74843750000001,2.3999999999999915,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 13:15:00,surplus,4.915092388378349,3.263,4.915092388378349,38.20101962229935,1.9399999999999977,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 13:45:00,surplus,4.550794292433201,7.293,4.550794292433201,31.22840370860646,1.9200000000000017,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 14:15:00,surplus,4.1067901670652205,18.949,4.1067901670652205,18.892492472988675,1.6200000000000045,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 16:15:00,surplus,6.861634505202536,-0.505,5.0,34.64790624999999,0.09000000000000341,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 16:30:00,surplus,6.77498829674162,8.157,5.0,35.74790625,1.4399999999999977,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-07 17:00:00,surplus,6.845416774428435,13.832,5.0,20.557499999999997,3.4200000000000017,4.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 00:45:00,surplus,3.5096963934049414,8.822,3.5096963934049414,14.856544833283118,2.3499999999999943,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 01:15:00,surplus,3.4685489240074943,3.914,3.4685489240074943,32.80250074295437,0.480000000000004,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 01:30:00,surplus,3.3385688619508387,3.401,3.3385688619508387,31.331216806085383,0.8800000000000097,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 02:15:00,surplus,3.6240635238510723,1.816,3.6240635238510723,12.28670786570634,0.39000000000000057,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 02:45:00,surplus,5.714775148175724,7.506,5.0,17.03906250000001,0.7099999999999937,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 03:00:00,surplus,6.148737314693201,7.398,5.0,10.787500000000012,0.75,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 03:15:00,surplus,5.932733601641431,4.18,5.0,10.374999999999996,0.3300000000000125,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 03:30:00,surplus,5.9682424992817955,0.57,5.0,13.162500000000001,0.6000000000000085,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 03:45:00,surplus,8.114896937375493,6.083,5.0,15.212500000000002,1.1200000000000045,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 04:00:00,surplus,6.638523223928722,12.544,5.0,16.914374999999993,1.240000000000009,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 04:15:00,surplus,6.729386811626043,9.437,5.0,15.351874999999993,0.1599999999999966,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 04:30:00,surplus,4.819091170874992,11.605,4.819091170874992,15.001228428537484,0.5,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 04:45:00,surplus,3.8177668372069213,11.001,3.8177668372069213,9.097261152209438,0.3200000000000074,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 05:00:00,surplus,3.8864282576515703,12.319,3.8864282576515703,2.3437591411300005,0.5,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 05:15:00,surplus,5.032263901746747,4.137,5.0,6.190312500000008,1.0499999999999972,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 05:30:00,surplus,3.4732724496557763,7.269,3.4732724496557763,6.279893668505753,0.8999999999999915,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 05:45:00,surplus,3.3705050193709343,6.831,3.3705050193709343,7.341170588753603,0.5700000000000074,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 06:00:00,surplus,5.608657354985771,13.694,5.0,35.62687500000001,0.6700000000000017,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 06:15:00,surplus,5.778168058791828,9.525,5.0,37.101875,0.7999999999999972,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 06:30:00,surplus,4.888774460898177,4.184,4.888774460898177,36.08098881185139,0.8400000000000034,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 06:45:00,surplus,5.661525175193758,6.807,5.0,38.201875000000015,0.8099999999999881,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 07:00:00,surplus,8.116121270364335,7.616,5.0,16.894062499999993,0.519999999999996,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 07:15:00,surplus,7.826387264353078,12.61,5.0,20.644062499999993,1.2399999999999949,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 07:45:00,surplus,5.4442677643783535,6.221,5.0,23.281562499999993,0.8699999999999903,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 08:00:00,surplus,5.8637012783117,-3.152,5.0,5.287249999999997,0.480000000000004,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 08:30:00,surplus,4.877366790429932,-3.994,4.877366790429932,8.596115099793238,1.5799999999999983,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 08:45:00,surplus,4.3884444101508375,0.622,4.3884444101508375,7.701500517594217,1.6499999999999915,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 09:45:00,surplus,4.400957843804773,16.068,4.400957843804773,32.576165019708164,0.8199999999999932,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 10:00:00,surplus,6.440069041113727,20.386,5.0,34.707187499999996,1.4899999999999949,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 10:30:00,surplus,3.363209112926829,25.776,3.363209112926829,18.225019982380925,0.21999999999999886,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 10:45:00,surplus,5.063595055884327,33.453,5.0,19.29468749999998,1.9000000000000057,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 11:00:00,surplus,4.755529431518959,36.182,4.755529431518959,10.661302544286569,1.0600000000000023,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 11:15:00,surplus,7.016960734266908,37.508,5.0,2.4093749999999936,1.1700000000000017,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 11:30:00,surplus,6.015307842678192,34.099,5.0,-4.178125000000001,0.8199999999999932,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 12:30:00,surplus,5.258819557266138,21.699,5.0,-3.315562500000002,1.2900000000000063,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 12:45:00,surplus,6.976267019167227,12.449,5.0,-9.140562499999998,0.7800000000000011,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 13:00:00,surplus,8.571264268282851,2.404,5.0,-28.272593750000006,1.6400000000000006,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 13:15:00,surplus,7.353257440908675,-0.653,5.0,-28.12259375,1.1299999999999955,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 13:30:00,surplus,9.769916460111371,-2.692,5.0,-20.71009374999999,0.4899999999999949,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 13:45:00,surplus,10.707345364921096,-2.193,5.0,-18.322593749999996,1.0,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 14:00:00,surplus,16.296517774965338,3.396,5.0,0.1681250000000034,2.019999999999996,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 14:15:00,surplus,16.496796445542014,1.846,5.0,4.043124999999996,1.2700000000000102,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 14:30:00,surplus,15.276308918429894,4.61,5.0,11.455625000000005,1.9399999999999977,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 15:00:00,surplus,6.605613846268706,18.573,5.0,38.30156250000002,1.1799999999999926,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 15:15:00,surplus,3.0730973363642984,27.637,3.0730973363642984,24.155505406741007,0.20999999999999375,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 17:15:00,surplus,5.161623194699603,3.238,5.0,-6.378437499999983,1.269999999999996,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-08 17:30:00,surplus,3.9205622131209887,-8.152,3.9205622131209887,1.2616859272099985,5.320000000000022,3.0,3.0,2026-02,2026-02-02/2026-02-08
2026-02-09 00:30:00,surplus,3.7297050673990206,3.532,3.7297050673990206,21.922040853337883,1.1999999999999886,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 00:45:00,surplus,5.447668100031941,5.914,5.0,21.300937500000003,1.0699999999999932,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 01:45:00,surplus,5.141824565468298,4.314,5.0,18.03593750000001,0.14000000000000057,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 03:15:00,surplus,4.132439170201208,5.268,4.132439170201208,17.124827921313802,0.01999999999999602,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 03:30:00,surplus,3.5727811378241396,7.218,3.5727811378241396,14.528714496961856,0.519999999999996,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 04:00:00,surplus,7.659406411282982,-0.449,5.0,7.02781250000001,0.06999999999999318,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 04:15:00,surplus,8.342182122784298,3.08,5.0,6.790312500000013,0.14999999999999147,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 04:30:00,surplus,8.838254520943925,4.488,5.0,8.027812500000007,1.480000000000004,3.0,3.0,2026-02,2026-02-09/2026-02-15
2026-02-09 04:45:00,surplus,8.55525330814828,3.248,5.0,11.190312500000008,0.45000000000000284,3.0,3.0,2026-02,2026-02-09/2026-02-15
