delivery_start,ob_target_mid,ob_target_spread,ob_target_da_spread,ob_target_mid_change_15m,ob_target_mid_change_1h,ob_target_mid_since_liquid,ob_target_bid_since_liquid,ob_target_ask_since_liquid,ob_target_time_liquid_min,ob_pct_bid_rising,ob_pct_ask_falling,ob_net_pressure,ob_n_active_periods,ob_mean_da_spread,ob_mean_spread
2024-03-01 00:00:00,164.98,,102.94,73.96999999999998,73.97999999999999,90.44,,89.97999999999999,-1.09585,0.0,0.4230769230769231,0.0,26.0,50.50538461538462,12.074285714285717
2024-03-01 00:15:00,75.0,,12.96,-5.5,-18.0,10.780000000000001,11.579999999999998,,13.420066666666665,0.3333333333333333,0.3333333333333333,0.06060606060606061,33.0,2.9803030303030327,2.3533333333333317
2024-03-01 00:30:00,64.31,,2.270000000000003,1.4450000000000074,8.310000000000002,11.310000000000002,,8.310000000000002,31.524516666666667,0.18181818181818182,0.21212121212121213,0.030303030303030304,33.0,3.5231818181818184,1.8411111111111103
2024-03-01 00:45:00,6.0,,-56.04,0.0,-36.0,-49.65,,-49.8,22.41916666666667,0.30303030303030304,0.3939393939393939,0.09090909090909091,33.0,3.2840909090909105,5.78111111111111
2024-03-01 01:00:00,135.0,,73.58,-14.97999999999999,-29.97,52.75,,50.5,43.499916666666664,0.2857142857142857,0.17142857142857143,0.17142857142857143,35.0,1.9925714285714309,3.886153846153846
2024-03-01 01:15:00,61.4,,-0.020000000000003126,0.0799999999999983,0.7049999999999983,-2.6000000000000014,0.3999999999999986,,70.95971666666667,0.3611111111111111,0.4166666666666667,0.1388888888888889,36.0,2.49513888888889,2.0460000000000007
2024-03-01 01:30:00,61.474999999999994,1.6499999999999986,0.05499999999999261,-0.3650000000000091,-1.7349999999999994,5.474999999999994,5.649999999999999,5.299999999999997,91.5264,0.22857142857142856,0.2857142857142857,0.14285714285714285,35.0,4.093142857142858,2.4850000000000008
2024-03-01 01:45:00,47.0,,-14.420000000000002,-7.060000000000002,-10.659999999999997,-3.0799999999999983,,-9.310000000000002,101.91931666666666,0.05555555555555555,0.4166666666666667,-0.1388888888888889,36.0,2.320694444444444,1.2570000000000001
2024-03-01 02:00:00,57.2,,-0.9399999999999977,-0.18499999999999517,-1.894999999999996,-3.0249999999999915,-2.059999999999995,,118.93536666666667,0.08333333333333333,0.3055555555555556,-0.1111111111111111,36.0,-1.6522222222222214,3.9285714285714297
2024-03-01 02:15:00,58.5,,0.35999999999999943,1.1799999999999997,0.3999999999999986,1.2950000000000017,1.759999999999998,,132.9374,0.17647058823529413,0.29411764705882354,-0.029411764705882353,34.0,-2.815294117647057,1.9145454545454534
2024-03-01 02:30:00,53.3,,-4.840000000000003,-1.490000000000002,-5.150000000000006,-4.770000000000003,,-4.840000000000003,151.52191666666667,0.06451612903225806,0.4838709677419355,-0.06451612903225806,31.0,-1.0758064516129016,1.4033333333333335
2024-03-01 02:45:00,43.68,,-14.46,1.6000000000000014,-3.6700000000000017,-6.425000000000004,0.4399999999999977,,159.55315000000002,0.10714285714285714,0.32142857142857145,-0.07142857142857142,28.0,-2.111071428571427,0.7111111111111117
2024-03-01 03:00:00,55.585,1.6099999999999994,-2.2449999999999974,-1.0499999999999972,1.634999999999998,-1.2650000000000006,-0.21999999999999886,-2.3100000000000023,181.53833333333333,0.21875,0.1875,0.09375,32.0,-2.1142187499999983,1.4833333333333367
2024-03-01 03:15:00,54.91,,-2.9200000000000017,0.30999999999999517,2.1499999999999986,-1.5050000000000026,-0.09000000000000341,,196.53758333333332,0.35294117647058826,0.14705882352941177,0.35294117647058826,34.0,-0.8719117647058804,1.1220000000000028
2024-03-01 03:30:00,52.72,,-5.109999999999999,-3.885000000000005,-0.980000000000004,-3.805000000000007,-2.740000000000002,,208.4376,0.12121212121212122,0.36363636363636365,-0.15151515151515152,33.0,-0.8390909090909069,1.3399999999999999
2024-03-01 03:45:00,60.125,1.730000000000004,2.2950000000000017,1.9249999999999972,3.0150000000000006,1.5300000000000011,1.259999999999998,1.8000000000000043,223.92638333333335,0.2222222222222222,0.18518518518518517,0.18518518518518517,27.0,0.14759259259259494,3.4062500000000018
2024-03-01 04:00:00,59.02,,0.720000000000006,0.3049999999999997,3.1850000000000094,12.119999999999997,13.170000000000002,,238.91181666666668,0.3142857142857143,0.2,0.2857142857142857,35.0,3.3567142857142875,3.6149999999999993
2024-03-01 04:15:00,59.13,1.2800000000000011,0.8300000000000054,-0.4899999999999949,-0.14999999999999858,2.6300000000000026,3.490000000000002,1.7700000000000031,256.5176833333333,0.2647058823529412,0.38235294117647056,0.11764705882352941,34.0,5.832058823529414,4.0775000000000015
2024-03-01 04:30:00,68.4,,10.100000000000009,-0.789999999999992,8.010000000000005,-3.0649999999999977,4.260000000000005,,268.40840000000003,0.20588235294117646,0.3235294117647059,0.08823529411764706,34.0,7.809558823529413,5.30625
2024-03-01 04:45:00,77.9,,19.60000000000001,-4.019999999999996,11.64,-1.7299999999999898,4.359999999999999,,280.89123333333333,0.09090909090909091,0.45454545454545453,-0.09090909090909091,33.0,6.202121212121213,2.672000000000003
2024-03-01 05:00:00,53.165,0.6700000000000017,-9.325000000000003,-1.8699999999999974,-6.530000000000001,3.434999999999995,3.3299999999999983,3.539999999999999,298.9096,0.4,0.3,0.23333333333333334,30.0,2.4901666666666675,2.0471428571428567
2024-03-01 05:15:00,58.21,0.21999999999999886,-4.280000000000001,1.5899999999999963,1.105000000000004,2.6700000000000017,3.0,2.3400000000000034,313.89456666666666,0.48148148148148145,0.25925925925925924,0.4074074074074074,27.0,7.396111111111115,3.4242857142857153
2024-03-01 05:30:00,91.0,,28.509999999999998,4.150000000000006,22.36,16.430000000000007,,11.709999999999994,325.9045,0.3870967741935484,0.12903225806451613,0.2903225806451613,31.0,7.790645161290323,3.991428571428572
2024-03-01 05:45:00,94.77,,32.279999999999994,2.759999999999991,-55.230000000000004,18.289999999999992,19.569999999999993,,343.9070333333333,0.2222222222222222,0.2962962962962963,0.14814814814814814,27.0,7.641851851851855,3.832000000000002
2024-03-01 06:00:00,55.489999999999995,1.1799999999999997,-16.090000000000003,-2.4000000000000057,-3.460000000000008,11.36999999999999,11.559999999999995,11.18,358.8997166666667,0.25,0.16666666666666666,0.0,24.0,6.070208333333333,4.952857142857143
2024-03-01 06:15:00,67.075,0.9699999999999989,-4.5049999999999955,1.7049999999999983,-3.644999999999996,5.530000000000001,7.600000000000001,3.460000000000008,373.92226666666664,0.26666666666666666,0.16666666666666666,0.23333333333333334,30.0,9.788666666666668,1.0999999999999996
2024-03-01 06:30:00,103.52,,31.939999999999998,9.060000000000002,17.200000000000003,19.529999999999987,,14.969999999999999,388.90748333333335,0.24,0.12,0.16,25.0,12.258400000000002,16.496666666666666
2024-03-01 06:45:00,113.1,,41.519999999999996,-4.670000000000002,0.21999999999999886,17.579999999999984,23.669999999999987,,402.40490000000005,0.25,0.20833333333333334,0.08333333333333333,24.0,5.080416666666669,2.376000000000002
2024-03-01 07:00:00,63.68,1.019999999999996,-15.68,-1.7749999999999986,-1.67499999999999,-2.5749999999999957,-2.8299999999999983,-2.3200000000000074,418.9227333333334,0.3076923076923077,0.46153846153846156,0.15384615384615385,26.0,2.88692307692308,1.4200000000000017
2024-03-01 07:15:00,83.04,,3.680000000000007,-0.06999999999999318,-8.039999999999992,4.690000000000012,,2.5900000000000034,433.88511666666665,0.18181818181818182,0.5909090909090909,0.0,22.0,4.397045454545457,1.3614285714285717
2024-03-01 07:30:00,83.38,0.6400000000000006,4.019999999999996,0.4549999999999841,-7.640000000000015,4.75,4.799999999999997,4.700000000000003,448.9017,0.3076923076923077,0.4230769230769231,0.15384615384615385,26.0,5.137692307692309,1.8439999999999983
2024-03-01 07:45:00,83.725,3.030000000000001,4.364999999999995,-2.825000000000003,-3.2550000000000097,3.759999999999991,2.779999999999987,4.739999999999995,463.92241666666666,0.2916666666666667,0.375,0.20833333333333334,24.0,4.973958333333335,8.818888888888889
2024-03-01 08:00:00,90.88,,5.670000000000002,-1.7700000000000102,-8.260000000000005,5.519999999999996,5.659999999999997,,478.88391666666666,0.28,0.44,0.08,25.0,8.300800000000004,1.288571428571428
2024-03-01 08:15:00,86.99,,1.7800000000000011,0.9699999999999989,-2.680000000000007,7.694999999999993,,5.189999999999998,473.46816666666666,0.3870967741935484,0.2903225806451613,0.2903225806451613,31.0,8.179193548387099,1.561666666666665
2024-03-01 08:30:00,74.69,,-10.519999999999996,-4.820000000000007,-9.070000000000007,-4.045000000000002,,-8.39,471.4346,0.21428571428571427,0.35714285714285715,-0.03571428571428571,28.0,6.911964285714286,12.841666666666669
2024-03-01 08:45:00,63.89,,-21.319999999999993,0.4100000000000037,-4.980000000000004,-8.045000000000002,-3.1700000000000017,,299.46813333333336,0.21428571428571427,0.35714285714285715,0.07142857142857142,28.0,10.988928571428575,9.526666666666666
2024-03-01 09:00:00,90.335,0.5300000000000011,13.584999999999994,0.9349999999999881,-2.365000000000009,-0.41500000000000625,-0.23000000000000398,-0.6000000000000085,410.40136666666666,0.3,0.36666666666666664,0.2,30.0,9.667666666666667,20.688000000000006
2024-03-01 09:15:00,79.50999999999999,1.1799999999999926,2.759999999999991,-0.4100000000000108,-1.5400000000000063,0.18999999999999773,3.1700000000000017,-2.7900000000000063,449.43005,0.2,0.4666666666666667,0.0,30.0,5.131000000000002,2.6433333333333344
2024-03-01 09:30:00,72.03,1.539999999999992,-4.719999999999999,4.4950000000000045,3.5999999999999943,3.75,3.960000000000008,3.539999999999992,464.42611666666664,0.4482758620689655,0.3103448275862069,0.4482758620689655,29.0,12.869137931034485,15.774444444444445
2024-03-01 09:45:00,66.755,1.6700000000000017,-9.995000000000005,4.579999999999998,7.3999999999999915,9.044999999999995,10.090000000000003,8.0,477.97055,0.45454545454545453,0.21212121212121213,0.42424242424242425,33.0,13.732424242424244,28.862222222222222
2024-03-01 10:00:00,91.2,,24.38000000000001,0.5799999999999983,9.900000000000006,11.334999999999994,11.469999999999999,,461.44891666666666,0.38235294117647056,0.2647058823529412,0.23529411764705882,34.0,11.495441176470587,10.575714285714286
2024-03-01 10:15:00,81.72,,14.900000000000006,2.789999999999992,9.769999999999996,7.219999999999999,9.719999999999999,,477.95481666666666,0.36363636363636365,0.21212121212121213,0.3333333333333333,33.0,18.570909090909087,7.0628571428571405
2024-03-01 10:30:00,68.62,,1.8000000000000114,-1.6799999999999926,-1.3699999999999903,2.5349999999999966,4.420000000000002,,463.01373333333333,0.25,0.1875,0.0625,32.0,14.393125,15.776666666666664
2024-03-01 10:45:00,64.48,1.0399999999999991,-2.339999999999989,1.0500000000000043,5.500000000000007,-1.059999999999988,-0.3599999999999923,-1.7600000000000051,302.5223,0.21428571428571427,0.10714285714285714,0.0,28.0,19.756964285714286,22.955000000000002
2024-03-01 11:00:00,84.54,,18.230000000000004,1.5200000000000102,2.490000000000009,-0.23499999999999943,5.940000000000012,,238.52523333333332,0.20588235294117646,0.11764705882352941,-0.029411764705882353,34.0,22.254705882352944,1.4600000000000009
2024-03-01 11:15:00,100.0,,33.69,7.680000000000007,18.989999999999995,25.150000000000006,29.67,,424.45618333333334,0.14705882352941177,0.20588235294117646,-0.029411764705882353,34.0,28.447205882352943,29.578000000000003
2024-03-01 11:30:00,139.99,,73.68,43.99000000000001,4.490000000000009,68.75500000000001,,64.52000000000001,280.9569,0.058823529411764705,0.4117647058823529,0.0,34.0,32.94911764705882,42.849999999999994
2024-03-01 11:45:00,61.145,1.8900000000000006,-5.164999999999999,1.8150000000000048,-6.064999999999991,-3.519999999999989,-0.3299999999999983,-6.709999999999994,471.4467333333333,0.0625,0.40625,-0.03125,32.0,21.890781250000003,25.635
2024-03-01 12:00:00,73.8,,9.579999999999998,-63.16000000000001,-3.730000000000004,-7.484999999999999,-6.400000000000006,,441.9549,0.058823529411764705,0.5588235294117647,-0.029411764705882353,34.0,19.889117647058825,23.5825
2024-03-01 12:15:00,68.23,,4.010000000000005,-0.6799999999999926,-7.099999999999994,-12.46499999999999,,-17.099999999999994,252.96536666666668,0.29411764705882354,0.5,0.29411764705882354,34.0,17.902058823529416,22.8
2024-03-01 12:30:00,68.03999999999999,3.8800000000000097,3.819999999999993,0.10999999999998522,-0.5400000000000063,-1.9250000000000114,-0.8700000000000045,-2.9799999999999898,417.96414999999996,0.15625,0.375,0.0,32.0,14.85453125,9.625555555555552
2024-03-01 12:45:00,67.495,1.6700000000000017,3.2750000000000057,2.1450000000000102,5.025000000000006,4.090000000000003,4.159999999999997,4.019999999999996,432.97833333333335,0.35294117647058826,0.23529411764705882,0.29411764705882354,34.0,17.33661764705883,7.419000000000002
2024-03-01 13:00:00,75.66,,11.899999999999999,-0.1700000000000017,5.1299999999999955,4.364999999999995,5.359999999999999,,219.98645,0.25,0.1875,0.1875,32.0,13.205781250000003,17.922727272727272
2024-03-01 13:15:00,75.1,1.9599999999999937,11.339999999999996,3.8400000000000034,-21.55000000000001,7.194999999999993,8.420000000000002,5.969999999999999,463.40461666666664,0.36363636363636365,0.2727272727272727,0.2727272727272727,33.0,10.505303030303034,8.391176470588235
2024-03-01 13:30:00,70.89,,7.130000000000003,-5.560000000000002,-56.459999999999994,8.125,,4.900000000000006,238.51055,0.11428571428571428,0.42857142857142855,-0.2571428571428571,35.0,13.555857142857144,7.613124999999998
2024-03-01 13:45:00,134.92,,71.16,43.91999999999999,63.16999999999999,64.61999999999998,,62.43999999999998,169.96473333333333,0.35294117647058826,0.38235294117647056,0.17647058823529413,34.0,14.054264705882353,12.991875000000002
2024-03-01 14:00:00,66.425,1.8700000000000045,-0.625,3.549999999999997,2.8249999999999957,1.7549999999999955,6.289999999999992,-2.780000000000001,332.4561333333333,0.25806451612903225,0.3225806451612903,0.0967741935483871,31.0,11.811612903225807,2.055555555555557
2024-03-01 14:15:00,70.265,1.4300000000000068,3.2150000000000034,0.355000000000004,0.09999999999999432,2.114999999999995,3.759999999999991,0.46999999999999886,317.97855,0.3448275862068966,0.1724137931034483,0.27586206896551724,29.0,11.216379310344829,9.901428571428568
2024-03-01 14:30:00,77.21,,10.159999999999997,-4.670000000000002,-58.760000000000005,-2.7250000000000085,-1.8100000000000023,,77.00916666666667,0.10344827586206896,0.5862068965517241,-0.10344827586206896,29.0,10.929482758620692,9.347499999999993
2024-03-01 14:45:00,90.0,,22.950000000000003,-53.0,-8.509999999999991,12.990000000000009,13.980000000000004,,272.98251666666664,0.20689655172413793,0.3448275862068966,-0.06896551724137931,29.0,9.120172413793108,7.91363636363636
2024-03-01 15:00:00,60.93,,-10.199999999999996,0.6450000000000031,-3.750000000000007,-0.884999999999998,2.4399999999999977,,249.37983333333335,0.32142857142857145,0.10714285714285714,0.17857142857142858,28.0,14.696785714285713,4.314999999999998
2024-03-01 15:15:00,66.37,,-4.759999999999991,1.0600000000000023,-3.0999999999999943,-3.864999999999995,,-5.049999999999997,312.98088333333334,0.0967741935483871,0.5161290322580645,-0.06451612903225806,31.0,20.93580645161291,21.14222222222222
