datetime,target,pred_median,direction,size,bid,ask,mid,spread,imb_settlement_price,pnl
2026-02-08 08:00:00,-3.152,4.881788991140938,surplus,4.881788991140938,105.82,106.67,106.245,0.8500000000000085,102.2902,4.307934695232314
2026-02-08 08:15:00,-3.41,6.249064800375799,surplus,5.0,115.91,116.51,116.21,0.6000000000000085,102.2902,17.024749999999997
2026-02-08 08:30:00,-3.994,4.153661974520754,surplus,4.153661974520754,111.66,111.85,111.755,0.1899999999999977,102.2902,9.72974549221614
2026-02-08 08:45:00,0.622,6.584410457472762,surplus,5.0,111.54,111.73,111.635,0.1899999999999977,102.2902,11.56225000000001
2026-02-08 09:00:00,5.025,4.312466834211776,surplus,4.312466834211776,112.75,112.99,112.87,0.2399999999999948,75.67175,39.97468084890319
2026-02-08 09:15:00,3.568,4.833796685763666,surplus,4.833796685763666,106.41,107.38,106.895,0.9699999999999988,75.67175,37.145612744043746
2026-02-08 09:30:00,10.7,3.6476183827326745,surplus,3.6476183827326745,106.13,106.42,106.275,0.2900000000000062,75.67175,27.775018151466863
2026-02-08 09:45:00,16.068,3.624195793705658,surplus,3.624195793705658,102.14,102.75,102.445,0.6099999999999994,75.67175,23.981530079187444
2026-02-08 10:00:00,20.386,4.888368367223557,surplus,4.888368367223557,109.53,110.49,110.01,0.9599999999999936,82.38425000000001,33.17460640113971
2026-02-08 10:15:00,19.117,2.851150889518573,surplus,2.851150889518573,102.2,102.54,102.37,0.3400000000000034,82.38425000000001,14.124423309744412
2026-02-08 10:30:00,25.776,6.827626166518278,surplus,5.0,95.27,96.56,95.915,1.2900000000000065,82.38425000000001,16.107187499999984
2026-02-08 10:45:00,33.453,6.457991036110803,surplus,5.0,89.95,90.78,90.365,0.8299999999999983,82.38425000000001,9.457187499999993
2026-02-08 11:00:00,36.182,8.106773951658225,surplus,5.0,92.43,93.1,92.765,0.6699999999999875,95.8725,-4.303124999999994
2026-02-08 11:15:00,37.508,8.341989049907113,surplus,5.0,90.98,91.97,91.475,0.9899999999999948,95.8725,-6.115624999999998
2026-02-08 11:30:00,34.099,11.084952971861302,surplus,5.0,92.5,93.09,92.795,0.5900000000000034,95.8725,-4.215625000000003
2026-02-08 11:45:00,28.241,14.608218475098983,surplus,5.0,89.97,90.51,90.24,0.5400000000000063,95.8725,-7.378125000000004
2026-02-08 12:00:00,30.827,6.555643684347682,surplus,5.0,91.51,91.87,91.69,0.3599999999999994,94.72245,-4.015562499999987
2026-02-08 12:15:00,24.138,11.115944135571995,surplus,5.0,89.14,90.2,89.67,1.0600000000000025,94.72245,-6.978062499999993
2026-02-08 12:30:00,21.699,10.472299013515563,surplus,5.0,97.51,98.0,97.755,0.4899999999999949,94.72245,3.4844375000000127
2026-02-08 12:45:00,12.449,12.292608823598272,surplus,5.0,97.64,98.8,98.22,1.1599999999999966,94.72245,3.646937500000007
2026-02-08 13:00:00,2.404,17.037206931978947,surplus,5.0,98.84,101.03,99.935,2.1899999999999977,110.858075,-15.022593749999995
2026-02-08 13:15:00,-0.653,16.61840752386208,surplus,5.0,95.55,97.3,96.425,1.75,110.858075,-19.135093750000003
2026-02-08 13:30:00,-2.692,15.862098146730856,surplus,5.0,96.97,97.02,96.995,0.0499999999999971,110.858075,-17.36009375
2026-02-08 13:45:00,-2.193,14.872397118448855,surplus,5.0,98.88,99.9,99.39,1.0200000000000102,110.858075,-14.972593750000005
2026-02-08 14:00:00,3.396,16.02335778608713,surplus,5.0,96.57,96.93,96.75,0.3600000000000136,94.0855,3.1056249999999963
2026-02-08 14:15:00,1.846,15.27820819508721,surplus,5.0,99.23,99.63,99.43,0.3999999999999915,94.0855,6.43062500000001
2026-02-08 14:30:00,4.61,12.809873891316814,surplus,5.0,106.88,108.88,107.88,2.0,94.0855,15.993125
2026-02-08 14:45:00,-2.416,9.884469309214431,surplus,5.0,127.73,138.88,133.305,11.149999999999991,94.0855,42.055625000000006
2026-02-08 15:00:00,18.573,4.157755144487686,surplus,4.157755144487686,95.83,96.49,96.16,0.6599999999999966,67.97874999999999,28.94966949197817
2026-02-08 15:15:00,27.637,3.8212251206645194,surplus,3.8212251206645194,100.69,102.1,101.395,1.4099999999999966,67.97874999999999,31.24926255708432
2026-02-08 15:30:00,16.434,4.042425513285761,surplus,4.042425513285761,103.71,105.26,104.485,1.5500000000000114,67.97874999999999,36.11022915539797
2026-02-08 15:45:00,14.45,3.4787431162304543,surplus,3.4787431162304543,110.3,111.03,110.665,0.730000000000004,67.97874999999999,36.806189276942035
2026-02-08 16:00:00,18.845,3.4635269226986924,surplus,3.4635269226986924,96.68,96.85,96.765,0.1699999999999875,90.31525,5.511120745311627
2026-02-08 16:30:00,6.17,3.45042476004274,surplus,3.45042476004274,109.06,110.97,110.015,1.9099999999999968,90.31525,16.169337380202784
2026-02-08 16:45:00,8.595,5.697025248057886,surplus,5.0,116.46,118.23,117.345,1.7700000000000102,90.31525,32.680937499999985
2026-02-08 17:00:00,10.469,4.4348996351609244,surplus,4.4348996351609244,97.87,99.03,98.45,1.1599999999999966,130.47275,-36.147481020060695
2026-02-08 17:15:00,3.238,4.23088926884128,surplus,4.23088926884128,120.31,120.72,120.515,0.4099999999999966,130.47275,-10.749367479229168
2026-02-08 17:30:00,-8.152,2.1337094497635687,surplus,2.1337094497635687,131.09,131.8,131.445,0.710000000000008,130.47275,0.3292580394666475
2026-02-08 19:00:00,1.349,-2.4530133219515524,deficit,2.4530133219515524,141.42,142.22,141.82,0.8000000000000114,99.5675,-26.15678767863465
2026-02-08 19:15:00,1.637,-3.559550512538016,deficit,3.559550512538016,135.8,136.2,136.0,0.3999999999999772,99.5675,-32.59880853763721
2026-02-08 19:30:00,2.008,-3.166686949504143,deficit,3.166686949504143,130.92,131.45,131.185,0.5300000000000011,99.5675,-25.240474166891456
2026-02-08 20:45:00,8.307,3.967022619313181,surplus,3.967022619313181,99.46,100.0,99.73,0.5400000000000063,103.44375,-3.9509065899222215
2026-02-08 22:15:00,10.506,2.429800998584809,surplus,2.429800998584809,99.37,99.8,99.585,0.4299999999999926,84.52775,9.01592846781135
2026-02-08 22:30:00,4.721,2.569249885612627,surplus,2.569249885612627,95.61,96.18,95.895,0.5700000000000074,84.52775,7.118267386207635
2026-02-08 22:45:00,6.993,2.8847073191171093,surplus,2.8847073191171093,93.86,93.87,93.865,0.0100000000000051,84.52775,6.730202469707662
2026-02-08 23:15:00,14.59,2.7108791457735792,surplus,2.7108791457735792,95.06,95.15,95.105,0.0900000000000034,88.8917,4.180378958718793
2026-02-08 23:30:00,20.036,3.7140748761845694,surplus,3.7140748761845694,97.89,98.3,98.095,0.4099999999999966,88.8917,8.355089989592903
2026-02-08 23:45:00,8.004,5.690413292722631,surplus,5.0,92.13,92.2,92.165,0.0700000000000073,88.8917,4.047874999999994
2026-02-09 00:00:00,6.326,3.34299642479978,surplus,3.34299642479978,96.33,96.39,96.36,0.0600000000000022,77.38925,15.829714883256603
2026-02-09 00:15:00,4.496,3.518592906712767,surplus,3.518592906712767,96.7,96.93,96.815,0.2300000000000039,77.38925,16.98666699332589
2026-02-09 00:30:00,3.532,4.232488435848722,surplus,4.232488435848722,97.25,97.36,97.305,0.1099999999999994,77.38925,21.01509867557062
2026-02-09 00:45:00,5.914,6.222748573806618,surplus,5.0,99.18,99.69,99.435,0.5099999999999909,77.38925,27.238437500000003
2026-02-09 01:00:00,8.674,5.60676922819286,surplus,5.0,102.74,103.43,103.085,0.6900000000000119,80.86125,27.348437499999996
2026-02-09 01:15:00,4.487,3.834176768732192,surplus,3.834176768732192,100.4,100.84,100.62,0.4399999999999977,80.86125,18.728755335016537
2026-02-09 01:30:00,3.351,2.8975965425104557,surplus,2.8975965425104557,95.28,95.59,95.435,0.3100000000000023,80.86125,10.44493003683066
2026-02-09 01:45:00,4.314,6.097299906584989,surplus,5.0,91.91,91.92,91.915,0.0100000000000051,80.86125,13.810937499999998
2026-02-09 02:00:00,8.54,2.2957551923098203,surplus,2.2957551923098203,92.88,92.93,92.905,0.0500000000000113,71.75425,12.124887563484794
2026-02-09 02:30:00,13.746,2.299307769369756,surplus,2.299307769369756,,90.8,90.8,,71.75425,
2026-02-09 02:45:00,10.589,3.36176460063196,surplus,3.36176460063196,91.22,91.31,91.265,0.0900000000000034,71.75425,16.359817318687895
2026-02-09 03:00:00,6.997,3.90253301648229,surplus,3.90253301648229,90.71,90.96,90.835,0.25,76.20400000000001,14.15253598427301
2026-02-09 03:30:00,7.218,3.306188074157543,surplus,3.306188074157543,92.07,92.09,92.08,0.0200000000000102,76.20400000000001,13.113994996145882
2026-02-09 03:45:00,0.665,3.824173605187334,surplus,3.824173605187334,89.53,89.9,89.715,0.3700000000000045,76.20400000000001,12.740234365681598
2026-02-09 04:00:00,-0.449,9.111036711851789,surplus,5.0,88.36,88.68,88.52000000000001,0.3200000000000074,84.74775,4.515312500000004
2026-02-09 04:15:00,3.08,7.0877213369575776,surplus,5.0,88.65,89.78,89.215,1.1299999999999957,84.74775,4.877812500000012
2026-02-09 04:30:00,4.488,8.278323903587012,surplus,5.0,91.7,91.78,91.74,0.0799999999999983,84.74775,8.690312500000008
2026-02-09 04:45:00,3.248,7.061957988056043,surplus,5.0,90.96,91.24,91.1,0.2800000000000011,84.74775,7.765312499999997
2026-02-09 05:00:00,5.307,7.7749141629946354,surplus,5.0,89.45,89.97,89.71000000000001,0.519999999999996,96.97275,-9.403437500000003
2026-02-09 05:15:00,4.807,6.001257490935713,surplus,5.0,90.8,90.89,90.845,0.0900000000000034,96.97275,-7.71593750000001
2026-02-09 05:30:00,-1.33,2.5842236017311397,surplus,2.5842236017311397,95.3,96.24,95.77,0.9399999999999976,96.97275,-1.080690007448946
2026-02-09 05:45:00,-4.625,4.1678743338215645,surplus,4.1678743338215645,98.74,98.79,98.765,0.0500000000000113,96.97275,1.8414189791115296
2026-02-09 06:00:00,-4.392,2.8909534488481565,surplus,2.8909534488481565,78.92,80.67,79.795,1.75,155.66625,-55.4674590309157
2026-02-09 06:15:00,-8.595,2.0789981473961507,surplus,2.0789981473961507,104.0,106.74,105.37,2.739999999999995,155.66625,-26.853509508226587
2026-02-09 07:30:00,-2.348,-2.815093948840465,deficit,2.815093948840465,,169.62,169.62,,182.722475,9.221174521833367
2026-02-09 07:45:00,-0.128,-4.1635566411893485,deficit,4.1635566411893485,164.11,184.14,174.125,20.029999999999973,182.722475,-1.4754864069504656
2026-02-09 08:00:00,-3.93,-2.7031924567589387,deficit,2.7031924567589387,153.03,164.38,158.70499999999998,11.349999999999994,190.72745,17.80555702370833
2026-02-09 08:15:00,1.258,-2.691109289250239,deficit,2.691109289250239,171.0,171.87,171.435,0.8700000000000045,190.72745,12.68686471664298
2026-02-09 08:30:00,-2.453,-2.14456398682415,deficit,2.14456398682415,164.86,181.66,173.26,16.799999999999983,190.72745,4.8614316805821645
2026-02-09 09:00:00,-10.466,-5.06263748212803,deficit,5.0,172.18,314.13,243.155,141.95,200.288075,-142.30240625
2026-02-09 09:15:00,-7.305,-4.105999732285155,deficit,4.105999732285155,175.36,198.3,186.83,22.94,200.288075,2.0407588544406825
2026-02-09 09:30:00,-20.13,-2.9276852118412595,deficit,2.9276852118412595,188.84,200.0,194.42,11.159999999999997,200.288075,0.2108482293502869
2026-02-09 10:15:00,-1.931,-2.61601143242338,deficit,2.61601143242338,164.81,181.47,173.14,16.659999999999997,185.4334,2.592074927816711
2026-02-09 10:30:00,-6.131,-2.928039204396033,deficit,2.928039204396033,181.25,191.14,186.195,9.889999999999986,185.4334,-4.177287130951586
2026-02-09 11:00:00,-4.125,-5.98634502705916,deficit,5.0,186.36,190.13,188.245,3.769999999999982,181.503825,-10.782718749999987
2026-02-09 11:15:00,-9.083,-4.383162773892771,deficit,4.383162773892771,168.61,177.94,173.275,9.329999999999984,181.503825,3.90520626816711
2026-02-09 11:30:00,-4.29,-2.291375304631817,deficit,2.291375304631817,195.53,204.99,200.26,9.460000000000008,181.503825,-13.453910348815294
2026-02-09 12:30:00,-23.109,3.2137831370365646,surplus,3.2137831370365646,150.05,173.89,161.97,23.83999999999997,163.77605,-11.028137007030173
2026-02-09 12:45:00,-23.095,3.208762054696355,surplus,3.208762054696355,151.21,163.37,157.29000000000002,12.159999999999997,163.77605,-10.080366104354276
2026-02-09 14:00:00,-31.49,-3.4368880926737004,deficit,3.4368880926737004,199.0,225.11,212.055,26.110000000000014,180.064075,-38.70445081399315
2026-02-09 14:15:00,-43.631,-4.328635428949618,deficit,4.328635428949618,208.24,232.95,220.595,24.70999999999998,180.064075,-57.23097216194307
2026-02-09 14:30:00,-25.613,-6.234896513534031,deficit,5.0,,213.77,213.77,,180.064075,-42.13240625000001
2026-02-09 14:45:00,-32.342,-6.232172169467532,deficit,5.0,205.1,216.93,211.015,11.830000000000013,180.064075,-46.082406250000005
2026-02-09 15:00:00,-15.937,-4.491976864937179,deficit,4.491976864937179,210.64,224.28,217.46,13.640000000000017,202.596175,-24.350810060836622
2026-02-09 15:15:00,-19.279,-6.60382298096269,deficit,5.0,198.2,207.24,202.72,9.04000000000002,202.596175,-5.804781250000026
2026-02-09 15:30:00,-11.143,-11.403488947556689,deficit,5.0,201.34,219.99,210.665,18.65000000000001,202.596175,-21.742281250000026
2026-02-09 15:45:00,-9.598,-11.714613626495431,deficit,5.0,198.05,209.86,203.955,11.810000000000002,202.596175,-9.079781250000032
2026-02-09 16:00:00,-5.371,-12.481294538692325,deficit,5.0,185.82,,185.82,,220.506825,
2026-02-09 16:15:00,-7.486,-10.658371687230106,deficit,5.0,225.5,229.9,227.7,4.400000000000006,220.506825,-11.741468750000017
2026-02-09 16:30:00,-7.286,-14.012629859612607,deficit,5.0,185.88,200.0,192.94,14.120000000000005,220.506825,25.63353124999999
2026-02-09 16:45:00,-8.128,-11.204920434013948,deficit,5.0,236.96,244.61,240.78500000000005,7.650000000000006,220.506825,-30.128968750000027
2026-02-09 17:00:00,-2.643,-8.342620190091099,deficit,5.0,189.11,210.41,199.76,21.299999999999983,264.20155,67.23943750000001
2026-02-09 17:15:00,-2.995,-6.167999425825583,deficit,5.0,,231.84,231.84,,264.20155,40.45193749999999
2026-02-09 17:30:00,-11.053,-9.361263862806748,deficit,5.0,228.99,,228.99,,264.20155,
2026-02-09 17:45:00,-3.758,-7.822521337685246,deficit,5.0,249.3,273.84,261.57,24.539999999999964,264.20155,-12.048062499999972
2026-02-09 18:00:00,0.643,-5.76373340514422,deficit,5.0,214.17,223.39,218.78,9.22,148.39479999999998,-93.74400000000001
2026-02-09 18:15:00,2.648,-3.95935669624292,deficit,3.95935669624292,200.13,234.43,217.28,34.30000000000001,148.39479999999998,-85.16101130814975
2026-02-09 18:30:00,-2.152,-3.1887036908125976,deficit,3.1887036908125976,198.68,212.48,205.58,13.799999999999985,148.39479999999998,-51.08717844161588
2026-02-09 18:45:00,5.205,-2.595435308779158,deficit,2.595435308779158,178.3,183.75,181.025,5.449999999999989,148.39479999999998,-22.94053360723724
2026-02-09 19:00:00,-3.803,-4.823115471947244,deficit,4.823115471947244,208.6,226.28,217.44,17.680000000000007,152.342175,-89.15266692990694
2026-02-09 19:15:00,2.479,-4.60936739171562,deficit,4.60936739171562,196.89,197.39,197.14,0.5,152.342175,-51.91049390567791
2026-02-09 19:30:00,0.34,-3.6972054171267543,deficit,3.6972054171267543,180.11,183.5,181.805,3.3899999999999864,152.342175,-28.799219843971855
2026-02-09 20:00:00,1.097,-2.086435053966242,deficit,2.086435053966242,171.23,172.81,172.01999999999998,1.5800000000000125,124.1535,-25.379656800827117
2026-02-09 20:15:00,4.875,-2.8081124103794384,deficit,2.8081124103794384,156.75,159.79,158.26999999999998,3.039999999999992,124.1535,-25.017824478121714
2026-02-09 21:00:00,1.179,-4.048158317950652,deficit,4.048158317950652,146.61,148.15,147.38,1.539999999999992,112.889,-35.6855276123145
2026-02-09 21:15:00,4.706,-2.502115256834374,deficit,2.502115256834374,140.0,141.46,140.73000000000002,1.460000000000008,112.889,-17.87198375075373
2026-02-09 21:45:00,7.31,2.020212191399364,surplus,2.020212191399364,106.9,107.74,107.32,0.8399999999999892,112.889,-3.0247627035726925
2026-02-09 22:45:00,7.417,2.764721648698525,surplus,2.764721648698525,100.01,100.26,100.135,0.25,95.821,2.8953547465995353
2026-02-09 23:30:00,3.975,2.055258798045932,surplus,2.055258798045932,103.37,104.12,103.745,0.75,116.647125,-6.821981992251397
2026-02-09 23:45:00,6.637,4.46571774463397,surplus,4.46571774463397,96.61,97.21,96.91,0.5999999999999943,116.647125,-22.370036165987237
2026-02-10 03:30:00,0.134,-2.060199321598136,deficit,2.060199321598136,111.49,113.49,112.49,2.0,114.863325,0.7073308083334443
2026-02-10 04:00:00,-0.86,-2.766340527404357,deficit,2.766340527404357,110.37,116.94,113.655,6.569999999999993,123.135575,4.284767553268316
2026-02-10 04:15:00,-1.722,-3.002158927921968,deficit,3.002158927921968,115.71,116.27,115.99,0.5600000000000023,123.135575,5.152886820391971
2026-02-10 04:30:00,-5.454,-3.352108346300068,deficit,3.352108346300068,119.91,120.15,120.03,0.2400000000000091,123.135575,2.501992719001204
2026-02-10 04:45:00,-7.545,-2.719158068592999,deficit,2.719158068592999,121.7,124.69,123.195,2.989999999999995,123.135575,-1.0566818201931647
2026-02-10 07:30:00,-2.151,-2.710732443960976,deficit,2.710732443960976,,153.74,153.74,,181.828525,19.035119005127246
2026-02-10 12:00:00,-16.817,-3.08640298812841,deficit,3.08640298812841,131.07,134.0,132.535,2.930000000000007,138.6131,3.559471406133794
2026-02-10 12:30:00,-15.902,-2.198856438920142,deficit,2.198856438920142,138.5,143.35,140.925,4.849999999999994,138.6131,-2.6039407663802008
2026-02-10 13:00:00,-12.928,-7.119672278690624,deficit,5.0,136.27,142.36,139.315,6.090000000000003,142.549325,0.2366562499999958
2026-02-10 13:15:00,-13.913,-9.248842349526273,deficit,5.0,130.43,133.5,131.965,3.069999999999993,142.549325,11.311656250000013
2026-02-10 13:30:00,-6.734,-4.280175605699436,deficit,4.280175605699436,130.91,133.43,132.17000000000002,2.5200000000000102,142.549325,9.758078101361257
2026-02-10 13:45:00,-10.222,-5.07659906617131,deficit,5.0,138.5,139.29,138.89499999999998,0.789999999999992,142.549325,4.074156250000023
2026-02-10 14:00:00,-19.0,-2.731424384568202,deficit,2.731424384568202,163.01,173.5,168.255,10.490000000000007,166.39445,-4.852068133942143
2026-02-10 14:15:00,-23.444,-3.740699361586705,deficit,3.740699361586705,153.64,186.38,170.01,32.74000000000001,166.39445,-18.689983531489784
2026-02-10 14:30:00,-30.33,-2.112066533308296,deficit,2.112066533308296,193.72,209.89,201.805,16.169999999999987,166.39445,-22.966373875709404
2026-02-10 14:45:00,-27.825,-2.5931503608607747,deficit,2.5931503608607747,171.0,188.97,179.985,17.97,166.39445,-14.63544890728261
2026-02-10 16:30:00,-3.787,-2.0431972268513245,deficit,2.0431972268513245,135.23,142.69,138.95999999999998,7.460000000000008,192.50075,25.44329656684616
2026-02-10 17:30:00,-18.394,-2.8989427593477664,deficit,2.8989427593477664,,239.99,239.99,,189.825375,-36.356094104786486
2026-02-10 20:00:00,-7.847,-2.075901253930974,deficit,2.075901253930974,,159.99,159.99,,164.24847499999998,2.2100433980834135
2026-02-10 21:00:00,-23.822,-2.810549183367602,deficit,2.810549183367602,143.48,,143.48,,136.7477,
2026-02-10 22:00:00,-11.904,-2.535945329182682,deficit,2.535945329182682,118.72,,118.72,,126.75005,
2026-02-10 22:15:00,-5.45,-2.034116617790244,deficit,2.034116617790244,117.05,,117.05,,126.75005,
2026-02-10 22:30:00,-6.599,-2.0660912884140368,deficit,2.0660912884140368,118.75,,118.75,,126.75005,
2026-02-10 22:45:00,-14.394,-4.171076077009636,deficit,4.171076077009636,119.8,121.19,120.495,1.3900000000000006,126.75005,5.797847885494361
2026-02-10 23:00:00,-10.684,-5.656183347824092,deficit,5.0,112.25,117.96,115.105,5.709999999999994,127.17675,11.520937500000006
2026-02-10 23:15:00,-6.671,-5.479177865451838,deficit,5.0,97.93,101.74,99.835,3.809999999999988,127.17675,31.795937500000004
2026-02-10 23:30:00,-8.589,-2.8612369914481617,deficit,2.8612369914481617,91.79,91.86,91.825,0.0699999999999931,127.17675,25.262397879431717
2026-02-11 00:00:00,-14.314,-3.3265304441877204,deficit,3.3265304441877204,,114.41,114.41,,118.31865,3.2505608051685906
2026-02-11 00:15:00,-7.762,-2.7831885637899667,deficit,2.7831885637899667,99.54,102.56,101.05,3.019999999999996,118.31865,10.964823615192191
2026-02-11 00:30:00,-6.639,-2.7407859471429754,deficit,2.7407859471429754,111.74,119.38,115.56,7.640000000000001,118.31865,-0.7272332912500425
2026-02-11 01:00:00,-1.713,-2.731754235931527,deficit,2.731754235931527,94.73,95.97,95.35,1.2399999999999949,103.98225,5.471874469210591
2026-02-11 01:15:00,-5.825,-2.0460345138412253,deficit,2.0460345138412253,114.87,118.59,116.73,3.719999999999999,103.98225,-7.471990167391045
2026-02-11 01:30:00,-6.05,-3.2940470449364856,deficit,3.2940470449364856,94.32,95.53,94.925,1.210000000000008,103.98225,6.960527283891096
2026-02-11 02:00:00,-8.899,-2.6768007578859647,deficit,2.6768007578859647,102.87,108.94,105.905,6.069999999999993,111.713,1.8556921254044425
2026-02-11 02:15:00,-7.72,-2.5567647634355986,deficit,2.5567647634355986,93.27,95.25,94.26,1.980000000000004,111.713,10.523004575110061
2026-02-11 03:00:00,-5.558,-3.554407870043475,deficit,3.554407870043475,91.47,91.59,91.53,0.1200000000000045,111.122,17.356173629422283
2026-02-11 03:15:00,-7.363,-2.465550778360866,deficit,2.465550778360866,88.08,88.13,88.10499999999999,0.0499999999999971,111.122,14.17198587401826
2026-02-11 03:30:00,-5.582,-2.9790727970679525,deficit,2.9790727970679525,89.17,89.67,89.42,0.5,111.122,15.976767410675428
2026-02-11 03:45:00,-6.873,-2.8615797878698173,deficit,2.8615797878698173,89.59,92.25,90.92,2.6599999999999966,111.122,13.500933439169797
2026-02-11 04:00:00,-4.996,-3.4391039631230558,deficit,3.4391039631230558,90.56,91.48,91.02,0.9200000000000016,111.32275,17.060320041065
2026-02-11 04:15:00,-1.095,-2.607174071864809,deficit,2.607174071864809,92.25,94.75,93.5,2.5,111.32275,10.802011024874377
2026-02-11 04:30:00,-2.838,-2.7266601249133897,deficit,2.7266601249133897,96.19,103.58,99.885,7.390000000000001,111.32275,5.277961920543287
2026-02-11 04:45:00,-5.228,-2.4100345535983614,deficit,2.4100345535983614,93.81,105.75,99.78,11.939999999999998,111.32275,3.3576300146413165
2026-02-11 05:00:00,-5.738,-2.5537695883060785,deficit,2.5537695883060785,92.65,94.1,93.375,1.4499999999999886,128.91162500000002,22.22521731112891
2026-02-11 05:30:00,-7.407,-2.4827405650505456,deficit,2.4827405650505456,,134.39,134.39,,128.91162500000002,-3.4003459607646778
2026-02-11 05:45:00,-3.931,-2.239576672977785,deficit,2.239576672977785,118.54,120.28,119.41,1.7399999999999949,128.91162500000002,4.832796499972976
2026-02-11 06:45:00,-5.165,-3.6259351483587143,deficit,3.6259351483587143,125.79,133.61,129.70000000000002,7.820000000000007,139.206975,5.073567094246242
2026-02-11 07:00:00,-17.534,-4.531605891777671,deficit,4.531605891777671,134.0,147.74,140.87,13.740000000000007,156.234925,9.623913045052353
2026-02-11 07:15:00,-0.935,-3.105731894095848,deficit,3.105731894095848,145.21,149.67,147.44,4.45999999999998,156.234925,5.097224238711809
2026-02-11 07:30:00,-1.953,-4.839744157585741,deficit,4.839744157585741,134.2,140.0,137.1,5.800000000000011,156.234925,19.643220854398177
2026-02-11 07:45:00,-0.053,-5.140767771604554,deficit,5.0,131.91,135.59,133.75,3.680000000000007,156.234925,25.80615625
2026-02-11 08:00:00,-5.286,-4.256003747361006,deficit,4.256003747361006,136.3,142.85,139.575,6.549999999999983,161.586275,19.935414152896588
2026-02-11 08:15:00,-0.616,-2.11491232829101,deficit,2.11491232829101,135.0,135.3,135.15,0.3000000000000113,161.586275,13.898291765586935
2026-02-11 08:30:00,-4.494,-4.535508060859158,deficit,4.535508060859158,139.71,139.98,139.845,0.2699999999999818,161.586275,24.498858606909938
2026-02-11 09:00:00,-3.126,-4.063999804831226,deficit,4.063999804831226,132.72,134.59,133.655,1.8700000000000043,138.11425,3.5806378280441065
2026-02-11 09:15:00,11.386,-2.302574255254278,deficit,2.302574255254278,133.6,134.26,133.93,0.6599999999999966,138.11425,2.2186742058284548
2026-02-11 09:30:00,-0.473,-2.471595000536478,deficit,2.471595000536478,131.49,132.57,132.03,1.079999999999984,138.11425,3.4257851454310955
2026-02-11 10:00:00,-10.303,-4.052447411206084,deficit,4.052447411206084,132.17,134.7,133.435,2.530000000000001,150.21325,15.716657450473196
2026-02-11 10:15:00,-5.38,-4.126814826447446,deficit,4.126814826447446,130.12,137.12,133.62,7.0,150.21325,13.508354556595739
2026-02-11 10:30:00,-9.91,-3.3652320453585984,deficit,3.3652320453585984,130.05,135.01,132.53,4.95999999999998,150.21325,12.790616023399526
2026-02-11 10:45:00,-8.22,2.32302836314934,surplus,2.32302836314934,137.74,138.99,138.365,1.25,150.21325,-7.243928382663113
2026-02-11 11:00:00,-19.272,-3.645261453012663,deficit,3.645261453012663,143.51,144.64,144.075,1.1299999999999957,153.21735,7.816670830999564
2026-02-11 11:30:00,-9.174,-3.633330804334244,deficit,3.633330804334244,138.09,141.41,139.75,3.319999999999993,153.21735,10.725002118138997
2026-02-11 11:45:00,-0.645,-3.901012404249455,deficit,3.901012404249455,128.71,129.87,129.29000000000002,1.1599999999999966,153.21735,22.769575489088382
2026-02-11 12:00:00,2.246,-5.379463015783376,deficit,5.0,129.15,134.2,131.675,5.049999999999983,126.115025,-10.106218749999982
2026-02-11 12:15:00,-1.869,-8.29923965430409,deficit,5.0,129.04,130.62,129.82999999999998,1.5800000000000125,126.115025,-5.631218750000002
2026-02-11 12:30:00,-1.504,-7.042525077910876,deficit,5.0,127.24,131.19,129.215,3.950000000000003,126.115025,-6.343718749999994
2026-02-11 12:45:00,-4.115,-6.4176749763821785,deficit,5.0,128.5,133.16,130.82999999999998,4.659999999999997,126.115025,-8.806218749999992
2026-02-11 13:00:00,-15.0,-7.13860338247258,deficit,5.0,126.92,128.61,127.765,1.690000000000012,125.97795,-3.2900625000000083
2026-02-11 13:15:00,-9.547,-4.187455469531601,deficit,4.187455469531601,129.94,136.88,133.41,6.939999999999998,125.97795,-11.412962225401737
2026-02-11 13:45:00,0.886,-2.908136158319145,deficit,2.908136158319145,113.13,120.76,116.945,7.63000000000001,125.97795,3.7936272668253475
2026-02-11 14:00:00,0.224,-3.869770304453165,deficit,3.869770304453165,117.31,119.48,118.395,2.1700000000000017,107.302775,-11.78076592391118
2026-02-11 14:15:00,-3.458,-3.62820983379999,deficit,3.62820983379999,115.14,116.75,115.945,1.6099999999999994,107.302775,-8.56912866178028
2026-02-11 14:30:00,2.381,-4.40165433269322,deficit,4.40165433269322,124.4,125.35,124.875,0.9499999999999886,107.302775,-19.859411528584847
2026-02-11 14:45:00,7.357,-3.8551177968734422,deficit,3.8551177968734422,124.0,124.5,124.25,0.5,107.302775,-16.574332038584224
2026-02-11 15:00:00,-1.255,-5.215948917076341,deficit,5.0,123.83,125.67,124.75,1.8400000000000036,132.65765,8.734562499999985
2026-02-11 15:15:00,1.416,-3.3766541887737684,deficit,3.3766541887737684,132.5,139.89,136.195,7.389999999999986,132.65765,-6.105286230544488
2026-02-11 15:45:00,-4.988,-2.157758504952179,deficit,2.157758504952179,138.35,150.84,144.595,12.490000000000007,132.65765,-9.80828008812932
2026-02-11 16:00:00,9.735,-3.4968867861993607,deficit,3.4968867861993607,126.51,128.0,127.255,1.4899999999999949,112.827975,-13.263713435596593
