datetime,limit_price,filled,entry_bid,entry_ask,entry_spread,n_snapshots,fallback_price,target,pred_median,direction,size,imb_settlement_price,pnl_limit,pnl_fallback
2026-02-12 02:30:00,103.26,True,,104.26,,55,104.54,-4.296,-3.3897615704669777,deficit,3.3897615704669777,106.99405,3.1643847980505515,2.0796610955011174
2026-02-12 02:45:00,96.75,True,,97.75,,54,112.74,2.467,-3.0344701603886115,deficit,3.0344701603886115,106.99405,7.77131601163224,-4.358978454521231
2026-02-12 03:00:00,99.63,False,99.63,102.34,2.710000000000008,55,101.07,-0.544,-3.5313270781065698,deficit,3.5313270781065698,112.8609,11.680658859430059,10.409381111311696
2026-02-12 07:00:00,129.55,False,129.55,,,53,,-5.697,-3.088277627772623,deficit,3.088277627772623,155.1866,19.793234558038897,
2026-02-12 11:45:00,80.78,True,79.15,80.78,1.6299999999999955,55,80.1,15.011,3.545940709579094,surplus,3.545940709579094,89.328375,-7.57800772831204,-8.180817648940494
2026-02-12 13:30:00,97.1,True,93.24,97.1,3.8599999999999994,55,83.86,7.38,3.6894492006289736,surplus,3.6894492006289736,85.58675000000001,10.61938775228537,-1.592689101796529
2026-02-12 13:45:00,94.97,True,89.92,94.97,5.049999999999997,54,79.27,6.153,4.570330781116311,surplus,4.570330781116311,85.58675000000001,10.721139075477396,-7.21740924040413
2026-02-12 14:00:00,87.65,True,86.3,87.65,1.3500000000000085,55,79.61,13.481,7.948939759485394,surplus,5.0,111.9155,-30.331874999999986,-40.381874999999994
2026-02-12 14:15:00,108.84,False,103.52,108.84,5.320000000000007,55,81.59,2.408,7.991907308696279,surplus,5.0,111.9155,-3.8443749999999888,-37.906874999999985
2026-02-12 14:30:00,109.89,False,105.44,109.89,4.450000000000003,55,83.33,-1.207,8.839177238823519,surplus,5.0,111.9155,-2.5318749999999923,-35.731874999999995
2026-02-12 14:45:00,113.06,True,108.88,113.06,4.180000000000007,55,110.57,-5.84,8.009049111200436,surplus,5.0,111.9155,1.4306250000000098,-1.6818750000000016
2026-02-12 15:00:00,95.74,True,93.92,95.74,1.8199999999999932,55,103.4,-0.767,6.534676612939951,surplus,5.0,144.4799,-60.924874999999986,-51.349874999999976
2026-02-12 15:15:00,115.15,True,106.08,115.15,9.070000000000007,50,94.03,-2.424,3.248038208543443,surplus,3.248038208543443,144.4799,-23.81615896318957,-40.96580070429895
2026-02-12 16:00:00,119.56,False,,119.56,,49,112.63,-2.318,4.6159998239094655,surplus,4.6159998239094655,156.68742500000002,-42.84504681555299,-50.84226651047615
2026-02-12 16:15:00,117.92,True,,117.92,,54,128.25,-1.978,5.378179539645766,surplus,5.0,156.68742500000002,-48.45928125000002,-35.54678125000002
2026-02-12 16:30:00,130.38,True,129.38,,,50,,-8.52,5.428791883619313,surplus,5.0,156.68742500000002,-32.88428125000003,
2026-02-12 16:45:00,133.0,False,,133.0,,43,60.01,-0.776,5.324197971739609,surplus,5.0,156.68742500000002,-29.609281250000024,-120.84678125000003
2026-02-12 19:45:00,-746.99,True,-747.99,,,16,,-11.766,4.796326291425863,surplus,4.796326291425863,187.3973,-1120.4065933411061,
2026-02-13 00:45:00,83.28,True,82.05,83.28,1.230000000000004,54,85.8,-10.456,3.61672100051464,surplus,3.61672100051464,98.98075,-14.196308062207558,-11.917773831883338
2026-02-13 06:00:00,84.63,True,83.63,,,51,81.03,3.719,4.715231053416745,surplus,4.715231053416745,76.185275,9.95470738939117,5.7109994413161065
2026-02-13 08:00:00,123.58,True,121.61,123.58,1.9699999999999989,55,120.02,2.472,3.64705967016982,surplus,3.64705967016982,99.636425,21.830911685546585,18.585028579095443
2026-02-13 08:15:00,126.73,False,125.58,126.73,1.1500000000000057,55,123.58,2.51,5.057146935478001,surplus,5.0,99.636425,33.86696875,29.929468749999995
2026-02-13 08:30:00,121.97,True,121.58,121.97,0.39000000000000057,55,124.53,3.346,5.653177838647405,surplus,5.0,99.636425,27.916968749999995,31.116968749999998
2026-02-13 08:45:00,110.99,True,109.41,110.99,1.5799999999999983,55,118.4,8.278,5.49791370606393,surplus,5.0,99.636425,14.19196874999999,23.454468750000004
2026-02-13 09:00:00,122.64,True,121.84,122.64,0.7999999999999972,55,120.97,18.645,7.57384741827431,surplus,5.0,87.95,43.3625,41.27499999999999
2026-02-13 09:15:00,125.67,False,123.79,125.67,1.8799999999999955,55,120.96,17.158,6.671758408972313,surplus,5.0,87.95,47.15,41.26249999999999
2026-02-13 09:30:00,110.98,True,109.49,110.98,1.490000000000009,55,113.47,18.154,6.318832361210931,surplus,5.0,87.95,28.7875,31.899999999999995
2026-02-13 09:45:00,103.59,True,102.11,103.59,1.480000000000004,54,104.0,12.755,7.02909223802146,surplus,5.0,87.95,19.55,20.062499999999996
2026-02-13 10:00:00,112.63,True,111.82,112.63,0.8100000000000023,55,110.01,12.27,6.420924769197991,surplus,5.0,84.705525,34.90559375,31.630593750000013
2026-02-13 10:15:00,104.23,True,104.0,104.23,0.23000000000000398,55,97.3,15.242,6.358858198609317,surplus,5.0,84.705525,24.405593750000012,15.743093750000003
2026-02-13 10:30:00,99.44,True,98.24,99.44,1.2000000000000028,55,86.89,16.569,6.169135591713309,surplus,5.0,84.705525,18.418093750000004,2.7305937500000077
2026-02-13 10:45:00,94.47,False,93.29,94.47,1.1799999999999926,55,88.81,21.985,7.230082282965733,surplus,5.0,84.705525,12.205593750000006,5.13059375000001
2026-02-13 11:00:00,98.48,False,97.54,98.48,0.9399999999999977,55,88.87,23.797,6.653383990642993,surplus,5.0,74.41777499999999,30.077781250000015,18.065281250000016
2026-02-13 11:15:00,90.4,True,89.97,90.4,0.4300000000000068,55,84.15,16.886,7.318273904844535,surplus,5.0,74.41777499999999,19.977781250000017,12.165281250000017
2026-02-13 11:30:00,89.21,True,88.83,89.21,0.37999999999999545,55,82.92,8.905,7.043778189649892,surplus,5.0,74.41777499999999,18.490281250000002,10.627781250000012
2026-02-13 11:45:00,87.63,False,87.1,87.63,0.5300000000000011,55,81.92,4.718,8.051194076456934,surplus,5.0,74.41777499999999,16.515281250000005,9.377781250000012
2026-02-13 12:15:00,-96.91,True,-97.91,,,49,85.02,5.409,3.765598621392162,surplus,3.765598621392162,91.043725,-176.93957193638036,-5.670732638911374
2026-02-13 12:45:00,87.84,False,86.72,87.84,1.1200000000000045,55,83.97,-9.755,3.4846150461072924,surplus,3.4846150461072924,91.043725,-2.790937084647514,-6.1623021417563235
2026-02-13 13:15:00,85.6,True,85.31,85.6,0.28999999999999204,55,85.06,14.833,6.5174689751545705,surplus,5.0,91.679125,-7.598906250000006,-8.273906249999996
2026-02-13 13:30:00,88.98,True,88.73,88.98,0.25,55,90.7,-1.159,4.042904155542808,surplus,4.042904155542808,91.679125,-2.7280759197073654,-0.9896271328239592
2026-02-13 13:45:00,89.6,True,88.53,89.6,1.0699999999999932,53,95.59,-0.882,4.202218954045264,surplus,4.202218954045264,91.679125,-2.184234620707345,4.108588262975448
2026-02-13 14:00:00,91.35,True,90.35,,,44,99.06,6.506,3.808198594090114,surplus,3.808198594090114,84.658625,6.370521216882428,13.71082400699113
2026-02-13 14:15:00,92.4,True,91.3,92.4,1.1000000000000085,44,98.56,11.604,3.3801695132733345,surplus,3.3801695132733345,84.658625,6.541789941454094,11.747250991895026
2026-02-13 14:30:00,103.34,True,101.46,103.34,1.8800000000000097,44,102.59,12.667,3.063190565685025,surplus,3.063190565685025,84.658625,14.306152913506024,13.731804682440082
2026-02-13 15:00:00,104.39,True,104.03,104.39,0.35999999999999943,52,113.01,19.653,6.234174712362505,surplus,5.0,90.45775,17.415312499999995,28.1903125
2026-02-13 15:15:00,121.77,True,,121.77,,47,121.11,18.122,8.589010887388007,surplus,5.0,90.45775,39.14031249999999,38.31531249999999
2026-02-13 15:30:00,158.99,False,151.1,158.99,7.890000000000015,47,146.0,16.03,5.379180861988638,surplus,5.0,90.45775,85.6653125,69.42781249999999
2026-02-13 16:00:00,121.65,False,117.34,121.65,4.310000000000002,54,116.58,20.351,3.2572584313121045,surplus,3.2572584313121045,89.13125,26.480493153307634,22.351918091619535
2026-02-13 21:45:00,96.16,True,94.21,96.16,1.9500000000000028,55,92.58,6.463,4.05725281001669,surplus,4.05725281001669,109.989,-14.02693727743021,-17.658178542395145
2026-02-13 22:45:00,89.99,True,89.12,89.99,0.8699999999999903,55,87.38,3.015,3.087746614173631,surplus,3.087746614173631,112.78925,-17.59957674829954,-19.614331414047836
2026-02-14 08:45:00,93.44,True,91.63,93.44,1.8100000000000023,55,93.98,1.925,3.1389747349199792,surplus,3.1389747349199792,92.2774,0.9123430067044901,1.3361045959186921
2026-02-14 13:00:00,100.96,True,,100.96,,55,100.13,3.726,3.05210874072831,surplus,3.05210874072831,94.06015,5.264773123678558,4.631460559977435
2026-02-14 13:15:00,100.89,True,99.76,100.89,1.1299999999999955,55,102.62,0.652,4.716773246434805,surplus,4.716773246434805,94.06015,8.053713439290696,10.093717868373755
2026-02-14 13:30:00,98.22,True,97.8,98.22,0.4200000000000017,55,105.28,2.174,3.707645136461223,surplus,3.707645136461223,94.06015,3.85581190522706,10.39980557108112
2026-02-14 13:45:00,100.0,True,99.4,100.0,0.5999999999999943,55,106.45,0.756,3.273828013918106,surplus,3.273828013918106,94.06015,4.861511832117872,10.14055950456082
2026-02-14 14:00:00,102.2,True,101.25,102.2,0.9500000000000028,55,107.95,-4.582,4.999167234249696,surplus,4.999167234249696,135.510125,-41.6307213671904,-34.44441846795646
2026-02-14 14:15:00,104.48,True,103.48,,,55,105.76,-2.757,6.805862683668075,surplus,5.0,135.510125,-38.78765624999998,-37.187656249999975
2026-02-14 14:30:00,106.46,True,105.67,106.46,0.789999999999992,55,110.71,-3.266,7.525525548571383,surplus,5.0,135.510125,-36.31265624999999,-31.000156249999993
2026-02-14 14:45:00,109.97,True,108.27,109.97,1.7000000000000028,55,114.87,-1.762,8.007896507586022,surplus,5.0,135.510125,-31.925156249999986,-25.80015624999998
2026-02-14 15:00:00,107.1,True,106.8,107.1,0.29999999999999716,55,111.33,-3.947,7.890573880737769,surplus,5.0,146.88,-49.725,-44.4375
2026-02-14 15:15:00,108.99,True,108.49,108.99,0.5,55,116.88,-8.433,8.005318562627796,surplus,5.0,146.88,-47.3625,-37.5
2026-02-14 15:30:00,115.58,True,113.4,115.58,2.1799999999999926,55,118.75,-4.155,5.593103406006288,surplus,5.0,146.88,-39.125,-35.162499999999994
2026-02-14 15:45:00,118.93,True,118.1,118.93,0.8300000000000125,55,121.61,-4.986,5.892500097034735,surplus,5.0,146.88,-34.937499999999986,-31.587499999999995
2026-02-14 16:00:00,112.98,False,112.24,112.98,0.7400000000000091,54,106.76,-0.679,3.901334619680392,surplus,3.901334619680392,127.11,-13.78146454402098,-19.84803987762399
2026-02-14 19:30:00,129.23,True,128.32,129.23,0.9099999999999966,55,127.75,0.987,3.4307895815324336,surplus,3.4307895815324336,93.64825,30.518374298172905,29.24898215300591
2026-02-14 19:45:00,125.95,True,125.06,125.95,0.8900000000000006,55,118.9,4.648,5.612932335582793,surplus,5.0,93.64825,40.3771875,31.5646875
2026-02-14 20:15:00,122.13,False,121.02,122.13,1.1099999999999994,55,114.81,1.797,3.1656276106382126,surplus,3.1656276106382126,122.629,-0.3949120444271245,-6.188010571895048
2026-02-14 20:30:00,116.2,True,115.24,116.2,0.960000000000008,55,109.94,-1.387,3.5701137265591445,surplus,3.5701137265591445,122.629,-5.738065287012187,-11.325293269077253
2026-02-14 20:45:00,112.66,False,111.12,112.66,1.539999999999992,55,106.02,-1.942,5.2878408963032255,surplus,5.0,122.629,-12.46125000000001,-20.76125000000001
2026-02-14 21:15:00,112.19,False,,112.19,,55,109.74,-3.986,3.557612369028852,surplus,3.557612369028852,126.41125,-12.648423725762889,-14.827461301793063
2026-02-14 21:30:00,105.56,True,104.95,105.56,0.6099999999999994,55,107.1,-1.939,3.0642161470576523,surplus,3.0642161470576523,126.41125,-15.973184234083963,-14.793461017466774
2026-02-14 21:45:00,97.87,True,97.53,97.87,0.3400000000000034,55,102.37,3.707,5.24453038964756,surplus,5.0,126.41125,-35.67656249999999,-30.05156249999999
2026-02-15 00:45:00,100.49,True,99.66,100.49,0.8299999999999983,54,93.5,1.677,3.100648026691651,surplus,3.100648026691651,108.35425,-6.096067810977453,-11.51445023762111
2026-02-15 09:00:00,102.32,True,102.32,103.24,0.9200000000000017,55,107.51,-6.203,-4.543833021197481,deficit,4.543833021197481,115.41475,14.875089363581434,8.97946601857769
2026-02-15 10:00:00,99.18,False,99.18,100.26,1.0799999999999983,55,113.98,-1.36,-4.643701230961648,deficit,4.643701230961648,113.61115,16.753487254798035,-0.42820729976006144
2026-02-15 10:15:00,94.73,False,94.73,95.8,1.0699999999999932,55,107.29,-5.995,-3.720411445339052,deficit,3.720411445339052,113.61115,17.561411640290853,5.879319701926227
2026-02-15 10:30:00,91.9,False,91.9,93.45,1.5499999999999972,55,95.91,-1.696,-3.075779674204382,deficit,3.075779674204382,113.61115,16.694678468400607,13.611209345010723
2026-02-15 11:30:00,83.93,True,82.15,83.93,1.7800000000000011,55,82.6,-1.41,3.6015494353476525,surplus,3.6015494353476525,108.4295,-22.05904009782495,-23.256555285078058
2026-02-15 11:45:00,82.67,True,81.65,82.67,1.019999999999996,55,83.21,-1.104,4.357431124216354,surplus,4.357431124216354,108.4295,-28.061311761062793,-27.473058559293595
2026-02-15 13:45:00,67.44,False,66.57,67.44,0.8700000000000045,55,43.41,0.592,3.414391332744911,surplus,3.414391332744911,67.926275,-0.4150832863326382,-20.92703921779769
2026-02-15 15:45:00,83.2,False,81.49,83.2,1.710000000000008,55,76.36,5.369,5.388043636273502,surplus,5.0,75.064025,10.169968750000002,1.6199687499999982
2026-02-15 16:45:00,104.9,True,101.29,104.9,3.6099999999999994,55,89.66,13.062,3.68433073092035,surplus,3.68433073092035,91.63105,12.221800063011399,-1.8155000217951438
2026-02-15 19:00:00,119.0,True,119.0,119.3,0.29999999999999716,55,121.5,-6.066,-3.870882832613372,deficit,3.870882832613372,130.81475,11.433378236654713,9.014076466271355
2026-02-15 19:15:00,116.27,True,,117.27,,54,122.23,-5.924,-3.148710594051307,deficit,3.148710594051307,130.81475,11.449302103206943,6.757723318070489
2026-02-15 20:00:00,122.53,False,122.53,126.1,3.569999999999993,52,131.88,-3.49,-3.5656207846269963,deficit,3.5656207846269963,137.08345,12.973020952007438,4.63838236794184
2026-02-15 20:15:00,122.01,True,122.01,,,54,134.75,-5.579,-3.715466451971836,deficit,3.715466451971836,137.08345,14.001224447618712,2.1674637980884195
2026-02-15 20:30:00,114.76,True,114.76,118.2,3.4399999999999977,54,129.49,-6.866,-4.0361751500687015,deficit,4.0361751500687015,137.08345,22.52533853845028,7.662123548322286
2026-02-15 21:30:00,102.42,False,102.42,104.0,1.5799999999999983,55,108.43,0.493,-3.3148778944444293,deficit,3.3148778944444293,99.57425,-2.358328442028805,-7.338932478431564
2026-02-15 22:30:00,95.33,True,95.33,99.06,3.730000000000004,53,101.62,-1.152,-3.4039494278414444,deficit,3.4039494278414444,93.609625,-1.4640173742306848,-6.816727849511361
2026-02-15 23:00:00,100.35,False,100.35,,,54,107.69,-7.884,-8.885641460174636,deficit,5.0,102.041525,2.1144062499999983,-7.060593750000006
2026-02-15 23:15:00,88.53,True,88.53,91.09,2.5600000000000023,55,89.3,-4.56,-6.679363811736617,deficit,5.0,102.041525,16.88940624999999,15.926906249999995
2026-02-15 23:30:00,79.63,False,79.63,83.25,3.6200000000000045,55,84.39,-12.068,-6.760573630695032,deficit,5.0,102.041525,28.014406249999997,22.06440624999999
2026-02-15 23:45:00,77.83,True,,78.83,,55,76.64,-3.927,-4.582032013236313,deficit,4.582032013236313,102.041525,27.734495659817828,29.097650183755626
2026-02-16 00:30:00,79.43,True,79.43,88.14,8.709999999999994,55,79.75,10.713,-7.582950265762569,deficit,5.0,47.795,-39.54375,-39.943749999999994
2026-02-16 00:45:00,86.4,True,,87.4,,49,81.45,7.556,-6.911454559581203,deficit,5.0,47.795,-48.25625000000001,-42.06875
2026-02-16 01:00:00,86.84,True,,87.84,,53,82.41,13.062,-8.217091093383686,deficit,5.0,72.9982,-17.302250000000008,-11.76475
2026-02-16 01:15:00,82.69,True,82.69,,,55,,12.371,-6.674628072528896,deficit,5.0,72.9982,-12.11475,
2026-02-16 01:30:00,75.46,True,75.46,75.73,0.27000000000001023,55,74.72,16.974,-8.292130895967338,deficit,5.0,72.9982,-3.077249999999996,-2.152250000000002
2026-02-16 01:45:00,74.1,True,74.1,74.47,0.37000000000000455,55,74.65,15.661,-9.721169159766031,deficit,5.0,72.9982,-1.3772499999999965,-2.0647500000000107
2026-02-16 02:00:00,75.9,True,75.9,82.4,6.5,54,75.97,1.292,-9.23152956302802,deficit,5.0,66.272925,-12.033843750000006,-12.121343749999998
2026-02-16 02:15:00,72.56,True,72.56,72.87,0.3100000000000023,55,69.19,3.161,-8.866653044038816,deficit,5.0,66.272925,-7.858843750000002,-3.646343749999996
2026-02-16 02:30:00,73.76,True,73.76,74.02,0.2599999999999909,55,71.88,0.177,-5.424774843618231,deficit,5.0,66.272925,-9.358843750000005,-7.008843749999993
2026-02-16 02:45:00,70.56,True,70.56,72.39,1.8299999999999983,55,68.3,2.563,-4.301663968391623,deficit,4.301663968391623,66.272925,-4.610389014323132,-2.1799488721818587
2026-02-16 03:00:00,70.82,True,70.82,71.39,0.5700000000000074,55,79.4,-2.709,-5.20855951715166,deficit,5.0,93.89875,28.848437500000017,18.1234375
2026-02-16 03:15:00,70.81,True,70.81,71.1,0.28999999999999204,55,79.5,-2.063,-5.55023960040673,deficit,5.0,93.89875,28.860937500000006,17.99843750000001
2026-02-16 03:30:00,69.37,False,69.37,70.54,1.1700000000000017,55,80.02,-5.524,-5.056127107443246,deficit,5.0,93.89875,30.660937500000003,17.348437500000014
2026-02-16 03:45:00,74.81,False,74.81,75.95,1.1400000000000006,55,80.3,-4.858,-5.327164316294804,deficit,5.0,93.89875,23.860937500000006,16.998437500000012
2026-02-16 04:15:00,81.44,True,81.44,81.64,0.20000000000000284,55,77.88,-13.27,-4.257126702314894,deficit,4.257126702314894,98.2505,17.891107107316135,21.679949872376394
2026-02-16 04:30:00,80.5,True,80.5,81.0,0.5,55,79.76,-14.93,-3.4602862795713487,deficit,3.4602862795713487,98.2505,15.355452901382808,15.995605863103503
2026-02-16 04:45:00,81.21,False,81.21,81.51,0.30000000000001137,53,84.64,-3.894,-3.8142831005541926,deficit,3.8142831005541926,98.2505,16.249322793748437,12.978575035023212
2026-02-16 06:30:00,151.7,True,151.7,181.18,29.480000000000018,51,128.16,-5.936,-5.407602000879377,deficit,5.0,151.61595,-0.10506249999998829,29.3199375
2026-02-16 06:45:00,179.4,True,,180.4,,51,190.5,-7.823,-9.249427722837698,deficit,5.0,151.61595,-34.73006250000001,-48.6050625
2026-02-16 07:00:00,238.01,True,,239.01,,46,,-1.353,-7.75101440030423,deficit,5.0,137.13527499999998,-126.09340625000002,
2026-02-16 07:15:00,153.72,True,153.72,349.06,195.34,39,176.08,-7.581,-7.775405045022059,deficit,5.0,137.13527499999998,-20.730906250000025,-48.68090625000004
2026-02-16 07:30:00,218.0,True,218.0,,,41,144.9,1.542,-8.743764465626187,deficit,5.0,137.13527499999998,-101.08090625000003,-9.705906250000034
2026-02-16 07:45:00,284.35,True,,285.35,,30,234.68,-3.563,-7.661474545125733,deficit,5.0,137.13527499999998,-184.01840625000006,-121.93090625000004
2026-02-16 08:00:00,125.32,True,,126.32,,41,126.69,-0.233,-10.386310997909524,deficit,5.0,146.895025,26.968781250000013,25.256281250000008
2026-02-16 08:45:00,104.75,True,104.75,107.77,3.019999999999996,54,105.73,-7.638,-7.707909278002793,deficit,5.0,146.895025,52.681281250000005,51.45628125
2026-02-16 09:00:00,120.5,True,120.5,122.66,2.1599999999999966,55,99.74,6.181,-12.742126685365044,deficit,5.0,103.2328,-21.584000000000003,4.366000000000003
2026-02-16 09:15:00,111.5,True,111.5,117.83,6.329999999999998,55,98.7,1.017,-10.009061293049468,deficit,5.0,103.2328,-10.334000000000003,5.665999999999993
2026-02-16 09:30:00,110.19,True,110.19,115.5,5.310000000000002,55,89.34,6.796,-10.08572401533788,deficit,5.0,103.2328,-8.6965,17.365999999999993
2026-02-16 09:45:00,109.24,True,109.24,112.04,2.8000000000000114,55,86.58,2.922,-7.570016796786161,deficit,5.0,103.2328,-7.508999999999997,20.816
2026-02-16 10:00:00,103.08,True,103.08,109.54,6.460000000000008,55,89.66,16.411,-13.793883563147368,deficit,5.0,67.6335,-44.308125000000004,-27.533125
2026-02-16 10:15:00,90.13,True,90.13,91.1,0.9699999999999989,54,86.13,10.716,-10.003950645651178,deficit,5.0,67.6335,-28.120624999999997,-23.120624999999997
2026-02-16 10:30:00,77.27,True,77.27,78.28,1.0100000000000051,55,82.57,3.958,-9.895664015832269,deficit,5.0,67.6335,-12.045624999999998,-18.670624999999994
2026-02-16 10:45:00,77.73,True,77.73,79.16,1.4299999999999926,55,81.06,-5.454,-11.060985259934434,deficit,5.0,67.6335,-12.620625000000008,-16.783125000000005
2026-02-16 11:00:00,77.92,True,,78.92,,46,85.61,-9.579,-13.663269979182308,deficit,5.0,114.7005,45.97562500000001,36.36312500000001
2026-02-16 11:15:00,80.54,True,80.54,83.22,2.6799999999999926,46,75.34,-13.593,-7.481722022929017,deficit,5.0,114.7005,42.700625,49.200625
2026-02-16 11:30:00,80.0,True,80.0,80.01,0.010000000000005116,46,82.64,-13.216,-8.31648545660775,deficit,5.0,114.7005,43.37562500000001,40.075625
2026-02-16 11:45:00,74.87,False,74.87,80.19,5.319999999999993,52,87.99,-17.907,-4.892892088307715,deficit,4.892892088307715,114.7005,48.721584580835106,32.672898531185815
2026-02-16 12:30:00,84.86,False,84.86,98.62,13.760000000000005,54,109.55,-11.75,-6.053025479907683,deficit,5.0,133.136,60.345,29.482499999999998
2026-02-16 12:45:00,98.04,False,98.04,100.26,2.219999999999999,55,105.96,-5.664,-6.283566890938912,deficit,5.0,133.136,43.86999999999999,33.97
2026-02-16 13:00:00,93.16,True,93.16,98.65,5.490000000000009,54,87.6,6.026,-8.966656402858545,deficit,5.0,100.9895,9.786875000000013,16.736875000000015
2026-02-16 13:15:00,93.6,True,93.6,96.91,3.3100000000000023,55,97.97,-1.904,-6.759920021840189,deficit,5.0,100.9895,9.236875000000015,3.77437500000001
2026-02-16 13:30:00,89.43,False,89.43,89.82,0.38999999999998636,55,100.14,-1.82,-6.238606151639008,deficit,5.0,100.9895,14.449375,1.0618750000000077
2026-02-16 13:45:00,90.0,True,90.0,91.6,1.5999999999999943,55,96.09,0.859,-7.979107963033772,deficit,5.0,100.9895,13.736875000000008,6.124375000000004
2026-02-16 14:00:00,95.1,True,95.1,99.79,4.690000000000012,55,96.72,-0.871,-12.60107014618838,deficit,5.0,114.28215,23.97768750000001,21.952687500000003
2026-02-16 14:15:00,102.43,True,102.43,,,55,114.58,-0.787,-6.673395679415212,deficit,5.0,114.28215,14.815187499999993,-0.37231249999999605
2026-02-16 14:30:00,103.04,False,103.04,105.5,2.4599999999999937,53,116.35,1.846,-6.651347955861675,deficit,5.0,114.28215,14.052687499999994,-2.584812499999991
2026-02-16 14:45:00,112.99,False,112.99,114.46,1.4699999999999989,55,120.88,1.324,-8.49620248002214,deficit,5.0,114.28215,1.6151875000000082,-8.247312499999992
2026-02-16 15:45:00,149.44,False,149.44,297.94,148.5,54,199.65,-11.255,-7.907856569489248,deficit,5.0,189.924275,50.605343749999996,-12.157156250000014
2026-02-16 16:00:00,173.99,False,,174.99,,29,174.89,-11.969,-4.293413531948602,deficit,4.293413531948602,185.160325,11.989706127815932,11.02368808312752
2026-02-16 16:30:00,364.03,True,,365.03,,48,199.74,-3.307,-3.385331335885251,deficit,3.385331335885251,185.160325,-151.38327895427764,-12.339257661130707
2026-02-16 17:30:00,193.98,True,,194.98,,20,,-6.523,-4.239096661033479,deficit,4.239096661033479,180.927175,-13.833046718638562,
2026-02-16 18:00:00,298.35,True,,299.35,,25,219.46,-15.992,-8.375557667542623,deficit,5.0,196.180425,-127.71196875000001,-29.099468749999993
2026-02-16 18:15:00,139.89,False,139.89,,,20,173.11,-12.581,-9.1557580817505,deficit,5.0,196.180425,70.36303125000003,28.83803125
2026-02-16 18:45:00,214.91,True,,215.91,,54,253.44,-10.939,-8.563174915595804,deficit,5.0,196.180425,-23.41196874999998,-71.57446874999998
2026-02-16 19:00:00,247.29,True,,248.29,,28,205.3,-13.717,-7.660047911302088,deficit,5.0,186.599175,-75.86353125,-23.37603125000001
2026-02-16 19:15:00,168.99,False,,169.99,,52,,-15.986,-8.618404298135967,deficit,5.0,186.599175,22.01146874999999,
2026-02-16 19:30:00,280.66,True,,281.66,,26,,-15.137,-6.3675924809885736,deficit,5.0,186.599175,-117.57603125000003,
2026-02-16 19:45:00,232.87,True,,233.87,,50,198.46,-5.102,-7.926547588859543,deficit,5.0,186.599175,-57.83853125,-14.826031250000007
2026-02-16 20:15:00,323.1,True,,324.1,,42,,-7.979,-8.326012765682862,deficit,5.0,171.751825,-189.18521875000005,
2026-02-16 20:30:00,344.72,True,,345.72,,24,,-6.709,-8.075692769818707,deficit,5.0,171.751825,-216.21021875000002,
2026-02-16 20:45:00,107.68,False,107.68,,,53,168.18,-1.112,-9.524955156143792,deficit,5.0,171.751825,80.08978124999999,4.464781249999987
2026-02-16 21:00:00,120.8,True,120.8,132.5,11.700000000000003,55,126.5,-6.726,-9.114610694978918,deficit,5.0,141.213725,25.517156250000017,18.392156250000014
2026-02-16 21:15:00,119.1,True,119.1,119.9,0.8000000000000114,49,,-7.224,-10.02509037609863,deficit,5.0,141.213725,27.64215625000002,
2026-02-16 21:30:00,135.28,True,,136.28,,55,,-14.287,-11.059746534207894,deficit,5.0,141.213725,7.417156250000012,
2026-02-16 21:45:00,107.42,False,107.42,116.44,9.019999999999996,54,119.66,-4.756,-8.177078139279159,deficit,5.0,141.213725,42.24215625000001,26.942156250000018
2026-02-16 22:00:00,125.2,True,125.2,125.77,0.5699999999999932,55,130.5,-6.747,-8.149956780939409,deficit,5.0,125.5966,0.49574999999999037,-6.129250000000006
2026-02-16 22:15:00,121.52,True,121.52,122.04,0.5200000000000102,54,120.88,-4.344,-5.343760844674844,deficit,5.0,125.5966,5.095749999999999,5.89575
2026-02-16 22:30:00,114.0,False,114.0,115.69,1.6899999999999977,55,120.08,-3.5,-5.949379331181502,deficit,5.0,125.5966,14.495749999999994,6.895749999999996
2026-02-16 22:45:00,106.4,True,106.4,107.33,0.9299999999999926,55,106.44,-0.922,-4.195747459824161,deficit,4.195747459824161,125.5966,20.136021421815112,20.094063947216878
2026-02-16 23:00:00,114.03,True,114.03,114.99,0.9599999999999937,55,105.68,4.722,-5.937451456417481,deficit,5.0,93.3777,-25.815374999999996,-15.377875000000003
2026-02-16 23:15:00,105.7,True,105.7,106.79,1.0900000000000034,54,101.2,5.42,-4.09256943435544,deficit,4.09256943435544,93.3777,-12.607467085239508,-8.003326471589638
2026-02-16 23:30:00,96.23,True,96.23,96.62,0.39000000000000057,55,96.54,2.878,-3.94896579914507,deficit,3.94896579914507,93.3777,-2.8159087872253705,-3.1219536366591156
2026-02-16 23:45:00,85.71,True,85.71,86.65,0.9400000000000119,55,83.98,-2.855,-3.019837303827737,deficit,3.019837303827737,93.3777,5.788801623639993,7.094881257545482
2026-02-17 00:30:00,85.26,True,,86.26,,54,88.02,-4.98,-3.420567774082617,deficit,3.420567774082617,108.934,20.24463037090796,17.88443860679096
2026-02-17 00:45:00,83.83,True,83.83,84.07,0.23999999999999488,55,87.91,-3.666,-3.3167625417542217,deficit,3.3167625417542217,108.934,20.816001712049495,17.43290391946019
