Obchodný deň;Číslo periódy;Perióda;Perióda (min);Cena SK (EUR/MWh);Dopyt úspešný (MW);Ponuka úspešná (MW);Tok CZ ➝ SK (MW);Tok SK ➝ CZ (MW);Tok PL ➝ SK (MW);Tok SK ➝ PL (MW);Tok HU ➝ SK (MW);Tok SK ➝ HU (MW);Stav zverejnenia
6.1.2026;74;18:15 - 18:30;15;150,29;1341,6;1609,9;629,3;0,0;320,9;0,0;0,0;1218,5;Konečné
6.1.2026;75;18:30 - 18:45;15;146,85;1346,0;1608,9;595,2;0,0;254,2;0,0;0,0;1112,3;Konečné
6.1.2026;76;18:45 - 19:00;15;135,99;1343,9;1611,0;638,3;0,0;310,0;0,0;0,0;1215,4;Konečné
6.1.2026;77;19:00 - 19:15;15;154,98;1335,2;1593,4;581,2;0,0;301,6;0,0;0,0;1141,0;Konečné
6.1.2026;78;19:15 - 19:30;15;139,88;1341,5;1592,4;618,6;0,0;333,0;0,0;0,0;1202,5;Konečné
6.1.2026;79;19:30 - 19:45;15;133,88;1338,5;1592,4;644,6;0,0;397,7;0,0;0,0;1296,2;Konečné
6.1.2026;80;19:45 - 20:00;15;127,73;1333,8;1592,8;642,0;0,0;347,9;0,0;0,0;1248,9;Konečné
6.1.2026;81;20:00 - 20:15;15;133,99;1317,2;1421,1;826,1;0,0;875,8;0,0;0,0;1805,8;Konečné
6.1.2026;82;20:15 - 20:30;15;124,09;1295,4;1422,3;817,4;0,0;872,8;0,0;0,0;1817,1;Konečné
6.1.2026;83;20:30 - 20:45;15;120,25;1235,4;1422,5;812,6;0,0;828,4;0,0;0,0;1828,1;Konečné
6.1.2026;84;20:45 - 21:00;15;110,78;1197,2;1424,0;792,2;0,0;791,0;0,0;0,0;1810,0;Konečné
6.1.2026;85;21:00 - 21:15;15;124,11;1161,2;1290,2;821,4;0,0;850,7;0,0;0,0;1801,1;Konečné
6.1.2026;86;21:15 - 21:30;15;115,34;1131,1;1292,4;878,6;0,0;896,8;0,0;0,0;1936,7;Konečné
6.1.2026;87;21:30 - 21:45;15;111,96;1145,9;1295,0;872,5;0,0;866,3;0,0;0,0;1887,9;Konečné
6.1.2026;88;21:45 - 22:00;15;110,35;1103,7;1303,3;891,8;0,0;920,0;0,0;0,0;2011,4;Konečné
6.1.2026;89;22:00 - 22:15;15;115,93;1044,8;1313,3;802,5;0,0;800,9;0,0;0,0;1871,9;Konečné
6.1.2026;90;22:15 - 22:30;15;111,66;1035,1;1358,3;761,0;0,0;772,7;0,0;0,0;1856,9;Konečné
6.1.2026;91;22:30 - 22:45;15;109,86;1139,6;1409,3;822,1;0,0;872,1;0,0;0,0;1963,9;Konečné
6.1.2026;92;22:45 - 23:00;15;105,84;1128,6;1440,5;795,9;0,0;761,3;0,0;0,0;1869,1;Konečné
6.1.2026;93;23:00 - 23:15;15;106,62;1184,2;1450,8;733,7;0,0;765,7;0,0;0,0;1766,0;Konečné
6.1.2026;94;23:15 - 23:30;15;95,74;1172,0;1472,7;699,8;0,0;681,9;0,0;0,0;1682,4;Konečné
6.1.2026;95;23:30 - 23:45;15;91,65;1263,9;1446,7;684,4;0,0;706,5;0,0;0,0;1573,7;Konečné
6.1.2026;96;23:45 - 00:00;15;84,64;1264,6;1445,6;656,0;0,0;699,8;0,0;0,0;1536,8;Konečné
7.1.2026;1;00:00 - 00:15;15;102,18;878,3;1010,4;518,3;0,0;653,6;0,0;0,0;1304,0;Konečné
7.1.2026;2;00:15 - 00:30;15;99,25;874,3;1018,1;476,1;0,0;636,9;0,0;0,0;1256,8;Konečné
7.1.2026;3;00:30 - 00:45;15;89,90;864,1;1005,4;436,4;0,0;627,1;0,0;0,0;1204,8;Konečné
7.1.2026;4;00:45 - 01:00;15;86,29;856,4;1028,8;385,1;0,0;601,3;0,0;0,0;1158,8;Konečné
7.1.2026;5;01:00 - 01:15;15;93,50;895,0;989,6;364,4;0,0;597,3;0,0;0,0;1056,3;Konečné
7.1.2026;6;01:15 - 01:30;15;90,55;890,5;1006,5;331,2;0,0;556,8;0,0;0,0;1004,0;Konečné
7.1.2026;7;01:30 - 01:45;15;86,77;887,1;1018,6;353,7;0,0;566,0;0,0;0,0;1051,2;Konečné
7.1.2026;8;01:45 - 02:00;15;85,44;884,7;1031,0;386,6;0,0;606,2;0,0;0,0;1139,1;Konečné
7.1.2026;9;02:00 - 02:15;15;87,14;906,6;987,9;379,2;0,0;611,2;0,0;0,0;1071,7;Konečné
7.1.2026;10;02:15 - 02:30;15;85,12;890,1;998,1;385,4;0,0;604,6;0,0;0,0;1098,0;Konečné
7.1.2026;11;02:30 - 02:45;15;85,88;883,2;1002,6;389,9;0,0;593,3;0,0;0,0;1102,6;Konečné
7.1.2026;12;02:45 - 03:00;15;83,57;880,0;1005,5;415,2;0,0;614,8;0,0;0,0;1155,5;Konečné
7.1.2026;13;03:00 - 03:15;15;83,86;966,0;987,4;354,8;0,0;705,9;0,0;0,0;1082,1;Konečné
7.1.2026;14;03:15 - 03:30;15;81,90;965,3;990,9;389,4;0,0;738,0;0,0;0,0;1153,0;Konečné
7.1.2026;15;03:30 - 03:45;15;81,17;963,8;988,6;405,6;0,0;738,2;0,0;0,0;1168,6;Konečné
7.1.2026;16;03:45 - 04:00;15;80,79;965,8;985,3;426,9;0,0;726,0;0,0;0,0;1172,4;Konečné
7.1.2026;17;04:00 - 04:15;15;81,01;976,8;955,5;559,1;0,0;767,3;0,0;0,0;1305,1;Konečné
7.1.2026;18;04:15 - 04:30;15;81,82;984,9;945,6;554,8;0,0;734,7;0,0;0,0;1250,2;Konečné
7.1.2026;19;04:30 - 04:45;15;87,33;996,2;929,1;537,7;0,0;702,5;0,0;0,0;1173,1;Konečné
7.1.2026;20;04:45 - 05:00;15;91,14;1006,9;917,7;508,0;0,0;674,9;0,0;0,0;1093,7;Konečné
7.1.2026;21;05:00 - 05:15;15;85,78;1026,0;1014,3;491,1;0,0;734,1;0,0;0,0;1213,5;Konečné
7.1.2026;22;05:15 - 05:30;15;90,52;1043,4;997,6;507,9;0,0;697,3;0,0;0,0;1159,4;Konečné
7.1.2026;23;05:30 - 05:45;15;102,48;1068,5;1004,0;563,4;0,0;756,0;0,0;0,0;1254,9;Konečné
7.1.2026;24;05:45 - 06:00;15;115,83;1091,2;1002,9;645,1;0,0;849,2;0,0;0,0;1406,0;Konečné
7.1.2026;25;06:00 - 06:15;15;106,99;1188,0;1295,0;487,2;0,0;599,1;0,0;0,0;1193,3;Konečné
7.1.2026;26;06:15 - 06:30;15;126,00;1215,7;1266,3;522,0;0,0;638,2;0,0;0,0;1210,8;Konečné
7.1.2026;27;06:30 - 06:45;15;130,76;1248,0;1244,1;519,1;0,0;685,6;0,0;0,0;1200,8;Konečné
7.1.2026;28;06:45 - 07:00;15;138,94;1334,6;1276,4;622,6;0,0;656,9;0,0;0,0;1221,3;Konečné
7.1.2026;29;07:00 - 07:15;15;131,06;1427,6;1399,1;663,6;0,0;345,0;0,0;0,0;980,1;Konečné
7.1.2026;30;07:15 - 07:30;15;157,26;1450,5;1409,1;655,2;0,0;237,8;0,0;0,0;851,6;Konečné
7.1.2026;31;07:30 - 07:45;15;165,51;1454,3;1409,1;666,1;0,0;264,5;0,0;0,0;885,4;Konečné
7.1.2026;32;07:45 - 08:00;15;212,43;1495,1;1424,1;677,1;0,0;247,6;0,0;0,0;853,7;Konečné
7.1.2026;33;08:00 - 08:15;15;148,78;1487,2;1392,4;616,7;0,0;181,0;0,0;0,0;702,9;Konečné
7.1.2026;34;08:15 - 08:30;15;165,32;1519,6;1392,1;620,2;0,0;143,1;0,0;0,0;635,8;Konečné
7.1.2026;35;08:30 - 08:45;15;214,47;1618,1;1416,4;654,1;0,0;159,1;0,0;0,0;611,5;Konečné
7.1.2026;36;08:45 - 09:00;15;201,81;1642,1;1416,3;648,0;0,0;140,7;0,0;0,0;562,9;Konečné
7.1.2026;37;09:00 - 09:15;15;176,03;1675,2;1323,6;700,0;0,0;276,7;0,0;0,0;625,1;Konečné
7.1.2026;38;09:15 - 09:30;15;199,47;1684,3;1348,7;740,8;0,0;325,5;0,0;0,0;730,7;Konečné
7.1.2026;39;09:30 - 09:45;15;179,64;1656,5;1333,9;742,5;0,0;322,0;0,0;0,0;741,9;Konečné
7.1.2026;40;09:45 - 10:00;15;163,83;1656,2;1335,8;752,3;0,0;373,4;0,0;0,0;805,3;Konečné
7.1.2026;41;10:00 - 10:15;15;163,46;1589,7;1252,0;747,9;0,0;462,4;0,0;0,0;872,6;Konečné
7.1.2026;42;10:15 - 10:30;15;149,23;1605,9;1252,4;758,9;0,0;479,5;0,0;0,0;884,9;Konečné
7.1.2026;43;10:30 - 10:45;15;152,28;1659,4;1252,9;783,8;0,0;479,9;0,0;0,0;857,2;Konečné
7.1.2026;44;10:45 - 11:00;15;145,36;1665,4;1254,2;799,1;0,0;509,7;0,0;0,0;897,6;Konečné
7.1.2026;45;11:00 - 11:15;15;151,44;1721,5;1256,3;917,3;0,0;678,7;0,0;0,0;1130,8;Konečné
7.1.2026;46;11:15 - 11:30;15;158,94;1707,0;1257,9;916,5;0,0;647,0;0,0;0,0;1114,4;Konečné
7.1.2026;47;11:30 - 11:45;15;159,28;1706,9;1258,7;921,3;0,0;648,5;0,0;0,0;1121,6;Konečné
7.1.2026;48;11:45 - 12:00;15;159,36;1702,9;1257,9;921,3;0,0;639,8;0,0;0,0;1116,1;Konečné
7.1.2026;49;12:00 - 12:15;15;162,41;1689,5;1248,9;955,9;0,0;663,6;0,0;0,0;1178,9;Konečné
7.1.2026;50;12:15 - 12:30;15;162,47;1687,3;1248,6;948,6;0,0;650,7;0,0;0,0;1160,6;Konečné
7.1.2026;51;12:30 - 12:45;15;168,39;1679,9;1258,1;927,1;0,0;590,4;0,0;0,0;1095,7;Konečné
7.1.2026;52;12:45 - 13:00;15;167,87;1665,7;1256,6;913,0;0,0;602,2;0,0;0,0;1106,1;Konečné
7.1.2026;53;13:00 - 13:15;15;171,46;1663,1;1267,4;910,2;0,0;507,9;0,0;0,0;1022,4;Konečné
7.1.2026;54;13:15 - 13:30;15;188,58;1639,7;1266,4;911,5;0,0;485,6;0,0;0,0;1023,8;Konečné
7.1.2026;55;13:30 - 13:45;15;192,68;1625,7;1265,2;912,3;0,0;481,1;0,0;0,0;1032,9;Konečné
7.1.2026;56;13:45 - 14:00;15;201,83;1622,5;1280,4;913,5;0,0;492,6;0,0;0,0;1064,0;Konečné
7.1.2026;57;14:00 - 14:15;15;161,49;1661,1;1258,9;966,4;0,0;570,5;0,0;0,0;1134,7;Konečné
7.1.2026;58;14:15 - 14:30;15;169,83;1646,7;1258,7;984,3;0,0;555,8;0,0;0,0;1152,1;Konečné
7.1.2026;59;14:30 - 14:45;15;207,52;1627,4;1268,7;993,8;0,0;560,3;0,0;0,0;1195,4;Konečné
7.1.2026;60;14:45 - 15:00;15;198,71;1626,2;1258,8;992,5;0,0;579,2;0,0;0,0;1204,3;Konečné
7.1.2026;61;15:00 - 15:15;15;200,31;1505,9;1267,7;958,0;0,0;523,1;0,0;0,0;1242,9;Konečné
7.1.2026;62;15:15 - 15:30;15;203,84;1506,3;1267,8;941,3;0,0;507,3;0,0;0,0;1210,1;Konečné
7.1.2026;63;15:30 - 15:45;15;206,43;1508,1;1357,7;901,8;0,0;490,6;0,0;0,0;1242,0;Konečné
7.1.2026;64;15:45 - 16:00;15;212,05;1547,5;1390,9;845,2;0,0;401,7;0,0;0,0;1090,3;Konečné
7.1.2026;65;16:00 - 16:15;15;170,06;1718,4;1475,2;834,7;0,0;321,9;0,0;0,0;913,4;Konečné
7.1.2026;66;16:15 - 16:30;15;232,36;1723,8;1485,4;862,1;0,0;343,9;0,0;0,0;967,6;Konečné
7.1.2026;67;16:30 - 16:45;15;214,70;1731,3;1755,4;750,4;0,0;230,7;0,0;0,0;1005,2;Konečné
7.1.2026;68;16:45 - 17:00;15;238,60;1728,5;1755,5;759,3;0,0;273,6;0,0;0,0;1059,9;Konečné
7.1.2026;69;17:00 - 17:15;15;192,99;1904,2;1727,9;837,4;0,0;373,0;0,0;0,0;1034,1;Konečné
7.1.2026;70;17:15 - 17:30;15;216,00;1901,6;1733,4;839,9;0,0;366,0;0,0;0,0;1037,7;Konečné
7.1.2026;71;17:30 - 17:45;15;188,62;1883,4;1549,6;867,0;0,0;401,9;0,0;0,0;935,1;Konečné
7.1.2026;72;17:45 - 18:00;15;189,49;1867,1;1549,4;891,6;0,0;445,9;0,0;0,0;1019,8;Konečné
7.1.2026;73;18:00 - 18:15;15;198,64;1891,0;1533,9;906,6;0,0;561,0;0,0;0,0;1110,5;Konečné
7.1.2026;74;18:15 - 18:30;15;181,19;1880,7;1534,4;903,7;0,0;544,1;0,0;0,0;1101,5;Konečné
7.1.2026;75;18:30 - 18:45;15;170,42;1872,5;1523,7;901,0;0,0;537,7;0,0;0,0;1089,9;Konečné
7.1.2026;76;18:45 - 19:00;15;178,79;1865,2;1533,7;926,5;0,0;556,4;0,0;0,0;1151,4;Konečné
7.1.2026;77;19:00 - 19:15;15;179,30;1849,1;1494,7;871,6;0,0;533,9;0,0;0,0;1051,1;Konečné
7.1.2026;78;19:15 - 19:30;15;185,14;1840,9;1505,8;872,8;0,0;520,6;0,0;0,0;1058,3;Konečné
7.1.2026;79;19:30 - 19:45;15;162,20;1830,8;1496,0;866,9;0,0;504,4;0,0;0,0;1036,5;Konečné
7.1.2026;80;19:45 - 20:00;15;159,04;1814,5;1496,9;866,1;0,0;441,5;0,0;0,0;990,0;Konečné
7.1.2026;81;20:00 - 20:15;15;196,89;1624,9;1317,5;970,1;0,0;809,3;0,0;0,0;1472,0;Konečné
7.1.2026;82;20:15 - 20:30;15;170,06;1602,0;1318,4;953,5;0,0;755,0;0,0;0,0;1424,9;Konečné
7.1.2026;83;20:30 - 20:45;15;139,82;1531,6;1309,1;929,2;0,0;765,3;0,0;0,0;1472,0;Konečné
7.1.2026;84;20:45 - 21:00;15;130,33;1495,0;1309,6;918,2;0,0;764,9;0,0;0,0;1497,7;Konečné
7.1.2026;85;21:00 - 21:15;15;141,54;1437,9;1239,3;927,5;0,0;922,4;0,0;0,0;1651,3;Konečné
7.1.2026;86;21:15 - 21:30;15;136,07;1401,3;1240,8;936,3;0,0;890,6;0,0;0,0;1666,4;Konečné
7.1.2026;87;21:30 - 21:45;15;121,44;1418,6;1241,9;938,4;0,0;865,8;0,0;0,0;1627,5;Konečné
7.1.2026;88;21:45 - 22:00;15;115,75;1357,6;1243,3;937,5;0,0;835,1;0,0;0,0;1658,3;Konečné
7.1.2026;89;22:00 - 22:15;15;122,50;1338,4;1273,3;963,9;0,0;1046,8;0,0;0,0;1945,6;Konečné
7.1.2026;90;22:15 - 22:30;15;117,90;1290,7;1285,1;965,2;0,0;1015,7;0,0;0,0;1975,3;Konečné
7.1.2026;91;22:30 - 22:45;15;115,81;1219,9;1285,3;950,2;0,0;953,4;0,0;0,0;1969,0;Konečné
7.1.2026;92;22:45 - 23:00;15;114,46;1195,8;1308,5;960,1;0,0;927,8;0,0;0,0;2000,6;Konečné
7.1.2026;93;23:00 - 23:15;15;117,51;1109,4;1314,0;840,0;0,0;726,6;0,0;0,0;1771,2;Konečné
7.1.2026;94;23:15 - 23:30;15;116,58;1098,0;1341,3;823,6;0,0;682,9;0,0;0,0;1749,8;Konečné
7.1.2026;95;23:30 - 23:45;15;104,71;1094,7;1313,7;775,2;0,0;666,7;0,0;0,0;1660,9;Konečné
7.1.2026;96;23:45 - 00:00;15;84,10;1080,6;1310,9;704,4;0,0;678,9;0,0;0,0;1613,6;Konečné
8.1.2026;1;00:00 - 00:15;15;110,40;917,9;896,6;795,3;0,0;802,9;0,0;0,0;1576,9;Konečné
8.1.2026;2;00:15 - 00:30;15;99,28;920,4;905,6;772,0;0,0;766,4;0,0;0,0;1523,6;Konečné
8.1.2026;3;00:30 - 00:45;15;91,60;911,5;880,5;692,7;0,0;811,9;0,0;0,0;1473,6;Konečné
8.1.2026;4;00:45 - 01:00;15;80,80;903,2;899,3;638,6;0,0;825,4;0,0;0,0;1460,1;Konečné
8.1.2026;5;01:00 - 01:15;15;100,56;936,2;815,3;613,3;0,0;852,4;0,0;0,0;1344,8;Konečné
8.1.2026;6;01:15 - 01:30;15;99,75;932,5;831,9;586,9;0,0;869,7;0,0;0,0;1356,0;Konečné
8.1.2026;7;01:30 - 01:45;15;88,57;937,8;846,0;584,1;0,0;898,4;0,0;0,0;1390,7;Konečné
8.1.2026;8;01:45 - 02:00;15;82,98;933,9;856,4;573,2;0,0;955,7;0,0;0,0;1451,4;Konečné
8.1.2026;9;02:00 - 02:15;15;84,70;1003,9;863,2;567,5;0,0;919,9;0,0;0,0;1346,7;Konečné
8.1.2026;10;02:15 - 02:30;15;84,94;983,6;871,1;553,6;0,0;905,2;0,0;0,0;1346,3;Konečné
8.1.2026;11;02:30 - 02:45;15;83,59;978,2;875,1;529,3;0,0;858,8;0,0;0,0;1285,0;Konečné
8.1.2026;12;02:45 - 03:00;15;84,86;972,4;879,6;556,1;0,0;891,2;0,0;0,0;1354,5;Konečné
8.1.2026;13;03:00 - 03:15;15;82,64;951,1;865,3;452,6;0,0;848,4;0,0;0,0;1215,2;Konečné
8.1.2026;14;03:15 - 03:30;15;83,01;948,4;867,2;482,0;0,0;845,6;0,0;0,0;1246,4;Konečné
8.1.2026;15;03:30 - 03:45;15;81,76;948,9;865,5;483,3;0,0;842,2;0,0;0,0;1242,1;Konečné
8.1.2026;16;03:45 - 04:00;15;82,48;951,7;859,7;473,2;0,0;798,8;0,0;0,0;1180,0;Konečné
8.1.2026;17;04:00 - 04:15;15;81,04;992,8;870,5;547,0;0,0;766,8;0,0;0,0;1191,5;Konečné
8.1.2026;18;04:15 - 04:30;15;85,00;1000,7;857,0;596,4;0,0;768,8;0,0;0,0;1221,5;Konečné
8.1.2026;19;04:30 - 04:45;15;88,18;1010,1;839,1;615,7;0,0;760,5;0,0;0,0;1205,2;Konečné
8.1.2026;20;04:45 - 05:00;15;97,64;1010,3;821,3;620,1;0,0;712,0;0,0;0,0;1143,1;Konečné
8.1.2026;21;05:00 - 05:15;15;85,26;1036,4;935,9;520,3;0,0;577,0;0,0;0,0;996,8;Konečné
8.1.2026;22;05:15 - 05:30;15;96,33;1042,4;915,9;567,4;0,0;627,2;0,0;0,0;1068,1;Konečné
8.1.2026;23;05:30 - 05:45;15;103,26;1075,5;938,1;635,9;0,0;638,4;0,0;0,0;1136,9;Konečné
8.1.2026;24;05:45 - 06:00;15;110,88;1132,7;984,1;641,1;0,0;687,1;0,0;0,0;1179,6;Konečné
8.1.2026;25;06:00 - 06:15;15;106,60;1273,8;1202,0;673,3;0,0;657,0;0,0;0,0;1258,5;Konečné
8.1.2026;26;06:15 - 06:30;15;117,41;1350,6;1200,0;727,2;0,0;799,2;0,0;0,0;1375,8;Konečné
8.1.2026;27;06:30 - 06:45;15;135,52;1400,0;1199,8;696,2;0,0;765,5;0,0;0,0;1261,5;Konečné
8.1.2026;28;06:45 - 07:00;15;161,50;1433,8;1199,7;681,8;0,0;638,8;0,0;0,0;1086,5;Konečné
8.1.2026;29;07:00 - 07:15;15;137,15;1519,7;1239,0;728,6;0,0;585,0;0,0;0,0;1032,9;Konečné
8.1.2026;30;07:15 - 07:30;15;171,29;1535,3;1239,1;715,6;0,0;397,6;0,0;0,0;817,0;Konečné
8.1.2026;31;07:30 - 07:45;15;207,48;1522,4;1249,1;726,1;0,0;403,5;0,0;0,0;856,3;Konečné
8.1.2026;32;07:45 - 08:00;15;233,52;1561,6;1249,1;755,2;0,0;472,4;0,0;0,0;915,1;Konečné
8.1.2026;33;08:00 - 08:15;15;184,36;1481,7;1451,5;648,5;0,0;253,3;0,0;0,0;871,6;Konečné
8.1.2026;34;08:15 - 08:30;15;230,36;1492,5;1461,1;630,7;0,0;198,9;0,0;0,0;798,2;Konečné
8.1.2026;35;08:30 - 08:45;15;235,37;1584,2;1461,8;667,4;0,0;232,7;0,0;0,0;777,7;Konečné
8.1.2026;36;08:45 - 09:00;15;236,70;1598,8;1462,6;673,8;0,0;214,6;0,0;0,0;752,2;Konečné
8.1.2026;37;09:00 - 09:15;15;230,18;1594,0;1398,8;734,2;0,0;235,3;0,0;0,0;774,3;Konečné
8.1.2026;38;09:15 - 09:30;15;236,61;1593,1;1400,2;735,6;0,0;204,9;0,0;0,0;747,6;Konečné
8.1.2026;39;09:30 - 09:45;15;211,28;1571,1;1390,0;734,7;0,0;182,7;0,0;0,0;736,3;Konečné
8.1.2026;40;09:45 - 10:00;15;183,54;1566,1;1382,7;702,8;0,0;237,5;0,0;0,0;756,9;Konečné
8.1.2026;41;10:00 - 10:15;15;204,01;1448,0;1197,4;746,8;0,0;159,5;0,0;0,0;655,7;Konečné
8.1.2026;42;10:15 - 10:30;15;219,33;1439,8;1208,4;716,6;0,0;124,3;0,0;0,0;609,5;Konečné
8.1.2026;43;10:30 - 10:45;15;200,08;1499,8;1198,5;748,0;0,0;132,7;0,0;0,0;579,4;Konečné
8.1.2026;44;10:45 - 11:00;15;198,32;1496,8;1209,1;719,1;0,0;95,8;0,0;0,0;527,2;Konečné
8.1.2026;45;11:00 - 11:15;15;218,84;1583,2;1217,3;745,7;0,0;120,2;0,0;0,0;500,0;Konečné
8.1.2026;46;11:15 - 11:30;15;200,62;1568,1;1218,7;732,3;0,0;122,4;0,0;0,0;505,3;Konečné
8.1.2026;47;11:30 - 11:45;15;207,90;1545,5;1219,0;705,9;0,0;97,0;0,0;0,0;476,4;Konečné
8.1.2026;48;11:45 - 12:00;15;206,11;1547,6;1218,4;696,8;0,0;82,8;0,0;0,0;450,4;Konečné
8.1.2026;49;12:00 - 12:15;15;209,02;1543,4;1230,9;696,3;0,0;170,8;0,0;0,0;554,6;Konečné
8.1.2026;50;12:15 - 12:30;15;209,04;1558,0;1227,0;686,3;0,0;143,0;0,0;0,0;498,3;Konečné
8.1.2026;51;12:30 - 12:45;15;210,00;1533,7;1317,3;632,9;0,0;84,0;0,0;0,0;500,5;Konečné
8.1.2026;52;12:45 - 13:00;15;224,49;1499,9;1327,3;591,2;0,0;3,7;0,0;0,0;422,3;Konečné
8.1.2026;53;13:00 - 13:15;15;209,96;1535,3;1238,7;576,9;0,0;53,0;0,0;0,0;333,3;Konečné
8.1.2026;54;13:15 - 13:30;15;228,16;1503,1;1248,2;582,9;0,0;6,6;0,0;0,0;334,6;Konečné
8.1.2026;55;13:30 - 13:45;15;233,68;1499,4;1335,7;559,8;0,0;0,0;21,6;0,0;374,5;Konečné
8.1.2026;56;13:45 - 14:00;15;237,10;1518,0;1333,7;568,4;0,0;37,6;0,0;0,0;421,7;Konečné
8.1.2026;57;14:00 - 14:15;15;219,52;1481,9;1573,9;455,8;0,0;0,0;56,7;0,0;491,1;Konečné
8.1.2026;58;14:15 - 14:30;15;251,27;1477,8;1584,1;472,1;0,0;0,0;36,7;0,0;541,7;Konečné
8.1.2026;59;14:30 - 14:45;15;276,72;1485,4;1678,4;444,8;0,0;14,6;0,0;0,0;652,4;Konečné
8.1.2026;60;14:45 - 15:00;15;260,89;1485,3;1663,0;493,4;0,0;43,8;0,0;0,0;714,9;Konečné
8.1.2026;61;15:00 - 15:15;15;240,05;1437,4;1567,2;623,2;0,0;81,2;0,0;0,0;834,2;Konečné
8.1.2026;62;15:15 - 15:30;15;256,14;1448,5;1566,5;642,6;0,0;141,2;0,0;0,0;901,8;Konečné
8.1.2026;63;15:30 - 15:45;15;251,21;1461,9;1746,2;564,6;0,0;51,3;0,0;0,0;900,2;Konečné
8.1.2026;64;15:45 - 16:00;15;256,59;1513,0;1780,0;566,0;0,0;66,0;0,0;0,0;899,0;Konečné
8.1.2026;65;16:00 - 16:15;15;214,14;1669,3;1757,2;687,8;0,0;43,1;0,0;0,0;818,8;Konečné
8.1.2026;66;16:15 - 16:30;15;229,14;1674,5;1757,3;707,3;0,0;77,0;0,0;0,0;867,1;Konečné
8.1.2026;67;16:30 - 16:45;15;267,27;1683,2;1767,4;762,9;0,0;193,6;0,0;0,0;1040,7;Konečné
8.1.2026;68;16:45 - 17:00;15;283,31;1679,4;1767,5;762,9;0,0;218,1;0,0;0,0;1069,1;Konečné
8.1.2026;69;17:00 - 17:15;15;264,63;1755,8;1754,1;785,8;0,0;248,9;0,0;0,0;1033,0;Konečné
8.1.2026;70;17:15 - 17:30;15;264,91;1750,0;1754,4;776,0;0,0;247,3;0,0;0,0;1027,7;Konečné
8.1.2026;71;17:30 - 17:45;15;252,40;1735,7;1575,5;844,7;0,0;346,8;0,0;0,0;1031,3;Konečné
8.1.2026;72;17:45 - 18:00;15;187,12;1724,5;1566,8;849,8;0,0;379,3;0,0;0,0;1071,4;Konečné
8.1.2026;73;18:00 - 18:15;15;261,42;1724,3;1765,6;815,0;0,0;455,6;0,0;0,0;1311,9;Konečné
8.1.2026;74;18:15 - 18:30;15;234,93;1728,6;1750,9;868,0;0,0;574,3;0,0;0,0;1464,6;Konečné
8.1.2026;75;18:30 - 18:45;15;229,92;1714,8;1570,7;944,9;0,0;683,3;0,0;0,0;1484,1;Konečné
8.1.2026;76;18:45 - 19:00;15;210,51;1705,7;1560,6;941,8;0,0;660,7;0,0;0,0;1457,4;Konečné
8.1.2026;77;19:00 - 19:15;15;232,00;1641,8;1417,5;883,1;0,0;706,0;0,0;0,0;1364,8;Konečné
8.1.2026;78;19:15 - 19:30;15;227,70;1649,9;1432,1;862,4;0,0;671,9;0,0;0,0;1316,5;Konečné
8.1.2026;79;19:30 - 19:45;15;201,44;1646,8;1327,6;886,3;0,0;689,4;0,0;0,0;1256,5;Konečné
8.1.2026;80;19:45 - 20:00;15;184,00;1615,1;1330,2;876,2;0,0;663,7;0,0;0,0;1255,0;Konečné
8.1.2026;81;20:00 - 20:15;15;187,11;1599,9;1251,5;928,0;0,0;813,2;0,0;0,0;1392,8;Konečné
8.1.2026;82;20:15 - 20:30;15;183,41;1583,8;1253,0;937,6;0,0;807,0;0,0;0,0;1413,8;Konečné
8.1.2026;83;20:30 - 20:45;15;160,73;1499,9;1253,9;901,9;0,0;792,6;0,0;0,0;1448,5;Konečné
8.1.2026;84;20:45 - 21:00;15;137,31;1484,2;1257,4;899,4;0,0;841,3;0,0;0,0;1513,9;Konečné
8.1.2026;85;21:00 - 21:15;15;150,64;1355,3;1180,7;945,1;0,0;853,2;0,0;0,0;1623,7;Konečné
8.1.2026;86;21:15 - 21:30;15;137,94;1304,6;1189,5;920,2;0,0;802,3;0,0;0,0;1607,4;Konečné
8.1.2026;87;21:30 - 21:45;15;125,05;1313,5;1183,9;950,2;0,0;827,8;0,0;0,0;1648,4;Konečné
8.1.2026;88;21:45 - 22:00;15;116,27;1229,5;1189,0;966,6;0,0;922,0;0,0;0,0;1848,1;Konečné
8.1.2026;89;22:00 - 22:15;15;131,34;1228,8;1214,8;872,3;0,0;662,7;0,0;0,0;1521,0;Konečné
8.1.2026;90;22:15 - 22:30;15;122,10;1176,5;1227,3;839,2;0,0;632,2;0,0;0,0;1522,2;Konečné
8.1.2026;91;22:30 - 22:45;15;117,03;1111,6;1235,9;860,1;0,0;629,9;0,0;0,0;1614,3;Konečné
8.1.2026;92;22:45 - 23:00;15;106,52;1089,9;1228,6;867,4;0,0;634,7;0,0;0,0;1640,8;Konečné
8.1.2026;93;23:00 - 23:15;15;116,72;980,9;1239,2;772,1;0,0;533,8;0,0;0,0;1564,2;Konečné
8.1.2026;94;23:15 - 23:30;15;111,05;978,2;1260,1;795,7;0,0;555,2;0,0;0,0;1632,8;Konečné
8.1.2026;95;23:30 - 23:45;15;99,50;978,6;1243,0;757,5;0,0;653,7;0,0;0,0;1675,6;Konečné
