ttd_bucket,avg_mid,std_mid,avg_spread,median_spread,avg_snapshots,n_observations
24.0,120.39279134071037,132.01308833071266,71.17608137027975,36.58708172458171,113.6984397854705,8204
12.0,109.47133724065765,128.48284247636258,42.30518764012293,12.190382485239837,227.9225785963798,15745
6.0,105.98395847648996,97.68504544459454,24.458891192298353,5.8514850427350495,218.0141215307495,16358
3.0,103.9880483116143,84.8565383667392,18.103607330120834,4.89813195393323,200.0122458976243,16332
1.0,106.1760435651493,120.44573196960226,30.406875847859357,8.794454352724898,119.00490707231798,16303
0.5,115.19749283015206,262.42409728994545,125.07806065209243,69.75125,4.249336283185841,9040
