time,initial,settled,diff,revised,sign_flip
2025-04-20 09:00:00+00:00,21.515,21.515,0.0,False,False
2025-04-20 09:15:00+00:00,39.105,39.105,0.0,False,False
2025-04-20 09:30:00+00:00,40.933,40.933,0.0,False,False
2025-04-20 09:45:00+00:00,38.746,53.427,14.680999999999997,True,False
2025-04-20 10:00:00+00:00,29.335,32.779,3.4440000000000026,True,False
2025-04-20 10:15:00+00:00,39.969,39.969,0.0,False,False
2025-04-20 10:30:00+00:00,45.697,45.697,0.0,False,False
2025-04-20 10:45:00+00:00,55.253,71.184,15.930999999999997,True,False
2025-04-20 11:00:00+00:00,43.706,65.275,21.569000000000003,True,False
2025-04-20 11:15:00+00:00,54.881,70.603,15.721999999999994,True,False
2025-04-20 11:30:00+00:00,36.03,61.03,25.0,True,False
2025-04-20 11:45:00+00:00,34.81,59.81,25.0,True,False
2025-04-20 12:00:00+00:00,35.189,36.967,1.7779999999999987,True,False
2025-04-20 12:15:00+00:00,28.33,28.33,0.0,False,False
2025-04-20 12:30:00+00:00,12.645,12.645,0.0,False,False
2025-04-20 12:45:00+00:00,19.694,19.694,0.0,False,False
2025-04-20 13:00:00+00:00,7.955,7.955,0.0,False,False
2025-04-20 13:15:00+00:00,22.842,22.842,0.0,False,False
2025-04-20 13:30:00+00:00,19.681,19.681,0.0,False,False
2025-04-20 13:45:00+00:00,20.12,20.12,0.0,False,False
2025-04-20 14:00:00+00:00,34.039,34.039,0.0,False,False
2025-04-20 14:15:00+00:00,41.597,41.597,0.0,False,False
2025-04-20 14:30:00+00:00,33.209,33.209,0.0,False,False
2025-04-20 14:45:00+00:00,25.261,25.261,0.0,False,False
2025-04-20 15:00:00+00:00,23.456,23.456,0.0,False,False
2025-04-20 15:15:00+00:00,20.737,20.737,0.0,False,False
2025-04-20 15:30:00+00:00,11.858,11.858,0.0,False,False
2025-04-20 15:45:00+00:00,4.756,4.756,0.0,False,False
2025-04-20 16:00:00+00:00,3.893,3.893,0.0,False,False
2025-04-20 16:15:00+00:00,9.726,9.726,0.0,False,False
2025-04-20 16:30:00+00:00,4.551,4.551,0.0,False,False
2025-04-20 16:45:00+00:00,-4.169,-4.169,0.0,False,False
2025-04-20 17:00:00+00:00,14.981,14.981,0.0,False,False
2025-04-20 17:15:00+00:00,11.606,11.606,0.0,False,False
2025-04-20 17:30:00+00:00,-2.48,-2.48,0.0,False,False
2025-04-20 17:45:00+00:00,-2.298,-2.298,0.0,False,False
2025-04-20 18:00:00+00:00,2.095,2.095,0.0,False,False
2025-04-20 18:15:00+00:00,0.176,0.176,0.0,False,False
2025-04-20 18:30:00+00:00,-1.713,-1.713,0.0,False,False
2025-04-20 18:45:00+00:00,1.281,1.281,0.0,False,False
2025-04-20 19:00:00+00:00,-5.434,-5.434,0.0,False,False
2025-04-20 19:15:00+00:00,-5.653,-5.653,0.0,False,False
2025-04-20 19:30:00+00:00,1.801,1.801,0.0,False,False
2025-04-20 19:45:00+00:00,1.341,1.341,0.0,False,False
2025-04-20 20:00:00+00:00,0.249,0.249,0.0,False,False
2025-04-20 20:15:00+00:00,-1.454,-1.454,0.0,False,False
2025-04-20 20:30:00+00:00,-5.036,-5.036,0.0,False,False
2025-04-20 20:45:00+00:00,-0.676,-0.676,0.0,False,False
2025-04-20 21:00:00+00:00,-7.032,-7.032,0.0,False,False
2025-04-20 21:15:00+00:00,-6.797,-6.797,0.0,False,False
2025-04-20 21:30:00+00:00,-2.382,-2.382,0.0,False,False
2025-04-20 21:45:00+00:00,-2.2,-2.2,0.0,False,False
2025-04-20 22:00:00+00:00,-5.555,-5.555,0.0,False,False
2025-04-20 22:15:00+00:00,-2.826,-2.826,0.0,False,False
2025-04-20 22:30:00+00:00,-2.481,-2.481,0.0,False,False
2025-04-20 22:45:00+00:00,2.765,2.765,0.0,False,False
2025-04-20 23:00:00+00:00,-2.677,-2.677,0.0,False,False
2025-04-20 23:15:00+00:00,-0.156,-0.156,0.0,False,False
2025-04-20 23:30:00+00:00,1.109,1.109,0.0,False,False
2025-04-20 23:45:00+00:00,1.441,1.441,0.0,False,False
2025-04-21 00:00:00+00:00,2.179,2.179,0.0,False,False
2025-04-21 00:15:00+00:00,2.601,2.601,0.0,False,False
2025-04-21 00:30:00+00:00,1.848,1.848,0.0,False,False
2025-04-21 00:45:00+00:00,4.232,4.232,0.0,False,False
2025-04-21 01:00:00+00:00,-6.693,-6.693,0.0,False,False
2025-04-21 01:15:00+00:00,2.326,2.326,0.0,False,False
2025-04-21 01:30:00+00:00,0.141,0.141,0.0,False,False
2025-04-21 01:45:00+00:00,1.975,1.975,0.0,False,False
2025-04-21 02:00:00+00:00,-0.834,-0.834,0.0,False,False
2025-04-21 02:15:00+00:00,-0.134,-0.134,0.0,False,False
2025-04-21 02:30:00+00:00,4.108,4.108,0.0,False,False
2025-04-21 02:45:00+00:00,2.25,2.25,0.0,False,False
2025-04-21 03:00:00+00:00,-6.448,-6.448,0.0,False,False
2025-04-21 03:15:00+00:00,-2.963,-2.963,0.0,False,False
2025-04-21 03:30:00+00:00,-3.803,-3.803,0.0,False,False
2025-04-21 03:45:00+00:00,2.778,2.778,0.0,False,False
2025-04-21 04:00:00+00:00,-0.39,-0.39,0.0,False,False
2025-04-21 04:15:00+00:00,5.466,5.466,0.0,False,False
2025-04-21 04:30:00+00:00,0.808,0.808,0.0,False,False
2025-04-21 04:45:00+00:00,-0.681,-0.681,0.0,False,False
2025-04-21 05:00:00+00:00,-6.712,-6.712,0.0,False,False
2025-04-21 05:15:00+00:00,-5.377,-5.377,0.0,False,False
2025-04-21 05:30:00+00:00,-1.832,-1.832,0.0,False,False
2025-04-21 05:45:00+00:00,-3.162,-3.162,0.0,False,False
2025-04-21 06:00:00+00:00,-13.624,-13.624,0.0,False,False
2025-04-21 06:15:00+00:00,-5.031,-5.031,0.0,False,False
2025-04-21 06:30:00+00:00,0.191,0.191,0.0,False,False
2025-04-21 06:45:00+00:00,12.302,12.302,0.0,False,False
2025-04-21 07:00:00+00:00,-4.308,-4.308,0.0,False,False
2025-04-21 07:15:00+00:00,7.167,7.167,0.0,False,False
2025-04-21 07:30:00+00:00,11.884,11.884,0.0,False,False
2025-04-21 07:45:00+00:00,10.542,10.542,0.0,False,False
2025-04-21 08:00:00+00:00,5.299,5.299,0.0,False,False
2025-04-21 08:15:00+00:00,12.459,12.459,0.0,False,False
2025-04-21 08:30:00+00:00,23.167,23.167,0.0,False,False
2025-04-21 08:45:00+00:00,25.582,25.582,0.0,False,False
2025-04-21 09:00:00+00:00,30.281,30.281,0.0,False,False
2025-04-21 09:15:00+00:00,39.829,39.829,0.0,False,False
2025-04-21 09:30:00+00:00,37.046,37.046,0.0,False,False
2025-04-21 09:45:00+00:00,28.86,28.86,0.0,False,False
2025-04-21 10:00:00+00:00,36.379,36.379,0.0,False,False
2025-04-21 10:15:00+00:00,43.912,43.912,0.0,False,False
2025-04-21 10:30:00+00:00,46.414,46.414,0.0,False,False
2025-04-21 10:45:00+00:00,41.966,41.966,0.0,False,False
2025-04-21 11:00:00+00:00,43.764,43.764,0.0,False,False
2025-04-21 11:15:00+00:00,38.651,38.651,0.0,False,False
2025-04-21 11:30:00+00:00,45.927,45.927,0.0,False,False
2025-04-21 11:45:00+00:00,32.955,32.955,0.0,False,False
2025-04-21 12:00:00+00:00,28.468,28.468,0.0,False,False
2025-04-21 12:15:00+00:00,24.119,24.119,0.0,False,False
2025-04-21 12:30:00+00:00,22.068,22.068,0.0,False,False
2025-04-21 12:45:00+00:00,21.257,21.257,0.0,False,False
2025-04-21 13:00:00+00:00,16.306,16.306,0.0,False,False
2025-04-21 13:15:00+00:00,27.013,27.013,0.0,False,False
2025-04-21 13:30:00+00:00,17.069,17.069,0.0,False,False
2025-04-21 13:45:00+00:00,16.341,16.341,0.0,False,False
2025-04-21 14:00:00+00:00,4.034,4.034,0.0,False,False
2025-04-21 14:15:00+00:00,19.762,19.762,0.0,False,False
2025-04-21 14:30:00+00:00,12.632,12.632,0.0,False,False
2025-04-21 14:45:00+00:00,12.211,12.211,0.0,False,False
2025-04-21 15:00:00+00:00,25.147,25.147,0.0,False,False
2025-04-21 15:15:00+00:00,17.105,17.121,0.015999999999998238,True,False
2025-04-21 15:30:00+00:00,8.543,8.552,0.009000000000000341,False,False
2025-04-21 15:45:00+00:00,0.172,0.178,0.006000000000000005,False,False
2025-04-21 16:00:00+00:00,22.521,22.521,0.0,False,False
2025-04-21 16:15:00+00:00,10.843,10.843,0.0,False,False
2025-04-21 16:30:00+00:00,9.41,9.41,0.0,False,False
2025-04-21 16:45:00+00:00,-4.904,-4.904,0.0,False,False
2025-04-21 17:00:00+00:00,28.211,28.211,0.0,False,False
2025-04-21 17:15:00+00:00,16.818,16.818,0.0,False,False
2025-04-21 17:30:00+00:00,6.629,6.629,0.0,False,False
2025-04-21 17:45:00+00:00,-5.226,-5.226,0.0,False,False
2025-04-21 18:00:00+00:00,3.366,3.366,0.0,False,False
2025-04-21 18:15:00+00:00,-0.295,-0.295,0.0,False,False
2025-04-21 18:30:00+00:00,-1.58,-1.58,0.0,False,False
2025-04-21 18:45:00+00:00,-0.137,-0.137,0.0,False,False
2025-04-21 19:00:00+00:00,-4.657,-4.657,0.0,False,False
2025-04-21 19:15:00+00:00,0.62,0.62,0.0,False,False
2025-04-21 19:30:00+00:00,-0.394,-0.394,0.0,False,False
2025-04-21 19:45:00+00:00,3.749,3.749,0.0,False,False
2025-04-21 20:00:00+00:00,-9.841,-9.841,0.0,False,False
2025-04-21 20:15:00+00:00,-0.65,-0.65,0.0,False,False
2025-04-21 20:30:00+00:00,-0.849,-0.849,0.0,False,False
2025-04-21 20:45:00+00:00,-1.476,-1.476,0.0,False,False
2025-04-21 21:00:00+00:00,-1.89,-1.89,0.0,False,False
2025-04-21 21:15:00+00:00,1.233,1.233,0.0,False,False
2025-04-21 21:30:00+00:00,9.369,9.369,0.0,False,False
2025-04-21 21:45:00+00:00,5.564,5.564,0.0,False,False
2025-04-21 22:00:00+00:00,-6.519,-6.519,0.0,False,False
2025-04-21 22:15:00+00:00,-6.761,-6.761,0.0,False,False
2025-04-21 22:30:00+00:00,0.011,0.011,0.0,False,False
2025-04-21 22:45:00+00:00,-3.9,-3.9,0.0,False,False
2025-04-21 23:00:00+00:00,-5.726,-5.726,0.0,False,False
2025-04-21 23:15:00+00:00,-4.424,-4.424,0.0,False,False
2025-04-21 23:30:00+00:00,-0.696,-0.696,0.0,False,False
2025-04-21 23:45:00+00:00,-5.496,-5.496,0.0,False,False
2025-04-22 00:00:00+00:00,-5.898,-5.898,0.0,False,False
2025-04-22 00:15:00+00:00,-3.471,-3.471,0.0,False,False
2025-04-22 00:30:00+00:00,-0.629,-0.629,0.0,False,False
2025-04-22 00:45:00+00:00,-1.453,-1.453,0.0,False,False
2025-04-22 01:00:00+00:00,-1.568,-1.568,0.0,False,False
2025-04-22 01:15:00+00:00,0.899,0.899,0.0,False,False
2025-04-22 01:30:00+00:00,3.389,3.389,0.0,False,False
2025-04-22 01:45:00+00:00,4.942,4.942,0.0,False,False
2025-04-22 02:00:00+00:00,1.041,1.041,0.0,False,False
2025-04-22 02:15:00+00:00,2.401,2.401,0.0,False,False
2025-04-22 02:30:00+00:00,1.584,1.584,0.0,False,False
2025-04-22 02:45:00+00:00,-2.424,-2.424,0.0,False,False
2025-04-22 03:00:00+00:00,4.945,4.945,0.0,False,False
2025-04-22 03:15:00+00:00,4.767,4.767,0.0,False,False
2025-04-22 03:30:00+00:00,0.624,0.624,0.0,False,False
2025-04-22 03:45:00+00:00,-1.594,-1.594,0.0,False,False
2025-04-22 04:00:00+00:00,21.505,21.505,0.0,False,False
2025-04-22 04:15:00+00:00,18.395,18.395,0.0,False,False
2025-04-22 04:30:00+00:00,7.474,7.474,0.0,False,False
2025-04-22 04:45:00+00:00,8.73,8.73,0.0,False,False
2025-04-22 05:00:00+00:00,18.789,18.789,0.0,False,False
2025-04-22 05:15:00+00:00,16.741,16.741,0.0,False,False
2025-04-22 05:30:00+00:00,7.175,7.175,0.0,False,False
2025-04-22 05:45:00+00:00,14.332,14.332,0.0,False,False
2025-04-22 06:00:00+00:00,26.581,26.581,0.0,False,False
2025-04-22 06:15:00+00:00,33.546,33.546,0.0,False,False
2025-04-22 06:30:00+00:00,35.011,35.011,0.0,False,False
2025-04-22 06:45:00+00:00,35.228,35.228,0.0,False,False
2025-04-22 07:00:00+00:00,32.521,32.521,0.0,False,False
2025-04-22 07:15:00+00:00,40.938,40.938,0.0,False,False
2025-04-22 07:30:00+00:00,29.22,29.22,0.0,False,False
2025-04-22 07:45:00+00:00,39.382,39.382,0.0,False,False
2025-04-22 08:00:00+00:00,23.999,23.999,0.0,False,False
2025-04-22 08:15:00+00:00,24.669,24.669,0.0,False,False
2025-04-22 08:30:00+00:00,24.291,24.291,0.0,False,False
2025-04-22 08:45:00+00:00,24.452,24.452,0.0,False,False
2025-04-22 09:00:00+00:00,32.76,32.76,0.0,False,False
2025-04-22 09:15:00+00:00,39.121,39.121,0.0,False,False
2025-04-22 09:30:00+00:00,30.894,30.894,0.0,False,False
2025-04-22 09:45:00+00:00,18.008,18.008,0.0,False,False
2025-04-22 10:00:00+00:00,8.314,8.314,0.0,False,False
2025-04-22 10:15:00+00:00,10.006,10.006,0.0,False,False
2025-04-22 10:30:00+00:00,4.112,4.112,0.0,False,False
2025-04-22 10:45:00+00:00,-1.69,-1.69,0.0,False,False
2025-04-22 11:00:00+00:00,2.377,2.377,0.0,False,False
2025-04-22 11:15:00+00:00,4.134,4.134,0.0,False,False
2025-04-22 11:30:00+00:00,9.082,9.082,0.0,False,False
2025-04-22 11:45:00+00:00,18.364,18.364,0.0,False,False
2025-04-22 12:00:00+00:00,13.205,13.205,0.0,False,False
2025-04-22 12:15:00+00:00,-1.755,-1.755,0.0,False,False
2025-04-22 12:30:00+00:00,-4.129,-4.129,0.0,False,False
2025-04-22 12:45:00+00:00,0.638,0.638,0.0,False,False
2025-04-22 13:00:00+00:00,-11.949,-11.949,0.0,False,False
2025-04-22 13:15:00+00:00,-6.029,-6.029,0.0,False,False
2025-04-22 13:30:00+00:00,-10.039,-10.039,0.0,False,False
2025-04-22 13:45:00+00:00,-7.866,-7.866,0.0,False,False
2025-04-22 14:00:00+00:00,-0.226,-0.226,0.0,False,False
2025-04-22 14:15:00+00:00,-0.693,-0.693,0.0,False,False
2025-04-22 14:30:00+00:00,-3.418,-3.418,0.0,False,False
2025-04-22 14:45:00+00:00,2.247,2.247,0.0,False,False
2025-04-22 15:00:00+00:00,3.883,3.883,0.0,False,False
2025-04-22 15:15:00+00:00,-4.783,-4.783,0.0,False,False
2025-04-22 15:30:00+00:00,-0.788,-0.788,0.0,False,False
2025-04-22 15:45:00+00:00,2.081,2.081,0.0,False,False
2025-04-22 16:00:00+00:00,14.267,14.267,0.0,False,False
2025-04-22 16:15:00+00:00,11.185,11.185,0.0,False,False
2025-04-22 16:30:00+00:00,7.155,7.155,0.0,False,False
2025-04-22 16:45:00+00:00,5.366,5.366,0.0,False,False
2025-04-22 17:00:00+00:00,4.858,4.858,0.0,False,False
2025-04-22 17:15:00+00:00,4.688,4.688,0.0,False,False
2025-04-22 17:30:00+00:00,0.567,0.567,0.0,False,False
2025-04-22 17:45:00+00:00,9.417,9.417,0.0,False,False
2025-04-22 18:00:00+00:00,8.898,8.898,0.0,False,False
2025-04-22 18:15:00+00:00,0.399,0.399,0.0,False,False
2025-04-22 18:30:00+00:00,-0.331,-0.331,0.0,False,False
2025-04-22 18:45:00+00:00,7.493,7.493,0.0,False,False
2025-04-22 19:00:00+00:00,-6.824,-6.824,0.0,False,False
2025-04-22 19:15:00+00:00,-1.346,-1.346,0.0,False,False
2025-04-22 19:30:00+00:00,2.629,2.629,0.0,False,False
2025-04-22 19:45:00+00:00,9.815,9.815,0.0,False,False
2025-04-22 20:00:00+00:00,0.743,0.743,0.0,False,False
2025-04-22 20:15:00+00:00,4.846,4.846,0.0,False,False
2025-04-22 20:30:00+00:00,-3.137,-3.137,0.0,False,False
2025-04-22 20:45:00+00:00,7.478,7.478,0.0,False,False
2025-04-22 21:00:00+00:00,-1.363,-1.363,0.0,False,False
2025-04-22 21:15:00+00:00,7.229,7.229,0.0,False,False
2025-04-22 21:30:00+00:00,2.553,2.553,0.0,False,False
2025-04-22 21:45:00+00:00,8.662,8.662,0.0,False,False
2025-04-22 22:00:00+00:00,7.381,7.381,0.0,False,False
2025-04-22 22:15:00+00:00,13.882,13.882,0.0,False,False
2025-04-22 22:30:00+00:00,20.384,20.384,0.0,False,False
2025-04-22 22:45:00+00:00,16.054,16.054,0.0,False,False
2025-04-22 23:00:00+00:00,8.77,8.77,0.0,False,False
2025-04-22 23:15:00+00:00,9.263,9.263,0.0,False,False
2025-04-22 23:30:00+00:00,15.364,15.364,0.0,False,False
2025-04-22 23:45:00+00:00,8.639,8.639,0.0,False,False
2025-04-23 00:00:00+00:00,5.408,5.408,0.0,False,False
2025-04-23 00:15:00+00:00,8.07,8.07,0.0,False,False
2025-04-23 00:30:00+00:00,14.754,14.754,0.0,False,False
2025-04-23 00:45:00+00:00,7.398,7.398,0.0,False,False
2025-04-23 01:00:00+00:00,13.406,13.406,0.0,False,False
2025-04-23 01:15:00+00:00,12.987,12.987,0.0,False,False
2025-04-23 01:30:00+00:00,15.103,15.103,0.0,False,False
2025-04-23 01:45:00+00:00,10.395,10.395,0.0,False,False
2025-04-23 02:00:00+00:00,13.178,13.178,0.0,False,False
2025-04-23 02:15:00+00:00,10.013,10.013,0.0,False,False
2025-04-23 02:30:00+00:00,5.334,5.334,0.0,False,False
2025-04-23 02:45:00+00:00,8.194,8.194,0.0,False,False
2025-04-23 03:00:00+00:00,11.49,11.49,0.0,False,False
2025-04-23 03:15:00+00:00,13.147,13.147,0.0,False,False
2025-04-23 03:30:00+00:00,15.865,15.865,0.0,False,False
2025-04-23 03:45:00+00:00,8.352,8.352,0.0,False,False
2025-04-23 04:00:00+00:00,11.311,11.311,0.0,False,False
2025-04-23 04:15:00+00:00,5.947,5.947,0.0,False,False
2025-04-23 04:30:00+00:00,1.759,1.759,0.0,False,False
2025-04-23 04:45:00+00:00,1.327,1.327,0.0,False,False
2025-04-23 05:00:00+00:00,4.37,4.37,0.0,False,False
2025-04-23 05:15:00+00:00,4.599,4.599,0.0,False,False
2025-04-23 05:30:00+00:00,0.66,0.66,0.0,False,False
2025-04-23 05:45:00+00:00,13.412,13.412,0.0,False,False
2025-04-23 06:00:00+00:00,3.37,3.37,0.0,False,False
2025-04-23 06:15:00+00:00,0.215,0.215,0.0,False,False
2025-04-23 06:30:00+00:00,-0.93,-0.93,0.0,False,False
2025-04-23 06:45:00+00:00,8.677,8.677,0.0,False,False
2025-04-23 07:00:00+00:00,-23.041,-23.041,0.0,False,False
2025-04-23 07:15:00+00:00,-0.785,-0.785,0.0,False,False
2025-04-23 07:30:00+00:00,4.312,4.312,0.0,False,False
2025-04-23 07:45:00+00:00,5.964,5.964,0.0,False,False
2025-04-23 08:00:00+00:00,-9.807,-9.803,0.0039999999999995595,False,False
2025-04-23 08:15:00+00:00,2.496,2.5,0.0040000000000000036,False,False
2025-04-23 08:30:00+00:00,-1.103,-1.099,0.0040000000000000036,False,False
2025-04-23 08:45:00+00:00,2.989,2.977,-0.01200000000000001,True,False
2025-04-23 09:00:00+00:00,38.532,38.532,0.0,False,False
2025-04-23 09:15:00+00:00,5.729,5.729,0.0,False,False
2025-04-23 09:30:00+00:00,5.316,5.316,0.0,False,False
2025-04-23 09:45:00+00:00,5.128,5.128,0.0,False,False
2025-04-23 10:00:00+00:00,26.877,26.877,0.0,False,False
2025-04-23 10:15:00+00:00,32.18,32.18,0.0,False,False
2025-04-23 10:30:00+00:00,29.973,29.973,0.0,False,False
2025-04-23 10:45:00+00:00,30.084,30.084,0.0,False,False
2025-04-23 11:00:00+00:00,8.934,8.934,0.0,False,False
2025-04-23 11:15:00+00:00,14.161,14.161,0.0,False,False
2025-04-23 11:30:00+00:00,22.035,22.035,0.0,False,False
2025-04-23 11:45:00+00:00,13.549,13.549,0.0,False,False
2025-04-23 12:00:00+00:00,2.57,2.57,0.0,False,False
2025-04-23 12:15:00+00:00,1.345,1.345,0.0,False,False
2025-04-23 12:30:00+00:00,4.726,4.726,0.0,False,False
2025-04-23 12:45:00+00:00,-0.363,-0.363,0.0,False,False
2025-04-23 13:00:00+00:00,-4.793,-4.793,0.0,False,False
2025-04-23 13:15:00+00:00,5.834,5.834,0.0,False,False
2025-04-23 13:30:00+00:00,1.089,1.089,0.0,False,False
2025-04-23 13:45:00+00:00,-6.403,-6.403,0.0,False,False
2025-04-23 14:00:00+00:00,14.134,14.134,0.0,False,False
2025-04-23 14:15:00+00:00,16.257,16.257,0.0,False,False
2025-04-23 14:30:00+00:00,14.283,14.283,0.0,False,False
2025-04-23 14:45:00+00:00,7.465,7.465,0.0,False,False
2025-04-23 15:00:00+00:00,3.777,3.777,0.0,False,False
2025-04-23 15:15:00+00:00,7.044,7.044,0.0,False,False
2025-04-23 15:30:00+00:00,-11.596,-11.596,0.0,False,False
2025-04-23 15:45:00+00:00,-7.824,-7.824,0.0,False,False
2025-04-23 16:00:00+00:00,26.43,26.43,0.0,False,False
2025-04-23 16:15:00+00:00,5.709,5.709,0.0,False,False
2025-04-23 16:30:00+00:00,2.589,2.589,0.0,False,False
2025-04-23 16:45:00+00:00,-5.264,-5.264,0.0,False,False
2025-04-23 17:00:00+00:00,3.823,3.823,0.0,False,False
2025-04-23 17:15:00+00:00,8.931,8.931,0.0,False,False
2025-04-23 17:30:00+00:00,-1.012,-1.012,0.0,False,False
2025-04-23 17:45:00+00:00,1.873,1.873,0.0,False,False
2025-04-23 18:00:00+00:00,7.621,7.621,0.0,False,False
2025-04-23 18:15:00+00:00,3.334,3.334,0.0,False,False
2025-04-23 18:30:00+00:00,9.253,9.253,0.0,False,False
2025-04-23 18:45:00+00:00,23.968,23.968,0.0,False,False
2025-04-23 19:00:00+00:00,14.963,14.963,0.0,False,False
2025-04-23 19:15:00+00:00,4.607,4.607,0.0,False,False
2025-04-23 19:30:00+00:00,12.647,12.647,0.0,False,False
2025-04-23 19:45:00+00:00,30.236,30.236,0.0,False,False
2025-04-23 20:00:00+00:00,6.764,6.88,0.11599999999999966,True,False
2025-04-23 20:15:00+00:00,4.64,4.665,0.025000000000000355,True,False
2025-04-23 20:30:00+00:00,1.076,1.114,0.038000000000000034,True,False
2025-04-23 20:45:00+00:00,9.209,9.229,0.019999999999999574,True,False
2025-04-23 21:00:00+00:00,-2.459,-2.459,0.0,False,False
2025-04-23 21:15:00+00:00,3.339,3.339,0.0,False,False
2025-04-23 21:30:00+00:00,6.366,6.366,0.0,False,False
2025-04-23 21:45:00+00:00,9.344,9.344,0.0,False,False
2025-04-23 22:00:00+00:00,0.839,0.839,0.0,False,False
2025-04-23 22:15:00+00:00,5.241,5.241,0.0,False,False
2025-04-23 22:30:00+00:00,8.83,8.83,0.0,False,False
2025-04-23 22:45:00+00:00,4.444,4.444,0.0,False,False
2025-04-23 23:00:00+00:00,1.562,1.562,0.0,False,False
2025-04-23 23:15:00+00:00,1.303,1.303,0.0,False,False
2025-04-23 23:30:00+00:00,0.436,0.436,0.0,False,False
2025-04-23 23:45:00+00:00,-1.414,-1.414,0.0,False,False
2025-04-24 00:00:00+00:00,-1.377,-1.377,0.0,False,False
2025-04-24 00:15:00+00:00,2.582,2.582,0.0,False,False
2025-04-24 00:30:00+00:00,2.513,2.513,0.0,False,False
2025-04-24 00:45:00+00:00,5.445,5.445,0.0,False,False
2025-04-24 01:00:00+00:00,-1.034,-1.034,0.0,False,False
2025-04-24 01:15:00+00:00,0.083,0.083,0.0,False,False
2025-04-24 01:30:00+00:00,-3.305,-3.305,0.0,False,False
2025-04-24 01:45:00+00:00,1.999,1.999,0.0,False,False
2025-04-24 02:00:00+00:00,-0.196,-0.196,0.0,False,False
2025-04-24 02:15:00+00:00,2.25,2.25,0.0,False,False
2025-04-24 02:30:00+00:00,0.098,0.098,0.0,False,False
2025-04-24 02:45:00+00:00,5.059,5.059,0.0,False,False
2025-04-24 03:00:00+00:00,-3.159,-3.159,0.0,False,False
2025-04-24 03:15:00+00:00,-3.235,-3.235,0.0,False,False
2025-04-24 03:30:00+00:00,-0.65,-0.65,0.0,False,False
2025-04-24 03:45:00+00:00,-0.192,-0.192,0.0,False,False
2025-04-24 04:00:00+00:00,-3.992,-3.992,0.0,False,False
2025-04-24 04:15:00+00:00,-1.651,-1.651,0.0,False,False
2025-04-24 04:30:00+00:00,-4.627,-4.627,0.0,False,False
2025-04-24 04:45:00+00:00,1.336,1.336,0.0,False,False
2025-04-24 05:00:00+00:00,9.293,9.293,0.0,False,False
2025-04-24 05:15:00+00:00,0.803,0.803,0.0,False,False
2025-04-24 05:30:00+00:00,3.447,3.447,0.0,False,False
2025-04-24 05:45:00+00:00,4.978,4.978,0.0,False,False
2025-04-24 06:00:00+00:00,24.078,24.078,0.0,False,False
2025-04-24 06:15:00+00:00,8.094,8.094,0.0,False,False
2025-04-24 06:30:00+00:00,14.914,14.914,0.0,False,False
2025-04-24 06:45:00+00:00,19.065,19.065,0.0,False,False
2025-04-24 07:00:00+00:00,1.099,1.099,0.0,False,False
2025-04-24 07:15:00+00:00,8.463,8.463,0.0,False,False
2025-04-24 07:30:00+00:00,19.604,19.604,0.0,False,False
2025-04-24 07:45:00+00:00,26.177,26.177,0.0,False,False
2025-04-24 08:00:00+00:00,16.316,16.316,0.0,False,False
2025-04-24 08:15:00+00:00,14.187,14.187,0.0,False,False
2025-04-24 08:30:00+00:00,19.655,19.655,0.0,False,False
2025-04-24 08:45:00+00:00,25.795,25.795,0.0,False,False
2025-04-24 09:00:00+00:00,26.354,26.354,0.0,False,False
2025-04-24 09:15:00+00:00,23.829,23.829,0.0,False,False
2025-04-24 09:30:00+00:00,22.161,22.161,0.0,False,False
2025-04-24 09:45:00+00:00,20.834,20.834,0.0,False,False
2025-04-24 10:00:00+00:00,26.488,31.176,4.687999999999999,True,False
2025-04-24 10:15:00+00:00,19.024,26.534,7.509999999999998,True,False
2025-04-24 10:30:00+00:00,12.783,12.805,0.02200000000000024,True,False
2025-04-24 10:45:00+00:00,3.868,3.871,0.0030000000000001137,False,False
2025-04-24 11:00:00+00:00,-3.295,-3.295,0.0,False,False
2025-04-24 11:15:00+00:00,1.733,1.733,0.0,False,False
2025-04-24 11:30:00+00:00,1.692,1.692,0.0,False,False
2025-04-24 11:45:00+00:00,6.958,6.958,0.0,False,False
2025-04-24 12:00:00+00:00,-1.221,-1.221,0.0,False,False
2025-04-24 12:15:00+00:00,4.859,4.859,0.0,False,False
2025-04-24 12:30:00+00:00,0.482,0.482,0.0,False,False
2025-04-24 12:45:00+00:00,5.002,5.002,0.0,False,False
2025-04-24 13:00:00+00:00,16.119,16.119,0.0,False,False
2025-04-24 13:15:00+00:00,11.161,11.161,0.0,False,False
2025-04-24 13:30:00+00:00,8.085,8.085,0.0,False,False
2025-04-24 13:45:00+00:00,10.126,10.126,0.0,False,False
2025-04-24 14:00:00+00:00,-2.393,-2.393,0.0,False,False
2025-04-24 14:15:00+00:00,1.001,1.001,0.0,False,False
2025-04-24 14:30:00+00:00,-3.348,-3.348,0.0,False,False
2025-04-24 14:45:00+00:00,-4.574,-4.574,0.0,False,False
2025-04-24 15:00:00+00:00,-14.465,-14.465,0.0,False,False
2025-04-24 15:15:00+00:00,-9.765,-9.765,0.0,False,False
2025-04-24 15:30:00+00:00,-6.707,-6.707,0.0,False,False
2025-04-24 15:45:00+00:00,-7.041,-7.041,0.0,False,False
2025-04-24 16:00:00+00:00,10.664,10.664,0.0,False,False
