Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
3.1.2026;94;23:15 - 23:30;277.7;97.6;16.4;31.7;-15.3;88.87;48.1
3.1.2026;95;23:30 - 23:45;521.2;150.9;44.2;55.8;-11.6;88.51;100.0
3.1.2026;96;23:45 - 00:00;2,772.9;400.5;55.6;73.4;-17.8;85.79;129.0
4.1.2026;1;00:00 - 00:15;152.1;138.9;15.9;6.9;9.0;105.12;22.8
4.1.2026;2;00:15 - 00:30;681.2;94.6;10.9;11.6;-0.7;100.24;22.5
4.1.2026;3;00:30 - 00:45;450.3;100.8;13.0;12.8;0.2;87.22;25.8
4.1.2026;4;00:45 - 01:00;326.8;91.9;20.5;19.1;1.4;72.56;39.6
4.1.2026;5;01:00 - 01:15;3,821.3;94.9;34.3;9.1;25.2;94.51;43.4
4.1.2026;6;01:15 - 01:30;151.0;71.0;8.7;7.7;1.0;80.87;16.4
4.1.2026;7;01:30 - 01:45;194.4;136.1;7.9;9.8;-1.9;77.03;17.7
4.1.2026;8;01:45 - 02:00;293.7;1,559.5;16.9;27.0;-10.1;82.31;43.9
4.1.2026;9;02:00 - 02:15;140.7;126.2;10.1;4.0;6.1;72.96;14.1
4.1.2026;10;02:15 - 02:30;95.5;94.2;22.9;3.1;19.8;81.98;26.0
4.1.2026;11;02:30 - 02:45;334.5;112.1;17.2;2.5;14.7;73.96;19.7
4.1.2026;12;02:45 - 03:00;106.3;255.2;8.3;4.1;4.2;75.32;12.4
4.1.2026;13;03:00 - 03:15;250.9;110.8;23.2;17.3;5.9;87.31;40.5
4.1.2026;14;03:15 - 03:30;77.3;105.6;17.2;10.1;7.1;85.34;27.3
4.1.2026;15;03:30 - 03:45;124.4;207.0;15.8;10.1;5.7;85.02;25.9
4.1.2026;16;03:45 - 04:00;47.8;77.6;10.7;12.1;-1.4;85.19;22.8
4.1.2026;17;04:00 - 04:15;250.8;167.4;18.5;7.1;11.4;75.20;25.6
4.1.2026;18;04:15 - 04:30;316.0;102.9;16.5;6.2;10.3;72.19;22.7
4.1.2026;19;04:30 - 04:45;215.7;386.8;25.4;5.2;20.2;67.89;30.6
4.1.2026;20;04:45 - 05:00;353.8;361.7;32.5;17.0;15.5;77.16;49.5
4.1.2026;21;05:00 - 05:15;155.0;283.2;29.3;22.0;7.3;85.25;51.3
4.1.2026;22;05:15 - 05:30;73.0;46.8;15.0;10.0;5.0;89.57;25.0
4.1.2026;23;05:30 - 05:45;140.5;172.2;9.5;9.5;0.0;85.56;19.0
4.1.2026;24;05:45 - 06:00;85.7;211.5;15.3;13.8;1.5;85.81;29.1
4.1.2026;25;06:00 - 06:15;70.0;270.7;0.7;4.8;-4.1;85.97;5.5
4.1.2026;26;06:15 - 06:30;73.1;71.4;1.4;1.5;-0.1;84.64;2.9
4.1.2026;27;06:30 - 06:45;290.8;242.5;4.5;4.6;-0.1;83.76;9.1
4.1.2026;28;06:45 - 07:00;209.2;392.9;5.7;5.8;-0.1;88.07;11.5
4.1.2026;29;07:00 - 07:15;479.8;82.2;11.6;0.0;11.6;85.54;11.6
4.1.2026;30;07:15 - 07:30;117.5;49.2;6.6;0.0;6.6;89.68;6.6
4.1.2026;31;07:30 - 07:45;301.6;287.4;3.2;4.9;-1.7;89.38;8.1
4.1.2026;32;07:45 - 08:00;150.5;129.2;9.0;0.0;9.0;85.90;9.0
4.1.2026;33;08:00 - 08:15;413.3;117.0;11.2;0.0;11.2;87.21;11.2
4.1.2026;34;08:15 - 08:30;104.6;133.0;0.2;3.0;-2.8;92.73;3.2
4.1.2026;35;08:30 - 08:45;95.6;395.7;12.2;12.3;-0.1;92.31;24.5
4.1.2026;36;08:45 - 09:00;136.1;1,017.3;9.2;26.0;-16.8;94.13;35.2
4.1.2026;37;09:00 - 09:15;227.7;850.1;3.8;4.3;-0.5;99.00;8.1
4.1.2026;38;09:15 - 09:30;164.5;582.1;8.8;11.3;-2.5;98.24;20.1
4.1.2026;39;09:30 - 09:45;374.7;325.5;18.3;11.7;6.6;92.75;30.0
4.1.2026;40;09:45 - 10:00;521.5;564.1;11.8;11.0;0.8;88.78;22.8
4.1.2026;41;10:00 - 10:15;149.3;216.2;0.1;0.4;-0.3;129.85;0.5
4.1.2026;42;10:15 - 10:30;224.6;338.2;5.1;0.4;4.7;100.33;5.5
4.1.2026;43;10:30 - 10:45;253.9;557.6;5.1;14.5;-9.4;92.11;19.6
4.1.2026;44;10:45 - 11:00;255.8;1,479.2;2.1;22.1;-20.0;90.37;24.2
4.1.2026;45;11:00 - 11:15;106.7;160.1;0.2;0.0;0.2;97.37;0.2
4.1.2026;46;11:15 - 11:30;84.5;366.6;12.2;29.5;-17.3;94.80;41.7
4.1.2026;47;11:30 - 11:45;117.4;445.2;15.8;29.1;-13.3;91.90;44.9
4.1.2026;48;11:45 - 12:00;116.3;884.1;35.3;68.8;-33.5;89.80;104.1
4.1.2026;49;12:00 - 12:15;482.7;219.6;10.8;21.5;-10.7;98.79;32.3
4.1.2026;50;12:15 - 12:30;150.9;508.0;11.2;42.0;-30.8;91.95;53.2
4.1.2026;51;12:30 - 12:45;170.7;373.2;15.7;41.5;-25.8;90.66;57.2
4.1.2026;52;12:45 - 13:00;165.5;339.2;12.0;45.8;-33.8;88.01;57.8
4.1.2026;53;13:00 - 13:15;154.1;488.1;24.2;36.0;-11.8;90.31;60.2
4.1.2026;54;13:15 - 13:30;90.8;374.3;12.7;33.3;-20.6;89.33;46.0
4.1.2026;55;13:30 - 13:45;145.3;391.0;13.2;32.9;-19.7;87.59;46.1
4.1.2026;56;13:45 - 14:00;397.3;216.9;13.2;27.0;-13.8;85.71;40.2
4.1.2026;57;14:00 - 14:15;240.0;936.3;6.9;21.6;-14.7;84.36;28.5
4.1.2026;58;14:15 - 14:30;374.0;797.9;3.9;2.6;1.3;86.78;6.5
4.1.2026;59;14:30 - 14:45;230.0;858.9;17.0;3.4;13.6;89.00;20.4
4.1.2026;60;14:45 - 15:00;624.2;1,111.4;16.9;20.6;-3.7;99.33;37.5
4.1.2026;61;15:00 - 15:15;225.2;435.6;14.2;25.1;-10.9;82.67;39.3
4.1.2026;62;15:15 - 15:30;159.2;285.6;14.2;17.3;-3.1;88.86;31.5
4.1.2026;63;15:30 - 15:45;242.1;676.7;14.5;16.0;-1.5;96.62;30.5
4.1.2026;64;15:45 - 16:00;959.0;458.0;53.9;43.9;10.0;104.86;97.8
4.1.2026;65;16:00 - 16:15;962.3;1,171.2;49.9;58.5;-8.6;97.58;108.4
4.1.2026;66;16:15 - 16:30;490.4;1,119.3;34.4;24.1;10.3;102.82;58.5
4.1.2026;67;16:30 - 16:45;535.7;1,433.1;33.6;30.0;3.6;112.15;63.6
4.1.2026;68;16:45 - 17:00;286.7;358.7;19.5;16.2;3.3;120.31;35.7
4.1.2026;69;17:00 - 17:15;180.6;677.5;15.7;48.9;-33.2;117.10;64.6
4.1.2026;70;17:15 - 17:30;195.2;377.8;12.2;44.3;-32.1;118.85;56.5
4.1.2026;71;17:30 - 17:45;147.8;977.7;18.2;44.6;-26.4;124.84;62.8
4.1.2026;72;17:45 - 18:00;307.0;309.2;11.6;64.0;-52.4;130.51;75.6
4.1.2026;73;18:00 - 18:15;138.9;416.5;9.7;6.1;3.6;125.05;15.8
4.1.2026;74;18:15 - 18:30;181.2;413.4;22.9;11.5;11.4;125.71;34.4
4.1.2026;75;18:30 - 18:45;168.5;498.7;34.9;21.5;13.4;128.43;56.4
4.1.2026;76;18:45 - 19:00;153.4;599.0;15.4;9.0;6.4;127.07;24.4
4.1.2026;77;19:00 - 19:15;126.8;735.6;20.5;16.2;4.3;130.90;36.7
4.1.2026;78;19:15 - 19:30;94.7;728.5;14.0;15.9;-1.9;128.86;29.9
4.1.2026;79;19:30 - 19:45;121.1;882.9;23.2;29.1;-5.9;128.50;52.3
4.1.2026;80;19:45 - 20:00;74.0;435.1;18.4;39.3;-20.9;122.29;57.7
4.1.2026;81;20:00 - 20:15;160.2;297.9;18.3;9.9;8.4;129.40;28.2
4.1.2026;82;20:15 - 20:30;202.7;379.2;11.7;20.3;-8.6;124.46;32.0
4.1.2026;83;20:30 - 20:45;206.2;937.8;20.4;18.2;2.2;121.64;38.6
4.1.2026;84;20:45 - 21:00;316.7;1,040.6;37.5;40.1;-2.6;114.80;77.6
4.1.2026;85;21:00 - 21:15;196.2;547.7;19.5;27.9;-8.4;122.68;47.4
4.1.2026;86;21:15 - 21:30;149.2;512.6;33.6;37.0;-3.4;118.05;70.6
4.1.2026;87;21:30 - 21:45;142.5;976.4;22.9;31.0;-8.1;110.53;53.9
4.1.2026;88;21:45 - 22:00;213.4;1,321.5;36.3;69.0;-32.7;101.76;105.3
4.1.2026;89;22:00 - 22:15;687.1;872.4;49.5;30.0;19.5;111.68;79.5
4.1.2026;90;22:15 - 22:30;531.0;708.7;42.9;20.0;22.9;110.06;62.9
4.1.2026;91;22:30 - 22:45;223.0;1,269.3;28.2;26.7;1.5;107.28;54.9
4.1.2026;92;22:45 - 23:00;180.7;1,185.0;24.9;29.8;-4.9;98.84;54.7
4.1.2026;93;23:00 - 23:15;199.5;193.7;17.3;12.3;5.0;103.87;29.6
4.1.2026;94;23:15 - 23:30;136.9;175.7;41.1;15.5;25.6;97.89;56.6
4.1.2026;95;23:30 - 23:45;397.8;794.9;93.2;42.4;50.8;93.33;135.6
4.1.2026;96;23:45 - 00:00;693.5;8,981.7;105.9;40.7;65.2;93.28;146.6
5.1.2026;1;00:00 - 00:15;316.4;5,134.8;34.9;9.1;25.8;107.38;44.0
5.1.2026;2;00:15 - 00:30;110.5;17,768.9;34.9;2.0;32.9;96.67;36.9
5.1.2026;3;00:30 - 00:45;433.2;11,851.8;44.2;6.9;37.3;102.34;51.1
5.1.2026;4;00:45 - 01:00;13,015.4;4,597.3;38.3;13.6;24.7;89.27;51.9
5.1.2026;5;01:00 - 01:15;10,920.6;100.1;27.7;19.2;8.5;89.97;46.9
5.1.2026;6;01:15 - 01:30;19,216.0;392.9;82.0;67.0;15.0;83.05;149.0
5.1.2026;7;01:30 - 01:45;151.7;356.4;28.6;19.1;9.5;88.46;47.7
5.1.2026;8;01:45 - 02:00;966.7;663.6;60.2;35.7;24.5;74.94;95.9
5.1.2026;9;02:00 - 02:15;62.2;49.7;10.2;6.1;4.1;91.37;16.3
5.1.2026;10;02:15 - 02:30;79.7;39.7;17.6;6.1;11.5;89.33;23.7
5.1.2026;11;02:30 - 02:45;105.0;44.7;29.3;8.1;21.2;88.71;37.4
5.1.2026;12;02:45 - 03:00;242.6;94.6;26.8;8.1;18.7;88.16;34.9
5.1.2026;13;03:00 - 03:15;2,374.8;74.5;19.8;6.6;13.2;83.30;26.4
5.1.2026;14;03:15 - 03:30;2,760.6;111.9;26.2;8.5;17.7;88.94;34.7
5.1.2026;15;03:30 - 03:45;1,599.1;111.9;44.7;8.5;36.2;88.26;53.2
5.1.2026;16;03:45 - 04:00;6,381.3;120.1;47.2;14.0;33.2;85.78;61.2
5.1.2026;17;04:00 - 04:15;155.1;196.5;24.8;27.3;-2.5;86.40;52.1
5.1.2026;18;04:15 - 04:30;804.7;109.5;27.8;25.4;2.4;85.74;53.2
5.1.2026;19;04:30 - 04:45;322.2;172.6;34.8;29.3;5.5;85.74;64.1
5.1.2026;20;04:45 - 05:00;226.1;252.4;35.1;32.1;3.0;87.30;67.2
5.1.2026;21;05:00 - 05:15;480.1;488.6;81.1;102.8;-21.7;87.38;183.9
5.1.2026;22;05:15 - 05:30;878.5;401.1;101.9;83.9;18.0;88.00;185.8
5.1.2026;23;05:30 - 05:45;199.0;180.5;56.5;25.9;30.6;90.20;82.4
5.1.2026;24;05:45 - 06:00;498.8;386.8;87.5;49.6;37.9;97.25;137.1
5.1.2026;25;06:00 - 06:15;500.0;337.1;105.3;91.7;13.6;93.57;197.0
5.1.2026;26;06:15 - 06:30;985.7;326.4;46.1;20.5;25.6;106.53;66.6
5.1.2026;27;06:30 - 06:45;759.9;141.2;72.9;36.3;36.6;119.07;109.2
5.1.2026;28;06:45 - 07:00;1,070.7;253.4;76.9;59.3;17.6;122.95;136.2
5.1.2026;29;07:00 - 07:15;504.2;359.0;39.9;31.3;8.6;122.94;71.2
5.1.2026;30;07:15 - 07:30;183.7;198.9;44.0;25.8;18.2;128.68;69.8
5.1.2026;31;07:30 - 07:45;371.6;278.8;81.9;68.7;13.2;138.41;150.6
5.1.2026;32;07:45 - 08:00;378.2;385.6;38.9;17.7;21.2;146.56;56.6
5.1.2026;33;08:00 - 08:15;894.1;651.2;85.5;82.5;3.0;157.32;168.0
5.1.2026;34;08:15 - 08:30;761.6;702.1;62.1;56.0;6.1;163.61;118.1
5.1.2026;35;08:30 - 08:45;909.6;1,317.9;77.8;68.9;8.9;160.14;146.7
5.1.2026;36;08:45 - 09:00;1,400.2;1,004.9;90.7;85.8;4.9;160.01;176.5
5.1.2026;37;09:00 - 09:15;1,539.2;526.6;45.3;29.1;16.2;166.87;74.4
5.1.2026;38;09:15 - 09:30;2,454.2;390.8;36.6;27.4;9.2;161.50;64.0
5.1.2026;39;09:30 - 09:45;3,161.3;663.3;24.0;43.1;-19.1;155.15;67.1
5.1.2026;40;09:45 - 10:00;2,737.1;826.4;40.0;66.9;-26.9;150.10;106.9
5.1.2026;41;10:00 - 10:15;739.9;496.8;36.5;15.7;20.8;159.61;52.2
5.1.2026;42;10:15 - 10:30;520.5;548.8;26.9;39.1;-12.2;154.03;66.0
5.1.2026;43;10:30 - 10:45;1,657.7;564.8;48.1;28.4;19.7;161.90;76.5
5.1.2026;44;10:45 - 11:00;645.2;5,365.9;65.8;59.7;6.1;162.60;125.5
5.1.2026;45;11:00 - 11:15;2,439.5;1,470.7;69.5;34.6;34.9;174.65;104.1
5.1.2026;46;11:15 - 11:30;1,546.3;1,132.0;43.7;34.8;8.9;179.52;78.5
5.1.2026;47;11:30 - 11:45;1,798.8;1,420.0;93.8;65.9;27.9;165.91;159.7
5.1.2026;48;11:45 - 12:00;1,094.9;1,607.5;121.1;94.1;27.0;166.67;215.2
5.1.2026;49;12:00 - 12:15;891.7;1,256.1;65.1;32.7;32.4;165.05;97.8
5.1.2026;50;12:15 - 12:30;758.1;1,362.9;96.1;48.7;47.4;170.96;144.8
5.1.2026;51;12:30 - 12:45;1,954.4;2,481.0;94.2;42.4;51.8;165.52;136.6
5.1.2026;52;12:45 - 13:00;1,335.9;1,610.4;106.9;66.3;40.6;171.17;173.2
5.1.2026;53;13:00 - 13:15;1,127.8;611.9;66.4;45.1;21.3;165.80;111.5
5.1.2026;54;13:15 - 13:30;1,961.5;683.5;57.7;45.8;11.9;168.92;103.5
5.1.2026;55;13:30 - 13:45;2,165.1;721.1;80.7;45.1;35.6;188.00;125.8
5.1.2026;56;13:45 - 14:00;856.8;638.1;71.1;51.5;19.6;205.97;122.6
5.1.2026;57;14:00 - 14:15;1,847.2;610.5;76.5;56.5;20.0;209.59;133.0
5.1.2026;58;14:15 - 14:30;5,052.9;524.5;80.1;59.3;20.8;220.23;139.4
5.1.2026;59;14:30 - 14:45;895.9;665.2;91.3;80.1;11.2;258.67;171.4
5.1.2026;60;14:45 - 15:00;4,362.6;583.8;75.5;103.4;-27.9;285.21;178.9
5.1.2026;61;15:00 - 15:15;2,452.2;575.0;101.4;138.5;-37.1;258.97;239.9
5.1.2026;62;15:15 - 15:30;2,793.5;831.0;104.7;259.0;-154.3;285.91;363.7
5.1.2026;63;15:30 - 15:45;2,857.7;1,958.5;157.8;142.1;15.7;280.46;299.9
5.1.2026;64;15:45 - 16:00;918.8;1,505.7;145.4;167.3;-21.9;290.02;312.7
5.1.2026;65;16:00 - 16:15;647.3;587.9;77.8;77.0;0.8;268.92;154.8
5.1.2026;66;16:15 - 16:30;479.1;561.8;53.0;63.3;-10.3;289.92;116.3
5.1.2026;67;16:30 - 16:45;621.6;1,036.1;79.4;62.1;17.3;301.98;141.5
5.1.2026;68;16:45 - 17:00;645.9;595.0;86.7;74.7;12.0;340.79;161.4
5.1.2026;69;17:00 - 17:15;616.0;335.3;62.2;47.7;14.5;322.17;109.9
5.1.2026;70;17:15 - 17:30;735.8;416.2;73.3;67.0;6.3;342.94;140.3
5.1.2026;71;17:30 - 17:45;1,370.2;715.1;62.5;78.4;-15.9;371.10;140.9
5.1.2026;72;17:45 - 18:00;904.8;654.8;71.5;90.5;-19.0;386.19;162.0
5.1.2026;73;18:00 - 18:15;2,976.2;771.0;58.8;38.1;20.7;350.26;96.9
5.1.2026;74;18:15 - 18:30;2,510.9;603.4;57.8;42.9;14.9;357.08;100.7
5.1.2026;75;18:30 - 18:45;897.3;762.7;72.2;51.1;21.1;341.53;123.3
5.1.2026;76;18:45 - 19:00;848.4;529.1;56.7;68.2;-11.5;315.94;124.9
5.1.2026;77;19:00 - 19:15;1,162.0;2,464.3;100.2;201.9;-101.7;407.05;302.1
5.1.2026;78;19:15 - 19:30;1,575.0;845.9;81.4;74.1;7.3;293.85;155.5
5.1.2026;79;19:30 - 19:45;1,545.1;734.3;72.8;168.5;-95.7;292.55;241.3
5.1.2026;80;19:45 - 20:00;2,019.1;538.6;81.5;64.9;16.6;267.36;146.4
5.1.2026;81;20:00 - 20:15;5,034.5;431.5;72.3;48.8;23.5;295.10;121.1
5.1.2026;82;20:15 - 20:30;2,183.0;825.8;76.2;57.2;19.0;236.13;133.4
5.1.2026;83;20:30 - 20:45;1,612.2;411.2;75.0;50.0;25.0;200.46;125.0
5.1.2026;84;20:45 - 21:00;1,037.0;672.7;101.5;79.8;21.7;177.63;181.3
5.1.2026;85;21:00 - 21:15;618.9;728.1;51.7;57.2;-5.5;180.93;108.9
5.1.2026;86;21:15 - 21:30;839.0;639.6;77.9;52.2;25.7;173.86;130.1
5.1.2026;87;21:30 - 21:45;683.9;558.6;65.2;57.8;7.4;163.61;123.0
5.1.2026;88;21:45 - 22:00;600.2;3,387.9;72.3;65.1;7.2;156.78;137.4
5.1.2026;89;22:00 - 22:15;1,241.7;630.8;99.4;90.5;8.9;161.68;189.9
5.1.2026;90;22:15 - 22:30;811.8;618.9;75.3;57.0;18.3;152.88;132.3
5.1.2026;91;22:30 - 22:45;941.5;567.8;80.9;73.6;7.3;150.68;154.5
5.1.2026;92;22:45 - 23:00;729.8;4,409.2;52.6;45.3;7.3;143.97;97.9
5.1.2026;93;23:00 - 23:15;1,021.5;904.0;102.0;50.4;51.6;140.94;152.4
5.1.2026;94;23:15 - 23:30;937.8;471.3;49.2;26.6;22.6;128.91;75.8
5.1.2026;95;23:30 - 23:45;703.6;597.0;39.4;28.7;10.7;123.09;68.1
5.1.2026;96;23:45 - 00:00;675.3;767.7;32.8;23.1;9.7;119.55;55.9
6.1.2026;1;00:00 - 00:15;182.9;114.6;34.5;2.2;32.3;132.67;36.7
6.1.2026;2;00:15 - 00:30;196.7;97.8;29.5;4.7;24.8;137.35;34.2
6.1.2026;3;00:30 - 00:45;676.6;86.6;30.0;2.2;27.8;124.58;32.2
6.1.2026;4;00:45 - 01:00;476.5;94.6;39.3;9.5;29.8;119.00;48.8
6.1.2026;5;01:00 - 01:15;276.7;99.6;22.0;2.2;19.8;127.19;24.2
6.1.2026;6;01:15 - 01:30;138.4;80.2;20.8;5.0;15.8;125.53;25.8
6.1.2026;7;01:30 - 01:45;127.8;140.6;13.0;6.2;6.8;113.66;19.2
6.1.2026;8;01:45 - 02:00;225.2;234.4;21.5;25.7;-4.2;118.73;47.2
6.1.2026;9;02:00 - 02:15;187.7;95.6;17.3;8.3;9.0;131.12;25.6
6.1.2026;10;02:15 - 02:30;257.4;203.5;16.9;6.3;10.6;128.88;23.2
6.1.2026;11;02:30 - 02:45;147.3;267.2;14.9;6.0;8.9;130.37;20.9
6.1.2026;12;02:45 - 03:00;132.8;250.4;18.3;11.0;7.3;123.11;29.3
6.1.2026;13;03:00 - 03:15;263.3;230.1;16.8;9.1;7.7;124.24;25.9
6.1.2026;14;03:15 - 03:30;188.4;94.8;12.3;7.1;5.2;121.73;19.4
6.1.2026;15;03:30 - 03:45;254.1;215.0;16.3;11.1;5.2;124.01;27.4
6.1.2026;16;03:45 - 04:00;199.8;130.1;21.0;12.9;8.1;124.42;33.9
6.1.2026;17;04:00 - 04:15;243.1;141.2;22.8;18.4;4.4;125.15;41.2
6.1.2026;18;04:15 - 04:30;283.5;200.2;9.8;12.4;-2.6;125.54;22.2
6.1.2026;19;04:30 - 04:45;380.7;175.8;24.0;12.5;11.5;133.73;36.5
6.1.2026;20;04:45 - 05:00;376.4;153.8;16.0;14.5;1.5;130.26;30.5
6.1.2026;21;05:00 - 05:15;250.2;287.9;29.0;15.7;13.3;138.88;44.7
6.1.2026;22;05:15 - 05:30;184.4;138.9;41.4;10.8;30.6;145.72;52.2
6.1.2026;23;05:30 - 05:45;375.7;175.7;28.8;15.7;13.1;146.06;44.5
6.1.2026;24;05:45 - 06:00;278.6;255.1;24.2;17.6;6.6;151.46;41.8
6.1.2026;25;06:00 - 06:15;511.7;355.7;32.1;29.7;2.4;143.01;61.8
6.1.2026;26;06:15 - 06:30;215.9;275.9;15.2;18.8;-3.6;144.55;34.0
6.1.2026;27;06:30 - 06:45;384.3;398.1;21.1;33.7;-12.6;151.66;54.8
6.1.2026;28;06:45 - 07:00;799.7;823.0;74.0;86.6;-12.6;170.15;160.6
6.1.2026;29;07:00 - 07:15;530.4;247.9;38.1;42.9;-4.8;168.77;81.0
6.1.2026;30;07:15 - 07:30;351.4;771.1;57.5;75.2;-17.7;193.12;132.7
6.1.2026;31;07:30 - 07:45;631.6;619.2;70.2;83.5;-13.3;205.13;153.7
6.1.2026;32;07:45 - 08:00;483.9;585.2;48.9;68.2;-19.3;208.67;117.1
6.1.2026;33;08:00 - 08:15;409.5;443.2;17.8;20.8;-3.0;212.34;38.6
6.1.2026;34;08:15 - 08:30;299.4;442.8;15.0;23.2;-8.2;240.49;38.2
6.1.2026;35;08:30 - 08:45;1,008.0;405.0;21.7;26.4;-4.7;237.66;48.1
6.1.2026;36;08:45 - 09:00;1,135.2;552.3;34.4;50.7;-16.3;266.57;85.1
6.1.2026;37;09:00 - 09:15;2,784.1;768.1;106.8;67.6;39.2;252.56;174.4
6.1.2026;38;09:15 - 09:30;3,034.7;456.8;55.5;30.0;25.5;279.64;85.5
6.1.2026;39;09:30 - 09:45;2,327.1;601.4;31.7;122.0;-90.3;295.40;153.7
6.1.2026;40;09:45 - 10:00;1,475.3;633.0;45.1;131.8;-86.7;289.65;176.9
6.1.2026;41;10:00 - 10:15;729.3;538.7;26.6;101.6;-75.0;379.10;128.2
6.1.2026;42;10:15 - 10:30;2,450.2;560.4;61.2;58.9;2.3;304.97;120.1
6.1.2026;43;10:30 - 10:45;691.7;516.3;30.2;46.3;-16.1;310.95;76.5
6.1.2026;44;10:45 - 11:00;4,369.9;925.8;52.8;77.4;-24.6;293.08;130.2
6.1.2026;45;11:00 - 11:15;2,502.4;2,636.4;90.5;307.0;-216.5;342.42;397.5
6.1.2026;46;11:15 - 11:30;1,903.7;2,026.1;124.9;263.8;-138.9;320.73;388.7
6.1.2026;47;11:30 - 11:45;1,385.1;5,036.8;94.8;296.0;-201.2;342.68;390.8
6.1.2026;48;11:45 - 12:00;3,654.0;3,405.9;113.4;119.0;-5.6;344.13;232.4
6.1.2026;49;12:00 - 12:15;5,876.5;11,044.6;98.9;83.4;15.5;266.78;182.3
6.1.2026;50;12:15 - 12:30;2,377.1;11,431.1;88.1;68.9;19.2;264.35;157.0
6.1.2026;51;12:30 - 12:45;3,628.3;14,477.0;100.3;129.1;-28.8;265.12;229.4
6.1.2026;52;12:45 - 13:00;3,353.8;14,038.0;87.3;105.2;-17.9;299.01;192.5
6.1.2026;53;13:00 - 13:15;3,642.5;6,899.3;100.9;120.3;-19.4;264.47;221.2
6.1.2026;54;13:15 - 13:30;4,990.8;5,681.2;106.2;128.3;-22.1;298.96;234.5
6.1.2026;55;13:30 - 13:45;4,255.2;6,214.8;127.4;124.5;2.9;299.34;251.9
6.1.2026;56;13:45 - 14:00;1,735.2;4,880.5;127.1;133.1;-6.0;317.26;260.2
6.1.2026;57;14:00 - 14:15;2,297.1;3,835.3;93.2;86.6;6.6;321.12;179.8
6.1.2026;58;14:15 - 14:30;3,973.3;2,386.0;86.0;72.6;13.4;324.86;158.6
6.1.2026;59;14:30 - 14:45;1,152.7;2,951.0;126.0;105.6;20.4;329.69;231.6
6.1.2026;60;14:45 - 15:00;1,240.7;2,301.6;87.4;64.0;23.4;341.84;151.4
6.1.2026;61;15:00 - 15:15;2,212.3;575.4;54.5;30.1;24.4;296.56;84.6
6.1.2026;62;15:15 - 15:30;2,277.9;1,150.6;56.3;39.8;16.5;317.41;96.1
6.1.2026;63;15:30 - 15:45;831.3;3,605.7;49.4;37.4;12.0;301.58;86.8
6.1.2026;64;15:45 - 16:00;772.7;1,587.9;69.5;53.6;15.9;296.59;123.1
6.1.2026;65;16:00 - 16:15;2,953.7;6,945.1;157.5;150.6;6.9;271.18;308.1
6.1.2026;66;16:15 - 16:30;3,056.2;1,662.6;35.3;49.8;-14.5;374.65;85.1
6.1.2026;67;16:30 - 16:45;2,418.1;3,173.0;82.5;84.8;-2.3;363.99;167.3
6.1.2026;68;16:45 - 17:00;1,152.3;3,861.8;82.5;193.7;-111.2;405.54;276.2
6.1.2026;69;17:00 - 17:15;840.4;1,998.7;61.8;28.2;33.6;329.84;90.0
6.1.2026;70;17:15 - 17:30;1,249.4;1,540.3;65.5;46.6;18.9;369.37;112.1
6.1.2026;71;17:30 - 17:45;721.1;2,814.4;92.9;74.6;18.3;328.97;167.5
6.1.2026;72;17:45 - 18:00;1,514.6;5,232.8;127.1;92.9;34.2;331.45;220.0
6.1.2026;73;18:00 - 18:15;1,964.2;3,354.4;84.3;108.2;-23.9;355.88;192.5
6.1.2026;74;18:15 - 18:30;716.0;3,851.8;67.1;67.3;-0.2;334.01;134.4
6.1.2026;75;18:30 - 18:45;3,556.6;2,634.9;118.3;92.2;26.1;316.86;210.5
6.1.2026;76;18:45 - 19:00;2,830.0;2,918.0;152.8;97.7;55.1;259.26;250.5
6.1.2026;77;19:00 - 19:15;2,530.3;5,822.3;119.2;139.1;-19.9;252.83;258.3
6.1.2026;78;19:15 - 19:30;963.3;5,344.4;76.7;84.7;-8.0;202.36;161.4
6.1.2026;79;19:30 - 19:45;644.0;1,325.5;53.6;52.3;1.3;194.02;105.9
6.1.2026;80;19:45 - 20:00;873.9;5,634.7;97.9;94.2;3.7;167.80;192.1
6.1.2026;81;20:00 - 20:15;933.6;2,187.7;83.1;72.9;10.2;169.17;156.0
6.1.2026;82;20:15 - 20:30;866.1;2,124.7;86.3;74.0;12.3;158.96;160.3
6.1.2026;83;20:30 - 20:45;1,236.9;1,036.3;69.3;54.0;15.3;147.31;123.3
6.1.2026;84;20:45 - 21:00;1,375.2;1,987.9;81.3;69.2;12.1;127.81;150.5
6.1.2026;85;21:00 - 21:15;1,153.4;8,556.6;124.6;93.3;31.3;142.63;217.9
6.1.2026;86;21:15 - 21:30;1,027.0;10,584.7;54.1;48.4;5.7;135.73;102.5
6.1.2026;87;21:30 - 21:45;1,363.4;6,201.8;66.6;56.2;10.4;116.49;122.8
6.1.2026;88;21:45 - 22:00;2,661.6;1,182.3;149.4;41.9;107.5;118.28;191.3
6.1.2026;89;22:00 - 22:15;1,969.0;658.3;145.0;28.8;116.2;138.37;173.8
6.1.2026;90;22:15 - 22:30;1,861.6;2,431.5;140.8;30.8;110.0;126.56;171.6
6.1.2026;91;22:30 - 22:45;1,579.6;3,083.4;97.5;40.1;57.4;118.92;137.6
