date,load_fcst_mean,load_fcst_peak,load_fcst_peak_hour,load_fcst_offpeak,load_fcst_range,solar_share_of_load,da_price_mean,da_price_max,da_price_max_hour,da_price_min,da_price_min_hour,da_price_range,da_price_std,da_price_median,peak_in_morning,peak_in_evening,extreme_price_flag,day_of_week,is_weekend,month,idm_vwap_mean,spread_da_idm_mean,spread_positive,solar_fcst_total,solar_fcst_peak,solar_fcst_peak_hour,solar_fcst_max_ramp,temp_fcst_mean,temp_fcst_min,temp_fcst_max,temp_fcst_range,cold_spell,da_price_yesterday,da_volatility_yesterday,da_range_yesterday,da_max_yesterday,idm_vwap_yesterday,spread_yesterday,load_actual_yesterday,nuclear_yesterday,hydro_yesterday,gas_yesterday,solar_actual_yesterday,net_import_yesterday,da_price_7d,da_volatility_7d,da_range_7d,idm_vwap_7d,spread_7d,load_actual_7d,load_fcst_vs_7d,temp_fcst_vs_7d,solar_fcst_vs_7d,load_fcst_vs_last_week,high_volatility
2025-09-25,2946.9791666666665,3365.0,19.0,2360.0,1005.0,0.004931603690219504,96.14166666666667,146.82,19,65.81,13,81.00999999999999,24.890788704234357,95.26499999999999,0,1,0,3,0,9,107.87625000000001,-11.734583333333338,0.0,348.79999999999995,48.3,12.0,13.0,10.308165767947918,9.10264932525,11.9108102175,2.808160892249999,0.0,89.53083333333335,27.70436096838667,113.71000000000001,168.65,109.83249999999998,-20.301666666666666,2910.8333333333335,1943.0250000000003,333.8625,398.0333333333333,481.7,95.12916666666668,82.27071428571428,53.83520652574191,221.10142857142858,82.51928571428572,-0.24857142857142733,2714.375,232.60416666666652,-6.951106851099704,-1367.1857142857143,137.8125,0
2025-09-26,2988.7708333333335,3408.0,9.0,2299.5,1108.5,0.004328702574218777,101.34166666666665,132.96,19,73.18,2,59.78,18.323071146286697,102.515,0,1,0,4,0,9,123.44958333333334,-22.107916666666664,0.0,310.5,44.5,12.0,14.0,11.95126336040625,10.09333877725,14.4185954475,4.325256670249999,0.0,96.14166666666667,24.890788704234357,81.00999999999999,146.82,107.87625000000001,-11.734583333333338,3026.5416666666665,1952.5565217391306,379.9708333333333,289.3652173913043,157.6,170.75,84.35404761904762,48.08161286379078,193.83142857142857,87.69375000000001,-3.3397023809523807,2744.3988095238096,244.37202380952385,-4.820155091974703,-1174.7714285714285,171.23750000000018,0
2025-09-27,2545.4166666666665,2860.0,11.0,2215.0,645.0,0.025396955311834998,93.25583333333334,147.18,19,37.13,13,110.05000000000001,23.735662567879412,90.77000000000001,0,1,0,5,1,9,91.79124999999999,1.464583333333333,1.0,1551.5,222.5,12.0,70.0,12.96029752975,9.69598465275,18.15097263,8.454987977249997,0.0,101.34166666666665,18.323071146286697,59.78,132.96,123.44958333333334,-22.107916666666664,3000.2916666666665,1949.1375,420.27500000000003,425.0916666666667,383.5,-35.712500000000006,85.07285714285715,38.09693936574134,143.90857142857143,91.9460119047619,-6.873154761904762,2775.458333333333,-230.04166666666652,-2.970588779773811,329.97142857142853,64.66249999999945,0
2025-09-28,2511.9708333333333,2861.3,19.0,2129.8,731.5,0.025735105071880808,86.57166666666667,144.54,19,8.53,13,136.01,34.97302658343709,95.355,0,1,1,6,1,9,69.79291666666667,16.77875,1.0,1551.5,222.5,12.0,70.0,12.253636403302082,8.09483518925,16.2979296675,8.20309447825,0.0,93.25583333333334,23.735662567879412,110.05000000000001,147.18,91.79124999999999,1.464583333333333,2602.25,1948.8083333333332,382.0458333333333,285.87916666666666,1306.3,-240.8791666666667,89.64744047619048,34.962089823805236,138.2,97.36708333333333,-7.7196428571428575,2792.779761904762,-280.8089285714286,-2.8415112157455376,468.3285714285714,92.89999999999964,0
2025-09-29,2837.633333333333,3278.0,19.0,2189.8,1088.1999999999998,0.022781602039258067,128.94125,402.21,19,79.22,13,322.99,74.39916808280213,97.08500000000001,0,1,1,0,0,9,129.415,-0.47375000000000406,0.0,1551.5,222.5,12.0,70.0,9.245118058395834,5.8952382535000005,12.8992878,7.004049546499999,0.0,86.57166666666667,34.97302658343709,136.01,144.54,69.79291666666667,16.77875,2503.5,1947.1833333333334,325.3583333333333,237.86666666666665,1416.8,-215.375,97.91220238095238,32.89410355009373,138.67285714285714,103.08815476190476,-5.17595238095238,2808.613095238095,29.020238095238255,-4.7584152749375,597.342857142857,120.1291666666666,1
2025-09-30,2956.3583333333336,3327.8,19.0,2372.3,955.5,0.010738154768112795,136.89666666666668,369.21,19,90.2,13,279.01,70.04711176534451,101.185,0,1,1,1,0,9,121.97083333333335,14.925833333333332,1.0,761.9,103.5,11.0,31.299999999999997,8.438425951489583,4.7120653865,12.08242809,7.370362703500001,0.0,128.94125,74.39916808280213,322.99,402.21,129.415,-0.47375000000000406,2810.0,1954.7041666666667,413.07916666666665,347.1875,1689.7,3.129166666666682,101.985,36.41871340671598,150.13714285714286,107.78244047619046,-5.797440476190475,2818.630952380952,137.72738095238174,-4.2006103580342256,-112.95714285714291,98.17499999999973,1
2025-10-01,2996.9666666666667,3346.8,19.0,2416.3,930.5,0.012002413551479829,89.78249999999998,112.74,23,83.15,9,29.58999999999999,6.903119805093798,88.96000000000001,0,1,0,2,0,10,129.17304347826087,-39.80260869565217,0.0,863.3,127.0,12.0,34.3,7.766904217510416,5.01990997225,9.639410099,4.619500126749999,0.0,136.89666666666668,70.04711176534451,279.01,369.21,121.97083333333335,14.925833333333332,2946.7083333333335,1956.7458333333332,384.79583333333335,538.0958333333333,1404.0,-98.23333333333339,104.66851190476191,39.15331283119584,157.50857142857143,107.73261904761905,-3.0641071428571434,2828.589285714286,168.37738095238092,-3.9913993539181556,-113.78571428571433,49.98750000000018,0
2025-10-02,3052.4249999999997,3501.3,19.0,2457.8,1043.5,0.039987332476091424,119.69,196.28,8,67.58,19,128.7,37.75439114942564,104.18,1,0,0,3,0,10,93.7475,25.942499999999995,1.0,2929.4000000000005,229.3,12.0,75.0,6.115752384354167,2.1453040585,10.83019778,8.6848937215,0.0,89.78249999999998,6.903119805093798,29.58999999999999,112.74,129.17304347826087,-39.80260869565217,3082.0,2145.933333333333,374.62916666666666,543.1125000000001,906.1999999999999,-425.2958333333333,104.70446428571428,36.18170695072543,145.49142857142857,110.49555383022775,-5.849956004140786,2853.041666666667,199.38333333333276,-5.09773392516964,1891.6714285714293,105.44583333333321,0
2025-10-03,3068.945833333333,3467.8,8.0,2494.8,973.0,0.0707938529381017,99.74166666666666,193.29,23,80.0,2,113.28999999999999,25.801363322424933,91.735,0,1,0,4,0,10,87.77708333333334,11.96458333333333,1.0,5214.299999999999,265.3,11.0,76.30000000000001,5.8401806473499995,1.05832840265,11.2906359725,10.23230756985,0.0,119.69,37.75439114942564,128.7,196.28,93.7475,25.942499999999995,3106.0,2423.891666666667,330.4583333333333,502.55833333333334,3943.2,-109.76249999999999,108.0685119047619,38.01936444289561,152.30428571428573,108.47716097308489,-0.46751552795030954,2864.3928571428573,204.55297619047587,-4.788396733602381,3635.771428571428,80.17499999999973,0
2025-10-04,2766.5208333333335,3069.0,19.0,2462.8,606.1999999999998,0.12380170641524778,172.79875,396.77,4,86.26,23,310.51,99.71093882080498,125.68,1,0,1,5,1,10,65.90708333333335,106.89166666666667,1.0,8220.0,298.0,11.0,88.69999999999999,7.760074223208332,1.683884946,14.4940768075,12.810191861500002,0.0,99.74166666666666,25.801363322424933,113.28999999999999,193.29,87.77708333333334,11.96458333333333,3082.875,2449.2124999999996,352.1791666666666,465.11250000000007,6457.200000000001,-18.437500000000025,107.83994047619048,39.08769189662964,159.9485714285714,103.38108954451346,4.399984472049689,2876.1904761904766,-109.66964285714312,-2.1666180386964298,5773.799999999999,221.10416666666697,1
2025-10-05,2786.7999999999997,3207.0,11.0,2347.8,859.1999999999998,0.037863020908090524,135.0225,236.78,4,80.0,23,156.78,45.83677946342814,121.91499999999999,1,0,1,6,1,10,56.01125,79.01125,1.0,2532.3999999999996,95.3,12.0,28.799999999999997,9.063909184052081,7.07064372075,11.3832961175,4.312652396750001,0.0,172.79875,99.71093882080498,310.51,396.77,65.90708333333335,106.89166666666667,2803.2916666666665,2463.204166666667,361.4166666666667,204.5958333333333,8930.400000000001,-551.4041666666666,119.20321428571427,49.941302789904725,188.58571428571426,99.68335144927538,19.460996376811597,2904.910714285714,-118.1107142857145,-0.1979253397574432,-1002.9571428571439,274.8291666666664,0
2025-10-06,3102.9541666666664,3508.8,19.0,2403.5,1105.3000000000002,0.0511286959067233,117.32166666666664,200.02,3,15.86,23,184.16000000000003,42.535481131494436,116.85000000000001,1,0,1,0,0,10,142.88833333333335,-25.566666666666666,0.0,3807.6000000000004,141.8,13.0,54.2,9.213894467083334,6.817607549,11.8490902625,5.031482713500001,0.0,135.0225,45.83677946342814,156.78,236.78,56.01125,79.01125,2743.4583333333335,2421.4958333333334,314.21250000000003,198.42916666666667,2164.4,-552.0,126.12476190476191,51.4932674870463,191.55285714285714,97.71454192546584,28.351353519668738,2939.1904761904766,163.76369047618982,0.3288843480357144,165.4428571428566,265.3208333333332,0
2025-10-07,3111.25,3502.5,19.0,2507.5,995.0,0.07446631846792555,31.830833333333334,69.66,7,-1.25,23,70.91,25.080977554467832,35.165,1,0,1,1,0,10,132.69625,-100.86541666666669,0.0,5560.400000000001,212.0,11.0,61.000000000000014,10.035297224572917,8.292369573,12.264200035,3.971830462,0.0,117.32166666666664,42.535481131494436,184.16000000000003,200.02,142.88833333333335,-25.566666666666666,3074.625,2451.6916666666666,358.8125,286.59999999999997,4583.6,-543.3833333333333,124.46482142857144,46.94131220828807,171.72,99.63930383022776,24.766651138716355,2976.994047619048,134.25595238095184,1.2284686531443452,1504.8285714285716,154.89166666666642,0
2025-10-08,3060.4166666666665,3480.0,19.0,2520.0,960.0,0.09465486725663717,78.88458333333334,153.35,8,0.0,11,153.35,44.89722635710811,82.435,1,0,1,2,0,10,97.80625000000002,-18.92166666666667,0.0,6952.4,265.3,11.0,76.30000000000001,10.333069208718749,6.22095440825,14.5656538375,8.34469942925,0.0,31.830833333333334,25.080977554467832,70.91,69.66,132.69625,-100.86541666666669,3086.9583333333335,2446.391666666667,391.52500000000003,489.07500000000005,4334.0,-652.625,109.45541666666666,40.517578749591394,141.99142857142857,101.17150621118013,8.225043995859211,2997.029761904762,63.38690476190459,1.187766232528272,2478.257142857142,63.44999999999982,0
2025-10-09,3095.995833333333,3455.8,19.0,2496.0,959.8000000000002,0.03927653864736576,118.26499999999999,159.99,7,88.06,1,71.93,16.957026055048065,115.39500000000001,1,0,0,3,0,10,105.32625,12.93875,1.0,2918.4,155.3,11.0,49.7,11.231437146927084,9.303907349,13.3951414825,4.0912341335,0.0,78.88458333333334,44.89722635710811,153.35,153.35,97.80625000000002,-18.92166666666667,2985.125,2446.570833333333,486.9750000000001,496.7208333333333,8048.0,-685.6374999999999,107.89857142857144,45.945308257022006,159.67142857142855,96.69053571428572,11.208035714285712,2983.190476190476,112.80535714285679,1.7018913135937517,-2576.0000000000005,43.57083333333321,0
2025-10-10,3150.3541666666665,3528.8,9.0,2560.3,968.5,0.02544687435936436,149.69666666666663,288.96,3,90.11,23,198.84999999999997,55.478898684979725,130.01,1,0,1,4,0,10,100.89458333333333,48.802083333333336,1.0,1924.0,84.8,12.0,23.0,11.11623524303125,8.77238820225,12.768264355,3.99587615275,0.0,118.26499999999999,16.957026055048065,71.93,159.99,105.32625,12.93875,3107.8333333333335,2439.3333333333335,436.6208333333334,501.78749999999997,2995.6,-574.4833333333333,107.69500000000001,42.97425610068236,151.5614285714286,98.34464285714287,9.35035714285714,2983.4523809523807,166.90178571428578,0.8916650049360122,-3435.028571428572,81.4083333333333,1
2025-10-11,2761.9375,3013.3,19.0,2468.0,545.3000000000002,0.05209507214892928,138.0675,235.23,4,90.0,23,145.23,43.86011440693553,119.06,1,0,1,5,1,10,94.32625,43.74125,1.0,3453.2000000000003,127.0,12.0,34.3,11.972535361250001,10.311383595,14.228522935,3.9171393400000003,0.0,149.69666666666663,55.478898684979725,198.84999999999997,288.96,100.89458333333333,48.802083333333336,3111.9166666666665,2438.2833333333333,419.1875,278.4583333333333,1807.9999999999998,-505.5541666666666,114.83142857142856,47.21390400961876,163.78428571428572,100.21857142857144,14.612857142857141,2987.6011904761904,-225.66369047619037,1.1003216707738126,-1241.6571428571428,-4.583333333333485,0
