date,load_fcst_mean,load_fcst_peak,load_fcst_peak_hour,load_fcst_offpeak,load_fcst_range,solar_share_of_load,da_price_mean,da_price_max,da_price_max_hour,da_price_min,da_price_min_hour,da_price_range,da_price_std,da_price_median,peak_in_morning,peak_in_evening,extreme_price_flag,day_of_week,is_weekend,month,idm_vwap_mean,spread_da_idm_mean,spread_positive,solar_fcst_total,solar_fcst_peak,solar_fcst_peak_hour,solar_fcst_max_ramp,temp_fcst_mean,temp_fcst_min,temp_fcst_max,temp_fcst_range,cold_spell,da_price_yesterday,da_volatility_yesterday,da_range_yesterday,da_max_yesterday,idm_vwap_yesterday,spread_yesterday,load_actual_yesterday,nuclear_yesterday,hydro_yesterday,gas_yesterday,solar_actual_yesterday,net_import_yesterday,da_price_7d,da_volatility_7d,da_range_7d,idm_vwap_7d,spread_7d,load_actual_7d,load_fcst_vs_7d,temp_fcst_vs_7d,solar_fcst_vs_7d,load_fcst_vs_last_week,high_volatility
2025-02-12,3558.2833333333333,3949.5,17.0,2884.3,1065.1999999999998,0.0,170.16375000000002,271.45,20,109.33,17,162.12,37.97432311129284,171.185,0,1,1,2,0,2,193.7420833333333,-23.578333333333337,0.0,,,,,,,,,,171.6504166666667,46.54208217153933,159.77999999999997,253.14,159.50208333333333,12.148333333333335,3469.0,2396.633333333333,423.1458333333333,218.32916666666665,1896.7000000000003,197.53749999999994,146.90375,34.98500588206446,112.92999999999999,138.35714285714286,8.546607142857145,3342.8988095238096,215.38452380952367,,,19.533333333333303,0
2025-02-13,3261.5416666666665,3633.0,18.0,2625.5,1007.5,0.0,205.1483333333333,324.09,7,139.26,23,184.82999999999998,56.78991901252611,189.32999999999998,1,0,1,3,0,2,231.08375,-25.935416666666665,0.0,,,,,,,,,,170.16375000000002,37.97432311129284,162.12,271.45,193.7420833333333,-23.578333333333337,3545.75,2445.3083333333334,355.75416666666666,268.9458333333333,906.0,311.77916666666664,150.78261904761908,36.60575580815958,124.57571428571428,144.33333333333334,6.449285714285715,3353.8630952380954,-92.3214285714289,,,-228.14583333333348,1
2025-02-14,3564.3375,4006.3,8.0,2899.5,1106.8000000000002,0.0,179.47833333333332,294.72,17,130.92,4,163.80000000000004,48.991699178593485,163.815,0,1,1,4,0,2,173.23416666666665,6.244166666666668,1.0,,,,,,,,,,205.1483333333333,56.78991901252611,184.82999999999998,324.09,231.08375,-25.935416666666665,3612.375,2461.8375,348.7625,342.87916666666666,212.2,331.91249999999997,157.88928571428573,41.13254768269386,137.14714285714285,155.91345238095238,1.9758333333333336,3372.2738095238096,192.06369047619046,,,118.8166666666666,0
2025-02-15,3242.4583333333335,3599.0,16.0,2827.3,771.6999999999998,0.0,137.73916666666665,178.71,21,110.01,13,68.7,20.742185939197245,134.69,0,1,0,5,1,2,146.3225,-8.58333333333333,0.0,,,,,,,,,,179.47833333333332,48.991699178593485,163.80000000000004,294.72,173.23416666666665,6.244166666666668,3542.5833333333335,2458.433333333333,357.1125,483.95,445.0,269.61249999999995,162.51339285714286,42.79979165796943,145.82714285714286,163.23958333333331,-0.7261904761904755,3382.3630952380954,-139.90476190476193,,,151.79583333333358,0
2025-02-16,3148.3291666666664,3517.5,11.0,2760.8,756.6999999999998,0.0,143.01791666666665,179.36,21,119.57,4,59.79000000000002,20.138981879012366,133.08,0,1,0,6,1,2,154.82416666666666,-11.806249999999997,0.0,,,,,,,,,,137.73916666666665,20.742185939197245,68.7,178.71,146.3225,-8.58333333333333,3213.4583333333335,2461.6041666666665,322.14166666666665,342.375,1528.9,-102.65833333333336,165.7307142857143,41.42413281468521,142.95714285714286,168.60815476190473,-2.877440476190475,3391.083333333333,-242.7541666666666,,,159.68333333333294,0
2025-02-17,3491.7958333333336,3945.0,8.0,2765.3,1179.6999999999998,0.0,162.455,271.07,18,106.29,13,164.77999999999997,42.36218935509025,157.53500000000003,0,1,1,0,0,2,163.86041666666668,-1.405416666666668,0.0,,,,,,,,,,143.01791666666665,20.138981879012366,59.79000000000002,179.36,154.82416666666666,-11.806249999999997,3159.0,2463.225,325.825,323.1791666666666,1100.4,-226.34166666666667,167.11428571428573,40.41891720988922,137.5657142857143,171.93410714285716,-4.819821428571427,3411.2916666666665,80.50416666666706,,,81.625,0
2025-02-18,3567.929166666667,3977.5,7.0,2921.8,1055.6999999999998,0.0,189.50250000000003,399.05,16,126.76,2,272.29,64.27838883901128,180.06,0,1,1,1,0,2,208.07375000000002,-18.571249999999996,0.0,,,,,,,,,,162.455,42.36218935509025,164.77999999999997,271.07,163.86041666666668,-1.405416666666668,3537.2083333333335,2458.7791666666667,362.46250000000003,494.2791666666667,1757.3,47.554166666666674,167.09327380952382,39.07734009246452,137.68571428571428,174.6527380952381,-7.559464285714284,3439.910714285714,128.01845238095257,,,87.5916666666667,1
2025-02-19,3585.7624999999994,4019.3,8.0,3001.8,1017.5,0.0,172.1075,227.8,17,112.29,13,115.51,38.39073656948804,163.73000000000002,0,1,1,2,0,2,173.1625,-1.0549999999999973,0.0,,,,,,,,,,189.50250000000003,64.27838883901128,272.29,399.05,208.07375000000002,-18.571249999999996,3628.0416666666665,2453.6291666666666,370.60833333333335,503.0416666666667,1480.2,88.8958333333333,169.64357142857142,41.61109818781766,153.75857142857143,181.59154761904762,-11.947976190476188,3462.630952380952,123.13154761904752,,,27.47916666666606,0
2025-02-20,3633.3333333333335,4034.3,7.0,3083.3,951.0,0.0,158.4325,290.0,17,93.08,11,196.92000000000002,52.24608371010672,145.73,0,1,1,3,0,2,132.90083333333334,25.531666666666666,1.0,,,,,,,,,,172.1075,38.39073656948804,115.51,227.8,173.1625,-1.0549999999999973,3630.75,2455.241666666667,370.925,478.3041666666666,2137.8,156.57499999999993,169.92125000000001,41.670585824702684,147.1,178.65160714285713,-8.730357142857141,3474.773809523809,158.5595238095243,,,371.79166666666697,1
2025-02-21,3599.4791666666665,4032.5,8.0,3057.5,975.0,0.0,131.26958333333334,203.96,21,78.42,13,125.54,35.44868654942959,124.53999999999999,0,1,1,4,0,2,125.73708333333333,5.5325,1.0,,,,,,,,,,158.4325,52.24608371010672,196.92000000000002,290.0,132.90083333333334,25.531666666666666,3620.2083333333335,2453.675,376.8458333333333,551.8541666666666,2218.4,37.583333333333336,163.24755952380954,41.021466495785624,148.82714285714286,164.62547619047618,-1.377916666666664,3475.8928571428573,123.58630952380918,,,35.141666666666424,0
