datetime,de_forecast1_spot,sk_forecast1_spot,sk_forecast2_spot,sk_merged_spot
2025-12-19 11:45:00,84.88717429,93.59927238,93.59927238,
2025-12-19 12:00:00,82.81781648,98.33215233,98.33215233,
2025-12-19 12:15:00,83.42268951,97.25557358,97.25557358,
2025-12-19 12:30:00,86.90070605,96.07584678,96.07584678,
2025-12-19 12:45:00,89.17694333,94.54390777,94.54390777,
2025-12-19 13:00:00,87.43671989,110.8853816,110.8853816,
2025-12-19 13:15:00,87.79015243,110.9284832,110.9284832,
2025-12-19 13:30:00,87.60036441,110.8788097,110.8788097,
2025-12-19 13:45:00,89.77226214,109.6852241,109.6852241,
2025-12-19 14:00:00,88.94539599,123.1076379,123.1076379,
2025-12-19 14:15:00,91.3299526,122.1794513,122.1794513,
2025-12-19 14:30:00,92.62983066,121.3124042,121.3124042,
2025-12-19 14:45:00,95.31248274,120.664525,120.664525,
2025-12-19 15:00:00,97.01130381,127.3482185,127.3482185,
2025-12-19 15:15:00,99.00138796,128.4232368,128.4232368,
2025-12-19 15:30:00,100.8210684,130.1986462,130.1986462,
2025-12-19 15:45:00,103.9059864,132.4069578,132.4069578,
2025-12-19 16:00:00,107.8050425,146.6925207,146.6925207,
2025-12-19 16:15:00,110.5036662,148.7352603,148.7352603,
2025-12-19 16:30:00,113.9081603,150.4979914,150.4979914,
2025-12-19 16:45:00,117.1039348,150.6990585,150.6990585,
2025-12-19 17:00:00,118.6555012,132.5302375,132.5302375,
2025-12-19 17:15:00,119.3339375,131.5638186,131.5638186,
2025-12-19 17:30:00,119.5184206,130.4339077,130.4339077,
2025-12-19 17:45:00,119.5148691,130.0901052,130.0901052,
2025-12-19 18:00:00,118.8996182,127.0478941,127.0478941,
2025-12-19 18:15:00,117.6350025,125.6093533,125.6093533,
2025-12-19 18:30:00,116.884336,123.8738496,123.8738496,
2025-12-19 18:45:00,115.9478089,123.164193,123.164193,
2025-12-19 19:00:00,113.3863681,120.9189863,120.9189863,
2025-12-19 19:15:00,109.4809981,119.7372761,119.7372761,
2025-12-19 19:30:00,107.8626246,118.1971646,118.1971646,
2025-12-19 19:45:00,105.7016834,117.2839772,117.2839772,
2025-12-19 20:00:00,104.0990938,110.7131003,110.7131003,
2025-12-19 20:15:00,102.2524318,108.4043033,108.4043033,
2025-12-19 20:30:00,100.6752918,105.4858838,105.4858838,
2025-12-19 20:45:00,100.116991,102.769346,102.769346,
2025-12-19 21:00:00,97.09120403,102.0599387,102.0599387,
2025-12-19 21:15:00,96.62688083,97.4542371,97.4542371,
2025-12-19 21:30:00,95.317236,94.01237556,94.01237556,
2025-12-19 21:45:00,94.62039596,90.32699748,90.32699748,
2025-12-19 22:00:00,94.94760854,98.62691073,98.62691073,
2025-12-19 22:15:00,95.09431106,95.87901396,95.87901396,
2025-12-19 22:30:00,94.01845184,92.72832225,92.72832225,
2025-12-19 22:45:00,94.01166108,90.21323697,90.21323697,
2025-12-19 23:00:00,91.71490374,92.58301058,92.58301058,
2025-12-19 23:15:00,91.83287168,90.8893885,90.8893885,
2025-12-19 23:30:00,89.82625342,90.11258827,90.11258827,
2025-12-19 23:45:00,89.15312541,89.12828833,89.12828833,
2025-12-20 00:00:00,86.5558385,93.71845519,93.71845519,
2025-12-20 00:15:00,85.89807004,93.04447449,93.04447449,
2025-12-20 00:30:00,85.58054181,91.49354612,91.49354612,
2025-12-20 00:45:00,85.47263346,91.26086632,91.26086632,
2025-12-20 01:00:00,85.56651371,92.5349173,92.5349173,
2025-12-20 01:15:00,85.16833634,91.74442187,91.74442187,
2025-12-20 01:30:00,85.25039969,91.57615688,91.57615688,
2025-12-20 01:45:00,85.13915726,91.37034139,91.37034139,
2025-12-20 02:00:00,85.18882239,89.3695719,89.3695719,
2025-12-20 02:15:00,86.10141974,89.7726194,89.7726194,
2025-12-20 02:30:00,86.45585787,89.3281085,89.3281085,
2025-12-20 02:45:00,86.58561111,88.6322519,88.6322519,
2025-12-20 03:00:00,86.745562,88.09866336,88.09866336,
2025-12-20 03:15:00,86.99951451,88.58236471,88.58236471,
2025-12-20 03:30:00,88.29637752,87.81378502,87.81378502,
2025-12-20 03:45:00,88.99970598,87.87697226,87.87697226,
2025-12-20 04:00:00,89.71742949,90.01987487,90.01987487,
2025-12-20 04:15:00,90.48454485,90.87689567,90.87689567,
2025-12-20 04:30:00,90.69588072,90.44332678,90.44332678,
2025-12-20 04:45:00,91.68599216,90.60727786,90.60727786,
2025-12-20 05:00:00,94.06287534,93.80112425,93.80112425,
2025-12-20 05:15:00,94.27410727,94.11455356,94.11455356,
2025-12-20 05:30:00,95.30740324,95.42268878,95.42268878,
2025-12-20 05:45:00,96.30539088,95.52205396,95.52205396,
2025-12-20 06:00:00,97.88923799,97.83109274,97.83109274,
2025-12-20 06:15:00,100.1381039,99.46074007,99.46074007,
2025-12-20 06:30:00,100.8483227,101.2064807,101.2064807,
2025-12-20 06:45:00,101.0944974,101.6054047,101.6054047,
2025-12-20 07:00:00,102.8187291,104.4877009,104.4877009,
2025-12-20 07:15:00,104.7372638,105.7907414,105.7907414,
2025-12-20 07:30:00,110.0934708,107.3849878,107.3849878,
2025-12-20 07:45:00,114.3857011,109.0095251,109.0095251,
2025-12-20 08:00:00,111.6804606,113.3817831,113.3817831,
2025-12-20 08:15:00,114.5456664,114.4723169,114.4723169,
2025-12-20 08:30:00,116.576811,115.3457123,115.3457123,
2025-12-20 08:45:00,116.9149543,116.430027,116.430027,
2025-12-20 09:00:00,115.1845398,112.3941959,112.3941959,
2025-12-20 09:15:00,115.1140084,113.2204815,113.2204815,
2025-12-20 09:30:00,112.9727335,113.5427337,113.5427337,
2025-12-20 09:45:00,110.2006631,113.472797,113.472797,
2025-12-20 10:00:00,110.6968126,107.2120518,107.2120518,
2025-12-20 10:15:00,109.7365145,107.5834765,107.5834765,
2025-12-20 10:30:00,106.4969338,107.7506239,107.7506239,
2025-12-20 10:45:00,104.1662669,108.5776142,108.5776142,
2025-12-20 11:00:00,104.8073399,104.7206883,104.7206883,
2025-12-20 11:15:00,105.526369,105.4246759,105.4246759,
2025-12-20 11:30:00,107.0457122,106.8096833,106.8096833,
2025-12-20 11:45:00,106.4035751,106.4771942,106.4771942,
2025-12-20 12:00:00,102.2152256,103.9872525,103.9872525,
2025-12-20 12:15:00,102.4652536,102.9512112,102.9512112,
2025-12-20 12:30:00,103.4425879,102.3261104,102.3261104,
2025-12-20 12:45:00,103.4882323,102.7982094,102.7982094,
2025-12-20 13:00:00,101.3680617,103.0446969,103.0446969,
2025-12-20 13:15:00,102.7495224,103.1346477,103.1346477,
2025-12-20 13:30:00,103.4771838,102.9524817,102.9524817,
2025-12-20 13:45:00,104.3710786,102.9935127,102.9935127,
2025-12-20 14:00:00,103.9762095,108.4100789,108.4100789,
2025-12-20 14:15:00,105.5315356,107.5777905,107.5777905,
2025-12-20 14:30:00,109.5256011,107.0766869,107.0766869,
2025-12-20 14:45:00,113.2948585,106.6236852,106.6236852,
2025-12-20 15:00:00,113.8219966,118.1436031,118.1436031,
2025-12-20 15:15:00,116.4733638,118.2792383,118.2792383,
2025-12-20 15:30:00,119.2375751,119.3291853,119.3291853,
2025-12-20 15:45:00,121.5587371,119.7963943,119.7963943,
2025-12-20 16:00:00,124.4866363,123.7315941,123.7315941,
2025-12-20 16:15:00,125.2040516,124.6250352,124.6250352,
2025-12-20 16:30:00,125.8919937,125.2660716,125.2660716,
2025-12-20 16:45:00,122.3784819,124.83665,124.83665,
2025-12-20 17:00:00,127.1277447,126.2941413,126.2941413,
2025-12-20 17:15:00,126.1533485,125.9006613,125.9006613,
2025-12-20 17:30:00,125.3204763,125.1651608,125.1651608,
2025-12-20 17:45:00,125.0057063,125.4433188,125.4433188,
2025-12-20 18:00:00,128.4218289,124.311778,124.311778,
2025-12-20 18:15:00,125.8430756,123.9844685,123.9844685,
2025-12-20 18:30:00,122.2278142,124.2966204,124.2966204,
2025-12-20 18:45:00,118.7569566,123.9387246,123.9387246,
2025-12-20 19:00:00,125.929929,121.8414004,121.8414004,
2025-12-20 19:15:00,122.0996243,121.2949223,121.2949223,
2025-12-20 19:30:00,119.4972464,120.0252424,120.0252424,
2025-12-20 19:45:00,115.7732712,120.1466594,120.1466594,
2025-12-20 20:00:00,117.9684797,112.5735438,112.5735438,
2025-12-20 20:15:00,111.9325569,111.6493834,111.6493834,
2025-12-20 20:30:00,106.1822491,111.443008,111.443008,
2025-12-20 20:45:00,104.3667848,110.2093298,110.2093298,
2025-12-20 21:00:00,101.7204413,106.6748934,106.6748934,
2025-12-20 21:15:00,100.5548039,104.9449841,104.9449841,
2025-12-20 21:30:00,99.4158581,103.8722375,103.8722375,
2025-12-20 21:45:00,98.67826298,102.5883336,102.5883336,
2025-12-20 22:00:00,98.68959143,103.6470033,103.6470033,
2025-12-20 22:15:00,96.87635885,102.2227168,102.2227168,
2025-12-20 22:30:00,96.13139112,100.1562556,100.1562556,
2025-12-20 22:45:00,94.6320098,99.2678829,99.2678829,
2025-12-20 23:00:00,91.57457536,96.94304181,96.94304181,
2025-12-20 23:15:00,90.19315551,96.2312998,96.2312998,
2025-12-20 23:30:00,88.71776571,94.71032769,94.71032769,
2025-12-20 23:45:00,87.37816059,93.78010213,93.78010213,
2025-12-21 00:00:00,91.40491809,90.55360234,90.55360234,
2025-12-21 00:15:00,89.92416637,89.62888693,89.62888693,
2025-12-21 00:30:00,88.39127633,88.63997675,88.63997675,
2025-12-21 00:45:00,86.88852813,88.009479,88.009479,
2025-12-21 01:00:00,87.61964253,86.80972484,86.80972484,
2025-12-21 01:15:00,87.08756004,86.43706487,86.43706487,
2025-12-21 01:30:00,85.88109376,86.07827113,86.07827113,
2025-12-21 01:45:00,84.84350261,85.38700269,85.38700269,
2025-12-21 02:00:00,85.76727943,84.87020445,84.87020445,
2025-12-21 02:15:00,85.28503651,85.03334268,85.03334268,
2025-12-21 02:30:00,84.18168645,84.96620264,84.96620264,
2025-12-21 02:45:00,84.42676584,84.58322086,84.58322086,
2025-12-21 03:00:00,83.40666986,82.6662821,82.6662821,
2025-12-21 03:15:00,82.84106459,83.27819129,83.27819129,
2025-12-21 03:30:00,83.38437853,83.31466587,83.31466587,
2025-12-21 03:45:00,83.86130124,83.77521105,83.77521105,
2025-12-21 04:00:00,83.77516502,83.15346015,83.15346015,
2025-12-21 04:15:00,83.87995263,83.89142949,83.89142949,
2025-12-21 04:30:00,84.36012606,84.34030894,84.34030894,
2025-12-21 04:45:00,84.05124988,84.6158851,84.6158851,
2025-12-21 05:00:00,84.41890499,83.18524002,83.18524002,
2025-12-21 05:15:00,84.77896349,84.38700259,84.38700259,
2025-12-21 05:30:00,85.25007782,85.58334,85.58334,
2025-12-21 05:45:00,85.41057458,86.74973652,86.74973652,
2025-12-21 06:00:00,85.89325268,84.45098238,84.45098238,
2025-12-21 06:15:00,85.35139007,85.80603766,85.80603766,
2025-12-21 06:30:00,86.25310885,87.32109223,87.32109223,
2025-12-21 06:45:00,86.02106034,87.78552405,87.78552405,
2025-12-21 07:00:00,86.05103047,88.61696996,88.61696996,
2025-12-21 07:15:00,87.04132108,89.60758393,89.60758393,
2025-12-21 07:30:00,88.09759254,90.62801277,90.62801277,
2025-12-21 07:45:00,89.34565473,92.02464291,92.02464291,
2025-12-21 08:00:00,90.17923797,94.20705722,94.20705722,
2025-12-21 08:15:00,89.17937697,95.51721387,95.51721387,
2025-12-21 08:30:00,90.65602818,98.0733746,98.0733746,
2025-12-21 08:45:00,90.29382605,99.49088665,99.49088665,
2025-12-21 09:00:00,93.20122153,100.4783208,100.4783208,
2025-12-21 09:15:00,92.02216256,101.897415,101.897415,
2025-12-21 09:30:00,91.48991792,103.4147509,103.4147509,
2025-12-21 09:45:00,90.02272819,103.6118581,103.6118581,
2025-12-21 10:00:00,89.6951175,98.99376403,98.99376403,
2025-12-21 10:15:00,88.33098396,100.4969275,100.4969275,
2025-12-21 10:30:00,88.5615977,101.2391749,101.2391749,
2025-12-21 10:45:00,87.08066007,103.1986319,103.1986319,
2025-12-21 11:00:00,86.58378283,99.9820883,99.9820883,
2025-12-21 11:15:00,87.0713439,101.5521295,101.5521295,
2025-12-21 11:30:00,86.50475518,101.2596619,101.2596619,
2025-12-21 11:45:00,86.07480436,100.4691355,100.4691355,
2025-12-21 12:00:00,86.62483716,101.0464872,101.0464872,
2025-12-21 12:15:00,85.33642544,99.4445699,99.4445699,
2025-12-21 12:30:00,85.8475563,98.84736097,98.84736097,
2025-12-21 12:45:00,85.73590773,98.31549665,98.31549665,
2025-12-21 13:00:00,84.5880052,99.48221118,99.48221118,
2025-12-21 13:15:00,85.24367911,99.23639236,99.23639236,
2025-12-21 13:30:00,86.17576299,99.00936012,99.00936012,
2025-12-21 13:45:00,86.29187538,98.3200652,98.3200652,
2025-12-21 14:00:00,87.68451954,103.3002794,103.3002794,
2025-12-21 14:15:00,88.67784434,102.7149717,102.7149717,
2025-12-21 14:30:00,89.4787774,101.6721408,101.6721408,
2025-12-21 14:45:00,90.22828243,100.5206751,100.5206751,
2025-12-21 15:00:00,92.03293282,108.2861369,108.2861369,
2025-12-21 15:15:00,93.15457783,108.8282816,108.8282816,
2025-12-21 15:30:00,94.05287607,109.472062,109.472062,
2025-12-21 15:45:00,94.21893416,111.5643122,111.5643122,
2025-12-21 16:00:00,95.99516109,112.7919216,112.7919216,
2025-12-21 16:15:00,96.96148365,115.0143933,115.0143933,
2025-12-21 16:30:00,97.72650029,115.6577333,115.6577333,
2025-12-21 16:45:00,96.38147012,115.902778,115.902778,
2025-12-21 17:00:00,97.17986314,114.3511492,114.3511492,
2025-12-21 17:15:00,97.88248905,114.1487553,114.1487553,
2025-12-21 17:30:00,97.26809795,114.2654948,114.2654948,
2025-12-21 17:45:00,96.04562368,113.9159358,113.9159358,
2025-12-21 18:00:00,95.05498818,112.5793326,112.5793326,
2025-12-21 18:15:00,93.79896247,113.1667028,113.1667028,
2025-12-21 18:30:00,92.99366561,113.1263379,113.1263379,
2025-12-21 18:45:00,91.9123445,113.5342814,113.5342814,
2025-12-21 19:00:00,91.872476,113.4493952,113.4493952,
2025-12-21 19:15:00,90.02286011,113.1130818,113.1130818,
2025-12-21 19:30:00,89.75893473,112.510755,112.510755,
2025-12-21 19:45:00,89.15547642,112.0006469,112.0006469,
2025-12-21 20:00:00,88.77004889,108.905101,108.905101,
2025-12-21 20:15:00,87.6187012,108.2829252,108.2829252,
2025-12-21 20:30:00,86.30712369,107.162766,107.162766,
2025-12-21 20:45:00,85.76696699,104.8438936,104.8438936,
2025-12-21 21:00:00,83.47229225,103.5932425,103.5932425,
2025-12-21 21:15:00,83.22624614,101.0452624,101.0452624,
2025-12-21 21:30:00,81.87294175,99.066564,99.066564,
2025-12-21 21:45:00,81.02035475,97.8160594,97.8160594,
2025-12-21 22:00:00,81.43391986,100.1113537,100.1113537,
2025-12-21 22:15:00,80.55115714,99.38179134,99.38179134,
2025-12-21 22:30:00,78.99751478,97.38665085,97.38665085,
2025-12-21 22:45:00,78.26658796,96.27726138,96.27726138,
2025-12-21 23:00:00,76.92153893,93.67020061,93.67020061,
2025-12-21 23:15:00,75.73214202,90.93461726,90.93461726,
2025-12-21 23:30:00,74.77158187,88.28427144,88.28427144,
2025-12-21 23:45:00,74.06833519,85.9090443,85.9090443,
2025-12-22 00:00:00,60.03655502,66.30355816,66.30355816,
2025-12-22 00:15:00,58.29356591,68.31623157,68.31623157,
2025-12-22 00:30:00,37.41550935,67.72921968,67.72921968,
2025-12-22 00:45:00,36.55410503,65.85647153,65.85647153,
2025-12-22 01:00:00,59.11548483,70.11371893,70.11371893,
2025-12-22 01:15:00,58.01836789,66.6194463,66.6194463,
2025-12-22 01:30:00,37.98007611,63.85350044,63.85350044,
2025-12-22 01:45:00,48.81259317,62.77915836,62.77915836,
2025-12-22 02:00:00,59.06364458,63.03516793,63.03516793,
2025-12-22 02:15:00,54.36192574,63.4338018,63.4338018,
2025-12-22 02:30:00,42.73382339,63.44161515,63.44161515,
2025-12-22 02:45:00,33.34412393,62.82089925,62.82089925,
2025-12-22 03:00:00,32.33216193,61.86003809,61.86003809,
2025-12-22 03:15:00,41.01156914,62.13150423,62.13150423,
2025-12-22 03:30:00,46.8422043,61.51775809,61.51775809,
2025-12-22 03:45:00,58.56021918,62.44167356,62.44167356,
2025-12-22 04:00:00,24.89343347,62.40479014,62.40479014,
2025-12-22 04:15:00,40.48261493,64.24642225,64.24642225,
2025-12-22 04:30:00,57.12787222,66.03587937,66.03587937,
2025-12-22 04:45:00,59.7975147,67.59787108,67.59787108,
2025-12-22 05:00:00,59.4238621,65.1710184,65.1710184,
2025-12-22 05:15:00,60.34110707,67.02401593,67.02401593,
2025-12-22 05:30:00,62.94112346,70.73793129,70.73793129,
2025-12-22 05:45:00,64.75558634,75.48789759,75.48789759,
2025-12-22 06:00:00,67.9666672,85.73225177,85.73225177,
2025-12-22 06:15:00,70.67531883,90.53854732,90.53854732,
2025-12-22 06:30:00,73.95874455,95.53194625,95.53194625,
2025-12-22 06:45:00,74.97810291,99.79918784,99.79918784,
2025-12-22 07:00:00,78.20444423,105.2643573,105.2643573,
2025-12-22 07:15:00,79.7210857,108.2849065,108.2849065,
2025-12-22 07:30:00,81.47656069,111.3479118,111.3479118,
2025-12-22 07:45:00,85.48034808,113.3805466,113.3805466,
2025-12-22 08:00:00,88.04504201,112.0504668,112.0504668,
2025-12-22 08:15:00,89.33429558,114.0390724,114.0390724,
2025-12-22 08:30:00,88.77670092,115.0187704,115.0187704,
2025-12-22 08:45:00,87.34358767,116.404861,116.404861,
2025-12-22 09:00:00,90.49678225,109.1123092,109.1123092,
2025-12-22 09:15:00,88.39362176,107.932346,107.932346,
2025-12-22 09:30:00,86.30647189,107.721317,107.721317,
2025-12-22 09:45:00,86.25688557,106.6588363,106.6588363,
2025-12-22 10:00:00,86.44112616,98.3956455,98.3956455,
2025-12-22 10:15:00,85.43499345,98.72780107,98.72780107,
2025-12-22 10:30:00,82.11767844,99.35793699,99.35793699,
2025-12-22 10:45:00,81.68261339,98.96490945,98.96490945,
2025-12-22 11:00:00,80.98227345,98.02156935,98.02156935,
2025-12-22 11:15:00,81.15810034,97.26523783,97.26523783,
2025-12-22 11:30:00,81.61647071,95.72267546,95.72267546,
2025-12-22 11:45:00,80.9761334,95.58399828,95.58399828,
2025-12-22 12:00:00,81.1428606,96.29216947,96.29216947,
2025-12-22 12:15:00,81.63407646,96.63593985,96.63593985,
2025-12-22 12:30:00,80.35906729,96.14949067,96.14949067,
2025-12-22 12:45:00,81.11371809,96.87245794,96.87245794,
2025-12-22 13:00:00,82.54519583,105.8467604,105.8467604,
2025-12-22 13:15:00,81.84149845,107.1250747,107.1250747,
2025-12-22 13:30:00,82.44005929,107.9587934,107.9587934,
2025-12-22 13:45:00,82.95812951,108.2386855,108.2386855,
2025-12-22 14:00:00,84.17066083,115.1690848,115.1690848,
2025-12-22 14:15:00,85.09005657,115.6740068,115.6740068,
2025-12-22 14:30:00,86.80050301,114.7809539,114.7809539,
2025-12-22 14:45:00,89.19193834,114.2959852,114.2959852,
2025-12-22 15:00:00,89.63424512,114.6522884,114.6522884,
2025-12-22 15:15:00,91.27594652,115.41804,115.41804,
2025-12-22 15:30:00,92.99259242,115.6658435,115.6658435,
2025-12-22 15:45:00,94.31426481,117.7487942,117.7487942,
2025-12-22 16:00:00,96.3905067,130.3031677,130.3031677,
2025-12-22 16:15:00,97.05150852,132.2907833,132.2907833,
2025-12-22 16:30:00,96.13008892,133.5790194,133.5790194,
2025-12-22 16:45:00,95.86261138,133.6864086,133.6864086,
2025-12-22 17:00:00,97.88690924,115.3716475,115.3716475,
2025-12-22 17:15:00,97.9857056,115.1947923,115.1947923,
2025-12-22 17:30:00,97.56957896,116.1177042,116.1177042,
2025-12-22 17:45:00,97.5310697,115.5722102,115.5722102,
2025-12-22 18:00:00,98.70445828,113.5168787,113.5168787,
2025-12-22 18:15:00,100.1140063,112.97543,112.97543,
2025-12-22 18:30:00,100.0066348,111.8456065,111.8456065,
2025-12-22 18:45:00,99.18546176,111.2082914,111.2082914,
2025-12-22 19:00:00,98.01520532,108.0397492,108.0397492,
2025-12-22 19:15:00,97.10838784,106.5997862,106.5997862,
2025-12-22 19:30:00,95.96548109,105.341603,105.341603,
2025-12-22 19:45:00,95.70473181,104.2485156,104.2485156,
2025-12-22 20:00:00,93.11780046,97.71238099,97.71238099,
2025-12-22 20:15:00,91.8456765,96.99773643,96.99773643,
2025-12-22 20:30:00,90.20648181,95.18622826,95.18622826,
2025-12-22 20:45:00,88.50215991,92.25905307,92.25905307,
2025-12-22 21:00:00,87.06921017,88.27876302,88.27876302,
2025-12-22 21:15:00,85.67998662,85.11062844,85.11062844,
2025-12-22 21:30:00,84.22887918,83.14210174,83.14210174,
2025-12-22 21:45:00,83.24821014,83.26870623,83.26870623,
2025-12-22 22:00:00,84.35516018,87.11529954,87.11529954,
2025-12-22 22:15:00,82.35111746,87.00792873,87.00792873,
2025-12-22 22:30:00,81.09972159,85.74262237,85.74262237,
2025-12-22 22:45:00,78.0462167,81.37755777,81.37755777,
2025-12-22 23:00:00,79.15556761,83.9095971,83.9095971,
2025-12-22 23:15:00,76.58397894,78.69220771,78.69220771,
2025-12-22 23:30:00,74.50792234,75.38890711,75.38890711,
2025-12-22 23:45:00,73.11340898,72.05228966,72.05228966,
2025-12-23 00:00:00,77.02290756,85.22495077,85.22495077,
2025-12-23 00:15:00,75.84112866,85.88712473,85.88712473,
2025-12-23 00:30:00,76.00819262,85.64575055,85.64575055,
2025-12-23 00:45:00,74.51019667,84.65536607,84.65536607,
2025-12-23 01:00:00,73.81684371,84.87377209,84.87377209,
2025-12-23 01:15:00,72.80720289,84.29728606,84.29728606,
2025-12-23 01:30:00,69.37129815,83.2476436,83.2476436,
2025-12-23 01:45:00,64.89327896,82.39107662,82.39107662,
2025-12-23 02:00:00,65.09944163,80.34095831,80.34095831,
2025-12-23 02:15:00,62.34332693,79.32579954,79.32579954,
2025-12-23 02:30:00,64.57878211,78.50388369,78.50388369,
2025-12-23 02:45:00,62.98026405,78.55004732,78.55004732,
2025-12-23 03:00:00,60.97000766,76.94609136,76.94609136,
2025-12-23 03:15:00,59.73844796,76.44904277,76.44904277,
2025-12-23 03:30:00,59.55186573,76.65917742,76.65917742,
2025-12-23 03:45:00,58.04696157,77.80101569,77.80101569,
2025-12-23 04:00:00,58.8112814,77.04363829,77.04363829,
2025-12-23 04:15:00,59.03112777,77.59363959,77.59363959,
2025-12-23 04:30:00,46.87999483,78.39172419,78.39172419,
2025-12-23 04:45:00,60.77691696,78.63768316,78.63768316,
2025-12-23 05:00:00,60.98823716,78.36043078,78.36043078,
2025-12-23 05:15:00,48.00919703,76.34486058,76.34486058,
2025-12-23 05:30:00,61.92626745,74.77755704,74.77755704,
2025-12-23 05:45:00,63.65894582,74.87147978,74.87147978,
2025-12-23 06:00:00,67.99044549,83.88571037,83.88571037,
2025-12-23 06:15:00,73.14041954,87.62767263,87.62767263,
2025-12-23 06:30:00,64.26790897,90.98715732,90.98715732,
2025-12-23 06:45:00,68.40787257,93.29639349,93.29639349,
2025-12-23 07:00:00,75.61200527,101.3176325,101.3176325,
2025-12-23 07:15:00,76.67890486,102.3182486,102.3182486,
2025-12-23 07:30:00,79.10370994,103.5047145,103.5047145,
2025-12-23 07:45:00,80.82663616,103.5894219,103.5894219,
2025-12-23 08:00:00,84.18013102,106.2179212,106.2179212,
2025-12-23 08:15:00,85.08706734,106.191484,106.191484,
2025-12-23 08:30:00,84.83265331,107.9153694,107.9153694,
2025-12-23 08:45:00,84.90144785,110.5930941,110.5930941,
2025-12-23 09:00:00,85.28132724,99.21584847,99.21584847,
2025-12-23 09:15:00,84.73302549,102.5272362,102.5272362,
2025-12-23 09:30:00,83.81188029,104.9476321,104.9476321,
2025-12-23 09:45:00,82.98265672,105.4153913,105.4153913,
2025-12-23 10:00:00,83.3880994,95.06783601,95.06783601,
2025-12-23 10:15:00,81.20771307,95.33274607,95.33274607,
2025-12-23 10:30:00,79.28083766,95.7140091,95.7140091,
2025-12-23 10:45:00,77.68141472,95.91595851,95.91595851,
2025-12-23 11:00:00,78.78543018,92.82213127,92.82213127,
2025-12-23 11:15:00,77.28204691,93.30433488,93.30433488,
2025-12-23 11:30:00,77.78113853,93.16969067,93.16969067,
2025-12-23 11:45:00,76.64477476,91.96540401,91.96540401,
2025-12-23 12:00:00,76.01267576,96.09267188,96.09267188,
2025-12-23 12:15:00,76.2366257,95.3331202,95.3331202,
2025-12-23 12:30:00,76.41690774,93.8833184,93.8833184,
2025-12-23 12:45:00,76.13097455,93.19231651,93.19231651,
2025-12-23 13:00:00,76.07002581,104.0647693,104.0647693,
2025-12-23 13:15:00,75.23710559,103.9174809,103.9174809,
2025-12-23 13:30:00,74.21827432,104.5465914,104.5465914,
2025-12-23 13:45:00,74.20460747,104.6011607,104.6011607,
2025-12-23 14:00:00,73.11890881,109.6679368,109.6679368,
2025-12-23 14:15:00,74.45901328,108.5899057,108.5899057,
2025-12-23 14:30:00,76.41821224,108.4147473,108.4147473,
2025-12-23 14:45:00,78.0143605,109.0080257,109.0080257,
2025-12-23 15:00:00,77.31817142,108.9996089,108.9996089,
2025-12-23 15:15:00,78.62402008,109.4940028,109.4940028,
2025-12-23 15:30:00,80.10414714,110.8791302,110.8791302,
2025-12-23 15:45:00,81.18731032,112.3168102,112.3168102,
2025-12-23 16:00:00,80.89977632,125.9455388,125.9455388,
2025-12-23 16:15:00,81.39250244,127.3178353,127.3178353,
2025-12-23 16:30:00,81.50022321,127.7896858,127.7896858,
2025-12-23 16:45:00,81.49943696,128.2859273,128.2859273,
2025-12-23 17:00:00,82.96496489,110.350513,110.350513,
2025-12-23 17:15:00,82.40266678,111.3852608,111.3852608,
2025-12-23 17:30:00,82.98554002,111.8098011,111.8098011,
2025-12-23 17:45:00,82.85716386,112.1028576,112.1028576,
2025-12-23 18:00:00,84.47224989,108.8239757,108.8239757,
2025-12-23 18:15:00,83.90631003,107.4294486,107.4294486,
2025-12-23 18:30:00,83.75738215,105.2215419,105.2215419,
2025-12-23 18:45:00,83.02796126,103.6412125,103.6412125,
2025-12-23 19:00:00,82.68983084,100.8780513,100.8780513,
2025-12-23 19:15:00,80.77276976,99.15459076,99.15459076,
2025-12-23 19:30:00,79.91613186,99.08563056,99.08563056,
2025-12-23 19:45:00,79.58859079,98.65547314,98.65547314,
2025-12-23 20:00:00,77.19230585,89.4155345,89.4155345,
2025-12-23 20:15:00,75.58959975,89.72583397,89.72583397,
2025-12-23 20:30:00,74.15069691,89.46077269,89.46077269,
2025-12-23 20:45:00,70.88105929,87.27417811,87.27417811,
2025-12-23 21:00:00,68.64317031,84.09377829,84.09377829,
2025-12-23 21:15:00,67.65631843,80.07796199,80.07796199,
2025-12-23 21:30:00,67.3859526,76.32938787,76.32938787,
2025-12-23 21:45:00,66.25737531,72.93383192,72.93383192,
2025-12-23 22:00:00,68.69470092,80.71885194,80.71885194,
2025-12-23 22:15:00,67.13286441,77.71129095,77.71129095,
2025-12-23 22:30:00,61.96581708,75.65128015,75.65128015,
2025-12-23 22:45:00,60.02018431,73.49520238,73.49520238,
2025-12-23 23:00:00,64.10290857,71.46853582,71.46853582,
2025-12-23 23:15:00,57.69896675,71.89412329,71.89412329,
2025-12-23 23:30:00,54.73668043,73.19693037,73.19693037,
2025-12-23 23:45:00,51.70418865,74.3604988,74.3604988,
2025-12-24 00:00:00,65.59615026,88.56621228,88.56621228,
2025-12-24 00:15:00,64.68762918,87.60325731,87.60325731,
2025-12-24 00:30:00,62.25151416,85.68352812,85.68352812,
2025-12-24 00:45:00,61.73736678,84.06418693,84.06418693,
