datetime,da_price_qh,da_price_qh_diff_prev,da_price_qh_diff_next,da_price_qh_dev_hourly,da_price_qh_rank
2024-01-01 00:00:00,0.1,,-0.0,0.0,0.0
2024-01-01 00:15:00,0.1,0.0,-0.0,0.0,0.0
2024-01-01 00:30:00,0.1,0.0,-0.0,0.0,0.0
2024-01-01 00:45:00,0.1,0.0,-0.09000000000000001,0.0,0.0
2024-01-01 01:00:00,0.01,-0.09000000000000001,-0.0,0.0,0.0
2024-01-01 01:15:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 01:30:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 01:45:00,0.01,0.0,0.04,0.0,0.0
2024-01-01 02:00:00,0.05,0.04,-0.0,0.0,0.0
2024-01-01 02:15:00,0.05,0.0,-0.0,0.0,0.0
2024-01-01 02:30:00,0.05,0.0,-0.0,0.0,0.0
2024-01-01 02:45:00,0.05,0.0,-0.04,0.0,0.0
2024-01-01 03:00:00,0.01,-0.04,-0.0,0.0,0.0
2024-01-01 03:15:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 03:30:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 03:45:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 04:00:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 04:15:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 04:30:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 04:45:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 05:00:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 05:15:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 05:30:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 05:45:00,0.01,0.0,0.03,0.0,0.0
2024-01-01 06:00:00,0.04,0.03,-0.0,0.0,0.0
2024-01-01 06:15:00,0.04,0.0,-0.0,0.0,0.0
2024-01-01 06:30:00,0.04,0.0,-0.0,0.0,0.0
2024-01-01 06:45:00,0.04,0.0,-0.03,0.0,0.0
2024-01-01 07:00:00,0.01,-0.03,-0.0,0.0,0.0
2024-01-01 07:15:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 07:30:00,0.01,0.0,-0.0,0.0,0.0
2024-01-01 07:45:00,0.01,0.0,-0.01,0.0,0.0
2024-01-01 08:00:00,0.0,-0.01,-0.0,0.0,0.0
2024-01-01 08:15:00,0.0,0.0,-0.0,0.0,0.0
2024-01-01 08:30:00,0.0,0.0,-0.0,0.0,0.0
2024-01-01 08:45:00,0.0,0.0,0.04,0.0,0.0
2024-01-01 09:00:00,0.04,0.04,-0.0,0.0,0.0
2024-01-01 09:15:00,0.04,0.0,-0.0,0.0,0.0
2024-01-01 09:30:00,0.04,0.0,-0.0,0.0,0.0
2024-01-01 09:45:00,0.04,0.0,0.019999999999999997,0.0,0.0
2024-01-01 10:00:00,0.06,0.019999999999999997,-0.0,0.0,0.0
2024-01-01 10:15:00,0.06,0.0,-0.0,0.0,0.0
2024-01-01 10:30:00,0.06,0.0,-0.0,0.0,0.0
2024-01-01 10:45:00,0.06,0.0,0.48000000000000004,0.0,0.0
2024-01-01 11:00:00,0.54,0.48000000000000004,-0.0,0.0,0.0
2024-01-01 11:15:00,0.54,0.0,-0.0,0.0,0.0
2024-01-01 11:30:00,0.54,0.0,-0.0,0.0,0.0
2024-01-01 11:45:00,0.54,0.0,1.7000000000000002,0.0,0.0
2024-01-01 12:00:00,2.24,1.7000000000000002,-0.0,0.0,0.0
2024-01-01 12:15:00,2.24,0.0,-0.0,0.0,0.0
2024-01-01 12:30:00,2.24,0.0,-0.0,0.0,0.0
2024-01-01 12:45:00,2.24,0.0,1.1999999999999997,0.0,0.0
2024-01-01 13:00:00,3.44,1.1999999999999997,-0.0,0.0,0.0
2024-01-01 13:15:00,3.44,0.0,-0.0,0.0,0.0
2024-01-01 13:30:00,3.44,0.0,-0.0,0.0,0.0
2024-01-01 13:45:00,3.44,0.0,7.74,0.0,0.0
2024-01-01 14:00:00,11.18,7.74,-0.0,0.0,0.0
2024-01-01 14:15:00,11.18,0.0,-0.0,0.0,0.0
2024-01-01 14:30:00,11.18,0.0,-0.0,0.0,0.0
2024-01-01 14:45:00,11.18,0.0,32.67,0.0,0.0
2024-01-01 15:00:00,43.85,32.67,-0.0,0.0,0.0
2024-01-01 15:15:00,43.85,0.0,-0.0,0.0,0.0
2024-01-01 15:30:00,43.85,0.0,-0.0,0.0,0.0
2024-01-01 15:45:00,43.85,0.0,11.759999999999998,0.0,0.0
2024-01-01 16:00:00,55.61,11.759999999999998,-0.0,0.0,0.0
2024-01-01 16:15:00,55.61,0.0,-0.0,0.0,0.0
2024-01-01 16:30:00,55.61,0.0,-0.0,0.0,0.0
2024-01-01 16:45:00,55.61,0.0,7.420000000000002,0.0,0.0
2024-01-01 17:00:00,63.03,7.420000000000002,-0.0,0.0,0.0
2024-01-01 17:15:00,63.03,0.0,-0.0,0.0,0.0
2024-01-01 17:30:00,63.03,0.0,-0.0,0.0,0.0
2024-01-01 17:45:00,63.03,0.0,-1.6400000000000006,0.0,0.0
2024-01-01 18:00:00,61.39,-1.6400000000000006,-0.0,0.0,0.0
2024-01-01 18:15:00,61.39,0.0,-0.0,0.0,0.0
2024-01-01 18:30:00,61.39,0.0,-0.0,0.0,0.0
2024-01-01 18:45:00,61.39,0.0,-6.450000000000003,0.0,0.0
2024-01-01 19:00:00,54.94,-6.450000000000003,-0.0,0.0,0.0
2024-01-01 19:15:00,54.94,0.0,-0.0,0.0,0.0
2024-01-01 19:30:00,54.94,0.0,-0.0,0.0,0.0
2024-01-01 19:45:00,54.94,0.0,-6.539999999999999,0.0,0.0
2024-01-01 20:00:00,48.4,-6.539999999999999,-0.0,0.0,0.0
2024-01-01 20:15:00,48.4,0.0,-0.0,0.0,0.0
2024-01-01 20:30:00,48.4,0.0,-0.0,0.0,0.0
2024-01-01 20:45:00,48.4,0.0,-7.939999999999998,0.0,0.0
2024-01-01 21:00:00,40.46,-7.939999999999998,-0.0,0.0,0.0
2024-01-01 21:15:00,40.46,0.0,-0.0,0.0,0.0
2024-01-01 21:30:00,40.46,0.0,-0.0,0.0,0.0
2024-01-01 21:45:00,40.46,0.0,4.130000000000003,0.0,0.0
2024-01-01 22:00:00,44.59,4.130000000000003,-0.0,0.0,0.0
2024-01-01 22:15:00,44.59,0.0,-0.0,0.0,0.0
2024-01-01 22:30:00,44.59,0.0,-0.0,0.0,0.0
2024-01-01 22:45:00,44.59,0.0,-9.040000000000006,0.0,0.0
2024-01-01 23:00:00,35.55,-9.040000000000006,-0.0,0.0,0.0
2024-01-01 23:15:00,35.55,0.0,-0.0,0.0,0.0
2024-01-01 23:30:00,35.55,0.0,-0.0,0.0,0.0
2024-01-01 23:45:00,35.55,0.0,-5.839999999999996,0.0,0.0
2024-01-02 00:00:00,29.71,-5.839999999999996,-0.0,0.0,0.0
2024-01-02 00:15:00,29.71,0.0,-0.0,0.0,0.0
2024-01-02 00:30:00,29.71,0.0,-0.0,0.0,0.0
2024-01-02 00:45:00,29.71,0.0,-9.95,0.0,0.0
2024-01-02 01:00:00,19.76,-9.95,-0.0,0.0,0.0
2024-01-02 01:15:00,19.76,0.0,-0.0,0.0,0.0
2024-01-02 01:30:00,19.76,0.0,-0.0,0.0,0.0
2024-01-02 01:45:00,19.76,0.0,8.799999999999997,0.0,0.0
2024-01-02 02:00:00,28.56,8.799999999999997,-0.0,0.0,0.0
2024-01-02 02:15:00,28.56,0.0,-0.0,0.0,0.0
2024-01-02 02:30:00,28.56,0.0,-0.0,0.0,0.0
2024-01-02 02:45:00,28.56,0.0,-11.639999999999997,0.0,0.0
2024-01-02 03:00:00,16.92,-11.639999999999997,-0.0,0.0,0.0
2024-01-02 03:15:00,16.92,0.0,-0.0,0.0,0.0
2024-01-02 03:30:00,16.92,0.0,-0.0,0.0,0.0
2024-01-02 03:45:00,16.92,0.0,-6.750000000000002,0.0,0.0
2024-01-02 04:00:00,10.17,-6.750000000000002,-0.0,0.0,0.0
2024-01-02 04:15:00,10.17,0.0,-0.0,0.0,0.0
2024-01-02 04:30:00,10.17,0.0,-0.0,0.0,0.0
2024-01-02 04:45:00,10.17,0.0,32.1,0.0,0.0
2024-01-02 05:00:00,42.27,32.1,-0.0,0.0,0.0
2024-01-02 05:15:00,42.27,0.0,-0.0,0.0,0.0
2024-01-02 05:30:00,42.27,0.0,-0.0,0.0,0.0
2024-01-02 05:45:00,42.27,0.0,4.669999999999995,0.0,0.0
2024-01-02 06:00:00,46.94,4.669999999999995,-0.0,0.0,0.0
2024-01-02 06:15:00,46.94,0.0,-0.0,0.0,0.0
2024-01-02 06:30:00,46.94,0.0,-0.0,0.0,0.0
2024-01-02 06:45:00,46.94,0.0,29.790000000000006,0.0,0.0
2024-01-02 07:00:00,76.73,29.790000000000006,-0.0,0.0,0.0
2024-01-02 07:15:00,76.73,0.0,-0.0,0.0,0.0
2024-01-02 07:30:00,76.73,0.0,-0.0,0.0,0.0
2024-01-02 07:45:00,76.73,0.0,3.3900000000000006,0.0,0.0
2024-01-02 08:00:00,80.12,3.3900000000000006,-0.0,0.0,0.0
2024-01-02 08:15:00,80.12,0.0,-0.0,0.0,0.0
2024-01-02 08:30:00,80.12,0.0,-0.0,0.0,0.0
2024-01-02 08:45:00,80.12,0.0,-1.6600000000000108,0.0,0.0
2024-01-02 09:00:00,78.46,-1.6600000000000108,-0.0,0.0,0.0
2024-01-02 09:15:00,78.46,0.0,-0.0,0.0,0.0
2024-01-02 09:30:00,78.46,0.0,-0.0,0.0,0.0
2024-01-02 09:45:00,78.46,0.0,-0.9499999999999886,0.0,0.0
2024-01-02 10:00:00,77.51,-0.9499999999999886,-0.0,0.0,0.0
2024-01-02 10:15:00,77.51,0.0,-0.0,0.0,0.0
2024-01-02 10:30:00,77.51,0.0,-0.0,0.0,0.0
2024-01-02 10:45:00,77.51,0.0,2.1499999999999915,0.0,0.0
2024-01-02 11:00:00,79.66,2.1499999999999915,-0.0,0.0,0.0
2024-01-02 11:15:00,79.66,0.0,-0.0,0.0,0.0
2024-01-02 11:30:00,79.66,0.0,-0.0,0.0,0.0
2024-01-02 11:45:00,79.66,0.0,2.2700000000000102,0.0,0.0
2024-01-02 12:00:00,81.93,2.2700000000000102,-0.0,0.0,0.0
2024-01-02 12:15:00,81.93,0.0,-0.0,0.0,0.0
2024-01-02 12:30:00,81.93,0.0,-0.0,0.0,0.0
2024-01-02 12:45:00,81.93,0.0,1.0899999999999892,0.0,0.0
2024-01-02 13:00:00,83.02,1.0899999999999892,-0.0,0.0,0.0
2024-01-02 13:15:00,83.02,0.0,-0.0,0.0,0.0
2024-01-02 13:30:00,83.02,0.0,-0.0,0.0,0.0
2024-01-02 13:45:00,83.02,0.0,2.960000000000008,0.0,0.0
2024-01-02 14:00:00,85.98,2.960000000000008,-0.0,0.0,0.0
2024-01-02 14:15:00,85.98,0.0,-0.0,0.0,0.0
2024-01-02 14:30:00,85.98,0.0,-0.0,0.0,0.0
2024-01-02 14:45:00,85.98,0.0,1.6899999999999977,0.0,0.0
2024-01-02 15:00:00,87.67,1.6899999999999977,-0.0,0.0,0.0
2024-01-02 15:15:00,87.67,0.0,-0.0,0.0,0.0
2024-01-02 15:30:00,87.67,0.0,-0.0,0.0,0.0
2024-01-02 15:45:00,87.67,0.0,2.519999999999996,0.0,0.0
2024-01-02 16:00:00,90.19,2.519999999999996,-0.0,0.0,0.0
2024-01-02 16:15:00,90.19,0.0,-0.0,0.0,0.0
2024-01-02 16:30:00,90.19,0.0,-0.0,0.0,0.0
2024-01-02 16:45:00,90.19,0.0,-2.4200000000000017,0.0,0.0
2024-01-02 17:00:00,87.77,-2.4200000000000017,-0.0,0.0,0.0
2024-01-02 17:15:00,87.77,0.0,-0.0,0.0,0.0
2024-01-02 17:30:00,87.77,0.0,-0.0,0.0,0.0
2024-01-02 17:45:00,87.77,0.0,-4.61999999999999,0.0,0.0
2024-01-02 18:00:00,83.15,-4.61999999999999,-0.0,0.0,0.0
2024-01-02 18:15:00,83.15,0.0,-0.0,0.0,0.0
2024-01-02 18:30:00,83.15,0.0,-0.0,0.0,0.0
2024-01-02 18:45:00,83.15,0.0,-6.340000000000003,0.0,0.0
2024-01-02 19:00:00,76.81,-6.340000000000003,-0.0,0.0,0.0
2024-01-02 19:15:00,76.81,0.0,-0.0,0.0,0.0
2024-01-02 19:30:00,76.81,0.0,-0.0,0.0,0.0
2024-01-02 19:45:00,76.81,0.0,-16.590000000000003,0.0,0.0
2024-01-02 20:00:00,60.22,-16.590000000000003,-0.0,0.0,0.0
2024-01-02 20:15:00,60.22,0.0,-0.0,0.0,0.0
2024-01-02 20:30:00,60.22,0.0,-0.0,0.0,0.0
2024-01-02 20:45:00,60.22,0.0,-12.199999999999996,0.0,0.0
2024-01-02 21:00:00,48.02,-12.199999999999996,-0.0,0.0,0.0
2024-01-02 21:15:00,48.02,0.0,-0.0,0.0,0.0
2024-01-02 21:30:00,48.02,0.0,-0.0,0.0,0.0
2024-01-02 21:45:00,48.02,0.0,-7.090000000000003,0.0,0.0
2024-01-02 22:00:00,40.93,-7.090000000000003,-0.0,0.0,0.0
2024-01-02 22:15:00,40.93,0.0,-0.0,0.0,0.0
2024-01-02 22:30:00,40.93,0.0,-0.0,0.0,0.0
2024-01-02 22:45:00,40.93,0.0,-15.649999999999999,0.0,0.0
2024-01-02 23:00:00,25.28,-15.649999999999999,-0.0,0.0,0.0
2024-01-02 23:15:00,25.28,0.0,-0.0,0.0,0.0
2024-01-02 23:30:00,25.28,0.0,-0.0,0.0,0.0
2024-01-02 23:45:00,25.28,0.0,-3.3500000000000014,0.0,0.0
2024-01-03 00:00:00,21.93,-3.3500000000000014,-0.0,0.0,0.0
2024-01-03 00:15:00,21.93,0.0,-0.0,0.0,0.0
2024-01-03 00:30:00,21.93,0.0,-0.0,0.0,0.0
2024-01-03 00:45:00,21.93,0.0,-1.2399999999999984,0.0,0.0
2024-01-03 01:00:00,20.69,-1.2399999999999984,-0.0,0.0,0.0
2024-01-03 01:15:00,20.69,0.0,-0.0,0.0,0.0
2024-01-03 01:30:00,20.69,0.0,-0.0,0.0,0.0
2024-01-03 01:45:00,20.69,0.0,-0.9200000000000017,0.0,0.0
2024-01-03 02:00:00,19.77,-0.9200000000000017,-0.0,0.0,0.0
2024-01-03 02:15:00,19.77,0.0,-0.0,0.0,0.0
2024-01-03 02:30:00,19.77,0.0,-0.0,0.0,0.0
2024-01-03 02:45:00,19.77,0.0,-0.6900000000000013,0.0,0.0
2024-01-03 03:00:00,19.08,-0.6900000000000013,-0.0,0.0,0.0
2024-01-03 03:15:00,19.08,0.0,-0.0,0.0,0.0
2024-01-03 03:30:00,19.08,0.0,-0.0,0.0,0.0
2024-01-03 03:45:00,19.08,0.0,1.3900000000000006,0.0,0.0
2024-01-03 04:00:00,20.47,1.3900000000000006,-0.0,0.0,0.0
2024-01-03 04:15:00,20.47,0.0,-0.0,0.0,0.0
2024-01-03 04:30:00,20.47,0.0,-0.0,0.0,0.0
2024-01-03 04:45:00,20.47,0.0,2.3500000000000014,0.0,0.0
2024-01-03 05:00:00,22.82,2.3500000000000014,-0.0,0.0,0.0
2024-01-03 05:15:00,22.82,0.0,-0.0,0.0,0.0
2024-01-03 05:30:00,22.82,0.0,-0.0,0.0,0.0
2024-01-03 05:45:00,22.82,0.0,14.920000000000002,0.0,0.0
2024-01-03 06:00:00,37.74,14.920000000000002,-0.0,0.0,0.0
2024-01-03 06:15:00,37.74,0.0,-0.0,0.0,0.0
2024-01-03 06:30:00,37.74,0.0,-0.0,0.0,0.0
2024-01-03 06:45:00,37.74,0.0,9.5,0.0,0.0
2024-01-03 07:00:00,47.24,9.5,-0.0,0.0,0.0
2024-01-03 07:15:00,47.24,0.0,-0.0,0.0,0.0
2024-01-03 07:30:00,47.24,0.0,-0.0,0.0,0.0
2024-01-03 07:45:00,47.24,0.0,15.559999999999995,0.0,0.0
2024-01-03 08:00:00,62.8,15.559999999999995,-0.0,0.0,0.0
2024-01-03 08:15:00,62.8,0.0,-0.0,0.0,0.0
2024-01-03 08:30:00,62.8,0.0,-0.0,0.0,0.0
2024-01-03 08:45:00,62.8,0.0,2.260000000000005,0.0,0.0
2024-01-03 09:00:00,65.06,2.260000000000005,-0.0,0.0,0.0
2024-01-03 09:15:00,65.06,0.0,-0.0,0.0,0.0
2024-01-03 09:30:00,65.06,0.0,-0.0,0.0,0.0
2024-01-03 09:45:00,65.06,0.0,-5.060000000000002,0.0,0.0
2024-01-03 10:00:00,60.0,-5.060000000000002,-0.0,0.0,0.0
2024-01-03 10:15:00,60.0,0.0,-0.0,0.0,0.0
2024-01-03 10:30:00,60.0,0.0,-0.0,0.0,0.0
2024-01-03 10:45:00,60.0,0.0,-1.8800000000000026,0.0,0.0
2024-01-03 11:00:00,58.12,-1.8800000000000026,-0.0,0.0,0.0
2024-01-03 11:15:00,58.12,0.0,-0.0,0.0,0.0
2024-01-03 11:30:00,58.12,0.0,-0.0,0.0,0.0
2024-01-03 11:45:00,58.12,0.0,-0.7299999999999969,0.0,0.0
2024-01-03 12:00:00,57.39,-0.7299999999999969,-0.0,0.0,0.0
2024-01-03 12:15:00,57.39,0.0,-0.0,0.0,0.0
2024-01-03 12:30:00,57.39,0.0,-0.0,0.0,0.0
2024-01-03 12:45:00,57.39,0.0,-0.3100000000000023,0.0,0.0
2024-01-03 13:00:00,57.08,-0.3100000000000023,-0.0,0.0,0.0
2024-01-03 13:15:00,57.08,0.0,-0.0,0.0,0.0
2024-01-03 13:30:00,57.08,0.0,-0.0,0.0,0.0
2024-01-03 13:45:00,57.08,0.0,6.060000000000002,0.0,0.0
2024-01-03 14:00:00,63.14,6.060000000000002,-0.0,0.0,0.0
2024-01-03 14:15:00,63.14,0.0,-0.0,0.0,0.0
2024-01-03 14:30:00,63.14,0.0,-0.0,0.0,0.0
2024-01-03 14:45:00,63.14,0.0,9.679999999999993,0.0,0.0
2024-01-03 15:00:00,72.82,9.679999999999993,-0.0,0.0,0.0
2024-01-03 15:15:00,72.82,0.0,-0.0,0.0,0.0
2024-01-03 15:30:00,72.82,0.0,-0.0,0.0,0.0
2024-01-03 15:45:00,72.82,0.0,7.77000000000001,0.0,0.0
2024-01-03 16:00:00,80.59,7.77000000000001,-0.0,0.0,0.0
2024-01-03 16:15:00,80.59,0.0,-0.0,0.0,0.0
2024-01-03 16:30:00,80.59,0.0,-0.0,0.0,0.0
2024-01-03 16:45:00,80.59,0.0,4.469999999999999,0.0,0.0
2024-01-03 17:00:00,85.06,4.469999999999999,-0.0,0.0,0.0
2024-01-03 17:15:00,85.06,0.0,-0.0,0.0,0.0
2024-01-03 17:30:00,85.06,0.0,-0.0,0.0,0.0
2024-01-03 17:45:00,85.06,0.0,0.5099999999999909,0.0,0.0
2024-01-03 18:00:00,85.57,0.5099999999999909,-0.0,0.0,0.0
2024-01-03 18:15:00,85.57,0.0,-0.0,0.0,0.0
2024-01-03 18:30:00,85.57,0.0,-0.0,0.0,0.0
2024-01-03 18:45:00,85.57,0.0,-2.2099999999999937,0.0,0.0
2024-01-03 19:00:00,83.36,-2.2099999999999937,-0.0,0.0,0.0
2024-01-03 19:15:00,83.36,0.0,-0.0,0.0,0.0
2024-01-03 19:30:00,83.36,0.0,-0.0,0.0,0.0
2024-01-03 19:45:00,83.36,0.0,-10.129999999999995,0.0,0.0
2024-01-03 20:00:00,73.23,-10.129999999999995,-0.0,0.0,0.0
2024-01-03 20:15:00,73.23,0.0,-0.0,0.0,0.0
2024-01-03 20:30:00,73.23,0.0,-0.0,0.0,0.0
2024-01-03 20:45:00,73.23,0.0,-5.820000000000007,0.0,0.0
2024-01-03 21:00:00,67.41,-5.820000000000007,-0.0,0.0,0.0
2024-01-03 21:15:00,67.41,0.0,-0.0,0.0,0.0
2024-01-03 21:30:00,67.41,0.0,-0.0,0.0,0.0
2024-01-03 21:45:00,67.41,0.0,-2.4099999999999966,0.0,0.0
2024-01-03 22:00:00,65.0,-2.4099999999999966,-0.0,0.0,0.0
2024-01-03 22:15:00,65.0,0.0,-0.0,0.0,0.0
2024-01-03 22:30:00,65.0,0.0,-0.0,0.0,0.0
2024-01-03 22:45:00,65.0,0.0,-6.880000000000003,0.0,0.0
2024-01-03 23:00:00,58.12,-6.880000000000003,-0.0,0.0,0.0
2024-01-03 23:15:00,58.12,0.0,-0.0,0.0,0.0
2024-01-03 23:30:00,58.12,0.0,-0.0,0.0,0.0
2024-01-03 23:45:00,58.12,0.0,-0.8200000000000003,0.0,0.0
2024-01-04 00:00:00,57.3,-0.8200000000000003,-0.0,0.0,0.0
2024-01-04 00:15:00,57.3,0.0,-0.0,0.0,0.0
2024-01-04 00:30:00,57.3,0.0,-0.0,0.0,0.0
2024-01-04 00:45:00,57.3,0.0,-6.839999999999996,0.0,0.0
2024-01-04 01:00:00,50.46,-6.839999999999996,-0.0,0.0,0.0
2024-01-04 01:15:00,50.46,0.0,-0.0,0.0,0.0
2024-01-04 01:30:00,50.46,0.0,-0.0,0.0,0.0
2024-01-04 01:45:00,50.46,0.0,-10.46,0.0,0.0
2024-01-04 02:00:00,40.0,-10.46,-0.0,0.0,0.0
2024-01-04 02:15:00,40.0,0.0,-0.0,0.0,0.0
2024-01-04 02:30:00,40.0,0.0,-0.0,0.0,0.0
2024-01-04 02:45:00,40.0,0.0,-14.52,0.0,0.0
2024-01-04 03:00:00,25.48,-14.52,-0.0,0.0,0.0
2024-01-04 03:15:00,25.48,0.0,-0.0,0.0,0.0
2024-01-04 03:30:00,25.48,0.0,-0.0,0.0,0.0
2024-01-04 03:45:00,25.48,0.0,9.52,0.0,0.0
2024-01-04 04:00:00,35.0,9.52,-0.0,0.0,0.0
2024-01-04 04:15:00,35.0,0.0,-0.0,0.0,0.0
2024-01-04 04:30:00,35.0,0.0,-0.0,0.0,0.0
2024-01-04 04:45:00,35.0,0.0,22.729999999999997,0.0,0.0
2024-01-04 05:00:00,57.73,22.729999999999997,-0.0,0.0,0.0
2024-01-04 05:15:00,57.73,0.0,-0.0,0.0,0.0
2024-01-04 05:30:00,57.73,0.0,-0.0,0.0,0.0
2024-01-04 05:45:00,57.73,0.0,14.920000000000009,0.0,0.0
2024-01-04 06:00:00,72.65,14.920000000000009,-0.0,0.0,0.0
2024-01-04 06:15:00,72.65,0.0,-0.0,0.0,0.0
2024-01-04 06:30:00,72.65,0.0,-0.0,0.0,0.0
2024-01-04 06:45:00,72.65,0.0,12.36999999999999,0.0,0.0
2024-01-04 07:00:00,85.02,12.36999999999999,-0.0,0.0,0.0
2024-01-04 07:15:00,85.02,0.0,-0.0,0.0,0.0
2024-01-04 07:30:00,85.02,0.0,-0.0,0.0,0.0
2024-01-04 07:45:00,85.02,0.0,6.450000000000003,0.0,0.0
2024-01-04 08:00:00,91.47,6.450000000000003,-0.0,0.0,0.0
2024-01-04 08:15:00,91.47,0.0,-0.0,0.0,0.0
2024-01-04 08:30:00,91.47,0.0,-0.0,0.0,0.0
2024-01-04 08:45:00,91.47,0.0,2.730000000000004,0.0,0.0
2024-01-04 09:00:00,94.2,2.730000000000004,-0.0,0.0,0.0
2024-01-04 09:15:00,94.2,0.0,-0.0,0.0,0.0
2024-01-04 09:30:00,94.2,0.0,-0.0,0.0,0.0
2024-01-04 09:45:00,94.2,0.0,-1.9399999999999977,0.0,0.0
2024-01-04 10:00:00,92.26,-1.9399999999999977,-0.0,0.0,0.0
2024-01-04 10:15:00,92.26,0.0,-0.0,0.0,0.0
2024-01-04 10:30:00,92.26,0.0,-0.0,0.0,0.0
2024-01-04 10:45:00,92.26,0.0,-1.5,0.0,0.0
2024-01-04 11:00:00,90.76,-1.5,-0.0,0.0,0.0
2024-01-04 11:15:00,90.76,0.0,-0.0,0.0,0.0
2024-01-04 11:30:00,90.76,0.0,-0.0,0.0,0.0
2024-01-04 11:45:00,90.76,0.0,-3.8500000000000085,0.0,0.0
2024-01-04 12:00:00,86.91,-3.8500000000000085,-0.0,0.0,0.0
2024-01-04 12:15:00,86.91,0.0,-0.0,0.0,0.0
2024-01-04 12:30:00,86.91,0.0,-0.0,0.0,0.0
2024-01-04 12:45:00,86.91,0.0,-0.9500000000000028,0.0,0.0
2024-01-04 13:00:00,85.96,-0.9500000000000028,-0.0,0.0,0.0
2024-01-04 13:15:00,85.96,0.0,-0.0,0.0,0.0
2024-01-04 13:30:00,85.96,0.0,-0.0,0.0,0.0
2024-01-04 13:45:00,85.96,0.0,6.150000000000006,0.0,0.0
2024-01-04 14:00:00,92.11,6.150000000000006,-0.0,0.0,0.0
2024-01-04 14:15:00,92.11,0.0,-0.0,0.0,0.0
2024-01-04 14:30:00,92.11,0.0,-0.0,0.0,0.0
2024-01-04 14:45:00,92.11,0.0,6.510000000000005,0.0,0.0
2024-01-04 15:00:00,98.62,6.510000000000005,-0.0,0.0,0.0
2024-01-04 15:15:00,98.62,0.0,-0.0,0.0,0.0
2024-01-04 15:30:00,98.62,0.0,-0.0,0.0,0.0
2024-01-04 15:45:00,98.62,0.0,6.11999999999999,0.0,0.0
2024-01-04 16:00:00,104.74,6.11999999999999,-0.0,0.0,0.0
2024-01-04 16:15:00,104.74,0.0,-0.0,0.0,0.0
2024-01-04 16:30:00,104.74,0.0,-0.0,0.0,0.0
2024-01-04 16:45:00,104.74,0.0,10.490000000000009,0.0,0.0
2024-01-04 17:00:00,115.23,10.490000000000009,-0.0,0.0,0.0
2024-01-04 17:15:00,115.23,0.0,-0.0,0.0,0.0
2024-01-04 17:30:00,115.23,0.0,-0.0,0.0,0.0
2024-01-04 17:45:00,115.23,0.0,2.8299999999999983,0.0,0.0
2024-01-04 18:00:00,118.06,2.8299999999999983,-0.0,0.0,0.0
2024-01-04 18:15:00,118.06,0.0,-0.0,0.0,0.0
2024-01-04 18:30:00,118.06,0.0,-0.0,0.0,0.0
2024-01-04 18:45:00,118.06,0.0,-5.740000000000009,0.0,0.0
2024-01-04 19:00:00,112.32,-5.740000000000009,-0.0,0.0,0.0
2024-01-04 19:15:00,112.32,0.0,-0.0,0.0,0.0
2024-01-04 19:30:00,112.32,0.0,-0.0,0.0,0.0
2024-01-04 19:45:00,112.32,0.0,-10.909999999999997,0.0,0.0
2024-01-04 20:00:00,101.41,-10.909999999999997,-0.0,0.0,0.0
2024-01-04 20:15:00,101.41,0.0,-0.0,0.0,0.0
2024-01-04 20:30:00,101.41,0.0,-0.0,0.0,0.0
2024-01-04 20:45:00,101.41,0.0,-5.659999999999997,0.0,0.0
2024-01-04 21:00:00,95.75,-5.659999999999997,-0.0,0.0,0.0
2024-01-04 21:15:00,95.75,0.0,-0.0,0.0,0.0
2024-01-04 21:30:00,95.75,0.0,-0.0,0.0,0.0
2024-01-04 21:45:00,95.75,0.0,-3.299999999999997,0.0,0.0
2024-01-04 22:00:00,92.45,-3.299999999999997,-0.0,0.0,0.0
2024-01-04 22:15:00,92.45,0.0,-0.0,0.0,0.0
2024-01-04 22:30:00,92.45,0.0,-0.0,0.0,0.0
2024-01-04 22:45:00,92.45,0.0,-3.769999999999996,0.0,0.0
2024-01-04 23:00:00,88.68,-3.769999999999996,-0.0,0.0,0.0
2024-01-04 23:15:00,88.68,0.0,-0.0,0.0,0.0
2024-01-04 23:30:00,88.68,0.0,-0.0,0.0,0.0
2024-01-04 23:45:00,88.68,0.0,-2.6000000000000085,0.0,0.0
2024-01-05 00:00:00,86.08,-2.6000000000000085,-0.0,0.0,0.0
2024-01-05 00:15:00,86.08,0.0,-0.0,0.0,0.0
2024-01-05 00:30:00,86.08,0.0,-0.0,0.0,0.0
2024-01-05 00:45:00,86.08,0.0,-5.569999999999993,0.0,0.0
2024-01-05 01:00:00,80.51,-5.569999999999993,-0.0,0.0,0.0
