X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed,avoided_loss
7,,,rule1_only,46119.50481492501,103.84622452276952,481,12.654564588266245,3729.22419206275
7,0.0,-10.0,combined,46116.029954686135,103.83840026017175,483,12.70718232044199,3732.6990523016193
7,0.0,-8.0,combined,46116.029954686135,103.83840026017175,483,12.70718232044199,3732.6990523016193
7,0.0,-6.0,combined,46116.029954686135,103.83840026017175,483,12.70718232044199,3732.6990523016193
7,0.0,-4.0,combined,46116.029954686135,103.83840026017175,483,12.70718232044199,3732.6990523016193
7,0.0,-2.0,combined,46116.029954686135,103.83840026017175,483,12.70718232044199,3732.6990523016193
7,0.0,0.0,combined,46116.029954686135,103.83840026017175,483,12.70718232044199,3732.6990523016193
7,0.0,2.0,combined,46116.029954686135,103.83840026017175,483,12.70718232044199,3732.6990523016193
7,0.0,4.0,combined,46119.528857638994,103.84627865919369,482,12.680873454354117,3729.200149348765
7,0.0,6.0,combined,46119.50481492501,103.84622452276952,481,12.654564588266245,3729.22419206275
7,5.0,-10.0,combined,46046.384927564446,103.68158216005561,504,13.259668508287293,3802.3440794233134
7,5.0,-8.0,combined,46046.384927564446,103.68158216005561,504,13.259668508287293,3802.3440794233134
7,5.0,-6.0,combined,46046.384927564446,103.68158216005561,504,13.259668508287293,3802.3440794233134
7,5.0,-4.0,combined,46046.384927564446,103.68158216005561,504,13.259668508287293,3802.3440794233134
7,5.0,-2.0,combined,46046.384927564446,103.68158216005561,504,13.259668508287293,3802.3440794233134
7,5.0,0.0,combined,46046.384927564446,103.68158216005561,504,13.259668508287293,3802.3440794233134
7,5.0,2.0,combined,46098.26465512083,103.79839854517554,499,13.128124177847935,3750.464351866921
7,5.0,4.0,combined,46099.93184933106,103.80215252789876,495,13.022888713496448,3748.797157656704
7,5.0,6.0,combined,46094.616845336,103.79018485607692,489,12.86503551696922,3754.1121616517576
7,10.0,-10.0,combined,45835.10059090681,103.20583809578733,516,13.575374901341753,4013.6284160809423
7,10.0,-8.0,combined,45835.10059090681,103.20583809578733,516,13.575374901341753,4013.6284160809423
