datetime,imbalance,error_static,error_adaptive,model_train_end
2025-01-01 11:00:00,-5.52,13.596606359502209,13.596606359502209,2025-01-01
2025-01-01 11:15:00,-5.599,2.461336494434257,2.461336494434257,2025-01-01
2025-01-01 11:30:00,-14.612,12.616724533357623,12.616724533357623,2025-01-01
2025-01-01 11:45:00,-19.455,6.270179163711974,6.270179163711974,2025-01-01
2025-01-01 12:00:00,-30.421,9.831603689587649,9.831603689587649,2025-01-01
2025-01-01 12:15:00,-21.327,1.397907998067037,1.397907998067037,2025-01-01
2025-01-01 12:30:00,-20.423,1.2353056483755154,1.2353056483755154,2025-01-01
2025-01-01 12:45:00,-16.267,1.2730502921564906,1.2730502921564906,2025-01-01
2025-01-01 13:00:00,-22.244,,,2025-01-01
2025-01-01 13:15:00,-19.31,5.340282518487664,5.340282518487664,2025-01-01
2025-01-01 13:30:00,-18.162,9.064855446712327,9.064855446712327,2025-01-01
2025-01-01 13:45:00,-19.762,10.436864885281837,10.436864885281837,2025-01-01
2025-01-01 14:00:00,-11.977,4.402365060532454,4.402365060532454,2025-01-01
2025-01-01 14:15:00,-17.743,5.767933233456741,5.767933233456741,2025-01-01
2025-01-01 14:30:00,-23.917,5.96911545804377,5.96911545804377,2025-01-01
2025-01-01 14:45:00,-19.938,9.731513919078594,9.731513919078594,2025-01-01
2025-01-01 15:00:00,-15.214,8.325352949884904,8.325352949884904,2025-01-01
2025-01-01 15:15:00,-20.487,3.4832734129048326,3.4832734129048326,2025-01-01
2025-01-01 15:30:00,-23.408,6.368168429456471,6.368168429456471,2025-01-01
2025-01-01 15:45:00,-16.796,1.7817080480767675,1.7817080480767675,2025-01-01
2025-01-01 16:00:00,-12.155,7.77653819968727,7.77653819968727,2025-01-01
2025-01-01 16:15:00,-13.336,1.3407890657864225,1.3407890657864225,2025-01-01
2025-01-01 16:30:00,-21.221,3.9033854473283007,3.9033854473283007,2025-01-01
2025-01-01 16:45:00,-20.366,,,2025-01-01
2025-01-01 17:00:00,-0.569,16.041594790632395,16.041594790632395,2025-01-01
2025-01-01 17:15:00,-6.583,0.7520901967148603,0.7520901967148603,2025-01-01
2025-01-01 17:30:00,-9.231,3.5684950374370876,3.5684950374370876,2025-01-01
2025-01-01 17:45:00,-4.215,3.9228123509976314,3.9228123509976314,2025-01-01
2025-01-01 18:00:00,-5.418,2.697206135552985,2.697206135552985,2025-01-01
2025-01-01 18:15:00,-2.475,0.10514505214538872,0.10514505214538872,2025-01-01
2025-01-01 18:30:00,-1.593,0.8246584706755127,0.8246584706755127,2025-01-01
2025-01-01 18:45:00,-5.118,3.119666402376507,3.119666402376507,2025-01-01
2025-01-01 19:00:00,0.646,6.15035831282947,6.15035831282947,2025-01-01
2025-01-01 19:15:00,-2.088,1.2398161186005103,1.2398161186005103,2025-01-01
2025-01-01 19:30:00,-2.784,1.4958886927982715,1.4958886927982715,2025-01-01
2025-01-01 19:45:00,-3.187,1.4884553796989155,1.4884553796989155,2025-01-01
2025-01-01 20:00:00,-8.308,5.727041495978746,5.727041495978746,2025-01-01
2025-01-01 20:15:00,-3.007,0.13352423295610327,0.13352423295610327,2025-01-01
2025-01-01 20:30:00,0.779,3.874032826361995,3.874032826361995,2025-01-01
2025-01-01 20:45:00,8.501,8.651653524741963,8.651653524741963,2025-01-01
2025-01-01 21:00:00,-25.057,25.756558012484508,25.756558012484508,2025-01-01
2025-01-01 21:15:00,-11.95,12.025475836817387,12.025475836817387,2025-01-01
2025-01-01 21:30:00,-18.166,12.948781312308522,12.948781312308522,2025-01-01
2025-01-01 21:45:00,-6.855,4.888203321237083,4.888203321237083,2025-01-01
2025-01-01 22:00:00,-12.619,2.781807478784721,2.781807478784721,2025-01-01
2025-01-01 22:15:00,-6.359,3.6867287586885436,3.6867287586885436,2025-01-01
2025-01-01 22:30:00,-2.816,5.303252704677841,5.303252704677841,2025-01-01
2025-01-01 22:45:00,-4.328,0.7172328612266963,0.7172328612266963,2025-01-01
2025-01-01 23:00:00,-0.682,5.593745019850933,5.593745019850933,2025-01-01
2025-01-01 23:15:00,0.367,3.316991484499538,3.316991484499538,2025-01-01
2025-01-01 23:30:00,-1.306,0.40519587304041504,0.40519587304041504,2025-01-01
2025-01-01 23:45:00,1.659,2.632845369744623,2.632845369744623,2025-01-01
2025-01-02 00:00:00,7.725,7.476246049126344,7.476246049126344,2025-01-01
2025-01-02 00:15:00,18.349,12.542796512343116,12.542796512343116,2025-01-01
2025-01-02 00:30:00,13.439,7.215772556090292,7.215772556090292,2025-01-01
2025-01-02 00:45:00,22.759,11.189670916367271,11.189670916367271,2025-01-01
2025-01-02 01:00:00,12.975,6.177343352075566,6.177343352075566,2025-01-01
2025-01-02 01:15:00,18.876,3.7308201227332827,3.7308201227332827,2025-01-01
2025-01-02 01:30:00,19.234,1.9503531527601972,1.9503531527601972,2025-01-01
2025-01-02 01:45:00,25.258,8.835860190299325,8.835860190299325,2025-01-01
2025-01-02 02:00:00,-3.639,20.94011355395985,20.94011355395985,2025-01-01
2025-01-02 02:15:00,1.44,3.5215890369127396,3.5215890369127396,2025-01-01
2025-01-02 02:30:00,8.742,5.624445486677247,5.624445486677247,2025-01-01
2025-01-02 02:45:00,14.779,4.176888881586629,4.176888881586629,2025-01-01
2025-01-02 03:00:00,18.009,10.86286404027796,10.86286404027796,2025-01-01
2025-01-02 03:15:00,17.108,9.439890210847597,9.439890210847597,2025-01-01
2025-01-02 03:30:00,14.269,2.2706807966968956,2.2706807966968956,2025-01-01
2025-01-02 03:45:00,12.55,1.9899963153831504,1.9899963153831504,2025-01-01
2025-01-02 04:00:00,20.548,7.939298741231495,7.939298741231495,2025-01-01
2025-01-02 04:15:00,21.284,3.5902839990979807,3.5902839990979807,2025-01-01
2025-01-02 04:30:00,12.588,0.6971100888754158,0.6971100888754158,2025-01-01
2025-01-02 04:45:00,8.506,2.727792237681344,2.727792237681344,2025-01-01
2025-01-02 05:00:00,22.897,15.50709927315867,15.50709927315867,2025-01-01
2025-01-02 05:15:00,20.09,5.789319437195468,5.789319437195468,2025-01-01
2025-01-02 05:30:00,9.227,6.3134272600901,6.3134272600901,2025-01-01
2025-01-02 05:45:00,0.932,9.345151864992644,9.345151864992644,2025-01-01
2025-01-02 06:00:00,30.466,21.077704634873392,21.077704634873392,2025-01-01
2025-01-02 06:15:00,26.0,4.642994878214527,4.642994878214527,2025-01-01
2025-01-02 06:30:00,20.848,1.860865845568803,1.860865845568803,2025-01-01
2025-01-02 06:45:00,5.924,6.385107340433211,6.385107340433211,2025-01-01
2025-01-02 07:00:00,23.141,15.001582686187035,15.001582686187035,2025-01-01
2025-01-02 07:15:00,20.235,2.3689295481715966,2.3689295481715966,2025-01-01
2025-01-02 07:30:00,25.647,7.823844917924763,7.823844917924763,2025-01-01
2025-01-02 07:45:00,28.059,7.189864406356332,7.189864406356332,2025-01-01
2025-01-02 08:00:00,17.479,7.176466822439306,7.176466822439306,2025-01-01
2025-01-02 08:15:00,11.452,2.1606415778061887,2.1606415778061887,2025-01-01
2025-01-02 08:30:00,4.095,19.486618929816842,19.486618929816842,2025-01-01
2025-01-02 08:45:00,-0.747,4.906845639642836,4.906845639642836,2025-01-01
2025-01-02 09:00:00,-10.187,12.237399923316376,12.237399923316376,2025-01-01
2025-01-02 09:15:00,-14.062,7.2363207061386445,7.2363207061386445,2025-01-01
2025-01-02 09:30:00,-11.533,1.408388484513594,1.408388484513594,2025-01-01
2025-01-02 09:45:00,-11.898,3.8180246644714266,3.8180246644714266,2025-01-01
2025-01-02 10:00:00,-13.604,1.0124675513282995,1.0124675513282995,2025-01-01
2025-01-02 10:15:00,-8.343,3.5381990547801863,3.5381990547801863,2025-01-01
2025-01-02 10:30:00,-14.784,5.29927587806311,5.29927587806311,2025-01-01
2025-01-02 10:45:00,-4.613,9.827270452263267,9.827270452263267,2025-01-01
2025-01-02 11:00:00,-13.802,2.2415024799966883,2.2415024799966883,2025-01-01
2025-01-02 11:15:00,-7.537,4.284652947503878,4.284652947503878,2025-01-01
2025-01-02 11:30:00,-6.893,5.59039069741326,5.59039069741326,2025-01-01
2025-01-02 11:45:00,-0.105,7.445347120790608,7.445347120790608,2025-01-01
2025-01-02 12:00:00,4.756,9.824124988843856,9.824124988843856,2025-01-01
2025-01-02 12:15:00,12.921,10.479404818618697,10.479404818618697,2025-01-01
2025-01-02 12:30:00,20.125,9.39001143939224,9.39001143939224,2025-01-01
2025-01-02 12:45:00,28.842,17.70204737631326,17.70204737631326,2025-01-01
2025-01-02 13:00:00,19.191,2.9326497198184107,2.9326497198184107,2025-01-01
2025-01-02 13:15:00,22.526,5.253819857286217,5.253819857286217,2025-01-01
2025-01-02 13:30:00,22.39,3.5015107874116573,3.5015107874116573,2025-01-01
2025-01-02 13:45:00,20.628,5.415497504684637,5.415497504684637,2025-01-01
2025-01-02 14:00:00,10.801,11.00877181385824,11.00877181385824,2025-01-01
2025-01-02 14:15:00,3.103,3.8018577860065066,3.8018577860065066,2025-01-01
2025-01-02 14:30:00,-2.561,5.3432903820335085,5.3432903820335085,2025-01-01
2025-01-02 14:45:00,2.122,2.241391121290784,2.241391121290784,2025-01-01
2025-01-02 15:00:00,4.294,4.51062117241832,4.51062117241832,2025-01-01
2025-01-02 15:15:00,-1.443,3.6451521169386214,3.6451521169386214,2025-01-01
2025-01-02 15:30:00,-7.406,5.5212665490084305,5.5212665490084305,2025-01-01
2025-01-02 15:45:00,-1.769,1.683295440810378,1.683295440810378,2025-01-01
2025-01-02 16:00:00,9.459,11.254094652821603,11.254094652821603,2025-01-01
2025-01-02 16:15:00,5.311,3.2180512870414977,3.2180512870414977,2025-01-01
2025-01-02 16:30:00,7.477,4.229809634392431,4.229809634392431,2025-01-01
2025-01-02 16:45:00,0.47,0.6513683502053205,0.6513683502053205,2025-01-01
2025-01-02 17:00:00,11.971,9.861737604105187,9.861737604105187,2025-01-01
2025-01-02 17:15:00,16.686,6.051155000040861,6.051155000040861,2025-01-01
2025-01-02 17:30:00,21.378,12.221606955804871,12.221606955804871,2025-01-01
2025-01-02 17:45:00,24.464,11.068238188439752,11.068238188439752,2025-01-01
2025-01-02 18:00:00,12.636,7.039582077000855,7.039582077000855,2025-01-01
2025-01-02 18:15:00,9.502,0.627621075752991,0.627621075752991,2025-01-01
2025-01-02 18:30:00,7.029,3.8446495770530227,3.8446495770530227,2025-01-01
2025-01-02 18:45:00,9.236,2.0242582792942523,2.0242582792942523,2025-01-01
2025-01-02 19:00:00,2.426,13.830125910528752,13.830125910528752,2025-01-01
2025-01-02 19:15:00,7.204,2.6345503707945657,2.6345503707945657,2025-01-01
2025-01-02 19:30:00,4.705,0.6056039066012717,0.6056039066012717,2025-01-01
2025-01-02 19:45:00,6.875,2.343288120460196,2.343288120460196,2025-01-01
2025-01-02 20:00:00,-15.878,24.469696791073773,24.469696791073773,2025-01-01
2025-01-02 20:15:00,-3.778,6.771118850228066,6.771118850228066,2025-01-01
2025-01-02 20:30:00,5.408,4.464036180382348,4.464036180382348,2025-01-01
2025-01-02 20:45:00,13.765,8.082193502629025,8.082193502629025,2025-01-01
2025-01-02 21:00:00,-4.139,6.101285967086593,6.101285967086593,2025-01-01
2025-01-02 21:15:00,3.253,4.653651082678055,4.653651082678055,2025-01-01
2025-01-02 21:30:00,4.458,0.47907103862983114,0.47907103862983114,2025-01-01
2025-01-02 21:45:00,6.103,1.7091915093710286,1.7091915093710286,2025-01-01
2025-01-02 22:00:00,-21.477,23.716098989603946,23.716098989603946,2025-01-01
2025-01-02 22:15:00,-1.84,7.235306104711684,7.235306104711684,2025-01-01
2025-01-02 22:30:00,2.579,2.9561091466825578,2.9561091466825578,2025-01-01
2025-01-02 22:45:00,0.563,1.2564280288768923,1.2564280288768923,2025-01-01
2025-01-02 23:00:00,-2.582,1.9143246421252451,1.9143246421252451,2025-01-01
2025-01-02 23:15:00,2.016,2.7638231559670556,2.7638231559670556,2025-01-01
2025-01-02 23:30:00,1.408,0.26267024302244835,0.26267024302244835,2025-01-01
2025-01-02 23:45:00,2.534,0.3520113237789997,0.3520113237789997,2025-01-01
2025-01-03 00:00:00,11.026,11.918615522606247,11.918615522606247,2025-01-01
2025-01-03 00:15:00,26.057,17.818447500319387,17.818447500319387,2025-01-01
2025-01-03 00:30:00,18.615,5.861286349192911,5.861286349192911,2025-01-01
2025-01-03 00:45:00,31.825,12.16281369377747,12.16281369377747,2025-01-01
2025-01-03 01:00:00,5.316,19.075682413968522,19.075682413968522,2025-01-01
2025-01-03 01:15:00,13.506,1.8777209520073654,1.8777209520073654,2025-01-01
2025-01-03 01:30:00,16.6,3.314481605948467,3.314481605948467,2025-01-01
2025-01-03 01:45:00,31.14,11.859930930148945,11.859930930148945,2025-01-01
2025-01-03 02:00:00,10.068,7.452208105154428,7.452208105154428,2025-01-01
2025-01-03 02:15:00,18.661,2.585315969470649,2.585315969470649,2025-01-01
2025-01-03 02:30:00,23.152,5.6950701806468444,5.6950701806468444,2025-01-01
2025-01-03 02:45:00,32.764,11.52215159058067,11.52215159058067,2025-01-01
2025-01-03 03:00:00,21.209,2.102951313636229,2.102951313636229,2025-01-01
2025-01-03 03:15:00,14.457,2.304791236798094,2.304791236798094,2025-01-01
2025-01-03 03:30:00,4.653,16.74083765467699,16.74083765467699,2025-01-01
2025-01-03 03:45:00,5.236,2.0944792584611314,2.0944792584611314,2025-01-01
2025-01-03 04:00:00,7.756,2.262669301270888,2.262669301270888,2025-01-01
2025-01-03 04:15:00,6.963,0.6826630824104667,0.6826630824104667,2025-01-01
2025-01-03 04:30:00,5.139,0.5033695068507313,0.5033695068507313,2025-01-01
2025-01-03 04:45:00,6.399,2.364519993598015,2.364519993598015,2025-01-01
2025-01-03 05:00:00,24.379,16.753420748548546,16.753420748548546,2025-01-01
2025-01-03 05:15:00,18.952,6.433388859546016,6.433388859546016,2025-01-01
2025-01-03 05:30:00,9.164,3.3696587285137767,3.3696587285137767,2025-01-01
2025-01-03 05:45:00,4.949,0.7968338893574307,0.7968338893574307,2025-01-01
2025-01-03 06:00:00,12.781,4.279128649535297,4.279128649535297,2025-01-01
2025-01-03 06:15:00,26.732,13.346700713367975,13.346700713367975,2025-01-01
2025-01-03 06:30:00,6.604,12.299643515897248,12.299643515897248,2025-01-01
2025-01-03 06:45:00,-1.947,2.156440399030703,2.156440399030703,2025-01-01
2025-01-03 07:00:00,18.928,12.380426970234582,12.380426970234582,2025-01-01
2025-01-03 07:15:00,9.906,1.9653863482075362,1.9653863482075362,2025-01-01
2025-01-03 07:30:00,11.812,2.89968148404828,2.89968148404828,2025-01-01
2025-01-03 07:45:00,9.016,2.558004916040465,2.558004916040465,2025-01-01
2025-01-03 08:00:00,18.683,13.422771112970068,13.422771112970068,2025-01-01
2025-01-03 08:15:00,18.231,0.733432259169362,0.733432259169362,2025-01-01
2025-01-03 08:30:00,6.642,8.573659985453737,8.573659985453737,2025-01-01
2025-01-03 08:45:00,10.56,5.752296148136799,5.752296148136799,2025-01-01
2025-01-03 09:00:00,-10.435,28.65682806682672,28.65682806682672,2025-01-01
2025-01-03 09:15:00,-1.609,0.47911558976055035,0.47911558976055035,2025-01-01
2025-01-03 09:30:00,0.015,1.4856903713718494,1.4856903713718494,2025-01-01
2025-01-03 09:45:00,-0.646,1.3200197800094902,1.3200197800094902,2025-01-01
2025-01-03 10:00:00,0.726,3.6289379501640555,3.6289379501640555,2025-01-01
2025-01-03 10:15:00,8.179,9.137050284877683,9.137050284877683,2025-01-01
2025-01-03 10:30:00,5.563,0.9566523324745857,0.9566523324745857,2025-01-01
2025-01-03 10:45:00,6.122,1.2476744381734584,1.2476744381734584,2025-01-01
2025-01-03 11:00:00,-1.97,6.923254359517174,6.923254359517174,2025-01-01
2025-01-03 11:15:00,3.668,2.223649060102444,2.223649060102444,2025-01-01
2025-01-03 11:30:00,5.382,2.471975069264622,2.471975069264622,2025-01-01
2025-01-03 11:45:00,14.281,9.081279315527205,9.081279315527205,2025-01-01
2025-01-03 12:00:00,21.382,,,2025-01-01
2025-01-03 12:15:00,21.04,9.395588804240722,9.395588804240722,2025-01-01
2025-01-03 12:30:00,20.474,0.3127428071859626,0.3127428071859626,2025-01-01
2025-01-03 12:45:00,16.305,0.9050249227989227,0.9050249227989227,2025-01-01
2025-01-03 13:00:00,16.99,1.5850203944132044,1.5850203944132044,2025-01-01
2025-01-03 13:15:00,15.259,1.3354002893598391,1.3354002893598391,2025-01-01
2025-01-03 13:30:00,13.086,2.6986836644679055,2.6986836644679055,2025-01-01
2025-01-03 13:45:00,16.418,0.15281357074367818,0.15281357074367818,2025-01-01
2025-01-03 14:00:00,27.693,11.044696916073796,11.044696916073796,2025-01-01
2025-01-03 14:15:00,23.78,7.5001051177762115,7.5001051177762115,2025-01-01
2025-01-03 14:30:00,20.383,2.2954239537737493,2.2954239537737493,2025-01-01
2025-01-03 14:45:00,15.608,1.3820036999039065,1.3820036999039065,2025-01-01
2025-01-03 15:00:00,37.838,24.213723635294727,24.213723635294727,2025-01-01
2025-01-03 15:15:00,26.288,1.2316265805309214,1.2316265805309214,2025-01-01
2025-01-03 15:30:00,21.267,0.8546434422392437,0.8546434422392437,2025-01-01
2025-01-03 15:45:00,19.299,2.3220015734764807,2.3220015734764807,2025-01-01
2025-01-03 16:00:00,36.552,16.41377278697478,16.41377278697478,2025-01-01
2025-01-03 16:15:00,28.079,0.07044891310306767,0.07044891310306767,2025-01-01
2025-01-03 16:30:00,31.239,11.677818304458729,11.677818304458729,2025-01-01
2025-01-03 16:45:00,34.415,7.085443880579071,7.085443880579071,2025-01-01
2025-01-03 17:00:00,20.9,0.8060270618851391,0.8060270618851391,2025-01-01
2025-01-03 17:15:00,18.088,2.5790080495243384,2.5790080495243384,2025-01-01
2025-01-03 17:30:00,23.756,2.771545737962942,2.771545737962942,2025-01-01
2025-01-03 17:45:00,32.687,4.337443996579122,4.337443996579122,2025-01-01
2025-01-03 18:00:00,11.571,12.862070786535712,12.862070786535712,2025-01-01
2025-01-03 18:15:00,8.098,3.715156853733342,3.715156853733342,2025-01-01
2025-01-03 18:30:00,8.472,0.4439780649891194,0.4439780649891194,2025-01-01
2025-01-03 18:45:00,16.306,7.734633914808365,7.734633914808365,2025-01-01
2025-01-03 19:00:00,6.876,7.633169677508991,7.633169677508991,2025-01-01
2025-01-03 19:15:00,10.085,5.471417988140474,5.471417988140474,2025-01-01
2025-01-03 19:30:00,6.712,5.204094192435029,5.204094192435029,2025-01-01
2025-01-03 19:45:00,13.841,7.835499522555374,7.835499522555374,2025-01-01
2025-01-03 20:00:00,5.302,6.418104773893752,6.418104773893752,2025-01-01
2025-01-03 20:15:00,5.989,0.6479572808425704,0.6479572808425704,2025-01-01
2025-01-03 20:30:00,19.094,14.500608366349638,14.500608366349638,2025-01-01
2025-01-03 20:45:00,33.943,22.405979702863995,22.405979702863995,2025-01-01
2025-01-03 21:00:00,-1.205,,,2025-01-01
2025-01-03 21:15:00,2.746,0.36137274815525844,0.36137274815525844,2025-01-01
2025-01-03 21:30:00,3.253,5.47502727194532,5.47502727194532,2025-01-01
2025-01-03 21:45:00,15.285,8.08309551498852,8.08309551498852,2025-01-01
2025-01-03 22:00:00,1.716,0.5626894226748418,0.5626894226748418,2025-01-01
2025-01-03 22:15:00,0.613,1.5276642377042524,1.5276642377042524,2025-01-01
2025-01-03 22:30:00,13.877,10.532731080226478,10.532731080226478,2025-01-01
2025-01-03 22:45:00,21.628,11.02403908931058,11.02403908931058,2025-01-01
2025-01-03 23:00:00,8.81,1.758577377374051,1.758577377374051,2025-01-01
2025-01-03 23:15:00,9.146,3.0375785130161024,3.0375785130161024,2025-01-01
2025-01-03 23:30:00,9.397,5.168626257097616,5.168626257097616,2025-01-01
2025-01-03 23:45:00,1.904,10.379951417030613,10.379951417030613,2025-01-01
2025-01-04 00:00:00,-16.378,15.942040605539066,15.942040605539066,2025-01-01
2025-01-04 00:15:00,5.411,6.494874091869503,6.494874091869503,2025-01-01
2025-01-04 00:30:00,7.884,2.970596463615199,2.970596463615199,2025-01-01
2025-01-04 00:45:00,14.404,7.84403925353432,7.84403925353432,2025-01-01
2025-01-04 01:00:00,0.123,0.18451480994675845,0.18451480994675845,2025-01-01
2025-01-04 01:15:00,5.78,5.717115735534966,5.717115735534966,2025-01-01
2025-01-04 01:30:00,15.865,9.195447955957412,9.195447955957412,2025-01-01
2025-01-04 01:45:00,24.771,12.450781875296652,12.450781875296652,2025-01-01
2025-01-04 02:00:00,16.675,10.943435029598605,10.943435029598605,2025-01-01
2025-01-04 02:15:00,13.193,6.316193657446285,6.316193657446285,2025-01-01
2025-01-04 02:30:00,13.53,1.5362154551849425,1.5362154551849425,2025-01-01
2025-01-04 02:45:00,18.748,2.899504836795934,2.899504836795934,2025-01-01
2025-01-04 03:00:00,11.63,4.35953223773641,4.35953223773641,2025-01-01
2025-01-04 03:15:00,15.528,0.4844659693383466,0.4844659693383466,2025-01-01
2025-01-04 03:30:00,9.892,1.6960141844349401,1.6960141844349401,2025-01-01
2025-01-04 03:45:00,5.558,5.889249310916673,5.889249310916673,2025-01-01
2025-01-04 04:00:00,7.711,4.684794095888821,4.684794095888821,2025-01-01
2025-01-04 04:15:00,8.962,1.3425396645212393,1.3425396645212393,2025-01-01
2025-01-04 04:30:00,-0.106,7.008093752293854,7.008093752293854,2025-01-01
2025-01-04 04:45:00,-3.544,3.4104091293821965,3.4104091293821965,2025-01-01
2025-01-04 05:00:00,8.448,7.849362285569547,7.849362285569547,2025-01-01
2025-01-04 05:15:00,6.573,4.068100773155554,4.068100773155554,2025-01-01
2025-01-04 05:30:00,10.351,7.063826339503926,7.063826339503926,2025-01-01
2025-01-04 05:45:00,8.98,4.712846974933895,4.712846974933895,2025-01-01
2025-01-04 06:00:00,9.491,0.967830990411759,0.967830990411759,2025-01-01
2025-01-04 06:15:00,1.506,3.6696642548857863,3.6696642548857863,2025-01-01
2025-01-04 06:30:00,-0.533,2.3438545660411,2.3438545660411,2025-01-01
2025-01-04 06:45:00,-2.331,5.5491722676663855,5.5491722676663855,2025-01-01
2025-01-04 07:00:00,15.321,13.027656573744435,13.027656573744435,2025-01-01
2025-01-04 07:15:00,11.098,3.0473480021520274,3.0473480021520274,2025-01-01
2025-01-04 07:30:00,5.17,1.2905410534689494,1.2905410534689494,2025-01-01
2025-01-04 07:45:00,0.79,2.1472204889553765,2.1472204889553765,2025-01-01
2025-01-04 08:00:00,8.094,5.852280024695114,5.852280024695114,2025-01-01
2025-01-04 08:15:00,19.328,3.3847353576553196,3.3847353576553196,2025-01-01
2025-01-04 08:30:00,18.012,4.325038838365318,4.325038838365318,2025-01-01
2025-01-04 08:45:00,20.448,8.59579266647314,8.59579266647314,2025-01-01
2025-01-04 09:00:00,14.733,0.971339843793487,0.971339843793487,2025-01-01
2025-01-04 09:15:00,12.477,3.4228377023970555,3.4228377023970555,2025-01-01
2025-01-04 09:30:00,8.634,,,2025-01-01
2025-01-04 09:45:00,17.892,7.768256296107724,7.768256296107724,2025-01-01
2025-01-04 10:00:00,16.516,2.1373031131266593,2.1373031131266593,2025-01-01
2025-01-04 10:15:00,13.783,3.3053695177538795,3.3053695177538795,2025-01-01
2025-01-04 10:30:00,7.895,3.9524596862212356,3.9524596862212356,2025-01-01
2025-01-04 10:45:00,18.604,7.378661505459844,7.378661505459844,2025-01-01
2025-01-04 11:00:00,12.073,8.305835014576463,8.305835014576463,2025-01-01
2025-01-04 11:15:00,6.728,4.178503492921028,4.178503492921028,2025-01-01
2025-01-04 11:30:00,9.999,1.267554250862661,1.267554250862661,2025-01-01
2025-01-04 11:45:00,16.847,7.5708217035486705,7.5708217035486705,2025-01-01
2025-01-04 12:00:00,-6.467,18.44090408261129,18.44090408261129,2025-01-01
2025-01-04 12:15:00,-0.26,1.9422211820595698,1.9422211820595698,2025-01-01
2025-01-04 12:30:00,-11.6,10.737361415154604,10.737361415154604,2025-01-01
2025-01-04 12:45:00,-3.379,13.588788145297313,13.588788145297313,2025-01-01
2025-01-04 13:00:00,-6.142,0.8112713121846848,0.8112713121846848,2025-01-01
