date,daily_mae,daily_mae_std,n_samples,imbalance_std,daily_bias,mae_standardized,mae_roll_7d,mae_roll_30d,above_10pct,above_20pct,above_30pct,mae_deviation,cusum
2025-01-31,6.638128015771057,5.244871146524709,95,7.529856635588729,2.9923436284587352,0.8815742897941707,5.992032288995261,5.380832125372732,True,True,True,2.2108601444564284,29.1111763585331
2025-02-01,5.819845103081916,4.568049088831157,96,10.477916577426486,-1.9986149595306963,0.5554391524380076,5.883008794580202,5.3595917360267755,True,True,True,1.3925772317672873,30.503753590300388
2025-02-02,5.15468446397612,4.90345758365953,95,9.920309133654998,-2.0469822599797167,0.5196092575874145,5.778208327786875,5.320530023082316,True,True,True,0.7274165926614913,31.23117018296188
2025-02-03,6.053863148899154,5.588447484877205,94,9.94816568092442,-1.1848049749481497,0.6085406438804513,5.756902748441093,5.343137095029974,True,True,True,1.6265952775845252,32.8577654605464
2025-02-04,9.331628968340363,16.434727672989666,94,23.408297486894632,4.797519851496171,0.39864620541347645,6.45318350949741,5.492235341402664,True,True,True,4.904361097025734,37.76212655757214
2025-02-05,4.851858665608051,4.878315270440543,96,9.193368748287845,-0.5116989293554318,0.5277563424736609,6.466563357365213,5.5095800391507925,True,True,True,0.4245907942934224,38.18671735186556
2025-02-06,5.812839657441623,4.829412296799922,94,11.813973136050498,-2.3747384264243077,0.49203088499529973,6.237549717588327,5.512288288958512,True,True,True,1.3855717861269943,39.572289137992556
2025-02-07,4.680729181753116,4.178083152494123,96,7.049132547852464,-1.4415930569756477,0.6640149195632747,5.9579213127286215,5.4927290005729965,True,True,True,0.2534613104384871,39.825750448431045
2025-02-08,5.5643262723151095,4.7968791537955715,96,8.639083722525362,-2.027873255258704,0.6440875503737514,5.921418622619077,5.542541123757911,True,True,True,1.1370584010004805,40.962808849431525
2025-02-09,5.742134750674346,5.442847203909548,96,9.137444472429502,-2.0864945160680626,0.6284180186265584,6.005340092147394,5.569371095354524,True,True,True,1.314866879359717,42.277675728791245
2025-02-10,5.562613550995843,5.54476501778672,92,12.571570586884617,0.06566373626431683,0.4424756248673559,5.935161578161207,5.574298652789692,True,True,True,1.1353456796812145,43.41302140847246
2025-02-11,6.08579341635208,5.9438194550187475,93,9.415587262184902,-0.27320392563456486,0.6463530363946584,5.471470785020024,5.613567728238986,True,True,False,1.6585255450374508,45.07154695350991
2025-02-12,5.823278397139912,5.046291918285531,93,9.64993709802258,-0.6801652606635886,0.6034524720718845,5.610245032381719,5.659907331261111,True,True,False,1.3960105258252833,46.46755747933519
2025-02-13,5.236448457426725,5.0135610052895805,94,7.846274229082771,-1.3646493571896199,0.6673802501087024,5.52790343237959,5.646644794149304,True,True,False,0.8091805861120962,47.27673806544729
2025-02-14,6.239983187222498,5.18163177421128,93,8.546297650713763,-2.308841911917357,0.7301387620990888,5.750654004589501,5.6850729165005305,True,True,False,1.8127153159078686,49.089453381355156
2025-02-15,6.401296462094886,5.50206486810645,96,8.123959607532804,-3.4945583510123828,0.7879527682731697,5.870221174558042,5.726246321070435,True,True,True,1.9740285907802573,51.06348197213541
2025-02-16,4.43946630943826,3.7774176617076822,94,6.633242819086093,-1.333138768426729,0.6692754103112896,5.684125682952887,5.700654644523589,True,True,False,0.012198438123631306,51.07568041025905
2025-02-17,5.467147286756782,4.956358204477452,95,9.062409866779644,-1.7613601131582808,0.6032774247827691,5.670487645204449,5.666663294808817,True,True,False,1.0398794154421527,52.1155598257012
2025-02-18,5.756052286481405,5.251253161239118,93,11.104794940503874,-1.6873961240800803,0.5183393585672306,5.623381769508638,5.683460827953402,True,True,False,1.3287844151667763,53.44434424086798
2025-02-19,5.374858233455553,5.345719736135097,88,11.18144033907509,-1.8061398398043893,0.48069462166447086,5.559321746125158,5.7042769881313,True,True,False,0.9475903621409243,54.3919346030089
2025-02-20,5.931880917651326,5.514549571242171,87,8.687434469453748,-2.303618467500439,0.6828115870696534,5.6586692404429595,5.730441113086637,True,True,False,1.5046130463366971,55.89654764934559
2025-02-21,6.030810216572232,5.682422310471385,94,9.832720183891665,-1.6958749309732086,0.6133409782627736,5.62878738749292,5.804412994629006,True,True,False,1.603542345257603,57.500089994603194
2025-02-22,6.620503768278191,5.241102451468797,96,10.712061195535984,-3.1610681418751554,0.6180420040017266,5.660102716947678,5.844332069507303,True,True,False,2.1932358969635617,59.69332589156676
2025-02-23,7.378156573938526,7.526700681157098,96,13.206981237404461,-2.547371246639569,0.5586557928198086,6.079915611876288,5.910147509962028,True,True,True,2.950888702623897,62.64421459419066
2025-02-24,6.112102309003046,5.289902439505293,95,12.56028169104271,-2.3499048940854217,0.4866214356770243,6.172052043625754,5.894450601462552,True,True,True,1.6848344376884175,64.32904903187908
2025-02-25,5.613882742289341,4.061516436332351,95,9.781339145637007,-1.6497224156380959,0.5739380527249613,6.151742108741174,5.8853037684878835,True,True,True,1.1866148709747124,65.51566390285379
2025-02-26,4.086226765766399,4.062349610109577,96,5.5912782817147075,-0.39662646002154495,0.7308215688583566,5.967651899071294,5.814744587202776,True,True,True,-0.3410411055482303,65.17462279730556
2025-02-27,4.715700992322049,6.229197529224829,93,8.772409426004202,-1.3783502987444463,0.5375605222372791,5.79391190973854,5.823345832248639,True,True,True,0.28843312100742047,65.46305591831297
2025-02-28,4.8025356548575875,4.772478521373081,96,13.51826927296551,-1.5866805067698238,0.3552626122385305,5.618444115207877,5.824823696392778,True,True,False,0.37526778354295853,65.83832370185593
2025-03-01,5.299610293642161,4.479216584034586,95,7.970834160382339,-1.7147678533179556,0.66487524229057,5.429745047402731,5.754279534984856,True,True,False,0.8723424223275318,66.71066612418346
2025-03-02,6.060611566195643,5.275576035863226,96,17.70374386552574,-2.6637807807307703,0.3423350231584286,5.24152433201089,5.735028986665674,True,False,False,1.633343694881014,68.34400981906448
2025-03-03,6.314525706662296,5.134699531448031,95,12.855005796436958,-2.010039541687557,0.49121142430075787,5.270441960247925,5.751518340118354,True,False,False,1.8872578353476674,70.23126765441215
2025-03-04,4.547260096980694,4.315741968707959,93,8.119503095179082,0.2719546066941619,0.5600416729541748,5.118067296632404,5.731270861218507,True,False,False,0.11999222566606527,70.35125988007822
2025-03-05,5.562800003989612,5.487901438654225,92,9.678425044603271,-0.7499042980619357,0.5747629369813069,5.329006330664292,5.714902089721522,True,True,False,1.1355321326749834,71.4867920127532
2025-03-06,4.609977084349214,4.037933771219993,92,9.166937811788529,-1.0794590280355258,0.5028917157505814,5.313902915239601,5.557513693588484,True,True,False,0.18270921303458465,71.66950122578778
2025-03-07,5.421392991677601,4.857813325772771,95,10.035300827662303,-0.44961190585016736,0.5402322346664022,5.402311106213888,5.576498171124134,True,True,False,0.9941251203629724,72.66362634615075
2025-03-08,3.748110475251817,3.377973520378698,96,6.646949148338063,-0.8806647061197556,0.5638843312332181,5.180668275015267,5.507673865051141,True,False,False,-0.6791573960628119,71.98446895008794
2025-03-09,4.044008113451456,4.026353261976557,93,7.3671053123981105,-0.4565660191329678,0.5489276916736605,4.892582067480384,5.486449829441087,True,False,False,-0.3832597578631729,71.60120919222477
2025-03-10,5.416022234694002,4.32870956413765,94,12.482504733445877,-0.6854403264719341,0.43388905915510706,4.764224428627771,5.481506361520383,False,False,False,0.988754363379373,72.58996355560414
2025-03-11,4.612759822287258,3.5653164452330692,95,9.028876473355288,-0.4494453052616851,0.5108896811136764,4.773581532242994,5.443860530574146,False,False,False,0.18549195097262938,72.77545550657678
2025-03-12,4.221456060394523,3.430509579800536,93,8.660976463959285,-0.5076077860800448,0.48741109942524,4.581960968872267,5.399155280887436,False,False,False,-0.20581181092010592,72.56964369565667
2025-03-13,4.537016341943366,4.061217949869841,96,7.391044881196113,-0.7747052417045078,0.6138531716247849,4.5715380056714325,5.347529378407145,False,False,False,0.1097484706287366,72.6793921662854
2025-03-14,3.84984322801468,3.1569684183715965,95,6.808701738128246,-0.12870199982888983,0.5654298537496263,4.347030896576729,5.2817482061029715,False,False,False,-0.577424643299949,72.10196752298545
2025-03-15,4.664784877368762,4.167758750527417,91,8.64051720811245,-2.04949174477345,0.5398733391780143,4.477984382593435,5.262692753434373,False,False,False,0.23751700605413273,72.33948452903958
2025-03-16,5.039163860467737,4.056016912780643,96,9.82510783869549,-1.4685204764394648,0.5128863665619371,4.620149489310046,5.222665442542548,False,False,False,0.6118959891531084,72.95138051819269
2025-03-17,4.81259774953989,4.57603384377872,94,7.662401210470936,-0.31542894107584973,0.628079582019708,4.533945991430889,5.169708818790713,False,False,False,0.385329878225261,73.33671039641796
2025-03-18,6.341396923230952,5.732568889297881,91,14.048376325588238,-0.925243982678464,0.45139714200853903,4.780894148708559,5.233106505917137,False,False,False,1.9141290519163228,75.25083944833428
2025-03-19,5.348116670925852,4.83407087759541,87,13.522612186122682,-1.0319997489888024,0.39549434660370225,4.941845664498748,5.229138818722772,True,False,False,0.9208487996112229,76.1716882479455
2025-03-20,5.643356706052207,6.317872771796216,96,9.575301137900013,-1.2982951613076064,0.5893659765660245,5.099894287942869,5.225382299375132,True,False,False,1.2160888347375778,77.38777708268307
2025-03-21,5.478728129888398,5.150099130194898,94,9.728142458011583,-0.5738360391680304,0.5631833778684447,5.332592131067686,5.228844629256228,True,True,False,1.0514602585737691,78.43923734125684
2025-03-22,5.570988820046013,4.078792745141733,93,16.939740336452413,-1.7030420693727066,0.3288709690583552,5.462049837164436,5.216814892669384,True,True,False,1.1437209487313842,79.58295828998823
2025-03-23,5.870151048701704,5.493322324759329,96,11.30279638058886,-0.523596092048704,0.5193538705857742,5.5807622926264315,5.2114595870736995,True,True,False,1.442883177387075,81.0258414673753
2025-03-24,5.390390423014261,4.238655059102007,95,16.22992544627711,-1.3779458442685322,0.33212662873018506,5.66330410312277,5.170455808898235,True,True,False,0.963122551699632,81.98896401907493
2025-03-25,4.7270983012135135,4.00336914719909,95,9.61192220217188,-1.166558986054654,0.4917953143800303,5.432690014263136,5.082087199807401,True,True,False,0.29983042989888453,82.28879444897382
2025-03-26,5.2698147925039684,5.028968735015283,96,11.64323417087302,0.18924766974875062,0.4526074727318512,5.421504031631438,5.0540109492574326,True,True,False,0.8425469211893395,83.13134137016316
2025-03-27,3.3057142281386085,3.3986774912622426,92,5.969269388410464,-0.4437364975141414,0.5537887491820629,5.08755510621521,4.977071998785742,True,False,False,-1.1215536431760205,82.00978772698714
2025-03-28,5.565906959027632,6.5223173500780165,96,18.492049757331703,1.1213730555962547,0.30098918357176,5.100009224663672,5.026394671894448,True,False,False,1.1386390877130035,83.14842681470014
2025-03-29,3.6862221766699124,3.0416582811742985,93,7.5953351774113935,-0.66476053217635,0.48532712389477894,4.830756847038514,4.992078711372711,False,False,False,-0.7410456946447166,82.40738112005543
2025-03-30,9.29531005526332,8.212809921283588,85,14.885818530725535,-0.7329596999775666,0.6244406403367774,5.320065276547317,5.141837858052901,True,True,False,4.868042183948691,87.27542330400412
2025-03-31,4.8956674254280825,4.319771707445905,94,10.405663187690525,-1.3435566597182251,0.4704810579703807,5.249390562606434,5.128373095779099,True,False,False,0.4683995541134536,87.74382285811757
2025-04-01,5.495519346096219,5.440858209790653,96,9.548018129778502,-0.2271301161802166,0.5755664967745203,5.359164997589677,5.109536688442452,True,True,False,1.06825147478159,88.81207433289916
2025-04-02,5.3377730605631735,5.390203697058253,95,8.874446967801571,0.7109628824010837,0.6014766982021278,5.3688733215981355,5.076978266905814,True,True,False,0.9105051892485445,89.7225795221477
2025-04-03,8.13054178414781,7.714936741973163,85,13.517486484309924,-2.325204406667843,0.6014832560465386,6.058134401028021,5.196420989811386,True,True,True,3.7032739128331817,93.42585343498088
2025-04-04,5.761131425381476,6.495350812587124,92,16.559828786685515,-1.1614317540681052,0.3478980066517088,6.086023610507142,5.203032037191113,True,True,True,1.3338635540668466,94.75971698904773
2025-04-05,6.234607137105381,6.066899778517221,93,15.840827335488017,-2.0381365894449264,0.3935783785192876,6.450078604855065,5.257186372282987,True,True,True,1.8073392657907519,96.56705625483849
2025-04-06,6.074824349278558,6.051410628031567,94,11.268051427154411,-1.858212607071186,0.5391193311950183,5.990009218285814,5.278967417536351,True,True,True,1.6475564779639287,98.21461273280242
2025-04-07,5.848504094236385,6.220816039912894,95,11.209463911089601,-1.1476628290670743,0.5217469934891729,6.126128742401286,5.348980538169171,True,True,True,1.421236222921756,99.63584895572419
2025-04-08,5.863470861159178,6.214220299287486,94,9.700181873069422,-0.5464297246937005,0.604470198382353,6.178693244553138,5.409629296426093,True,True,True,1.4362029898445492,101.07205194556873
2025-04-09,5.581249203070606,6.016409889360771,94,11.444844660172112,-0.9883166181585604,0.4876649154088801,6.2134755506256285,5.415136862038648,True,True,True,1.1539813317559773,102.2260332773247
2025-04-10,5.323099471668138,4.352173154322848,82,10.089849286839481,-1.1859329846913107,0.5275697704039277,5.812412363128531,5.438814850351344,True,True,True,0.8958316003535094,103.1218648776782
2025-04-11,6.374350825053061,5.165975775874611,94,10.949254581323752,0.1898538989963641,0.5821721266693216,5.900015134510187,5.510578009173296,True,True,True,1.9470829537384322,105.06894783141664
2025-04-12,6.117578662139617,5.053521634312652,96,18.931013190762865,-0.6638565009424785,0.3231511488843401,5.88329678094365,5.563263419846503,True,True,True,1.690310790824988,106.75925862224162
2025-04-13,5.045199051450505,4.952854800014805,94,9.37209030077738,-0.39146024076350816,0.5383216432551898,5.736207452682499,5.60310861396103,True,True,False,0.6179311801358764,107.3771898023775
2025-04-14,4.073980090950022,3.55455208318462,95,7.000090556013202,-0.4329581626376927,0.5819896268985265,5.482704023641589,5.583415121080406,True,True,False,-0.3532877803646066,107.02390202201289
2025-04-15,5.802642694008237,5.507596633636755,94,11.822405340085417,-0.5674285855957316,0.4908174374916427,5.474014285477169,5.608864415531755,True,True,False,1.3753748226936082,108.39927684470649
2025-04-16,5.9871260891386715,5.674774123506394,95,9.789473652480462,-0.6299253334546132,0.6115881508728154,5.531996697772607,5.648015360185048,True,True,False,1.5598582178240425,109.95913506253054
2025-04-17,6.1281951349065595,5.357382354496125,96,14.307854383901972,0.0513613696058961,0.4283098618756914,5.6470103639495255,5.640908633907569,True,True,False,1.7009272635919306,111.66006232612247
2025-04-18,5.332215441693481,4.133784922850407,95,10.12259018626455,-0.1360580841876526,0.5267639352750664,5.498133880612442,5.640378592933157,True,True,False,0.9049475703788517,112.56500989650132
2025-04-19,6.045137448215757,5.0749814549863315,96,10.258704342837355,-0.47119934845084566,0.589269097362815,5.487785135766176,5.653771284338608,True,True,False,1.6178695769011284,114.18287947340245
2025-04-20,5.860656814651001,5.147090983553144,94,16.122721093355473,-1.8697343953300403,0.3635029583850028,5.604279101937675,5.666502240497362,True,True,False,1.4333889433363725,115.61626841673882
2025-04-21,4.669882229334281,4.18491383435693,93,14.267893281741294,-0.15464365725371942,0.32730005314171756,5.689407978849713,5.636465354140303,True,True,False,0.2426143580196518,115.85888277475847
2025-04-22,4.947514400777098,4.174736954862406,94,12.352707458165371,-0.16497823114361682,0.40052064841110585,5.567246794102407,5.605710799209484,True,True,False,0.5202465294624687,116.37912930422094
2025-04-23,5.909821449534291,5.978532495570516,89,9.428562011296751,-0.928419417795023,0.6267998706964528,5.556203274158924,5.623025166760152,True,True,False,1.4825535782196617,117.8616828824406
2025-04-24,4.4838865638084435,4.336067968010211,95,8.907422725185503,-0.1364446669726692,0.5033876467017078,5.321302049716336,5.614918108846649,True,True,False,0.05661869249381457,117.91830157493442
2025-04-25,4.935650476123163,4.4309466713329515,93,10.206610098813902,-0.8256523809741352,0.4835739220308542,5.264649911777719,5.603779298300622,True,False,False,0.508382604808534,118.42668417974295
2025-04-26,7.17024847997492,7.1266981089641535,95,14.61322481391558,-3.1633225757446892,0.49066845759787286,5.425380059171886,5.732597106695166,True,True,False,2.7429806086602913,121.16966478840324
2025-04-27,6.2975727956013445,7.3914015270801725,95,11.690573620611922,-1.9841981781211457,0.5386880917885798,5.487796627879077,5.75698596791429,True,True,False,1.8703049242867156,123.03996971268995
2025-04-28,5.336122186906025,5.408060235601481,94,8.726090717623443,-0.37643556557547425,0.6115134897840395,5.582973764675041,5.81198263492216,True,True,False,0.9088543155913964,123.94882402828135
2025-04-29,5.090346855258903,4.325847488079898,95,8.638067791739775,0.43168219787931683,0.5892923021658374,5.603378401029585,5.671817194922013,True,True,False,0.6630789839442741,124.61190301222562
2025-04-30,5.327275023791736,4.873511971891318,94,8.024210580120089,1.6284206668255021,0.6639002018454018,5.520157483066362,5.686204114867468,True,True,False,0.9000071524771069,125.51191016470273
2025-05-01,4.775897450071357,4.203356575480554,93,7.097834763787799,1.1155864482319275,0.6728668120646235,5.5618733239610645,5.662216718333306,True,True,False,0.34862957875672773,125.86053974345946
2025-05-02,5.567828670437135,5.753579862439765,96,9.677720214877889,0.17052738070603798,0.5753244097589764,5.652184494577346,5.669885238662437,True,True,False,1.1405607991225057,127.00110054258197
2025-05-03,4.661089625393997,3.6993892440544935,96,8.942179290281505,0.3741742405039903,0.521247614712863,5.293733229637213,5.554236833370643,True,False,False,0.23382175407936767,127.23492229666134
2025-05-04,4.550490893413209,3.663272222418383,95,10.39243085296191,-0.023443530746244903,0.43786588121645187,5.044150100753194,5.513882148971702,True,False,False,0.12322302209858016,127.35814531875992
2025-05-05,4.610417330721017,5.508723114932677,95,9.487743365273197,-0.4092743312854592,0.48593402595562946,4.94047797844105,5.45974248875889,True,False,False,0.18314945940638783,127.54129477816632
2025-05-06,3.4441192143607915,2.7817262576360484,96,6.998158101837325,-0.1384346760241979,0.4921465283067209,4.705302601169891,5.372052317594965,False,False,False,-0.9831486569538375,126.55814612121247
2025-05-07,3.5936419927336627,3.024100666657404,96,8.889338707711426,-0.08318274681678038,0.40426426654394537,4.457640739590167,5.296890247544874,False,False,False,-0.8336258785809663,125.72452024263151
2025-05-08,4.763862213367681,3.5887428141946907,94,11.316422292317272,0.761635049670471,0.4209689326106071,4.45592142006107,5.260236625951824,False,False,False,0.3365943420530524,126.06111458468456
2025-05-09,4.042209899308355,3.2618109735005603,93,11.688251347243297,-0.5365075110500729,0.345835298986937,4.237975881328388,5.208935315826414,False,False,False,-0.38505797200627434,125.67605661267828
2025-05-10,5.464681723660623,4.775227775568077,96,12.890378162755262,0.8406410761278029,0.42393494237818163,4.352774752509334,5.213654724226165,False,False,False,1.0374138523459937,126.71347046502427
2025-05-11,5.038359934371104,4.23581192861593,96,9.529719402998724,-0.1503302894232005,0.5286997152073207,4.422470329789033,5.169121694536766,False,False,False,0.6110920630564749,127.32456252808075
2025-05-12,4.305312246848531,4.109688521008501,94,7.009109471869625,0.935616000417129,0.6142452567087845,4.378883889235821,5.108712814027063,False,False,False,-0.1219556244660982,127.20260690361465
2025-05-13,5.99123158709389,5.294076472601954,95,14.861287023846595,0.3387025019260506,0.4031435216532922,4.742757085340549,5.140247231881843,False,False,False,1.563963715779261,128.76657061939392
2025-05-14,4.193561931882789,4.038367129684079,96,6.501269444856687,0.969475819553742,0.6450373988422242,4.828459933790425,5.144233293246269,False,False,False,-0.23370593943184037,128.53286467996207
2025-05-15,4.695440623220527,3.477219714318727,89,8.20370959631707,-0.09468586587870408,0.5723557822339875,4.81868542091226,5.107326557553345,False,False,False,0.2681727519058983,128.80103743186797
2025-05-16,5.180097589681967,4.214729636722857,91,10.862777423618102,0.4114321712469276,0.4768667705939808,4.981240805251347,5.0804256075714544,True,False,False,0.7528297183673383,129.5538671502353
2025-05-17,4.794868982248784,4.942791470889799,95,8.611432740797092,-0.021624985828688947,0.556802697828998,4.885553270763942,5.035981402482863,True,False,False,0.3676011109341548,129.92146826116945
2025-05-18,5.479080247814601,4.558280048819216,96,9.892594304247043,-0.3786360279834155,0.553856761867041,4.948513315541584,5.040876896020233,True,False,False,1.0518123764999716,130.97328063766943
2025-05-19,4.803327793475893,4.668437768559911,92,9.94418708666026,0.6138537568100285,0.48302870326317277,5.019658393631208,4.999483240862237,True,False,False,0.3760599221612644,131.3493405598307
2025-05-20,5.4833887563054615,5.438930742225704,95,10.430912945005984,-0.17029608418394107,0.5256863694688151,4.947109417804289,4.986907638917386,True,False,False,1.0561208849908326,132.40546144482153
2025-05-21,5.902849566473658,4.7919450949975175,95,10.686667865987957,0.1545087579016301,0.5523564164710713,5.191293365602985,5.028006550155365,True,False,False,1.475581695159029,133.88104313998056
2025-05-22,4.345096160583928,3.6941292221694555,94,6.904885830902244,-0.10954344476741905,0.6292784945317721,5.141244156654899,5.007925942148927,True,False,False,-0.08217171073070073,133.79887142924986
2025-05-23,3.876276690415213,3.4305094564529033,93,8.017954837419254,-0.7382336142980178,0.4834495540340152,4.95498402818822,4.940141116844957,True,False,False,-0.5509911808994161,133.24788024835044
2025-05-24,4.29637869801505,4.106410494783342,94,7.298789222250782,-0.6472212309667517,0.5886426593766114,4.883771130440543,4.933890854651844,True,False,False,-0.13088917329957894,133.11699107505086
2025-05-25,4.901148259705725,5.079814457262784,95,9.749412658589133,-0.4067753342145245,0.5027121562433675,4.801209417853562,4.9327407807712635,False,False,False,0.4738803883910965,133.59087146344197
2025-05-26,4.128388081811138,4.127053743956157,95,7.464416978153097,0.1596192752089536,0.5530757584810884,4.704789459044311,4.831345434165803,False,False,False,-0.29887978950349137,133.29199167393847
2025-05-27,4.938101775467358,4.692913404518937,95,9.247408117669341,0.5013071734137505,0.5339984688284664,4.626891318924582,4.78602973349467,False,False,False,0.5108339041527294,133.8028255780912
2025-05-28,4.018530611084936,3.5223200036505524,95,6.422356421528719,0.6492631100286982,0.6257096846282476,4.357702896726193,4.742110014300634,False,False,False,-0.40873726022969326,133.3940883178615
2025-05-29,4.939144742897601,4.317927799535694,95,9.88794689817569,0.4765379706202241,0.4995116573501083,4.4425669799138605,4.73706994388859,False,False,False,0.511876871582972,133.9059651894445
2025-05-30,4.9350236497327415,4.343081519601356,96,8.111663216426853,0.3869413959256424,0.6083861617601273,4.59381654553065,4.723994898086624,False,False,False,0.5077557784181126,134.4137209678626
2025-05-31,3.502939881554123,2.910201623684225,81,5.365534638485723,0.4013017218967628,0.6528594292222728,4.480468143179089,4.681562979136049,False,False,False,-0.9243279897605059,133.48939297810207
