Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
17.3.2025;20;04:45 - 05:00;48.4;25.4;29.6;0.4;29.2;103.76;30.0
17.3.2025;21;05:00 - 05:15;41.0;110.1;31.0;60.1;-29.1;79.12;91.1
17.3.2025;22;05:15 - 05:30;14.0;58.0;0.0;28.0;-28.0;85.04;28.0
17.3.2025;23;05:30 - 05:45;36.6;30.4;20.6;0.4;20.2;115.61;21.0
17.3.2025;24;05:45 - 06:00;61.5;20.6;46.5;0.6;45.9;130.48;47.1
17.3.2025;25;06:00 - 06:15;10.9;125.2;0.9;89.3;-88.4;96.07;90.2
17.3.2025;26;06:15 - 06:30;19.4;44.8;0.9;20.8;-19.9;131.40;21.7
17.3.2025;27;06:30 - 06:45;63.4;38.9;37.0;13.1;23.9;149.43;50.1
17.3.2025;28;06:45 - 07:00;85.0;22.2;63.6;2.2;61.4;159.67;65.8
17.3.2025;29;07:00 - 07:15;91.8;49.1;15.4;29.1;-13.7;155.63;44.5
17.3.2025;30;07:15 - 07:30;92.6;27.0;16.2;7.0;9.2;158.06;23.2
17.3.2025;31;07:30 - 07:45;139.2;24.8;21.5;14.8;6.7;141.33;36.3
17.3.2025;32;07:45 - 08:00;351.0;79.0;27.6;26.0;1.6;114.53;53.6
17.3.2025;33;08:00 - 08:15;193.4;890.9;14.7;52.3;-37.6;169.77;67.0
17.3.2025;34;08:15 - 08:30;150.1;92.8;17.1;31.7;-14.6;143.61;48.8
17.3.2025;35;08:30 - 08:45;147.6;17.1;32.1;7.1;25.0;124.75;39.2
17.3.2025;36;08:45 - 09:00;125.1;62.1;39.6;10.1;29.5;104.84;49.7
17.3.2025;37;09:00 - 09:15;200.4;106.9;59.5;18.9;40.6;131.38;78.4
17.3.2025;38;09:15 - 09:30;252.1;627.4;63.9;24.8;39.1;103.46;88.7
17.3.2025;39;09:30 - 09:45;17,078.3;8,284.2;36.5;28.1;8.4;51.57;64.6
17.3.2025;40;09:45 - 10:00;1,176.3;1,554.3;215.3;92.8;122.5;78.90;308.1
17.3.2025;41;10:00 - 10:15;1,016.9;99.6;30.9;40.6;-9.7;98.38;71.5
17.3.2025;42;10:15 - 10:30;1,130.0;7,846.0;14.6;24.0;-9.4;92.48;38.6
17.3.2025;43;10:30 - 10:45;1,389.5;563.3;52.1;23.4;28.7;66.96;75.5
17.3.2025;44;10:45 - 11:00;619.3;1,027.5;31.3;22.7;8.6;62.08;54.0
17.3.2025;45;11:00 - 11:15;3,867.2;5,435.3;13.2;0.1;13.1;85.42;13.3
17.3.2025;46;11:15 - 11:30;6,987.5;2,046.2;42.1;13.7;28.4;77.52;55.8
17.3.2025;47;11:30 - 11:45;943.9;47.4;53.9;15.6;38.3;58.29;69.5
17.3.2025;48;11:45 - 12:00;6,656.9;832.3;35.2;6.3;28.9;64.07;41.5
17.3.2025;49;12:00 - 12:15;160.0;6,403.4;24.3;2.8;21.5;71.14;27.1
17.3.2025;50;12:15 - 12:30;4,824.0;4,526.7;20.0;6.2;13.8;70.28;26.2
17.3.2025;51;12:30 - 12:45;9,509.4;742.9;28.4;17.6;10.8;136.82;46.0
17.3.2025;52;12:45 - 13:00;5,576.4;45.1;19.4;11.1;8.3;67.33;30.5
17.3.2025;53;13:00 - 13:15;237.4;1,434.6;16.4;21.8;-5.4;185.40;38.2
17.3.2025;54;13:15 - 13:30;141.6;146.0;19.6;31.0;-11.4;143.40;50.6
17.3.2025;55;13:30 - 13:45;14,398.2;239.9;31.5;23.9;7.6;118.37;55.4
17.3.2025;56;13:45 - 14:00;21,865.1;4,857.8;47.9;41.5;6.4;112.31;89.4
17.3.2025;57;14:00 - 14:15;6,360.5;364.9;39.5;49.1;-9.6;87.90;88.6
17.3.2025;58;14:15 - 14:30;12,286.7;8,876.9;4.0;1.9;2.1;98.34;5.9
17.3.2025;59;14:30 - 14:45;3,191.0;5,740.7;4.8;19.4;-14.6;195.30;24.2
17.3.2025;60;14:45 - 15:00;115.6;304.3;0.0;29.9;-29.9;269.30;29.9
17.3.2025;61;15:00 - 15:15;7,732.9;86.8;105.0;25.8;79.2;38.66;130.8
17.3.2025;62;15:15 - 15:30;5,878.3;280.6;107.9;30.6;77.3;75.35;138.5
17.3.2025;63;15:30 - 15:45;2,943.1;18,846.2;29.5;33.1;-3.6;144.67;62.6
17.3.2025;64;15:45 - 16:00;2,257.6;5,872.6;28.0;106.6;-78.6;115.40;134.6
17.3.2025;65;16:00 - 16:15;1,103.2;542.1;181.5;43.3;138.2;74.78;224.8
17.3.2025;66;16:15 - 16:30;13,606.2;6,630.2;117.1;34.1;83.0;99.82;151.2
17.3.2025;67;16:30 - 16:45;3,434.8;1,766.4;22.3;7.1;15.2;138.09;29.4
17.3.2025;68;16:45 - 17:00;603.9;1,241.9;22.3;8.9;13.4;181.29;31.2
17.3.2025;69;17:00 - 17:15;4,132.3;1,014.0;0.3;44.6;-44.3;116.65;44.9
17.3.2025;70;17:15 - 17:30;8.1;3,395.1;0.4;29.4;-29.0;130.94;29.8
17.3.2025;71;17:30 - 17:45;55.4;48.5;15.2;0.5;14.7;154.83;15.7
17.3.2025;72;17:45 - 18:00;109.8;212.6;70.9;1.4;69.5;174.68;72.3
17.3.2025;73;18:00 - 18:15;14.7;37.0;4.2;27.0;-22.8;184.04;31.2
17.3.2025;74;18:15 - 18:30;11.2;10.1;1.1;0.1;1.0;179.47;1.2
17.3.2025;75;18:30 - 18:45;266.3;31.2;21.0;1.2;19.8;151.29;22.2
17.3.2025;76;18:45 - 19:00;412.6;131.1;23.9;4.1;19.8;155.95;28.0
17.3.2025;77;19:00 - 19:15;1,876.9;8,836.5;6.5;1.5;5.0;178.88;8.0
17.3.2025;78;19:15 - 19:30;18.7;30.5;8.5;0.5;8.0;158.67;9.0
17.3.2025;79;19:30 - 19:45;21.1;30.0;7.1;0.0;7.1;157.42;7.1
17.3.2025;80;19:45 - 20:00;69.8;752.9;9.0;18.7;-9.7;135.19;27.7
17.3.2025;81;20:00 - 20:15;154.1;519.5;63.0;100.1;-37.1;159.67;163.1
17.3.2025;82;20:15 - 20:30;59.1;256.4;33.1;100.1;-67.0;145.81;133.2
17.3.2025;83;20:30 - 20:45;10.1;103.6;0.0;38.6;-38.6;125.02;38.6
17.3.2025;84;20:45 - 21:00;10.1;3,482.2;0.0;90.3;-90.3;118.77;90.3
17.3.2025;85;21:00 - 21:15;1,331.8;30.6;66.4;0.2;66.2;131.60;66.6
17.3.2025;86;21:15 - 21:30;14.6;53.0;4.6;8.0;-3.4;130.25;12.6
17.3.2025;87;21:30 - 21:45;23.0;37.2;9.0;27.2;-18.2;112.37;36.2
17.3.2025;88;21:45 - 22:00;10.0;332.2;0.0;86.5;-86.5;94.53;86.5
17.3.2025;89;22:00 - 22:15;88.0;52.0;67.9;12.0;55.9;136.57;79.9
17.3.2025;90;22:15 - 22:30;30.8;10.0;19.8;0.0;19.8;121.82;19.8
17.3.2025;91;22:30 - 22:45;53.0;62.4;1.0;32.4;-31.4;93.45;33.4
17.3.2025;92;22:45 - 23:00;12.2;197.5;0.0;62.5;-62.5;82.50;62.5
17.3.2025;93;23:00 - 23:15;57.1;27.0;27.0;7.0;20.0;113.48;34.0
17.3.2025;94;23:15 - 23:30;26.9;41.0;6.7;21.0;-14.3;99.64;27.7
17.3.2025;95;23:30 - 23:45;37.0;38.7;12.0;18.7;-6.7;87.06;30.7
17.3.2025;96;23:45 - 00:00;44.1;30.1;24.0;7.1;16.9;84.92;31.1
18.3.2025;1;00:00 - 00:15;82.1;166.0;43.1;146.0;-102.9;108.18;189.1
18.3.2025;2;00:15 - 00:30;26.9;37.3;6.9;17.3;-10.4;104.13;24.2
18.3.2025;3;00:30 - 00:45;29.3;358.2;9.3;18.9;-9.6;87.14;28.2
18.3.2025;4;00:45 - 01:00;47.0;96.6;27.0;66.6;-39.6;74.41;93.6
18.3.2025;5;01:00 - 01:15;15.8;20.0;11.0;0.0;11.0;107.27;11.0
18.3.2025;6;01:15 - 01:30;21.0;20.2;1.0;0.2;0.8;116.12;1.2
18.3.2025;7;01:30 - 01:45;26.6;33.2;6.6;13.2;-6.6;86.35;19.8
18.3.2025;8;01:45 - 02:00;27.0;42.1;7.0;19.0;-12.0;71.53;26.0
18.3.2025;9;02:00 - 02:15;20.1;20.0;0.1;0.0;0.1;96.86;0.1
18.3.2025;10;02:15 - 02:30;20.5;27.8;0.1;7.8;-7.7;92.70;7.9
18.3.2025;11;02:30 - 02:45;20.3;20.0;0.1;0.0;0.1;97.00;0.1
18.3.2025;12;02:45 - 03:00;20.0;20.2;0.0;0.2;-0.2;87.00;0.2
18.3.2025;13;03:00 - 03:15;22.5;29.6;2.5;9.6;-7.1;88.12;12.1
18.3.2025;14;03:15 - 03:30;22.6;22.8;2.6;2.8;-0.2;81.57;5.4
18.3.2025;15;03:30 - 03:45;20.5;20.0;0.5;0.0;0.5;96.09;0.5
18.3.2025;16;03:45 - 04:00;48.1;20.0;7.7;0.0;7.7;95.00;7.7
18.3.2025;17;04:00 - 04:15;34.1;47.1;14.0;27.1;-13.1;69.48;41.1
18.3.2025;18;04:15 - 04:30;30.8;818.0;10.7;10.8;-0.1;78.57;21.5
18.3.2025;19;04:30 - 04:45;44.4;26.0;9.0;6.0;3.0;113.73;15.0
18.3.2025;20;04:45 - 05:00;70.6;119.0;44.5;99.0;-54.5;115.48;143.5
18.3.2025;21;05:00 - 05:15;122.3;141.2;109.0;95.8;13.2;86.86;204.8
18.3.2025;22;05:15 - 05:30;25.3;41.9;9.0;21.9;-12.9;90.64;30.9
18.3.2025;23;05:30 - 05:45;46.0;29.0;26.0;9.0;17.0;134.97;35.0
18.3.2025;24;05:45 - 06:00;97.4;44.0;57.2;24.0;33.2;149.61;81.2
18.3.2025;25;06:00 - 06:15;61.0;192.4;41.0;142.3;-101.3;95.64;183.3
18.3.2025;26;06:15 - 06:30;23.4;47.0;12.3;27.0;-14.7;121.16;39.3
18.3.2025;27;06:30 - 06:45;60.2;37.0;48.3;17.0;31.3;166.25;65.3
18.3.2025;28;06:45 - 07:00;114.5;74.0;94.5;34.0;60.5;178.26;128.5
18.3.2025;29;07:00 - 07:15;41.4;38.0;2.4;18.0;-15.6;143.99;20.4
18.3.2025;30;07:15 - 07:30;32.3;20.2;11.2;0.0;11.2;142.06;11.2
18.3.2025;31;07:30 - 07:45;27.3;38.0;7.1;18.0;-10.9;135.49;25.1
18.3.2025;32;07:45 - 08:00;40.5;47.0;0.4;17.2;-16.8;106.79;17.6
18.3.2025;33;08:00 - 08:15;157.8;963.1;26.3;41.7;-15.4;111.39;68.0
18.3.2025;34;08:15 - 08:30;9,538.4;467.1;33.1;50.2;-17.1;97.73;83.3
18.3.2025;35;08:30 - 08:45;798.6;10,677.9;58.6;32.7;25.9;104.06;91.3
18.3.2025;36;08:45 - 09:00;29.2;59.0;19.2;18.0;1.2;90.39;37.2
18.3.2025;37;09:00 - 09:15;438.0;1,711.5;36.9;40.9;-4.0;129.53;77.8
18.3.2025;38;09:15 - 09:30;3,139.2;2,774.1;34.8;31.0;3.8;94.64;65.8
18.3.2025;39;09:30 - 09:45;67.4;2,120.9;10.0;81.6;-71.6;51.24;91.6
18.3.2025;40;09:45 - 10:00;207.1;769.3;159.1;85.0;74.1;54.74;244.1
18.3.2025;41;10:00 - 10:15;144.0;904.4;10.4;46.4;-36.0;66.38;56.8
18.3.2025;42;10:15 - 10:30;235.7;1,847.3;20.0;39.1;-19.1;42.57;59.1
18.3.2025;43;10:30 - 10:45;140.6;1,690.8;67.8;8.8;59.0;23.65;76.6
18.3.2025;44;10:45 - 11:00;139.8;52.3;115.0;11.1;103.9;-0.91;126.1
18.3.2025;45;11:00 - 11:15;466.2;3,287.2;11.4;19.3;-7.9;29.17;30.7
18.3.2025;46;11:15 - 11:30;41.4;3,653.0;6.6;16.6;-10.0;2.58;23.2
18.3.2025;47;11:30 - 11:45;7.2;403.7;2.1;2.1;0.0;2.00;4.2
18.3.2025;48;11:45 - 12:00;2,237.1;9,157.6;114.2;5.0;109.2;-10.38;119.2
18.3.2025;49;12:00 - 12:15;21.1;1,160.2;3.6;4.0;-0.4;13.08;7.6
18.3.2025;50;12:15 - 12:30;14.5;61.2;4.4;0.0;4.4;1.26;4.4
18.3.2025;51;12:30 - 12:45;13.5;97.8;3.3;1.4;1.9;-3.81;4.7
18.3.2025;52;12:45 - 13:00;23.1;6,481.4;10.0;8.4;1.6;0.81;18.4
18.3.2025;53;13:00 - 13:15;26.7;539.2;15.5;0.1;15.4;1.44;15.6
18.3.2025;54;13:15 - 13:30;13.1;2,048.8;3.0;2.1;0.9;3.78;5.1
18.3.2025;55;13:30 - 13:45;383.6;2,471.3;4.3;16.7;-12.4;3.38;21.0
18.3.2025;56;13:45 - 14:00;18.7;5,120.8;8.7;14.8;-6.1;3.77;23.5
18.3.2025;57;14:00 - 14:15;99.1;1,551.7;4.0;2.0;2.0;1.00;6.0
18.3.2025;58;14:15 - 14:30;10.0;50.4;0.0;1.8;-1.8;7.00;1.8
18.3.2025;59;14:30 - 14:45;116.5;3,695.9;6.5;6.8;-0.3;6.47;13.3
18.3.2025;60;14:45 - 15:00;703.7;12,071.0;9.4;6.2;3.2;43.87;15.6
18.3.2025;61;15:00 - 15:15;2,485.2;1,276.0;332.9;10.0;322.9;-18.44;342.9
18.3.2025;62;15:15 - 15:30;129.6;904.8;42.6;9.8;32.8;12.39;52.4
18.3.2025;63;15:30 - 15:45;577.9;4,177.8;7.2;14.2;-7.0;81.78;21.4
18.3.2025;64;15:45 - 16:00;2,690.1;1,092.0;13.0;95.0;-82.0;90.83;108.0
18.3.2025;65;16:00 - 16:15;153.8;1,387.1;84.8;59.4;25.4;78.95;144.2
18.3.2025;66;16:15 - 16:30;63.5;117.1;14.5;33.1;-18.6;87.99;47.6
18.3.2025;67;16:30 - 16:45;739.5;30.3;20.8;5.3;15.5;116.24;26.1
18.3.2025;68;16:45 - 17:00;5,322.9;18,480.0;67.4;28.4;39.0;142.15;95.8
18.3.2025;69;17:00 - 17:15;33.0;120.0;17.0;73.7;-56.7;98.64;90.7
18.3.2025;70;17:15 - 17:30;45.2;64.9;20.2;29.9;-9.7;131.71;50.1
18.3.2025;71;17:30 - 17:45;366.7;199.7;95.5;75.8;19.7;147.58;171.3
18.3.2025;72;17:45 - 18:00;434.7;299.8;259.3;224.0;35.3;200.91;483.3
18.3.2025;73;18:00 - 18:15;45.0;156.8;34.4;156.8;-122.4;176.41;191.2
18.3.2025;74;18:15 - 18:30;286.7;138.4;92.9;138.4;-45.5;180.97;231.3
18.3.2025;75;18:30 - 18:45;25.7;10.8;25.2;10.8;14.4;196.54;36.0
18.3.2025;76;18:45 - 19:00;26.3;5.7;26.3;5.6;20.7;174.93;31.9
18.3.2025;77;19:00 - 19:15;1.0;1.0;1.0;1.0;0.0;207.50;2.0
18.3.2025;78;19:15 - 19:30;1.1;1.0;1.1;1.0;0.1;181.40;2.1
18.3.2025;79;19:30 - 19:45;129.8;210.9;102.8;210.9;-108.1;181.09;313.7
18.3.2025;80;19:45 - 20:00;103.8;210.5;69.3;210.5;-141.2;173.45;279.8
18.3.2025;81;20:00 - 20:15;135.3;68.4;100.3;68.4;31.9;181.06;168.7
18.3.2025;82;20:15 - 20:30;64.4;21.0;49.0;21.0;28.0;170.40;70.0
18.3.2025;83;20:30 - 20:45;0.1;25.8;0.1;25.8;-25.7;128.23;25.9
18.3.2025;84;20:45 - 21:00;0.0;76.9;0.0;76.9;-76.9;120.13;76.9
18.3.2025;85;21:00 - 21:15;101.5;17.0;52.0;17.0;35.0;158.18;69.0
18.3.2025;86;21:15 - 21:30;5.4;2.0;5.4;2.0;3.4;130.01;7.4
18.3.2025;87;21:30 - 21:45;14.7;16.0;14.6;16.0;-1.4;118.70;30.6
18.3.2025;88;21:45 - 22:00;26.0;94.9;26.0;94.9;-68.9;91.46;120.9
18.3.2025;89;22:00 - 22:15;123.1;40.0;105.1;40.0;65.1;161.43;145.1
18.3.2025;90;22:15 - 22:30;36.0;6.0;30.0;0.0;30.0;128.57;30.0
18.3.2025;91;22:30 - 22:45;31.9;76.1;26.9;57.4;-30.5;95.66;84.3
18.3.2025;92;22:45 - 23:00;60.4;139.6;40.1;105.4;-65.3;77.58;145.5
18.3.2025;93;23:00 - 23:15;27.8;26.0;10.0;6.0;4.0;126.50;16.0
18.3.2025;94;23:15 - 23:30;12.4;37.0;4.0;17.0;-13.0;99.36;21.0
18.3.2025;95;23:30 - 23:45;29.2;33.0;8.9;13.0;-4.1;99.12;21.9
18.3.2025;96;23:45 - 00:00;35.0;49.3;15.0;26.4;-11.4;91.04;41.4
19.3.2025;1;00:00 - 00:15;69.8;40.0;49.8;20.0;29.8;141.64;69.8
19.3.2025;2;00:15 - 00:30;32.9;23.0;12.9;3.0;9.9;123.78;15.9
19.3.2025;3;00:30 - 00:45;25.0;29.5;5.0;9.5;-4.5;97.55;14.5
19.3.2025;4;00:45 - 01:00;39.0;81.2;19.0;52.1;-33.1;84.26;71.1
19.3.2025;5;01:00 - 01:15;52.6;32.0;32.6;12.0;20.6;117.91;44.6
19.3.2025;6;01:15 - 01:30;26.7;23.0;6.7;3.0;3.7;133.18;9.7
19.3.2025;7;01:30 - 01:45;20.0;25.8;0.0;5.8;-5.8;97.07;5.8
19.3.2025;8;01:45 - 02:00;27.0;46.9;7.0;16.5;-9.5;82.28;23.5
19.3.2025;9;02:00 - 02:15;1.5;0.0;1.5;0.0;1.5;133.67;1.5
19.3.2025;10;02:15 - 02:30;20.0;22.1;0.0;2.1;-2.1;94.00;2.1
19.3.2025;11;02:30 - 02:45;21.0;20.3;1.0;0.3;0.7;102.08;1.3
19.3.2025;12;02:45 - 03:00;21.1;20.1;1.0;0.1;0.9;106.27;1.1
19.3.2025;13;03:00 - 03:15;20.0;23.5;0.0;3.5;-3.5;93.30;3.5
19.3.2025;14;03:15 - 03:30;20.0;22.1;0.0;2.1;-2.1;93.00;2.1
19.3.2025;15;03:30 - 03:45;21.1;20.1;1.0;0.1;0.9;104.87;1.1
19.3.2025;16;03:45 - 04:00;27.2;20.0;7.2;0.0;7.2;108.00;7.2
19.3.2025;17;04:00 - 04:15;20.0;40.9;0.0;20.9;-20.9;78.85;20.9
19.3.2025;18;04:15 - 04:30;0.0;9.5;0.0;9.5;-9.5;87.53;9.5
19.3.2025;19;04:30 - 04:45;27.0;20.0;7.0;0.0;7.0;125.86;7.0
19.3.2025;20;04:45 - 05:00;68.2;37.0;48.2;17.0;31.2;141.04;65.2
19.3.2025;21;05:00 - 05:15;47.1;168.8;27.0;106.3;-79.3;92.14;133.3
19.3.2025;22;05:15 - 05:30;20.0;38.6;0.0;18.6;-18.6;100.23;18.6
19.3.2025;23;05:30 - 05:45;49.0;34.0;29.0;13.0;16.0;151.31;42.0
19.3.2025;24;05:45 - 06:00;101.9;54.0;81.9;30.0;51.9;158.40;111.9
19.3.2025;25;06:00 - 06:15;66.0;163.3;46.0;129.6;-83.6;115.35;175.6
19.3.2025;26;06:15 - 06:30;20.0;33.9;0.0;13.9;-13.9;137.09;13.9
19.3.2025;27;06:30 - 06:45;87.2;44.0;48.9;24.0;24.9;187.41;72.9
19.3.2025;28;06:45 - 07:00;114.7;66.0;94.5;46.0;48.5;197.80;140.5
19.3.2025;29;07:00 - 07:15;30.5;37.1;2.1;2.1;0.0;144.43;4.2
19.3.2025;30;07:15 - 07:30;31.1;20.8;11.1;0.8;10.3;151.99;11.9
19.3.2025;31;07:30 - 07:45;20.8;27.9;0.8;7.9;-7.1;136.77;8.7
19.3.2025;32;07:45 - 08:00;25.1;31.0;0.0;7.8;-7.8;105.24;7.8
19.3.2025;33;08:00 - 08:15;57.1;192.3;20.0;91.0;-71.0;125.36;111.0
19.3.2025;34;08:15 - 08:30;836.2;17,601.1;28.2;68.5;-40.3;103.26;96.7
19.3.2025;35;08:30 - 08:45;4,614.9;23,500.2;54.0;70.0;-16.0;75.08;124.0
19.3.2025;36;08:45 - 09:00;2,752.8;9,443.6;427.0;204.9;222.1;70.18;631.9
19.3.2025;37;09:00 - 09:15;2,414.6;485.8;30.5;41.9;-11.4;58.74;72.4
19.3.2025;38;09:15 - 09:30;503.5;1,009.9;22.4;16.9;5.5;39.37;39.3
19.3.2025;39;09:30 - 09:45;1,350.1;518.2;26.4;37.5;-11.1;9.88;63.9
19.3.2025;40;09:45 - 10:00;4,250.4;2,205.4;7.4;12.0;-4.6;-25.61;19.4
19.3.2025;41;10:00 - 10:15;982.6;2,888.1;16.6;22.3;-5.7;36.51;38.9
19.3.2025;42;10:15 - 10:30;1,723.0;732.4;15.6;38.5;-22.9;27.74;54.1
19.3.2025;43;10:30 - 10:45;533.2;1,117.2;136.3;31.2;105.1;-1.24;167.5
19.3.2025;44;10:45 - 11:00;904.9;243.3;102.6;11.0;91.6;-30.27;113.6
19.3.2025;45;11:00 - 11:15;1,969.1;1,057.6;10.0;14.4;-4.4;25.24;24.4
19.3.2025;46;11:15 - 11:30;4,500.3;174.4;3.9;14.8;-10.9;0.26;18.7
19.3.2025;47;11:30 - 11:45;13.1;330.5;3.0;10.4;-7.4;-0.52;13.4
19.3.2025;48;11:45 - 12:00;18.1;33.1;8.0;1.0;7.0;-21.46;9.0
19.3.2025;49;12:00 - 12:15;17.4;323.9;7.4;1.9;5.5;0.67;9.3
19.3.2025;50;12:15 - 12:30;620.3;95.7;7.2;10.1;-2.9;-12.63;17.3
19.3.2025;51;12:30 - 12:45;1,730.5;213.0;8.0;12.5;-4.5;-28.03;20.5
19.3.2025;52;12:45 - 13:00;417.9;1,013.9;7.1;12.1;-5.0;-32.19;19.2
19.3.2025;53;13:00 - 13:15;6,078.4;280.9;11.3;6.0;5.3;-12.64;17.3
19.3.2025;54;13:15 - 13:30;7,201.6;128.7;8.5;10.9;-2.4;-8.28;19.4
19.3.2025;55;13:30 - 13:45;5,128.7;155.6;7.1;16.3;-9.2;-1.03;23.4
19.3.2025;56;13:45 - 14:00;30.0;97.8;10.0;17.1;-7.1;5.42;27.1
19.3.2025;57;14:00 - 14:15;3,298.5;92.5;55.1;7.0;48.1;-24.32;62.1
19.3.2025;58;14:15 - 14:30;8,312.1;476.3;45.0;4.1;40.9;-15.48;49.1
19.3.2025;59;14:30 - 14:45;10.4;79.8;0.4;2.3;-1.9;6.25;2.7
19.3.2025;60;14:45 - 15:00;174.9;344.5;5.1;9.5;-4.4;60.87;14.6
19.3.2025;61;15:00 - 15:15;13.2;146.3;3.2;15.8;-12.6;15.40;19.0
19.3.2025;62;15:15 - 15:30;106.6;7,550.7;4.0;35.4;-31.4;53.49;39.4
19.3.2025;63;15:30 - 15:45;95.7;62.1;5.1;17.7;-12.6;91.25;22.8
19.3.2025;64;15:45 - 16:00;63.0;142.1;11.1;94.1;-83.0;96.94;105.2
19.3.2025;65;16:00 - 16:15;78.5;96.2;68.0;56.2;11.8;96.03;124.2
19.3.2025;66;16:15 - 16:30;11.9;78.5;0.8;21.3;-20.5;100.89;22.1
19.3.2025;67;16:30 - 16:45;5,300.6;19,896.1;17.1;14.1;3.0;190.49;31.2
19.3.2025;68;16:45 - 17:00;181.7;13,388.4;5.0;22.2;-17.2;254.62;27.2
19.3.2025;69;17:00 - 17:15;25.1;68.8;9.0;35.3;-26.3;119.14;44.3
19.3.2025;70;17:15 - 17:30;22.3;47.1;4.0;17.1;-13.1;144.09;21.1
19.3.2025;71;17:30 - 17:45;59.1;20,897.7;25.0;11.7;13.3;175.75;36.7
19.3.2025;72;17:45 - 18:00;73.5;38.0;41.0;18.0;23.0;232.19;59.0
19.3.2025;73;18:00 - 18:15;84.4;66.1;56.2;37.1;19.1;235.45;93.3
19.3.2025;74;18:15 - 18:30;24.9;23.6;3.2;3.6;-0.4;249.71;6.8
19.3.2025;75;18:30 - 18:45;31.8;26.0;11.6;6.0;5.6;299.40;17.6
19.3.2025;76;18:45 - 19:00;43.6;33.0;14.0;13.0;1.0;261.48;27.0
19.3.2025;77;19:00 - 19:15;85.0;35.6;11.7;5.6;6.1;276.67;17.3
19.3.2025;78;19:15 - 19:30;47.8;52.0;10.8;2.0;8.8;217.38;12.8
19.3.2025;79;19:30 - 19:45;56.1;31.0;7.8;1.0;6.8;212.63;8.8
19.3.2025;80;19:45 - 20:00;49.7;24.0;3.7;4.0;-0.3;173.19;7.7
19.3.2025;81;20:00 - 20:15;151.5;51.0;91.0;31.0;60.0;222.39;122.0
19.3.2025;82;20:15 - 20:30;75.1;40.0;46.0;20.0;26.0;201.99;66.0
19.3.2025;83;20:30 - 20:45;20.1;56.9;0.0;0.0;0.0;;0.0
19.3.2025;84;20:45 - 21:00;20.1;99.2;0.0;8.0;-8.0;129.00;8.0
19.3.2025;85;21:00 - 21:15;153.8;68.0;62.0;23.0;39.0;184.16;85.0
19.3.2025;86;21:15 - 21:30;130.7;39.5;30.6;3.0;27.6;146.45;33.6
19.3.2025;87;21:30 - 21:45;94.1;74.0;39.0;14.0;25.0;133.70;53.0
19.3.2025;88;21:45 - 22:00;88.8;192.1;42.8;85.3;-42.5;99.80;128.1
19.3.2025;89;22:00 - 22:15;154.6;83.0;102.8;43.0;59.8;176.46;145.8
19.3.2025;90;22:15 - 22:30;92.1;38.0;49.1;18.0;31.1;144.60;67.1
19.3.2025;91;22:30 - 22:45;59.1;97.3;19.0;48.6;-29.6;102.24;67.6
19.3.2025;92;22:45 - 23:00;69.1;146.2;39.1;103.2;-64.1;85.86;142.3
19.3.2025;93;23:00 - 23:15;34.0;37.0;10.0;7.0;3.0;129.20;17.0
19.3.2025;94;23:15 - 23:30;32.1;46.0;2.1;16.0;-13.9;105.74;18.1
19.3.2025;95;23:30 - 23:45;36.2;43.0;6.2;10.0;-3.8;107.31;16.2
19.3.2025;96;23:45 - 00:00;48.2;51.0;17.8;18.0;-0.2;105.06;35.8
20.3.2025;1;00:00 - 00:15;79.4;37.0;52.2;17.0;35.2;148.21;69.2
20.3.2025;2;00:15 - 00:30;31.5;22.4;9.5;2.4;7.1;143.84;11.9
20.3.2025;3;00:30 - 00:45;20.5;29.2;0.1;9.2;-9.1;111.51;9.3
20.3.2025;4;00:45 - 01:00;37.0;85.4;17.0;60.4;-43.4;92.95;77.4
20.3.2025;5;01:00 - 01:15;80.4;32.0;24.0;12.0;12.0;126.12;36.0
20.3.2025;6;01:15 - 01:30;24.0;21.6;3.0;1.6;1.4;126.60;4.6
20.3.2025;7;01:30 - 01:45;20.7;26.6;0.7;6.6;-5.9;99.25;7.3
20.3.2025;8;01:45 - 02:00;28.6;65.8;8.6;29.2;-20.6;86.10;37.8
20.3.2025;9;02:00 - 02:15;20.4;20.3;0.4;0.3;0.1;95.39;0.7
20.3.2025;10;02:15 - 02:30;20.4;21.3;0.4;1.3;-0.9;96.71;1.7
20.3.2025;11;02:30 - 02:45;0.4;0.0;0.4;0.0;0.4;106.69;0.4
20.3.2025;12;02:45 - 03:00;1.3;0.0;1.3;0.0;1.3;106.23;1.3
20.3.2025;13;03:00 - 03:15;20.0;25.8;0.0;5.8;-5.8;93.36;5.8
20.3.2025;14;03:15 - 03:30;20.0;23.3;0.0;3.3;-3.3;94.59;3.3
20.3.2025;15;03:30 - 03:45;21.6;20.0;1.4;0.0;1.4;109.00;1.4
20.3.2025;16;03:45 - 04:00;27.3;20.0;7.3;0.0;7.3;109.11;7.3
20.3.2025;17;04:00 - 04:15;34.1;55.4;14.0;35.4;-21.4;79.99;49.4
20.3.2025;18;04:15 - 04:30;20.7;30.9;0.0;10.9;-10.9;92.19;10.9
20.3.2025;19;04:30 - 04:45;32.3;25.0;11.9;5.0;6.9;122.17;16.9
