,natgas_mw,hardcoal_mw,lignite_mw,nuclear_mw,fosiloil_mw,hydroreservoir_mw,hydrorunriver_mw,hydropump_mw,hydropump_cvtg2_mw,hydropump_cvtg3_mw,hydropump_cvtg4_mw,hydropump_cvtg5_mw,hydropump_cvtg6_mw,resl_mw,resl_isr_mw,de_spot,sk_spot_m1,sk_spot_m2,sk_spot_merged,cons_gfs,cons_icon,cons_ecmf,cons_seps,solar_fcst,temp_gfs,temp_ecm,temp_icon,cloud_ec,cloud_icon,picasso_pos,picasso_neg
2025-07-20 05:30:00+00:00,139.0,,0.0,1458.3,36.9,2.1,207.4,,,,,,,,2074.8507137255356,,,,,,,2180.040227631002,2119.25,,,20.34739886496709,18.18700799399484,3.4661232629464607,17.689781771899955,-0.13,45.52533333333334
2025-07-20 05:45:00+00:00,139.0,,0.0,1458.3,36.9,2.1,207.4,,,,,,,,2094.302604089321,,,,,,,2222.1178488501437,2119.25,,,20.637760833566936,19.350815401852607,1.0959788375036565,15.141634503799304,28.925833333333333,32.39733333333334
2025-07-20 06:00:00+00:00,132.9,,0.0,1452.6,36.9,2.1,199.6,,,,,,,,2112.1310408804097,,,,,,,2267.4783460461153,2286.0,,,21.635296902111286,20.32923916889645,0.09974682633263254,13.527085502901912,45.3,32.12733333333334
2025-07-20 06:15:00+00:00,132.9,,0.0,1452.6,36.9,2.1,199.6,,,,,,,,2123.3782456295594,,,,,,,2305.545601701038,2286.0,,,21.971842630959916,21.037667991883435,0.20147073951549954,10.418904978273098,,6.625333333333331
2025-07-20 06:30:00+00:00,132.9,,0.0,1452.6,36.9,2.1,199.6,,,,,,,,2132.542127915331,,,,,,,2344.2193425715923,2286.0,,,22.676635590711754,21.962995389862304,0.6103075300835348,7.322005206029979,,-1.5900000000000003
2025-07-20 06:45:00+00:00,132.9,,0.0,1452.6,36.9,2.1,199.6,,,,,,,,2136.905476429195,,,,,,,2379.3120221857002,2286.0,,,23.17854164370808,23.29825697197299,1.2993732004991712,4.484199216193882,,-58.87666666666667
2025-07-20 07:00:00+00:00,125.1,,0.0,1449.2,36.7,2.1,195.7,,,,,,,,2134.953789808877,,,,,,,2403.809357111317,2434.0,,,23.623409050483275,22.889097979579045,3.1426374061237303,2.5836606069761077,,2.7513333333333336
2025-07-20 07:15:00+00:00,125.1,,0.0,1449.2,36.7,2.1,195.7,,,,,,,,2137.887707102049,,,,,,,2436.601892690827,2434.0,,,23.563236704015292,24.39277527342052,5.797363320441497,2.792978311846079,,-31.253333333333334
2025-07-20 07:30:00+00:00,125.1,,0.0,1449.2,36.7,2.1,195.7,,,,,,,,2138.7245901510933,,,,,,,2465.4637181153894,2434.0,,,24.091044642105985,25.095880541069157,9.403358358246953,3.4216740813110933,,-38.11666666666667
2025-07-20 07:45:00+00:00,125.1,,0.0,1449.2,36.7,2.1,195.7,,,,,,,,2130.7505308814902,,,,,,,2490.8057662278807,2434.0,,,25.164111528107995,24.602435535078854,17.07684872192693,4.121962677762442,,-5.520666666666667
2025-07-20 08:00:00+00:00,118.2,,0.0,1443.3,36.4,2.2,179.8,,,,,,,,2135.6354810597313,,,,,,,2505.2003696018933,2514.5,,,24.68203423319144,25.845837621614265,30.327534161283413,16.263351801461813,54.89,-40.63533333333333
2025-07-20 08:15:00+00:00,118.2,,0.0,1443.3,36.4,2.2,179.8,,,,,,,,2136.624351083446,,,,,,,2527.605177423967,2514.5,,,25.267794770010077,24.703545358865856,46.09251881991589,36.695999160806984,,-33.25866666666666
2025-07-20 08:30:00+00:00,118.2,,0.0,1443.3,36.4,2.2,179.8,,,,,,,,2116.06637028656,,,,,,,2547.742173641562,2514.5,,,25.388567509676605,25.517914533217628,57.928508169045095,53.34657959070435,,-181.64999999999998
2025-07-20 08:45:00+00:00,118.2,,0.0,1443.3,36.4,2.2,179.8,,,,,,,,2115.717437611779,,,,,,,2561.471843390406,2514.5,,,26.46853896611973,27.117183282423476,65.73660367698974,64.41859472164529,,4.268666666666666
2025-07-20 09:00:00+00:00,125.3,,0.0,1434.1,36.1,2.1,183.9,,,,,,,,2103.3435877917777,,,,,,,2558.7261525924087,2504.5,,,26.00767601380353,27.10108580038596,60.23517654524893,54.676602267249066,64.63214285714285,-12.177999999999997
2025-07-20 09:15:00+00:00,125.3,,0.0,1434.1,36.1,2.1,183.9,,,,,,,,2082.832219200812,,,,,,,2567.0179263779764,2504.5,,,26.753541569388855,26.976242032583144,52.283662977502935,45.46950038556319,26.041666666666668,7.703333333333336
2025-07-20 09:30:00+00:00,125.3,,0.0,1434.1,36.1,2.1,183.9,,,,,,,,2085.718111981214,,,,,,,2562.4240664480017,2504.5,,,26.44478303289137,26.130533706474957,40.17531789852257,37.2554884176848,24.978,-25.02466666666667
2025-07-20 09:45:00+00:00,125.3,,0.0,1434.1,36.1,2.1,183.9,,,,,,,,2073.418332510702,,,,,,,2551.608960600157,2504.5,,,27.376981880675345,25.83739783354557,32.75079416121921,33.84831963987183,43.4388888888889,-17.820000000000004
2025-07-20 10:00:00+00:00,119.2,,0.0,1436.5,36.1,2.1,182.5,,,,,,,,2009.0744366337085,,,,,,,2513.497587951871,2393.25,,,27.40676817029471,26.376983489952288,28.145672031379505,36.00632164595901,26.31,-35.82466666666667
2025-07-20 10:15:00+00:00,119.2,,0.0,1436.5,36.1,2.1,182.5,,,,,,,,1974.0630855317156,,,,,,,2487.3631221299743,2393.25,,,27.972750573117438,28.195661015091147,27.472060028802012,42.30457840089159,,-126.798
2025-07-20 10:30:00+00:00,119.2,,0.0,1436.5,36.1,2.1,182.5,,,,,,,,1943.0236178526077,,,,,,,2463.0266918402426,2393.25,,,28.19826532537097,28.761451299808996,27.452123882131694,49.37612063389922,,-18.824666666666666
2025-07-20 10:45:00+00:00,119.2,,0.0,1436.5,36.1,2.1,182.5,,,,,,,,1921.0263104685562,,,,,,,2442.1705163668967,2393.25,,,27.531089685019477,28.815089364160777,29.08261330543439,55.928976108298414,,-37.169333333333334
2025-07-20 11:00:00+00:00,122.8,,0.0,1429.8,35.6,2.1,186.7,,,,,,,,1911.9097051076008,,,,,,,2425.307974500479,2312.0,,,27.883114547947695,27.977638562703927,30.891569329207016,61.94189715368292,65.0,1.8266666666666667
2025-07-20 11:15:00+00:00,122.8,,0.0,1429.8,35.6,2.1,186.7,,,,,,,,1891.6338156818208,,,,,,,2409.844346050252,2312.0,,,28.16551814005653,28.350256170885636,31.872683072110046,65.36425661400325,,-19.86666666666667
2025-07-20 11:30:00+00:00,122.8,,0.0,1429.8,35.6,2.1,186.7,,,,,,,,1886.0026998375827,,,,,,,2396.338833321938,2312.0,,,28.26833259587322,27.34849205756829,33.55407479143211,64.8122825939411,65.0,14.371333333333332
2025-07-20 11:45:00+00:00,122.8,,0.0,1429.8,35.6,2.1,186.7,,,,,,,,1882.6118370173942,,,,,,,2384.085797490027,2312.0,,,28.492599355319904,28.305307901475153,33.848550977819734,66.46125114840378,66.92,73.86533333333334
2025-07-20 12:00:00+00:00,125.2,,0.0,1426.1,35.5,2.1,182.9,,,,,,,,1886.560054112052,,,,,,,2375.534996307685,2286.25,,,28.429358390438676,28.581073324747827,34.86630508728304,64.00940367271687,36.55,24.061999999999998
2025-07-20 12:15:00+00:00,125.2,,0.0,1426.1,35.5,2.1,182.9,,,,,,,,1890.9982779331008,,,,,,,2375.1481448561844,2286.25,,,28.791210148492734,29.546778311274704,34.68962134096728,61.598784610291204,33.41,-2.5020000000000002
2025-07-20 12:30:00+00:00,125.2,,0.0,1426.1,35.5,2.1,182.9,,,,,,,,1905.7074478193563,,,,,,,2376.1421899105308,2286.25,,,28.33605967218404,28.643928727179862,33.485063878297304,59.69590209386979,,0.44733333333333325
2025-07-20 12:45:00+00:00,125.2,,0.0,1426.1,35.5,2.1,182.9,,,,,,,,1920.2639270789382,,,,,,,2376.413828746054,2286.25,,,28.256480697035162,28.246580467506107,31.057510286100857,58.735811351222424,38.117333333333335,38.117333333333335
2025-07-20 13:00:00+00:00,126.5,,0.0,1423.9,35.5,2.1,189.2,,,,,,,,1944.9032275252725,,,,,,,2381.412974897455,2300.25,,,28.566014860107607,29.832635467757626,27.31100159595947,59.99580856214708,16.368,51.46333333333333
2025-07-20 13:15:00+00:00,126.5,,0.0,1423.9,35.5,2.1,189.2,,,,,,,,1975.9935511017593,,,,,,,2393.4735762308896,2300.25,,,28.707276961825094,29.7751889732481,24.070710870014455,62.78555140174947,52.17000000000001,34.19666666666667
2025-07-20 13:30:00+00:00,126.5,,0.0,1423.9,35.5,2.1,189.2,,,,,,,,1990.491041676036,,,,,,,2406.031788631149,2300.25,,,29.123770371908527,28.76104025933766,24.047421650607454,63.68619147182001,52.28733333333333,52.450714285714284
2025-07-20 13:45:00+00:00,126.5,,0.0,1423.9,35.5,2.1,189.2,,,,,,,,2024.5217160905202,,,,,,,2428.9498228109105,2300.25,,,28.82318513199917,30.433944725390443,24.053904143229012,64.06657270567604,91.98066666666666,91.98066666666666
2025-07-20 14:00:00+00:00,133.2,,0.0,1422.1,35.5,2.1,196.6,,,,,,,,2065.3570471299467,,,,,,,2456.8623197679904,2374.0,,,28.457338057888432,29.812529521460515,32.46499876524558,59.857401103692155,17.459333333333333,55.709999999999994
2025-07-20 14:15:00+00:00,133.2,,0.0,1422.1,35.5,2.1,196.6,,,,,,,,2097.651456488184,,,,,,,2483.4703946066284,2374.0,,,29.640838373130833,29.101778107813725,43.22683636700241,53.58847660023765,-4.499999999999999,52.36
2025-07-20 14:30:00+00:00,133.2,,0.0,1422.1,35.5,2.1,196.6,,,,,,,,2139.9939279019227,,,,,,,2508.4457961412677,2374.0,,,29.537466599460934,29.458006806572605,52.24706546315418,46.21615468403399,89.35266666666666,93.45
2025-07-20 14:45:00+00:00,133.2,,0.0,1422.1,35.5,2.1,196.6,,,,,,,,2189.084032195534,,,,,,,2529.9632715177922,2374.0,,,28.835728278095708,28.351285240921452,61.342940920066724,39.56736749688333,90.57333333333334,90.92
2025-07-20 15:00:00+00:00,221.1,,0.0,1421.2,35.5,21.2,226.3,24.9,,,,,,,2200.354463795746,,,,,,,2542.0355178754794,2424.75,,,29.49915121972563,29.27461153064429,63.92842072663689,38.108027440910945,117.24000000000001,18.220000000000002
2025-07-20 15:15:00+00:00,221.1,,0.0,1421.2,35.5,21.2,226.3,24.9,,,,,,,2240.333031311075,,,,,,,2559.2372143589973,2424.75,,,28.87081103861272,29.14168428807517,66.30041746908917,29.432136478883216,87.19333333333334,68.80538461538461
2025-07-20 15:30:00+00:00,221.1,,0.0,1421.2,35.5,21.2,226.3,24.9,,,,,,,2289.65024598281,,,,,,,2577.4417091224095,2424.75,,,29.173843692096515,28.882614050329483,66.87473236465556,23.13399720997511,144.59400000000002,91.44
2025-07-20 15:45:00+00:00,221.1,,0.0,1421.2,35.5,21.2,226.3,24.9,,,,,,,2348.0337329730587,,,,,,,2595.8776693965624,2424.75,,,28.93576753682213,30.458527148767516,67.65837830062908,17.519079555539843,113.16000000000003,
2025-07-20 16:00:00+00:00,478.5,,0.0,1421.9,35.2,72.1,329.4,241.5,,,,,,,2393.856387677482,,,,,,,2619.6187918858186,2514.25,,,28.38958145769162,28.110714546665207,67.66193064434292,15.155635783447094,156.21666666666667,54.159999999999975
2025-07-20 16:15:00+00:00,478.5,,0.0,1421.9,35.2,72.1,329.4,241.5,,,,,,,2424.8896753191852,,,,,,,2628.0623930671645,2514.25,,,29.293250653401646,28.022378984530512,70.50152129460382,14.441654586379933,168.12533333333332,
2025-07-20 16:30:00+00:00,478.5,,0.0,1421.9,35.2,72.1,329.4,241.5,,,,,,,2466.3979343270407,,,,,,,2638.8316788507964,2514.25,,,28.72933184401993,29.510606264075555,69.6355808702765,13.933970853317252,180.54199999999994,
2025-07-20 16:45:00+00:00,478.5,,0.0,1421.9,35.2,72.1,329.4,241.5,,,,,,,2506.514970300192,,,,,,,2645.6659146535794,2514.25,,,27.770743150879674,29.723632538081738,70.4880105529684,13.90508627895461,47.525333333333336,114.01000000000002
2025-07-20 17:00:00+00:00,511.8,,0.0,1422.2,35.4,148.0,543.8,439.4,,,,,,,2550.9606228977445,,,,,,,2656.713811122596,2643.25,,,28.38076347143151,28.5102569269195,69.07227732523607,14.307364432804045,66.91999999999999,66.91999999999999
2025-07-20 17:15:00+00:00,511.8,,0.0,1422.2,35.4,148.0,543.8,439.4,,,,,,,2570.6149818984477,,,,,,,2656.8749230699123,2643.25,,,28.2796322676639,27.825102769201433,36.36634215565826,14.899644419059738,121.0906666666667,90.3275
2025-07-20 17:30:00+00:00,511.8,,0.0,1422.2,35.4,148.0,543.8,439.4,,,,,,,2595.409575587787,,,,,,,2658.242027709418,2643.25,,,27.565065117447407,26.33894119857507,29.272079279539774,15.498136276831925,142.80266666666665,404.8
2025-07-20 17:45:00+00:00,511.8,,0.0,1422.2,35.4,148.0,543.8,439.4,,,,,,,2621.648972359578,,,,,,,2668.9404313208365,2643.25,,,26.422032280526725,27.24861552753952,25.088915172152074,15.457068832573412,146.52466666666666,
2025-07-20 18:00:00+00:00,506.3,,0.0,1423.7,35.7,177.9,551.3,471.8,,,,,,,2659.6399698868545,,,,,,,2693.6354133787086,2673.0,,,26.3309570995415,26.35645551943676,27.666184392267663,15.711423631792938,50.89999999999999,69.076
2025-07-20 18:15:00+00:00,506.3,,0.0,1423.7,35.7,177.9,551.3,471.8,,,,,,,2674.5175653029664,,,,,,,2699.759991265259,2673.0,,,25.693263431130116,25.746023637320647,34.171657215749704,15.784151118328102,46.363333333333344,54.45000000000001
2025-07-20 18:30:00+00:00,506.3,,0.0,1423.7,35.7,177.9,551.3,471.8,,,,,,,2683.554932879594,,,,,,,2705.901865041258,2673.0,,,24.775753457394284,26.16721451252427,43.97086383783971,15.92411256626821,355.6499999999999,82.62333333333335
2025-07-20 18:45:00+00:00,506.3,,0.0,1423.7,35.7,177.9,551.3,471.8,,,,,,,2683.6567959531926,,,,,,,2706.810664419242,2673.0,,,24.62826420344398,25.73966777655955,51.37922653341949,16.91594732814479,,59.32466666666666
2025-07-20 19:00:00+00:00,508.9,,0.0,1426.3,35.8,150.7,543.5,440.3,,,,,,,2663.828086584626,,,,,,,2689.670961704613,2638.0,,,24.022719620478515,23.202681467221932,55.077824248064736,20.30753993428094,,88.42133333333332
2025-07-20 19:15:00+00:00,508.9,,0.0,1426.3,35.8,150.7,543.5,440.3,,,,,,,2656.216804045801,,,,,,,2684.637235815601,2638.0,,,24.265069268262753,22.593182057459337,56.678500949794206,23.394555257037094,83.25,42.30266666666667
