Dátum;Zúčtovacia perióda;Veľkosť odchýlky sústavy (MWh);Zúčtovacia cena PNRE (EUR/MWh);Cena za PRE (EUR/MWh);Cena odchýlky sústavy (EUR/MWh);Zúčtovacia cena odchýlky (EUR/MWh);Platba SZ za odchýlku (EUR);Platba OKTE za odchýlku (EUR);Platba za odchýlku sústavy (EUR);Celkové náklady na RE (EUR);Platba za PRE (EUR);Saldo výnosov a nákladov za odchýlky a RE (EUR);Zúčtovanie v zvláštnom režime
1.3.2025;18;2,896;0,7639;0,7639;121,8602;110,1600;-1816,8689;2160,8986;344,0297;-476,6398;62,4160;70,1941;Nie
1.3.2025;19;-0,782;-0,0596;-0,0596;121,6015;165,2400;-2966,7190;2846,5895;-120,1295;37,7003;-4,8697;87,2989;Nie
1.3.2025;20;8,991;1,3941;1,3941;94,9720;94,9720;-1406,8202;2268,0263;861,2061;-872,9334;113,9077;-102,1804;Nie
1.3.2025;21;0,533;0,1055;0,1055;79,7618;79,7618;-1699,2454;1745,2679;46,0226;-67,4492;9,2910;12,1357;Nie
1.3.2025;22;2,950;0,3882;0,3882;79,0571;79,0571;-1467,3788;1708,2658;240,8870;-249,9084;34,1872;-25,1658;Nie
1.3.2025;23;5,387;0,5933;0,5933;70,7939;70,7939;-1150,9672;1537,2895;386,3223;-382,0813;52,2496;-56,4906;Nie
1.3.2025;24;12,809;0,7536;0,7536;37,3327;37,3327;-558,4972;1036,2811;477,7839;-479,9389;66,3665;-64,2115;Nie
1.3.2025;25;5,456;0,7161;0,7161;78,8814;78,8814;-2194,7961;2631,5624;436,7663;-461,2725;75,1311;-50,6249;Nie
1.3.2025;26;4,349;0,6378;0,6378;84,7231;84,7231;-2234,9954;2620,6549;385,6596;-413,6484;66,9161;-38,9272;Nie
1.3.2025;27;-3,876;-0,3858;-0,3858;69,9772;182,3765;-4926,1716;4217,2742;-708,8975;257,4315;-40,4770;491,9429;Nie
1.3.2025;28;-4,790;-0,6205;-0,6205;85,2095;182,3765;-5625,2208;4761,6680;-863,5527;419,0262;-65,1010;509,6275;Nie
1.3.2025;29;-5,310;-0,5215;-0,5215;68,8466;204,4500;-7146,9587;6042,7242;-1104,2345;355,6319;-64,7359;813,3384;Nie
1.3.2025;30;3,862;0,4505;0,4505;79,4385;79,4385;-1715,4744;2007,5698;292,0954;-310,4328;55,9224;-37,5849;Nie
1.3.2025;31;8,246;0,8478;0,8478;69,4623;69,4623;-1477,1158;2036,4957;559,3799;-585,5974;105,2408;-79,0233;Nie
1.3.2025;32;15,392;1,2871;1,2871;56,8393;56,8393;-1139,7416;2005,1768;865,4352;-893,3507;159,7729;-131,8574;Nie
1.3.2025;33;1,553;0,1512;0,1512;86,4822;86,4822;-2224,1492;2319,0202;94,8710;-105,2614;22,4001;-12,0097;Nie
1.3.2025;34;14,932;1,8883;1,8883;89,0673;89,0673;-1432,5585;2727,2407;1294,6823;-1323,5494;279,7498;-250,8826;Nie
1.3.2025;35;13,711;1,6041;1,6041;85,3825;85,3825;-1605,3618;2720,3718;1115,0101;-1158,9630;237,6458;-193,6929;Nie
1.3.2025;36;22,629;2,4980;2,4980;79,3313;79,3313;-1377,1120;3140,3295;1763,2175;-1809,2204;370,0762;-324,0733;Nie
1.3.2025;37;0,465;0,0217;0,0217;82,3405;82,3405;-2316,3206;2280,5848;-35,7358;-16,1972;3,6936;48,2393;Nie
1.3.2025;38;0,467;0,0470;0,0470;87,8208;87,8208;-2973,3488;2966,9379;-6,4109;-35,2288;8,0001;33,6397;Nie
1.3.2025;39;6,119;0,6622;0,6622;82,9115;82,9115;-2759,8751;3212,4061;452,5310;-491,5959;112,7157;-73,6508;Nie
1.3.2025;40;3,855;0,2951;0,2951;80,3189;80,3189;-2808,1094;3053,4836;245,3742;-218,6778;50,2302;-76,9266;Nie
1.3.2025;41;-4,159;-0,5258;-0,5258;101,4678;189,8400;-6742,9270;5794,6762;-948,2508;378,9467;-94,3795;663,6836;Nie
1.3.2025;42;-4,103;-0,6150;-0,6150;106,9681;189,8400;-6503,7286;5593,2559;-910,4726;447,9412;-110,3907;572,9221;Nie
1.3.2025;43;-0,676;-0,0428;-0,0428;75,9740;189,8400;-6456,8381;6167,9016;-288,9365;31,6378;-7,6825;264,9812;Nie
1.3.2025;44;4,599;0,3791;0,3791;74,9041;74,9041;-2378,2801;2703,4388;325,1587;-278,7734;68,0473;-114,4326;Nie
1.3.2025;45;2,246;0,2661;0,2661;96,7404;96,7404;-2546,5943;2728,8532;182,2589;-202,2881;50,5510;-30,5218;Nie
1.3.2025;46;6,673;0,6045;0,6045;70,6011;70,6011;-1848,6192;2308,0206;459,4014;-454,7076;114,8369;-119,5306;Nie
1.3.2025;47;11,182;1,5896;1,5896;106,6760;106,6760;-2592,5468;3772,5967;1180,0499;-1189,9436;301,9763;-292,0826;Nie
1.3.2025;48;18,320;3,1175;3,1175;123,9544;107,7064;-2619,8505;4588,1849;1968,3345;-2300,4842;592,2315;-260,0817;Nie
1.3.2025;49;9,267;2,9121;2,9121;172,0676;99,1073;-2233,9776;3330,8972;1096,9196;-2146,2584;523,5839;525,7549;Nie
1.3.2025;50;4,646;0,4337;0,4337;113,6333;99,1073;-2603,2514;2898,6903;295,4389;-318,3882;77,9775;-55,0282;Nie
1.3.2025;51;-6,277;-0,7792;-0,7792;142,6302;154,6800;-5604,2111;4675,0483;-929,1628;570,7760;-140,0970;498,4838;Nie
1.3.2025;52;4,559;0,6994;0,6994;123,5219;96,5123;-3619,5008;4017,8070;398,3063;-505,1527;125,7493;-18,9029;Nie
1.3.2025;53;-1,386;-0,0150;-0,0150;102,8764;148,1850;-5338,9574;5040,2164;-298,7410;11,8212;-2,5534;289,4732;Nie
1.3.2025;54;-4,183;-0,4065;-0,4065;86,3226;148,1850;-5149,1324;4454,5893;-694,5431;320,4884;-69,1977;443,2524;Nie
1.3.2025;55;-0,141;-0,0742;-0,0742;114,8020;148,1850;-4658,0473;4517,2715;-140,7758;57,8125;-12,6309;95,5942;Nie
1.3.2025;56;-2,356;-0,3014;-0,3014;113,5905;148,1850;-5220,7057;4787,5610;-433,1448;234,2302;-51,3067;250,2213;Nie
1.3.2025;57;4,216;0,4593;0,4593;75,1304;75,1304;-1808,6892;2073,2234;264,5341;-343,5850;73,3116;5,7392;Nie
1.3.2025;58;-3,923;-0,3822;-0,3822;87,8385;153,0150;-4699,5497;4043,1153;-656,4344;283,9341;-61,0052;433,5055;Nie
1.3.2025;59;-7,591;-0,8880;-0,8880;91,0896;153,0150;-5402,9597;4173,4841;-1229,4755;662,0884;-141,7390;709,1261;Nie
1.3.2025;60;-4,559;-0,6288;-0,6288;114,3896;153,0150;-5978,4491;5226,5334;-751,9157;462,6803;-100,3665;389,6020;Nie
1.3.2025;61;22,657;-1,8545;-1,8545;-63,2299;-63,2299;-2335,7757;1208,8925;-1126,8833;1274,8327;-281,2498;133,3003;Nie
1.3.2025;62;7,471;-0,1095;-0,1095;-7,4352;-7,4352;-229,2049;171,7308;-57,4741;75,5044;-16,6066;-1,4238;Nie
1.3.2025;63;-4,669;-0,8421;-0,8421;114,7260;168,7050;-3765,8330;2794,9357;-970,8973;585,8602;-127,7112;512,7483;Nie
1.3.2025;64;-4,604;-0,8934;-0,8934;105,4532;168,7050;-3704,7618;2971,4012;-733,3606;617,5644;-135,4913;251,2875;Nie
1.3.2025;65;3,808;0,7510;0,7510;102,6833;102,6833;-2379,2747;2879,4451;500,1704;-537,7880;117,1530;-79,5354;Nie
1.3.2025;66;5,602;1,4433;1,4433;112,2617;112,2617;-2144,3107;2961,5759;817,2652;-1026,0708;225,1490;-16,3434;Nie
1.3.2025;67;-2,643;-0,7035;-0,7035;161,6760;175,5517;-3604,2520;2968,9304;-635,3216;505,9560;-109,7432;239,1088;Nie
1.3.2025;68;-1,096;-0,5359;-0,5359;116,3764;175,5517;-4008,7231;3451,6975;-557,0255;385,2719;-83,5983;255,3519;Nie
1.3.2025;69;0,326;-0,1005;-0,1005;46,4018;46,4018;-1056,5690;1112,0655;55,4966;72,9568;-16,5572;-111,8962;Nie
1.3.2025;70;5,099;0,7908;0,7908;99,3991;99,3991;-1864,8265;2389,1568;524,3303;-572,9694;130,2827;-81,6436;Nie
1.3.2025;71;-4,039;-0,6738;-0,6738;164,2953;174,1200;-4191,2425;3572,5942;-618,6484;494,7320;-111,0072;234,9236;Nie
1.3.2025;72;5,580;-0,0045;-0,0045;54,0527;54,0527;-1223,6450;1415,6943;192,0492;3,2990;-0,7414;-194,6069;Nie
1.3.2025;73;5,438;0,6771;0,6771;89,4882;89,4882;-1248,8078;1749,0469;500,2390;-509,6063;118,6916;-109,3243;Nie
1.3.2025;74;9,244;1,0072;1,0072;78,3357;78,3357;-1036,0680;1762,5533;726,4853;-753,7239;176,5561;-149,3175;Nie
1.3.2025;75;7,894;0,8472;0,8472;78,6963;78,6963;-1145,1886;1767,9124;622,7238;-634,5895;148,5091;-136,6434;Nie
1.3.2025;76;10,267;1,1902;1,1902;84,1287;84,1287;-1452,7344;2323,3823;870,6479;-881,9839;208,6349;-197,2989;Nie
1.3.2025;77;2,846;0,8672;0,8672;152,7671;122,8400;-2011,5050;2430,2666;418,7616;-644,3680;148,0692;77,5372;Nie
1.3.2025;78;7,481;2,1234;2,1234;154,6674;122,8400;-1816,8036;2935,3846;1118,5810;-1564,8423;362,5578;83,7035;Nie
1.3.2025;79;11,398;1,4368;1,4368;126,1537;122,8400;-1545,0815;2638,9717;1093,8902;-1056,4661;245,3250;-282,7491;Nie
1.3.2025;80;20,742;2,6617;2,6617;89,7011;89,7011;-1175,3535;3061,9470;1886,5935;-1920,8537;454,4693;-420,2091;Nie
1.3.2025;81;-1,084;-0,2206;-0,2206;85,3230;205,2392;-4437,6820;4177,6439;-260,0381;161,8951;-35,9435;134,0864;Nie
1.3.2025;82;6,306;0,8303;0,8303;88,3461;88,3461;-1702,6944;2293,4648;590,7704;-600,0080;135,2849;-126,0473;Nie
1.3.2025;83;1,383;0,2066;0,2066;93,2985;93,2985;-2007,4105;2124,2202;116,8097;-147,5947;33,6624;-2,8774;Nie
1.3.2025;84;6,388;0,4146;0,4146;46,7848;46,7848;-1214,6738;1510,9151;296,2414;-289,9569;67,5529;-73,8373;Nie
1.3.2025;85;-2,030;-0,4045;-0,4045;108,1085;185,5761;-4059,1060;3626,5281;-432,5779;280,0937;-59,4878;211,9720;Nie
1.3.2025;86;5,864;-0,0046;-0,0046;3,4402;3,4402;-70,1113;87,6941;17,5829;3,1352;-0,6765;-20,0416;Nie
1.3.2025;87;4,703;-0,0991;-0,0991;-1,0132;-1,0132;-26,2348;20,5872;-5,6476;67,7685;-14,5741;-47,5468;Nie
1.3.2025;88;20,108;-0,1775;-0,1775;-6,5172;-6,5172;-261,5939;137,8779;-123,7160;117,9300;-26,1040;31,8900;Nie
1.3.2025;89;16,019;-0,5239;-0,5239;-22,4804;-22,4804;-611,6692;244,7441;-366,9251;348,0976;-66,8690;85,6965;Nie
1.3.2025;90;19,158;-1,3150;-1,3150;-47,2988;-47,2988;-1449,0460;562,9503;-886,0957;859,8076;-167,8427;194,1308;Nie
1.3.2025;91;27,544;-9,0000;-9,0000;-209,6186;-209,6186;-9630,0881;4023,6290;-5606,4591;5702,2475;-1148,7330;1052,9446;Nie
1.3.2025;92;27,848;-6,4954;-6,4954;-146,3683;-146,3683;-7266,8934;3159,5061;-4107,3872;4117,6640;-829,0534;818,7766;Nie
1.3.2025;93;11,552;1,3062;1,3062;74,5918;74,5918;-1011,0173;2290,5650;1279,5477;-806,0557;143,3241;-616,8161;Nie
1.3.2025;94;11,849;1,2294;1,2294;62,6850;62,6850;-1063,9525;1807,5847;743,6322;-745,7838;134,8971;-132,7455;Nie
1.3.2025;95;11,766;0,6492;0,6492;33,3391;33,3391;-594,5362;980,3029;385,7667;-395,3113;71,2341;-61,6895;Nie
1.3.2025;96;9,741;0,7937;0,7937;49,8442;49,8442;-913,2454;1381,5317;468,2863;-482,9682;87,0895;-72,4076;Nie
2.3.2025;1;6,750;0,8418;0,8418;69,4455;69,4455;-1275,2972;1785,7216;510,4244;-512,1911;78,6334;-76,8667;Nie
2.3.2025;2;3,382;0,5495;0,5495;91,3682;91,3682;-1525,1180;1842,8966;317,7786;-322,8499;51,3293;-46,2580;Nie
2.3.2025;3;7,409;0,7126;0,7126;58,1858;58,1858;-1031,2269;1464,6530;433,4260;-412,9821;66,5647;-87,0086;Nie
2.3.2025;4;4,191;0,2420;0,2420;45,9302;45,9302;-980,3342;1162,4934;182,1592;-139,0910;22,6055;-65,6736;Nie
2.3.2025;5;-1,670;-0,0372;-0,0372;148,3847;168,8767;-3225,7138;3099,3941;-126,3198;21,2156;-3,0998;108,2040;Nie
2.3.2025;6;2,278;1,0710;1,0710;122,8065;100,1700;-1708,2992;2027,5410;319,2418;-607,7672;89,2443;199,2811;Nie
2.3.2025;7;4,239;0,9231;0,9231;123,9025;100,1700;-1595,3074;2024,0350;428,7276;-519,8490;76,9201;14,2013;Nie
2.3.2025;8;6,331;0,7844;0,7844;74,5601;74,5601;-1387,6380;1855,7263;468,0883;-436,9749;65,3625;-96,4759;Nie
2.3.2025;9;-3,493;-0,8613;-0,8613;149,9580;158,4246;-3498,4904;2958,4210;-540,0695;496,5890;-69,3915;112,8720;Nie
2.3.2025;10;-1,451;-0,3771;-0,3771;129,2352;158,4246;-3805,3589;3595,2879;-210,0710;216,9687;-30,3814;23,4838;Nie
2.3.2025;11;-0,442;-0,1664;-0,1664;79,5696;158,4246;-3833,7169;3748,4845;-85,2324;95,2501;-13,4062;3,3885;Nie
2.3.2025;12;1,777;0,0065;0,0065;35,6661;35,6661;-922,4680;984,6340;62,1660;-3,7036;0,5237;-58,9861;Nie
2.3.2025;13;6,900;-0,1500;-0,1500;-5,3593;-5,3593;-141,4105;106,7680;-34,6425;85,0183;-11,8356;-38,5402;Nie
2.3.2025;14;3,304;-0,2237;-0,2237;0,9017;0,9017;-18,2432;20,7463;2,5031;127,4462;-17,6508;-112,2985;Nie
2.3.2025;15;7,510;0,0893;0,0893;5,3869;5,3869;-91,7012;131,9952;40,2940;-50,4295;7,0461;3,0894;Nie
2.3.2025;16;4,942;0,3493;0,3493;37,9401;37,9401;-748,9376;955,9767;207,0391;-198,7821;27,5612;-35,8182;Nie
2.3.2025;17;11,199;2,0210;2,0210;82,3784;82,3784;-1256,9296;2311,0436;1054,1140;-1138,9483;159,8530;-75,0187;Nie
2.3.2025;18;7,557;1,8013;1,8013;142,5702;83,4900;-1635,1517;2222,0029;586,8512;-1024,9811;142,4756;295,6543;Nie
2.3.2025;19;9,026;1,5840;1,5840;100,6875;83,4900;-1345,2744;2095,0981;749,8237;-902,3777;125,2881;27,2659;Nie
2.3.2025;20;10,756;1,7457;1,7457;92,7430;83,4900;-1296,5997;2196,3714;899,7717;-993,2818;138,0779;-44,5678;Nie
2.3.2025;21;10,920;1,2876;1,2876;66,8932;66,8932;-1268,0944;1996,9627;728,8683;-738,8600;106,8695;-96,8778;Nie
2.3.2025;22;13,644;1,8132;1,8132;77,3475;77,3475;-1044,8100;2096,1173;1051,3072;-1043,7842;150,4938;-158,0168;Nie
2.3.2025;23;12,799;0,7376;0,7376;34,0200;34,0200;-447,6692;882,4448;434,7756;-426,9887;61,2201;-69,0070;Nie
2.3.2025;24;13,175;0,9799;0,9799;44,1733;44,1733;-545,7169;1130,4831;584,7661;-567,2911;81,3307;-98,8058;Nie
2.3.2025;25;14,240;0,4554;0,4554;19,4519;19,4519;-399,6587;693,1879;293,5292;-268,5978;44,4361;-69,3675;Nie
2.3.2025;26;15,983;0,7695;0,7695;29,6256;29,6256;-470,6027;944,5234;473,9207;-461,1663;75,0847;-87,8392;Nie
2.3.2025;27;13,474;1,1445;1,1445;52,9846;52,9846;-796,3056;1512,3924;716,0869;-697,6809;111,6757;-130,0817;Nie
2.3.2025;28;8,888;0,6621;0,6621;50,3679;50,3679;-845,7778;1292,6418;446,8640;-409,1174;64,6051;-102,3517;Nie
2.3.2025;29;2,989;0,0657;0,0657;18,1854;18,1854;-541,6521;596,3175;54,6653;-41,4858;7,8890;-21,0685;Nie
2.3.2025;30;12,136;0,4521;0,4521;25,4217;25,4217;-509,8322;816,2908;306,4586;-288,6860;54,2864;-72,0590;Nie
2.3.2025;31;6,560;0,5231;0,5231;51,5298;51,5298;-1053,6814;1412,9471;359,2658;-341,2775;62,8118;-80,8000;Nie
2.3.2025;32;5,284;0,1379;0,1379;22,0814;22,0814;-500,0554;612,2951;112,2398;-91,2261;16,5585;-37,5721;Nie
2.3.2025;33;-2,631;-0,4956;-0,4956;101,0397;152,2101;-4925,3666;4457,7772;-467,5894;330,8636;-72,7947;209,5205;Nie
2.3.2025;34;4,806;-0,1237;-0,1237;-12,3595;-12,3595;-415,1432;376,0007;-39,1425;83,6015;-18,1693;-26,2897;Nie
2.3.2025;35;-1,855;-0,1591;-0,1591;33,7852;158,8129;-5166,0248;4745,6471;-420,3777;110,9870;-23,3689;332,7597;Nie
2.3.2025;36;-2,110;0,0808;0,0808;0,0000;154,3178;-5580,4403;5096,3453;-484,0949;-57,2593;11,8681;529,4862;Nie
2.3.2025;37;-11,917;-1,0770;-1,0770;63,1213;140,8270;-5165,8160;3948,7891;-1217,0269;783,5520;-190,5622;624,0372;Nie
2.3.2025;38;4,614;0,3330;0,3330;58,2353;58,2353;-1835,6349;2083,5426;247,9077;-241,4547;58,9204;-65,3733;Nie
2.3.2025;39;4,222;0,2382;0,2382;44,2993;44,2993;-1518,1370;1676,9943;158,8573;-172,3246;42,1466;-28,6793;Nie
2.3.2025;40;0,254;0,0294;0,0294;34,6062;34,6062;-1260,4962;1254,3363;-6,1599;-21,5022;5,2020;22,4601;Nie
2.3.2025;41;-7,796;-0,6969;-0,6969;67,2597;102,4500;-3230,3510;2416,4882;-813,8628;500,9747;-136,2997;449,1878;Nie
2.3.2025;42;4,232;0,4124;0,4124;69,2601;62,7318;-1415,1039;1681,4004;266,2965;-294,6888;80,6572;-52,2649;Nie
2.3.2025;43;4,746;0,2376;0,2376;36,9402;36,9402;-867,4667;985,4537;117,9870;-174,3815;46,4698;9,9247;Nie
2.3.2025;44;23,708;-0,3302;-0,3302;-10,5053;-10,5053;-485,2608;219,6238;-265,6370;241,3858;-64,5805;88,8317;Nie
2.3.2025;45;5,371;0,2710;0,2710;39,9378;23,7987;-733,1903;847,7335;114,5431;-224,2357;53,9423;55,7503;Nie
2.3.2025;46;12,610;0,1658;0,1658;10,9940;10,9940;-333,8108;464,4305;130,6197;-137,0764;33,0023;-26,5456;Nie
2.3.2025;47;24,308;-1,2808;-1,2808;-52,1554;-52,1554;-2655,2314;1508,9600;-1146,2714;1052,1778;-254,9420;349,0355;Nie
2.3.2025;48;35,393;-0,8443;-0,8443;-20,3283;-20,3283;-1261,8792;511,8666;-750,0126;689,3723;-168,0571;228,6974;Nie
2.3.2025;49;41,087;-1,4721;-1,4721;-31,3728;-31,3728;-1715,9353;454,5919;-1261,3434;1201,3971;-264,4569;324,4032;Nie
2.3.2025;50;41,484;-3,7880;-3,7880;-79,9329;-79,9329;-4574,9595;1260,8616;-3314,0980;3069,2937;-680,4990;925,3033;Nie
2.3.2025;51;46,126;-8,0395;-8,0395;-140,3632;-140,3632;-8446,0748;2054,3558;-6391,7190;6405,8377;-1444,2640;1430,1454;Nie
2.3.2025;52;40,546;-13,4392;-13,4392;-237,4219;-237,4219;-17074,9082;7571,8592;-9503,0490;10714,6596;-2414,2985;1202,6879;Nie
2.3.2025;53;33,404;-2,1886;-2,1886;-48,3712;-48,3712;-2452,3231;810,5562;-1641,7669;1732,5907;-354,2446;263,4208;Nie
2.3.2025;54;52,679;-2,4049;-2,4049;-55,0998;-55,0998;-3600,8270;737,1802;-2863,6468;1901,3217;-389,2547;1351,5798;Nie
2.3.2025;55;53,894;-3,7245;-3,7245;-101,9654;-101,9654;-6932,5256;1507,0486;-5425,4770;2941,7157;-602,8438;3086,6051;Nie
2.3.2025;56;50,399;-1,4398;-1,4398;-25,7952;-25,7952;-1721,9328;433,1788;-1288,7540;1098,0111;-233,0446;423,7875;Nie
2.3.2025;57;63,212;-11,2260;-11,2260;-133,2934;-133,2934;-10206,8088;1770,8028;-8436,0060;8415,4051;-1627,1750;1647,7759;Nie
2.3.2025;58;52,695;-5,4045;-5,4045;-78,1579;-78,1579;-5368,1190;1214,7301;-4153,3890;4054,0028;-783,3661;882,7522;Nie
2.3.2025;59;47,772;-1,9593;-1,9593;-31,5390;-31,5390;-2027,5477;475,8289;-1551,7188;1457,2166;-283,9947;378,4969;Nie
2.3.2025;60;39,472;-1,5479;-1,5479;-34,1572;-34,1572;-2165,9764;886,0719;-1279,9044;1136,5697;-224,3635;367,6982;Nie
2.3.2025;61;22,311;-10,1400;-10,1400;-309,7708;-309,7708;-26256,4828;20420,4009;-5836,0819;6566,3875;-1383,3292;653,0236;Nie
2.3.2025;62;36,608;-9,1458;-9,1458;-290,4543;-290,4543;-20847,0669;10111,0046;-10736,0623;5947,8386;-1247,6975;6035,9212;Nie
2.3.2025;63;31,961;-10,9275;-10,9275;-287,7503;-287,7503;-16521,1835;7461,0775;-9060,1059;7026,9054;-1490,7623;3523,9629;Nie
2.3.2025;64;18,469;-2,1182;-2,1182;-100,0000;-100,0000;-4406,1000;2744,3000;-1661,8000;1366,2424;-288,9712;584,5288;Nie
2.3.2025;65;47,095;-7,3551;-7,3551;-105,9216;-105,9216;-8414,7297;3074,9040;-5339,8256;4914,9536;-1030,6996;1455,5716;Nie
2.3.2025;66;46,357;0,1882;0,1882;-100,0000;-100,0000;-7723,3000;2875,6000;-4847,7000;-124,9120;26,3732;4946,2388;Nie
2.3.2025;67;31,340;1,4418;1,4418;30,1546;30,1546;-732,3949;1687,7831;955,3882;-968,9285;202,0452;-188,5049;Nie
2.3.2025;68;25,931;2,1449;2,1449;55,7501;55,7501;-1405,1813;2843,8126;1438,6313;-1445,8355;300,5734;-293,3692;Nie
2.3.2025;69;41,305;-3,0741;-3,0741;-55,7103;-55,7103;-3704,9578;1368,6907;-2336,2671;2093,8260;-467,5491;709,9902;Nie
2.3.2025;70;33,852;1,8133;1,8133;35,8699;35,8699;-678,8379;1918,6451;1239,8072;-1252,9638;275,7902;-262,6337;Nie
2.3.2025;71;28,006;2,4075;2,4075;59,5303;59,5303;-1067,4378;2738,9891;1671,5513;-1681,0326;366,1639;-356,6826;Nie
2.3.2025;72;2,474;-0,1713;-0,1713;33,9453;33,9453;-765,6362;856,4399;90,8037;124,1498;-26,0535;-188,8999;Nie
2.3.2025;73;13,935;-1,4237;-1,4237;-93,4977;-93,4977;-2992,1134;2046,0102;-946,1032;1053,9282;-233,5907;125,7658;Nie
2.3.2025;74;6,988;-0,1097;-0,1097;-14,5041;-14,5041;-403,0254;310,5038;-92,5217;81,9275;-17,9988;28,5930;Nie
2.3.2025;75;4,863;-0,0578;-0,0578;-8,1631;-8,1631;-207,3999;160,6988;-46,7011;43,6681;-9,4834;12,5164;Nie
2.3.2025;76;5,402;-0,4854;-0,4854;-29,5293;-29,5293;-788,6981;619,9381;-168,7599;364,1535;-79,6410;-115,7525;Nie
2.3.2025;77;-0,372;-0,5251;-0,5251;73,6608;202,9350;-4959,5285;4819,0974;-140,4310;396,4906;-86,3039;-169,7557;Nie
2.3.2025;78;2,728;-0,1312;-0,1312;-9,7624;-9,7624;-233,0383;214,5678;-18,4705;98,8305;-21,5636;-58,7964;Nie
2.3.2025;79;-2,177;-0,3764;-0,3764;57,0890;202,9350;-5430,3377;5135,8790;-294,4587;286,2093;-61,8640;70,1134;Nie
2.3.2025;80;7,263;-0,3320;-0,3320;-17,2519;-17,2519;-465,4390;370,5536;-94,8855;249,5071;-54,5665;-100,0551;Nie
2.3.2025;81;-11,150;-2,2109;-2,2109;135,9824;179,6092;-5477,9010;3690,7895;-1787,1115;1662,1179;-344,8938;469,8874;Nie
2.3.2025;82;-4,924;-0,8613;-0,8613;124,7870;177,0300;-4983,2175;4135,9519;-847,2656;642,9411;-134,3602;338,6847;Nie
2.3.2025;83;1,309;-0,1174;-0,1174;42,9458;42,9458;-876,1802;942,7462;66,5660;85,2543;-18,3140;-133,5062;Nie
2.3.2025;84;5,812;0,4231;0,4231;53,8769;53,8769;-984,4387;1295,7933;311,3546;-303,2345;66,0023;-74,1224;Nie
2.3.2025;85;-10,898;-2,1205;-2,1205;146,6945;152,0250;-3207,8795;1557,3441;-1650,5354;1475,7959;-287,0797;461,8192;Nie
2.3.2025;86;0,296;-0,2849;-0,2849;-7,5577;-7,5577;-130,9901;127,9443;-3,0458;195,0456;-38,5706;-153,4292;Nie
