Dátum;Zúčtovacia perióda;Veľkosť odchýlky sústavy (MWh);Zúčtovacia cena PNRE (EUR/MWh);Cena za PRE (EUR/MWh);Cena odchýlky sústavy (EUR/MWh);Zúčtovacia cena odchýlky (EUR/MWh);Platba SZ za odchýlku (EUR);Platba OKTE za odchýlku (EUR);Platba za odchýlku sústavy (EUR);Celkové náklady na RE (EUR);Platba za PRE (EUR);Saldo výnosov a nákladov za odchýlky a RE (EUR);Zúčtovanie v zvláštnom režime
1.1.2025;17;-13,864;-4,0325;-4,0325;199,3391;199,3391;-6009,6752;3486,2415;-2523,4337;2348,9851;-386,9708;561,4194;Nie
1.1.2025;18;-11,995;-3,2720;-3,2720;161,5286;161,5286;-4723,2578;2800,9059;-1922,3519;1903,1366;-313,9909;333,2062;Nie
1.1.2025;19;-15,091;-4,2818;-4,2818;166,2705;166,2705;-5036,0009;2484,5801;-2551,4208;2497,6709;-410,8944;464,6443;Nie
1.1.2025;20;-19,620;-4,8870;-4,8870;158,4997;158,4997;-5105,4338;2176,5179;-2928,9160;2866,1749;-468,9712;531,7122;Nie
1.1.2025;21;-22,160;-11,2521;-11,2521;290,1981;290,1981;-12951,5412;6592,4302;-6359,1110;6244,7699;-1092,4776;1206,8187;Nie
1.1.2025;22;-12,806;-3,9163;-3,9163;179,0048;179,0048;-5816,0450;3588,5092;-2227,5357;2159,4037;-380,2375;448,3695;Nie
1.1.2025;23;-14,460;-5,6901;-5,6901;235,8577;235,8577;-8376,2504;5136,7448;-3239,5055;3158,4750;-552,4575;633,4880;Nie
1.1.2025;24;-2,857;-3,4860;-3,4860;269,5992;269,5992;-8180,7181;6745,6416;-1435,0765;1917,8820;-338,4592;-144,3462;Nie
1.1.2025;25;3,893;1,6788;1,6788;78,5991;-5,5050;-187,2195;149,1800;-38,0396;-972,5501;170,4939;840,0958;Nie
1.1.2025;26;0,785;0,0605;0,0605;151,6342;-5,5050;-149,3507;150,8480;1,4974;-35,4498;6,1442;27,8082;Nie
1.1.2025;27;-1,125;-0,1123;-0,1123;154,2463;154,2463;-4597,4652;4522,6558;-74,8095;66,2752;-11,4049;19,9391;Nie
1.1.2025;28;3,137;0,0507;0,0507;60,4705;-5,5050;-177,2610;167,3850;-9,8760;-29,9231;5,1489;34,6501;Nie
1.1.2025;29;1,308;-0,2310;-0,2310;51,3946;-8,5650;-249,1387;236,1542;-12,9845;148,5992;-25,0725;-110,5422;Nie
1.1.2025;30;1,520;-0,1243;-0,1243;35,5375;-8,5650;-224,5058;218,4589;-6,0469;80,3748;-13,4914;-60,8365;Nie
1.1.2025;31;5,423;0,0004;0,0004;0,1042;-8,5650;-284,7691;236,3512;-48,4179;-0,2622;0,0434;48,6367;Nie
1.1.2025;32;-3,613;-0,4189;-0,4189;70,5438;74,2243;-2572,3173;2342,4447;-229,8727;269,2592;-45,4670;6,0804;Nie
1.1.2025;33;1,323;-0,3505;-0,3505;9,4226;9,4226;-323,0162;341,0133;17,9972;197,1759;-44,6909;-170,4822;Nie
1.1.2025;34;4,718;0,0332;0,0332;4,3463;4,3463;-110,5308;128,6983;18,1675;-18,6730;4,2332;-3,7277;Nie
1.1.2025;35;-8,727;-0,8094;-0,8094;52,6096;52,6096;-1942,4517;1516,8926;-425,5591;474,7052;-103,2034;54,0572;Nie
1.1.2025;36;-3,209;-0,3107;-0,3107;38,4279;38,4279;-1364,6900;1240,6448;-124,0453;182,7755;-39,6161;-19,1141;Nie
1.1.2025;37;2,547;0,1666;0,1666;44,1884;26,2700;-816,7343;901,0347;84,3004;-100,3517;24,9350;-8,8838;Nie
1.1.2025;38;-1,310;-0,1930;-0,1930;74,2117;80,5134;-2739,1464;2676,1849;-62,9615;117,9058;-28,8863;-26,0580;Nie
1.1.2025;39;-1,056;-0,1725;-0,1725;83,7068;83,7068;-3059,2324;2977,5346;-81,6978;105,2295;-25,8181;2,2864;Nie
1.1.2025;40;1,227;-0,1805;-0,1805;16,5393;16,5393;-606,7442;624,5074;17,7632;110,9402;-27,0154;-101,6880;Nie
1.1.2025;41;11,996;2,0648;2,0648;121,6860;13,0000;-452,1920;616,9540;164,7620;-1273,0036;337,4193;770,8223;Nie
1.1.2025;42;9,991;1,7364;1,7364;128,4964;13,0000;-448,8640;574,6000;125,7360;-1089,9526;283,7538;680,4628;Nie
1.1.2025;43;-1,029;-0,1636;-0,1636;143,2112;143,2112;-5412,6673;5399,3487;-13,3186;105,7133;-26,7347;-65,6600;Nie
1.1.2025;44;1,584;-0,1591;-0,1591;26,7882;13,0000;-549,3800;567,7490;18,3690;103,1058;-25,9993;-95,4755;Nie
1.1.2025;45;-5,520;-0,2849;-0,2849;32,2342;71,6991;-3612,2724;3240,1540;-372,1183;200,4829;-50,7074;222,3428;Nie
1.1.2025;46;-5,599;-0,4449;-0,4449;53,4267;71,6991;-3648,9106;3251,4825;-397,4281;313,6246;-79,1846;162,9881;Nie
1.1.2025;47;-14,612;-2,4269;-2,4269;122,8302;122,8302;-6127,1389;4396,2157;-1730,9232;1734,2000;-431,9469;428,6701;Nie
1.1.2025;48;-19,455;-6,2675;-6,2675;233,6495;233,6495;-11503,2658;6967,8954;-4535,3704;4452,9495;-1115,5085;1197,9294;Nie
1.1.2025;49;-30,421;-8,0697;-8,0697;173,0366;173,0366;-10313,1544;4816,3007;-5496,8537;5372,8624;-1437,9076;1561,8988;Nie
1.1.2025;50;-21,327;-6,0752;-6,0752;215,3023;215,3023;-11215,5274;6734,2253;-4481,3021;3978,7524;-1082,5156;1585,0653;Nie
1.1.2025;51;-20,423;-4,5444;-4,5444;144,3777;144,3777;-7499,5552;4469,3561;-3030,1992;2962,0441;-809,7485;877,9035;Nie
1.1.2025;52;-16,267;-2,5868;-2,5868;97,3265;97,3265;-4900,9732;3276,2046;-1624,7686;1676,1181;-460,9315;409,5820;Nie
1.1.2025;53;-22,244;-2,4121;-2,4121;66,3168;101,1800;-5685,8101;3374,0495;-2311,7606;1576,1976;-407,7920;1143,3551;Nie
1.1.2025;54;-19,310;-2,3831;-2,3831;79,4926;101,1800;-5520,9879;3556,9829;-1964,0050;1545,2103;-402,8893;821,6839;Nie
1.1.2025;55;-18,162;-3,2488;-3,2488;117,4539;117,4539;-6530,2019;4423,4313;-2106,7706;2101,4356;-549,2454;554,5804;Nie
1.1.2025;56;-19,762;-4,8485;-4,8485;178,9934;178,9934;-9924,1101;6830,3881;-3093,7219;3142,4468;-819,6923;770,9674;Nie
1.1.2025;57;-11,977;-1,7097;-1,7097;36,3542;148,1687;-8013,7041;5617,8163;-2395,8879;1110,8871;-273,7076;1558,7084;Nie
1.1.2025;58;-17,743;-2,4745;-2,4745;91,1813;148,1687;-7807,7496;5181,3113;-2626,4384;1604,0607;-396,1452;1418,5229;Nie
1.1.2025;59;-23,917;-11,2187;-11,2187;398,0453;398,0453;-22595,8375;14019,1555;-8576,6821;7247,5510;-1796,0129;3125,1440;Nie
1.1.2025;60;-19,938;-5,9827;-5,9827;220,9320;220,9320;-12710,4389;7898,3190;-4812,1199;3847,3977;-957,7764;1922,4986;Nie
1.1.2025;61;-15,214;-2,8106;-2,8106;106,8001;197,5810;-9893,2758;6817,7300;-3075,5458;1776,6159;-455,6432;1754,5732;Nie
1.1.2025;62;-20,487;-4,4583;-4,4583;148,5369;197,5810;-10165,7400;6410,7131;-3755,0269;2819,7547;-722,7618;1658,0340;Nie
1.1.2025;63;-23,408;-5,8541;-5,8541;167,8355;197,5810;-11045,1731;6528,2738;-4516,8992;3709,4554;-949,0433;1756,4871;Nie
1.1.2025;64;-16,796;-4,5384;-4,5384;162,7365;197,5810;-10832,9711;7305,7551;-3527,2160;2889,9183;-735,7473;1373,0450;Nie
1.1.2025;65;-12,155;-1,8420;-1,8420;99,0135;212,4146;-10456,7459;7876,5458;-2580,2001;1242,4440;-324,8920;1662,6481;Nie
1.1.2025;66;-13,336;-2,7547;-2,7547;155,9784;258,2391;-12589,9308;9374,5958;-3215,3350;1872,4296;-485,8740;1828,7794;Nie
1.1.2025;67;-21,221;-5,7644;-5,7644;195,4082;258,2391;-13830,2532;8423,5012;-5406,7520;3941,5312;-1016,7249;2481,9457;Nie
1.1.2025;68;-20,366;-4,5817;-4,5817;163,4894;258,2391;-13435,4057;8398,1938;-5037,2119;3124,9946;-808,1202;2720,3375;Nie
1.1.2025;69;-0,569;-1,6263;-1,6263;220,9769;257,8122;-10299,3396;9456,8093;-842,5303;1103,0507;-291,5029;30,9825;Nie
1.1.2025;70;-6,583;-0,6723;-0,6723;70,2979;257,8122;-10367,6598;8583,5994;-1784,0604;456,0976;-120,5051;1448,4679;Nie
1.1.2025;71;-9,231;-0,9418;-0,9418;78,2456;257,8122;-10126,3476;7822,0221;-2304,3254;641,8541;-168,8111;1831,2824;Nie
1.1.2025;72;-4,215;-0,4966;-0,4966;54,6716;257,8122;-9542,1451;8229,8810;-1312,2641;337,8114;-89,0121;1063,4648;Nie
1.1.2025;73;-5,418;-1,6170;-1,6170;186,1933;236,2296;-9014,7578;7784,2378;-1230,5200;1108,7508;-289,1245;410,8936;Nie
1.1.2025;74;-2,475;-0,6186;-0,6186;150,8602;236,2296;-9010,5056;8414,0259;-596,4797;423,9002;-110,6075;283,1871;Nie
1.1.2025;75;-1,593;-0,4481;-0,4481;139,6228;236,2296;-8430,5620;7972,9852;-457,5767;306,7061;-80,1216;230,9923;Nie
1.1.2025;76;-5,118;-0,9598;-0,9598;145,6082;236,2296;-8577,4968;7499,1087;-1078,3881;656,3426;-171,6151;593,6606;Nie
1.1.2025;77;0,646;-0,2706;-0,2706;80,0252;80,0252;-2565,8480;2551,4435;-14,4045;185,2686;-48,1498;-122,7143;Nie
1.1.2025;78;-2,088;-0,4994;-0,4994;150,8920;243,0750;-7418,6490;6895,3085;-523,3405;341,9941;-88,8617;270,2081;Nie
1.1.2025;79;-2,784;-0,6338;-0,6338;139,2085;243,0750;-7488,1685;6811,9338;-676,2347;436,6346;-112,7765;352,3765;Nie
1.1.2025;80;-3,187;-0,7710;-0,7710;141,9154;243,0750;-7634,9858;6830,8937;-804,0921;532,4307;-137,1894;408,8508;Nie
1.1.2025;81;-8,308;-1,9407;-1,9407;165,7685;246,8250;-8838,3096;6772,3844;-2065,9253;1349,9806;-344,1016;1060,0463;Nie
1.1.2025;82;-3,007;-0,6948;-0,6948;146,3334;246,8250;-8439,9341;7679,2194;-760,7147;482,6830;-123,1936;401,2252;Nie
1.1.2025;83;0,779;-0,1474;-0,1474;34,6940;34,6940;-965,0483;988,8484;23,8001;99,7391;-26,1352;-97,4040;Nie
1.1.2025;84;8,501;0,0283;0,0283;4,4046;4,4046;-103,6535;139,7976;36,1441;-18,9135;5,0178;-22,2485;Nie
1.1.2025;85;-25,057;-9,6689;-9,6689;287,3489;290,6476;-13476,4573;6909,2747;-6567,1825;6372,1034;-1584,9454;1780,0245;Nie
1.1.2025;86;-11,950;-3,2204;-3,2204;241,9600;290,6476;-10563,2964;7287,9886;-3275,3078;2085,8465;-527,8944;1717,3557;Nie
1.1.2025;87;-18,166;-7,5656;-7,5656;291,4310;291,4310;-12020,6545;6558,0718;-5462,5827;4954,2418;-1240,1683;1748,5091;Nie
1.1.2025;88;-6,855;-2,1685;-2,1685;188,3524;290,6476;-9394,8930;7190,6216;-2204,2714;1396,3140;-355,4649;1163,4223;Nie
1.1.2025;89;-12,619;-4,7105;-4,7105;258,0227;258,0227;-14193,8287;10729,8740;-3463,9547;2992,6899;-668,4671;1139,7319;Nie
1.1.2025;90;-6,359;-1,7057;-1,7057;151,3512;151,3512;-7139,9929;6110,1993;-1029,7936;1071,8381;-242,0559;200,0114;Nie
1.1.2025;91;-2,816;-0,7552;-0,7552;138,2220;138,2220;-5443,8735;5013,0355;-430,8380;466,8089;-107,1704;71,1995;Nie
1.1.2025;92;-4,328;-1,0290;-1,0290;146,9315;146,9315;-4941,3063;4627,3137;-313,9926;622,5823;-146,0254;-162,5643;Nie
1.1.2025;93;-0,682;-0,3210;-0,3210;129,8508;142,4246;-4345,8018;4155,2377;-190,5641;190,3907;-38,2465;38,4199;Nie
1.1.2025;94;0,367;-0,2257;-0,2257;34,2790;26,6900;-636,5565;646,7788;10,2223;132,0555;-26,8917;-115,3861;Nie
1.1.2025;95;-1,306;-0,5504;-0,5504;142,4972;142,4972;-4038,2282;3824,4824;-213,7458;324,0090;-65,5791;-44,6841;Nie
1.1.2025;96;1,659;-0,3242;-0,3242;-6,1262;-6,1262;-186,9042;181,0966;-5,8076;190,1527;-38,6278;-145,7173;Nie
2.1.2025;1;7,725;0,4818;0,4818;21,2453;21,2453;-557,8166;766,4454;208,6288;-274,6208;52,3172;13,6747;Nie
2.1.2025;2;18,349;0,4058;0,4058;46,7664;46,7664;-938,1340;1804,1074;865,9734;-229,3690;44,0646;-680,6690;Nie
2.1.2025;3;13,439;-0,0497;-0,0497;1,7425;1,7425;-30,8544;53,0522;22,1977;27,7430;-5,3968;-44,5439;Nie
2.1.2025;4;22,759;-0,1603;-0,1603;-5,1828;-5,1828;-205,1456;81,8157;-123,3299;87,6569;-17,4065;53,0795;Nie
2.1.2025;5;12,975;-0,0336;-0,0336;-2,0265;-2,0265;-68,3316;41,4500;-26,8815;18,9741;-3,2435;11,1509;Nie
2.1.2025;6;18,876;-0,2159;-0,2159;-6,4877;-6,4877;-240,1552;115,2735;-124,8817;120,1741;-20,8413;25,5489;Nie
2.1.2025;7;19,234;1,0015;1,0015;28,1282;28,1282;-506,8139;1047,3254;540,5115;-551,3981;96,6768;-85,7902;Nie
2.1.2025;8;25,258;-0,7139;-0,7139;-17,5582;-17,5582;-694,8306;292,6250;-402,2057;391,3677;-68,9142;79,7522;Nie
2.1.2025;9;-3,639;-0,9393;-0,9393;122,8585;179,8540;-4809,4758;5024,7611;215,2852;549,3051;-87,0712;-677,5191;Nie
2.1.2025;10;1,440;0,1516;0,1516;88,4364;68,8800;-1499,1043;1593,1255;94,0212;-87,8251;14,0530;-20,2491;Nie
2.1.2025;11;8,742;-0,0214;-0,0214;-1,7503;-1,7503;-42,9034;29,5626;-13,3408;12,2606;-1,9837;3,0639;Nie
2.1.2025;12;14,779;-0,1327;-0,1327;-5,8430;-5,8430;-196,0560;117,8007;-78,2553;75,9781;-12,3010;14,5782;Nie
2.1.2025;13;18,009;0,3694;0,3694;13,8794;13,8794;-249,0103;544,8497;295,8394;-233,1020;33,4462;-96,1836;Nie
2.1.2025;14;17,108;1,5515;1,5515;57,3295;48,5800;-830,3294;1697,1909;866,8615;-985,8426;140,4759;-21,4948;Nie
2.1.2025;15;14,269;1,1346;1,1346;51,8240;48,5800;-833,2442;1539,9860;706,7418;-724,8175;102,7290;-84,6533;Nie
2.1.2025;16;12,550;0,8168;0,8168;41,9008;41,9008;-755,8485;1277,3459;521,4974;-520,8493;73,9547;-74,6028;Nie
2.1.2025;17;20,548;1,9332;1,9332;58,2042;55,1400;-901,7044;2043,5987;1141,8943;-1201,1408;183,4239;-124,1774;Nie
2.1.2025;18;21,284;1,5705;1,5705;42,1390;42,1390;-691,2903;1617,1684;925,8781;-975,7323;149,0106;-99,1564;Nie
2.1.2025;19;12,588;2,7402;2,7402;128,2125;55,1400;-1078,9244;1818,1864;739,2620;-1728,0510;259,9929;728,7961;Nie
2.1.2025;20;8,506;2,3490;2,3490;154,8387;55,1400;-1295,6246;1823,8106;528,1861;-1486,0625;222,8755;735,0010;Nie
2.1.2025;21;22,897;-0,4270;-0,4270;14,6485;14,6485;-316,4955;532,7513;216,2558;265,9481;-43,6467;-438,5572;Nie
2.1.2025;22;20,090;0,9043;0,9043;27,7694;27,7694;-554,1384;1122,0226;567,8842;-570,5624;92,4348;-89,7567;Nie
2.1.2025;23;9,227;0,1507;0,1507;10,5741;10,5741;-224,5410;313,4375;88,8965;-96,8791;15,4041;-7,4215;Nie
2.1.2025;24;0,932;-0,0905;-0,0905;50,3581;50,3581;-1438,1266;1539,2457;101,1191;59,4187;-9,2506;-151,2871;Nie
2.1.2025;25;30,466;-0,5043;-0,5043;-8,4326;-8,4326;-491,8820;241,3494;-250,5325;317,1324;-56,7675;-9,8323;Nie
2.1.2025;26;26,000;1,4823;1,4823;36,1518;36,1518;-802,8953;1793,1293;990,2340;-942,9826;166,8581;-214,1094;Nie
2.1.2025;27;20,848;1,6096;1,6096;51,3506;51,3506;-1179,5746;2264,3047;1084,7301;-1046,3556;181,1878;-219,5623;Nie
2.1.2025;28;5,924;0,5371;0,5371;66,9215;66,9215;-1848,5726;2224,1361;375,5635;-359,5555;60,4597;-76,4677;Nie
2.1.2025;29;23,141;-1,4361;-1,4361;-47,6412;-47,6412;-1928,4205;942,4382;-985,9823;987,9572;-172,7513;170,7764;Nie
2.1.2025;30;20,235;0,1554;0,1554;5,6985;5,6985;-113,3261;240,7901;127,4640;-107,1571;18,6934;-39,0003;Nie
2.1.2025;31;25,647;-1,8083;-1,8083;-53,6062;-53,6062;-2097,5570;993,4837;-1104,0733;1250,3125;-217,5240;71,2848;Nie
2.1.2025;32;28,059;-2,3311;-2,3311;-60,0252;-60,0252;-2731,3267;1029,9124;-1701,4143;1623,5074;-280,4127;358,3196;Nie
2.1.2025;33;17,479;-0,6890;-0,6890;-28,7913;-28,7913;-1206,4994;644,4933;-562,0062;489,0509;-94,4509;167,4062;Nie
2.1.2025;34;11,452;0,1274;0,1274;7,6590;7,6590;-202,3048;293,9065;91,6016;-91,4198;17,4645;-17,6463;Nie
2.1.2025;35;4,095;-0,1514;-0,1514;-9,2180;-9,2180;-282,5962;235,2341;-47,3621;112,6079;-20,7545;-44,4913;Nie
2.1.2025;36;-0,747;-0,0544;-0,0544;22,3216;203,6999;-5435,1207;5220,6247;-214,4960;41,1413;-7,4574;180,8121;Nie
2.1.2025;37;-10,187;-0,9716;-0,9716;68,6894;200,1600;-6835,8643;4699,1563;-2136,7080;749,3287;-144,9336;1532,3129;Nie
2.1.2025;38;-14,062;-1,0903;-1,0903;61,1647;200,1600;-7227,1771;4548,2357;-2678,9414;843,4321;-162,6401;1998,1494;Nie
2.1.2025;39;-11,533;-1,6473;-1,6473;112,6621;200,1600;-7155,7200;4925,7374;-2229,9826;1263,2412;-245,7277;1212,4691;Nie
2.1.2025;40;-11,898;-0,9334;-0,9334;60,6596;200,1600;-6954,9595;4612,8874;-2342,0722;718,9950;-139,2353;1762,3124;Nie
2.1.2025;41;-13,604;-2,9946;-2,9946;159,5101;193,5900;-8772,9180;6072,9183;-2699,9997;2249,3090;-456,4160;907,1067;Nie
2.1.2025;42;-8,343;-1,3697;-1,3697;103,3536;193,5900;-8837,5771;7064,2927;-1773,2844;1030,7892;-208,7601;951,2553;Nie
2.1.2025;43;-14,784;-2,3021;-2,3021;121,2902;193,5900;-9229,5968;6480,4253;-2749,1716;1770,1117;-350,8700;1329,9299;Nie
2.1.2025;44;-4,613;-0,8800;-0,8800;86,5050;193,5900;-9339,9431;7976,4888;-1363,4544;674,3506;-134,1234;823,2272;Nie
2.1.2025;45;-13,802;-1,6494;-1,6494;102,2856;186,4200;-8506,1582;6248,0527;-2258,1055;1327,1159;-261,6674;1192,6570;Nie
2.1.2025;46;-7,537;-1,1022;-1,1022;110,5061;186,4200;-8197,0738;6824,2769;-1372,7969;884,5816;-174,8574;663,0727;Nie
2.1.2025;47;-6,893;-0,8030;-0,8030;94,5609;186,4200;-8149,1639;6925,8758;-1223,2880;642,1978;-127,3911;708,4814;Nie
2.1.2025;48;-0,105;-0,0685;-0,0685;97,1613;186,4200;-7884,4475;7917,6302;33,1828;54,3949;-10,8671;-76,7105;Nie
2.1.2025;49;4,756;0,4995;0,4995;84,3745;84,3745;-2662,6905;3072,4974;409,8069;-398,0702;78,2826;-90,0194;Nie
2.1.2025;50;12,921;1,0601;1,0601;69,4918;69,4918;-2150,4932;3019,6967;869,2034;-843,9989;166,1410;-191,3455;Nie
2.1.2025;51;20,125;2,3407;2,3407;93,0947;93,0947;-2823,5623;4708,5437;1884,9815;-1842,5116;366,8392;-409,3091;Nie
2.1.2025;52;28,842;1,1770;1,1770;33,0165;33,0165;-916,2739;1851,5983;935,3244;-918,6913;184,4618;-201,0949;Nie
2.1.2025;53;19,191;1,3598;1,3598;52,2677;52,2677;-1035,3709;2070,9508;1035,5799;-1074,6234;211,4788;-172,4354;Nie
2.1.2025;54;22,526;1,4502;1,4502;51,2927;51,2927;-940,6568;2107,5658;1166,9089;-1139,8485;225,5380;-252,5984;Nie
2.1.2025;55;22,390;2,0759;2,0759;70,9474;70,9474;-1319,6926;2934,5264;1614,8338;-1624,7494;322,8481;-312,9325;Nie
2.1.2025;56;20,628;3,1334;3,1334;113,3295;113,3295;-2604,0853;5002,8174;2398,7322;-2455,6608;487,3126;-430,3840;Nie
2.1.2025;57;10,801;4,0356;4,0356;201,0730;123,1952;-2526,9799;4528,0396;2001,0596;-3148,6352;620,6712;526,9043;Nie
2.1.2025;58;3,103;0,7105;0,7105;220,7972;123,1952;-3257,8971;3641,7733;383,8762;-554,1667;109,2742;61,0163;Nie
2.1.2025;59;-2,561;-0,9530;-0,9530;220,5654;220,5654;-7226,6048;6666,1481;-560,4567;744,6532;-146,5704;-37,6261;Nie
2.1.2025;60;2,122;0,3011;0,3011;210,9185;124,4363;-3553,5274;3734,4578;180,9304;-233,5897;46,3089;6,3504;Nie
2.1.2025;61;4,294;-0,4488;-0,4488;64,6690;64,6690;-1748,2617;1784,4117;36,1500;344,2263;-71,5194;-308,8568;Nie
2.1.2025;62;-1,443;-0,1837;-0,1837;92,2494;195,1650;-5450,9585;5218,3218;-232,6367;141,4819;-29,2739;120,4287;Nie
2.1.2025;63;-7,406;-0,9706;-0,9706;105,8234;195,1650;-6442,2015;5035,0618;-1407,1397;753,8850;-154,6719;807,9266;Nie
2.1.2025;64;-1,769;-0,2611;-0,2611;132,1018;195,1650;-5712,2844;5517,9000;-194,3843;202,7371;-41,6081;33,2554;Nie
2.1.2025;65;9,459;0,3831;0,3831;41,9743;41,9743;-978,5469;1370,7547;392,2079;-310,5079;68,0796;-149,7795;Nie
2.1.2025;66;5,311;1,0514;1,0514;131,5143;131,5143;-3529,0547;4356,6742;827,6195;-854,7148;186,8411;-159,7458;Nie
2.1.2025;67;7,477;0,8662;0,8662;104,0263;104,0263;-2642,9962;3363,7944;720,7982;-704,7036;153,9298;-170,0244;Nie
2.1.2025;68;0,470;-0,0463;-0,0463;51,0884;51,0884;-1465,1642;1534,5934;69,4291;37,5759;-8,2278;-98,7772;Nie
2.1.2025;69;11,971;0,4656;0,4656;41,3053;41,3053;-905,2470;1356,6313;451,3843;-373,1491;88,8234;-167,0587;Nie
2.1.2025;70;16,686;0,7614;0,7614;34,5604;34,5604;-714,5363;1320,8294;606,2931;-604,7901;145,2538;-146,7568;Nie
2.1.2025;71;21,378;1,0035;1,0035;37,0906;37,0906;-708,5417;1513,8157;805,2740;-791,5803;191,4397;-205,1334;Nie
2.1.2025;72;24,464;1,6863;1,6863;54,8696;54,8696;-1089,0518;2444,7699;1355,7181;-1317,7562;321,6988;-359,6607;Nie
2.1.2025;73;12,636;0,6245;0,6245;41,7519;41,7519;-1010,7717;1518,0991;507,3273;-486,5978;121,4440;-142,1736;Nie
2.1.2025;74;9,502;0,8671;0,8671;69,7367;69,7367;-1645,4374;2324,4637;679,0262;-673,6477;168,6215;-174,0000;Nie
2.1.2025;75;7,029;0,4392;0,4392;53,4826;53,4826;-1469,2205;1841,9407;372,7202;-343,5723;85,4095;-114,5574;Nie
2.1.2025;76;9,236;0,1217;0,1217;16,9711;16,9711;-455,5722;588,4050;132,8328;-95,1507;23,6665;-61,3486;Nie
2.1.2025;77;2,426;0,0144;0,0144;16,9669;16,9669;-381,4838;450,3185;68,8347;-11,1302;2,7270;-60,4315;Nie
2.1.2025;78;7,204;0,3145;0,3145;35,4654;35,4654;-809,6751;1076,3749;266,6998;-242,0036;59,5581;-84,2543;Nie
2.1.2025;79;4,705;0,1983;0,1983;38,2085;38,2085;-922,0093;1101,4746;179,4653;-153,1557;37,5529;-63,8625;Nie
2.1.2025;80;6,875;0,1580;0,1580;26,5542;26,5542;-683,2661;855,0187;171,7526;-122,0735;29,9211;-79,6002;Nie
2.1.2025;81;-15,878;-2,1588;-2,1588;157,9099;261,5417;-10903,9350;8655,7226;-2248,2125;1659,3387;-389,7109;978,5846;Nie
2.1.2025;82;-3,778;-1,2114;-1,2114;167,6567;261,5417;-10345,2819;9244,4529;-1100,8290;927,7420;-218,6844;391,7714;Nie
2.1.2025;83;5,408;0,2492;0,2492;37,9762;37,9762;-963,2663;1160,5906;197,3243;-186,5603;44,9861;-55,7501;Nie
2.1.2025;84;13,765;0,2753;0,2753;14,2232;14,2232;-298,7583;447,0778;148,3195;-203,0877;49,6977;5,0705;Nie
