Dátum;Zúčtovacia perióda;Veľkosť odchýlky sústavy (MWh);Zúčtovacia cena PNRE (EUR/MWh);Cena za PRE (EUR/MWh);Cena odchýlky sústavy (EUR/MWh);Zúčtovacia cena odchýlky (EUR/MWh);Platba SZ za odchýlku (EUR);Platba OKTE za odchýlku (EUR);Platba za odchýlku sústavy (EUR);Celkové náklady na RE (EUR);Platba za PRE (EUR);Saldo výnosov a nákladov za odchýlky a RE (EUR);Zúčtovanie v zvláštnom režime
1.12.2024;21;-1,473;-3,2626;-3,2626;119,2817;129,7750;-3086,1793;3016,1008;-70,0785;1829,0309;-296,7204;-1462,2320;Nie
1.12.2024;22;4,009;-3,6974;-3,6974;122,7449;85,7200;-1462,6404;1795,1482;332,5079;2076,6464;-336,2637;-2072,8905;Nie
1.12.2024;23;2,656;-2,2792;-2,2792;118,6681;85,7200;-1589,1631;1814,5210;225,3579;1284,6977;-207,2841;-1302,7715;Nie
1.12.2024;24;-0,995;-1,6204;-1,6204;121,9328;129,7750;-2839,6068;2684,7852;-154,8216;925,1976;-147,3689;-623,0071;Nie
1.12.2024;25;-2,803;-2,0534;-2,0534;122,5789;127,1850;-2852,8867;2555,6554;-297,2313;1202,4805;-205,5802;-699,6689;Nie
1.12.2024;26;0,708;-1,3110;-1,3110;87,7968;84,7900;-1626,6114;1715,7257;89,1143;776,7077;-131,2534;-734,5686;Nie
1.12.2024;27;-3,431;-0,7768;-0,7768;84,5834;128,8099;-2731,4139;2212,9541;-518,4598;468,1695;-77,7709;128,0612;Nie
1.12.2024;28;-3,833;-0,7388;-0,7388;101,9774;128,8099;-3000,2402;2509,7321;-490,5081;450,6072;-73,9664;113,8673;Nie
1.12.2024;29;-6,753;-0,7460;-0,7460;62,9723;135,1650;-3406,2932;2503,2558;-903,0374;463,7201;-92,1407;531,4580;Nie
1.12.2024;30;-6,823;-3,2012;-3,2012;123,4030;135,1650;-2882,6640;2141,0136;-741,6504;2014,1990;-395,3898;-877,1588;Nie
1.12.2024;31;-2,503;-2,7540;-2,7540;124,3751;135,1650;-2824,6782;2451,6228;-373,0554;1741,9200;-340,1548;-1028,7098;Nie
1.12.2024;32;-3,274;-2,1703;-2,1703;123,1896;135,1650;-3481,5801;2901,3167;-580,2633;1401,1070;-268,0603;-552,7834;Nie
1.12.2024;33;-1,362;-7,6738;-7,6738;158,1725;158,1725;-3555,8760;3600,6388;44,7628;4991,7048;-1182,0184;-3854,4492;Nie
1.12.2024;34;-1,057;-7,1510;-7,1510;150,5886;150,5886;-3227,8666;3093,8428;-134,0239;4769,1209;-1101,4900;-3533,6071;Nie
1.12.2024;35;2,881;-7,6209;-7,6209;114,3542;97,8695;-2038,7196;2216,5484;177,8289;5246,7687;-1173,8701;-4250,7275;Nie
1.12.2024;36;5,333;-5,4405;-5,4405;138,7699;98,1966;-2664,4665;3254,9227;590,4562;3801,7580;-838,0165;-3554,1976;Nie
1.12.2024;37;-0,209;-3,0198;-3,0198;145,7371;159,1487;-4087,5752;3904,0768;-183,4985;2160,9555;-562,9209;-1414,5361;Nie
1.12.2024;38;5,004;-2,6566;-2,6566;117,7857;94,6000;-2035,6974;2466,6004;430,9030;1917,9958;-495,2168;-1853,6820;Nie
1.12.2024;39;8,988;-2,0176;-2,0176;93,6848;93,6848;-2050,2918;2858,4169;808,1251;1460,3536;-376,1008;-1892,3779;Nie
1.12.2024;40;9,947;-1,7554;-1,7554;83,2861;83,2861;-1943,7310;2753,6883;809,9573;1276,7234;-327,2241;-1759,4566;Nie
1.12.2024;41;6,427;-2,3418;-2,3418;118,9860;88,1293;-2099,7687;2541,5609;441,7922;1671,6711;-482,7714;-1630,6918;Nie
1.12.2024;42;11,794;-2,8595;-2,8595;107,5994;89,3000;-1997,1945;3011,8211;1014,6266;2045,0279;-589,4974;-2470,1571;Nie
1.12.2024;43;13,427;-4,9660;-4,9660;128,8397;89,3000;-2049,5243;3264,4508;1214,9265;3612,1397;-1023,7608;-3803,3054;Nie
1.12.2024;44;17,446;-8,9884;-8,9884;135,5602;89,3000;-2110,0697;3666,0329;1555,9632;6552,3393;-1852,9946;-6255,3079;Nie
1.12.2024;45;5,060;-5,0852;-5,0852;143,6570;82,3800;-2365,5417;2735,8398;370,2981;3945,3356;-1088,8735;-3226,7602;Nie
1.12.2024;46;15,002;-8,4327;-8,4327;126,1317;82,3800;-2032,9736;3234,8978;1201,9242;6488,3917;-1805,6603;-5884,6556;Nie
1.12.2024;47;17,146;-10,5276;-10,5276;128,5716;82,3800;-1760,2135;3158,6963;1398,4829;8048,9043;-2254,2329;-7193,1543;Nie
1.12.2024;48;21,597;-7,7109;-7,7109;111,2483;82,3800;-1738,1356;3357,4793;1619,3437;5803,8841;-1651,1042;-5772,1236;Nie
1.12.2024;49;9,006;-0,6994;-0,6994;43,2517;43,2517;-1603,9460;1950,4354;346,4894;519,5465;-134,0274;-732,0084;Nie
1.12.2024;50;9,583;-1,0910;-1,0910;71,9395;71,9395;-2376,3056;3019,9483;643,6427;797,4754;-209,0705;-1232,0476;Nie
1.12.2024;51;7,033;-2,5052;-2,5052;86,2586;85,2500;-2446,4193;3073,0068;626,5875;1803,6925;-480,0765;-1950,2035;Nie
1.12.2024;52;3,066;-1,9449;-1,9449;66,8359;66,8359;-2064,3604;2217,1473;152,7869;1391,0606;-372,7051;-1171,1424;Nie
1.12.2024;53;6,813;-8,2824;-8,2824;154,1287;83,0800;-2582,9572;3370,9710;788,0138;5653,2795;-1449,4448;-4991,8485;Nie
1.12.2024;54;2,733;-7,6890;-7,6890;142,5805;83,0800;-2694,7829;2804,2823;109,4994;5204,7439;-1345,5981;-3968,6453;Nie
1.12.2024;55;-1,429;-7,2135;-7,2135;152,3334;152,3334;-4896,1478;4797,2834;-98,8644;4851,5142;-1262,3841;-3490,2657;Nie
1.12.2024;56;-0,995;-10,2078;-10,2078;153,7087;153,7087;-4970,6319;4846,8964;-123,7355;6856,3305;-1786,3956;-4946,1994;Nie
1.12.2024;57;5,890;-14,2330;-14,2330;148,0624;95,7920;-2693,8626;3414,2185;720,3558;9577,3668;-2266,6337;-8031,0889;Nie
1.12.2024;58;0,781;-15,4200;-15,4200;161,9497;95,7920;-2484,1739;2522,4907;38,3168;10274,6469;-2455,6658;-7857,2979;Nie
1.12.2024;59;-3,195;-13,7406;-13,7406;184,5555;184,5555;-4673,3144;4011,4983;-661,8160;9079,5722;-2188,2180;-6229,5381;Nie
1.12.2024;60;-2,438;-11,5600;-11,5600;182,7945;182,7945;-5196,2993;4453,0568;-743,2424;7612,6405;-1840,9531;-5028,4449;Nie
1.12.2024;61;4,664;-12,3353;-12,3353;155,7703;106,2958;-2188,2053;2565,0239;376,8186;8154,3371;-1937,1478;-6594,0079;Nie
1.12.2024;62;-0,768;-7,2161;-7,2161;158,1629;164,4000;-3718,3992;3166,3440;-552,0552;4789,3050;-1133,2236;-3104,0262;Nie
1.12.2024;63;-2,664;-1,1224;-1,1224;120,1099;164,4000;-4244,8080;3569,6172;-675,1908;754,9774;-176,2628;96,4762;Nie
1.12.2024;64;-3,203;-0,5817;-0,5817;61,0274;164,4000;-4073,0100;3549,0672;-523,9428;393,6622;-91,3507;221,6313;Nie
1.12.2024;65;-0,136;-0,2579;-0,2579;53,6745;196,9200;-3975,4210;4041,9799;66,5590;184,6426;-44,1094;-207,0921;Nie
1.12.2024;66;-1,267;-0,2150;-0,2150;43,6134;209,6774;-3538,9352;3267,4029;-271,5322;155,8822;-36,7721;152,4221;Nie
1.12.2024;67;-1,932;-0,1608;-0,1608;47,6142;209,6774;-3723,8706;3333,0320;-390,8387;117,6606;-27,5021;300,6802;Nie
1.12.2024;68;-3,728;-0,5683;-0,5683;96,7795;209,6774;-3759,0964;2992,0965;-766,9999;416,6719;-97,1981;447,5261;Nie
1.12.2024;69;-1,484;-6,8392;-6,8392;143,3266;214,6182;-4248,3673;4107,1485;-141,2188;4990,9505;-1179,9603;-3669,7714;Nie
1.12.2024;70;-1,139;-2,8013;-2,8013;150,7133;214,6182;-3750,8823;3549,3558;-201,5265;2041,4322;-483,3055;-1356,6002;Nie
1.12.2024;71;-1,235;-0,3960;-0,3960;77,8673;214,6182;-3773,8464;3441,1882;-332,6582;288,6657;-68,3215;112,3140;Nie
1.12.2024;72;-1,298;-0,2834;-0,2834;80,3217;214,6182;-3682,8483;3418,4387;-264,4096;205,7836;-48,8947;107,5207;Nie
1.12.2024;73;-3,517;-6,6851;-6,6851;130,4862;219,3600;-3651,0278;2893,1390;-757,8888;4900,7439;-1151,1542;-2991,7009;Nie
1.12.2024;74;-1,321;-7,6692;-7,6692;140,1965;219,3600;-3601,6718;3391,7443;-209,9275;5618,0437;-1320,6132;-4087,5029;Nie
1.12.2024;75;-3,774;-2,7712;-2,7712;135,2794;219,3600;-3743,3784;2910,9072;-832,4712;2033,5318;-477,1923;-723,8683;Nie
1.12.2024;76;-1,744;-3,6068;-3,6068;141,2758;219,3600;-4245,4934;3903,2918;-342,2016;2641,2626;-621,0801;-1677,9809;Nie
1.12.2024;77;-0,949;-1,8423;-1,8423;141,4903;238,0650;-4816,7691;4537,7570;-279,0122;1346,2227;-313,3181;-753,8924;Nie
1.12.2024;78;-1,695;-5,5174;-5,5174;109,4903;238,0650;-4782,4878;4410,8683;-371,6195;4018,9050;-938,3387;-2708,9468;Nie
1.12.2024;79;-2,200;-6,6075;-6,6075;130,8834;238,0650;-4648,6953;4122,5716;-526,1237;4782,3332;-1123,7309;-3132,4786;Nie
1.12.2024;80;-2,738;-4,2062;-4,2062;136,4039;238,0650;-4809,8653;4153,9962;-655,8691;3051,5381;-715,3442;-1680,3248;Nie
1.12.2024;81;-10,576;-1,8872;-1,8872;111,9096;213,8250;-5003,9327;2688,4217;-2315,5109;1375,0944;-306,5511;1246,9676;Nie
1.12.2024;82;-3,593;-0,4754;-0,4754;68,8667;218,1006;-4397,3443;3591,0264;-806,3179;342,3378;-77,2225;541,2027;Nie
1.12.2024;83;-4,337;-0,5308;-0,5308;61,0164;213,8250;-4565,1638;3614,2840;-950,8798;374,1376;-86,2216;662,9637;Nie
1.12.2024;84;-2,395;-0,5687;-0,5687;73,7412;213,8250;-4450,5536;3948,7063;-501,8473;393,9661;-92,3779;200,2591;Nie
1.12.2024;85;-7,489;-2,2748;-2,2748;150,0807;202,0210;-4537,1896;3110,3153;-1426,8743;1550,7936;-326,2313;202,3121;Nie
1.12.2024;86;3,904;-2,4827;-2,4827;114,9375;114,9375;-1953,9375;2425,8709;471,9334;1659,7550;-356,0465;-1775,6419;Nie
1.12.2024;87;5,925;-3,3541;-3,3541;76,9805;76,9805;-1210,7493;1662,1630;451,4137;2237,3316;-481,0148;-2207,7304;Nie
1.12.2024;88;6,190;-1,0081;-1,0081;69,5200;69,5200;-856,1388;1287,4409;431,3021;663,4052;-144,5726;-950,1347;Nie
1.12.2024;89;-9,206;-1,7182;-1,7182;111,3555;202,9545;-5191,5761;3261,4788;-1930,0973;1120,6089;-208,2252;1017,7136;Nie
1.12.2024;90;-7,230;-2,8072;-2,8072;110,0726;172,4776;-4208,1085;2976,9634;-1231,1451;1814,0344;-340,1990;-242,6903;Nie
1.12.2024;91;-5,086;-1,8732;-1,8732;84,5814;158,5350;-3798,0230;2948,1169;-849,9061;1181,8759;-227,0094;-104,9604;Nie
1.12.2024;92;1,695;-1,2044;-1,2044;60,0109;60,0109;-1108,5213;1208,7996;100,2782;745,1803;-145,9588;-699,4997;Nie
1.12.2024;93;-13,069;-3,5735;-3,5735;121,3515;147,0442;-4584,5441;2737,0807;-1847,4633;2187,8396;-361,1272;20,7509;Nie
1.12.2024;94;-3,553;-2,4652;-2,4652;97,4675;138,8165;-3207,7717;2734,8239;-472,9478;1481,5581;-249,1257;-759,4846;Nie
1.12.2024;95;-6,164;-1,1987;-1,1987;42,1161;147,0442;-3385,9868;2483,5765;-902,4103;723,9788;-121,1370;299,5685;Nie
1.12.2024;96;-0,956;-1,5098;-1,5098;56,9855;147,0442;-3116,1607;2988,8204;-127,3403;910,7856;-152,5759;-630,8695;Nie
2.12.2024;1;-12,392;-3,2131;-3,2131;132,6788;132,6788;-3511,2118;2143,1607;-1368,0511;2048,3156;-296,8647;-383,3998;Nie
2.12.2024;2;-6,322;-1,3856;-1,3856;90,6632;129,1200;-2657,1605;1688,8896;-968,2709;877,1304;-128,0184;219,1588;Nie
2.12.2024;3;-5,673;-4,1221;-4,1221;143,7563;143,7563;-2521,7730;1731,2571;-790,5159;2580,7573;-380,8491;-1409,3923;Nie
2.12.2024;4;1,701;-0,9853;-0,9853;63,0796;63,0796;-644,3581;750,9626;106,6045;605,5772;-91,0338;-621,1479;Nie
2.12.2024;5;-0,639;-0,8614;-0,8614;100,7075;122,0250;-1758,3803;1686,6296;-71,7507;524,5693;-70,8631;-381,9555;Nie
2.12.2024;6;-2,631;-1,2585;-1,2585;91,0897;122,0250;-1801,2110;1479,4311;-321,7799;765,3675;-103,5305;-340,0571;Nie
2.12.2024;7;-2,064;-0,6105;-0,6105;65,2397;122,0250;-1602,1883;1335,4416;-266,7467;369,2193;-50,2228;-52,2499;Nie
2.12.2024;8;0,678;-0,6477;-0,6477;36,6977;36,6977;-483,4188;505,1071;21,6883;390,0464;-53,2830;-358,4517;Nie
2.12.2024;9;-4,781;-0,4868;-0,4868;40,5851;127,9434;-2518,9497;1887,8049;-631,1448;303,7683;-38,8145;366,1910;Nie
2.12.2024;10;4,961;-0,4049;-0,4049;39,0552;39,0552;-571,1823;762,1622;190,9799;249,5242;-32,2843;-408,2198;Nie
2.12.2024;11;2,518;-0,7178;-0,7178;81,0689;76,6500;-1052,4045;1238,8940;186,4895;442,8466;-57,2331;-572,1030;Nie
2.12.2024;12;5,920;-1,6722;-1,6722;77,3033;76,6500;-946,0910;1390,5077;444,4167;1027,4153;-133,3312;-1338,5008;Nie
2.12.2024;13;5,841;-1,1676;-1,1676;72,3516;69,9200;-985,1728;1438,9536;453,7808;718,5650;-92,9631;-1079,3827;Nie
2.12.2024;14;9,234;-2,3694;-2,3694;80,2812;69,9200;-933,2222;1562,0827;628,8605;1452,8799;-188,6493;-1893,0911;Nie
2.12.2024;15;6,594;-0,8507;-0,8507;56,5328;56,5328;-803,7834;1182,3270;378,5436;524,5424;-67,7319;-835,3541;Nie
2.12.2024;16;5,788;-0,8906;-0,8906;45,8376;45,8376;-741,0106;1007,5104;266,4998;553,4853;-70,9087;-749,0764;Nie
2.12.2024;17;15,631;-2,6117;-2,6117;73,7642;73,7642;-492,0072;1654,7523;1162,7451;1656,5941;-219,5839;-2599,7553;Nie
2.12.2024;18;12,261;-2,1326;-2,1326;70,0671;70,0671;-543,5105;1392,6537;849,1432;1368,3381;-179,3026;-2038,1787;Nie
2.12.2024;19;4,823;-1,4410;-1,4410;69,0538;69,0538;-771,3309;1097,8173;326,4864;938,5381;-121,1550;-1143,8695;Nie
2.12.2024;20;3,310;-0,3948;-0,3948;35,3475;35,3475;-554,0721;663,8261;109,7540;261,0662;-33,1936;-337,6266;Nie
2.12.2024;21;14,033;-3,4161;-3,4161;71,7850;61,0082;-571,7078;1448,4567;876,7488;2337,3221;-323,3817;-2890,6893;Nie
2.12.2024;22;11,281;-2,0965;-2,0965;79,6780;79,6780;-985,8559;1896,5754;910,7195;1470,8822;-198,4631;-2183,1387;Nie
2.12.2024;23;0,588;-4,1449;-4,1449;92,6540;92,6540;-1800,6378;1897,8319;97,1940;2986,5570;-392,3728;-2691,3782;Nie
2.12.2024;24;-10,043;-1,5784;-1,5784;101,7718;209,0747;-7184,8521;4917,8551;-2266,9970;1175,3379;-149,4177;1241,0767;Nie
2.12.2024;25;9,951;-9,4839;-9,4839;82,6266;82,6266;-1499,5075;2891,0221;1391,5146;7092,7113;-1051,7550;-7432,4708;Nie
2.12.2024;26;4,902;-10,2465;-10,2465;160,7196;135,4400;-1417,7859;2255,6178;837,8318;7964,8842;-1136,3266;-7666,3894;Nie
2.12.2024;27;-9,470;-8,6196;-8,6196;172,4743;240,2305;-5974,2923;3417,0386;-2557,2537;6944,6030;-955,9050;-3431,4443;Nie
2.12.2024;28;-12,427;-7,1316;-7,1316;171,2605;268,2191;-10464,3000;6133,6344;-4330,6656;5871,7903;-790,8873;-750,2374;Nie
2.12.2024;29;9,433;-4,7002;-4,7002;69,5656;69,5656;-907,7615;1474,2342;566,4727;3965,3642;-564,2308;-3967,6061;Nie
2.12.2024;30;-1,012;-6,1663;-6,1663;190,5963;256,5593;-4739,6765;4207,8291;-531,8474;5271,8125;-740,2273;-3999,7378;Nie
2.12.2024;31;-10,532;-5,6155;-5,6155;187,8087;256,5593;-6260,8166;3163,8893;-3096,9273;4834,5308;-674,1071;-1063,4964;Nie
2.12.2024;32;-9,775;-4,4869;-4,4869;186,4792;256,5593;-7487,1701;4647,3152;-2839,8549;3893,9387;-538,6254;-515,4584;Nie
2.12.2024;33;-6,501;-3,4254;-3,4254;128,2785;245,8500;-6536,6598;4063,9005;-2472,7593;2965,9959;-449,2275;-44,0091;Nie
2.12.2024;34;-2,810;-1,1226;-1,1226;65,3842;259,5509;-5697,1423;4985,9728;-711,1695;978,7872;-147,2245;-120,3932;Nie
2.12.2024;35;-4,078;-3,7064;-3,7064;148,1664;259,5509;-5870,0032;5130,8022;-739,2010;3297,6269;-486,0795;-2072,3464;Nie
2.12.2024;36;1,886;-4,4319;-4,4319;100,5973;100,5973;-2317,2588;2529,9215;212,6627;3919,8534;-581,2260;-3551,2901;Nie
2.12.2024;37;-5,829;-4,9171;-4,9171;174,4287;254,8704;-8262,6435;6721,4422;-1541,2013;4401,3703;-670,8891;-2189,2799;Nie
2.12.2024;38;-7,841;-1,2315;-1,2315;105,3748;247,9214;-6751,3956;4614,5610;-2136,8345;1099,3864;-168,0259;1205,4740;Nie
2.12.2024;39;0,584;-2,6951;-2,6951;86,0757;86,0757;-1942,5564;2116,5154;173,9590;2688,8890;-367,7194;-2495,1285;Nie
2.12.2024;40;0,807;-4,0584;-4,0584;137,4856;137,4856;-3029,4952;3144,9831;115,4879;4020,1670;-553,7281;-3581,9268;Nie
2.12.2024;41;-6,317;-1,1327;-1,1327;156,6976;226,2567;-7608,3341;6004,8528;-1603,4812;1093,4317;-155,6352;665,6848;Nie
2.12.2024;42;-0,420;-0,2437;-0,2437;118,4999;216,3613;-5899,0908;5766,2450;-132,8458;206,0835;-33,4849;-39,7528;Nie
2.12.2024;43;0,314;-0,0994;-0,0994;40,7595;40,7595;-1022,7781;1009,8981;-12,8800;85,4447;-13,6578;-58,9069;Nie
2.12.2024;44;1,636;-0,1148;-0,1148;39,9178;39,9178;-774,7646;826,8573;52,0927;98,5828;-15,7737;-134,9018;Nie
2.12.2024;45;-19,751;-2,1212;-2,1212;93,0118;220,9963;-10418,8706;6006,6794;-4412,1911;1856,5132;-301,2274;2856,9053;Nie
2.12.2024;46;-3,660;-0,4384;-0,4384;35,6820;220,9963;-9189,0262;8367,1409;-821,8852;379,5647;-62,2563;504,5768;Nie
2.12.2024;47;-7,230;-0,5548;-0,5548;48,6680;220,9963;-8665,4859;7029,6713;-1635,8146;481,4958;-78,7860;1233,1049;Nie
2.12.2024;48;-4,227;-0,2914;-0,2914;61,3362;221,3545;-8406,1585;7485,5451;-920,6134;252,2669;-41,3811;709,7276;Nie
2.12.2024;49;-4,203;-0,9126;-0,9126;119,3749;205,2178;-8337,7940;7518,5645;-819,2295;789,9852;-128,1464;157,3906;Nie
2.12.2024;50;-2,942;-0,6822;-0,6822;98,1681;205,2178;-8473,4430;7869,2818;-604,1612;588,8297;-95,7938;111,1253;Nie
2.12.2024;51;-2,469;-0,9851;-0,9851;148,9792;205,2178;-7903,5531;7500,7106;-402,8425;844,4977;-138,3268;-303,3284;Nie
2.12.2024;52;-4,678;-0,7898;-0,7898;123,2131;205,2178;-8688,3060;7633,4865;-1054,8195;680,1084;-110,9029;485,6140;Nie
2.12.2024;53;-3,894;-9,2362;-9,2362;172,1982;205,3059;-7426,1197;7478,4727;52,3530;7966,9645;-1301,8239;-6717,4936;Nie
2.12.2024;54;-0,629;-9,6027;-9,6027;172,0157;205,3059;-6717,8144;6142,3419;-575,4724;8194,8601;-1353,4814;-6265,9063;Nie
2.12.2024;55;4,662;-10,0105;-10,0105;125,9017;125,9017;-3957,8458;4044,3403;86,4945;8473,0797;-1410,9600;-7148,6142;Nie
2.12.2024;56;9,131;-3,1971;-3,1971;92,9764;92,9764;-2516,1273;3265,2382;749,1109;2713,2768;-450,6249;-3011,7628;Nie
2.12.2024;57;14,534;-1,4678;-1,4678;85,1145;85,1145;-1713,3549;2937,1312;1223,7763;1240,4557;-210,5838;-2253,6482;Nie
2.12.2024;58;10,426;-1,7055;-1,7055;107,1188;107,1188;-2533,5739;3684,4582;1150,8844;1443,0810;-244,6864;-2349,2790;Nie
2.12.2024;59;5,817;-5,9325;-5,9325;150,2076;146,4900;-3968,4141;5271,0032;1302,5891;4996,8924;-851,1298;-5448,3516;Nie
2.12.2024;60;5,723;-13,6594;-13,6594;207,3558;146,4900;-4687,6800;5419,5440;731,8640;11423,3223;-1959,7005;-10195,4859;Nie
2.12.2024;61;3,759;-10,0169;-10,0169;168,0936;168,0936;-2938,9485;3511,8115;572,8630;8268,2564;-1502,9156;-7338,2037;Nie
2.12.2024;62;5,232;-15,2471;-15,2471;221,8194;170,6900;-2511,1913;3625,2849;1114,0936;12536,6183;-2287,6444;-11363,0675;Nie
2.12.2024;63;-0,605;-7,4465;-7,4465;186,1034;261,4227;-4275,5683;3632,9913;-642,5770;6172,6646;-1117,2580;-4412,8296;Nie
2.12.2024;64;-1,201;-3,7381;-3,7381;128,8106;277,5762;-5243,4144;4393,7537;-849,6607;3127,2352;-560,8570;-1716,7174;Nie
2.12.2024;65;-0,256;-3,8042;-3,8042;168,3237;266,8200;-5156,2965;5697,9411;541,6446;3312,8411;-631,9309;-3222,5548;Nie
2.12.2024;66;-4,697;-5,1923;-5,1923;165,5894;266,8200;-5209,6605;4319,5490;-890,1115;4572,2281;-862,5137;-2819,6029;Nie
2.12.2024;67;-2,542;-10,7624;-10,7624;219,2340;266,8200;-4514,5944;4303,5398;-211,0546;9514,1483;-1787,7853;-7515,3084;Nie
2.12.2024;68;-1,634;-11,2919;-11,2919;228,4106;266,8200;-4030,8497;3596,7336;-434,1161;9949,3531;-1875,7427;-7639,4943;Nie
2.12.2024;69;-3,920;-7,2329;-7,2329;207,6346;259,4887;-5175,5021;3578,3492;-1597,1529;6359,3563;-1271,5149;-3490,6885;Nie
2.12.2024;70;-0,468;-1,9735;-1,9735;169,3404;259,4887;-4679,8787;4295,0570;-384,8217;1727,3160;-346,9334;-995,5609;Nie
2.12.2024;71;0,362;-0,6332;-0,6332;74,9510;74,9510;-1117,5944;1124,5648;6,9704;553,6801;-111,3140;-449,3365;Nie
2.12.2024;72;4,106;-0,6608;-0,6608;67,0280;67,0280;-816,4010;1089,7412;273,3402;574,7147;-116,1660;-731,8889;Nie
2.12.2024;73;1,892;-1,4131;-1,4131;99,2265;99,2265;-1422,0150;1712,8478;290,8329;1225,2773;-244,2515;-1271,8587;Nie
2.12.2024;74;3,641;-0,4839;-0,4839;93,8454;93,8454;-1190,3351;1527,6154;337,2804;418,8726;-83,6411;-672,5118;Nie
2.12.2024;75;-1,750;-0,6527;-0,6527;104,7590;251,5950;-3512,0146;3032,7261;-479,2885;566,1860;-112,8179;25,9204;Nie
2.12.2024;76;0,187;-2,6959;-2,6959;166,9761;164,6997;-2005,5482;2263,7974;258,2491;2326,4112;-465,9809;-2118,6794;Nie
2.12.2024;77;-7,121;-1,7628;-1,7628;182,5422;255,5400;-4494,6931;2686,4920;-1808,2010;1507,3840;-301,3366;602,1536;Nie
2.12.2024;78;-1,468;-2,0075;-2,0075;169,1192;255,5400;-3505,2422;2942,7986;-562,4435;1705,5399;-343,1661;-799,9303;Nie
2.12.2024;79;-5,051;-2,6543;-2,6543;168,6542;255,5400;-3557,8834;2572,2656;-985,6178;2259,8638;-453,7314;-820,5147;Nie
2.12.2024;80;1,903;-3,7189;-3,7189;111,4212;111,4212;-1908,8680;2060,0666;151,1986;3143,3672;-635,7162;-2658,8496;Nie
2.12.2024;81;-1,916;-3,4944;-3,4944;178,0198;266,7150;-5456,7222;5334,5667;-122,1555;2944,8467;-563,8110;-2258,8803;Nie
