Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
3/1/2026;28;7.101;0.2290;0.2290;20.6090;20.6090;-417.6208;582.8225;165.2017;-137.7394;23.5888;-51.0512;No
3/1/2026;29;-0.009;0.1099;0.1099;68.6840;80.3880;-2,029.6362;2,088.8018;59.1656;-67.7724;14.0236;-5.4167;No
3/1/2026;30;-0.019;-0.0914;-0.0914;95.9140;95.9140;-2,421.3489;2,455.3984;34.0495;57.0899;-11.6629;-79.4765;No
3/1/2026;31;-0.036;-0.1490;-0.1490;92.2410;92.2410;-2,534.5982;2,545.9438;11.3456;93.2841;-19.0128;-85.6169;No
3/1/2026;32;5.664;0.6833;0.6833;74.4800;45.4875;-1,263.3698;1,522.7850;259.4152;-432.4151;87.1911;85.8088;No
3/1/2026;33;-2.372;-0.4835;-0.4835;100.4910;100.4910;-3,410.3631;3,132.5055;-277.8576;306.8019;-75.7035;46.7592;No
3/1/2026;34;7.357;0.3849;0.3849;39.9270;33.7893;-1,118.8313;1,348.1255;229.2942;-247.3328;60.2653;-42.2267;No
3/1/2026;35;3.978;0.3422;0.3422;56.6630;33.5438;-1,090.4083;1,198.2852;107.8769;-241.4700;53.5796;80.0135;No
3/1/2026;36;2.110;0.1686;0.1686;66.8840;31.0871;-1,049.4694;1,092.0276;42.5582;-120.9609;26.3984;52.0043;No
3/1/2026;37;-8.281;-0.9784;-0.9784;100.4810;100.4810;-4,032.2020;3,120.4375;-911.7646;697.0345;-182.5743;397.3044;No
3/1/2026;38;-7.792;-1.0522;-1.0522;91.3970;91.3970;-3,748.4652;2,965.7413;-782.7239;757.0009;-196.3458;222.0688;No
3/1/2026;39;-3.403;-0.2372;-0.2372;50.4900;50.4900;-1,900.2921;1,692.7277;-207.5644;169.8097;-44.2627;82.0174;No
3/1/2026;40;-0.928;-0.2849;-0.2849;38.5570;38.5570;-1,656.1774;1,594.6018;-61.5755;204.3241;-53.1638;-89.5848;No
3/1/2026;41;0.634;-0.1876;-0.1876;18.0090;0.9100;-38.0143;38.0981;0.0837;141.0649;-38.3721;-102.7765;No
3/1/2026;42;5.426;-0.0295;-0.0295;-7.3980;-7.3980;-270.5079;233.9026;-36.6053;22.3178;-6.0340;20.3215;No
3/1/2026;43;2.739;-0.1803;-0.1803;-9.2020;-9.2020;-339.1673;318.9045;-20.2628;138.1986;-36.8789;-81.0569;No
3/1/2026;44;9.049;0.3671;0.3671;29.2110;-0.8910;-41.7915;34.1387;-7.6528;-283.7270;75.0874;216.2924;No
3/1/2026;45;6.598;0.3742;0.3742;47.1380;0.0100;-0.4613;0.5188;0.0575;-307.0326;78.7104;228.2648;No
3/1/2026;46;8.683;0.3147;0.3147;33.6950;0.0000;0.0000;0.0000;0.0000;-259.2674;66.1949;193.0725;No
3/1/2026;47;8.377;0.1239;0.1239;14.5580;-0.0110;-0.6599;0.5775;-0.0824;-100.2581;26.0615;74.2790;No
3/1/2026;48;7.108;0.1404;0.1404;17.0850;-0.1100;-6.7124;6.0323;-0.6801;-112.4159;29.5322;83.5639;No
3/1/2026;49;9.276;0.4441;0.4441;35.6190;-0.1100;-5.2005;4.2995;-0.9010;-346.2785;82.5373;264.6422;No
3/1/2026;50;7.759;0.2379;0.2379;24.0450;-0.1210;-5.8292;5.0194;-0.8097;-184.2441;44.2144;140.8394;No
3/1/2026;51;4.910;0.0835;0.0835;15.7000;-0.6564;-31.5643;29.0884;-2.4759;-63.7878;15.5187;50.7450;No
3/1/2026;52;12.885;0.0917;0.0917;5.2910;-1.1000;-54.7767;41.8110;-12.9657;-69.0711;17.0427;64.9941;No
3/1/2026;53;17.006;0.1577;0.1577;7.0780;-1.1986;-72.5393;53.5127;-19.0266;-118.8208;26.3029;111.5444;No
3/1/2026;54;19.907;0.0687;0.0687;2.6250;-1.1330;-69.9922;48.6114;-21.3808;-50.8870;11.4585;60.8093;No
3/1/2026;55;19.062;0.2074;0.2074;7.9080;-1.3358;-87.7353;63.0431;-24.6923;-151.2283;34.5925;141.3281;No
3/1/2026;56;27.042;0.4431;0.4431;11.8270;-1.4854;-97.6576;57.9053;-39.7523;-321.5596;73.9051;287.4068;No
3/1/2026;57;45.265;-0.5411;-0.5411;-9.2360;-9.2360;-587.4188;174.1633;-413.2556;384.6279;-81.3528;109.9804;No
3/1/2026;58;34.702;0.5171;0.5171;10.2830;-0.4049;-22.9408;9.0187;-13.9221;-365.9312;77.7444;302.1088;No
3/1/2026;59;31.021;0.3378;0.3378;7.5680;0.0000;0.0000;0.0000;0.0000;-240.2343;50.7872;189.4471;No
3/1/2026;60;24.805;1.6622;1.6622;48.0140;1.0800;-29.1157;55.5412;26.4254;-1,164.1576;249.9068;887.8254;No
3/1/2026;61;27.360;-1.7855;-1.7855;-53.5630;-53.5630;-2,807.9867;1,370.8379;-1,437.1489;1,141.3861;-252.6679;548.4306;No
3/1/2026;62;22.584;3.1349;3.1349;81.0570;0.1300;-3.8665;6.7336;2.8672;-1,971.1984;443.6228;1,524.7084;No
3/1/2026;63;14.519;2.2752;2.2752;101.8010;31.3244;-1,027.5969;1,472.2155;444.6185;-1,450.0420;321.9658;683.4576;No
3/1/2026;64;9.849;0.9963;0.9963;65.8660;44.4049;-1,428.0616;1,861.9863;433.9247;-631.3100;140.9874;56.3979;No
3/1/2026;65;13.453;1.7072;1.7072;73.1150;42.0400;-1,851.5677;2,428.7349;577.1672;-1,037.0601;249.0685;210.8244;No
3/1/2026;66;15.091;1.6018;1.6018;65.4960;65.4960;-2,092.0732;3,115.5137;1,023.4405;-973.9547;233.6914;-283.1772;No
3/1/2026;67;3.706;0.3065;0.3065;42.1810;42.1810;-1,589.9706;1,779.1524;189.1818;-190.3099;44.7162;-43.5881;No
3/1/2026;68;0.901;-0.2480;-0.2480;78.9120;78.9120;-3,407.8936;3,555.3802;147.4865;156.7421;-36.1815;-268.0472;No
3/1/2026;69;15.821;2.6226;2.6226;110.3510;101.1700;-4,028.5894;5,738.7671;1,710.1777;-1,892.5077;415.2258;-232.8957;No
3/1/2026;70;13.142;1.6528;1.6528;83.8490;83.8490;-2,541.9663;3,736.1437;1,194.1775;-1,088.3930;261.6812;-367.4657;No
3/1/2026;71;8.004;0.9017;0.9017;75.9790;75.9790;-2,180.0654;2,876.6409;696.5755;-605.5077;142.7626;-233.8303;No
3/1/2026;72;4.348;0.6310;0.6310;88.2410;88.2410;-2,330.0918;2,819.3000;489.2081;-433.9736;99.9037;-155.1382;No
3/1/2026;73;0.357;0.1906;0.1906;114.2900;114.2900;-3,387.6699;3,571.5625;183.8926;-133.9419;32.8943;-82.8450;No
3/1/2026;74;3.417;0.5427;0.5427;110.6130;110.6130;-2,883.6809;3,401.6816;518.0007;-383.0101;93.6608;-228.6514;No
3/1/2026;75;-0.701;-0.1101;-0.1101;106.9470;132.1320;-4,037.1611;4,119.2151;82.0540;77.7392;-19.0014;-140.7918;No
3/1/2026;76;3.652;0.5624;0.5624;92.1480;92.1480;-2,381.9337;2,844.0559;462.1222;-398.0336;97.0607;-161.1493;No
3/1/2026;77;2.103;0.3304;0.3304;113.5650;113.5650;-3,233.9905;3,627.9475;393.9570;-234.4009;57.1017;-216.6578;No
3/1/2026;78;-2.263;-0.4263;-0.4263;98.0100;130.0750;-4,666.3106;4,549.8934;-116.4171;301.2886;-73.6757;-111.1958;No
3/1/2026;79;1.243;0.2231;0.2231;95.9320;95.9320;-3,079.1294;3,328.6485;249.5191;-156.8876;38.5575;-131.1890;No
3/1/2026;80;6.722;0.7427;0.7427;77.4720;77.4720;-2,346.5494;2,975.0023;628.4529;-522.4013;128.3579;-234.4094;No
3/1/2026;81;4.411;0.7138;0.7138;98.1960;98.1960;-2,617.4144;3,188.9151;571.5007;-504.1887;117.7042;-185.0162;No
3/1/2026;82;6.096;0.6461;0.6461;79.9350;79.9350;-2,100.5319;2,698.5257;597.9937;-450.7115;106.5406;-253.8228;No
3/1/2026;83;10.133;0.3488;0.3488;25.4480;25.4480;-554.4865;846.8076;292.3212;-236.1186;57.5164;-113.7190;No
3/1/2026;84;20.146;1.3523;1.3523;44.3170;44.3170;-934.0251;1,885.4668;951.4417;-889.2919;222.9916;-285.1413;No
3/1/2026;85;5.243;0.7017;0.7017;79.5470;79.5470;-2,181.0992;2,698.5524;517.4532;-453.9946;99.9277;-163.3863;No
3/1/2026;86;11.907;1.4984;1.4984;82.1200;82.1200;-2,418.2698;3,497.4908;1,079.2210;-952.2798;213.3841;-340.3254;No
3/1/2026;87;10.791;1.4135;1.4135;83.5540;83.5540;-1,993.5984;2,994.6589;1,001.0605;-905.0551;201.2937;-297.2991;No
3/1/2026;88;12.987;1.4770;1.4770;73.6490;73.6490;-2,013.7846;3,055.2551;1,041.4705;-921.9596;210.3366;-329.8475;No
3/1/2026;89;11.600;1.7320;1.7320;89.8270;89.8270;-2,112.1023;3,258.7439;1,146.6417;-1,075.4414;206.2673;-277.4676;No
3/1/2026;90;5.664;0.7185;0.7185;90.8940;90.8940;-2,397.8746;3,014.6813;616.8067;-441.1325;85.5676;-261.2418;No
3/1/2026;91;8.770;1.1584;1.1584;83.5180;83.5180;-2,078.0114;2,906.4264;828.4150;-695.7402;137.9562;-270.6310;No
3/1/2026;92;8.840;1.0773;1.0773;75.8340;75.8340;-1,937.4070;2,691.1212;753.7141;-639.5176;128.2978;-242.4943;No
3/1/2026;93;1.703;0.2383;0.2383;80.4010;80.3394;-2,463.8487;2,687.0316;223.1829;-138.4834;23.8943;-108.5938;No
3/1/2026;94;3.019;0.3667;0.3667;72.7880;72.7880;-2,197.3241;2,492.2611;294.9370;-209.0733;36.7690;-122.6327;No
3/1/2026;95;5.132;0.3792;0.3792;48.5440;48.5440;-1,456.9511;1,754.4772;297.5262;-216.9507;38.0224;-118.5979;No
3/1/2026;96;4.484;0.3715;0.3715;58.3410;58.3410;-1,908.6842;2,225.3591;316.6749;-212.3399;37.2503;-141.5854;No
3/2/2026;1;-12.482;-1.9560;-1.9560;96.9000;98.7800;-2,701.9293;1,557.0691;-1,144.8602;1,110.6702;-171.9598;206.1498;No
3/2/2026;2;-7.143;-1.1228;-1.1228;78.0710;91.4430;-2,357.3091;1,786.7048;-570.6043;625.6931;-98.7098;43.6211;No
3/2/2026;3;-9.930;-0.8848;-0.8848;46.2700;88.8030;-2,762.6613;1,955.2645;-807.3969;493.0110;-77.7863;392.1722;No
3/2/2026;4;2.086;0.3557;0.3557;72.3760;72.3760;-2,153.2584;2,360.0366;206.7782;-199.3433;31.2710;-38.7059;No
3/2/2026;5;-9.280;-1.5771;-1.5771;101.4670;101.4670;-3,289.5601;2,423.3364;-866.2238;974.0029;-124.8322;17.0531;No
3/2/2026;6;-7.673;-1.3238;-1.3238;114.1960;114.1960;-3,208.7934;2,418.3287;-790.4647;811.0757;-104.7827;84.1718;No
3/2/2026;7;-7.134;-1.1404;-1.1404;93.3490;93.3490;-2,784.7874;2,192.0212;-592.7662;693.7976;-90.2661;-10.7654;No
3/2/2026;8;3.108;0.3278;0.3278;77.2000;69.2121;-1,706.9088;1,976.4899;269.5811;-197.7516;25.9464;-97.7759;No
3/2/2026;9;-8.894;-1.3129;-1.3129;98.8240;98.8240;-2,643.0479;1,862.4371;-780.6108;810.4936;-100.8635;70.9807;No
3/2/2026;10;-4.759;-0.7362;-0.7362;96.0220;96.0220;-2,410.4403;2,047.3811;-363.0592;447.1084;-56.5586;-27.4907;No
3/2/2026;11;-5.004;-0.9071;-0.9071;94.8180;94.8180;-2,544.0618;2,160.9970;-383.0647;547.9098;-69.6880;-95.1571;No
3/2/2026;12;2.229;0.2827;0.2827;82.4050;69.4827;-1,378.1894;1,597.5462;219.3569;-168.9867;21.7184;-72.0886;No
3/2/2026;13;-2.691;-0.2797;-0.2797;84.7470;84.7470;-2,124.0141;1,972.2322;-151.7819;159.6476;-21.2580;13.3923;No
3/2/2026;14;0.312;0.0045;0.0045;80.8900;70.8418;-1,553.5607;1,638.0041;84.4434;-2.5737;0.3420;-82.2117;No
3/2/2026;15;-2.107;-0.1681;-0.1681;74.0820;80.3110;-2,082.2233;1,984.0833;-98.1400;96.0066;-12.7761;14.9095;No
3/2/2026;16;-0.549;-0.0457;-0.0457;116.9730;116.9730;-2,762.4344;2,801.0355;38.6011;26.1275;-3.4733;-61.2553;No
3/2/2026;17;2.785;0.4619;0.4619;98.1440;72.9321;-1,453.1721;1,722.2915;269.1194;-260.6187;37.4790;-45.9798;No
3/2/2026;18;0.661;0.0745;0.0745;105.4200;72.9321;-1,811.6334;1,927.8142;116.1808;-42.7295;6.0450;-79.4963;No
3/2/2026;19;-0.619;0.0249;0.0249;82.8550;93.3020;-2,331.0572;2,364.0861;33.0289;-14.4218;2.0204;-20.6275;No
3/2/2026;20;1.518;0.0457;0.0457;71.6190;71.6190;-1,711.0495;1,887.3755;176.3260;-26.8227;3.7081;-153.2114;No
3/2/2026;21;5.397;0.8968;0.8968;95.3310;88.5800;-1,642.3618;2,205.1991;562.8373;-544.7750;81.9119;-99.9742;No
3/2/2026;22;3.241;0.4694;0.4694;85.9260;85.9260;-1,471.9124;1,832.6297;360.7173;-290.2698;42.8741;-113.3216;No
3/2/2026;23;-0.499;0.3579;0.3579;144.0870;144.0870;-2,569.0712;2,638.2330;69.1618;-227.8170;32.6899;125.9654;No
3/2/2026;24;1.854;0.0046;0.0046;94.0140;94.0140;-1,869.3744;2,133.9298;264.5554;-2.9829;0.4202;-261.9927;No
3/2/2026;25;-7.231;-1.3066;-1.3066;124.2180;137.0875;-3,980.1985;3,122.0307;-858.1678;915.3901;-140.7195;83.4972;No
3/2/2026;26;-4.033;-1.0705;-1.0705;133.8470;140.0740;-4,074.4725;3,634.7802;-439.6923;775.1463;-115.2918;-220.1622;No
3/2/2026;27;-3.841;-0.6065;-0.6065;83.4600;157.1680;-4,955.5070;4,482.4314;-473.0757;454.4980;-65.3194;83.8971;No
3/2/2026;28;-0.218;-0.0308;-0.0308;70.9620;180.7960;-5,725.8093;5,842.4227;116.6134;23.5976;-3.3171;-136.8939;No
3/2/2026;29;-6.547;-0.8786;-0.8786;108.3630;175.9780;-4,920.1689;3,920.0859;-1,000.0830;689.0467;-100.9986;412.0349;No
3/2/2026;30;-5.387;-0.7121;-0.7121;96.6430;189.0460;-5,936.6115;5,037.1307;-899.4809;568.3243;-81.8587;413.0153;No
3/2/2026;31;-4.172;-0.5698;-0.5698;85.4950;162.2060;-4,887.7534;4,280.7785;-606.9749;456.3722;-65.5008;216.1034;No
3/2/2026;32;-6.357;-0.6312;-0.6312;76.0620;138.9740;-4,503.4525;3,676.6961;-826.7563;509.0784;-72.5590;390.2369;No
3/2/2026;33;-10.881;-1.4154;-1.4154;101.2190;205.3370;-7,895.6183;5,768.5323;-2,127.0860;1,139.1829;-168.7228;1,156.6258;No
3/2/2026;34;-0.876;-0.1386;-0.1386;89.8370;139.9640;-5,067.6765;5,005.8125;-61.8641;111.7838;-16.5218;-33.3979;No
3/2/2026;35;-8.618;-0.9449;-0.9449;97.5510;124.4210;-4,934.0392;3,893.7552;-1,040.2840;779.6578;-112.6368;373.2630;No
3/2/2026;36;-11.538;-1.4813;-1.4813;105.4410;119.2484;-6,163.7113;4,791.4007;-1,372.3106;1,212.5230;-176.5784;336.3660;No
3/2/2026;37;-7.943;-0.6343;-0.6343;102.5000;130.9440;-4,640.1316;3,556.9628;-1,083.1688;518.9543;-78.5523;642.7668;No
3/2/2026;38;-16.092;-2.0242;-2.0242;102.3250;114.2240;-4,860.0028;3,017.2270;-1,842.7758;1,649.7859;-250.6790;443.6688;No
3/2/2026;39;-16.463;-1.6844;-1.6844;92.2710;97.7790;-4,053.6240;2,444.0839;-1,609.5401;1,405.6716;-208.5978;412.4663;No
3/2/2026;40;-27.672;-4.6546;-4.6546;138.9160;138.9160;-6,979.4177;3,108.8012;-3,870.6165;3,838.9982;-576.4303;608.0486;No
3/2/2026;41;-18.878;-3.0037;-3.0037;125.5850;125.5850;-4,296.6396;1,926.9762;-2,369.6634;2,338.1514;-367.5177;399.0297;No
3/2/2026;42;-16.371;-2.8935;-2.8935;133.8730;133.8730;-5,095.8757;2,906.1151;-2,189.7607;2,223.3094;-354.0342;320.4855;No
3/2/2026;43;-14.529;-2.6306;-2.6306;144.8790;144.8790;-5,679.2568;3,534.9027;-2,144.3541;2,142.7137;-321.8671;323.5074;No
3/2/2026;44;-9.948;-2.5037;-2.5037;117.8760;117.8760;-4,809.1050;3,578.5975;-1,230.5076;2,016.8052;-306.3402;-479.9574;No
3/2/2026;45;-3.228;-0.4797;-0.4797;92.3240;92.3240;-3,024.5342;2,660.3161;-364.2182;388.1510;-60.0580;36.1251;No
3/2/2026;46;1.000;0.0184;0.0184;65.1690;49.9622;-1,422.5238;1,453.6002;31.0765;-14.8436;2.3037;-18.5366;No
3/2/2026;47;11.052;0.3629;0.3629;28.1290;28.1290;-947.4691;1,247.9712;300.5021;-297.1995;45.4347;-48.7373;No
3/2/2026;48;4.675;-0.0175;-0.0175;-0.8600;-0.8600;-30.7957;27.2723;-3.5234;14.5100;-2.1910;-8.7956;No
3/2/2026;49;13.542;0.4963;0.4963;34.3480;32.9608;-1,059.6568;1,468.4036;408.7469;-423.5696;61.5536;-46.7309;No
3/2/2026;50;14.800;0.6451;0.6451;37.2190;32.3715;-745.8070;1,189.1347;443.3277;-551.3065;80.0085;27.9703;No
3/2/2026;51;18.376;1.1738;1.1738;54.0940;23.1100;-478.2846;880.0981;401.8136;-1,004.2655;145.5805;456.8714;No
3/2/2026;52;24.462;1.0445;1.0445;36.3530;17.5100;-299.9463;715.6862;415.7399;-885.8791;129.5441;340.5951;No
3/2/2026;53;14.583;0.6487;0.6487;35.5860;19.5400;-398.9286;676.3185;277.3898;-548.8025;79.5209;191.8918;No
3/2/2026;54;23.205;1.5720;1.5720;57.4620;33.2300;-582.6548;1,356.0166;773.3618;-1,315.9454;192.7036;349.8800;No
3/2/2026;55;25.857;1.9659;1.9659;62.2570;42.3344;-720.4892;1,808.9489;1,088.4598;-1,627.3903;240.9899;297.9407;No
3/2/2026;56;23.090;1.3597;1.3597;48.6510;40.7493;-672.2412;1,616.5655;944.3243;-1,115.7629;166.6788;4.7598;No
3/2/2026;57;3.139;0.2213;0.2213;51.4660;15.7500;-392.1750;442.4648;50.2898;-175.4751;26.5578;98.6276;No
3/2/2026;58;7.497;0.4763;0.4763;48.6110;48.6110;-772.4774;1,132.9280;360.4506;-373.3003;57.1598;-44.3101;No
3/2/2026;59;2.638;0.2386;0.2386;58.6700;58.6700;-1,254.9513;1,405.0878;150.1365;-181.6150;28.6339;2.8446;No
3/2/2026;60;-4.311;-0.5726;-0.5726;83.0910;105.3580;-2,679.5700;2,224.6342;-454.9358;434.0927;-68.7166;89.5597;No
3/2/2026;61;-6.046;-0.3122;-0.3122;36.5250;89.0068;-3,005.1366;2,444.4828;-560.6538;226.4439;-38.5392;372.7492;No
3/2/2026;62;-9.274;-0.2233;-0.2233;17.7980;93.3294;-3,405.1232;2,512.3341;-892.7890;161.2048;-27.5650;759.1493;No
3/2/2026;63;-11.103;-0.5319;-0.5319;35.6860;101.3430;-3,626.4579;2,477.9377;-1,148.5202;384.2967;-65.6599;829.8834;No
3/2/2026;64;-10.234;-0.4676;-0.4676;33.1040;127.5560;-4,103.3490;2,809.4209;-1,293.9281;340.3472;-57.7224;1,011.3033;No
3/2/2026;65;0.754;0.1792;0.1792;94.7010;87.3500;-2,622.5091;2,725.4947;102.9857;-134.1465;23.8917;7.2692;No
3/2/2026;66;1.603;0.2456;0.2456;115.2670;113.4500;-2,760.4654;3,028.7747;268.3093;-185.5532;32.7444;-115.5004;No
3/2/2026;67;-7.503;-1.2393;-1.2393;141.4490;158.3419;-5,212.2987;4,173.7341;-1,038.5645;935.7382;-165.2284;268.0548;No
3/2/2026;68;-8.817;-1.4400;-1.4400;122.5670;194.8980;-7,645.2638;6,132.4656;-1,512.7983;1,094.9281;-191.9866;609.8567;No
3/2/2026;69;-2.692;-0.1683;-0.1683;109.5510;223.7691;-7,525.8024;7,163.2964;-362.5059;128.5194;-25.3504;259.3369;No
3/2/2026;70;-4.864;-0.9192;-0.9192;159.9530;237.0295;-7,810.1220;6,923.6317;-886.4903;713.9665;-138.4554;310.9792;No
3/2/2026;71;-4.589;-1.4310;-1.4310;148.7700;246.2725;-8,610.1791;7,752.4120;-857.7671;1,124.1399;-215.5458;-50.8270;No
3/2/2026;72;-7.189;-1.2883;-1.2883;107.1740;339.0090;-11,462.2333;9,394.2784;-2,067.9549;1,023.5772;-194.0515;1,238.4292;No
3/2/2026;73;-12.241;-1.8264;-1.8264;120.4790;268.5650;-9,825.9877;6,810.2713;-3,015.7164;1,467.5312;-304.4353;1,852.6205;No
3/2/2026;74;-4.359;-0.6239;-0.6239;109.3540;266.5823;-8,452.2584;7,569.6044;-882.6540;502.1677;-103.9954;484.4817;No
3/2/2026;75;-10.769;-1.7855;-1.7855;150.3160;266.5823;-9,337.5782;6,747.9978;-2,589.5805;1,444.3983;-297.6179;1,442.8000;No
3/2/2026;76;-12.081;-1.6878;-1.6878;98.9260;266.5823;-9,992.8375;7,041.2383;-2,951.5992;1,368.6882;-281.3326;1,864.2437;No
3/2/2026;77;-16.937;-2.4157;-2.4157;109.2100;258.3681;-10,643.7322;6,531.5456;-4,112.1867;1,962.3954;-401.5932;2,551.3845;No
3/2/2026;78;-9.679;-1.2946;-1.2946;106.9120;258.3681;-9,610.7766;7,381.5766;-2,229.2000;1,045.9869;-215.2182;1,398.4313;No
3/2/2026;79;-13.220;-1.4830;-1.4830;88.5120;258.3681;-9,864.7524;6,751.9336;-3,112.8189;1,198.6711;-246.5384;2,160.6861;No
3/2/2026;80;-7.879;-1.0449;-1.0449;100.9820;258.3681;-10,171.9521;8,454.5793;-1,717.3728;835.9255;-173.7073;1,055.1546;No
3/2/2026;81;-8.441;-0.9586;-0.9586;88.0690;196.3610;-8,858.0411;7,437.9583;-1,420.0828;764.0237;-151.6045;807.6636;No
3/2/2026;82;-0.157;-0.0314;-0.0314;87.0520;181.6540;-6,962.7978;7,147.5399;184.7421;24.5511;-4.9660;-204.3272;No
3/2/2026;83;-9.272;-1.4162;-1.4162;127.5270;208.3414;-6,164.8220;4,481.6319;-1,683.1902;1,088.6466;-223.9749;818.5184;No
3/2/2026;84;-8.285;-1.2731;-1.2731;104.0260;182.2897;-5,834.3641;4,532.4511;-1,301.9130;964.3055;-201.3433;538.9508;No
3/2/2026;85;-1.803;-0.1666;-0.1666;90.2440;179.1189;-3,566.4364;3,438.7246;-127.7118;124.5315;-22.9790;26.1592;No
3/2/2026;86;0.940;-0.0020;-0.0020;86.1980;86.1980;-1,964.7972;2,138.2276;173.4304;1.4584;-0.2759;-174.6129;No
3/2/2026;87;2.113;0.1748;0.1748;101.4480;101.4480;-1,889.4690;2,212.6823;323.2133;-126.6165;24.1100;-220.7068;No
3/2/2026;88;3.984;0.2249;0.2249;79.9330;79.9330;-1,743.2588;2,143.5633;400.3045;-157.6468;31.0202;-273.6779;No
3/2/2026;89;-4.216;-0.5499;-0.5499;91.2700;127.8530;-2,744.1089;2,332.8058;-411.3031;381.0494;-64.3773;94.6310;No
