Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
9/1/2024;1;-11.274;-2.6020;-2.6020;127.9423;198.6000;-4,129.2912;1,901.9922;-2,227.2990;1,333.4191;-173.1917;1,067.0716;No
9/1/2024;2;-0.035;-0.6096;-0.6096;127.6833;187.9950;-2,825.1889;2,817.4811;-7.7078;304.3996;-40.5756;-256.1162;No
9/1/2024;3;-3.316;-1.7000;-1.7000;127.3056;155.7750;-3,117.8366;2,600.8194;-517.0172;838.4578;-113.1537;-208.2869;No
9/1/2024;4;-4.388;-1.2642;-1.2642;127.2000;155.7750;-2,258.4260;1,569.9005;-688.5255;616.6018;-84.1464;156.0701;No
9/1/2024;5;-12.438;-3.1865;-3.1865;128.6222;183.0000;-3,950.2380;1,675.7310;-2,274.5070;1,540.7932;-180.6076;914.3214;No
9/1/2024;6;-7.470;-1.9502;-1.9502;128.2889;136.0950;-2,485.5030;1,470.7787;-1,014.7243;929.3213;-110.5354;195.9384;No
9/1/2024;7;-0.132;-0.3767;-0.3767;127.0622;136.0950;-2,323.1417;2,303.9523;-19.1894;175.6817;-21.3510;-135.1413;No
9/1/2024;8;-2.088;-0.6678;-0.6678;127.0000;136.0950;-2,150.3010;1,866.5429;-283.7581;311.7741;-37.8502;9.8342;No
9/1/2024;9;-6.342;-1.4547;-1.4547;128.9800;153.6750;-3,075.4978;2,106.8843;-968.6135;674.5350;-78.1654;372.2439;No
9/1/2024;10;-9.215;-2.5195;-2.5195;129.0000;131.7450;-2,835.1524;1,619.6730;-1,215.4794;1,169.1062;-135.3803;181.7535;No
9/1/2024;11;-2.996;-0.8803;-0.8803;129.0000;131.7450;-2,456.6490;2,057.7252;-398.9239;403.7618;-47.3012;42.4632;No
9/1/2024;12;-6.411;-1.7234;-1.7234;129.0178;131.7450;-2,420.8144;1,572.6401;-848.1743;797.3351;-92.6035;143.4427;No
9/1/2024;13;-5.851;-1.4442;-1.4442;126.4933;138.1650;-3,086.8824;2,276.2684;-810.6141;667.3007;-75.9274;219.2407;No
9/1/2024;14;-2.666;-0.8964;-0.8964;126.0000;138.1650;-2,422.4469;2,050.3686;-372.0783;413.0313;-47.1273;6.1744;No
9/1/2024;15;2.388;-0.2050;-0.2050;-3.1061;-3.1061;-57.7921;50.3716;-7.4205;93.0407;-10.7777;-74.8426;No
9/1/2024;16;-2.817;-0.9083;-0.9083;126.0000;138.1650;-2,500.2338;2,107.8452;-392.3886;418.7282;-47.7530;21.4134;No
9/1/2024;17;-3.904;-1.1068;-1.1068;126.0200;134.5800;-2,830.4866;2,305.7591;-524.7274;507.4118;-57.9067;75.2223;No
9/1/2024;18;-4.379;-0.3066;-0.3066;126.0000;146.9550;-212,142.4745;211,497.7830;-644.6916;577.4387;-16.0410;83.2939;No
9/1/2024;19;2.317;-0.2042;-0.2042;-2.9304;-2.9304;-59.0329;52.2930;-6.7399;92.6997;-10.6835;-75.2762;No
9/1/2024;20;-6.774;-1.8197;-1.8197;126.0000;134.5800;-3,049.9865;2,138.8799;-911.1066;839.6474;-95.2049;166.6641;No
9/1/2024;21;-5.390;-1.3642;-1.3642;126.1333;146.6250;-2,717.8410;1,927.8255;-790.0155;629.9813;-75.5494;235.5836;No
9/1/2024;22;-5.549;-1.4099;-1.4099;126.0000;133.8150;-2,493.3749;1,747.8915;-745.4834;655.7139;-78.0803;167.8497;No
9/1/2024;23;-2.007;-0.8351;-0.8351;126.0000;133.8150;-2,203.3978;1,931.8872;-271.5106;383.7341;-46.2478;-65.9756;No
9/1/2024;24;-0.136;-0.4439;-0.4439;126.0000;133.8150;-1,871.1351;1,849.5909;-21.5442;203.3051;-24.5832;-157.1777;No
9/1/2024;25;0.246;-0.2113;-0.2113;-2.9000;-2.9000;-52.9221;52.1072;-0.8149;97.9832;-13.4427;-83.7256;No
9/1/2024;26;-0.308;-0.5249;-0.5249;120.5422;128.2500;-1,966.0725;1,924.9043;-41.1683;248.6377;-33.3936;-174.0758;No
9/1/2024;27;0.932;-0.2714;-0.2714;-3.0131;-3.0131;-52.8558;50.1139;-2.7419;129.7312;-17.2662;-109.7231;No
9/1/2024;28;1.563;-0.4258;-0.4258;-3.8432;-3.8432;-68.7318;63.0631;-5.6687;205.9723;-27.0890;-173.2146;No
9/1/2024;29;-9.429;-2.2232;-2.2232;128.3233;158.2200;-3,578.6200;2,074.2642;-1,504.3558;1,108.9981;-183.1717;578.5293;No
9/1/2024;30;0.245;-0.4622;-0.4622;-2.9973;-2.9973;-61.0280;60.8242;-0.2038;234.1808;-38.0811;-195.8959;No
9/1/2024;31;2.635;-0.2762;-0.2762;-2.9136;-2.9136;-58.2312;51.1016;-7.1296;141.6801;-22.7564;-111.7941;No
9/1/2024;32;2.715;-0.1132;-0.1132;-3.7633;-3.7633;-74.8972;65.5040;-9.3932;59.3757;-9.3267;-40.6558;No
9/1/2024;33;-5.959;-1.2018;-1.2018;118.1244;179.6250;-4,289.6246;3,169.6628;-1,119.9619;651.5396;-133.1859;601.6082;No
9/1/2024;34;-1.766;-0.7695;-0.7695;125.8400;134.6550;-2,307.8520;2,037.4648;-270.3872;424.9270;-85.2775;-69.2622;No
9/1/2024;35;-3.972;-1.2415;-1.2415;119.9467;119.9467;-2,488.5342;1,959.4493;-529.0849;712.3621;-137.5855;-45.6917;No
9/1/2024;36;3.438;-0.1901;-0.1901;-2.9267;-2.9267;-73.0417;64.1738;-8.8679;109.8933;-21.0673;-79.9581;No
9/1/2024;37;-1.508;-0.4294;-0.4294;123.9422;159.4050;-3,628.2172;3,310.8419;-317.3754;255.0429;-59.2387;121.5712;No
9/1/2024;38;0.083;-0.4226;-0.4226;-3.0326;-3.0326;-64.2001;65.6285;1.4284;255.6911;-58.3006;-198.8188;No
9/1/2024;39;2.501;-0.2377;-0.2377;-3.5955;-3.5955;-71.8165;65.0138;-6.8027;146.3238;-32.7924;-106.7287;No
9/1/2024;40;9.393;-0.2559;-0.2559;-4.0489;-4.0489;-96.3476;60.5311;-35.8166;158.7362;-35.3032;-87.6164;No
9/1/2024;41;13.070;-0.1015;-0.1015;-5.0000;-5.0000;-136.9800;74.7850;-62.1950;68.1337;-15.8749;9.9362;No
9/1/2024;42;3.335;-0.0745;-0.0745;-3.1578;-3.1578;-56.9193;48.3270;-8.5924;51.6372;-11.6520;-31.3928;No
9/1/2024;43;8.303;-0.0592;-0.0592;-4.9556;-4.9556;-95.2119;57.3660;-37.8459;41.5185;-9.2591;5.5865;No
9/1/2024;44;25.049;-0.1794;-0.1794;-5.0000;-5.0000;-184.1500;62.2200;-121.9300;126.6310;-28.0587;23.3577;No
9/1/2024;45;15.729;-0.1046;-0.1046;-5.0000;-5.0000;-131.0200;55.8750;-75.1450;79.0970;-16.7968;12.8448;No
9/1/2024;46;11.000;-0.0717;-0.0717;-5.0000;-5.0000;-127.8900;76.3050;-51.5850;55.1158;-11.5137;7.9829;No
9/1/2024;47;3.159;-0.1082;-0.1082;-4.0756;-11.5200;-267.9206;240.0192;-27.9014;83.8227;-17.3749;-38.5464;No
9/1/2024;48;12.123;-0.0794;-0.0794;-5.0000;-5.0000;-140.0900;82.7850;-57.3050;61.0860;-12.7501;8.9691;No
9/1/2024;49;-12.536;-2.1213;-2.1213;120.6000;120.6000;-4,199.0508;2,599.7742;-1,599.2766;1,624.3168;-301.8164;276.7762;No
9/1/2024;50;10.692;-0.0689;-0.0689;-4.8867;-4.8867;-143.7618;95.1538;-48.6080;51.2807;-9.8030;7.1303;No
9/1/2024;51;11.243;-0.0760;-0.0760;-4.9400;-4.9400;-154.4046;102.4358;-51.9688;56.3866;-10.8132;6.3954;No
9/1/2024;52;11.268;-0.0772;-0.0772;-5.0000;-12.3000;-384.6825;254.3394;-130.3431;57.0842;-10.9839;84.2428;No
9/1/2024;53;4.197;-0.1529;-0.1529;-4.1822;-4.1822;-126.1101;111.7024;-14.4077;117.4987;-19.2654;-83.8256;No
9/1/2024;54;1.861;-0.3837;-0.3837;-3.9867;-3.9867;-106.7519;102.1911;-4.5608;293.3383;-48.3462;-240.4313;No
9/1/2024;55;3.796;-0.0424;-0.0424;-4.6111;-4.6111;-107.8951;93.7206;-14.1745;32.0512;-5.3424;-12.5343;No
9/1/2024;56;5.866;-0.0415;-0.0415;-4.8244;-4.8244;-116.2053;91.1522;-25.0531;31.4254;-5.2290;-1.1433;No
9/1/2024;57;4.857;-0.3695;-0.3695;-4.4333;-23.9700;-706.3480;605.7459;-100.6021;272.9102;-42.5893;-129.7188;No
9/1/2024;58;0.364;-0.8262;-0.8262;-4.2778;-37.5450;-824.0752;833.9871;9.9119;603.7355;-95.2295;-518.4179;No
9/1/2024;59;-6.222;-0.9695;-0.9695;118.0000;118.0000;-2,917.1960;2,113.9700;-803.2260;707.0423;-111.7465;207.9302;No
9/1/2024;60;-3.838;-0.9810;-0.9810;118.0000;118.0000;-2,720.0180;2,197.8680;-522.1500;704.7331;-113.0720;-69.5111;No
9/1/2024;61;-1.080;-0.8307;-0.8307;118.3556;118.3556;-3,521.0791;3,320.8214;-200.2577;576.7607;-89.3011;-287.2019;No
9/1/2024;62;-4.628;-0.9096;-0.9096;118.0000;118.0000;-3,158.9780;2,548.4460;-610.5320;629.9122;-97.7829;78.4027;No
9/1/2024;63;-4.579;-0.7727;-0.7727;118.2000;230.5800;-5,699.7070;4,531.1276;-1,168.5794;530.6555;-83.0660;720.9900;No
9/1/2024;64;-8.339;-1.6632;-1.6632;118.3056;298.0200;-10,413.4148;7,811.9983;-2,601.4166;1,128.3660;-178.7957;1,651.8462;No
9/1/2024;65;3.396;-0.4301;-0.4301;-4.2942;-4.2942;-185.4622;172.2232;-13.2390;275.0287;-45.9158;-215.8739;No
9/1/2024;66;5.424;-0.1750;-0.1750;-4.5013;-4.5013;-125.9779;103.6109;-22.3670;109.2750;-18.6823;-68.2257;No
9/1/2024;67;0.418;-0.3890;-0.3890;-2.9009;-2.9009;-70.7471;70.3004;-0.4467;238.8568;-41.5281;-196.8820;No
9/1/2024;68;-4.700;-0.9935;-0.9935;118.0222;287.5050;-9,118.2211;7,705.7090;-1,412.5121;615.3408;-106.0621;903.2334;No
9/1/2024;69;5.907;-0.0672;-0.0672;-4.7947;-4.7947;-146.2671;118.8990;-27.3681;41.0454;-7.1303;-6.5469;No
9/1/2024;70;12.265;-0.1080;-0.1080;-5.0000;-5.0000;-169.6900;109.2600;-60.4300;64.8853;-11.4594;7.0041;No
9/1/2024;71;10.708;-0.0748;-0.0748;-3.4297;-3.4297;-139.6883;103.3540;-36.3342;45.6120;-7.9367;-1.3410;No
9/1/2024;72;9.346;-0.4174;-0.4174;-3.0400;-3.0400;-143.2205;115.0032;-28.2173;254.4054;-44.2886;-181.8995;No
9/1/2024;73;8.759;-1.0941;-1.0941;-3.9733;-3.9733;-100.6636;66.2429;-34.4207;665.9104;-122.9550;-508.5347;No
9/1/2024;74;0.449;-0.5167;-0.5167;-2.9093;-2.9093;-58.9977;57.8020;-1.1957;314.4882;-58.0667;-255.2257;No
9/1/2024;75;-4.059;-0.8956;-0.8956;177.1733;262.6650;-7,199.3850;6,136.6424;-1,062.7426;553.8764;-100.6475;609.5137;No
9/1/2024;76;-5.572;-1.9144;-1.9144;173.6315;387.4800;-9,700.5618;7,550.0478;-2,150.5140;1,176.0224;-215.1403;1,189.6319;No
9/1/2024;77;6.251;-0.5257;-0.5257;-1.5249;-1.5249;-33.4960;24.0172;-9.4788;325.8916;-66.6062;-249.8066;No
9/1/2024;78;3.710;-0.4544;-0.4544;-1.0000;-1.0000;-25.3920;21.7100;-3.6820;281.7902;-57.5725;-220.5357;No
9/1/2024;79;-3.674;-1.1476;-1.1476;210.0000;265.9350;-6,538.5438;5,559.1052;-979.4386;732.8343;-145.4009;392.0052;No
9/1/2024;80;-5.352;-1.8708;-1.8708;214.6400;322.2900;-9,568.1455;7,835.8368;-1,732.3088;1,208.1862;-237.0304;761.1529;No
9/1/2024;81;-3.835;-1.2965;-1.2965;204.9778;446.9250;-10,103.6335;8,380.7376;-1,722.8959;842.3915;-167.6089;1,048.1133;No
9/1/2024;82;-0.718;-0.5918;-0.5918;161.8800;411.6000;-7,863.2064;7,554.5064;-308.7000;379.0687;-76.5067;6.1380;No
9/1/2024;83;-0.805;-0.5871;-0.5871;159.3733;295.4550;-5,877.1909;5,643.7814;-233.4095;374.2167;-75.8991;-64.9081;No
9/1/2024;84;6.603;-0.0967;-0.0967;-1.0000;-1.0000;-24.8270;18.2350;-6.5920;60.2170;-12.5012;-41.1238;No
9/1/2024;85;-4.465;-1.3729;-1.3729;153.9317;525.0000;-14,067.9000;11,743.7250;-2,324.1750;839.8488;-152.3068;1,636.6330;No
9/1/2024;86;0.622;-0.6989;-0.6989;-1.0880;-1.0880;-20.3946;19.7494;-0.6452;415.8828;-77.5346;-337.7030;No
9/1/2024;87;0.447;-0.6865;-0.6865;-1.0000;-1.0000;-20.4510;20.0520;-0.3990;406.6273;-76.1589;-330.0694;No
9/1/2024;88;4.069;-0.3787;-0.3787;-1.8106;-165.0300;-5,158.0127;4,486.8356;-671.1770;216.9028;-42.0122;496.2864;No
9/1/2024;89;3.441;-0.4313;-0.4313;-1.8236;-1.8236;-39.1217;32.7482;-6.3735;246.1575;-38.9266;-200.8575;No
9/1/2024;90;14.509;-0.0411;-0.0411;-2.6819;-2.6819;-76.4744;37.6968;-38.7776;22.7672;-3.7094;19.7198;No
9/1/2024;91;7.221;-0.0160;-0.0160;-2.0114;-2.0114;-53.1754;38.6169;-14.5585;8.8473;-1.4441;7.1553;No
9/1/2024;92;7.531;-0.0185;-0.0185;-1.5533;-1.5533;-43.3386;31.6516;-11.6870;9.9816;-1.6697;3.3751;No
9/1/2024;93;5.098;-0.0731;-0.0731;-1.0232;-1.0232;-23.5960;18.3398;-5.2562;38.4817;-5.2864;-27.9391;No
9/1/2024;94;8.797;-0.0135;-0.0135;-2.0302;-2.0302;-46.2439;28.4959;-17.7480;6.9386;-0.9763;11.7857;No
9/1/2024;95;11.273;-0.0068;-0.0068;-1.9378;-1.9378;-48.9391;27.2086;-21.7305;3.4816;-0.4918;18.7406;No
9/1/2024;96;14.232;-0.0216;-0.0216;-2.6541;-2.6541;-73.1576;35.4137;-37.7440;11.0511;-1.5620;28.2549;No
9/2/2024;1;-0.710;-0.4442;-0.4442;131.1713;247.5000;-4,463.4150;4,288.9275;-174.4875;225.2787;-26.7320;-24.0592;No
9/2/2024;2;8.601;-0.0902;-0.0902;-5.0000;-5.0000;-125.7500;82.8550;-42.8950;44.4351;-5.4282;3.8881;No
9/2/2024;3;-0.362;-0.5529;-0.5529;129.1000;251.1000;-5,237.9460;5,141.5236;-96.4224;271.4939;-33.2735;-141.7980;No
9/2/2024;4;0.721;-0.5616;-0.5616;-5.0000;-5.0000;-77.9250;74.4500;-3.4750;273.1005;-33.7971;-235.8284;No
9/2/2024;5;9.100;-0.1035;-0.1035;-4.9000;-4.9000;-95.9665;51.3912;-44.5753;49.0064;-5.3401;0.9090;No
9/2/2024;6;11.058;-0.1144;-0.1144;-5.0000;-5.0000;-110.0850;54.9000;-55.1850;53.6933;-5.9025;7.3942;No
9/2/2024;7;3.492;-0.1743;-0.1743;-4.3689;-4.3689;-78.2732;63.0520;-15.2212;82.6966;-8.9930;-58.4823;No
9/2/2024;8;4.430;-0.1532;-0.1532;-4.5933;-4.5933;-78.1274;57.9904;-20.1370;72.2524;-7.9044;-44.2110;No
9/2/2024;9;-8.398;-2.3778;-2.3778;130.1788;207.9150;-5,004.3061;3,264.8892;-1,739.4169;1,169.8620;-115.2686;684.8235;No
9/2/2024;10;-2.951;-1.0036;-1.0036;130.0000;141.8550;-3,221.6689;2,804.8989;-416.7700;486.9773;-48.6515;-21.5558;No
9/2/2024;11;-7.423;-1.9834;-1.9834;130.0000;142.7250;-3,314.3600;2,253.4850;-1,060.8749;974.1961;-96.1493;182.8281;No
9/2/2024;12;-2.726;-1.2356;-1.2356;130.0000;141.8550;-3,256.9908;2,869.7267;-387.2642;604.3561;-59.8982;-157.1938;No
9/2/2024;13;3.654;-0.1575;-0.1575;-4.1889;-4.1889;-89.5000;74.1980;-15.3021;84.9497;-7.4351;-62.2125;No
9/2/2024;14;7.969;-0.0723;-0.0723;-4.9733;-4.9733;-113.3415;73.7391;-39.6024;38.9644;-3.4131;4.0511;No
9/2/2024;15;-1.582;-0.6592;-0.6592;129.0000;141.3750;-2,805.8696;2,581.0834;-224.7863;361.9064;-31.1189;-106.0013;No
9/2/2024;16;-0.317;-0.6962;-0.6962;129.0000;155.1900;-3,014.4106;2,964.9050;-49.5056;378.7799;-32.8655;-296.4088;No
9/2/2024;17;0.272;-0.6023;-0.6023;-3.0978;-3.0978;-70.2922;69.4496;-0.8426;292.9144;-30.9070;-261.1648;No
9/2/2024;18;-1.033;-0.5684;-0.5684;129.4267;148.2000;-2,632.9212;2,479.2378;-153.6834;275.1108;-29.1674;-92.2600;No
9/2/2024;19;-0.573;-0.3872;-0.3872;129.4567;156.2700;-3,024.6059;2,933.3442;-91.2617;188.2593;-19.8692;-77.1285;No
9/2/2024;20;-0.342;-0.5585;-0.5585;129.3167;255.0000;-5,460.5700;5,369.2800;-91.2900;274.8278;-28.6594;-154.8784;No
9/2/2024;21;12.739;-0.2859;-0.2859;-4.9644;-4.9644;-117.1549;53.8042;-63.3507;145.2436;-16.3998;-65.4931;No
9/2/2024;22;0.616;-0.4958;-0.4958;-5.0000;-5.0000;-81.7800;78.7000;-3.0800;258.5462;-28.4401;-227.0261;No
9/2/2024;23;-0.150;-0.1976;-0.1976;141.9544;192.0300;-3,209.2054;3,179.4407;-29.7647;105.1764;-11.3347;-64.0770;No
9/2/2024;24;-3.658;-1.2486;-1.2486;149.8267;308.7150;-7,744.1158;6,595.6960;-1,148.4198;682.6979;-71.6222;537.3441;No
9/2/2024;25;11.330;-0.1032;-0.1032;-2.6356;-2.6356;-72.8664;42.9840;-29.8824;60.6020;-7.3790;-23.3406;No
9/2/2024;26;0.222;-0.3054;-0.3054;-1.0000;-1.0000;-19.4650;19.2880;-0.1770;188.6197;-21.8367;-166.6060;No
9/2/2024;27;-2.773;-1.1831;-1.1831;214.2756;608.3100;-16,150.0222;14,419.9886;-1,730.0336;753.5552;-84.5940;1,061.0725;No
9/2/2024;28;-1.955;-1.1704;-1.1704;210.8933;1,005.1200;-28,413.7373;26,302.9853;-2,110.7520;757.6253;-83.6859;1,436.8126;No
9/2/2024;29;-1.154;-0.6652;-0.6652;189.3556;336.8550;-8,860.2971;8,414.6379;-445.6592;441.4331;-51.6255;55.8516;No
9/2/2024;30;3.492;-0.3837;-0.3837;-1.0000;-1.0000;-24.3590;21.0950;-3.2640;258.4299;-29.7786;-225.3873;No
9/2/2024;31;2.997;-0.1829;-0.1829;-1.0000;-1.0000;-20.8270;18.0790;-2.7480;124.6724;-14.1947;-107.7297;No
9/2/2024;32;16.362;-0.0221;-0.0221;-1.0000;-1.0000;-32.4940;16.4340;-16.0600;15.1147;-1.7152;2.6605;No
9/2/2024;33;-1.314;-0.9336;-0.9336;200.1952;313.7700;-7,505.6922;6,975.7346;-529.9575;647.4425;-76.3759;-41.1090;No
9/2/2024;34;3.298;-0.1797;-0.1797;-1.0000;-1.0000;-22.1060;19.2770;-2.8290;125.7636;-14.7009;-108.2337;No
9/2/2024;35;4.660;-0.0245;-0.0245;-1.0000;-1.0000;-18.7510;14.6230;-4.1280;17.2931;-2.0043;-11.1608;No
9/2/2024;36;17.857;-0.0186;-0.0186;-1.4133;-1.4133;-42.4372;17.9305;-24.5066;13.0510;-1.5216;12.9773;No
9/2/2024;37;0.572;-0.1849;-0.1849;-1.0178;-1.0178;-24.8353;24.8170;-0.0183;130.8073;-15.7600;-115.0290;No
9/2/2024;38;7.852;-0.0103;-0.0103;-1.0000;-1.0000;-27.8270;20.5870;-7.2400;7.3454;-0.8779;0.7725;No
9/2/2024;39;1.239;-0.2038;-0.2038;-1.0000;-1.0000;-25.5560;25.0080;-0.5480;147.1597;-17.3709;-129.2408;No
9/2/2024;40;7.086;-0.0575;-0.0575;-1.0000;-1.0000;-30.6720;24.2340;-6.4380;41.5421;-4.9010;-30.2031;No
9/2/2024;41;-2.179;-0.6857;-0.6857;136.6909;236.2050;-8,734.1523;8,056.0077;-678.1446;526.1107;-59.9247;211.9585;No
9/2/2024;42;4.636;-0.1415;-0.1415;-5.0000;-5.0000;-159.6600;140.1700;-19.4900;108.5238;-12.3660;-76.6678;No
9/2/2024;43;-0.225;-0.8569;-0.8569;128.5644;157.4550;-4,383.3897;4,230.9733;-152.4164;662.5042;-74.8862;-435.2016;No
9/2/2024;44;1.325;-0.2827;-0.2827;-5.0000;-5.0000;-151.8850;148.7100;-3.1750;220.0066;-24.7057;-192.1259;No
9/2/2024;45;-14.616;-2.1959;-2.1959;122.0933;182.9100;-6,564.2741;3,751.1183;-2,813.1558;1,825.9328;-198.3007;1,185.5237;No
9/2/2024;46;-15.773;-2.5246;-2.5246;131.1467;140.4000;-4,833.5508;2,510.3520;-2,323.1988;2,125.0314;-227.9840;426.1514;No
9/2/2024;47;-22.234;-3.4264;-3.4264;129.4100;153.2550;-5,646.3740;2,121.3557;-3,525.0183;2,916.9511;-309.4211;917.4882;No
9/2/2024;48;-21.363;-3.3269;-3.3269;129.0178;140.4000;-5,509.4364;2,406.8772;-3,102.5592;2,856.4902;-300.4357;546.5047;No
9/2/2024;49;-15.800;-2.2531;-2.2531;120.1933;198.5550;-7,011.5727;3,720.7221;-3,290.8506;1,940.5807;-210.8113;1,561.0812;No
9/2/2024;50;-15.289;-2.3178;-2.3178;128.6356;143.0700;-5,206.3173;2,912.1899;-2,294.1275;2,003.3640;-216.8650;507.6284;No
9/2/2024;51;-18.821;-2.7997;-2.7997;128.8222;143.0700;-5,579.3008;2,779.4209;-2,799.8799;2,430.3905;-261.9539;631.4433;No
9/2/2024;52;-13.352;-2.0458;-2.0458;131.0000;198.5550;-7,181.3372;4,381.3146;-2,800.0226;1,768.3141;-191.4153;1,223.1238;No
9/2/2024;53;-5.871;-0.8489;-0.8489;132.1389;199.7850;-6,258.6647;4,927.8968;-1,330.7679;734.2133;-78.2550;674.8096;No
9/2/2024;54;-2.451;-0.5184;-0.5184;128.6233;154.0500;-4,205.1029;3,712.2969;-492.8060;443.8819;-47.7882;96.7122;No
9/2/2024;55;-6.531;-1.0544;-1.0544;127.4800;164.7450;-4,959.6482;3,755.5270;-1,204.1212;901.7576;-97.1988;399.5624;No
9/2/2024;56;-18.723;-2.9487;-2.9487;132.0000;147.1050;-5,605.4360;2,743.6554;-2,861.7807;2,538.3705;-271.8230;595.2331;No
9/2/2024;57;-0.778;-0.5972;-0.5972;121.7233;157.9050;-3,549.8623;3,300.3724;-249.4899;484.8532;-53.7743;-181.5890;No
9/2/2024;58;-8.282;-1.2180;-1.2180;118.4000;157.9050;-4,152.2699;2,734.4409;-1,417.8290;989.1837;-109.6736;538.3189;No
9/2/2024;59;-4.399;-0.6237;-0.6237;117.3733;169.8150;-4,301.2441;3,440.6217;-860.6224;500.8182;-56.1604;415.9647;No
9/2/2024;60;-9.748;-1.4567;-1.4567;118.7967;216.8250;-5,908.0476;3,655.8863;-2,252.1613;1,169.0792;-131.1671;1,214.2492;No
9/2/2024;61;6.521;-0.6292;-0.6292;-3.9432;-3.9432;-100.6344;77.5943;-23.0401;474.0636;-56.5802;-394.4433;No
9/2/2024;62;3.498;-0.7077;-0.7077;-3.1405;-3.1405;-69.6343;60.4169;-9.2174;526.2982;-63.6392;-453.4416;No
9/2/2024;63;-20.214;-5.2186;-5.2186;192.8289;236.5500;-10,901.1702;5,992.5212;-4,908.6491;3,890.9041;-469.2774;1,487.0223;No
9/2/2024;64;9.416;-0.0552;-0.0552;-2.0301;-2.0301;-68.4306;50.2287;-18.2019;40.9452;-4.9638;-17.7795;No
9/2/2024;65;1.811;-0.2299;-0.2299;-1.0176;-1.0176;-27.8232;26.4403;-1.3829;173.6148;-21.4405;-150.7914;No
9/2/2024;66;-6.136;-1.8503;-1.8503;208.6977;284.9400;-7,276.2278;5,442.0691;-1,834.1588;1,396.7087;-172.5590;610.0091;No
9/2/2024;67;-20.222;-6.2980;-6.2980;244.4916;342.0000;-12,087.9900;5,107.0860;-6,980.9040;4,744.7730;-587.3515;2,823.4825;No
9/2/2024;68;-22.791;-7.3201;-7.3201;245.1900;314.2500;-15,803.6325;8,605.1078;-7,198.5248;5,497.8323;-682.6725;2,383.3650;No
9/2/2024;69;-1.294;-2.1919;-2.1919;330.7816;397.0050;-10,292.7516;9,703.1992;-589.5524;1,651.6591;-221.6252;-840.4815;No
9/2/2024;70;-6.066;-2.5104;-2.5104;343.8356;397.0050;-9,444.3519;6,945.9995;-2,498.3525;1,887.8652;-253.8291;864.3163;No
9/2/2024;71;-8.676;-4.1587;-4.1587;356.7187;397.0050;-10,163.3280;6,651.4218;-3,511.9062;3,094.1755;-420.4903;838.2210;No
9/2/2024;72;-7.895;-3.9352;-3.9352;356.4032;447.0000;-14,889.1230;11,315.8050;-3,573.3180;2,902.3795;-397.8920;1,068.8305;No
9/2/2024;73;5.124;-2.1663;-2.1663;-3.7378;-3.7378;-102.8867;84.1379;-18.7488;1,577.7832;-242.7274;-1,316.3070;No
9/2/2024;74;-0.469;-2.1839;-2.1839;550.0733;750.0000;-12,418.5000;12,083.2500;-335.2500;1,582.5654;-244.6994;-1,002.6160;No
9/2/2024;75;-0.879;-2.0051;-2.0051;554.4711;930.0000;-17,177.1000;16,357.7700;-819.3300;1,456.0243;-224.6654;-412.0289;No
9/2/2024;76;0.195;-0.9409;-0.9409;-1.0000;-1.0000;-20.5950;20.4130;-0.1820;683.3368;-105.4250;-577.7298;No
9/2/2024;77;3.807;-1.8362;-1.8362;-1.0000;-1.0000;-21.1160;17.3680;-3.7480;1,342.5923;-225.3164;-1,113.5279;No
9/2/2024;78;1.265;-2.8673;-2.8673;-1.0000;-1.0000;-14.4910;13.2470;-1.2440;2,106.4551;-351.8406;-1,753.3705;No
9/2/2024;79;-2.206;-4.0895;-4.0895;655.1689;1,183.5000;-18,798.7140;16,152.4080;-2,646.3060;3,032.2487;-501.8144;115.8717;No
9/2/2024;80;-4.550;-4.8421;-4.8421;605.2756;1,267.5000;-28,392.0000;22,624.8750;-5,767.1250;3,612.1000;-594.1644;2,749.1894;No
9/2/2024;81;1.876;-1.7005;-1.7005;-1.0000;-1.0000;-27.1730;25.3130;-1.8600;1,260.0247;-204.6892;-1,053.4755;No
9/2/2024;82;2.361;-0.9334;-0.9334;-1.0000;-1.0000;-21.6070;19.2800;-2.3270;687.9053;-112.3534;-573.2249;No
9/2/2024;83;1.211;-1.2332;-1.2332;-1.0000;-1.0000;-16.4850;15.3030;-1.1820;901.2614;-148.4403;-751.6391;No
9/2/2024;84;12.349;-0.0976;-0.0976;-2.6632;-2.6632;-81.9387;49.2452;-32.6934;69.8115;-11.7481;-25.3699;No
9/2/2024;85;-6.472;-3.8165;-3.8165;268.1288;1,055.2500;-23,807.4953;16,971.5858;-6,835.9095;2,684.5402;-394.7826;4,546.1519;No
9/2/2024;86;14.138;-0.6062;-0.6062;-3.5677;-3.5677;-96.5277;46.3337;-50.1940;415.4053;-62.7059;-302.5054;No
9/2/2024;87;3.628;-1.4202;-1.4202;-2.4622;-144.7500;-2,863.8788;2,346.3975;-517.4813;956.0623;-146.9069;-291.6741;No
