Dátum;Zúčtovacia perióda;Veľkosť odchýlky sústavy (MWh);Zúčtovacia cena PNRE (EUR/MWh);Cena za PRE (EUR/MWh);Cena odchýlky sústavy (EUR/MWh);Zúčtovacia cena odchýlky (EUR/MWh);Platba SZ za odchýlku (EUR);Platba OKTE za odchýlku (EUR);Platba za odchýlku sústavy (EUR);Celkové náklady na RE (EUR);Platba za PRE (EUR);Saldo výnosov a nákladov za odchýlky a RE (EUR);Zúčtovanie v zvláštnom režime
1.3.2026;15;10,915;0,9352;0,9352;48,1780;48,1780;-854,3405;1427,1287;572,7882;-519,1127;76,5255;-130,2011;Nie
1.3.2026;16;17,266;1,5710;1,5710;49,5350;48,3952;-862,0637;1745,1309;883,0672;-863,5631;128,5518;-148,0559;Nie
1.3.2026;17;12,952;1,2237;1,2237;54,8190;39,0226;-721,8401;1265,3078;543,4678;-679,9986;101,3456;35,1852;Nie
1.3.2026;18;-0,440;-0,0218;-0,0218;44,6340;68,9370;-1554,7362;1592,0311;37,2949;12,2485;-1,8055;-47,7380;Nie
1.3.2026;19;-1,312;-0,1268;-0,1268;71,5470;77,5280;-1994,8730;1970,9943;-23,8786;68,6075;-10,5014;-34,2274;Nie
1.3.2026;20;-4,069;-0,3969;-0,3969;54,8730;81,9500;-1982,3705;1725,9490;-256,4216;218,4967;-32,8709;70,7957;Nie
1.3.2026;21;0,599;-0,0727;-0,0727;14,2030;14,2030;-285,2246;307,6938;22,4691;40,3681;-6,3716;-56,4657;Nie
1.3.2026;22;-1,960;-0,1250;-0,1250;24,1900;75,1850;-1464,9045;1391,8247;-73,0798;69,8051;-10,9553;14,2300;Nie
1.3.2026;23;-1,722;-0,1512;-0,1512;48,0780;76,1310;-1743,9328;1690,4127;-53,5201;84,8147;-13,2515;-18,0431;Nie
1.3.2026;24;-2,537;-0,4867;-0,4867;75,3310;78,4300;-1827,0269;1708,2838;-118,7430;275,1032;-42,6554;-113,7048;Nie
1.3.2026;25;10,764;0,2508;0,2508;12,6300;12,6300;-205,8059;354,8651;149,0593;-144,5536;25,8344;-30,3401;Nie
1.3.2026;26;7,618;0,4427;0,4427;34,2440;34,2440;-677,1409;974,5842;297,4434;-259,3017;45,6016;-83,7433;Nie
1.3.2026;27;8,841;0,2568;0,2568;17,0720;17,0720;-299,4941;467,4826;167,9885;-152,1823;26,4525;-42,2586;Nie
1.3.2026;28;7,101;0,2290;0,2290;20,6090;20,6090;-417,6208;582,8225;165,2017;-137,7394;23,5888;-51,0512;Nie
1.3.2026;29;-0,009;0,1099;0,1099;68,6840;80,3880;-2029,6362;2088,8018;59,1656;-67,7724;14,0236;-5,4167;Nie
1.3.2026;30;-0,019;-0,0914;-0,0914;95,9140;95,9140;-2421,3489;2455,3984;34,0495;57,0899;-11,6629;-79,4765;Nie
1.3.2026;31;-0,036;-0,1490;-0,1490;92,2410;92,2410;-2534,5982;2545,9438;11,3456;93,2841;-19,0128;-85,6169;Nie
1.3.2026;32;5,664;0,6833;0,6833;74,4800;45,4875;-1263,3698;1522,7850;259,4152;-432,4151;87,1911;85,8088;Nie
1.3.2026;33;-2,372;-0,4835;-0,4835;100,4910;100,4910;-3410,3631;3132,5055;-277,8576;306,8019;-75,7035;46,7592;Nie
1.3.2026;34;7,357;0,3849;0,3849;39,9270;33,7893;-1118,8313;1348,1255;229,2942;-247,3328;60,2653;-42,2267;Nie
1.3.2026;35;3,978;0,3422;0,3422;56,6630;33,5438;-1090,4083;1198,2852;107,8769;-241,4700;53,5796;80,0135;Nie
1.3.2026;36;2,110;0,1686;0,1686;66,8840;31,0871;-1049,4694;1092,0276;42,5582;-120,9609;26,3984;52,0043;Nie
1.3.2026;37;-8,281;-0,9784;-0,9784;100,4810;100,4810;-4032,2020;3120,4375;-911,7646;697,0345;-182,5743;397,3044;Nie
1.3.2026;38;-7,792;-1,0522;-1,0522;91,3970;91,3970;-3748,4652;2965,7413;-782,7239;757,0009;-196,3458;222,0688;Nie
1.3.2026;39;-3,403;-0,2372;-0,2372;50,4900;50,4900;-1900,2921;1692,7277;-207,5644;169,8097;-44,2627;82,0174;Nie
1.3.2026;40;-0,928;-0,2849;-0,2849;38,5570;38,5570;-1656,1774;1594,6018;-61,5755;204,3241;-53,1638;-89,5848;Nie
1.3.2026;41;0,634;-0,1876;-0,1876;18,0090;0,9100;-38,0143;38,0981;0,0837;141,0649;-38,3721;-102,7765;Nie
1.3.2026;42;5,426;-0,0295;-0,0295;-7,3980;-7,3980;-270,5079;233,9026;-36,6053;22,3178;-6,0340;20,3215;Nie
1.3.2026;43;2,739;-0,1803;-0,1803;-9,2020;-9,2020;-339,1673;318,9045;-20,2628;138,1986;-36,8789;-81,0569;Nie
1.3.2026;44;9,049;0,3671;0,3671;29,2110;-0,8910;-41,7915;34,1387;-7,6528;-283,7270;75,0874;216,2924;Nie
1.3.2026;45;6,598;0,3742;0,3742;47,1380;0,0100;-0,4613;0,5188;0,0575;-307,0326;78,7104;228,2648;Nie
1.3.2026;46;8,683;0,3147;0,3147;33,6950;0,0000;0,0000;0,0000;0,0000;-259,2674;66,1949;193,0725;Nie
1.3.2026;47;8,377;0,1239;0,1239;14,5580;-0,0110;-0,6599;0,5775;-0,0824;-100,2581;26,0615;74,2790;Nie
1.3.2026;48;7,108;0,1404;0,1404;17,0850;-0,1100;-6,7124;6,0323;-0,6801;-112,4159;29,5322;83,5639;Nie
1.3.2026;49;9,276;0,4441;0,4441;35,6190;-0,1100;-5,2005;4,2995;-0,9010;-346,2785;82,5373;264,6422;Nie
1.3.2026;50;7,759;0,2379;0,2379;24,0450;-0,1210;-5,8292;5,0194;-0,8097;-184,2441;44,2144;140,8394;Nie
1.3.2026;51;4,910;0,0835;0,0835;15,7000;-0,6564;-31,5643;29,0884;-2,4759;-63,7878;15,5187;50,7450;Nie
1.3.2026;52;12,885;0,0917;0,0917;5,2910;-1,1000;-54,7767;41,8110;-12,9657;-69,0711;17,0427;64,9941;Nie
1.3.2026;53;17,006;0,1577;0,1577;7,0780;-1,1986;-72,5393;53,5127;-19,0266;-118,8208;26,3029;111,5444;Nie
1.3.2026;54;19,907;0,0687;0,0687;2,6250;-1,1330;-69,9922;48,6114;-21,3808;-50,8870;11,4585;60,8093;Nie
1.3.2026;55;19,062;0,2074;0,2074;7,9080;-1,3358;-87,7353;63,0431;-24,6923;-151,2283;34,5925;141,3281;Nie
1.3.2026;56;27,042;0,4431;0,4431;11,8270;-1,4854;-97,6576;57,9053;-39,7523;-321,5596;73,9051;287,4068;Nie
1.3.2026;57;45,265;-0,5411;-0,5411;-9,2360;-9,2360;-587,4188;174,1633;-413,2556;384,6279;-81,3528;109,9804;Nie
1.3.2026;58;34,702;0,5171;0,5171;10,2830;-0,4049;-22,9408;9,0187;-13,9221;-365,9312;77,7444;302,1088;Nie
1.3.2026;59;31,021;0,3378;0,3378;7,5680;0,0000;0,0000;0,0000;0,0000;-240,2343;50,7872;189,4471;Nie
1.3.2026;60;24,805;1,6622;1,6622;48,0140;1,0800;-29,1157;55,5412;26,4254;-1164,1576;249,9068;887,8254;Nie
1.3.2026;61;27,360;-1,7855;-1,7855;-53,5630;-53,5630;-2807,9867;1370,8379;-1437,1489;1141,3861;-252,6679;548,4306;Nie
1.3.2026;62;22,584;3,1349;3,1349;81,0570;0,1300;-3,8665;6,7336;2,8672;-1971,1984;443,6228;1524,7084;Nie
1.3.2026;63;14,519;2,2752;2,2752;101,8010;31,3244;-1027,5969;1472,2155;444,6185;-1450,0420;321,9658;683,4576;Nie
1.3.2026;64;9,849;0,9963;0,9963;65,8660;44,4049;-1428,0616;1861,9863;433,9247;-631,3100;140,9874;56,3979;Nie
1.3.2026;65;13,453;1,7072;1,7072;73,1150;42,0400;-1851,5677;2428,7349;577,1672;-1037,0601;249,0685;210,8244;Nie
1.3.2026;66;15,091;1,6018;1,6018;65,4960;65,4960;-2092,0732;3115,5137;1023,4405;-973,9547;233,6914;-283,1772;Nie
1.3.2026;67;3,706;0,3065;0,3065;42,1810;42,1810;-1589,9706;1779,1524;189,1818;-190,3099;44,7162;-43,5881;Nie
1.3.2026;68;0,901;-0,2480;-0,2480;78,9120;78,9120;-3407,8936;3555,3802;147,4865;156,7421;-36,1815;-268,0472;Nie
1.3.2026;69;15,821;2,6226;2,6226;110,3510;101,1700;-4028,5894;5738,7671;1710,1777;-1892,5077;415,2258;-232,8957;Nie
1.3.2026;70;13,142;1,6528;1,6528;83,8490;83,8490;-2541,9663;3736,1437;1194,1775;-1088,3930;261,6812;-367,4657;Nie
1.3.2026;71;8,004;0,9017;0,9017;75,9790;75,9790;-2180,0654;2876,6409;696,5755;-605,5077;142,7626;-233,8303;Nie
1.3.2026;72;4,348;0,6310;0,6310;88,2410;88,2410;-2330,0918;2819,3000;489,2081;-433,9736;99,9037;-155,1382;Nie
1.3.2026;73;0,357;0,1906;0,1906;114,2900;114,2900;-3387,6699;3571,5625;183,8926;-133,9419;32,8943;-82,8450;Nie
1.3.2026;74;3,417;0,5427;0,5427;110,6130;110,6130;-2883,6809;3401,6816;518,0007;-383,0101;93,6608;-228,6514;Nie
1.3.2026;75;-0,701;-0,1101;-0,1101;106,9470;132,1320;-4037,1611;4119,2151;82,0540;77,7392;-19,0014;-140,7918;Nie
1.3.2026;76;3,652;0,5624;0,5624;92,1480;92,1480;-2381,9337;2844,0559;462,1222;-398,0336;97,0607;-161,1493;Nie
1.3.2026;77;2,103;0,3304;0,3304;113,5650;113,5650;-3233,9905;3627,9475;393,9570;-234,4009;57,1017;-216,6578;Nie
1.3.2026;78;-2,263;-0,4263;-0,4263;98,0100;130,0750;-4666,3106;4549,8934;-116,4171;301,2886;-73,6757;-111,1958;Nie
1.3.2026;79;1,243;0,2231;0,2231;95,9320;95,9320;-3079,1294;3328,6485;249,5191;-156,8876;38,5575;-131,1890;Nie
1.3.2026;80;6,722;0,7427;0,7427;77,4720;77,4720;-2346,5494;2975,0023;628,4529;-522,4013;128,3579;-234,4094;Nie
1.3.2026;81;4,411;0,7138;0,7138;98,1960;98,1960;-2617,4144;3188,9151;571,5007;-504,1887;117,7042;-185,0162;Nie
1.3.2026;82;6,096;0,6461;0,6461;79,9350;79,9350;-2100,5319;2698,5257;597,9937;-450,7115;106,5406;-253,8228;Nie
1.3.2026;83;10,133;0,3488;0,3488;25,4480;25,4480;-554,4865;846,8076;292,3212;-236,1186;57,5164;-113,7190;Nie
1.3.2026;84;20,146;1,3523;1,3523;44,3170;44,3170;-934,0251;1885,4668;951,4417;-889,2919;222,9916;-285,1413;Nie
1.3.2026;85;5,243;0,7017;0,7017;79,5470;79,5470;-2181,0992;2698,5524;517,4532;-453,9946;99,9277;-163,3863;Nie
1.3.2026;86;11,907;1,4984;1,4984;82,1200;82,1200;-2418,2698;3497,4908;1079,2210;-952,2798;213,3841;-340,3254;Nie
1.3.2026;87;10,791;1,4135;1,4135;83,5540;83,5540;-1993,5984;2994,6589;1001,0605;-905,0551;201,2937;-297,2991;Nie
1.3.2026;88;12,987;1,4770;1,4770;73,6490;73,6490;-2013,7846;3055,2551;1041,4705;-921,9596;210,3366;-329,8475;Nie
1.3.2026;89;11,600;1,7320;1,7320;89,8270;89,8270;-2112,1023;3258,7439;1146,6417;-1075,4414;206,2673;-277,4676;Nie
1.3.2026;90;5,664;0,7185;0,7185;90,8940;90,8940;-2397,8746;3014,6813;616,8067;-441,1325;85,5676;-261,2418;Nie
1.3.2026;91;8,770;1,1584;1,1584;83,5180;83,5180;-2078,0114;2906,4264;828,4150;-695,7402;137,9562;-270,6310;Nie
1.3.2026;92;8,840;1,0773;1,0773;75,8340;75,8340;-1937,4070;2691,1212;753,7141;-639,5176;128,2978;-242,4943;Nie
1.3.2026;93;1,703;0,2383;0,2383;80,4010;80,3394;-2463,8487;2687,0316;223,1829;-138,4834;23,8943;-108,5938;Nie
1.3.2026;94;3,019;0,3667;0,3667;72,7880;72,7880;-2197,3241;2492,2611;294,9370;-209,0733;36,7690;-122,6327;Nie
1.3.2026;95;5,132;0,3792;0,3792;48,5440;48,5440;-1456,9511;1754,4772;297,5262;-216,9507;38,0224;-118,5979;Nie
1.3.2026;96;4,484;0,3715;0,3715;58,3410;58,3410;-1908,6842;2225,3591;316,6749;-212,3399;37,2503;-141,5854;Nie
2.3.2026;1;-12,482;-1,9560;-1,9560;96,9000;98,7800;-2701,9293;1557,0691;-1144,8602;1110,6702;-171,9598;206,1498;Nie
2.3.2026;2;-7,143;-1,1228;-1,1228;78,0710;91,4430;-2357,3091;1786,7048;-570,6043;625,6931;-98,7098;43,6211;Nie
2.3.2026;3;-9,930;-0,8848;-0,8848;46,2700;88,8030;-2762,6613;1955,2645;-807,3969;493,0110;-77,7863;392,1722;Nie
2.3.2026;4;2,086;0,3557;0,3557;72,3760;72,3760;-2153,2584;2360,0366;206,7782;-199,3433;31,2710;-38,7059;Nie
2.3.2026;5;-9,280;-1,5771;-1,5771;101,4670;101,4670;-3289,5601;2423,3364;-866,2238;974,0029;-124,8322;17,0531;Nie
2.3.2026;6;-7,673;-1,3238;-1,3238;114,1960;114,1960;-3208,7934;2418,3287;-790,4647;811,0757;-104,7827;84,1718;Nie
2.3.2026;7;-7,134;-1,1404;-1,1404;93,3490;93,3490;-2784,7874;2192,0212;-592,7662;693,7976;-90,2661;-10,7654;Nie
2.3.2026;8;3,108;0,3278;0,3278;77,2000;69,2121;-1706,9088;1976,4899;269,5811;-197,7516;25,9464;-97,7759;Nie
2.3.2026;9;-8,894;-1,3129;-1,3129;98,8240;98,8240;-2643,0479;1862,4371;-780,6108;810,4936;-100,8635;70,9807;Nie
2.3.2026;10;-4,759;-0,7362;-0,7362;96,0220;96,0220;-2410,4403;2047,3811;-363,0592;447,1084;-56,5586;-27,4907;Nie
2.3.2026;11;-5,004;-0,9071;-0,9071;94,8180;94,8180;-2544,0618;2160,9970;-383,0647;547,9098;-69,6880;-95,1571;Nie
2.3.2026;12;2,229;0,2827;0,2827;82,4050;69,4827;-1378,1894;1597,5462;219,3569;-168,9867;21,7184;-72,0886;Nie
2.3.2026;13;-2,691;-0,2797;-0,2797;84,7470;84,7470;-2124,0141;1972,2322;-151,7819;159,6476;-21,2580;13,3923;Nie
2.3.2026;14;0,312;0,0045;0,0045;80,8900;70,8418;-1553,5607;1638,0041;84,4434;-2,5737;0,3420;-82,2117;Nie
2.3.2026;15;-2,107;-0,1681;-0,1681;74,0820;80,3110;-2082,2233;1984,0833;-98,1400;96,0066;-12,7761;14,9095;Nie
2.3.2026;16;-0,549;-0,0457;-0,0457;116,9730;116,9730;-2762,4344;2801,0355;38,6011;26,1275;-3,4733;-61,2553;Nie
2.3.2026;17;2,785;0,4619;0,4619;98,1440;72,9321;-1453,1721;1722,2915;269,1194;-260,6187;37,4790;-45,9798;Nie
2.3.2026;18;0,661;0,0745;0,0745;105,4200;72,9321;-1811,6334;1927,8142;116,1808;-42,7295;6,0450;-79,4963;Nie
2.3.2026;19;-0,619;0,0249;0,0249;82,8550;93,3020;-2331,0572;2364,0861;33,0289;-14,4218;2,0204;-20,6275;Nie
2.3.2026;20;1,518;0,0457;0,0457;71,6190;71,6190;-1711,0495;1887,3755;176,3260;-26,8227;3,7081;-153,2114;Nie
2.3.2026;21;5,397;0,8968;0,8968;95,3310;88,5800;-1642,3618;2205,1991;562,8373;-544,7750;81,9119;-99,9742;Nie
2.3.2026;22;3,241;0,4694;0,4694;85,9260;85,9260;-1471,9124;1832,6297;360,7173;-290,2698;42,8741;-113,3216;Nie
2.3.2026;23;-0,499;0,3579;0,3579;144,0870;144,0870;-2569,0712;2638,2330;69,1618;-227,8170;32,6899;125,9654;Nie
2.3.2026;24;1,854;0,0046;0,0046;94,0140;94,0140;-1869,3744;2133,9298;264,5554;-2,9829;0,4202;-261,9927;Nie
2.3.2026;25;-7,231;-1,3066;-1,3066;124,2180;137,0875;-3980,1985;3122,0307;-858,1678;915,3901;-140,7195;83,4972;Nie
2.3.2026;26;-4,033;-1,0705;-1,0705;133,8470;140,0740;-4074,4725;3634,7802;-439,6923;775,1463;-115,2918;-220,1622;Nie
2.3.2026;27;-3,841;-0,6065;-0,6065;83,4600;157,1680;-4955,5070;4482,4314;-473,0757;454,4980;-65,3194;83,8971;Nie
2.3.2026;28;-0,218;-0,0308;-0,0308;70,9620;180,7960;-5725,8093;5842,4227;116,6134;23,5976;-3,3171;-136,8939;Nie
2.3.2026;29;-6,547;-0,8786;-0,8786;108,3630;175,9780;-4920,1689;3920,0859;-1000,0830;689,0467;-100,9986;412,0349;Nie
2.3.2026;30;-5,387;-0,7121;-0,7121;96,6430;189,0460;-5936,6115;5037,1307;-899,4809;568,3243;-81,8587;413,0153;Nie
2.3.2026;31;-4,172;-0,5698;-0,5698;85,4950;162,2060;-4887,7534;4280,7785;-606,9749;456,3722;-65,5008;216,1034;Nie
2.3.2026;32;-6,357;-0,6312;-0,6312;76,0620;138,9740;-4503,4525;3676,6961;-826,7563;509,0784;-72,5590;390,2369;Nie
2.3.2026;33;-10,881;-1,4154;-1,4154;101,2190;205,3370;-7895,6183;5768,5323;-2127,0860;1139,1829;-168,7228;1156,6258;Nie
2.3.2026;34;-0,876;-0,1386;-0,1386;89,8370;139,9640;-5067,6765;5005,8125;-61,8641;111,7838;-16,5218;-33,3979;Nie
2.3.2026;35;-8,618;-0,9449;-0,9449;97,5510;124,4210;-4934,0392;3893,7552;-1040,2840;779,6578;-112,6368;373,2630;Nie
2.3.2026;36;-11,538;-1,4813;-1,4813;105,4410;119,2484;-6163,7113;4791,4007;-1372,3106;1212,5230;-176,5784;336,3660;Nie
2.3.2026;37;-7,943;-0,6343;-0,6343;102,5000;130,9440;-4640,1316;3556,9628;-1083,1688;518,9543;-78,5523;642,7668;Nie
2.3.2026;38;-16,092;-2,0242;-2,0242;102,3250;114,2240;-4860,0028;3017,2270;-1842,7758;1649,7859;-250,6790;443,6688;Nie
2.3.2026;39;-16,463;-1,6844;-1,6844;92,2710;97,7790;-4053,6240;2444,0839;-1609,5401;1405,6716;-208,5978;412,4663;Nie
2.3.2026;40;-27,672;-4,6546;-4,6546;138,9160;138,9160;-6979,4177;3108,8012;-3870,6165;3838,9982;-576,4303;608,0486;Nie
2.3.2026;41;-18,878;-3,0037;-3,0037;125,5850;125,5850;-4296,6396;1926,9762;-2369,6634;2338,1514;-367,5177;399,0297;Nie
2.3.2026;42;-16,371;-2,8935;-2,8935;133,8730;133,8730;-5095,8757;2906,1151;-2189,7607;2223,3094;-354,0342;320,4855;Nie
2.3.2026;43;-14,529;-2,6306;-2,6306;144,8790;144,8790;-5679,2568;3534,9027;-2144,3541;2142,7137;-321,8671;323,5074;Nie
2.3.2026;44;-9,948;-2,5037;-2,5037;117,8760;117,8760;-4809,1050;3578,5975;-1230,5076;2016,8052;-306,3402;-479,9574;Nie
2.3.2026;45;-3,228;-0,4797;-0,4797;92,3240;92,3240;-3024,5342;2660,3161;-364,2182;388,1510;-60,0580;36,1251;Nie
2.3.2026;46;1,000;0,0184;0,0184;65,1690;49,9622;-1422,5238;1453,6002;31,0765;-14,8436;2,3037;-18,5366;Nie
2.3.2026;47;11,052;0,3629;0,3629;28,1290;28,1290;-947,4691;1247,9712;300,5021;-297,1995;45,4347;-48,7373;Nie
2.3.2026;48;4,675;-0,0175;-0,0175;-0,8600;-0,8600;-30,7957;27,2723;-3,5234;14,5100;-2,1910;-8,7956;Nie
2.3.2026;49;13,542;0,4963;0,4963;34,3480;32,9608;-1059,6568;1468,4036;408,7469;-423,5696;61,5536;-46,7309;Nie
2.3.2026;50;14,800;0,6451;0,6451;37,2190;32,3715;-745,8070;1189,1347;443,3277;-551,3065;80,0085;27,9703;Nie
2.3.2026;51;18,376;1,1738;1,1738;54,0940;23,1100;-478,2846;880,0981;401,8136;-1004,2655;145,5805;456,8714;Nie
2.3.2026;52;24,462;1,0445;1,0445;36,3530;17,5100;-299,9463;715,6862;415,7399;-885,8791;129,5441;340,5951;Nie
2.3.2026;53;14,583;0,6487;0,6487;35,5860;19,5400;-398,9286;676,3185;277,3898;-548,8025;79,5209;191,8918;Nie
2.3.2026;54;23,205;1,5720;1,5720;57,4620;33,2300;-582,6548;1356,0166;773,3618;-1315,9454;192,7036;349,8800;Nie
2.3.2026;55;25,857;1,9659;1,9659;62,2570;42,3344;-720,4892;1808,9489;1088,4598;-1627,3903;240,9899;297,9407;Nie
2.3.2026;56;23,090;1,3597;1,3597;48,6510;40,7493;-672,2412;1616,5655;944,3243;-1115,7629;166,6788;4,7598;Nie
2.3.2026;57;3,139;0,2213;0,2213;51,4660;15,7500;-392,1750;442,4648;50,2898;-175,4751;26,5578;98,6276;Nie
2.3.2026;58;7,497;0,4763;0,4763;48,6110;48,6110;-772,4774;1132,9280;360,4506;-373,3003;57,1598;-44,3101;Nie
2.3.2026;59;2,638;0,2386;0,2386;58,6700;58,6700;-1254,9513;1405,0878;150,1365;-181,6150;28,6339;2,8446;Nie
2.3.2026;60;-4,311;-0,5726;-0,5726;83,0910;105,3580;-2679,5700;2224,6342;-454,9358;434,0927;-68,7166;89,5597;Nie
2.3.2026;61;-6,046;-0,3122;-0,3122;36,5250;89,0068;-3005,1366;2444,4828;-560,6538;226,4439;-38,5392;372,7492;Nie
2.3.2026;62;-9,274;-0,2233;-0,2233;17,7980;93,3294;-3405,1232;2512,3341;-892,7890;161,2048;-27,5650;759,1493;Nie
2.3.2026;63;-11,103;-0,5319;-0,5319;35,6860;101,3430;-3626,4579;2477,9377;-1148,5202;384,2967;-65,6599;829,8834;Nie
2.3.2026;64;-10,234;-0,4676;-0,4676;33,1040;127,5560;-4103,3490;2809,4209;-1293,9281;340,3472;-57,7224;1011,3033;Nie
2.3.2026;65;0,754;0,1792;0,1792;94,7010;87,3500;-2622,5091;2725,4947;102,9857;-134,1465;23,8917;7,2692;Nie
2.3.2026;66;1,603;0,2456;0,2456;115,2670;113,4500;-2760,4654;3028,7747;268,3093;-185,5532;32,7444;-115,5004;Nie
2.3.2026;67;-7,503;-1,2393;-1,2393;141,4490;158,3419;-5212,2987;4173,7341;-1038,5645;935,7382;-165,2284;268,0548;Nie
2.3.2026;68;-8,817;-1,4400;-1,4400;122,5670;194,8980;-7645,2638;6132,4656;-1512,7983;1094,9281;-191,9866;609,8567;Nie
2.3.2026;69;-2,692;-0,1683;-0,1683;109,5510;223,7691;-7525,8024;7163,2964;-362,5059;128,5194;-25,3504;259,3369;Nie
2.3.2026;70;-4,864;-0,9192;-0,9192;159,9530;237,0295;-7810,1220;6923,6317;-886,4903;713,9665;-138,4554;310,9792;Nie
2.3.2026;71;-4,589;-1,4310;-1,4310;148,7700;246,2725;-8610,1791;7752,4120;-857,7671;1124,1399;-215,5458;-50,8270;Nie
2.3.2026;72;-7,189;-1,2883;-1,2883;107,1740;339,0090;-11462,2333;9394,2784;-2067,9549;1023,5772;-194,0515;1238,4292;Nie
2.3.2026;73;-12,241;-1,8264;-1,8264;120,4790;268,5650;-9825,9877;6810,2713;-3015,7164;1467,5312;-304,4353;1852,6205;Nie
2.3.2026;74;-4,359;-0,6239;-0,6239;109,3540;266,5823;-8452,2584;7569,6044;-882,6540;502,1677;-103,9954;484,4817;Nie
2.3.2026;75;-10,769;-1,7855;-1,7855;150,3160;266,5823;-9337,5782;6747,9978;-2589,5805;1444,3983;-297,6179;1442,8000;Nie
2.3.2026;76;-12,081;-1,6878;-1,6878;98,9260;266,5823;-9992,8375;7041,2383;-2951,5992;1368,6882;-281,3326;1864,2437;Nie
2.3.2026;77;-16,937;-2,4157;-2,4157;109,2100;258,3681;-10643,7322;6531,5456;-4112,1867;1962,3954;-401,5932;2551,3845;Nie
2.3.2026;78;-9,679;-1,2946;-1,2946;106,9120;258,3681;-9610,7766;7381,5766;-2229,2000;1045,9869;-215,2182;1398,4313;Nie
2.3.2026;79;-13,220;-1,4830;-1,4830;88,5120;258,3681;-9864,7524;6751,9336;-3112,8189;1198,6711;-246,5384;2160,6861;Nie
2.3.2026;80;-7,879;-1,0449;-1,0449;100,9820;258,3681;-10171,9521;8454,5793;-1717,3728;835,9255;-173,7073;1055,1546;Nie
2.3.2026;81;-8,441;-0,9586;-0,9586;88,0690;196,3610;-8858,0411;7437,9583;-1420,0828;764,0237;-151,6045;807,6636;Nie
2.3.2026;82;-0,157;-0,0314;-0,0314;87,0520;181,6540;-6962,7978;7147,5399;184,7421;24,5511;-4,9660;-204,3272;Nie
2.3.2026;83;-9,272;-1,4162;-1,4162;127,5270;208,3414;-6164,8220;4481,6319;-1683,1902;1088,6466;-223,9749;818,5184;Nie
2.3.2026;84;-8,285;-1,2731;-1,2731;104,0260;182,2897;-5834,3641;4532,4511;-1301,9130;964,3055;-201,3433;538,9508;Nie
2.3.2026;85;-1,803;-0,1666;-0,1666;90,2440;179,1189;-3566,4364;3438,7246;-127,7118;124,5315;-22,9790;26,1592;Nie
2.3.2026;86;0,940;-0,0020;-0,0020;86,1980;86,1980;-1964,7972;2138,2276;173,4304;1,4584;-0,2759;-174,6129;Nie
2.3.2026;87;2,113;0,1748;0,1748;101,4480;101,4480;-1889,4690;2212,6823;323,2133;-126,6165;24,1100;-220,7068;Nie
2.3.2026;88;3,984;0,2249;0,2249;79,9330;79,9330;-1743,2588;2143,5633;400,3045;-157,6468;31,0202;-273,6779;Nie
