Dátum;Zúčtovacia perióda;Veľkosť odchýlky sústavy (MWh);Zúčtovacia cena PNRE (EUR/MWh);Cena za PRE (EUR/MWh);Cena odchýlky sústavy (EUR/MWh);Zúčtovacia cena odchýlky (EUR/MWh);Platba SZ za odchýlku (EUR);Platba OKTE za odchýlku (EUR);Platba za odchýlku sústavy (EUR);Celkové náklady na RE (EUR);Platba za PRE (EUR);Saldo výnosov a nákladov za odchýlky a RE (EUR);Zúčtovanie v zvláštnom režime
1.10.2025;54;8,690;0,5430;0,5430;61,6626;61,6626;-1800,4246;2294,6503;494,2257;-483,3050;52,0178;-62,9385;Nie
1.10.2025;55;10,488;1,0410;1,0410;85,4713;84,4700;-2415,5886;3229,0347;813,4461;-929,6924;99,7247;16,5216;Nie
1.10.2025;56;10,176;0,1382;0,1382;62,2221;62,2221;-2049,6582;2626,3948;576,7366;-122,6350;13,2391;-467,3408;Nie
1.10.2025;57;3,115;0,0898;0,0898;46,4197;46,4197;-1390,3629;1494,0645;103,7016;-78,6276;8,6939;-33,7679;Nie
1.10.2025;58;9,647;0,1481;0,1481;45,5244;45,5244;-1157,5034;1565,2654;407,7621;-127,7525;14,3382;-294,3477;Nie
1.10.2025;59;12,521;0,9508;0,9508;75,9577;75,9577;-1958,5693;2864,7447;906,1754;-815,3897;92,0508;-182,8364;Nie
1.10.2025;60;10,624;1,0674;1,0674;84,6988;84,6988;-3424,1184;4288,2155;864,0972;-895,8269;103,3393;-71,6095;Nie
1.10.2025;61;19,808;1,7471;1,7471;66,5460;66,5460;-1156,6360;2414,2223;1257,5863;-1271,0580;181,2931;-167,8214;Nie
1.10.2025;62;10,660;0,9211;0,9211;64,3463;64,3463;-1152,8927;1816,6247;663,7321;-668,2058;95,5807;-91,1070;Nie
1.10.2025;63;3,735;0,5685;0,5685;85,9148;85,9148;-1877,8398;2153,6263;275,7865;-421,0166;58,9921;86,2380;Nie
1.10.2025;64;5,747;0,9066;0,9066;101,9588;97,5700;-2208,8872;2719,5686;510,6814;-672,1258;94,0761;67,3684;Nie
1.10.2025;65;-4,038;-0,4690;-0,4690;101,9319;117,4364;-3811,1635;3268,6073;-542,5562;349,6004;-53,6170;246,5728;Nie
1.10.2025;66;-7,855;-0,8748;-0,8748;132,1941;132,1941;-3824,7719;2717,2497;-1107,5222;652,3706;-100,0089;555,1605;Nie
1.10.2025;67;-12,731;-2,3313;-2,3313;130,2247;142,8144;-5148,4591;3053,8003;-2094,6588;1748,9060;-266,5189;612,2717;Nie
1.10.2025;68;-8,842;-0,9595;-0,9595;68,7907;154,6141;-5667,9983;4254,0523;-1413,9459;723,2222;-109,6920;800,4157;Nie
1.10.2025;69;-7,112;-0,9889;-0,9889;113,8922;154,0440;-4153,0262;3036,3613;-1116,6650;737,7085;-124,4105;503,3670;Nie
1.10.2025;70;-5,586;-0,8020;-0,8020;134,6326;154,0440;-4499,7793;3638,0571;-861,7221;596,6910;-100,8972;365,9284;Nie
1.10.2025;71;-4,219;-1,2370;-1,2370;132,7122;161,0400;-4927,0188;4245,1754;-681,8434;929,4765;-155,6233;-92,0099;Nie
1.10.2025;72;-1,972;-0,6123;-0,6123;135,7260;245,3158;-9519,7249;9032,2824;-487,4425;457,2443;-77,0316;107,2298;Nie
1.10.2025;73;-3,072;-0,5426;-0,5426;115,9096;273,3170;-8345,7346;7510,2045;-835,5301;407,8421;-77,3943;505,0823;Nie
1.10.2025;74;-2,430;-0,3740;-0,3740;121,8356;273,3170;-8634,9040;7971,5636;-663,3404;283,4264;-53,3459;433,2598;Nie
1.10.2025;75;-7,399;-1,4315;-1,4315;152,7189;305,2500;-10582,4070;8329,6620;-2252,7450;1107,7089;-204,1834;1349,2195;Nie
1.10.2025;76;-8,733;-1,7026;-1,7026;166,2468;404,5690;-17128,2378;13601,2052;-3527,0325;1332,6879;-242,8521;2437,1967;Nie
1.10.2025;77;2,641;0,3364;0,3364;104,7446;104,7446;-3959,0316;4238,3855;279,3538;-263,8347;48,8238;-64,3429;Nie
1.10.2025;78;1,809;0,2679;0,2679;134,1199;134,1199;-4804,0407;5049,0778;245,0371;-210,2315;38,8819;-73,6875;Nie
1.10.2025;79;-0,563;-0,1975;-0,1975;132,1776;365,7500;-11271,6835;11067,9608;-203,7228;155,2711;-28,6644;77,1160;Nie
1.10.2025;80;3,894;0,3520;0,3520;91,4926;91,4926;-2602,2325;2960,4261;358,1935;-274,3333;51,0879;-134,9481;Nie
1.10.2025;81;2,470;0,3923;0,3923;144,1893;144,1893;-5056,5746;5414,7408;358,1662;-306,4049;53,1453;-104,9066;Nie
1.10.2025;82;0,283;-0,1278;-0,1278;114,6259;114,6259;-3194,6238;3229,1262;34,5024;98,0569;-17,3132;-115,2461;Nie
1.10.2025;83;2,751;0,4385;0,4385;91,3836;91,3836;-1952,5020;2204,8121;252,3101;-330,8133;59,4040;19,0991;Nie
1.10.2025;84;9,129;0,3695;0,3695;53,3736;53,3736;-1281,4468;1769,3348;487,8881;-273,5150;50,0565;-264,4296;Nie
1.10.2025;85;-2,426;-0,1979;-0,1979;53,8160;143,0550;-4973,7362;4628,8306;-344,9056;144,3267;-22,4492;223,0281;Nie
1.10.2025;86;-0,466;-0,2024;-0,2024;92,1168;133,5730;-3134,1569;3074,3162;-59,8407;143,4297;-22,9596;-60,6293;Nie
1.10.2025;87;-2,921;-0,4904;-0,4904;96,9339;124,3770;-3457,5562;3097,7336;-359,8227;342,0293;-55,6295;73,4229;Nie
1.10.2025;88;2,179;-0,0839;-0,0839;58,5057;58,5057;-1345,9236;1474,0511;128,1275;56,6421;-9,5174;-175,2522;Nie
1.10.2025;89;0,400;-0,1189;-0,1189;72,2631;72,2631;-1794,6541;1823,9929;29,3388;79,2122;-11,2791;-97,2719;Nie
1.10.2025;90;-1,175;-0,3403;-0,3403;71,7089;112,6840;-2314,9801;2183,3652;-131,6149;223,0132;-32,2815;-59,1167;Nie
1.10.2025;91;0,405;0,0577;0,0577;77,9025;77,9025;-1745,5613;1778,8257;33,2644;-36,9791;5,4735;-1,7588;Nie
1.10.2025;92;-1,290;-0,4052;-0,4052;106,4375;109,1970;-2352,5402;2213,6416;-138,8986;256,4208;-38,4381;-79,0841;Nie
1.10.2025;93;-5,541;-0,7856;-0,7856;75,3124;104,4120;-2705,6282;2128,8563;-576,7719;490,2786;-59,5516;146,0449;Nie
1.10.2025;94;-8,114;-1,0485;-1,0485;79,8545;101,7280;-2705,6596;1880,3404;-825,3193;644,1977;-79,4805;260,6021;Nie
1.10.2025;95;-9,558;-1,3855;-1,3855;86,7583;100,4080;-2718,9482;1759,7506;-959,1976;845,6028;-105,0264;218,6213;Nie
1.10.2025;96;-3,852;-0,6078;-0,6078;84,2233;100,3640;-2304,6585;1919,7626;-384,8959;367,1945;-46,0737;63,7751;Nie
2.10.2025;1;-1,152;-0,2427;-0,2427;74,1585;109,6920;-2980,5510;2854,2955;-126,2555;144,6369;-15,7590;-2,6224;Nie
2.10.2025;2;-3,193;-0,6008;-0,6008;76,9017;101,1560;-2127,0072;1804,0161;-322,9911;351,2151;-39,0111;10,7872;Nie
2.10.2025;3;-3,291;-0,3588;-0,3588;69,5443;96,0520;-2047,9247;1732,4899;-315,4348;206,4438;-23,2976;132,2886;Nie
2.10.2025;4;-2,413;-0,3037;-0,3037;54,0508;97,5920;-2344,6478;2108,6703;-235,9775;173,5416;-19,7198;82,1557;Nie
2.10.2025;5;3,338;0,2349;0,2349;70,7713;70,7713;-1613,0195;1850,1033;237,0839;-132,1664;13,0546;-117,9720;Nie
2.10.2025;6;-0,124;-0,1320;-0,1320;92,9850;101,1560;-2210,4609;2197,4118;-13,0491;73,5763;-7,3359;-53,1913;Nie
2.10.2025;7;-0,248;-0,0205;-0,0205;74,7422;94,2040;-2072,0170;2048,1834;-23,8336;11,3331;-1,1393;13,6398;Nie
2.10.2025;8;-0,395;-0,2321;-0,2321;83,0377;91,3880;-2097,9029;2062,7185;-35,1844;127,8515;-12,8990;-79,7682;Nie
2.10.2025;9;-2,299;0,0463;0,0463;91,9668;95,4800;-2488,7817;2270,2280;-218,5537;-25,8619;2,4561;241,9595;Nie
2.10.2025;10;-3,142;-0,0960;-0,0960;61,0511;94,9080;-2493,8975;2193,9882;-299,9093;53,1610;-5,0926;251,8409;Nie
2.10.2025;11;-2,793;-0,0025;-0,0025;68,0196;97,0530;-2798,5233;2527,2601;-271,2631;1,3745;-0,1326;270,0213;Nie
2.10.2025;12;-5,624;0,0006;0,0006;73,8179;100,8920;-3457,7706;2890,3540;-567,4166;-0,3578;0,0318;567,7426;Nie
2.10.2025;13;-3,841;-0,0253;-0,0253;43,0866;101,4860;-2893,8733;2504,2685;-389,6048;13,9083;-1,2995;376,9960;Nie
2.10.2025;14;-4,449;-0,0245;-0,0245;46,5517;100,9030;-2905,8046;2457,5935;-448,2111;13,5035;-1,2584;435,9660;Nie
2.10.2025;15;-5,300;-0,0388;-0,0388;50,8644;100,9030;-3351,6950;2817,4136;-534,2814;21,4774;-1,9929;514,7969;Nie
2.10.2025;16;-3,670;-0,2208;-0,2208;5,3002;100,1440;-2894,2617;2526,6331;-367,6286;123,5389;-11,3412;255,4309;Nie
2.10.2025;17;-8,256;-0,1037;-0,1037;5,3002;100,1000;-3937,7338;3109,0059;-828,7279;59,1117;-5,7045;775,3207;Nie
2.10.2025;18;-9,469;-0,1237;-0,1237;5,3002;103,0150;-4193,2256;3216,0253;-977,2003;71,3808;-6,8047;912,6242;Nie
2.10.2025;19;-4,932;-0,1003;-0,1003;5,3002;103,9500;-3399,6848;2887,5231;-512,1617;58,4041;-5,5175;459,2751;Nie
2.10.2025;20;3,216;-0,1237;-0,1237;66,1530;66,1530;-1995,9022;2208,8487;212,9465;72,8777;-6,8047;-279,0195;Nie
2.10.2025;21;-15,429;-0,1297;-0,1297;5,3002;96,1840;-4772,0730;3287,4729;-1484,6000;79,4102;-8,4527;1413,6425;Nie
2.10.2025;22;-10,833;-0,0736;-0,0736;5,3002;100,3970;-4531,6194;3442,3119;-1089,3075;45,8934;-4,7966;1048,2106;Nie
2.10.2025;23;-0,330;-0,1079;-0,1079;5,3002;107,6570;-3276,4331;3240,9063;-35,5268;68,5802;-7,0320;-26,0214;Nie
2.10.2025;24;2,618;-0,1100;-0,1100;0,0000;0,0000;0,0000;0,0000;0,0000;71,9780;-7,1688;-64,8092;Nie
2.10.2025;25;-5,501;-1,7094;-1,7094;5,3002;120,3256;-4818,3183;4155,4446;-662,8737;1196,8322;-138,7725;-395,1860;Nie
2.10.2025;26;-7,639;-0,5877;-0,5877;5,3002;131,3950;-5727,5081;4720,8910;-1006,6171;429,2646;-47,7107;625,0632;Nie
2.10.2025;27;2,102;-0,1623;-0,1623;0,0000;0,0000;0,0000;0,0000;0,0000;120,8679;-13,1758;-107,6921;Nie
2.10.2025;28;2,002;-0,1939;-0,1939;0,0000;0,0000;0,0000;0,0000;0,0000;146,2613;-15,7412;-130,5201;Nie
2.10.2025;29;-11,363;-0,3422;-0,3422;5,3002;185,8230;-8977,6666;6860,7710;-2116,8956;263,9534;-30,3631;1883,3053;Nie
2.10.2025;30;-5,859;-0,3544;-0,3544;5,3002;217,8000;-8439,0966;7151,0274;-1288,0692;274,6268;-31,4456;1044,8880;Nie
2.10.2025;31;-3,270;-0,1448;-0,1448;0,0000;207,5150;-7139,9686;6443,7558;-696,2128;112,4505;-12,8480;596,6103;Nie
2.10.2025;32;0,573;-0,0781;-0,0781;0,0000;0,0000;0,0000;0,0000;0,0000;60,7892;-6,9297;-53,8595;Nie
2.10.2025;33;0,427;-0,2283;-0,2283;0,0000;0,0000;0,0000;0,0000;0,0000;179,6583;-21,7072;-157,9511;Nie
2.10.2025;34;-4,651;-0,1652;-0,1652;0,0000;167,0130;-6709,2462;5499,7381;-1209,5081;130,8865;-15,7075;1094,3292;Nie
2.10.2025;35;-9,078;-0,8698;-0,8698;64,9668;128,1309;-4578,8858;3307,5711;-1271,3148;690,4785;-82,7023;663,5386;Nie
2.10.2025;36;-7,198;-0,6794;-0,6794;67,0434;119,1826;-4504,3872;3568,0887;-936,2985;534,9411;-64,5987;465,9561;Nie
2.10.2025;37;-12,245;-1,1187;-1,1187;67,6333;133,5290;-5170,6435;3457,8670;-1712,7765;882,9837;-109,6225;939,4153;Nie
2.10.2025;38;-12,446;-0,9743;-0,9743;59,8613;121,0990;-4662,6748;3055,8122;-1606,8626;761,6608;-95,4726;940,6745;Nie
2.10.2025;39;-8,531;-0,8864;-0,8864;76,2923;102,1900;-3868,4025;2922,7362;-945,6663;687,6889;-86,8592;344,8366;Nie
2.10.2025;40;-6,599;-0,2421;-0,2421;40,3001;83,4900;-2955,0451;2328,1187;-626,9264;186,3193;-23,7236;464,3307;Nie
2.10.2025;41;-4,592;0,0499;0,0499;24,7351;112,5630;-3994,7483;3336,2548;-658,4936;-37,7912;4,9772;691,3076;Nie
2.10.2025;42;0,779;0,1089;0,1089;-97,0768;-97,0768;-3233,2399;3277,1186;43,8787;-81,6091;10,8620;26,8684;Nie
2.10.2025;43;2,248;-0,2208;-0,2208;-163,8305;-163,8305;-5878,0745;5745,3718;-132,7027;165,6322;-22,0233;-10,9062;Nie
2.10.2025;44;3,499;-0,5984;-0,5984;-175,7107;-175,7107;-6524,3140;6127,0321;-397,2819;443,9899;-59,6862;12,9782;Nie
2.10.2025;45;-17,726;0,5740;0,5740;-24,6340;102,5200;-4842,2246;2915,6688;-1926,5558;-438,3370;58,2340;2306,6588;Nie
2.10.2025;46;-14,389;1,3636;1,3636;-35,5409;92,9940;-3825,4942;2450,4849;-1375,0093;-1034,1824;138,3413;2270,8504;Nie
2.10.2025;47;-15,149;0,8596;0,8596;-27,6050;84,0620;-3402,8298;2098,6078;-1304,2219;-654,7229;87,2090;1871,7358;Nie
2.10.2025;48;-11,204;0,1606;0,1606;-10,1777;78,4520;-3644,3308;2738,9162;-905,4145;-122,6091;16,2934;1011,7303;Nie
2.10.2025;49;-14,947;-0,1088;-0,1088;9,2113;88,3190;-3465,3726;2106,2315;-1359,1411;93,6598;-10,8753;1276,3566;Nie
2.10.2025;50;-14,127;0,0741;0,0741;4,3031;80,8720;-2858,5017;1675,8296;-1182,6721;-64,2049;7,4068;1239,4702;Nie
2.10.2025;51;-5,041;0,0077;0,0077;4,8546;78,2650;-2116,0508;1666,1836;-449,8672;-6,6808;0,7697;455,7784;Nie
2.10.2025;52;7,409;-0,1023;-0,1023;-14,9103;-14,9103;-502,8350;398,0006;-104,8343;88,0496;-10,2256;27,0103;Nie
2.10.2025;53;16,187;0,2194;0,2194;5,6780;5,6780;-138,7249;226,9156;88,1907;-194,8518;21,3645;85,2966;Nie
2.10.2025;54;1,055;0,0194;0,0194;27,5448;27,5448;-1027,4761;1037,7228;10,2467;-17,1856;1,8891;5,0498;Nie
2.10.2025;55;11,344;0,1880;0,1880;31,5896;31,5896;-905,2632;1245,3568;340,0936;-164,8328;18,3069;-193,5677;Nie
2.10.2025;56;11,178;0,2537;0,2537;37,9322;37,9322;-1213,7545;1616,6324;402,8779;-221,7904;24,7045;-205,7920;Nie
2.10.2025;57;7,082;0,0424;0,0424;40,9888;40,9888;-1312,7893;1578,0688;265,2795;-35,2185;4,1534;-234,2144;Nie
2.10.2025;58;-5,110;-0,1718;-0,1718;87,2891;89,4190;-3182,2434;2662,7190;-519,5244;142,8771;-16,8290;393,4763;Nie
2.10.2025;59;9,172;-0,3752;-0,3752;90,6633;68,8035;-2743,1955;3315,0214;571,8259;308,3238;-36,7535;-843,3962;Nie
2.10.2025;60;9,578;0,2632;0,2632;55,2473;55,2473;-1892,7725;2380,9376;488,1651;-214,8924;25,7823;-299,0550;Nie
2.10.2025;61;23,549;1,2411;1,2411;44,1867;44,1867;-966,1864;1980,8898;1014,7034;-914,1653;125,7942;-226,3323;Nie
2.10.2025;62;19,336;1,7335;1,7335;57,8331;57,8331;-1423,5039;2530,9500;1107,4460;-1271,4836;175,7024;-11,6648;Nie
2.10.2025;63;22,692;2,3125;2,3125;73,4013;68,7759;-1766,7153;3314,7233;1548,0080;-1691,4913;234,3881;-90,9047;Nie
2.10.2025;64;27,704;1,8031;1,8031;56,2204;56,2204;-1110,9151;2661,4737;1550,5586;-1315,2492;182,7568;-418,0662;Nie
2.10.2025;65;13,069;0,9430;0,9430;41,9056;41,9056;-841,2130;1383,3877;542,1747;-691,8813;102,7615;46,9451;Nie
2.10.2025;66;15,377;0,4404;0,4404;50,9113;50,9113;-1265,9095;2041,2377;775,3282;-322,3644;47,9917;-500,9555;Nie
2.10.2025;67;8,962;0,3461;0,3461;75,8774;75,8774;-1557,9148;1995,9550;438,0402;-255,7986;37,7156;-219,9572;Nie
2.10.2025;68;7,052;0,4200;0,4200;75,1508;75,1508;-1601,4635;2122,4840;521,0205;-309,4644;45,7687;-257,3248;Nie
2.10.2025;69;15,691;0,8437;0,8437;50,4091;50,4091;-913,7153;1694,8044;781,0890;-619,0625;103,5945;-265,6211;Nie
2.10.2025;70;16,459;2,9854;2,9854;146,9502;122,0533;-1843,8592;3842,7261;1998,8669;-2211,6979;366,5653;-153,7343;Nie
2.10.2025;71;13,147;5,1201;5,1201;300,6467;125,9643;-2687,4483;4338,3365;1650,8881;-3799,0202;628,6766;1519,4555;Nie
2.10.2025;72;2,863;0,5792;0,5792;274,4998;122,0533;-3797,4443;4144,9301;347,4857;-430,7660;71,1177;12,1626;Nie
2.10.2025;73;14,281;1,0359;1,0359;61,0877;61,0877;-1149,3040;2022,8581;873,5541;-771,1139;146,3747;-248,8150;Nie
2.10.2025;74;6,440;1,1096;1,1096;96,8187;96,8187;-1881,8651;2505,0870;623,2220;-837,9528;156,7887;57,9421;Nie
2.10.2025;75;7,294;0,5870;0,5870;73,4023;73,4023;-1618,2271;2152,3022;534,0751;-454,4010;82,9443;-162,6184;Nie
2.10.2025;76;0,081;0,0230;0,0230;55,8823;55,8823;-1428,7428;1433,4369;4,6941;-18,1372;3,2499;10,1931;Nie
2.10.2025;77;-2,339;-0,2784;-0,2784;106,3525;260,4580;-7525,4130;6914,1181;-611,2949;220,2328;-40,6155;431,6776;Nie
2.10.2025;78;-0,002;-0,0364;-0,0364;80,9072;241,1200;-5549,3768;5543,5899;-5,7869;28,7713;-5,3104;-17,6741;Nie
2.10.2025;79;-1,798;-0,1458;-0,1458;68,5059;189,2660;-4302,2054;3959,2555;-342,9500;115,6088;-21,2706;248,6118;Nie
2.10.2025;80;7,829;0,7713;0,7713;83,4480;83,4480;-1912,3778;2564,6908;652,3130;-602,0173;112,5242;-162,8199;Nie
2.10.2025;81;7,157;0,7085;0,7085;78,5566;78,5566;-1656,1302;2216,9458;560,8156;-558,5910;96,6897;-98,9143;Nie
2.10.2025;82;8,379;0,6410;0,6410;67,4556;67,4556;-1459,6043;2023,5331;563,9288;-502,3847;87,4779;-149,0220;Nie
2.10.2025;83;4,676;0,8040;0,8040;97,8356;97,8356;-2255,3063;2711,4158;456,1096;-617,5230;109,7227;51,6907;Nie
2.10.2025;84;9,662;0,6270;0,6270;78,7816;78,7816;-1768,7257;2527,6289;758,9032;-467,3946;85,5673;-377,0759;Nie
2.10.2025;85;3,255;0,0509;0,0509;90,1838;90,1838;-2975,6145;3264,8339;289,2194;-37,7035;5,9034;-257,4193;Nie
2.10.2025;86;0,295;-0,3283;-0,3283;96,6522;96,6522;-2369,3320;2393,9783;24,6463;234,4680;-38,0762;-221,0381;Nie
