Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
4/1/2026;30;3.843;0.6519;0.6519;185.5670;185.5670;-4,243.9173;4,903.6080;659.6907;-536.3270;62.3947;-185.7583;No
4/1/2026;31;14.106;1.3806;1.3806;96.0450;96.0450;-1,559.9629;2,880.9658;1,321.0029;-1,122.1015;132.1400;-331.0414;No
4/1/2026;32;28.247;4.0253;4.0253;109.5870;109.5870;-1,464.1919;4,512.1351;3,047.9432;-3,259.6204;385.2695;-173.5923;No
4/1/2026;33;18.999;2.7636;2.7636;118.0660;118.0660;-2,825.0832;4,998.3241;2,173.2409;-2,238.7963;279.3281;-213.7727;No
4/1/2026;34;27.500;3.4971;3.4971;101.7110;101.7110;-2,201.3312;4,922.4056;2,721.0744;-2,830.1673;353.4659;-244.3730;No
4/1/2026;35;24.435;2.7554;2.7554;90.5080;90.5080;-2,251.1150;4,385.0221;2,133.9071;-2,252.0158;278.4993;-160.3906;No
4/1/2026;36;28.629;3.8123;3.8123;110.1910;110.1910;-3,211.4065;6,267.3335;3,055.9270;-3,091.1647;385.3244;-350.0867;No
4/1/2026;37;27.734;3.3034;3.3034;96.3810;96.3810;-3,236.3776;5,825.3640;2,588.9864;-2,671.8678;349.8003;-266.9190;No
4/1/2026;38;25.235;2.7185;2.7185;91.4210;91.4210;-3,356.7049;5,631.9907;2,275.2858;-2,191.9804;287.8647;-371.1701;No
4/1/2026;39;25.888;2.6162;2.6162;77.7220;77.7220;-3,191.0322;5,150.6369;1,959.6048;-2,096.8417;277.0320;-139.7951;No
4/1/2026;40;39.340;5.6616;5.6616;117.9210;117.9210;-5,019.6611;9,555.6103;4,535.9492;-4,481.4977;599.5125;-653.9640;No
4/1/2026;41;26.976;7.3889;7.3889;185.6450;133.8302;-6,065.0508;9,458.8509;3,393.8000;-5,689.2462;801.1932;1,494.2530;No
4/1/2026;42;28.649;3.5434;3.5434;90.4470;90.4470;-3,732.0241;6,190.9163;2,458.8921;-2,733.4884;384.2179;-109.6217;No
4/1/2026;43;28.207;3.6486;3.6486;100.9670;100.9670;-3,702.1570;6,454.3155;2,752.1585;-2,856.8118;395.6250;-290.9717;No
4/1/2026;44;28.141;2.4815;2.4815;67.9870;67.9870;-2,543.5296;4,402.7701;1,859.2405;-1,918.4381;269.0740;-209.8764;No
4/1/2026;45;21.937;-0.4316;-0.4316;-18.1740;-18.1740;-1,215.1318;832.9326;-382.1992;341.6935;-48.0207;88.5264;No
4/1/2026;46;20.793;-0.4530;-0.4530;-18.1000;-18.1000;-1,173.2239;811.5316;-361.6923;353.5296;-50.4017;58.5644;No
4/1/2026;47;34.410;-1.0432;-1.0432;-23.2830;-23.2830;-1,584.8738;807.7106;-777.1633;808.3045;-116.0685;84.9273;No
4/1/2026;48;27.055;0.0638;0.0638;1.8760;1.8760;-86.3110;134.2522;47.9412;-49.0384;7.0985;-6.0013;No
4/1/2026;49;22.254;1.7253;1.7253;58.2420;58.2420;-3,022.5851;4,197.4427;1,174.8576;-1,328.3446;187.9024;-34.4154;No
4/1/2026;50;19.732;1.9343;1.9343;76.1120;76.1120;-4,243.0157;5,604.9638;1,361.9481;-1,491.3022;210.6646;-81.3105;No
4/1/2026;51;31.666;0.0313;0.0313;0.7720;0.7720;-36.3519;59.2796;22.9276;-24.0754;3.4089;-2.2611;No
4/1/2026;52;32.803;-0.8064;-0.8064;-22.0450;-22.0450;-1,787.8275;1,105.3363;-682.4912;625.6580;-87.8250;144.6582;No
4/1/2026;53;33.530;0.5152;0.5152;12.6440;12.6440;-534.5630;936.6675;402.1045;-405.9097;55.2609;-51.4557;No
4/1/2026;54;43.313;0.4376;0.4376;7.7550;7.7550;-278.0400;603.9361;325.8961;-344.1248;46.9374;-28.7087;No
4/1/2026;55;42.653;-0.2889;-0.2889;-7.8910;-7.8910;-609.3983;286.2934;-323.1049;233.5723;-30.9877;120.5203;No
4/1/2026;56;32.754;-0.6019;-0.6019;-14.7450;-14.7450;-1,136.8985;678.4175;-458.4810;485.9984;-64.5604;37.0430;No
4/1/2026;57;24.805;-0.3737;-0.3737;-12.0440;-12.0440;-865.3012;587.6268;-277.6744;304.4600;-39.7979;13.0123;No
4/1/2026;58;20.177;1.1668;1.1668;45.9870;45.9870;-2,109.1018;2,960.0452;850.9434;-958.4432;124.2607;-16.7609;No
4/1/2026;59;17.609;0.5752;0.5752;26.1100;26.1100;-1,169.9108;1,598.5325;428.6218;-473.9577;61.2571;-15.9211;No
4/1/2026;60;11.037;0.5190;0.5190;39.8320;39.8320;-2,071.2242;2,482.0116;410.7874;-423.6719;55.2719;-42.3875;No
4/1/2026;61;5.300;0.0271;0.0271;2.1810;2.1810;-116.3585;126.0465;9.6880;-21.2663;2.9406;8.6377;No
4/1/2026;62;11.077;0.1712;0.1712;10.2820;10.2820;-555.1149;661.4719;106.3570;-131.1093;18.5766;6.1757;No
4/1/2026;63;18.467;0.4221;0.4221;18.7750;18.7750;-944.7956;1,278.9718;334.1762;-334.8760;45.8012;-45.1015;No
4/1/2026;64;20.342;2.1307;2.1307;79.4930;79.4930;-3,753.3415;5,332.3109;1,578.9695;-1,685.8586;231.1980;-124.3089;No
4/1/2026;65;17.871;0.4521;0.4521;20.1670;20.1670;-874.4411;1,226.0729;351.6318;-365.8483;52.1895;-37.9730;No
4/1/2026;66;2.339;0.1630;0.1630;26.6780;26.6780;-1,368.6081;1,420.7636;52.1555;-131.4816;18.8164;60.5097;No
4/1/2026;67;9.089;0.2070;0.2070;18.3750;18.3750;-697.7171;860.2991;162.5820;-158.6949;23.8957;-27.7828;No
4/1/2026;68;4.353;0.2660;0.2660;76.4790;76.4790;-2,901.6897;3,225.0430;323.3532;-203.3652;30.7065;-150.6945;No
4/1/2026;69;-3.869;-0.4042;-0.4042;66.1710;130.3170;-6,019.8635;5,505.5023;-514.3612;307.8521;-50.8973;257.4064;No
4/1/2026;70;-3.598;-0.3147;-0.3147;52.8340;129.0251;-5,191.5829;4,717.0286;-474.5543;238.0923;-39.6273;276.0894;No
4/1/2026;71;-0.763;0.5248;0.5248;179.6960;179.6960;-7,977.7836;7,822.5263;-155.2573;-398.7693;66.0833;487.9433;No
4/1/2026;72;-7.896;-0.8515;-0.8515;90.6740;157.7180;-5,896.6029;4,639.5904;-1,257.0125;650.6060;-107.2217;713.6282;No
4/1/2026;73;-4.319;-0.3464;-0.3464;81.5570;146.0900;-5,603.7202;4,966.9139;-636.8063;265.8305;-46.1439;417.1198;No
4/1/2026;74;-7.204;-0.8121;-0.8121;171.6510;171.6510;-6,703.8298;5,461.5915;-1,242.2383;626.6263;-108.1798;723.7918;No
4/1/2026;75;-1.249;-0.7912;-0.7912;147.6950;167.4823;-5,462.9377;5,249.2302;-213.7074;618.0055;-105.3958;-298.9023;No
4/1/2026;76;-6.965;-0.8619;-0.8619;80.9810;216.1830;-8,061.4641;6,551.4258;-1,510.0383;679.7244;-114.8137;945.1276;No
4/1/2026;77;0.463;0.1741;0.1741;104.6040;104.6040;-3,436.8690;3,484.9869;48.1178;-138.3839;25.2086;65.0574;No
4/1/2026;78;6.318;1.0159;1.0159;116.8600;116.8600;-3,153.4671;3,889.9188;736.4517;-812.0014;147.0962;-71.5465;No
4/1/2026;79;-7.213;-1.0222;-1.0222;121.9900;219.5710;-7,310.1773;5,720.7028;-1,589.4745;828.4749;-148.0084;909.0080;No
4/1/2026;80;-7.240;-0.6121;-0.6121;139.8870;230.5600;-7,858.4070;6,186.8470;-1,671.5600;495.6101;-88.6284;1,264.5783;No
4/1/2026;81;-10.936;-1.9186;-1.9186;169.7900;216.3195;-7,978.9448;5,610.0299;-2,368.9148;1,573.8691;-277.1092;1,072.1549;No
4/1/2026;82;-0.997;-0.1503;-0.1503;148.4130;199.3420;-5,791.6825;5,590.5464;-201.1361;122.2256;-21.7083;100.6188;No
4/1/2026;83;-2.421;-0.4041;-0.4041;89.8150;198.0000;-6,060.1860;5,572.5120;-487.6740;323.0566;-58.3654;222.9828;No
4/1/2026;84;-3.012;-0.5361;-0.5361;116.3040;180.6425;-6,672.3920;6,125.5872;-546.8048;420.5853;-77.4305;203.6501;No
4/1/2026;85;1.499;-0.0103;-0.0103;136.6860;136.6860;-4,111.3782;4,312.8534;201.4752;7.9199;-1.3054;-208.0897;No
4/1/2026;86;-9.554;-1.7154;-1.7154;167.9040;185.6250;-6,298.0706;4,519.2263;-1,778.8444;1,299.9236;-217.4081;696.3289;No
4/1/2026;87;-3.753;0.0702;0.0702;175.9620;179.0030;-5,544.4389;4,868.7026;-675.7363;-52.4805;8.8971;719.3197;No
4/1/2026;88;-3.298;-0.4087;-0.4087;178.2540;178.2540;-6,041.7411;5,449.5813;-592.1598;295.5749;-51.7982;348.3831;No
4/1/2026;89;-4.154;0.6769;0.6769;106.6290;184.4040;-5,536.5457;4,766.8434;-769.7023;-476.1205;72.0459;1,173.7769;No
4/1/2026;90;-12.187;-2.4846;-2.4846;149.8090;170.7310;-6,445.2660;4,362.0063;-2,083.2597;1,733.6878;-264.4484;614.0203;No
4/1/2026;91;-13.066;-1.4278;-1.4278;161.3410;166.7050;-6,197.4251;4,013.9230;-2,183.5021;976.2112;-151.9679;1,359.2588;No
4/1/2026;92;-12.252;-1.0008;-1.0008;140.6410;164.1081;-6,490.8036;4,479.0024;-2,011.8012;672.0905;-106.5201;1,446.2308;No
4/1/2026;93;-13.055;0.1260;0.1260;158.2490;162.7340;-6,305.6170;4,175.7544;-2,129.8626;-82.0864;10.7574;2,201.1916;No
4/1/2026;94;-12.338;0.2810;0.2810;163.5120;163.5120;-6,608.5010;4,588.6373;-2,019.8637;-181.6250;23.9907;2,177.4981;No
4/1/2026;95;0.828;0.1638;0.1638;117.8590;117.8590;-3,059.0303;3,154.1426;95.1122;-105.3625;13.9846;-3.7343;No
4/1/2026;96;0.129;0.0145;0.0145;113.7320;113.7320;-2,754.3616;2,766.0760;11.7144;-9.2935;1.2380;-3.6588;No
4/2/2026;1;-2.103;0.4277;0.4277;142.8680;155.1000;-2,189.5467;1,860.5796;-328.9671;-262.6121;31.6434;559.9358;No
4/2/2026;2;-4.161;-2.2296;-2.2296;161.9610;161.9610;-2,505.0508;1,827.2440;-677.8068;1,362.6934;-164.9570;-519.9297;No
4/2/2026;3;-2.610;-1.3161;-1.3161;132.7100;133.7050;-1,884.0372;1,531.8582;-352.1790;793.3057;-97.3717;-343.7551;No
4/2/2026;4;-2.694;-1.2093;-1.2093;125.1240;131.2300;-2,026.5849;1,667.6708;-358.9141;718.4252;-89.4701;-270.0411;No
4/2/2026;5;-5.572;-1.3342;-1.3342;129.6340;137.9730;-2,590.8570;1,821.2436;-769.6134;783.2140;-84.4909;70.8903;No
4/2/2026;6;-1.582;-0.4469;-0.4469;108.0450;133.5133;-2,313.7855;2,097.4939;-216.2915;258.6462;-28.3008;-14.0538;No
4/2/2026;7;0.354;-0.1519;-0.1519;103.8800;103.8800;-1,497.6380;1,532.6455;35.0076;86.9893;-9.6194;-112.3775;No
4/2/2026;8;3.882;0.6977;0.6977;107.8000;107.8000;-1,361.8374;1,774.8192;412.9818;-395.4256;44.1832;-61.7394;No
4/2/2026;9;-2.283;-0.5521;-0.5521;130.3290;130.3290;-1,969.0105;1,666.3866;-302.6239;324.3406;-33.3220;11.6053;No
4/2/2026;10;-1.238;-0.1600;-0.1600;80.8430;125.8840;-1,823.1780;1,663.9347;-159.2433;92.5589;-9.6568;76.3412;No
4/2/2026;11;-4.829;-1.0761;-1.0761;109.0690;125.1250;-2,353.6013;1,744.6179;-608.9834;625.8824;-64.9480;48.0490;No
4/2/2026;12;-5.940;-0.4654;-0.4654;35.2510;122.5730;-2,456.8532;1,725.2150;-731.6382;268.5627;-28.0892;491.1648;No
4/2/2026;13;-4.438;-0.8890;-0.8890;147.9330;147.9330;-2,842.0888;2,182.6035;-659.4853;514.2484;-53.2280;198.4649;No
4/2/2026;14;-2.328;-0.4578;-0.4578;147.0170;147.0170;-2,429.3089;2,082.9369;-346.3721;264.8867;-27.4103;108.8957;No
4/2/2026;15;-4.021;-0.7684;-0.7684;147.2570;147.2570;-2,727.7887;2,132.8704;-594.9183;447.0710;-46.0072;193.8545;No
4/2/2026;16;-2.568;0.0278;0.0278;149.2540;149.2540;-2,763.7363;2,378.2132;-385.5231;-16.1839;1.6645;400.0425;No
4/2/2026;17;1.483;3.3774;3.3774;162.3290;105.5600;-1,546.4540;1,698.5660;152.1120;-1,981.7789;216.1266;1,613.5404;No
4/2/2026;18;-0.857;2.5512;2.5512;153.7030;153.7030;-2,341.9726;2,208.8658;-133.1068;-1,517.3087;163.2564;1,487.1591;No
4/2/2026;19;2.201;0.3356;0.3356;129.9820;109.4600;-1,612.4553;1,853.5956;241.1404;-202.0440;21.4757;-60.5721;No
4/2/2026;20;6.212;1.6020;1.6020;137.7920;111.1900;-1,278.1291;1,965.3944;687.2654;-964.8407;102.5152;175.0601;No
4/2/2026;21;0.072;0.3849;0.3849;115.2030;108.3000;-1,935.3210;1,937.2704;1.9494;-239.1255;30.6846;206.4915;No
4/2/2026;22;5.384;1.6449;1.6449;155.3120;113.1700;-1,290.9302;1,898.5399;607.6097;-1,029.6248;131.1331;290.8820;No
4/2/2026;23;6.181;2.1848;2.1848;166.1490;119.3000;-1,598.3814;2,332.5536;734.1722;-1,395.6066;174.1744;487.2600;No
4/2/2026;24;8.888;2.8932;2.8932;162.3970;137.0000;-1,724.4190;2,940.4310;1,216.0120;-1,891.9623;230.6488;445.3015;No
4/2/2026;25;6.667;1.1374;1.1374;122.4860;122.4860;-3,143.9706;3,956.4203;812.4496;-780.0465;104.3690;-136.7721;No
4/2/2026;26;10.171;2.3265;2.3265;158.8270;151.4800;-2,313.8570;3,849.7127;1,535.8557;-1,652.0424;213.4820;-97.2953;No
4/2/2026;27;12.956;2.4646;2.4646;142.0140;142.0140;-1,510.7449;3,344.0037;1,833.2587;-1,795.1519;226.1542;-264.2610;No
4/2/2026;28;3.060;0.3839;0.3839;10.8000;10.8000;-218.1600;250.6356;32.4756;-287.8883;35.2270;220.1857;No
4/2/2026;29;-3.145;-0.4482;-0.4482;153.0270;186.4685;-4,329.4256;3,728.2512;-601.1744;344.8160;-45.3480;301.7064;No
4/2/2026;30;-11.677;-2.4111;-2.4111;157.2830;187.6984;-4,930.6493;2,717.4974;-2,213.1518;1,894.8259;-243.9503;562.2762;No
4/2/2026;31;-16.926;-2.9311;-2.9311;135.2240;187.3003;-5,133.1520;1,943.8025;-3,189.3495;2,310.6476;-296.5628;1,175.2647;No
4/2/2026;32;-25.844;-4.4243;-4.4243;150.4010;182.4745;-6,538.4263;1,799.3810;-4,739.0452;3,488.5942;-447.6418;1,698.0929;No
4/2/2026;33;-31.917;-3.9138;-3.9138;95.0140;216.6230;-12,043.5889;5,089.5574;-6,954.0315;3,117.2795;-432.4945;4,269.2465;No
4/2/2026;34;-21.060;-2.8468;-2.8468;124.7040;190.8060;-9,927.2546;5,862.3235;-4,064.9310;2,293.3821;-314.5856;2,086.1346;No
4/2/2026;35;-21.244;-3.3758;-3.3758;157.2750;174.1817;-9,462.7692;5,672.2271;-3,790.5422;2,780.8431;-373.0428;1,382.7418;No
4/2/2026;36;-22.494;-4.1099;-4.1099;161.5830;166.3980;-9,895.5227;6,060.8808;-3,834.6419;3,385.8386;-454.1645;902.9678;No
4/2/2026;37;-28.181;-7.2826;-7.2826;304.5390;304.5390;-19,562.9763;10,816.0071;-8,746.9692;5,992.8267;-844.0752;3,598.2176;No
4/2/2026;38;-16.954;-4.7089;-4.7089;258.5800;258.5800;-16,099.4494;11,564.7319;-4,534.7175;3,885.7129;-545.7756;1,194.7802;No
4/2/2026;39;-9.807;-1.9641;-1.9641;160.3990;160.3990;-9,118.5228;7,453.2603;-1,665.2624;1,605.2901;-227.6451;287.6174;No
4/2/2026;40;-19.022;-2.5686;-2.5686;121.4130;150.4802;-10,037.3303;7,093.7871;-2,943.5432;2,091.0449;-297.7084;1,150.2067;No
4/2/2026;41;-19.649;-4.1431;-4.1431;189.2050;189.2050;-12,736.5238;8,921.7726;-3,814.7512;3,278.4789;-488.1566;1,024.4289;No
4/2/2026;42;-11.483;-2.4760;-2.4760;153.4480;153.4480;-10,006.8044;8,123.9975;-1,882.8070;1,954.2199;-291.7322;220.3193;No
4/2/2026;43;-25.243;-6.8009;-6.8009;196.2120;196.2120;-14,347.2177;9,237.2685;-5,109.9491;5,480.1682;-801.3092;431.0902;No
4/2/2026;44;-25.655;-3.7342;-3.7342;112.9330;132.9537;-9,329.6270;5,785.4803;-3,544.1468;3,004.9118;-439.9784;979.2134;No
4/2/2026;45;-49.620;-7.3310;-7.3310;118.0670;144.9534;-12,483.5318;5,074.5286;-7,409.0031;6,007.6549;-883.6128;2,284.9610;No
4/2/2026;46;-49.626;-6.6908;-6.6908;113.2490;143.9701;-11,933.8256;4,578.6811;-7,355.1445;5,424.7330;-806.4488;2,736.8603;No
4/2/2026;47;-40.869;-5.0565;-5.0565;96.8550;143.7859;-10,735.7742;4,601.4364;-6,134.3379;4,085.3949;-609.4650;2,658.4080;No
4/2/2026;48;-31.703;-3.1952;-3.1952;81.6230;148.3541;-10,883.1084;5,962.0546;-4,921.0539;2,576.6657;-385.1207;2,729.5088;No
4/2/2026;49;-33.025;-3.5356;-3.5356;90.5590;134.0867;-9,312.8577;4,672.7874;-4,640.0703;3,005.9083;-418.7741;2,052.9361;No
4/2/2026;50;-25.927;-2.8378;-2.8378;100.2960;130.8486;-8,033.0573;4,409.5978;-3,623.4594;2,713.6204;-336.1232;1,245.9623;No
4/2/2026;51;-24.807;-3.0089;-3.0089;101.3460;128.7625;-7,771.4607;4,404.8364;-3,366.6243;2,553.6802;-356.3892;1,169.3333;No
4/2/2026;52;-19.143;-1.6641;-1.6641;70.0280;127.5154;-7,290.0554;4,737.8347;-2,552.2207;1,408.6780;-197.1043;1,340.6471;No
4/2/2026;53;-12.714;-0.2730;-0.2730;18.5290;118.1963;-6,487.6767;4,891.7903;-1,595.8864;231.0706;-31.8236;1,396.6395;No
4/2/2026;54;-4.466;-0.2963;-0.2963;38.7610;115.2716;-5,638.5103;5,038.9827;-599.5276;248.9809;-34.5397;385.0864;No
4/2/2026;55;-14.060;-1.2808;-1.2808;72.4040;113.5057;-5,980.0478;4,232.9681;-1,747.0797;1,075.3413;-149.3029;821.0413;No
4/2/2026;56;-0.218;-0.0744;-0.0744;34.8690;110.3313;-4,962.7019;4,788.2681;-174.4338;61.9691;-8.6728;121.1375;No
4/2/2026;57;-4.299;0.0530;0.0530;5.5980;106.3150;-4,962.4653;4,381.1348;-581.3304;-43.7530;6.0778;619.0056;No
4/2/2026;58;9.862;0.7314;0.7314;59.6010;59.6010;-2,400.9667;2,932.9652;531.9985;-597.2883;83.8740;-18.5843;No
4/2/2026;59;2.483;0.0764;0.0764;32.9950;32.9950;-1,400.2748;1,435.6454;35.3706;-62.5395;8.7612;18.4076;No
4/2/2026;60;2.160;0.1300;0.1300;47.8810;47.8810;-2,149.6175;2,193.3328;43.7154;-105.9240;14.9079;47.3008;No
4/2/2026;61;27.781;2.4310;2.4310;70.8880;70.1912;-1,810.5118;3,666.2969;1,855.7851;-1,933.7397;280.1144;-202.1598;No
4/2/2026;62;12.729;1.2430;1.2430;77.2700;77.2700;-2,021.6150;2,951.7913;930.1763;-991.3569;143.2259;-82.0453;No
4/2/2026;63;5.714;0.3336;0.3336;55.5820;55.5820;-1,653.0643;1,917.3567;264.2924;-267.1779;38.4394;-35.5539;No
4/2/2026;64;4.510;0.1904;0.1904;39.3900;39.3900;-1,248.1509;1,394.3666;146.2157;-151.6320;21.9390;-16.5227;No
4/2/2026;65;-0.294;-0.0891;-0.0891;53.3610;98.7470;-3,390.8732;3,262.8971;-127.9761;71.4239;-10.8115;67.3637;No
4/2/2026;66;-2.946;-0.2499;-0.2499;97.1380;109.9450;-4,265.4262;3,862.4778;-402.9484;198.2988;-30.3231;234.9727;No
4/2/2026;67;2.411;-0.0550;-0.0550;22.3870;22.3870;-801.7904;837.0052;35.2148;42.2439;-6.6738;-70.7849;No
4/2/2026;68;-13.501;-2.2216;-2.2216;123.1710;123.1710;-5,706.7588;3,963.8891;-1,742.8697;1,718.2332;-269.5712;294.2076;No
4/2/2026;69;-0.548;-0.1013;-0.1013;80.3350;112.3962;-4,663.7679;4,532.4892;-131.2788;77.8251;-13.5213;66.9750;No
4/2/2026;70;-12.786;-1.7876;-1.7876;113.7480;118.0895;-5,975.4468;4,411.7056;-1,563.7412;1,377.4392;-238.6053;424.9072;No
4/2/2026;71;-5.425;-0.3963;-0.3963;47.2890;129.8951;-6,173.1347;5,426.7575;-746.3772;292.5571;-52.8973;506.7175;No
4/2/2026;72;-7.761;-0.5357;-0.5357;50.0060;138.9549;-6,624.8138;5,522.7625;-1,102.0513;395.0948;-71.5042;778.4607;No
4/2/2026;73;8.158;0.9090;0.9090;80.6280;80.6280;-2,833.9936;3,489.9024;655.9088;-675.0305;135.4319;-116.3102;No
4/2/2026;74;5.129;0.8223;0.8223;111.8730;111.8730;-4,135.2736;4,707.5040;572.2304;-615.6341;122.5145;-79.1108;No
4/2/2026;75;3.901;0.4534;0.4534;92.5070;92.5070;-3,501.1124;3,862.5373;361.4248;-341.5775;67.5521;-87.3994;No
4/2/2026;76;6.369;1.1189;1.1189;119.8020;119.8020;-4,017.6799;4,785.1315;767.4516;-845.4241;166.7049;-88.7324;No
4/2/2026;77;10.660;1.0006;1.0006;87.1460;87.1460;-2,458.4758;3,391.5480;933.0722;-757.8774;155.5313;-330.7261;No
4/2/2026;78;5.575;0.7727;0.7727;106.1100;106.1100;-3,234.3389;3,830.3588;596.0199;-593.0760;120.1069;-123.0508;No
4/2/2026;79;3.822;0.5024;0.5024;87.9190;87.9190;-2,138.8934;2,479.0520;340.1586;-394.7089;78.0921;-23.5418;No
4/2/2026;80;3.003;0.8516;0.8516;140.3650;140.3650;-3,072.7302;3,499.8609;427.1307;-671.9700;132.3710;112.4683;No
4/2/2026;81;-2.730;-0.5051;-0.5051;158.8290;192.0270;-4,770.1427;4,257.8147;-512.3280;400.1945;-76.3757;188.5092;No
4/2/2026;82;0.577;0.2215;0.2215;166.4140;158.6500;-4,097.9295;4,195.0233;97.0938;-172.5398;33.4928;41.9532;No
4/2/2026;83;-5.000;-1.5850;-1.5850;168.0370;172.1500;-4,441.1257;3,590.1883;-850.9375;1,216.2556;-239.6663;-125.6519;No
4/2/2026;84;-5.933;-1.3952;-1.3952;157.4020;165.5139;-5,580.3011;4,607.9070;-972.3942;1,062.9334;-210.9668;120.4276;No
4/2/2026;85;-4.138;-0.7602;-0.7602;149.2180;180.6750;-5,421.8761;4,680.3859;-741.4902;566.3922;-100.8899;275.9879;No
