Dátum;Zúčtovacia perióda;Veľkosť odchýlky sústavy (MWh);Zúčtovacia cena PNRE (EUR/MWh);Cena za PRE (EUR/MWh);Cena odchýlky sústavy (EUR/MWh);Zúčtovacia cena odchýlky (EUR/MWh);Platba SZ za odchýlku (EUR);Platba OKTE za odchýlku (EUR);Platba za odchýlku sústavy (EUR);Celkové náklady na RE (EUR);Platba za PRE (EUR);Saldo výnosov a nákladov za odchýlky a RE (EUR);Zúčtovanie v zvláštnom režime
1.8.2025;45;-4,663;-0,4466;-0,4466;62,0081;105,2513;-3711,8976;3031,2374;-680,6602;289,4900;-49,2086;440,3788;Nie
1.8.2025;46;5,427;0,4251;0,4251;47,9175;47,9175;-1076,0833;1268,9992;192,9159;-274,4955;46,8396;34,7400;Nie
1.8.2025;47;6,246;0,3411;0,3411;39,2735;39,2735;-948,8085;1132,0586;183,2502;-222,8094;37,5841;1,9751;Nie
1.8.2025;48;22,644;0,0965;0,0965;2,9405;2,9405;-72,2687;134,1221;61,8534;-63,3307;10,6329;-9,1556;Nie
1.8.2025;49;16,527;0,0469;0,0469;2,6167;2,6167;-63,3974;105,1599;41,7625;-34,9233;5,1549;-11,9941;Nie
1.8.2025;50;10,102;0,1438;0,1438;11,1240;11,1240;-211,8121;314,1195;102,3074;-109,1055;15,8053;-9,0073;Nie
1.8.2025;51;5,164;0,1130;0,1130;17,8197;17,8197;-372,6812;449,1277;76,4465;-85,8880;12,4201;-2,9786;Nie
1.8.2025;52;0,184;-0,0234;-0,0234;-3,2658;-3,2658;-79,9109;84,1531;4,2423;18,0117;-2,5719;-19,6820;Nie
1.8.2025;53;-8,044;-0,2041;-0,2041;18,6976;96,5100;-2765,5906;1896,4215;-869,1691;159,5501;-21,8120;731,4309;Nie
1.8.2025;54;0,492;0,0129;0,0129;10,8735;10,8735;-272,1202;272,7291;0,6089;-9,9829;1,3786;7,9954;Nie
1.8.2025;55;-0,760;-0,0067;-0,0067;3,0200;96,5100;-2634,9160;2508,5844;-126,3316;5,1765;-0,7160;121,8711;Nie
1.8.2025;56;-7,557;-0,3493;-0,3493;31,9366;96,5100;-3136,0925;2292,3055;-843,7869;272,1401;-37,3293;608,9762;Nie
1.8.2025;57;-1,433;0,0232;0,0232;-2,0461;76,4250;-2235,7370;2057,7431;-177,9938;-17,8669;2,4359;193,4249;Nie
1.8.2025;58;-11,242;0,3470;0,3470;-21,2843;76,4250;-2693,4463;1771,3022;-922,1441;-268,2762;36,4329;1153,9873;Nie
1.8.2025;59;-11,012;-0,3198;-0,3198;21,6636;76,4250;-2688,4022;1727,8164;-960,5858;246,2785;-33,5771;747,8844;Nie
1.8.2025;60;-11,016;-0,4888;-0,4888;32,4603;76,4250;-2500,0910;1562,4327;-937,6583;374,2394;-51,3211;614,7400;Nie
1.8.2025;61;-12,052;0,1329;0,1329;-7,3086;77,1600;-2828,6856;1822,7507;-1005,9349;-100,8488;13,9241;1092,8597;Nie
1.8.2025;62;-22,848;0,3394;0,3394;-11,0520;77,1600;-3435,5490;1580,7769;-1854,7721;-257,8046;35,5593;2077,0174;Nie
1.8.2025;63;-8,561;-0,2534;-0,2534;22,6912;77,1600;-3129,3781;2401,6822;-727,6960;190,1721;-26,5490;564,0728;Nie
1.8.2025;64;-9,936;-0,3954;-0,3954;27,0544;77,1600;-3657,4612;2839,7966;-817,6645;296,2978;-41,4265;562,7932;Nie
1.8.2025;65;-0,113;-0,1797;-0,1797;52,6940;110,1300;-3459,5137;3318,5473;-140,9664;127,5347;-19,5517;32,9834;Nie
1.8.2025;66;-0,566;-0,0870;-0,0870;54,0854;110,1300;-3510,3938;3372,5110;-137,8828;54,0950;-9,4658;93,2535;Nie
1.8.2025;67;-2,837;-0,3520;-0,3520;64,7356;110,1300;-3371,9603;2929,2377;-442,7226;216,3241;-38,2983;264,6968;Nie
1.8.2025;68;1,469;0,0463;0,0463;22,0992;22,0992;-651,5286;663,9705;12,4418;-28,1552;5,0375;10,6758;Nie
1.8.2025;69;17,086;2,7702;2,7702;97,4604;72,0455;-961,3031;2124,1175;1162,8144;-1677,2786;311,8248;202,6394;Nie
1.8.2025;70;7,033;1,4327;1,4327;112,1124;76,9941;-1234,6774;1717,1224;482,4450;-870,8039;161,2704;227,0884;Nie
1.8.2025;71;2,205;0,4733;0,4733;120,2876;77,1617;-1397,3984;1517,1533;119,7550;-288,7904;53,2765;115,7589;Nie
1.8.2025;72;7,533;1,1899;1,1899;113,0483;82,8358;-2108,7510;2683,3829;574,6319;-722,3857;133,9399;13,8139;Nie
1.8.2025;73;5,423;0,6000;0,6000;106,5463;90,8430;-1851,1078;2293,8766;442,7688;-361,6765;68,5188;-149,6111;Nie
1.8.2025;74;10,788;1,7459;1,7459;96,6329;94,0886;-1203,2050;2195,2752;992,0702;-1038,0531;199,3783;-153,3954;Nie
1.8.2025;75;-1,355;-0,3557;-0,3557;113,5617;175,1700;-3569,6143;3303,0055;-266,6087;216,1000;-40,6202;91,1290;Nie
1.8.2025;76;-2,897;-0,5559;-0,5559;88,1858;175,1700;-5264,9095;4737,9982;-526,9114;337,0381;-63,4827;253,3559;Nie
1.8.2025;77;2,842;0,1559;0,1559;37,0526;37,0526;-930,9095;1032,0261;101,1165;-93,6163;18,4208;-25,9211;Nie
1.8.2025;78;3,482;0,7170;0,7170;110,9749;110,9749;-1990,2239;2370,6458;380,4220;-433,5374;84,7193;-31,6038;Nie
1.8.2025;79;5,715;1,1732;1,1732;120,7405;120,7405;-2323,0472;3010,1814;687,1342;-707,5599;138,6230;-118,1973;Nie
1.8.2025;80;-2,571;-0,4071;-0,4071;107,4217;232,0535;-4936,4741;4330,5824;-605,8917;248,2666;-48,1021;405,7272;Nie
1.8.2025;81;2,015;0,0740;0,0740;72,1511;72,1511;-1345,6902;1490,8582;145,1680;-45,2475;9,1335;-109,0540;Nie
1.8.2025;82;3,179;0,5861;0,5861;98,1580;98,1580;-1918,4981;2230,0516;311,5535;-357,8340;72,3400;-26,0595;Nie
1.8.2025;83;7,938;1,0242;1,0242;79,6924;79,6924;-1359,0742;1990,5568;631,4826;-622,7262;126,4129;-135,1693;Nie
1.8.2025;84;-2,739;-0,6803;-0,6803;114,1914;226,9200;-5013,7974;4392,4904;-621,3070;418,0647;-83,9667;287,2090;Nie
1.8.2025;85;-1,638;-0,4389;-0,4389;104,9012;218,5064;-6124,0789;5764,1988;-359,8800;264,8312;-52,0364;147,0853;Nie
1.8.2025;86;-0,596;-0,2194;-0,2194;96,5045;212,6400;-3689,9419;3558,3178;-131,6242;129,9991;-26,0123;27,6373;Nie
1.8.2025;87;7,488;1,3743;1,3743;108,6848;108,6848;-2511,5970;3327,3852;815,7881;-791,7028;162,9384;-187,0237;Nie
1.8.2025;88;6,168;0,7828;0,7828;103,0996;103,0996;-3991,6041;4628,9658;637,3617;-447,1741;92,8096;-282,9972;Nie
1.8.2025;89;-1,729;-0,8315;-0,8315;144,9176;179,7394;-6031,6948;5728,2947;-303,4001;467,1546;-84,2567;-79,4978;Nie
1.8.2025;90;6,009;1,8187;1,8187;193,9883;112,3731;-2091,4881;2769,5474;678,0593;-997,7097;184,2907;135,3597;Nie
1.8.2025;91;8,111;1,2393;1,2393;98,0342;98,0342;-2316,9403;3114,6446;797,7043;-665,7960;125,5795;-257,4878;Nie
1.8.2025;92;10,008;0,9148;0,9148;58,5509;58,5509;-2015,2049;2603,3487;588,1438;-487,1478;92,6976;-193,6936;Nie
1.8.2025;93;4,349;0,8578;0,8578;117,9829;104,3900;-2653,8026;3109,3605;455,5580;-448,9320;71,4204;-78,0464;Nie
1.8.2025;94;14,621;2,4772;2,4772;91,8476;91,8476;-1386,1640;2732,0069;1345,8429;-1271,6299;206,2517;-280,4647;Nie
1.8.2025;95;14,577;3,1949;3,1949;110,9546;103,8535;-2067,5155;3583,9843;1516,4688;-1604,2960;266,0074;-178,1802;Nie
1.8.2025;96;12,358;1,7631;1,7631;84,0558;84,0558;-1914,1187;2955,0657;1040,9470;-884,2408;146,7957;-303,5019;Nie
2.8.2025;1;0,163;-2,4418;-2,4418;58,0943;58,0943;-1931,4612;1942,2667;10,8055;1210,9100;-173,6804;-1048,0352;Nie
2.8.2025;2;-1,564;-0,3256;-0,3256;74,6087;160,7850;-3348,3476;3100,5779;-247,7697;158,2444;-23,1593;112,6846;Nie
2.8.2025;3;8,192;1,3672;1,3672;85,8083;85,8083;-2089,6037;2793,8324;704,2287;-647,5622;97,2462;-153,9127;Nie
2.8.2025;4;14,718;1,9798;1,9798;69,2372;69,2372;-1730,9992;2751,0017;1020,0024;-928,4914;140,8192;-232,3302;Nie
2.8.2025;5;1,102;0,2662;0,2662;95,9720;94,1732;-2323,1587;2429,4802;106,3215;-123,9337;15,8011;1,8111;Nie
2.8.2025;6;-3,095;-0,6875;-0,6875;66,6075;150,3450;-3941,8956;3481,0881;-460,8074;316,3914;-40,8086;185,2247;Nie
2.8.2025;7;4,778;0,6130;0,6130;63,9629;63,9629;-1305,3549;1612,3768;307,0219;-275,9180;36,3865;-67,4904;Nie
2.8.2025;8;5,857;0,7528;0,7528;67,0510;67,0510;-1505,6973;1899,6889;393,9917;-337,4338;44,6847;-101,2426;Nie
2.8.2025;9;-2,444;-0,4675;-0,4675;84,6964;145,4850;-3053,7302;2701,8019;-351,9282;207,3473;-26,2548;170,8357;Nie
2.8.2025;10;0,723;-0,0916;-0,0916;72,0506;72,0506;-1536,3349;1589,5083;53,1733;40,2693;-5,1443;-88,2984;Nie
2.8.2025;11;3,651;0,4439;0,4439;60,3054;60,3054;-1108,9560;1329,8547;220,8987;-194,3541;24,9294;-51,4740;Nie
2.8.2025;12;8,359;0,9034;0,9034;49,2214;49,2214;-1021,1964;1433,7702;412,5738;-390,8465;50,7349;-72,4622;Nie
2.8.2025;13;-4,574;-0,4226;-0,4226;34,0818;137,0100;-3012,7129;2387,5363;-625,1766;184,1495;-22,7076;463,7347;Nie
2.8.2025;14;0,996;-0,0426;-0,0426;46,9775;46,9775;-869,9763;917,7055;47,7291;18,4019;-2,2890;-63,8420;Nie
2.8.2025;15;0,004;0,0418;0,0418;69,3356;69,3356;-1310,7202;1312,5922;1,8721;-18,0962;2,2460;13,9781;Nie
2.8.2025;16;1,579;0,1038;0,1038;57,8650;57,8650;-1189,5308;1281,2468;91,7160;-44,5895;5,5775;-52,7040;Nie
2.8.2025;17;-1,389;-0,0908;-0,0908;25,2797;135,7500;-2522,2350;2335,1715;-187,0635;39,8555;-4,9589;152,1669;Nie
2.8.2025;18;-1,402;-0,3136;-0,3136;71,4620;135,7500;-2490,1980;2303,5418;-186,6563;137,9342;-17,1266;65,8487;Nie
2.8.2025;19;2,361;0,2231;0,2231;60,8917;60,8917;-885,6089;1030,0440;144,4351;-97,8999;12,1842;-58,7194;Nie
2.8.2025;20;2,363;0,1600;0,1600;35,1705;35,1705;-599,5515;683,6090;84,0575;-69,3262;8,7381;-23,4694;Nie
2.8.2025;21;-4,907;-1,0812;-1,0812;94,8715;135,1050;-2719,6637;2060,4864;-659,1773;468,0072;-62,7355;253,9056;Nie
2.8.2025;22;-1,738;-0,4769;-0,4769;88,3209;135,1050;-2399,8701;2167,4895;-232,3806;206,3953;-27,6716;53,6569;Nie
2.8.2025;23;0,079;-0,0745;-0,0745;78,4065;78,4065;-1153,9869;1157,5152;3,5283;32,3172;-4,3228;-31,5227;Nie
2.8.2025;24;3,180;0,3713;0,3713;67,4848;67,4848;-933,5172;1147,0391;213,5219;-160,2768;21,5443;-74,7894;Nie
2.8.2025;25;8,553;0,8131;0,8131;42,2089;42,2089;-766,5558;1125,5003;358,9445;-357,0660;53,9459;-55,8244;Nie
2.8.2025;26;1,831;0,0902;0,0902;59,7623;59,7623;-1025,4015;1129,6868;104,2852;-40,5207;5,9844;-69,7489;Nie
2.8.2025;27;2,214;0,1736;0,1736;61,8890;61,8890;-989,1719;1111,6502;122,4783;-78,9382;11,5177;-55,0578;Nie
2.8.2025;28;4,767;0,4997;0,4997;57,4299;57,4299;-1199,1937;1455,7331;256,5394;-229,5244;33,1531;-60,1681;Nie
2.8.2025;29;18,710;2,2337;2,2337;56,2605;56,2605;-1092,7477;2121,5835;1028,8358;-1032,6296;194,0572;-190,2633;Nie
2.8.2025;30;9,844;0,3966;0,3966;26,3723;26,3723;-471,5367;718,3815;246,8447;-190,3367;34,4554;-90,9634;Nie
2.8.2025;31;8,797;0,9431;0,9431;58,9836;58,9836;-1017,9390;1514,0500;496,1111;-460,3442;81,9337;-117,7006;Nie
2.8.2025;32;9,056;1,0304;1,0304;62,5905;62,5905;-1392,2005;1931,1673;538,9668;-511,2660;89,5181;-117,2189;Nie
2.8.2025;33;25,360;2,2505;2,2505;44,9331;44,9331;-1099,6927;2204,6426;1104,9499;-1128,1870;248,2144;-224,9773;Nie
2.8.2025;34;28,166;3,0549;3,0549;56,6891;56,6891;-662,8090;2223,0064;1560,1974;-1554,0907;336,9341;-343,0408;Nie
2.8.2025;35;18,117;0,8105;0,8105;26,3277;26,3277;-390,9927;847,9626;456,9699;-424,9855;89,3925;-121,3769;Nie
2.8.2025;36;18,285;1,2271;1,2271;36,9112;36,9112;-908,5692;1538,4588;629,8896;-656,2108;135,3405;-109,0194;Nie
2.8.2025;37;23,061;4,1011;4,1011;94,6349;58,5400;-1337,5805;2622,5920;1285,0115;-2259,3199;521,1719;453,1365;Nie
2.8.2025;38;31,733;4,1610;4,1610;76,3277;52,0407;-891,5613;2471,9853;1580,4240;-2309,5511;528,7840;200,3430;Nie
2.8.2025;39;35,356;-0,5809;-0,5809;-10,4391;-10,4391;-507,9770;146,9303;-361,0467;327,2818;-73,8214;107,5863;Nie
2.8.2025;40;44,755;0,2009;0,2009;3,4487;3,4487;-68,5774;220,9030;152,3256;-114,4848;25,5306;-63,3714;Nie
2.8.2025;41;48,281;4,0636;4,0636;56,7301;14,9979;-296,8384;1011,3234;714,4850;-2716,5639;565,5962;1436,4827;Nie
2.8.2025;42;36,273;2,5761;2,5761;49,3336;11,9879;-178,9314;607,8824;428,9510;-1767,2094;358,5571;979,7013;Nie
2.8.2025;43;32,667;-0,0176;-0,0176;-0,5058;-0,5058;-23,7018;7,3953;-16,3065;12,2764;-2,4497;6,4798;Nie
2.8.2025;44;29,123;0,4169;0,4169;10,3273;10,3273;-260,4029;556,2594;295,8565;-293,7792;58,0266;-60,1039;Nie
2.8.2025;45;28,515;1,3469;1,3469;34,4533;-5,9013;-272,0794;107,2207;-164,8587;-981,3465;199,7049;946,5004;Nie
2.8.2025;46;23,790;0,3000;0,3000;9,6656;-5,9013;-265,6588;128,9257;-136,7331;-220,5828;44,4810;312,8349;Nie
2.8.2025;47;27,640;1,0105;1,0105;27,6944;-5,9013;-268,5918;112,3903;-156,2015;-742,4611;149,8268;748,8358;Nie
2.8.2025;48;32,191;1,4375;1,4375;33,0085;-5,9013;-308,6262;128,1880;-180,4381;-1055,7875;213,1381;1023,0875;Nie
2.8.2025;49;15,732;0,3911;0,3911;18,8009;-7,8516;-262,9030;151,4574;-111,4456;-285,0440;56,3642;340,1255;Nie
2.8.2025;50;17,096;0,2718;0,2718;11,8808;-8,9674;-330,5563;190,6738;-139,8825;-197,8139;39,1710;298,5254;Nie
2.8.2025;51;32,450;-0,5538;-0,5538;-12,8491;-12,8491;-612,4138;217,8693;-394,5445;402,1719;-79,8120;72,1846;Nie
2.8.2025;52;30,482;-0,6621;-0,6621;-16,0737;-16,0737;-791,0832;326,9391;-464,1442;481,8331;-95,4199;77,7309;Nie
2.8.2025;53;5,956;-0,0963;-0,0963;-11,8939;-11,8939;-304,8288;255,4096;-49,4192;70,3765;-12,7863;-8,1710;Nie
2.8.2025;54;12,981;-0,0548;-0,0548;-3,0463;-9,0469;-281,9376;179,2824;-102,6552;39,6469;-7,2761;70,2844;Nie
2.8.2025;55;17,560;0,0642;0,0642;2,9409;-9,0469;-357,2440;211,8694;-145,3746;-46,2003;8,5242;183,0507;Nie
2.8.2025;56;4,800;0,0453;0,0453;7,4097;-9,0469;-258,3523;229,2846;-29,0677;-32,6464;6,0148;55,6993;Nie
2.8.2025;57;-1,854;-0,0308;-0,0308;5,3794;5,3794;-127,5456;108,2658;-19,2798;22,1068;-3,8699;1,0428;Nie
2.8.2025;58;2,368;-0,0834;-0,0834;-2,9535;-9,5736;-236,4775;228,8090;-7,6685;59,3963;-10,4788;-41,2491;Nie
2.8.2025;59;-1,011;0,0067;0,0067;20,7093;20,7093;-618,4004;574,3310;-44,0694;-4,7146;0,8418;47,9422;Nie
2.8.2025;60;6,042;0,3801;0,3801;51,4570;-9,5736;-305,9914;261,0816;-44,9098;-265,5744;47,7577;262,7265;Nie
2.8.2025;61;2,671;0,0978;0,0978;28,2501;-5,5402;-143,7017;135,2474;-8,4543;-68,6385;11,5467;65,5462;Nie
2.8.2025;62;2,849;0,1847;0,1847;39,6540;-5,5402;-128,2058;117,4301;-10,7757;-129,3909;21,8064;118,3602;Nie
2.8.2025;63;-1,531;-0,0412;-0,0412;78,9954;78,9954;-2333,3661;2160,2082;-173,1579;28,8498;-4,8642;149,1724;Nie
2.8.2025;64;3,305;0,6416;0,6416;123,4555;-3,9931;-130,6822;120,3560;-10,3262;-443,2768;75,7499;377,8531;Nie
2.8.2025;65;0,318;-0,3509;-0,3509;7,1443;2,5043;-56,7925;56,4770;-0,3155;243,2824;-40,4139;-202,5530;Nie
2.8.2025;66;-0,934;0,0261;0,0261;99,0507;99,0507;-2532,7264;2396,0364;-136,6900;-17,8413;3,0060;151,5253;Nie
2.8.2025;67;-11,030;-0,9816;-0,9816;52,1729;52,1729;-1637,6552;1018,5194;-619,1358;674,6054;-113,0528;57,5832;Nie
2.8.2025;68;-0,822;0,0449;0,0449;78,7117;78,7117;-3826,8054;3690,1619;-136,6435;-29,6681;5,1712;161,1404;Nie
2.8.2025;69;6,717;0,8677;0,8677;95,9090;52,7323;-1153,6773;1467,5399;313,8626;-491,9248;99,9738;78,0884;Nie
2.8.2025;70;-1,072;0,1274;0,1274;141,9995;141,9995;-3275,5025;3037,3693;-238,1332;-71,3379;14,6786;294,7924;Nie
2.8.2025;71;-1,799;-0,5888;-0,5888;137,2899;137,2899;-3319,1206;2984,2706;-334,8501;331,1966;-67,8398;71,4932;Nie
2.8.2025;72;-2,886;-0,6688;-0,6688;208,5364;208,5364;-6950,3097;6248,1676;-702,1421;373,0979;-77,0571;406,1013;Nie
2.8.2025;73;3,814;0,5248;0,5248;106,7936;85,2693;-2208,9012;2495,2355;286,3343;-293,8836;61,4651;-53,9158;Nie
2.8.2025;74;1,693;0,6585;0,6585;115,6511;82,8864;-1602,1112;1714,6710;112,5597;-370,2331;77,1242;180,5492;Nie
2.8.2025;75;-0,582;-0,2488;-0,2488;156,9371;156,9371;-2658,6714;2525,7457;-132,9257;139,9834;-29,1397;22,0820;Nie
2.8.2025;76;-1,361;-0,3013;-0,3013;126,1809;149,4719;-4629,4437;4400,7517;-228,6920;168,8462;-35,2886;95,1344;Nie
2.8.2025;77;2,570;-0,1417;-0,1417;114,4248;103,7586;-2134,1069;2394,7485;260,6416;80,3136;-17,1548;-323,8004;Nie
2.8.2025;78;4,214;0,9250;0,9250;110,9950;100,3046;-1592,8370;2015,7212;422,8842;-524,5982;111,9842;-10,2702;Nie
2.8.2025;79;-0,676;-0,0418;-0,0418;85,2520;178,4100;-2891,8477;2771,7778;-120,0699;23,7282;-5,0605;101,4022;Nie
2.8.2025;80;3,786;0,5983;0,5983;101,4329;100,3046;-1757,9384;2140,7008;382,7624;-337,9125;72,4326;-117,2824;Nie
2.8.2025;81;-1,222;-0,1290;-0,1290;56,6919;209,9100;-3338,1987;3087,1464;-251,0524;73,2200;-16,4581;194,2904;Nie
2.8.2025;82;-1,184;-0,2264;-0,2264;104,8870;209,9100;-2932,8625;2692,5156;-240,3470;128,0638;-28,8846;141,1677;Nie
2.8.2025;83;-0,736;-0,1295;-0,1295;107,0644;209,9100;-2614,0092;2463,2939;-150,7154;73,3773;-16,5219;93,8599;Nie
2.8.2025;84;-0,254;-0,2232;-0,2232;118,8271;209,9100;-4139,2153;4093,8747;-45,3406;126,5438;-28,4763;-52,7269;Nie
2.8.2025;85;-0,291;-0,3306;-0,3306;114,3576;181,7850;-4458,6407;4410,8312;-47,8095;186,9736;-40,5084;-98,6557;Nie
2.8.2025;86;1,680;-0,0428;-0,0428;19,2788;19,2788;-309,2320;341,8131;32,5812;23,7594;-5,2443;-51,0963;Nie
2.8.2025;87;-1,620;-0,3834;-0,3834;75,2747;181,7850;-4445,5522;4156,3322;-289,2199;212,0395;-46,9780;124,1584;Nie
2.8.2025;88;4,593;0,4477;0,4477;65,6846;65,6846;-2164,0448;2466,9822;302,9374;-242,5484;54,8567;-115,2457;Nie
2.8.2025;89;1,393;-0,0103;-0,0103;80,3722;80,3722;-2142,7229;2257,0925;114,3696;5,4632;-1,0680;-118,7648;Nie
