Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
10/1/2024;27;-8.062;-1.3859;-1.3859;142.6661;247.5450;-7,149.5947;5,171.2151;-1,978.3796;968.2430;-108.6365;1,118.7732;No
10/1/2024;28;-16.733;-3.3226;-3.3226;147.7744;300.0000;-12,052.2000;7,041.3000;-5,010.9000;2,354.8753;-260.4486;2,916.4733;No
10/1/2024;29;-9.609;-2.2606;-2.2606;170.4481;236.0850;-6,344.7844;4,070.8137;-2,273.9707;1,632.8842;-201.1346;842.2211;No
10/1/2024;30;-4.327;-1.1410;-1.1410;168.6117;352.2450;-9,995.3041;8,427.8139;-1,567.4903;836.5388;-101.5193;832.4708;No
10/1/2024;31;-0.610;-0.6601;-0.6601;167.5964;236.0850;-4,776.7078;4,588.5481;-188.1597;483.1483;-58.7317;-236.2568;No
10/1/2024;32;1.008;-0.5107;-0.5107;-2.5000;-2.5000;-60.2950;58.5300;-1.7650;375.5619;-45.4390;-328.3579;No
10/1/2024;33;-8.784;-1.8554;-1.8554;154.7836;205.1250;-5,086.2795;3,207.3345;-1,878.9450;1,366.5520;-174.3928;686.7858;No
10/1/2024;34;2.331;-0.1301;-0.1301;-2.6556;-2.6556;-50.1723;45.2010;-4.9713;95.7234;-12.2284;-78.5238;No
10/1/2024;35;6.141;-0.0631;-0.0631;-2.5000;-2.5000;-57.4575;43.3975;-14.0600;46.4971;-5.9309;-26.5062;No
10/1/2024;36;7.451;-0.0901;-0.0901;-2.8000;-2.8000;-77.9184;58.5032;-19.4152;66.5668;-8.4687;-38.6829;No
10/1/2024;37;-3.810;-1.0781;-1.0781;135.4683;176.9400;-4,153.3126;3,380.4387;-772.8739;801.4398;-103.3898;74.8239;No
10/1/2024;38;2.386;-0.0789;-0.0789;-2.5000;-2.5000;-45.5975;41.1775;-4.4200;58.0005;-7.5665;-46.0140;No
10/1/2024;39;5.961;-0.0218;-0.0218;-2.7222;-2.7222;-70.9950;56.6000;-14.3950;15.8832;-2.0906;0.6024;No
10/1/2024;40;18.660;-0.1270;-0.1270;-5.0000;-5.0000;-202.1150;112.0750;-90.0400;91.3137;-12.1793;10.9056;No
10/1/2024;41;6.343;-0.0903;-0.0903;-3.6444;-3.6444;-130.1306;109.6418;-20.4888;63.7334;-8.6131;-34.6315;No
10/1/2024;42;7.606;-0.0365;-0.0365;-2.6000;-2.6000;-87.6720;69.8022;-17.8698;25.5324;-3.4815;-4.1811;No
10/1/2024;43;5.996;-0.0178;-0.0178;-2.5000;-2.5000;-100.7125;87.6100;-13.1025;12.5872;-1.6978;2.2131;No
10/1/2024;44;15.091;-0.0982;-0.0982;-4.4222;-4.4222;-204.4250;140.8603;-63.5647;68.7223;-9.3666;4.2090;No
10/1/2024;45;4.241;-0.3768;-0.3768;-3.6667;-3.6667;-143.2873;130.8169;-12.4704;267.1848;-36.9302;-217.7842;No
10/1/2024;46;4.059;-0.0864;-0.0864;-2.5000;-2.5000;-99.7000;91.5150;-8.1850;60.8106;-8.4681;-44.1575;No
10/1/2024;47;4.595;-0.0558;-0.0558;-2.5000;-2.5000;-103.7925;94.3625;-9.4300;39.3237;-5.4690;-24.4247;No
10/1/2024;48;5.746;-0.0415;-0.0415;-2.5889;-2.5889;-129.1110;116.0267;-13.0843;29.5978;-4.0674;-12.4461;No
10/1/2024;49;2.879;-0.2248;-0.2248;-5.0000;-5.0000;-210.3800;200.2900;-10.0900;175.6476;-21.5862;-143.9714;No
10/1/2024;50;5.814;-0.0571;-0.0571;-5.0000;-5.0000;-196.0950;171.1200;-24.9750;44.6735;-5.4830;-14.2155;No
10/1/2024;51;4.284;-0.0882;-0.0882;-5.0000;-5.0000;-197.8800;180.4500;-17.4300;69.0016;-8.4693;-43.1023;No
10/1/2024;52;2.652;-0.0590;-0.0590;-5.0000;-5.0000;-204.6700;194.7000;-9.9700;46.2446;-5.6654;-30.6092;No
10/1/2024;53;9.021;-0.0569;-0.0569;-5.0000;-5.0000;-167.8700;127.0750;-40.7950;44.2559;-5.4650;2.0041;No
10/1/2024;54;9.305;-0.0560;-0.0560;-5.0000;-5.0000;-176.7150;133.9450;-42.7700;43.4242;-5.3786;4.7244;No
10/1/2024;55;11.506;-0.0746;-0.0746;-5.0000;-5.0000;-176.0600;122.3900;-53.6700;56.9660;-7.1650;3.8690;No
10/1/2024;56;17.679;-0.1113;-0.1113;-5.0000;-5.0000;-211.6000;126.7950;-84.8050;84.3296;-10.6899;11.1653;No
10/1/2024;57;10.246;-0.0636;-0.0636;-5.0000;-5.0000;-207.2650;160.1050;-47.1600;48.1225;-5.9424;4.9799;No
10/1/2024;58;6.087;-0.0690;-0.0690;-5.0000;-5.0000;-172.0850;145.1200;-26.9650;51.9554;-6.4469;-18.5435;No
10/1/2024;59;0.669;-0.3305;-0.3305;-5.0000;-5.0000;-151.6600;151.8200;0.1600;249.1238;-30.8799;-218.4039;No
10/1/2024;60;-1.719;-0.5119;-0.5119;123.9333;123.9333;-4,276.1946;3,990.5283;-285.6663;383.7178;-47.8289;-50.2227;No
10/1/2024;61;6.089;-0.3186;-0.3186;-5.0000;-7.8450;-303.8369;261.3954;-42.4415;215.9443;-30.1810;-143.3219;No
10/1/2024;62;2.419;-0.3731;-0.3731;-5.0000;-5.0000;-138.3700;129.1500;-9.2200;248.9373;-35.3438;-204.3735;No
10/1/2024;63;-4.588;-0.9687;-0.9687;118.9644;118.9644;-3,732.3891;3,123.8862;-608.5029;648.2575;-91.7650;52.0104;No
10/1/2024;64;-4.517;-0.9249;-0.9249;118.2133;135.1650;-4,835.3927;4,165.1095;-670.2832;615.8535;-87.6158;142.0455;No
10/1/2024;65;5.544;-0.2889;-0.2889;-5.0000;-5.0000;-162.2550;137.0400;-25.2150;194.3021;-29.3083;-139.7788;No
10/1/2024;66;2.864;-0.2501;-0.2501;-5.0000;-5.0000;-126.7650;114.2050;-12.5600;170.2493;-25.3721;-132.3172;No
10/1/2024;67;-5.026;-1.0008;-1.0008;131.2844;160.0050;-4,980.3156;4,138.6893;-841.6263;681.4466;-101.5292;261.7089;No
10/1/2024;68;-6.639;-1.6819;-1.6819;132.0044;206.8350;-7,248.9462;5,848.8801;-1,400.0661;1,148.5873;-170.6254;422.1042;No
10/1/2024;69;7.406;-0.6052;-0.6052;-5.0000;-5.0000;-160.1550;123.7050;-36.4500;420.4129;-67.5669;-316.3960;No
10/1/2024;70;-0.410;-0.5569;-0.5569;177.5600;242.7750;-4,166.5046;4,065.2674;-101.2372;390.2996;-62.1745;-226.8879;No
10/1/2024;71;-1.290;-0.6354;-0.6354;191.2000;267.3000;-4,947.7230;4,618.4094;-329.3136;446.6568;-70.9386;-46.4046;No
10/1/2024;72;-4.653;-1.2149;-1.2149;192.2711;514.5750;-12,073.9878;9,705.9137;-2,368.0742;855.8619;-135.6363;1,647.8485;No
10/1/2024;73;5.739;-0.9717;-0.9717;-4.3211;-4.3211;-89.1659;64.2461;-24.9198;692.7655;-128.5297;-539.3160;No
10/1/2024;74;1.778;-0.5437;-0.5437;-2.9900;-2.9900;-32.7824;27.3137;-5.4687;392.8548;-71.9168;-315.4693;No
10/1/2024;75;-3.827;-0.9025;-0.9025;165.9200;409.3350;-7,222.7161;5,690.1658;-1,532.5502;668.7916;-119.3764;983.1350;No
10/1/2024;76;-3.754;-1.3610;-1.3610;235.7111;553.7400;-14,016.8206;11,969.0901;-2,047.7305;1,021.9726;-180.0236;1,205.7815;No
10/1/2024;77;1.461;-0.3298;-0.3298;-1.2932;-1.2932;-24.3794;22.4745;-1.9049;249.3690;-46.3837;-201.0804;No
10/1/2024;78;1.148;-0.1272;-0.1272;-1.0000;-1.0000;-11.8130;10.6260;-1.1870;95.9053;-17.8897;-76.8286;No
10/1/2024;79;1.578;-0.0360;-0.0360;-1.0000;-1.0000;-13.0530;11.4150;-1.6380;27.0718;-5.0631;-20.3707;No
10/1/2024;80;0.879;-0.5373;-0.5373;-1.0000;-1.0000;-14.1300;13.1960;-0.9340;406.2278;-75.5669;-329.7269;No
10/1/2024;81;0.793;-0.5630;-0.5630;-1.0000;-1.0000;-25.8380;24.9940;-0.8440;421.6114;-73.3809;-347.3865;No
10/1/2024;82;-1.352;-0.9619;-0.9619;156.1556;267.9150;-5,238.8099;4,890.2525;-348.5574;708.4551;-125.3731;-234.5246;No
10/1/2024;83;4.749;-0.2922;-0.2922;-1.0000;-1.0000;-17.6310;12.8440;-4.7870;210.8572;-38.0851;-167.9851;No
10/1/2024;84;7.166;-0.2510;-0.2510;-1.0000;-1.0000;-32.8320;25.6320;-7.2000;177.4943;-32.7151;-137.5792;No
10/1/2024;85;3.766;-0.4220;-0.4220;-2.9812;-2.9812;-105.4242;93.9674;-11.4568;291.8194;-46.3132;-234.0494;No
10/1/2024;86;-1.681;-0.7130;-0.7130;134.1335;198.0300;-3,320.5670;2,995.5998;-324.9672;481.7056;-78.2496;-78.4888;No
10/1/2024;87;0.018;-0.3981;-0.3981;-2.9900;-2.9900;-48.9314;48.7938;-0.1375;264.6678;-43.6903;-220.8400;No
10/1/2024;88;-2.353;-0.6913;-0.6913;128.0222;161.1600;-4,109.0965;3,732.7879;-376.3086;446.4095;-75.8681;5.7672;No
10/1/2024;89;-12.841;-2.5203;-2.5203;131.1424;222.1650;-5,526.5765;2,690.6403;-2,835.9362;1,591.0477;-234.8743;1,479.7628;No
10/1/2024;90;-4.007;-1.0201;-1.0201;126.9981;172.7700;-3,057.8562;2,369.1950;-688.6612;633.5074;-95.0662;150.2200;No
10/1/2024;91;-4.913;-1.1132;-1.1132;127.4527;142.1700;-2,341.1134;1,650.1672;-690.9462;680.4426;-103.7424;114.2460;No
10/1/2024;92;-3.141;-0.6323;-0.6323;121.2495;142.1700;-2,566.7372;2,121.7451;-444.9921;380.8971;-58.9259;123.0209;No
10/1/2024;93;-10.439;-2.2705;-2.2705;129.0194;224.0100;-4,686.2892;2,358.1533;-2,328.1359;1,335.8511;-173.6319;1,165.9168;No
10/1/2024;94;-0.440;-0.5642;-0.5642;121.3471;130.5000;-2,632.5765;2,579.4630;-53.1135;327.5056;-43.1461;-231.2460;No
10/1/2024;95;-5.964;-1.3848;-1.3848;117.0000;118.6350;-3,078.8155;2,373.7677;-705.0478;802.6527;-105.8998;8.2949;No
10/1/2024;96;-0.939;-0.6699;-0.6699;117.0000;118.1700;-2,896.8194;2,789.0483;-107.7710;390.4181;-51.2293;-231.4178;No
10/2/2024;1;-0.331;-0.4357;-0.4357;117.3333;137.6400;-3,403.9748;3,365.2980;-38.6768;246.3586;-27.7140;-179.9678;No
10/2/2024;2;-0.063;-0.3124;-0.3124;118.1376;141.3750;-2,474.2039;2,471.6591;-2.5448;173.8169;-19.8711;-151.4010;No
10/2/2024;3;-0.864;-0.4402;-0.4402;120.6339;131.3850;-2,459.9214;2,353.1054;-106.8160;241.4075;-28.0002;-106.5913;No
10/2/2024;4;1.798;-0.1923;-0.1923;-3.1419;-3.1419;-68.2829;62.5112;-5.7717;105.2435;-12.2318;-87.2400;No
10/2/2024;5;-6.045;-1.1097;-1.1097;121.1642;128.9100;-2,732.6342;1,960.8500;-771.7842;675.7993;-59.2791;155.2639;No
10/2/2024;6;2.040;-0.0102;-0.0102;-2.9900;-2.9900;-37.6710;31.4698;-6.2013;6.1409;-0.5449;0.6052;No
10/2/2024;7;2.619;-0.0116;-0.0116;-2.9900;-2.9900;-40.2574;32.3428;-7.9145;6.9774;-0.6197;1.5568;No
10/2/2024;8;3.634;-0.0209;-0.0209;-3.3027;-3.3027;-48.5761;36.4519;-12.1242;12.5721;-1.1165;0.6686;No
10/2/2024;9;-2.183;-0.7457;-0.7457;129.4449;135.6300;-2,520.6836;2,229.6216;-291.0620;470.7948;-37.3790;-142.3539;No
10/2/2024;10;2.839;-0.1264;-0.1264;-2.9900;-2.9900;-49.7775;41.1155;-8.6620;78.7169;-6.3359;-63.7189;No
10/2/2024;11;-3.128;-0.6823;-0.6823;128.9900;128.9900;-2,397.9241;1,998.5711;-399.3530;429.6822;-34.2010;3.8718;No
10/2/2024;12;-1.911;-0.5719;-0.5719;128.9900;128.9900;-2,374.0610;2,133.2366;-240.8243;359.7470;-28.6671;-90.2556;No
10/2/2024;13;-2.291;-0.6515;-0.6515;130.1940;130.1940;-2,461.0572;2,170.3340;-290.7232;407.9648;-32.5431;-84.6985;No
10/2/2024;14;-2.111;-0.6139;-0.6139;128.9900;128.9900;-2,508.7265;2,241.3302;-267.3963;384.5945;-30.6649;-86.5333;No
10/2/2024;15;-4.192;-0.9232;-0.9232;129.5920;129.5920;-2,566.1808;2,026.6893;-539.4915;579.2472;-46.1148;6.3591;No
10/2/2024;16;-5.635;-1.3048;-1.3048;129.2576;129.2576;-2,792.9982;2,070.7068;-722.2915;822.9517;-65.1761;-35.4842;No
10/2/2024;17;-2.923;-0.6765;-0.6765;127.0708;127.0708;-2,676.2381;2,308.2411;-367.9970;431.1330;-35.8931;-27.2429;No
10/2/2024;18;-3.479;-0.7474;-0.7474;126.1684;126.1684;-2,532.3260;2,099.3160;-433.0099;482.3638;-39.6548;-9.6990;No
10/2/2024;19;-5.017;-0.9615;-0.9615;127.4695;127.4695;-2,897.5092;2,261.8188;-635.6904;626.0692;-51.0143;60.6355;No
10/2/2024;20;-6.892;-1.4894;-1.4894;128.7485;128.7485;-3,721.0891;2,840.7069;-880.3822;964.2713;-79.0231;-4.8660;No
10/2/2024;21;6.717;-0.0710;-0.0710;-3.7315;-3.7315;-96.0376;70.8239;-25.2137;43.3624;-4.4191;-13.7295;No
10/2/2024;22;1.977;-0.1872;-0.1872;-2.9900;-2.9900;-60.7867;54.7349;-6.0518;115.9853;-11.6515;-98.2820;No
10/2/2024;23;-7.909;-1.4449;-1.4449;124.2404;136.1700;-3,393.4926;2,323.1964;-1,070.2962;915.2351;-89.9320;244.9931;No
10/2/2024;24;-8.575;-1.9216;-1.9216;124.2442;188.1750;-6,699.0300;5,092.2037;-1,606.8263;1,242.4211;-119.6023;484.0075;No
10/2/2024;25;15.289;-0.1175;-0.1175;-4.9732;-4.9732;-170.7101;94.4361;-76.2740;78.0498;-9.1785;7.4027;No
10/2/2024;26;-5.856;-1.5092;-1.5092;141.8400;202.0650;-5,263.5912;4,092.8266;-1,170.7646;1,051.0586;-117.8912;237.5972;No
10/2/2024;27;-10.062;-2.1881;-2.1881;158.4756;304.5750;-12,606.0547;9,551.7766;-3,054.2781;1,563.0735;-170.9234;1,662.1280;No
10/2/2024;28;-7.987;-2.0746;-2.0746;173.1207;385.7850;-20,796.1262;17,722.9629;-3,073.1633;1,494.0387;-162.0574;1,741.1820;No
10/2/2024;29;-0.737;-1.3839;-1.3839;175.6844;251.7750;-7,170.0485;6,987.5116;-182.5369;1,005.9113;-122.2454;-701.1290;No
10/2/2024;30;-4.845;-1.3004;-1.3004;193.0000;251.7750;-7,906.4903;6,678.5837;-1,227.9067;960.9391;-114.8695;381.8371;No
10/2/2024;31;-4.996;-1.3103;-1.3103;193.0000;251.7750;-8,462.1578;7,185.9103;-1,276.2475;976.4393;-115.7440;415.5522;No
10/2/2024;32;-4.974;-1.2727;-1.2727;193.0000;300.3600;-11,018.7066;9,366.1259;-1,652.5807;954.0564;-112.4227;810.9470;No
10/2/2024;33;-5.515;-1.2681;-1.2681;174.6381;238.9800;-9,053.9963;7,642.5804;-1,411.4159;961.2942;-116.6462;566.7679;No
10/2/2024;34;-6.594;-1.6359;-1.6359;181.0000;238.9800;-9,086.4976;7,461.6725;-1,624.8250;1,246.8520;-150.4783;528.4513;No
10/2/2024;35;-9.624;-2.3499;-2.3499;181.0000;238.9800;-11,726.0317;9,415.0951;-2,310.9366;1,821.1643;-216.1556;705.9279;No
10/2/2024;36;-6.877;-2.0951;-2.0951;174.6533;238.9800;-12,335.1917;10,669.2621;-1,665.9296;1,636.9542;-192.7178;221.6932;No
10/2/2024;37;-10.128;-2.0086;-2.0086;162.9912;231.5550;-13,194.4670;10,830.9851;-2,363.4819;1,583.9485;-192.1567;971.6901;No
10/2/2024;38;-9.088;-1.9672;-1.9672;162.8331;199.6200;-11,650.4221;9,827.4922;-1,822.9298;1,564.2632;-188.1961;446.8628;No
10/2/2024;39;-12.629;-2.6547;-2.6547;161.3013;230.1150;-15,152.6125;12,244.8794;-2,907.7331;2,100.7242;-253.9672;1,060.9761;No
10/2/2024;40;-4.114;-1.1683;-1.1683;156.9200;199.6200;-13,716.0898;12,881.6782;-834.4116;921.2830;-111.7678;24.8964;No
10/2/2024;41;-3.144;-1.0104;-1.0104;131.7198;191.5050;-13,407.4566;12,739.2956;-668.1609;786.1069;-97.1843;-20.7616;No
10/2/2024;42;-9.338;-1.7662;-1.7662;133.2578;205.3650;-12,316.9712;10,423.5059;-1,893.4653;1,366.0038;-169.8802;697.3417;No
10/2/2024;43;-8.526;-1.8714;-1.8714;144.3067;191.5050;-11,637.7589;9,952.5149;-1,685.2440;1,448.9217;-179.9987;416.3210;No
10/2/2024;44;0.819;-0.4994;-0.4994;-1.0000;-1.0000;-56.4440;55.9620;-0.4820;383.0299;-48.0343;-334.5136;No
10/2/2024;45;-5.612;-0.9950;-0.9950;119.1933;160.9350;-8,108.2272;7,166.7574;-941.4698;783.9410;-99.7259;257.2546;No
10/2/2024;46;-4.452;-0.9309;-0.9309;117.2400;160.9350;-7,199.2663;6,454.6200;-744.6462;730.3828;-93.3013;107.5648;No
10/2/2024;47;-9.080;-1.4857;-1.4857;131.7200;191.7750;-8,614.7248;6,839.6554;-1,775.0694;1,171.5256;-148.9073;752.4511;No
10/2/2024;48;-7.425;-1.8194;-1.8194;135.0000;181.1250;-8,992.4940;7,605.4388;-1,387.0553;1,446.0484;-182.3530;123.3599;No
10/2/2024;49;3.801;-1.3326;-1.3326;-1.0000;-1.0000;-52.2530;48.7260;-3.5270;1,124.0999;-128.4333;-992.1396;No
10/2/2024;50;-13.106;-2.2743;-2.2743;141.5220;174.3150;-7,605.0148;5,285.7537;-2,319.2611;1,972.5281;-219.1925;565.9255;No
10/2/2024;51;-6.700;-1.0792;-1.0792;140.4869;156.7800;-6,322.1535;5,243.1935;-1,078.9600;931.4731;-104.0111;251.4980;No
10/2/2024;52;-9.924;-1.6197;-1.6197;141.1429;166.7850;-6,746.6200;5,055.5869;-1,691.0331;1,394.4697;-156.1034;452.6669;No
10/2/2024;53;-8.636;-1.3375;-1.3375;138.0944;199.9350;-9,921.5744;8,141.1533;-1,780.4212;1,152.3695;-127.7206;755.7722;No
10/2/2024;54;-10.274;-1.6205;-1.6205;137.7405;171.3600;-8,106.5275;6,314.4446;-1,792.0829;1,390.0625;-154.7448;556.7652;No
10/2/2024;55;-0.896;-0.4207;-0.4207;129.2872;149.1600;-6,023.5283;5,874.2191;-149.3092;356.2889;-40.1735;-166.8063;No
10/2/2024;56;-0.268;-0.3511;-0.3511;123.2489;149.1600;-5,356.6339;5,301.4447;-55.1892;296.9227;-33.5272;-208.2063;No
10/2/2024;57;-4.901;-0.7055;-0.7055;124.3067;166.8300;-6,241.7776;5,408.2949;-833.4827;600.8190;-68.5153;301.1790;No
10/2/2024;58;-7.555;-1.1993;-1.1993;137.0000;166.8300;-7,033.3860;5,762.8087;-1,270.5773;1,023.2055;-116.4712;363.8430;No
10/2/2024;59;-6.809;-0.9771;-0.9771;137.0642;173.9550;-6,896.7939;5,706.5938;-1,190.2001;827.5053;-94.8920;457.5869;No
10/2/2024;60;-8.781;-1.3279;-1.3279;136.9644;166.8300;-7,937.1041;6,468.1659;-1,468.9382;1,112.9552;-128.9603;484.9433;No
10/2/2024;61;-20.224;-4.1037;-4.1037;151.3151;308.1600;-15,402.7613;9,148.3459;-6,254.4154;3,139.3928;-407.7600;3,522.7826;No
10/2/2024;62;-21.812;-4.5345;-4.5345;157.2224;308.1600;-13,986.1498;7,252.5456;-6,733.6042;3,422.5484;-450.5661;3,761.6218;No
10/2/2024;63;-20.086;-4.0593;-4.0593;152.5077;308.1600;-16,736.1696;10,545.8515;-6,190.3181;3,059.3743;-403.3483;3,534.2921;No
10/2/2024;64;-16.798;-3.6494;-3.6494;152.0000;308.1600;-16,262.2195;11,084.5152;-5,177.7043;2,742.7960;-362.6190;2,797.5273;No
10/2/2024;65;-1.209;-0.7521;-0.7521;169.0978;197.0250;-6,615.3114;6,378.2903;-237.0211;564.1324;-82.2542;-244.8572;No
10/2/2024;66;-3.656;-1.2692;-1.2692;150.6800;197.0250;-7,063.9373;6,345.1901;-718.7472;958.2143;-138.8073;-100.6598;No
10/2/2024;67;-6.056;-1.2287;-1.2287;168.9600;225.7800;-8,807.4520;7,437.4190;-1,370.0330;933.4871;-134.3780;570.9239;No
10/2/2024;68;-4.825;-1.1875;-1.1875;175.0000;290.0100;-11,479.1758;10,084.5177;-1,394.6581;897.0715;-129.8721;627.4587;No
10/2/2024;69;-0.793;-1.5978;-1.5978;175.5374;244.3200;-7,182.7637;6,997.5691;-185.1946;1,202.7912;-193.4968;-824.0999;No
10/2/2024;70;-1.640;-0.7104;-0.7104;199.9111;244.3200;-6,764.7322;6,376.5077;-388.2245;533.2143;-86.0309;-58.9590;No
10/2/2024;71;-0.074;-0.4199;-0.4199;198.0000;252.0750;-7,284.7154;7,285.4717;0.7562;314.6867;-50.8507;-264.5922;No
10/2/2024;72;1.507;-0.2149;-0.2149;-1.0000;-1.0000;-35.7400;34.1410;-1.5990;162.0865;-26.0248;-134.4627;No
10/2/2024;73;9.962;-0.2486;-0.2486;-1.4328;-1.4328;-39.1255;24.7817;-14.3438;187.0508;-33.8817;-138.8253;No
10/2/2024;74;-1.589;-1.0344;-1.0344;160.0667;306.7950;-6,960.5650;6,496.3841;-464.1808;787.1482;-140.9784;-181.9890;No
10/2/2024;75;-3.806;-1.0862;-1.0862;202.3733;326.2350;-9,508.7715;8,296.4823;-1,212.2893;837.3321;-148.0382;522.9954;No
10/2/2024;76;-1.262;-0.8025;-0.8025;215.7289;538.6950;-15,940.5237;15,307.0184;-633.5053;625.4739;-109.3727;117.4041;No
10/2/2024;77;0.274;-0.7104;-0.7104;-1.0533;-1.0533;-24.8358;24.4713;-0.3644;553.2992;-100.0080;-452.9268;No
10/2/2024;78;1.864;-0.4585;-0.4585;-1.0000;-1.0000;-17.4480;15.5200;-1.9280;354.0761;-64.5463;-287.6018;No
10/2/2024;79;3.892;-0.0092;-0.0092;-1.0000;-1.0000;-23.1060;19.1570;-3.9490;7.0787;-1.2951;-1.8346;No
10/2/2024;80;3.825;-0.0433;-0.0433;-1.0000;-1.0000;-19.6080;15.7040;-3.9040;33.1874;-6.0956;-23.1878;No
10/2/2024;81;0.705;-0.6208;-0.6208;-1.0000;-1.0000;-24.7780;24.0070;-0.7710;465.9776;-81.0808;-384.1258;No
10/2/2024;82;1.376;-0.5478;-0.5478;-1.0000;-1.0000;-15.8760;14.4350;-1.4410;407.3307;-71.5465;-334.3432;No
10/2/2024;83;3.010;-0.1718;-0.1718;-1.2133;-1.2133;-21.7642;18.0345;-3.7297;124.7955;-22.4383;-98.6275;No
10/2/2024;84;6.768;-0.0503;-0.0503;-1.0396;-1.0396;-33.7787;26.6793;-7.0994;35.9109;-6.5695;-22.2419;No
10/2/2024;85;9.216;-0.0368;-0.0368;-2.0836;-2.0836;-80.9041;61.5162;-19.3879;25.7770;-4.0598;-2.3293;No
