Dátum;Zúčtovacia perióda;Veľkosť odchýlky sústavy (MWh);Zúčtovacia cena PNRE (EUR/MWh);Cena za PRE (EUR/MWh);Cena odchýlky sústavy (EUR/MWh);Zúčtovacia cena odchýlky (EUR/MWh);Platba SZ za odchýlku (EUR);Platba OKTE za odchýlku (EUR);Platba za odchýlku sústavy (EUR);Celkové náklady na RE (EUR);Platba za PRE (EUR);Saldo výnosov a nákladov za odchýlky a RE (EUR);Zúčtovanie v zvláštnom režime
1.6.2025;77;6,265;4,0878;4,0878;188,8252;103,3873;-3141,3197;3789,5581;648,2384;-2408,1041;475,7300;1284,1357;Nie
1.6.2025;78;1,440;-0,6270;-0,6270;174,6568;103,3873;-2123,7819;2272,9698;149,1879;374,7014;-72,9690;-450,9203;Nie
1.6.2025;79;2,984;-0,3427;-0,3427;115,5534;103,3873;-2189,8464;2498,9744;309,1280;206,3136;-39,8827;-475,5589;Nie
1.6.2025;80;3,706;0,2074;0,2074;110,0802;110,0802;-2272,8259;2684,1956;411,3697;-125,6252;24,1368;-309,8813;Nie
1.6.2025;81;9,339;3,1766;3,1766;210,3976;113,6496;-1816,2343;2877,7215;1061,4873;-1916,4831;390,5376;464,4583;Nie
1.6.2025;82;5,917;1,5370;1,5370;106,8379;106,8379;-2093,1681;2726,8237;633,6556;-940,2246;188,9619;117,6072;Nie
1.6.2025;83;4,716;0,3428;0,3428;52,3016;52,3016;-900,4243;1149,0139;248,5895;-209,4417;42,1445;-81,2923;Nie
1.6.2025;84;4,337;0,4780;0,4780;66,1114;66,1114;-1214,4003;1501,5882;287,1879;-291,1703;58,7663;-54,7839;Nie
1.6.2025;85;11,425;1,4142;1,4142;79,9570;79,9570;-1613,1325;2527,7606;914,6281;-854,8201;165,8347;-225,6428;Nie
1.6.2025;86;14,830;1,3132;1,3132;53,3104;53,3104;-934,1048;1725,9775;791,8727;-776,0402;153,9911;-169,8236;Nie
1.6.2025;87;9,262;1,3632;1,3632;89,5625;89,5625;-1718,7939;2550,5609;831,7669;-803,6363;159,8543;-187,9849;Nie
1.6.2025;88;12,082;4,0818;4,0818;138,6029;104,5928;-2408,6676;3674,6588;1265,9913;-2329,8667;478,6482;585,2273;Nie
1.6.2025;89;14,444;1,6163;1,6163;77,2887;77,2887;-1443,0573;2561,7340;1118,6766;-906,4264;154,6233;-366,8736;Nie
1.6.2025;90;18,860;1,7350;1,7350;50,8264;50,8264;-1049,6160;2009,0151;959,3991;-948,5887;165,9788;-176,7892;Nie
1.6.2025;91;10,777;0,7449;0,7449;39,6067;39,6067;-730,3475;1157,9811;427,6335;-404,1285;71,2609;-94,7659;Nie
1.6.2025;92;12,318;0,8265;0,8265;40,1840;40,1840;-747,0206;1243,0519;496,0313;-439,4724;79,0671;-135,6260;Nie
1.6.2025;93;3,821;0,6333;0,6333;76,4275;76,4275;-1528,6264;1821,2673;292,6409;-329,3507;48,4012;-11,6914;Nie
1.6.2025;94;0,104;-0,3050;-0,3050;57,0281;57,0281;-1488,0342;1494,8206;6,7863;156,8460;-23,3102;-140,3221;Nie
1.6.2025;95;1,916;-0,0730;-0,0730;48,8242;48,8242;-1103,6710;1198,2435;94,5725;37,0081;-5,5792;-126,0014;Nie
1.6.2025;96;10,790;1,8439;1,8439;80,0075;80,0075;-2166,5231;3031,3242;864,8011;-930,4205;140,9237;-75,3043;Nie
2.6.2025;1;-4,345;0,0686;0,0686;192,4528;192,4528;-5428,1312;4595,7729;-832,3584;-34,6553;4,3994;862,6143;Nie
2.6.2025;2;0,514;-1,0108;-1,0108;103,8707;81,7596;-1863,1378;1907,8603;44,7225;494,1650;-64,8236;-474,0639;Nie
2.6.2025;3;3,544;0,4542;0,4542;91,6338;81,7596;-1449,1889;1740,1713;290,9824;-218,9554;29,1283;-101,1553;Nie
2.6.2025;4;1,469;0,0002;0,0002;77,9296;75,4002;-1460,6527;1572,3204;111,6677;-0,1128;0,0128;-111,5677;Nie
2.6.2025;5;-3,498;-0,5237;-0,5237;53,4980;116,2950;-2544,9998;2140,2932;-404,7066;248,4758;-28,2934;184,5242;Nie
2.6.2025;6;-0,591;-0,1326;-0,1326;51,5878;116,2950;-2545,4650;2476,6183;-68,8466;61,5729;-7,1638;14,4376;Nie
2.6.2025;7;-2,836;-0,3409;-0,3409;60,9479;116,2950;-2580,1209;2253,2156;-326,9052;159,4251;-18,4175;185,8976;Nie
2.6.2025;8;-3,220;-0,6083;-0,6083;72,2973;116,2950;-2845,1572;2472,4317;-372,7255;281,8873;-32,8640;123,7022;Nie
2.6.2025;9;-0,222;0,0378;0,0378;46,6438;114,8100;-1511,1292;1487,4784;-23,6509;-17,4848;1,8764;39,2592;Nie
2.6.2025;10;6,313;0,4852;0,4852;40,3699;40,3699;-555,2880;810,3450;255,0570;-221,1090;24,0858;-58,0338;Nie
2.6.2025;11;-2,250;-0,4304;-0,4304;58,5455;114,8100;-2083,1126;1826,9715;-256,1411;197,9892;-21,3655;79,5174;Nie
2.6.2025;12;3,653;0,4728;0,4728;62,7854;62,7854;-1015,4911;1245,6623;230,1713;-214,3397;23,4703;-39,3018;Nie
2.6.2025;13;1,500;0,1295;0,1295;43,7019;43,7019;-774,7036;840,8246;66,1210;-58,7205;6,2482;-13,6487;Nie
2.6.2025;14;6,705;1,6884;1,6884;98,2346;80,5800;-1421,4312;1963,6540;542,2228;-760,6268;81,4636;136,9404;Nie
2.6.2025;15;-0,222;-0,1102;-0,1102;124,3389;124,3389;-2197,9387;2172,5736;-25,3651;50,6001;-5,3170;-19,9179;Nie
2.6.2025;16;3,167;1,3373;1,3373;244,2770;80,5800;-1145,1224;1402,1726;257,0502;-618,5649;64,5234;296,9913;Nie
2.6.2025;17;-3,577;-1,3404;-1,3404;177,4966;177,4966;-3666,3698;3036,6118;-629,7579;633,9059;-69,8684;65,7204;Nie
2.6.2025;18;0,633;-0,0604;-0,0604;118,7163;85,8000;-2029,1700;2084,9400;55,7700;28,5085;-3,1484;-81,1302;Nie
2.6.2025;19;2,425;0,1549;0,1549;173,5395;85,8000;-1349,1192;1557,9564;208,8372;-73,9373;8,0742;-142,9741;Nie
2.6.2025;20;3,638;2,0514;2,0514;273,1802;85,8000;-1579,0632;1893,0054;313,9422;-987,7978;106,9292;566,9264;Nie
2.6.2025;21;10,741;0,8124;0,8124;37,4559;37,4559;-907,5565;1309,8703;402,3138;-397,7858;47,5173;-52,0453;Nie
2.6.2025;22;14,748;1,0240;1,0240;35,5347;35,5347;-624,3091;1147,8063;523,4972;-509,4805;59,8938;-73,9105;Nie
2.6.2025;23;-0,170;0,0550;0,0550;108,8900;147,2550;-2541,4740;2511,8758;-29,5983;-28,6571;3,2170;55,0384;Nie
2.6.2025;24;-3,496;-1,0249;-1,0249;134,8732;151,3679;-2657,5662;2128,3840;-529,1822;550,6087;-59,9464;38,5199;Nie
2.6.2025;25;8,041;0,8815;0,8815;59,4625;59,4625;-1581,1673;2058,6512;477,4839;-505,4422;61,9122;-33,9538;Nie
2.6.2025;26;12,689;0,5892;0,5892;35,3628;35,3628;-683,5983;1131,4328;447,8345;-352,6528;41,3825;-136,5642;Nie
2.6.2025;27;-0,617;-0,1886;-0,1886;53,6933;165,0450;-3850,1698;3743,8808;-106,2890;116,3648;-13,2463;3,1705;Nie
2.6.2025;28;-2,168;-0,2331;-0,2331;54,4155;165,0450;-3022,9642;2657,3895;-365,5747;147,1267;-16,3718;234,8198;Nie
2.6.2025;29;3,105;0,6721;0,6721;106,9155;106,9155;-2503,7472;2828,7703;325,0231;-429,7781;52,4070;52,3480;Nie
2.6.2025;30;2,668;-0,1326;-0,1326;51,4634;51,4634;-982,5907;1114,3370;131,7463;86,7101;-10,3395;-208,1169;Nie
2.6.2025;31;1,914;0,0752;0,0752;43,9098;43,9098;-656,2320;735,6648;79,4328;-49,7399;5,8637;-35,5566;Nie
2.6.2025;32;7,980;0,2776;0,2776;27,4011;27,4011;-506,6189;720,9777;214,3588;-185,6665;21,6459;-50,3382;Nie
2.6.2025;33;-4,504;-0,6017;-0,6017;82,7010;153,4350;-4193,2251;3441,2402;-751,9849;403,6735;-50,3906;398,7020;Nie
2.6.2025;34;1,874;0,0541;0,0541;52,9358;52,9358;-1282,4227;1361,8793;79,4566;-36,7211;4,5307;-47,2662;Nie
2.6.2025;35;-3,961;-0,5284;-0,5284;72,6432;153,4350;-3965,3741;3301,0006;-664,3736;363,2447;-44,2519;345,3808;Nie
2.6.2025;36;8,460;0,1402;0,1402;12,2661;12,2661;-230,1979;327,1246;96,9267;-95,7377;11,7413;-12,9304;Nie
2.6.2025;37;-8,736;-1,2942;-1,2942;130,0149;145,5347;-4673,9924;3308,8769;-1365,1155;908,6271;-113,2619;569,7503;Nie
2.6.2025;38;1,333;0,0346;0,0346;67,8544;67,8544;-1654,3581;1694,8672;40,5091;-24,0831;3,0280;-19,4540;Nie
2.6.2025;39;-1,214;-0,0277;-0,0277;126,0128;145,5347;-3063,2144;2808,3831;-254,8313;19,4025;-2,4242;237,8529;Nie
2.6.2025;40;-3,192;-0,5701;-0,5701;130,1097;134,7509;-3549,6082;3058,5759;-491,0323;401,4392;-49,8923;139,4854;Nie
2.6.2025;41;-18,278;-2,6883;-2,6883;107,9374;107,9374;-4254,0288;2211,3135;-2042,7153;1888,5680;-238,1914;392,3387;Nie
2.6.2025;42;-12,756;-0,2745;-0,2745;15,7061;88,6650;-2890,3903;1703,4320;-1186,9584;193,7211;-24,3215;1017,5588;Nie
2.6.2025;43;-16,228;-0,9594;-0,9594;43,6409;88,6650;-6898,1370;5394,2013;-1503,9357;723,6916;-85,0057;865,2498;Nie
2.6.2025;44;-8,519;0,2496;0,2496;0,0000;88,6650;-3450,4871;2637,9611;-812,5261;-177,5480;22,1153;967,9588;Nie
2.6.2025;45;-0,185;-0,1056;-0,1056;0,0000;79,7038;-2267,1746;2184,2826;-82,8920;83,7605;-9,8283;8,9597;Nie
2.6.2025;46;-2,798;-0,2997;-0,2997;112,0854;112,0854;-3169,6630;2766,3798;-403,2833;240,9499;-27,8934;190,2267;Nie
2.6.2025;47;-2,254;-0,2529;-0,2529;97,3623;97,3623;-2536,9695;2231,2518;-305,7176;203,8617;-23,5377;125,3936;Nie
2.6.2025;48;0,330;-0,4413;-0,4413;-14,0691;-14,0691;-304,7789;311,2085;6,4296;355,6948;-41,0722;-321,0521;Nie
2.6.2025;49;0,040;0,8097;0,8097;150,9251;20,0000;-460,1600;442,9400;-17,2200;-658,4127;77,0818;598,5509;Nie
2.6.2025;50;0,797;-0,2446;-0,2446;76,8060;20,0000;-516,5600;519,7200;3,1600;199,6675;-23,2854;-179,5421;Nie
2.6.2025;51;-8,550;-0,7065;-0,7065;77,2483;77,2483;-2384,6550;1665,5506;-719,1044;580,6385;-67,2574;205,7233;Nie
2.6.2025;52;-13,470;-1,8134;-1,8134;118,8653;118,8653;-3944,4261;2252,2597;-1692,1664;1498,2807;-172,6321;366,5178;Nie
2.6.2025;53;-15,202;-2,8971;-2,8971;140,4336;140,4336;-4576,8715;2321,9291;-2254,9423;2391,2400;-268,6046;132,3069;Nie
2.6.2025;54;-11,699;-2,6921;-2,6921;186,9100;186,9100;-5799,8173;3470,9187;-2328,8986;2197,2694;-249,5981;381,2273;Nie
2.6.2025;55;-19,173;-1,8418;-1,8418;88,4079;88,4079;-3123,4511;1358,1222;-1765,3289;1501,0660;-170,7625;435,0254;Nie
2.6.2025;56;-17,741;-2,5804;-2,5804;118,1021;118,1021;-4112,1970;1932,1504;-2180,0467;2106,0417;-239,2418;313,2467;Nie
2.6.2025;57;-5,188;-0,3820;-0,3820;67,8674;67,8674;-1923,5657;1516,8364;-406,7293;316,8649;-34,8594;124,7238;Nie
2.6.2025;58;-9,470;-0,7442;-0,7442;61,8995;61,9394;-2061,4052;1429,1897;-632,2155;618,4681;-67,9120;81,6593;Nie
2.6.2025;59;-9,900;-1,0248;-1,0248;103,6510;103,6510;-3832,5994;2740,6361;-1091,9633;847,6094;-93,5181;337,8720;Nie
2.6.2025;60;-12,681;-1,6162;-1,6162;99,5616;99,5616;-3901,0226;2575,0612;-1325,9614;1336,7129;-147,4863;136,7348;Nie
2.6.2025;61;-9,638;-0,6000;-0,6000;53,3640;70,5688;-2302,5188;1577,0715;-725,4473;493,7891;-55,2918;286,9500;Nie
2.6.2025;62;-13,105;-1,3666;-1,3666;101,7183;101,7183;-3548,0360;2163,9551;-1384,0809;1119,2892;-125,9363;390,7280;Nie
2.6.2025;63;-15,169;-2,0382;-2,0382;106,8286;106,8286;-4235,4335;2563,9932;-1671,4403;1668,0411;-187,8262;191,2254;Nie
2.6.2025;64;-23,075;-3,6581;-3,6581;133,5252;133,5252;-6405,7379;3270,8333;-3134,9046;3002,8363;-337,1049;469,1732;Nie
2.6.2025;65;17,385;-1,1682;-1,1682;-45,4717;-45,4717;-2247,1205;1483,0140;-764,1064;930,2947;-112,3283;-53,8600;Nie
2.6.2025;66;12,843;-0,4391;-0,4391;-22,5613;-22,5613;-1001,3607;721,3976;-279,9632;348,0530;-42,2217;-25,8682;Nie
2.6.2025;67;7,426;0,4306;0,4306;42,5619;42,5619;-1496,9871;1794,9204;297,9333;-342,5467;41,4043;3,2091;Nie
2.6.2025;68;-1,234;-1,1246;-1,1246;197,5195;197,5195;-8770,6559;8482,4749;-288,1810;893,2637;-108,1359;-496,9468;Nie
2.6.2025;69;5,244;-1,6143;-1,6143;-12,2738;-12,2738;-643,2330;581,0785;-62,1545;1147,2146;-160,1676;-924,8925;Nie
2.6.2025;70;20,567;1,3734;1,3734;45,1540;45,1540;-1323,2831;2244,6053;921,3222;-946,8936;136,2660;-110,6946;Nie
2.6.2025;71;21,146;1,4518;1,4518;46,5455;46,5455;-1243,0441;2218,4516;975,4075;-1003,7521;144,0447;-115,7001;Nie
2.6.2025;72;6,120;0,1526;0,1526;57,0500;57,0500;-2306,7027;2648,3751;341,6725;-105,3234;15,1407;-251,4897;Nie
2.6.2025;73;8,948;2,7145;2,7145;200,7924;152,6000;-4113,9434;5460,0280;1346,0846;-1872,7458;286,0242;240,6370;Nie
2.6.2025;74;3,909;0,6872;0,6872;102,2606;102,2606;-2805,0083;3196,3596;391,3513;-473,3475;72,4096;9,5866;Nie
2.6.2025;75;-2,428;-0,7083;-0,7083;223,8819;236,0146;-7054,2404;6457,5955;-596,6449;493,7292;-74,6329;177,5486;Nie
2.6.2025;76;0,808;-1,1299;-1,1299;49,4569;49,4569;-1693,6515;1731,2388;37,5872;786,7656;-119,0564;-705,2964;Nie
2.6.2025;77;-9,195;-2,1648;-2,1648;163,6516;395,2050;-10907,2628;7261,1015;-3646,1613;1507,9263;-243,8690;2382,1041;Nie
2.6.2025;78;-3,838;-0,9169;-0,9169;134,6968;395,2050;-11133,3201;9601,5055;-1531,8146;638,2868;-103,2906;996,8184;Nie
2.6.2025;79;-7,991;-1,7779;-1,7779;161,2221;395,2050;-10868,1375;7699,3838;-3168,7537;1247,1922;-200,2840;2121,8455;Nie
2.6.2025;80;-3,262;-0,4204;-0,4204;66,8688;395,4285;-11292,6471;9982,5925;-1310,0546;295,8593;-47,3589;1061,5542;Nie
2.6.2025;81;-4,231;-0,8764;-0,8764;158,4678;556,8450;-15948,5976;13568,0853;-2380,5124;615,3242;-105,2188;1870,4070;Nie
2.6.2025;82;-0,215;-0,0736;-0,0736;199,3692;556,8450;-15378,3884;15241,9613;-136,4270;51,6035;-8,8363;93,6598;Nie
2.6.2025;83;-5,773;-1,7889;-1,7889;256,3918;556,8450;-14892,8195;11672,5849;-3220,2346;1252,2910;-214,7718;2182,7154;Nie
2.6.2025;84;-0,059;0,0612;0,0612;256,6994;556,8450;-16893,0068;16864,6077;-28,3991;-42,4441;7,3475;63,4956;Nie
2.6.2025;85;-3,843;-1,0147;-1,0147;133,6658;372,4650;-11636,5515;10206,6584;-1429,8931;705,7008;-116,8600;841,0523;Nie
2.6.2025;86;-1,934;-0,2056;-0,2056;89,0603;372,4650;-8808,4248;8094,0369;-714,3879;139,6686;-23,6783;598,3976;Nie
2.6.2025;87;1,302;-0,3630;-0,3630;12,5538;12,5538;-302,0695;318,7033;16,6338;239,9880;-41,8056;-214,8162;Nie
