Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
8/1/2024;52;-25.156;-4.0862;-4.0862;132.0000;132.0000;-7,969.6320;4,590.6960;-3,378.9360;3,265.7899;-436.5573;549.7034;No
8/1/2024;53;-18.057;-2.9678;-2.9678;132.0000;844.9200;-54,168.6661;38,676.2130;-15,492.4531;2,408.9413;-307.0070;13,390.5189;No
8/1/2024;54;-16.891;-2.8377;-2.8377;132.0000;132.0000;-8,743.5480;6,486.8760;-2,256.6720;2,286.3348;-293.5487;263.8859;No
8/1/2024;55;-11.860;-1.8691;-1.8691;132.0000;132.0000;-8,127.6360;6,522.6480;-1,604.9880;1,485.9559;-193.3509;312.3830;No
8/1/2024;56;-7.790;-1.2536;-1.2536;132.0000;132.0000;-7,868.9160;6,800.5080;-1,068.4080;989.6384;-129.6799;208.4495;No
8/1/2024;57;-9.928;-1.8966;-1.8966;132.0000;136.6200;-7,683.0989;6,290.5313;-1,392.5677;1,443.2650;-191.2968;140.5994;No
8/1/2024;58;-15.419;-2.6214;-2.6214;132.0000;136.6200;-7,748.9498;5,616.9947;-2,131.9551;2,001.0159;-264.4023;395.3415;No
8/1/2024;59;-7.790;-1.2459;-1.2459;132.0000;136.6200;-6,992.3482;5,909.7713;-1,082.5769;944.4052;-125.6652;263.8369;No
8/1/2024;60;-4.448;-0.7334;-0.7334;132.0000;148.1700;-7,765.4415;7,081.3406;-684.1009;551.2305;-73.9729;206.8433;No
8/1/2024;61;-0.697;-0.5380;-0.5380;158.7189;170.4450;-7,908.4776;7,751.3273;-157.1503;384.8684;-53.8592;-173.8589;No
8/1/2024;62;-0.808;-0.4705;-0.4705;159.0800;170.4450;-7,964.8949;7,800.5859;-164.3090;336.0272;-47.1018;-124.6165;No
8/1/2024;63;-3.167;-0.7677;-0.7677;159.0800;172.0050;-7,901.2217;7,336.8733;-564.3484;549.3135;-76.8544;91.8894;No
8/1/2024;64;-3.228;-0.9007;-0.9007;159.0800;193.5900;-9,203.2686;8,559.1947;-644.0739;641.6630;-90.1691;92.5800;No
8/1/2024;65;8.968;-0.9003;-0.9003;-4.1692;-4.1692;-150.7791;113.7733;-37.0058;606.0719;-94.5855;-474.4806;No
8/1/2024;66;16.740;0.0637;0.0637;-3.2669;-3.2669;-127.4712;72.9368;-54.5344;-42.3667;6.6923;90.2087;No
8/1/2024;67;4.776;-0.0686;-0.0686;-2.9900;-2.9900;-88.1362;74.0115;-14.1248;46.0545;-7.2071;-24.7226;No
8/1/2024;68;12.216;0.0520;0.0520;-2.9900;-2.9900;-101.9441;65.5767;-36.3674;-34.5990;5.4631;65.5033;No
8/1/2024;69;16.514;-0.0302;-0.0302;-4.9553;-4.9553;-180.8833;99.6957;-81.1876;19.9850;-3.2995;64.5022;No
8/1/2024;70;16.589;0.0411;0.0411;-4.7588;-4.7588;-182.2954;103.6276;-78.6677;-26.9356;4.4904;101.1129;No
8/1/2024;71;14.338;0.0451;0.0451;-3.0797;-3.0797;-119.1875;75.1755;-44.0120;-29.7997;4.9274;68.8842;No
8/1/2024;72;10.877;0.0277;0.0277;-2.9900;-2.9900;-116.2542;83.8127;-32.4415;-18.1431;3.0264;47.5582;No
8/1/2024;73;-3.828;-1.3197;-1.3197;132.0000;229.8600;-5,625.3638;4,744.7701;-880.5937;859.5774;-148.1218;169.1381;No
8/1/2024;74;-1.887;-0.6280;-0.6280;132.0000;229.8600;-5,267.7016;4,829.3586;-438.3430;408.5968;-70.4861;100.2323;No
8/1/2024;75;-4.280;-0.7495;-0.7495;132.0000;229.8600;-6,512.3935;5,516.6400;-995.7535;493.9471;-84.1231;585.9296;No
8/1/2024;76;-8.044;-0.4083;-0.4083;132.0000;337.5000;-620,505.9000;617,767.7625;-2,738.1375;1,004.4252;-45.8272;1,779.5395;No
8/1/2024;77;8.706;-0.2076;-0.2076;-4.4908;-4.4908;-123.8922;85.0782;-38.8140;135.0028;-24.6984;-71.4904;No
8/1/2024;78;7.200;-0.1560;-0.1560;-2.9900;-2.9900;-78.6609;57.0941;-21.5669;100.1427;-18.5595;-60.0164;No
8/1/2024;79;3.612;-0.1082;-0.1082;-2.9900;-2.9900;-72.6899;61.8810;-10.8089;69.5543;-12.8727;-45.8728;No
8/1/2024;80;4.195;0.0038;0.0038;-3.5081;-3.5081;-78.2833;63.4194;-14.8638;-2.4061;0.4521;16.8178;No
8/1/2024;81;5.561;-0.2340;-0.2340;-3.0525;-3.0525;-85.3632;68.3241;-17.0391;148.8139;-29.0055;-102.7694;No
8/1/2024;82;3.473;-0.1062;-0.1062;-2.9900;-2.9900;-64.3508;53.9037;-10.4471;67.9304;-13.1640;-44.3193;No
8/1/2024;83;1.208;-0.3680;-0.3680;-2.9900;-2.9900;-55.0130;51.2845;-3.7285;236.6218;-45.6154;-187.2778;No
8/1/2024;84;5.708;-0.2247;-0.2247;-2.9900;-2.9900;-53.3595;36.2926;-17.0669;144.3155;-27.8527;-99.3959;No
8/1/2024;85;-4.882;-1.6289;-1.6289;142.7522;427.5600;-13,758.8808;11,663.8368;-2,095.0440;1,034.8288;-197.3966;1,257.6118;No
8/1/2024;86;5.970;-0.1692;-0.1692;-4.1245;-4.1245;-90.3554;65.6620;-24.6934;105.6163;-20.5043;-60.4186;No
8/1/2024;87;4.988;-0.0476;-0.0476;-4.0441;-4.0441;-105.8381;85.6176;-20.2205;29.0153;-5.7684;-3.0264;No
8/1/2024;88;5.318;-0.5937;-0.5937;-3.6868;-183.6450;-6,433.2680;5,459.5822;-973.6858;355.2640;-71.9469;690.3687;No
8/1/2024;89;-2.820;-1.2263;-1.2263;152.9174;274.3500;-6,941.3294;6,172.8750;-768.4544;738.3810;-123.1892;153.2625;No
8/1/2024;90;-0.726;-0.7272;-0.7272;150.0000;229.6350;-4,141.2376;3,978.8856;-162.3519;427.7244;-73.0516;-192.3209;No
8/1/2024;91;-5.512;-1.5712;-1.5712;151.4817;175.0650;-3,464.5364;2,500.4534;-964.0830;906.3931;-157.8365;215.5263;No
8/1/2024;92;-3.102;-1.1847;-1.1847;150.2000;175.0650;-4,388.3544;3,844.9526;-543.4018;672.4326;-119.0102;-10.0206;No
8/1/2024;93;-3.705;-0.9031;-0.9031;138.5437;190.8750;-4,541.2980;3,839.4506;-701.8474;500.4720;-72.6779;274.0533;No
8/1/2024;94;-4.397;-1.3047;-1.3047;137.0000;167.8650;-2,907.2539;2,163.7799;-743.4741;718.3134;-104.9970;130.1577;No
8/1/2024;95;-2.241;-0.7934;-0.7934;137.0000;154.1550;-3,269.9359;2,926.9410;-342.9949;427.7475;-63.8497;-20.9030;No
8/1/2024;96;-1.006;-1.1262;-1.1262;137.0000;153.8250;-3,640.8839;3,489.8278;-151.0562;607.5735;-90.6321;-365.8853;No
8/2/2024;1;-1.675;-0.9763;-0.9763;127.1384;193.3500;-2,841.0849;2,530.9515;-310.1334;511.1662;-65.0792;-135.9536;No
8/2/2024;2;-1.396;-0.8051;-0.8051;126.0000;167.0700;-1,989.8037;1,759.9154;-229.8883;415.4361;-53.6672;-131.8806;No
8/2/2024;3;-1.158;-0.8009;-0.8009;126.0000;179.0100;-2,409.4746;2,200.3909;-209.0837;408.6531;-53.3872;-146.1822;No
8/2/2024;4;0.446;-0.5952;-0.5952;-2.9898;-2.9898;-43.6212;42.1861;-1.4351;298.9858;-39.6754;-257.8753;No
8/2/2024;5;1.863;-0.3094;-0.3094;-0.9000;-0.9000;-14.0634;12.3489;-1.7145;151.4962;-17.8524;-131.9293;No
8/2/2024;6;-1.063;-0.9134;-0.9134;126.0000;181.9500;-2,726.8847;2,534.5635;-192.3212;445.6522;-52.7032;-200.6279;No
8/2/2024;7;0.411;-0.4807;-0.4807;-1.6757;-1.6757;-21.6936;21.0166;-0.6770;232.4974;-27.7364;-204.0840;No
8/2/2024;8;1.196;-0.1615;-0.1615;-2.1698;-2.1698;-28.5676;25.9617;-2.6059;77.3739;-9.3186;-65.4494;No
8/2/2024;9;2.348;-0.3327;-0.3327;-1.1044;-1.1044;-14.1761;11.5277;-2.6484;158.1516;-17.8048;-137.6985;No
8/2/2024;10;1.312;-0.2824;-0.2824;-0.9000;-0.9000;-13.0734;11.8899;-1.1835;133.9658;-15.1129;-117.6694;No
8/2/2024;11;1.445;-0.3177;-0.3177;-0.9000;-0.9000;-10.7748;9.4410;-1.3338;150.8811;-17.0020;-132.5453;No
8/2/2024;12;1.744;-0.2454;-0.2454;-1.9572;-1.9572;-25.1735;21.7484;-3.4251;115.9998;-13.1328;-99.4419;No
8/2/2024;13;-1.535;-0.7044;-0.7044;126.0533;134.6250;-1,641.0788;1,437.3911;-203.6876;333.1609;-35.9892;-93.4841;No
8/2/2024;14;1.202;-0.2406;-0.2406;-3.0079;-3.0079;-35.6316;31.9379;-3.6937;112.9237;-12.2927;-96.9373;No
8/2/2024;15;-3.301;-1.1116;-1.1116;126.0000;126.9300;-1,770.2927;1,352.1853;-418.1074;528.1851;-56.7939;-53.2838;No
8/2/2024;16;-2.181;-0.7029;-0.7029;126.0000;126.9300;-1,857.1128;1,581.1670;-275.9458;333.7321;-35.9126;-21.8737;No
8/2/2024;17;-3.702;-1.0831;-1.0831;126.0536;128.4150;-2,099.0716;1,625.6055;-473.4661;520.9034;-58.4018;10.9645;No
8/2/2024;18;0.330;-0.4012;-0.4012;-2.9900;-2.9900;-42.2308;41.1424;-1.0884;191.8916;-21.6331;-169.1701;No
8/2/2024;19;-5.048;-1.2523;-1.2523;126.0000;132.1050;-2,061.6306;1,396.0856;-665.5450;612.5899;-67.5253;120.4804;No
8/2/2024;20;-1.998;-0.5887;-0.5887;126.0000;161.1150;-2,321.6672;2,002.8206;-318.8466;287.7023;-31.7433;62.8876;No
8/2/2024;21;-1.737;-0.6196;-0.6196;125.0889;140.1450;-2,501.1678;2,260.8191;-240.3487;304.6028;-36.6791;-27.5750;No
8/2/2024;22;4.150;-0.0992;-0.0992;-2.9900;-2.9900;-38.4394;25.9143;-12.5251;48.9423;-5.8724;-30.5447;No
8/2/2024;23;0.989;-0.0959;-0.0959;-2.9900;-2.9900;-39.0075;36.0983;-2.9093;48.0149;-5.6771;-39.4285;No
8/2/2024;24;-0.136;-0.3921;-0.3921;125.0044;169.2750;-2,605.3115;2,581.1052;-24.2063;200.3611;-23.2115;-152.9432;No
8/2/2024;25;1.460;-0.4790;-0.4790;-3.8208;-3.8208;-90.3352;84.8982;-5.4370;256.5217;-31.6916;-219.3931;No
8/2/2024;26;0.241;-0.3433;-0.3433;-2.9900;-2.9900;-36.1431;35.6169;-0.5262;191.1525;-22.7134;-167.9128;No
8/2/2024;27;-0.436;-0.4458;-0.4458;153.2100;182.2050;-2,050.5351;1,953.7842;-96.7509;253.9506;-29.4950;-127.7047;No
8/2/2024;28;1.065;-0.3298;-0.3298;-2.9900;-2.9900;-40.7537;37.9700;-2.7837;190.4013;-21.8202;-165.7974;No
8/2/2024;29;0.416;-0.5622;-0.5622;-2.9900;-2.9900;-46.1477;45.1998;-0.9478;329.7347;-45.3021;-283.4848;No
8/2/2024;30;4.448;-0.0168;-0.0168;-2.9900;-2.9900;-48.7340;36.2059;-12.5281;9.9259;-1.3537;3.9559;No
8/2/2024;31;3.042;-0.0259;-0.0259;-2.9900;-2.9900;-44.5600;36.2717;-8.2883;15.5561;-2.0870;-5.1808;No
8/2/2024;32;6.500;-0.0682;-0.0682;-2.9900;-2.9900;-45.5287;26.7157;-18.8131;41.6574;-5.4956;-17.3488;No
8/2/2024;33;5.292;0.0163;0.0163;-2.9900;-2.9900;-64.4883;49.3888;-15.0995;-10.1861;1.4911;23.7945;No
8/2/2024;34;3.560;-0.1691;-0.1691;-2.9900;-2.9900;-63.4508;53.8469;-9.6039;107.5585;-15.4693;-82.4854;No
8/2/2024;35;1.964;-0.0572;-0.0572;-2.9900;-2.9900;-61.5342;56.6725;-4.8617;36.8931;-5.2327;-26.7987;No
8/2/2024;36;4.088;-0.2558;-0.2558;-3.7493;-3.7493;-95.7796;81.6972;-14.0824;166.0918;-23.4006;-128.6088;No
8/2/2024;37;-3.556;-1.0109;-1.0109;146.3384;183.0000;-4,229.6790;3,500.2410;-729.4380;662.3594;-99.5433;166.6219;No
8/2/2024;38;-1.021;-0.8629;-0.8629;146.1800;156.6300;-3,809.3982;3,558.0071;-251.3912;571.8590;-84.9698;-235.4981;No
8/2/2024;39;-3.150;-1.0443;-1.0443;146.1800;161.8050;-4,631.5063;4,030.0771;-601.4292;700.0261;-102.8322;4.2353;No
8/2/2024;40;-0.327;-0.5768;-0.5768;146.1800;156.6300;-4,481.8108;4,340.2173;-141.5935;385.6655;-56.7975;-187.2745;No
8/2/2024;41;-6.704;-1.3845;-1.3845;132.1891;151.9650;-5,029.8895;3,919.3293;-1,110.5602;928.7759;-142.1023;323.8866;No
8/2/2024;42;-0.298;-0.4435;-0.4435;132.0000;186.1500;-5,525.8628;5,366.3322;-159.5306;294.4873;-45.5200;-89.4368;No
8/2/2024;43;-6.334;-1.2355;-1.2355;132.0000;154.5000;-5,059.4115;4,021.4805;-1,037.9310;823.9873;-126.8092;340.7529;No
8/2/2024;44;-2.740;-0.6420;-0.6420;132.0000;142.1550;-4,426.7067;3,957.4530;-469.2537;429.5943;-65.8936;105.5530;No
8/2/2024;45;-7.955;-1.5723;-1.5723;132.0000;153.3600;-4,691.1290;3,354.1366;-1,336.9925;1,065.6904;-171.1857;442.4878;No
8/2/2024;46;-8.437;-1.7235;-1.7235;132.0000;164.7450;-5,223.0755;3,715.4940;-1,507.5815;1,172.9943;-187.6478;522.2350;No
8/2/2024;47;-6.734;-1.3947;-1.3947;132.0000;151.2150;-5,788.3590;4,665.1340;-1,123.2250;960.6107;-151.8494;314.4637;No
8/2/2024;48;0.538;-0.3100;-0.3100;-2.9900;-2.9900;-101.4387;101.8185;0.3797;212.6639;-33.7516;-179.2921;No
8/2/2024;49;4.466;-0.6739;-0.6739;-2.9900;-2.9900;-115.5635;103.9563;-11.6072;501.8263;-73.3614;-416.8577;No
8/2/2024;50;3.882;-0.3075;-0.3075;-2.9989;-2.9989;-88.8604;78.4992;-10.3612;232.2465;-33.4748;-188.4105;No
8/2/2024;51;-1.510;-0.5096;-0.5096;132.0000;132.0000;-3,606.5040;3,347.9160;-258.5880;389.5053;-55.4756;-75.4417;No
8/2/2024;52;2.886;-0.0908;-0.0908;-2.9989;-2.9989;-86.2184;79.2459;-6.9724;68.8015;-9.8846;-51.9445;No
8/2/2024;53;3.531;-0.2183;-0.2183;-4.0578;-4.0578;-128.3604;116.3128;-12.0476;166.0583;-23.0981;-130.9126;No
8/2/2024;54;3.701;-0.1119;-0.1119;-3.7493;-3.7493;-107.9461;96.3195;-11.6266;84.8322;-11.8400;-61.3656;No
8/2/2024;55;17.229;-0.0313;-0.0313;-5.0000;-5.0000;-173.7250;90.7250;-83.0000;23.3465;-3.3118;62.9653;No
8/2/2024;56;5.637;-0.0919;-0.0919;-3.7404;-3.7404;-103.7624;84.6078;-19.1546;69.5185;-9.7238;-40.6401;No
8/2/2024;57;-1.520;-0.2130;-0.2130;132.0000;140.7600;-3,980.9743;3,716.2048;-264.7696;158.6888;-22.4065;128.4873;No
8/2/2024;58;-2.002;-0.3387;-0.3387;132.0000;140.7600;-3,614.1538;3,260.5646;-353.5891;251.6000;-35.6295;137.6187;No
8/2/2024;59;-6.471;-1.1821;-1.1821;132.0000;140.7600;-3,957.0451;3,008.6042;-948.4409;878.7079;-124.3510;194.0840;No
8/2/2024;60;-3.355;-0.7865;-0.7865;132.0000;140.7600;-3,667.6426;3,149.5050;-518.1376;578.8661;-82.7359;22.0073;No
8/2/2024;61;-11.777;-2.0653;-2.0653;132.0000;138.4500;-4,032.3563;2,362.3724;-1,669.9839;1,512.3779;-213.8659;371.4719;No
8/2/2024;62;-10.146;-1.8857;-1.8857;132.0000;163.6650;-4,919.1152;3,222.0729;-1,697.0424;1,375.4447;-195.2680;516.8657;No
8/2/2024;63;-9.833;-1.7643;-1.7643;132.0000;156.6300;-5,350.6374;3,783.0844;-1,567.5530;1,290.8938;-182.6968;459.3560;No
8/2/2024;64;-9.865;-1.9452;-1.9452;132.0000;176.5050;-7,707.4438;5,946.2769;-1,761.1669;1,398.2160;-201.4294;564.3802;No
8/2/2024;65;4.654;-0.2300;-0.2300;-3.8029;-3.8029;-128.0208;110.7404;-17.2804;151.1829;-24.5139;-109.3887;No
8/2/2024;66;1.363;-0.3972;-0.3972;-2.9900;-2.9900;-80.1918;76.3885;-3.8033;257.8007;-42.3344;-211.6630;No
8/2/2024;67;-0.727;-0.5139;-0.5139;132.0000;187.5300;-5,421.1172;5,265.8424;-155.2748;333.4753;-54.7725;-123.4280;No
8/2/2024;68;1.470;-0.8497;-0.8497;-2.9900;-2.9900;-96.6518;92.4658;-4.1860;548.9506;-90.5627;-454.2019;No
8/2/2024;69;2.397;-0.8274;-0.8274;-3.5707;-3.5707;-91.0529;82.7903;-8.2626;534.4624;-90.3049;-435.8949;No
8/2/2024;70;-2.385;-1.1406;-1.1406;217.3300;232.8600;-5,250.9930;4,690.2661;-560.7269;738.2556;-124.4885;-53.0402;No
8/2/2024;71;2.763;-0.1734;-0.1734;-2.9900;-2.9900;-66.2614;57.9432;-8.3182;110.7772;-18.9254;-83.5336;No
8/2/2024;72;-6.330;-2.0210;-2.0210;217.3300;262.5900;-6,933.6890;5,275.6957;-1,657.9933;1,299.4462;-220.5780;579.1251;No
8/2/2024;73;2.694;-1.1651;-1.1651;-3.8297;-3.8297;-103.8844;93.5021;-10.3823;736.4515;-128.3975;-597.6717;No
8/2/2024;74;2.914;-0.5817;-0.5817;-3.1515;-3.1515;-73.1841;64.0101;-9.1740;369.8945;-64.1051;-296.6154;No
8/2/2024;75;0.887;-0.3980;-0.3980;-2.9900;-2.9900;-67.1434;64.5332;-2.6103;252.9143;-43.8608;-206.4432;No
8/2/2024;76;-0.292;-0.8011;-0.8011;159.4800;693.6000;-20,142.8376;19,954.8720;-187.9656;503.9199;-88.2836;-227.6707;No
8/2/2024;77;6.831;-0.2334;-0.2334;-4.0799;-4.0799;-125.1795;97.2689;-27.9106;144.6623;-26.8793;-89.8724;No
8/2/2024;78;3.145;-0.2031;-0.2031;-2.9900;-2.9900;-62.3744;52.8811;-9.4933;125.3638;-23.3898;-92.4807;No
8/2/2024;79;2.073;-0.4629;-0.4629;-2.9900;-2.9900;-54.8336;48.6234;-6.2102;287.6461;-53.3094;-228.1265;No
8/2/2024;80;3.737;-0.2757;-0.2757;-2.9900;-2.9900;-66.5843;55.2851;-11.2992;169.0817;-31.7507;-126.0318;No
8/2/2024;81;0.040;-0.4587;-0.4587;-3.0436;-3.0436;-66.2500;66.0400;-0.2100;282.5560;-55.6321;-226.7139;No
8/2/2024;82;-1.493;-0.6257;-0.6257;215.0000;268.1400;-5,265.4652;4,874.7852;-390.6800;385.5829;-75.8861;80.9832;No
8/2/2024;83;-0.702;-1.0292;-1.0292;215.0000;297.7500;-5,132.9123;4,927.4648;-205.4475;635.1996;-124.8234;-304.9287;No
8/2/2024;84;-0.379;-0.7969;-0.7969;215.0000;248.1300;-4,132.6052;4,037.8195;-94.7857;492.6744;-96.6496;-301.2391;No
8/2/2024;85;-6.188;-2.5910;-2.5910;194.6578;247.8600;-5,385.7499;3,852.4880;-1,533.2620;1,565.5500;-302.8439;270.5558;No
