date,n_hours,rev_forecast,charge_hours,discharge_hours,avg_charge_price,avg_discharge_price,start_soc_f,end_soc_f,rev_perfect,start_soc_p,end_soc_p,rev_legacy,start_soc_l,end_soc_l,rev_naive,start_soc_n,end_soc_n,capture_forecast,capture_legacy,forecast_vs_legacy,price_range,price_mean,forecast_mae,month
2025-09-27,24,201.49,"[np.int64(3), np.int64(4), np.int64(12), np.int64(13)]","[np.int64(6), np.int64(7), np.int64(18), np.int64(19)]",67.955,118.3275,0,0,237.18,0,0,193.2,0,0,151.5,0,0,0.8495235685976895,0.8145712117379205,8.29000000000002,110.05000000000001,93.25583333333334,23.81624141425,2025-09
2025-09-28,24,262.78,"[np.int64(1), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(6), np.int64(7), np.int64(18), np.int64(19)]",53.6325,119.32749999999999,0,0,270.44,0,0,259.3,0,0,136.22,0,0,0.9716757876053838,0.9588078686584826,3.4799999999999613,136.01,86.57166666666667,12.386587971458331,2025-09
2025-09-29,24,709.24,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",85.23500000000001,262.545,0,0,709.24,0,0,672.56,0,0,497.94999999999993,0,0,1.0,0.9482826687722068,36.680000000000064,322.99,128.94125,16.48126588145833,2025-09
2025-09-30,24,714.43,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",93.935,272.5425,0,0,715.01,0,0,713.05,0,0,457.5,0,0,0.9991888225339505,0.9972587795974881,1.3799999999999955,279.01,136.89666666666668,23.334701835937494,2025-09
2025-10-01,24,558.8900000000001,"[np.int64(1), np.int64(2), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",83.74312499999999,223.46562500000002,0,0,558.8900000000001,0,0,413.885,0,1,392.5675000000001,0,0,1.0,0.7405482295263826,145.0050000000001,251.35000000000002,120.50322916666666,15.937809782395831,2025-10
2025-10-02,24,359.255,"[np.int64(1), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",81.7625,171.57625000000002,0,0,362.6875,0,0,303.89000000000004,1,1,189.33249999999998,0,0,0.9905359296915388,0.8378838531793901,55.36499999999995,120.05249999999998,109.2090625,19.894920333854166,2025-10
2025-10-03,24,370.24250000000006,"[np.int64(2), np.int64(3), np.int64(11), np.int64(12)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",55.569374999999994,148.13,0,0,404.86,0,0,401.21999999999997,1,1,175.42500000000004,0,0,0.9144951341204368,0.9910092377612013,-30.977499999999907,141.10250000000002,91.15208333333332,25.820300060520836,2025-10
2025-10-04,24,53.115,"[np.int64(3), np.int64(9), np.int64(13), np.int64(14)]","[np.int64(7), np.int64(10), np.int64(18), np.int64(19)]",24.972499999999997,38.25125,0,0,179.49500000000003,0,0,133.13,1,1,-48.91250000000001,0,0,0.2959135351959664,0.7416919691356304,-80.01499999999999,94.19500000000001,36.14541666666667,26.28948133335938,2025-10
2025-10-05,24,248.76999999999998,"[np.int64(1), np.int64(3), np.int64(13), np.int64(14)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",1.4100000000000001,63.60249999999999,0,0,300.255,0,0,141.3875,1,1,267.57750000000004,0,0,0.8285290836122629,0.47089140896904297,107.3825,125.11749999999999,28.061874999999997,22.86065793778125,2025-10
2025-10-06,24,88.86999999999998,"[np.int64(1), np.int64(2), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",81.946875,104.164375,0,0,284.4825,0,0,106.52499999999999,1,1,154.4975,0,0,0.31239179914405973,0.3744518555622929,-17.655000000000015,123.2275,90.278125,28.9129398853125,2025-10
2025-10-07,24,521.8575000000001,"[np.int64(1), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",102.189375,232.65375,0,0,530.4050000000001,0,0,438.8675,1,1,296.51250000000005,0,0,0.983884955835635,0.827419613314354,82.99000000000007,189.695,138.27739583333334,18.9658275984375,2025-10
2025-10-08,24,330.4475,"[np.int64(3), np.int64(4), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",89.9975,172.609375,0,0,333.4925,0,0,322.3975,1,1,226.65249999999997,0,0,0.9908693598806569,0.966730886001934,8.050000000000011,111.43249999999999,117.06729166666666,9.903295258750001,2025-10
2025-10-09,24,122.07249999999998,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",93.71000000000001,124.228125,0,0,159.58249999999998,0,0,88.49000000000001,1,1,35.9975,0,0,0.7649491642254006,0.5545094230257078,33.58249999999997,60.49249999999998,105.97625000000001,17.59854394020834,2025-10
2025-10-10,24,50.575,"[np.int64(2), np.int64(3), np.int64(13), np.int64(14)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",82.7075,95.35125,0,0,93.24750000000002,0,0,58.06000000000002,1,1,-16.769999999999982,0,0,0.5423737901820423,0.6226440387141747,-7.485000000000014,45.825,90.93177083333335,18.757424386458332,2025-10
2025-10-11,24,184.485,"[np.int64(3), np.int64(5), np.int64(13), np.int64(14)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",66.41312500000001,112.53437500000001,0,0,186.545,0,0,49.6225,1,1,113.105,0,0,0.9889570881020666,0.26600820177437084,134.8625,84.35249999999999,91.66895833333335,11.921383334583332,2025-10
2025-10-12,24,56.844999999999985,"[np.int64(5), np.int64(6), np.int64(13), np.int64(14)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",74.614375,88.825625,0,0,130.68,0,0,65.8675,1,1,9.537499999999994,0,0,0.43499387817569624,0.5040365779002143,-9.022500000000022,60.65500000000001,87.06093750000001,14.8709239321875,2025-10
2025-10-13,24,553.9200000000001,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",93.5925,232.07250000000002,0,0,561.51,0,0,-85.36500000000002,1,1,403.8699999999999,0,0,0.9864828765293585,-0.1520275685205963,639.2850000000001,189.8675,127.63510416666668,15.533923657916667,2025-10
2025-10-14,24,664.895,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",105.27125,271.495,0,0,669.9225000000001,0,0,611.69,1,1,531.7,0,0,0.9924954005873812,0.9130757662266903,53.20499999999993,271.02000000000004,151.01572916666666,28.295516905208334,2025-10
2025-10-15,24,442.1975,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",114.17124999999999,224.720625,0,0,444.555,0,0,473.70500000000004,1,1,133.18250000000003,0,0,0.9946969441351463,1.0655711891666948,-31.50750000000005,217.8525,136.14447916666666,37.266156278125,2025-10
2025-10-16,24,145.27749999999997,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",89.023125,125.3425,0,0,163.2175,0,0,111.5625,1,1,82.07250000000002,0,0,0.8900853156064759,0.6835204558334738,33.714999999999975,47.10249999999999,102.208125,35.10100660927083,2025-10
2025-10-17,24,210.05,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",89.26,141.7725,0,0,211.0275,0,0,166.09000000000003,1,1,122.22499999999997,0,0,0.9953679022876166,0.7870538199997632,43.95999999999998,59.73750000000001,108.98072916666668,20.377792615833336,2025-10
2025-10-18,24,93.55499999999999,"[np.int64(2), np.int64(3), np.int64(13), np.int64(14)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",81.59,104.97874999999999,0,0,124.31250000000001,0,0,85.11500000000001,1,1,56.5925,0,0,0.7525791855203618,0.6846857717445952,8.439999999999984,36.49250000000001,92.00375000000001,14.108735220104165,2025-10
2025-10-19,24,214.64249999999998,"[np.int64(3), np.int64(4), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",55.96000000000001,109.62062499999999,0,0,232.195,0,0,157.99749999999997,1,1,102.85750000000002,0,0,0.9244062102973793,0.6804517754473609,56.64500000000001,107.57000000000001,83.4615625,10.05678068125,2025-10
2025-10-20,24,17.76249999999999,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",77.648125,82.08875,0,0,153.48999999999998,0,0,31.309999999999995,1,1,-89.72500000000001,0,0,0.11572415141051529,0.20398723043846503,-13.547500000000007,91.38499999999999,78.34208333333333,29.792789066562495,2025-10
2025-10-21,24,124.4175,"[np.int64(1), np.int64(3), np.int64(11), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",81.99,113.094375,0,0,269.525,0,0,175.65249999999997,1,1,74.98999999999995,0,0,0.4616176606993786,0.6517113440311659,-51.23499999999997,118.7775,97.97874999999999,29.75555704583333,2025-10
2025-10-22,24,464.855,"[np.int64(1), np.int64(2), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",92.51125,208.72500000000002,0,0,466.06500000000005,0,0,86.1975,1,1,351.42750000000007,0,0,0.9974037956079087,0.1849473785845322,378.6575,197.64500000000004,131.7990625,15.711395686770834,2025-10
2025-10-23,24,204.1325,"[np.int64(3), np.int64(4), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",79.43125,130.464375,0,0,212.6075,0,0,200.71500000000003,1,1,28.507499999999993,0,0,0.9601378126359607,0.9440635913596653,3.4174999999999613,81.00250000000001,102.45145833333333,11.304392840104166,2025-10
2025-10-24,24,335.00749999999994,"[np.int64(3), np.int64(4), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",59.09875,142.85062499999998,0,0,359.33500000000004,0,0,318.41249999999997,1,1,247.65500000000003,0,0,0.9322985514909483,0.8861160198700375,16.59499999999997,120.47999999999999,90.65822916666667,18.6333044809375,2025-10
2025-10-25,24,197.65750000000003,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",29.573125,78.9875,0,0,225.10000000000002,0,0,198.4875,1,1,110.35500000000002,0,0,0.8780875166592625,0.8817747667703243,-0.8299999999999841,75.03999999999999,49.365312499999995,33.260962365625,2025-10
2025-10-26,24,224.385,"[np.int64(2), np.int64(3), np.int64(12), np.int64(13)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",30.271874999999998,86.36812499999999,0,0,257.1625,0,0,185.00250000000003,1,1,125.40250000000003,0,0,0.8725416808438243,0.7193992125601517,39.382499999999965,116.7425,55.3109375,14.742941292187501,2025-10
2025-10-27,24,194.83249999999998,"[np.int64(2), np.int64(3), np.int64(10), np.int64(11)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",65.28937499999999,113.9975,0,0,256.88250000000005,0,0,196.05500000000006,1,1,120.91749999999999,0,0,0.7584498749428238,0.7632088600819442,-1.2225000000000819,119.81750000000001,89.25229166666668,12.377673260208335,2025-10
2025-10-28,24,130.39,"[np.int64(3), np.int64(4), np.int64(11), np.int64(12)]","[np.int64(7), np.int64(8), np.int64(18), np.int64(19)]",58.68375,91.28125,0,0,160.86,0,0,112.82000000000001,1,1,50.42999999999998,0,0,0.8105806291184879,0.7013552157155291,17.56999999999998,63.9275,78.33770833333334,19.0597719309375,2025-10
2025-10-29,24,232.66500000000002,"[np.int64(3), np.int64(4), np.int64(11), np.int64(12)]","[np.int64(7), np.int64(8), np.int64(16), np.int64(17)]",73.6575,131.82375000000002,0,0,252.5275,0,0,216.43249999999998,1,1,69.2475,0,0,0.9213452000277198,0.857065072120858,16.232500000000044,93.95750000000001,99.60385416666668,14.286308089166665,2025-10
2025-10-30,24,237.28499999999997,"[np.int64(3), np.int64(4), np.int64(11), np.int64(12)]","[np.int64(6), np.int64(7), np.int64(16), np.int64(17)]",71.52875,130.85,0,0,256.4925,0,0,200.6275,1,1,0.09249999999997272,0,0,0.9251147694377027,0.7821963605173641,36.65749999999997,99.755,104.54989583333332,21.4959072021875,2025-10
2025-10-31,24,284.77,"[np.int64(3), np.int64(4), np.int64(10), np.int64(11)]","[np.int64(6), np.int64(7), np.int64(16), np.int64(17)]",85.72250000000001,156.915,0,0,291.8725,0,0,137.2175,1,1,-41.65250000000003,0,0,0.9756657444603379,0.47012822379634944,147.55249999999998,135.3875,107.87010416666665,15.8312753484375,2025-10
2025-11-01,24,156.71249999999998,"[np.int64(3), np.int64(4), np.int64(12), np.int64(13)]","[np.int64(6), np.int64(7), np.int64(17), np.int64(18)]",48.95375,88.131875,0,0,199.80499999999998,0,0,145.325,1,1,-70.11000000000001,0,0,0.7843272190385626,0.7273341507970271,11.387499999999989,95.41499999999999,68.50052083333334,12.648752732708333,2025-11
