date,n_hours,rank_source,start_soc_enh,end_soc_enh,rev_enhanced,cycles_used,n_charge_enh,n_discharge_enh,deg_cost_enh,rev_enh_net,start_soc_end,end_soc_end,rev_enh_nodeg,deg_cost_end,rev_end_net,start_soc_base,end_soc_base,rev_baseline,start_soc_pf,end_soc_pf,rev_perfect,start_soc_naive,end_soc_naive,rev_naive,capture_enhanced,capture_enh_nodeg,capture_baseline,price_range,price_mean,year,month
2024-07-12,24,ML,1,1,345.07000000000005,1,2,2,100.0,245.07000000000005,1,1,412.34000000000003,200.0,212.34000000000003,1,1,477.19000000000005,0,0,627.7,0,0,357.8599999999999,0.549737135574319,0.6569061653656205,0.7602198502469333,265.84000000000003,149.03625,2024,2024-07
2024-07-13,24,ML,1,1,310.7,1,2,2,100.0,210.7,1,1,397.5199999999999,200.0,197.51999999999992,1,1,407.96999999999997,0,0,734.06,0,0,373.47,0.42326240361823286,0.5415361142140969,0.5557720077377871,318.58,74.92666666666666,2024,2024-07
2024-07-14,24,ML,1,1,536.3000000000001,2,4,4,200.0,336.30000000000007,1,1,536.3000000000001,200.0,336.30000000000007,1,1,301.03000000000003,0,0,556.28,0,0,177.57999999999998,0.9640828359818798,0.9640828359818798,0.5411483425613002,285.56,46.36833333333333,2024,2024-07
2024-07-15,24,ML,1,1,433.3,1,2,2,100.0,333.3,1,1,521.4300000000001,200.0,321.43000000000006,1,1,750.61,0,0,853.36,0,0,408.14,0.5077575700759351,0.6110316865097967,0.8795936064497984,393.91,141.9425,2024,2024-07
2024-07-16,24,ML,1,1,602.36,2,4,4,200.0,402.36,1,1,602.36,200.0,402.36,1,1,449.88,0,0,1053.29,0,0,319.09,0.57188428637887,0.57188428637887,0.42711883716735183,490.12,133.4416666666667,2024,2024-07
2024-07-17,24,ML,1,1,511.40000000000003,1,2,2,100.0,411.40000000000003,1,1,561.19,200.0,361.19000000000005,1,1,145.84999999999997,0,0,1009.3700000000001,0,0,523.17,0.5066526645333227,0.5559804630611174,0.1444960718071668,468.40000000000003,153.98208333333335,2024,2024-07
2024-07-18,24,ML,1,1,481.64,1,2,2,100.0,381.64,1,1,533.21,200.0,333.21000000000004,1,1,405.65,0,0,1071.5900000000001,0,0,421.19,0.44946294758256417,0.49758769678701736,0.37854963185546703,573.19,142.66708333333332,2024,2024-07
2024-07-19,24,ML,1,1,864.0899999999999,2,4,4,200.0,664.0899999999999,1,1,864.0899999999999,200.0,664.0899999999999,1,1,846.7399999999999,0,0,898.65,0,0,474.84,0.9615423134702052,0.9615423134702052,0.9422355755856006,442.14,133.17916666666667,2024,2024-07
2024-07-20,24,ML,1,1,418.8999999999999,2,4,4,200.0,218.89999999999992,1,1,418.8999999999999,200.0,218.89999999999992,1,1,246.79000000000002,0,0,452.51,0,0,151.13,0.9257253983337383,0.9257253983337383,0.545380212591987,248.60000000000002,99.925,2024,2024-07
2024-07-21,24,ML,1,1,276.0,1,2,2,100.0,176.0,1,1,317.01,200.0,117.00999999999999,1,1,223.58999999999997,0,0,343.69,0,0,44.830000000000005,0.8030492595071139,0.9223719049143123,0.6505571881637522,181.33999999999997,68.49624999999999,2024,2024-07
2024-07-22,24,ML,1,1,300.14,1,2,2,100.0,200.14,1,1,315.31,200.0,115.31,1,1,263.09,0,0,413.43000000000006,0,0,-9.759999999999991,0.7259753767264107,0.7626684081948576,0.6363592385651741,244.38,99.755,2024,2024-07
2024-07-23,24,ML,1,1,443.69999999999993,2,4,4,200.0,243.69999999999993,1,1,443.69999999999993,200.0,243.69999999999993,1,1,315.87,0,0,535.81,0,0,249.48,0.8280920475541703,0.8280920475541703,0.5895186726638174,255.49999999999997,103.34708333333333,2024,2024-07
2024-07-24,24,ML,1,1,199.35000000000002,1,2,2,100.0,99.35000000000002,1,1,243.91000000000003,200.0,43.910000000000025,1,1,140.66,0,0,308.98,0,0,106.31999999999998,0.6451873907696292,0.7894038449090557,0.45523982134766,120.19,73.37416666666667,2024,2024-07
2024-07-25,24,ML,1,1,103.24,1,2,2,100.0,3.239999999999995,1,1,150.66,200.0,-49.34,1,1,-15.050000000000011,0,0,417.46,0,0,-61.50000000000003,0.2473051310305179,0.36089685239304364,-0.036051358213960646,145.41,108.47708333333333,2024,2024-07
2024-07-26,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,156.60999999999999,200.0,-43.390000000000015,1,1,78.38999999999999,0,0,235.24,0,0,134.36999999999998,0.0,0.6657456214929433,0.33323414385308614,85.48,92.31333333333335,2024,2024-07
2024-07-27,24,ML,1,1,237.85,1,2,2,100.0,137.85,1,1,272.10999999999996,200.0,72.10999999999996,1,1,142.28999999999996,0,0,282.98,0,0,130.46999999999997,0.8405187645770018,0.9615873913350764,0.5028270549155416,145.76999999999998,86.84541666666667,2024,2024-07
2024-07-28,24,ML,1,1,292.23,1,2,2,100.0,192.23000000000002,1,1,315.37,200.0,115.37,1,1,231.71,0,0,305.71999999999997,0,0,33.44999999999999,0.9558746565484759,1.031564830563915,0.7579157398927124,179.33,40.04208333333333,2024,2024-07
2024-07-29,24,ML,1,1,310.84000000000003,1,2,2,100.0,210.84000000000003,1,1,392.28000000000003,200.0,192.28000000000003,1,1,317.77000000000004,0,0,417.71,0,0,123.86,0.7441526417849705,0.9391204424121999,0.7607430992794045,175.07,70.77583333333332,2024,2024-07
2024-07-30,24,ML,1,1,327.06,1,2,2,100.0,227.06,1,1,419.7699999999999,200.0,219.76999999999992,1,1,390.75999999999993,0,0,462.46999999999997,0,0,132.12,0.7072026293597423,0.9076696866823792,0.8449412934893074,219.03,79.31791666666668,2024,2024-07
2024-07-31,24,ML,1,1,262.83000000000004,2,4,4,200.0,62.83000000000004,1,1,262.83000000000004,200.0,62.83000000000004,1,1,228.82,0,0,286.71000000000004,0,0,60.78999999999999,0.916710264727425,0.916710264727425,0.7980886610163579,150.83,78.80291666666666,2024,2024-07
2024-08-01,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,134.24,200.0,-65.75999999999999,1,1,126.07000000000001,0,0,292.88,0,0,37.920000000000016,0.0,0.4583447145588637,0.4304493307839388,122.85999999999999,97.42791666666669,2024,2024-08
2024-08-02,24,ML,1,1,160.38,1,2,2,100.0,60.379999999999995,1,1,213.35000000000008,200.0,13.35000000000008,1,1,212.24000000000007,0,0,287.51,0,0,133.1,0.557824075684324,0.7420611456992803,0.7382004104205073,106.60999999999999,98.49000000000001,2024,2024-08
2024-08-03,24,ML,1,1,218.4,1,2,2,100.0,118.4,1,1,233.47000000000003,200.0,33.47000000000003,1,1,39.120000000000005,0,0,245.51,0,0,71.85,0.8895767993157102,0.9509592277300315,0.1593417783389679,122.60000000000001,69.12375,2024,2024-08
2024-08-04,24,ML,1,1,191.71000000000004,1,2,2,100.0,91.71000000000004,1,1,177.20000000000005,200.0,-22.799999999999955,1,1,26.700000000000003,0,0,212.45999999999998,0,0,-41.05000000000001,0.9023345570931002,0.834039348583263,0.12567071448743294,110.75,53.861250000000005,2024,2024-08
2024-08-05,24,ML,1,1,321.58,2,4,4,200.0,121.57999999999998,1,1,321.58,200.0,121.57999999999998,1,1,258.55,0,0,388.97,0,0,90.17999999999995,0.8267475640794919,0.8267475640794919,0.6647042188343574,202.39000000000001,116.02416666666666,2024,2024-08
2024-08-06,24,ML,1,1,341.07,1,2,2,100.0,241.07,1,1,432.4,200.0,232.39999999999998,1,1,368.25,0,0,479.47,0,0,170.69,0.7113479466911381,0.9018291029678602,0.7680355392412455,228.01,88.85333333333331,2024,2024-08
2024-08-07,24,ML,1,1,282.72,1,2,2,100.0,182.72000000000003,1,1,340.02,200.0,140.01999999999998,1,1,322.68,0,0,453.09000000000003,0,0,207.53,0.6239819903330465,0.7504469310732966,0.7121763887969277,203.66000000000003,105.00624999999998,2024,2024-08
2024-08-08,24,ML,1,1,201.62,1,2,2,100.0,101.62,1,1,283.26,200.0,83.25999999999999,1,1,227.54,0,0,293.88,0,0,105.90000000000003,0.6860623383694026,0.9638628011433238,0.7742616033755274,140.29,101.66458333333333,2024,2024-08
2024-08-09,24,ML,1,1,334.74,2,4,4,200.0,134.74,1,1,334.74,200.0,134.74,1,1,138.84,0,0,385.03999999999996,0,0,90.33000000000001,0.8693642218990236,0.8693642218990236,0.3605859131518804,163.27,74.08875,2024,2024-08
2024-08-10,24,ML,1,1,209.46,1,2,2,100.0,109.46000000000001,1,1,228.77999999999997,200.0,28.779999999999973,1,1,120.75999999999999,0,0,342.35,0,0,-58.64,0.6118299985395064,0.6682634730538921,0.3527384255878486,164.69,53.208333333333336,2024,2024-08
2024-08-11,24,ML,1,1,336.54,1,2,2,100.0,236.54000000000002,1,0,445.01,175.0,270.01,1,1,199.38,0,0,347.49,0,0,20.619999999999997,0.9684883018216351,1.2806411695300584,0.5737719071052404,183.86,52.236250000000005,2024,2024-08
2024-08-12,24,ML,1,1,487.34000000000003,2,4,4,200.0,287.34000000000003,0,0,503.64,200.0,303.64,1,1,182.52,0,0,503.64,0,0,115.50999999999996,0.9676356127392582,1.0,0.36240171551107936,209.70000000000002,98.97416666666668,2024,2024-08
2024-08-13,24,ML,1,1,147.23,1,2,2,100.0,47.22999999999999,0,0,308.76,200.0,108.75999999999999,1,1,274.14,0,0,331.34000000000003,0,0,179.95,0.4443471962334761,0.9318524778173476,0.8273676585984184,122.77,114.24833333333333,2024,2024-08
2024-08-14,24,ML,1,1,413.45000000000005,2,4,4,200.0,213.45000000000005,0,0,432.98,200.0,232.98000000000002,1,1,300.2900000000001,0,0,444.71000000000004,0,0,240.22000000000003,0.9297070000674598,0.973623260102089,0.6752490386993772,186.60000000000002,117.75458333333334,2024,2024-08
2024-08-15,24,ML,1,1,364.52,2,4,4,200.0,164.51999999999998,0,0,387.86,200.0,187.86,1,1,329.40999999999997,0,0,460.32,0,0,152.33,0.7918839068474105,0.8425877650330206,0.7156108793882516,224.25,106.92999999999999,2024,2024-08
2024-08-16,24,ML,1,1,318.7,1,2,2,100.0,218.7,0,0,556.28,200.0,356.28,1,1,495.76000000000005,0,0,589.8100000000001,0,0,284.03000000000003,0.5403435004492971,0.9431511842796831,0.8405418694155745,293.95000000000005,140.68083333333334,2024,2024-08
2024-08-17,24,ML,1,1,215.26,1,2,2,100.0,115.25999999999999,0,1,150.13000000000005,175.0,-24.869999999999948,1,1,221.19,0,0,283.86,0,0,81.66,0.7583315719016416,0.5288874797435357,0.7792221517649545,153.59,104.32583333333332,2024,2024-08
2024-08-18,24,ML,1,1,203.88,1,2,2,100.0,103.88,1,1,195.81,200.0,-4.189999999999998,1,1,176.05999999999995,0,0,285.46,0,0,132.82000000000002,0.714215651930218,0.6859454914874239,0.6167589154347368,134.79000000000002,96.68666666666667,2024,2024-08
2024-08-19,24,ML,1,1,613.97,2,4,4,200.0,413.97,1,1,613.97,200.0,413.97,1,1,578.54,0,0,709.3199999999999,0,0,492.94000000000005,0.8655754807421193,0.8655754807421193,0.8156262335758191,313.91999999999996,146.8575,2024,2024-08
2024-08-20,24,ML,1,1,263.08000000000004,1,2,2,100.0,163.08000000000004,1,1,331.61,200.0,131.61,1,1,416.82,0,0,481.91,0,0,199.17999999999995,0.5459110622315371,0.6881160382644063,0.8649332862982714,234.1,126.78708333333333,2024,2024-08
2024-08-21,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,57.12999999999998,200.0,-142.87,1,1,137.09999999999997,0,0,191.92999999999998,0,0,20.639999999999986,0.0,0.29766060542906264,0.7143229302349814,123.36,142.43666666666664,2024,2024-08
2024-08-22,24,ML,1,1,301.74,2,4,4,200.0,101.74000000000001,1,1,301.74,200.0,101.74000000000001,1,1,244.67999999999998,0,0,362.52,0,0,91.02999999999997,0.832340284673949,0.832340284673949,0.6749420721615359,152.02,116.58125,2024,2024-08
2024-08-23,24,ML,1,1,103.64000000000003,1,2,2,100.0,3.640000000000029,1,1,114.29000000000003,200.0,-85.70999999999997,1,1,130.66000000000003,0,0,312.34000000000003,0,0,34.35000000000002,0.33181789076006923,0.3659153486585132,0.41832618300569896,155.27,125.69791666666667,2024,2024-08
2024-08-24,24,ML,1,1,321.58000000000004,1,2,2,100.0,221.58000000000004,1,1,392.89,200.0,192.89,1,1,105.66,0,0,436.1,0,0,95.64000000000003,0.7373996789727127,0.9009172208209125,0.24228387984407243,220.57,92.70291666666667,2024,2024-08
2024-08-25,24,ML,1,1,329.76,1,2,2,100.0,229.76,1,1,298.85999999999996,200.0,98.85999999999996,1,1,293.95,0,0,386.93,0,0,191.51,0.8522471764918719,0.7723877703977462,0.7596981366138578,200.46,62.390416666666674,2024,2024-08
2024-08-26,24,ML,1,1,430.79,2,4,4,200.0,230.79000000000002,1,1,430.79,200.0,230.79000000000002,1,1,489.74000000000007,0,0,607.11,0,0,285.49,0.7095748711106719,0.7095748711106719,0.806674243547298,270.92,132.66083333333333,2024,2024-08
2024-08-27,24,ML,1,1,295.53,1,2,2,100.0,195.52999999999997,1,1,365.74999999999994,200.0,165.74999999999994,1,1,370.34999999999997,0,0,593.6399999999999,0,0,244.47999999999996,0.4978269658378816,0.6161141432518025,0.6238629472407521,260.60999999999996,133.0025,2024,2024-08
2024-08-28,24,ML,1,1,580.9899999999999,2,4,4,200.0,380.9899999999999,1,1,580.9899999999999,200.0,380.9899999999999,1,1,304.88,0,0,665.33,0,0,598.37,0.8732358378548989,0.8732358378548989,0.45823876873130626,355.65,163.30708333333334,2024,2024-08
2024-08-29,24,ML,1,1,759.89,2,4,4,200.0,559.89,1,1,759.89,200.0,559.89,1,1,743.85,0,0,797.8299999999999,0,0,648.55,0.9524460098015869,0.9524460098015869,0.93234147625434,408.01,158.94833333333332,2024,2024-08
2024-08-30,24,ML,1,1,581.01,2,4,4,200.0,381.01,1,1,581.01,200.0,381.01,1,1,384.03000000000003,0,0,618.6999999999999,0,0,491.42999999999995,0.9390819460158397,0.9390819460158397,0.6207047034103768,314.59,140.78083333333333,2024,2024-08
2024-08-31,24,ML,1,1,239.23000000000002,1,2,2,100.0,139.23000000000002,1,1,315.73,200.0,115.73000000000002,1,1,154.01000000000002,0,0,365.58000000000004,0,0,100.15000000000002,0.6543848131735871,0.8636413370534493,0.42127578095081786,172.04,95.88666666666667,2024,2024-08
2024-09-01,24,ML,1,1,239.29999999999998,1,2,2,100.0,139.29999999999998,1,1,299.19,200.0,99.19,1,1,152.52999999999997,0,0,325.66999999999996,0,0,90.39999999999999,0.7347928885067707,0.9186906991740106,0.46835753984094325,164.29999999999998,80.52041666666666,2024,2024-09
2024-09-02,24,ML,1,1,930.8699999999999,2,4,4,200.0,730.8699999999999,1,1,930.8699999999999,200.0,730.8699999999999,1,1,868.0799999999999,0,0,1044.98,0,0,815.65,0.8908017378323029,0.8908017378323029,0.8307144634347068,469.80999999999995,178.44958333333332,2024,2024-09
2024-09-03,24,ML,1,1,1067.25,2,4,4,200.0,867.25,1,1,1067.25,200.0,867.25,1,1,1246.5700000000002,0,0,1296.13,0,0,971.3099999999998,0.8234127749531296,0.8234127749531296,0.9617630947512982,648.89,180.19083333333333,2024,2024-09
2024-09-04,24,ML,1,1,725.92,2,4,4,200.0,525.92,1,1,725.92,200.0,525.92,1,1,730.48,0,0,832.24,0,0,675.14,0.8722483898875324,0.8722483898875324,0.877727578583101,459.65,156.04458333333335,2024,2024-09
2024-09-05,24,ML,1,1,290.86,1,2,2,100.0,190.86,1,1,362.90999999999997,200.0,162.90999999999997,1,1,369.61,0,0,439.24,0,0,284.79,0.6621892359530097,0.8262225662507967,0.8414761861396959,240.26,118.32916666666667,2024,2024-09
2024-09-06,24,ML,1,1,268.51000000000005,1,2,2,100.0,168.51000000000005,1,1,328.41,200.0,128.41000000000003,1,1,353.38,0,0,386.32000000000005,0,0,256.22999999999996,0.6950455580865604,0.850098364050528,0.914733899358045,230.25,117.365,2024,2024-09
2024-09-07,24,ML,1,1,387.39000000000004,2,4,4,200.0,187.39000000000004,1,1,387.39000000000004,200.0,187.39000000000004,1,1,291.19,0,0,381.91,0,0,198.94000000000003,1.0143489303762667,1.0143489303762667,0.762457123406038,185.55,91.54041666666667,2024,2024-09
2024-09-08,24,ML,1,1,210.71999999999997,1,2,2,100.0,110.71999999999997,1,1,262.96,200.0,62.95999999999998,1,1,180.02999999999997,0,0,276.98,0,0,111.50999999999999,0.7607769514044334,0.9493826269044695,0.6499747274171419,148.87,70.03791666666667,2024,2024-09
2024-09-09,24,ML,1,1,210.83000000000004,2,4,4,200.0,10.830000000000041,1,1,210.83000000000004,200.0,10.830000000000041,1,1,201.90000000000003,0,0,264.18,0,0,175.03000000000003,0.7980543568778864,0.7980543568778864,0.7642516466045879,108.60000000000001,116.01125,2024,2024-09
2024-09-10,24,ML,1,1,515.52,2,4,4,200.0,315.52,1,1,515.52,200.0,315.52,1,1,479.53000000000003,0,0,535.71,0,0,380.39000000000004,0.9623116984935879,0.9623116984935879,0.8951298277052883,275.56,106.09666666666668,2024,2024-09
2024-09-11,24,ML,1,1,467.44000000000005,2,4,4,200.0,267.44000000000005,1,1,467.44000000000005,200.0,267.44000000000005,1,1,462.28,0,0,551.07,0,0,391.05999999999995,0.8482406953744533,0.8482406953744533,0.8388770936541636,261.05,95.04208333333334,2024,2024-09
2024-09-12,24,ML,1,1,555.3100000000001,2,4,4,200.0,355.31000000000006,1,1,555.3100000000001,200.0,355.31000000000006,1,1,542.92,0,0,568.4399999999999,0,0,399.73999999999995,0.9769016958693971,0.9769016958693971,0.9551052001970305,300.78999999999996,125.82333333333334,2024,2024-09
2024-09-13,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,108.25,200.0,-91.75,1,1,109.13,0,0,213.06,0,0,20.519999999999982,0.0,0.5080728433305172,0.5122031352670608,96.61000000000001,104.06958333333334,2024,2024-09
2024-09-14,24,ML,1,1,145.47,1,2,2,100.0,45.47,1,1,194.32,200.0,-5.680000000000007,1,1,41.56,0,0,255.17999999999998,0,0,127.49,0.5700681871620034,0.761501685085038,0.16286542832510387,109.46,58.501666666666665,2024,2024-09
2024-09-15,24,ML,1,1,197.4,1,2,2,100.0,97.4,1,1,228.64999999999998,200.0,28.649999999999977,1,1,162.97000000000003,0,0,287.46000000000004,0,0,127.69000000000001,0.6867042371112502,0.7954150142628538,0.5669310512766994,136.35000000000002,59.99208333333333,2024,2024-09
2024-09-16,24,ML,1,1,120.85000000000001,1,2,2,100.0,20.85000000000001,1,1,208.84000000000003,200.0,8.840000000000032,1,1,246.91000000000008,0,0,258.69,0,0,192.40999999999997,0.46716146739340525,0.807298310719394,0.9544628706173416,89.07000000000001,106.09375,2024,2024-09
2024-09-17,24,ML,1,1,331.36,2,4,4,200.0,131.36,1,1,331.36,200.0,131.36,1,1,324.12,0,0,370.90999999999997,0,0,248.69,0.8933703593863742,0.8933703593863742,0.8738507993852958,147.63,108.4775,2024,2024-09
2024-09-18,24,ML,1,1,304.38,1,2,2,100.0,204.38,1,1,379.69,200.0,179.69,1,1,392.38,0,0,402.37000000000006,0,0,226.73999999999998,0.7564679275293883,0.9436339687352435,0.9751721052762381,161.87,87.25541666666668,2024,2024-09
2024-09-19,24,ML,1,1,291.78999999999996,1,2,2,100.0,191.78999999999996,1,1,330.93,200.0,130.93,1,1,320.95000000000005,0,0,393.20000000000005,0,0,199.54000000000002,0.7420905391658188,0.8416327568667344,0.8162512716174974,153.92,81.96458333333334,2024,2024-09
2024-09-20,24,ML,1,1,351.29999999999995,2,4,4,200.0,151.29999999999995,1,1,351.29999999999995,200.0,151.29999999999995,1,1,414.84999999999997,0,0,436.84000000000003,0,0,230.57,0.8041845984799925,0.8041845984799925,0.9496612031865213,183.9,81.55041666666666,2024,2024-09
2024-09-21,24,ML,1,1,298.89,1,2,2,100.0,198.89,1,1,323.68,200.0,123.68,1,1,300.1,0,0,395.26,0,0,223.79000000000002,0.7561858017507463,0.8189040125487022,0.7592470778727927,204.54,74.67166666666667,2024,2024-09
2024-09-22,24,ML,1,1,276.86,1,2,2,100.0,176.86,1,1,340.68,200.0,140.68,1,1,291.43,0,0,341.28,0,0,133.78,0.8112400375058604,0.998241912798875,0.85393225503985,180.57999999999998,75.37958333333334,2024,2024-09
2024-09-23,24,ML,1,1,584.8199999999999,2,4,4,200.0,384.81999999999994,1,1,584.8199999999999,200.0,384.81999999999994,1,1,567.81,0,0,604.19,0,0,373.27,0.9679405485029542,0.9679405485029542,0.9397871530478821,267.35,114.58833333333332,2024,2024-09
2024-09-24,24,ML,1,1,134.47,1,2,2,100.0,34.47,1,1,218.48999999999995,200.0,18.489999999999952,1,1,243.38,0,0,225.75,0,0,108.07999999999998,0.5956589147286822,0.9678405315614615,1.078095238095238,78.63999999999999,89.14916666666666,2024,2024-09
2024-09-25,24,ML,1,1,205.49,1,2,2,100.0,105.49000000000001,1,1,303.87,200.0,103.87,1,1,333.9,0,0,396.77000000000004,0,0,224.14999999999998,0.5179070998311364,0.7658593139602288,0.8415454797489729,165.79000000000002,73.3775,2024,2024-09
2024-09-26,24,ML,1,1,156.41000000000003,1,2,2,100.0,56.410000000000025,1,1,239.07,200.0,39.06999999999999,1,1,244.07,0,0,263.19,0,0,88.2,0.5942854971693454,0.9083551806679585,0.92735286295072,88.93,57.49375,2024,2024-09
2024-09-27,24,ML,1,1,228.43999999999997,2,4,4,200.0,28.43999999999997,1,1,228.43999999999997,200.0,28.43999999999997,1,1,226.79999999999998,0,0,265.15999999999997,0,0,131.94,0.8615175742947654,0.8615175742947654,0.8553326293558606,86.35,24.11833333333333,2024,2024-09
2024-09-28,24,ML,1,1,129.55,1,2,2,100.0,29.55000000000001,1,1,175.94,200.0,-24.060000000000002,1,1,182.65000000000003,0,0,266.86,0,0,234.78000000000003,0.48546054110769693,0.6592970096679907,0.6844412800719479,117.59,31.907083333333333,2024,2024-09
2024-09-29,24,ML,1,1,225.02,1,2,2,100.0,125.02000000000001,1,1,311.7700000000001,200.0,111.7700000000001,1,1,210.39000000000001,0,0,336.63,0,0,207.65,0.668449039004248,0.9261503728128809,0.6249888601728901,161.87,51.75333333333333,2024,2024-09
2024-09-30,24,ML,1,1,547.9399999999999,2,4,4,200.0,347.93999999999994,1,1,547.9399999999999,200.0,347.93999999999994,1,1,526.97,0,0,582.1500000000001,0,0,351.09000000000003,0.9412350768702222,0.9412350768702222,0.9052134329640126,176.60000000000002,61.47416666666667,2024,2024-09
2024-10-01,24,ML,1,1,479.1400000000001,2,4,4,200.0,279.1400000000001,1,1,479.1400000000001,200.0,279.1400000000001,1,1,479.1400000000001,0,0,561.02,0,0,445.69,0.8540515489643865,0.8540515489643865,0.8540515489643865,227.7,80.52166666666666,2024,2024-10
2024-10-02,24,ML,1,1,336.82000000000005,2,4,4,200.0,136.82000000000005,1,1,336.82000000000005,200.0,136.82000000000005,1,1,333.74,0,0,348.42,0,0,250.26,0.9667068480569428,0.9667068480569428,0.9578669421961999,132.59,115.59458333333333,2024,2024-10
2024-10-03,24,ML,1,1,286.20000000000005,2,4,4,200.0,86.20000000000005,1,1,286.20000000000005,200.0,86.20000000000005,1,1,285.5,0,0,311.62,0,0,200.20000000000005,0.9184262884282139,0.9184262884282139,0.9161799627751749,110.82000000000001,104.07125,2024,2024-10
2024-10-04,24,ML,1,1,243.78000000000003,2,4,4,200.0,43.78000000000003,1,1,243.78000000000003,200.0,43.78000000000003,1,1,233.41999999999996,0,0,284.59000000000003,0,0,182.58999999999997,0.8566007238483433,0.8566007238483433,0.8201974770722792,82.04,100.89791666666667,2024,2024-10
2024-10-05,24,ML,1,1,289.45000000000005,2,4,4,200.0,89.45000000000005,1,1,289.45000000000005,200.0,89.45000000000005,1,1,231.97000000000003,0,0,282.76,0,0,187.9,1.0236596406846799,1.0236596406846799,0.8203777054746075,118.07,87.31916666666666,2024,2024-10
2024-10-06,24,ML,1,1,223.83,1,2,2,100.0,123.83000000000001,1,1,297.25,200.0,97.25,1,1,299.53999999999996,0,0,315.65999999999997,0,0,222.8,0.7090857251473105,0.9416777545460306,0.9489323956155357,157.82,63.217083333333335,2024,2024-10
2024-10-07,24,ML,1,1,582.51,2,4,4,200.0,382.51,1,1,582.51,200.0,382.51,1,1,560.83,0,0,629.6,0,0,429.24000000000007,0.9252064803049554,0.9252064803049554,0.8907719186785261,224.5,93.75875,2024,2024-10
2024-10-08,24,ML,1,1,376.80000000000007,2,4,4,200.0,176.80000000000007,1,1,376.80000000000007,200.0,176.80000000000007,1,1,373.86,0,0,380.37,0,0,186.44000000000003,0.990614401766701,0.990614401766701,0.9828850855745721,145.18,79.20833333333334,2024,2024-10
2024-10-09,24,ML,1,1,256.55999999999995,2,4,4,200.0,56.559999999999945,1,1,256.55999999999995,200.0,56.559999999999945,1,1,252.10999999999999,0,0,289.46,0,0,177.78999999999996,0.8863400815311268,0.8863400815311268,0.8709666275133007,96.27,85.21041666666666,2024,2024-10
2024-10-10,24,ML,1,1,251.32,2,4,4,200.0,51.31999999999999,1,1,251.32,200.0,51.31999999999999,1,1,251.32,0,0,300.21,0,0,189.63,0.8371473302021918,0.8371473302021918,0.8371473302021918,106.19,59.27041666666667,2024,2024-10
2024-10-11,24,ML,1,1,352.04,2,4,4,200.0,152.04000000000002,1,1,352.04,200.0,152.04000000000002,1,1,327.98,0,0,375.79,0,0,229.95000000000002,0.9367998084036296,0.9367998084036296,0.8727746879906331,115.51,94.99208333333333,2024,2024-10
2024-10-12,24,ML,1,1,167.82,1,2,2,100.0,67.82,1,1,262.71000000000004,200.0,62.710000000000036,1,1,187.27999999999997,0,0,223.57,0,0,90.16,0.7506373842644362,1.175068211298475,0.837679473990249,108.02,62.204583333333325,2024,2024-10
2024-10-13,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,50.190000000000005,200.0,-149.81,1,1,55.51999999999999,0,0,131.75,0,0,80.2,0.0,0.3809487666034156,0.42140417457305496,59.61,8.274166666666668,2024,2024-10
2024-10-14,24,ML,1,1,467.48999999999995,2,4,4,200.0,267.48999999999995,1,1,467.48999999999995,200.0,267.48999999999995,1,1,516.19,0,0,579.77,0,0,442.79999999999995,0.8063369957051933,0.8063369957051933,0.8903358228262933,226.52,102.35833333333333,2024,2024-10
2024-10-15,24,ML,1,1,463.91,2,4,4,200.0,263.91,1,1,463.91,200.0,263.91,1,1,465.18,0,0,462.3,0,0,240.71000000000004,1.0034825870646766,1.0034825870646766,1.0062297209604154,128.9,113.06874999999998,2024,2024-10
2024-10-16,24,ML,1,1,523.0,2,4,4,200.0,323.0,1,1,523.0,200.0,323.0,1,1,533.18,0,0,556.02,0,0,282.21999999999997,0.9406136469911155,0.9406136469911155,0.9589223409229883,174.82000000000002,57.55666666666667,2024,2024-10
2024-10-17,24,ML,1,1,394.55,2,4,4,200.0,194.55,1,1,394.55,200.0,194.55,1,1,394.55,0,0,476.15,0,0,336.4800000000001,0.8286254331618188,0.8286254331618188,0.8286254331618188,171.13,66.66000000000001,2024,2024-10
2024-10-18,24,ML,1,1,375.46,2,4,4,200.0,175.45999999999998,1,1,375.46,200.0,175.45999999999998,1,1,375.46,0,0,430.93999999999994,0,0,156.84000000000006,0.8712581797930107,0.8712581797930107,0.8712581797930107,138.20000000000002,85.60916666666667,2024,2024-10
2024-10-19,24,ML,1,1,135.94,1,2,2,100.0,35.94,1,1,186.15000000000003,200.0,-13.849999999999966,1,1,186.15000000000003,0,0,216.88,0,0,62.629999999999995,0.6267982294356326,0.8583087421615642,0.8583087421615642,100.74,76.24208333333334,2024,2024-10
2024-10-20,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,152.36999999999998,200.0,-47.630000000000024,1,1,142.42,0,1,139.77999999999997,0,0,-11.370000000000003,0.0,1.0900701101731292,1.0188868221490914,89.54,27.173750000000002,2024,2024-10
