Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
1.5.2025;52;12:45 - 13:00;12.0;59.0;0.0;9.1;-9.1;-98.99;9.1
1.5.2025;53;13:00 - 13:15;32.8;49.9;18.8;7.4;11.4;-121.86;26.2
1.5.2025;54;13:15 - 13:30;18.1;53.7;3.1;7.2;-4.1;-126.18;10.3
1.5.2025;55;13:30 - 13:45;26.0;56.8;11.0;7.3;3.7;-75.82;18.3
1.5.2025;56;13:45 - 14:00;39.0;41.0;26.0;7.0;19.0;-86.57;33.0
1.5.2025;57;14:00 - 14:15;85.3;54.0;51.3;11.0;40.3;-95.20;62.3
1.5.2025;58;14:15 - 14:30;47.1;55.0;17.1;7.0;10.1;-81.06;24.1
1.5.2025;59;14:30 - 14:45;30.5;72.0;17.5;7.0;10.5;-67.11;24.5
1.5.2025;60;14:45 - 15:00;32.9;115.0;15.9;10.4;5.5;-30.52;26.3
1.5.2025;61;15:00 - 15:15;26.9;76.5;8.9;7.2;1.7;-64.78;16.1
1.5.2025;62;15:15 - 15:30;10.5;693.5;0.5;11.0;-10.5;-30.64;11.5
1.5.2025;63;15:30 - 15:45;14.0;68.0;0.0;11.0;-11.0;-17.66;11.0
1.5.2025;64;15:45 - 16:00;49.4;89.0;10.4;16.0;-5.6;-7.09;26.4
1.5.2025;65;16:00 - 16:15;661.0;120.6;273.0;28.6;244.4;-27.23;301.6
1.5.2025;66;16:15 - 16:30;6,063.0;81.7;253.0;15.7;237.3;-7.87;268.7
1.5.2025;67;16:30 - 16:45;7,529.4;91.3;3.4;26.3;-22.9;3.67;29.7
1.5.2025;68;16:45 - 17:00;142.5;162.0;22.2;81.2;-59.0;16.09;103.4
1.5.2025;69;17:00 - 17:15;117.7;114.6;26.9;22.0;4.9;-17.53;48.9
1.5.2025;70;17:15 - 17:30;220.0;46.1;3.0;21.1;-18.1;21.18;24.1
1.5.2025;71;17:30 - 17:45;89.4;147.2;5.0;132.2;-127.2;56.34;137.2
1.5.2025;72;17:45 - 18:00;102.8;220.2;52.7;185.2;-132.5;66.25;237.9
1.5.2025;73;18:00 - 18:15;270.5;147.1;61.5;30.2;31.3;45.55;91.7
1.5.2025;74;18:15 - 18:30;144.8;39.5;12.2;17.2;-5.0;81.54;29.4
1.5.2025;75;18:30 - 18:45;105.1;171.6;33.3;7.5;25.8;99.91;40.8
1.5.2025;76;18:45 - 19:00;83.4;101.6;21.8;4.6;17.2;129.84;26.4
1.5.2025;77;19:00 - 19:15;120.5;80.7;14.5;32.2;-17.7;84.27;46.7
1.5.2025;78;19:15 - 19:30;113.5;39.1;9.5;0.0;9.5;98.13;9.5
1.5.2025;79;19:30 - 19:45;66.0;110.5;36.7;1.5;35.2;135.84;38.2
1.5.2025;80;19:45 - 20:00;84.9;8,132.5;18.1;0.5;17.6;170.32;18.6
1.5.2025;81;20:00 - 20:15;89.8;15.5;11.8;5.5;6.3;116.69;17.3
1.5.2025;82;20:15 - 20:30;105.4;171.0;40.0;18.1;21.9;193.89;58.1
1.5.2025;83;20:30 - 20:45;20.1;68.0;5.1;10.0;-4.9;178.07;15.1
1.5.2025;84;20:45 - 21:00;817.1;77.5;16.1;40.5;-24.4;160.43;56.6
1.5.2025;85;21:00 - 21:15;176.4;199.0;51.4;18.9;32.5;165.11;70.3
1.5.2025;86;21:15 - 21:30;156.5;30.0;11.5;0.0;11.5;133.54;11.5
1.5.2025;87;21:30 - 21:45;97.5;27.1;3.5;6.6;-3.1;114.48;10.1
1.5.2025;88;21:45 - 22:00;249.2;98.6;5.0;47.7;-42.7;87.61;52.7
1.5.2025;89;22:00 - 22:15;81.8;96.5;53.6;11.5;42.1;137.55;65.1
1.5.2025;90;22:15 - 22:30;158.3;78.0;32.5;0.0;32.5;111.02;32.5
1.5.2025;91;22:30 - 22:45;90.0;37.2;2.0;17.2;-15.2;86.21;19.2
1.5.2025;92;22:45 - 23:00;153.6;110.8;136.6;76.4;60.2;81.78;213.0
1.5.2025;93;23:00 - 23:15;77.5;78.0;32.3;50.0;-17.7;93.64;82.3
1.5.2025;94;23:15 - 23:30;13.4;17.0;3.4;7.0;-3.6;83.82;10.4
1.5.2025;95;23:30 - 23:45;12.3;20.3;2.3;10.3;-8.0;79.14;12.6
1.5.2025;96;23:45 - 00:00;73.0;44.6;21.0;19.6;1.4;79.08;40.6
2.5.2025;1;00:00 - 00:15;39.6;10.0;29.6;0.0;29.6;108.20;29.6
2.5.2025;2;00:15 - 00:30;15.2;15.0;5.2;2.5;2.7;103.78;7.7
2.5.2025;3;00:30 - 00:45;10.0;35.6;0.0;25.6;-25.6;84.46;25.6
2.5.2025;4;00:45 - 01:00;10.0;50.7;0.0;40.7;-40.7;72.60;40.7
2.5.2025;5;01:00 - 01:15;47.8;10.0;22.1;0.0;22.1;91.01;22.1
2.5.2025;6;01:15 - 01:30;14.1;10.0;2.0;0.0;2.0;94.00;2.0
2.5.2025;7;01:30 - 01:45;10.0;17.0;0.0;7.0;-7.0;71.00;7.0
2.5.2025;8;01:45 - 02:00;10.0;33.7;0.0;23.7;-23.7;64.57;23.7
2.5.2025;9;02:00 - 02:15;24.0;10.0;11.0;0.0;11.0;77.55;11.0
2.5.2025;10;02:15 - 02:30;11.0;17.0;1.0;7.0;-6.0;62.84;8.0
2.5.2025;11;02:30 - 02:45;10.0;11.3;0.0;1.3;-1.3;60.85;1.3
2.5.2025;12;02:45 - 03:00;10.0;13.7;0.0;3.7;-3.7;57.00;3.7
2.5.2025;13;03:00 - 03:15;11.0;10.5;1.0;0.5;0.5;59.09;1.5
2.5.2025;14;03:15 - 03:30;10.0;13.2;0.0;3.2;-3.2;60.64;3.2
2.5.2025;15;03:30 - 03:45;15.6;10.0;5.6;0.0;5.6;70.81;5.6
2.5.2025;16;03:45 - 04:00;18.1;10.0;8.1;0.0;8.1;67.91;8.1
2.5.2025;17;04:00 - 04:15;10.0;21.9;0.0;11.9;-11.9;46.14;11.9
2.5.2025;18;04:15 - 04:30;10.0;16.9;0.0;6.9;-6.9;64.67;6.9
2.5.2025;19;04:30 - 04:45;13.7;10.0;3.7;0.0;3.7;77.11;3.7
2.5.2025;20;04:45 - 05:00;25.1;10.0;12.0;0.0;12.0;101.00;12.0
2.5.2025;21;05:00 - 05:15;10.0;42.8;0.0;32.8;-32.8;53.86;32.8
2.5.2025;22;05:15 - 05:30;10.0;21.8;0.0;11.8;-11.8;72.30;11.8
2.5.2025;23;05:30 - 05:45;19.5;10.0;9.5;0.0;9.5;90.95;9.5
2.5.2025;24;05:45 - 06:00;56.3;15.0;26.0;0.0;26.0;91.86;26.0
2.5.2025;25;06:00 - 06:15;10.0;67.1;0.0;52.1;-52.1;68.33;52.1
2.5.2025;26;06:15 - 06:30;12.5;14.3;2.0;4.3;-2.3;82.90;6.3
2.5.2025;27;06:30 - 06:45;44.3;10.0;34.3;0.0;34.3;105.88;34.3
2.5.2025;28;06:45 - 07:00;63.1;15.0;53.1;0.0;53.1;100.42;53.1
2.5.2025;29;07:00 - 07:15;44.9;22.1;12.6;12.1;0.5;74.33;24.7
2.5.2025;30;07:15 - 07:30;43.1;35.9;33.1;13.9;19.2;91.23;47.0
2.5.2025;31;07:30 - 07:45;39.1;58.2;20.6;15.2;5.4;55.54;35.8
2.5.2025;32;07:45 - 08:00;40.6;115.4;30.6;25.9;4.7;50.16;56.5
2.5.2025;33;08:00 - 08:15;24.4;27.4;5.4;17.4;-12.0;77.77;22.8
2.5.2025;34;08:15 - 08:30;12.6;762.6;0.6;16.6;-16.0;63.51;17.2
2.5.2025;35;08:30 - 08:45;23.1;635.1;13.1;21.1;-8.0;48.67;34.2
2.5.2025;36;08:45 - 09:00;20.0;166.9;5.0;17.1;-12.1;24.23;22.1
2.5.2025;37;09:00 - 09:15;53.7;27.0;0.1;13.0;-12.9;64.79;13.1
2.5.2025;38;09:15 - 09:30;29.7;27.0;7.7;13.0;-5.3;36.59;20.7
2.5.2025;39;09:30 - 09:45;21.1;133.7;4.2;4.9;-0.7;11.26;9.1
2.5.2025;40;09:45 - 10:00;10.5;82.8;1.1;7.0;-5.9;-46.32;8.1
2.5.2025;41;10:00 - 10:15;93.4;13.0;5.0;0.0;5.0;22.00;5.0
2.5.2025;42;10:15 - 10:30;79.3;36.2;19.7;18.2;1.5;3.80;37.9
2.5.2025;43;10:30 - 10:45;36.0;394.0;23.6;6.0;17.6;-9.94;29.6
2.5.2025;44;10:45 - 11:00;443.3;104.9;16.8;7.0;9.8;-40.23;23.8
2.5.2025;45;11:00 - 11:15;254.0;40.0;4.0;15.0;-11.0;11.22;19.0
2.5.2025;46;11:15 - 11:30;31.0;51.0;0.0;14.0;-14.0;5.80;14.0
2.5.2025;47;11:30 - 11:45;276.0;366.0;24.0;14.0;10.0;-6.85;38.0
2.5.2025;48;11:45 - 12:00;312.5;353.9;18.9;16.9;2.0;-5.67;35.8
2.5.2025;49;12:00 - 12:15;33.4;31.8;3.4;11.3;-7.9;5.14;14.7
2.5.2025;50;12:15 - 12:30;483.9;96.9;24.9;13.4;11.5;3.05;38.3
2.5.2025;51;12:30 - 12:45;66.5;136.9;26.5;11.8;14.7;-2.46;38.3
2.5.2025;52;12:45 - 13:00;95.0;169.0;41.0;13.0;28.0;-6.67;54.0
2.5.2025;53;13:00 - 13:15;33.5;54.2;28.5;11.2;17.3;1.04;39.7
2.5.2025;54;13:15 - 13:30;54.4;76.2;23.4;17.2;6.2;-0.44;40.6
2.5.2025;55;13:30 - 13:45;32.5;156.1;11.3;9.1;2.2;-1.78;20.4
2.5.2025;56;13:45 - 14:00;115.0;61.0;20.7;1.0;19.7;-5.53;21.7
2.5.2025;57;14:00 - 14:15;21.9;88.5;11.3;15.5;-4.2;-1.51;26.8
2.5.2025;58;14:15 - 14:30;13.0;102.4;3.0;11.4;-8.4;1.97;14.4
2.5.2025;59;14:30 - 14:45;29.0;44.1;17.0;13.1;3.9;1.89;30.1
2.5.2025;60;14:45 - 15:00;40.4;33.0;24.6;13.0;11.6;1.22;37.6
2.5.2025;61;15:00 - 15:15;12.0;105.0;0.0;0.0;0.0;;0.0
2.5.2025;62;15:15 - 15:30;10.0;158.0;0.0;2.0;-2.0;0.00;2.0
2.5.2025;63;15:30 - 15:45;22.4;36.3;12.4;11.3;1.1;5.90;23.7
2.5.2025;64;15:45 - 16:00;33.5;46.0;18.5;11.0;7.5;12.50;29.5
2.5.2025;65;16:00 - 16:15;436.2;96.6;403.0;3.6;399.4;-9.09;406.6
2.5.2025;66;16:15 - 16:30;525.3;72.3;404.0;5.2;398.8;-0.74;409.2
2.5.2025;67;16:30 - 16:45;627.8;57.8;211.7;11.3;200.4;10.28;223.0
2.5.2025;68;16:45 - 17:00;40.1;30.2;10.0;0.2;9.8;26.36;10.2
2.5.2025;69;17:00 - 17:15;124.2;272.5;114.2;76.5;37.7;31.76;190.7
2.5.2025;70;17:15 - 17:30;20.0;118.0;10.0;15.3;-5.3;35.35;25.3
2.5.2025;71;17:30 - 17:45;91.8;3,111.2;36.8;105.2;-68.4;97.64;142.0
2.5.2025;72;17:45 - 18:00;748.7;5,940.2;75.5;232.2;-156.7;128.17;307.7
2.5.2025;73;18:00 - 18:15;146.3;160.8;136.3;87.9;48.4;61.27;224.2
2.5.2025;74;18:15 - 18:30;50.0;61.2;30.0;36.2;-6.2;83.60;66.2
2.5.2025;75;18:30 - 18:45;78.4;88.6;48.4;64.1;-15.7;113.20;112.5
2.5.2025;76;18:45 - 19:00;2,726.8;1,078.5;99.2;158.5;-59.3;129.39;257.7
2.5.2025;77;19:00 - 19:15;26.5;72.5;0.5;28.0;-27.5;76.72;28.5
2.5.2025;78;19:15 - 19:30;19.0;34.7;5.0;11.6;-6.6;100.72;16.6
2.5.2025;79;19:30 - 19:45;2,364.7;37.0;20.7;5.5;15.2;118.96;26.2
2.5.2025;80;19:45 - 20:00;2,812.3;89.5;21.1;16.0;5.1;196.72;37.1
2.5.2025;81;20:00 - 20:15;55.4;27.0;30.4;2.0;28.4;158.23;32.4
2.5.2025;82;20:15 - 20:30;50.7;15.1;30.7;0.1;30.6;154.72;30.8
2.5.2025;83;20:30 - 20:45;26.9;21.1;13.2;1.1;12.1;151.03;14.3
2.5.2025;84;20:45 - 21:00;30.8;26.5;10.8;15.0;-4.2;137.14;25.8
2.5.2025;85;21:00 - 21:15;107.5;28.0;56.1;4.0;52.1;161.05;60.1
2.5.2025;86;21:15 - 21:30;23.0;15.5;13.0;5.5;7.5;148.90;18.5
2.5.2025;87;21:30 - 21:45;42.0;46.9;2.0;10.9;-8.9;121.20;12.9
2.5.2025;88;21:45 - 22:00;29.0;133.8;2.0;94.9;-92.9;92.60;96.9
2.5.2025;89;22:00 - 22:15;72.4;13.5;42.1;3.5;38.6;153.38;45.6
2.5.2025;90;22:15 - 22:30;36.3;52.0;16.3;2.0;14.3;113.31;18.3
2.5.2025;91;22:30 - 22:45;20.0;55.4;0.0;15.4;-15.4;88.65;15.4
2.5.2025;92;22:45 - 23:00;20.0;105.7;0.0;75.7;-75.7;78.07;75.7
2.5.2025;93;23:00 - 23:15;53.9;10.0;43.9;0.0;43.9;108.42;43.9
2.5.2025;94;23:15 - 23:30;12.8;33.0;2.8;18.0;-15.2;101.14;20.8
2.5.2025;95;23:30 - 23:45;10.0;33.6;0.0;23.6;-23.6;92.76;23.6
2.5.2025;96;23:45 - 00:00;45.0;34.0;35.0;24.0;11.0;88.66;59.0
3.5.2025;1;00:00 - 00:15;69.2;10.0;59.2;0.0;59.2;117.68;59.2
3.5.2025;2;00:15 - 00:30;36.0;10.0;24.0;0.0;24.0;106.30;24.0
3.5.2025;3;00:30 - 00:45;20.0;20.9;10.0;10.9;-0.9;89.60;20.9
3.5.2025;4;00:45 - 01:00;163.0;49.2;153.0;39.2;113.8;87.32;192.2
3.5.2025;5;01:00 - 01:15;28.5;30.0;18.5;20.0;-1.5;102.73;38.5
3.5.2025;6;01:15 - 01:30;15.1;10.0;5.1;0.0;5.1;99.00;5.1
3.5.2025;7;01:30 - 01:45;10.0;16.2;0.0;6.2;-6.2;85.40;6.2
3.5.2025;8;01:45 - 02:00;10.0;53.4;0.0;36.0;-36.0;72.92;36.0
3.5.2025;9;02:00 - 02:15;16.5;10.1;6.5;0.1;6.4;111.04;6.6
3.5.2025;10;02:15 - 02:30;11.7;10.1;1.7;0.1;1.6;97.40;1.8
3.5.2025;11;02:30 - 02:45;13.0;11.8;3.0;1.8;1.2;84.46;4.8
3.5.2025;12;02:45 - 03:00;10.0;15.7;0.0;5.7;-5.7;83.92;5.7
3.5.2025;13;03:00 - 03:15;14.0;21.0;4.0;11.0;-7.0;84.53;15.0
3.5.2025;14;03:15 - 03:30;12.0;26.0;2.0;11.0;-9.0;82.94;13.0
3.5.2025;15;03:30 - 03:45;10.3;39.3;0.3;24.3;-24.0;74.20;24.6
3.5.2025;16;03:45 - 04:00;10.3;27.0;0.3;12.0;-11.7;77.83;12.3
3.5.2025;17;04:00 - 04:15;10.2;17.2;0.2;2.2;-2.0;76.30;2.4
3.5.2025;18;04:15 - 04:30;10.0;11.7;0.0;1.7;-1.7;85.36;1.7
3.5.2025;19;04:30 - 04:45;22.5;10.5;2.5;0.5;2.0;100.27;3.0
3.5.2025;20;04:45 - 05:00;26.4;10.0;6.4;0.0;6.4;120.00;6.4
3.5.2025;21;05:00 - 05:15;10.0;16.2;0.0;6.2;-6.2;75.51;6.2
3.5.2025;22;05:15 - 05:30;22.1;11.9;2.1;1.9;0.2;83.89;4.0
3.5.2025;23;05:30 - 05:45;21.6;10.0;6.4;0.0;6.4;85.52;6.4
3.5.2025;24;05:45 - 06:00;31.3;23.0;7.8;12.0;-4.2;89.22;19.8
3.5.2025;25;06:00 - 06:15;10.0;60.4;0.0;50.4;-50.4;86.92;50.4
3.5.2025;26;06:15 - 06:30;20.0;20.8;0.0;10.8;-10.8;86.50;10.8
3.5.2025;27;06:30 - 06:45;20.8;10.0;10.8;0.0;10.8;99.89;10.8
3.5.2025;28;06:45 - 07:00;38.4;22.2;28.4;12.2;16.2;88.50;40.6
3.5.2025;29;07:00 - 07:15;21.7;37.7;11.7;27.7;-16.0;77.19;39.4
3.5.2025;30;07:15 - 07:30;17.6;26.7;7.6;16.7;-9.1;83.00;24.3
3.5.2025;31;07:30 - 07:45;36.8;24.3;16.8;14.3;2.5;76.88;31.1
3.5.2025;32;07:45 - 08:00;59.9;42.6;47.0;27.6;19.4;77.19;74.6
3.5.2025;33;08:00 - 08:15;44.4;58.7;28.7;37.7;-9.0;71.21;66.4
3.5.2025;34;08:15 - 08:30;21.2;24.7;11.2;14.7;-3.5;69.71;25.9
3.5.2025;35;08:30 - 08:45;61.0;33.0;26.0;23.0;3.0;67.02;49.0
3.5.2025;36;08:45 - 09:00;9,164.5;56.4;35.8;44.9;-9.1;56.27;80.7
3.5.2025;37;09:00 - 09:15;47.1;31.1;19.1;4.1;15.0;51.70;23.2
3.5.2025;38;09:15 - 09:30;13.2;27.2;0.2;13.2;-13.0;46.66;13.4
3.5.2025;39;09:30 - 09:45;10.9;168.0;0.9;15.0;-14.1;14.26;15.9
3.5.2025;40;09:45 - 10:00;382.4;122.2;57.4;26.2;31.2;-5.96;83.6
3.5.2025;41;10:00 - 10:15;50.2;741.6;3.2;27.6;-24.4;20.85;30.8
3.5.2025;42;10:15 - 10:30;72.3;41.6;11.3;31.6;-20.3;7.81;42.9
3.5.2025;43;10:30 - 10:45;88.0;56.4;46.0;18.6;27.4;-0.32;64.6
3.5.2025;44;10:45 - 11:00;531.3;895.0;57.5;23.0;34.5;-11.55;80.5
3.5.2025;45;11:00 - 11:15;71.1;38.0;7.1;11.0;-3.9;26.73;18.1
3.5.2025;46;11:15 - 11:30;17.3;25.0;2.1;11.0;-8.9;17.49;13.1
3.5.2025;47;11:30 - 11:45;20.0;35.0;10.0;15.0;-5.0;22.84;25.0
3.5.2025;48;11:45 - 12:00;136.0;159.0;11.0;23.0;-12.0;9.08;34.0
3.5.2025;49;12:00 - 12:15;113.9;62.4;47.4;32.4;15.0;48.47;79.8
3.5.2025;50;12:15 - 12:30;40.2;21.0;13.2;0.0;13.2;11.12;13.2
3.5.2025;51;12:30 - 12:45;41.0;46.0;3.0;15.0;-12.0;5.93;18.0
3.5.2025;52;12:45 - 13:00;43.0;38.0;3.0;18.0;-15.0;0.82;21.0
3.5.2025;53;13:00 - 13:15;41.3;31.2;21.3;11.2;10.1;11.15;32.5
3.5.2025;54;13:15 - 13:30;13.6;82.6;9.6;12.1;-2.5;7.05;21.7
3.5.2025;55;13:30 - 13:45;30.0;120.1;0.0;20.1;-20.1;4.63;20.1
3.5.2025;56;13:45 - 14:00;51.0;51.0;11.0;11.0;0.0;7.67;22.0
3.5.2025;57;14:00 - 14:15;66.0;56.6;26.0;16.6;9.4;2.76;42.6
3.5.2025;58;14:15 - 14:30;61.2;61.6;21.2;16.6;4.6;14.12;37.8
3.5.2025;59;14:30 - 14:45;44.0;49.0;14.0;19.0;-5.0;18.14;33.0
3.5.2025;60;14:45 - 15:00;67.9;60.0;27.0;30.0;-3.0;21.36;57.0
3.5.2025;61;15:00 - 15:15;22.3;45.6;12.3;15.6;-3.3;0.52;27.9
3.5.2025;62;15:15 - 15:30;21.0;31.5;1.0;11.5;-10.5;21.59;12.5
3.5.2025;63;15:30 - 15:45;10.0;21.0;0.0;11.0;-11.0;37.61;11.0
3.5.2025;64;15:45 - 16:00;20.0;69.7;0.0;18.9;-18.9;31.63;18.9
3.5.2025;65;16:00 - 16:15;123.0;41.6;103.0;15.1;87.9;7.09;118.1
3.5.2025;66;16:15 - 16:30;139.5;45.2;104.5;15.2;89.3;18.72;119.7
3.5.2025;67;16:30 - 16:45;115.3;36.6;105.3;11.6;93.7;28.05;116.9
3.5.2025;68;16:45 - 17:00;27.4;36.0;3.5;11.0;-7.5;92.07;14.5
3.5.2025;69;17:00 - 17:15;370.4;87.3;309.0;41.3;267.7;21.72;350.3
3.5.2025;70;17:15 - 17:30;35.0;47.5;0.0;17.5;-17.5;23.88;17.5
3.5.2025;71;17:30 - 17:45;19.9;210.0;0.6;200.0;-199.4;80.10;200.6
3.5.2025;72;17:45 - 18:00;79.2;320.0;3.9;300.0;-296.1;101.20;303.9
3.5.2025;73;18:00 - 18:15;29.0;89.6;19.0;55.6;-36.6;64.34;74.6
3.5.2025;74;18:15 - 18:30;24.0;43.0;0.0;18.0;-18.0;101.96;18.0
3.5.2025;75;18:30 - 18:45;51.5;30.5;0.0;10.5;-10.5;155.40;10.5
3.5.2025;76;18:45 - 19:00;159.7;25.5;23.1;10.5;12.6;199.75;33.6
3.5.2025;77;19:00 - 19:15;20.0;35.2;0.0;25.2;-25.2;88.97;25.2
3.5.2025;78;19:15 - 19:30;10.0;21.5;0.0;11.5;-11.5;75.00;11.5
3.5.2025;79;19:30 - 19:45;4,869.0;24.0;26.2;0.0;26.2;169.94;26.2
3.5.2025;80;19:45 - 20:00;55.9;35.0;0.0;0.0;0.0;;0.0
3.5.2025;81;20:00 - 20:15;25.4;43.0;1.0;18.2;-17.2;118.28;19.2
3.5.2025;82;20:15 - 20:30;36.9;45.4;15.5;14.0;1.5;119.53;29.5
3.5.2025;83;20:30 - 20:45;35.9;27.0;1.9;2.0;-0.1;107.62;3.9
3.5.2025;84;20:45 - 21:00;15.4;41.4;5.4;31.4;-26.0;91.44;36.8
3.5.2025;85;21:00 - 21:15;88.1;69.0;25.6;0.0;25.6;137.74;25.6
3.5.2025;86;21:15 - 21:30;17.2;13.2;7.2;0.0;7.2;108.56;7.2
3.5.2025;87;21:30 - 21:45;28.6;35.1;8.6;3.6;5.0;89.74;12.2
3.5.2025;88;21:45 - 22:00;20.0;81.9;0.0;68.9;-68.9;78.12;68.9
3.5.2025;89;22:00 - 22:15;115.5;46.5;30.8;1.0;29.8;149.36;31.8
3.5.2025;90;22:15 - 22:30;45.9;32.6;10.0;0.0;10.0;90.91;10.0
3.5.2025;91;22:30 - 22:45;33.0;101.5;3.0;25.5;-22.5;78.71;28.5
3.5.2025;92;22:45 - 23:00;40.0;94.4;0.0;44.4;-44.4;51.34;44.4
3.5.2025;93;23:00 - 23:15;51.5;10.0;20.9;0.0;20.9;128.46;20.9
3.5.2025;94;23:15 - 23:30;20.9;40.0;5.1;22.9;-17.8;68.25;28.0
3.5.2025;95;23:30 - 23:45;32.6;82.4;5.8;41.6;-35.8;69.26;47.4
3.5.2025;96;23:45 - 00:00;17.8;88.9;5.8;38.9;-33.1;64.07;44.7
4.5.2025;1;00:00 - 00:15;44.1;33.0;34.1;0.0;34.1;80.46;34.1
