Obchodný deň;Číslo periódy;Perióda;Perióda (min);Cena SK (EUR/MWh);Dopyt úspešný (MW);Ponuka úspešná (MW);Tok CZ ➝ SK (MW);Tok SK ➝ CZ (MW);Tok PL ➝ SK (MW);Tok SK ➝ PL (MW);Tok HU ➝ SK (MW);Tok SK ➝ HU (MW);Stav zverejnenia
16.4.2024;22;21:00 - 22:00;60;101,40;866,1;1663,3;1,0;0,0;0,0;580,4;0,0;217,8;Konečné
16.4.2024;23;22:00 - 23:00;60;88,54;649,4;1352,5;80,3;0,0;0,0;639,2;0,0;144,2;Konečné
16.4.2024;24;23:00 - 00:00;60;79,23;630,7;1502,3;36,4;0,0;0,0;724,8;0,0;183,2;Konečné
17.4.2024;1;00:00 - 01:00;60;76,29;572,0;1475,0;0,0;110,2;0,0;574,2;0,0;218,6;Konečné
17.4.2024;2;01:00 - 02:00;60;64,49;572,3;1328,4;0,0;137,8;0,0;626,0;7,7;0,0;Konečné
17.4.2024;3;02:00 - 03:00;60;59,75;660,9;1335,8;0,0;205,2;0,0;581,9;112,2;0,0;Konečné
17.4.2024;4;03:00 - 04:00;60;52,86;773,9;1279,9;0,0;136,2;0,0;591,3;221,5;0,0;Konečné
17.4.2024;5;04:00 - 05:00;60;60,01;894,4;1446,1;0,0;127,9;0,0;509,6;85,8;0,0;Konečné
17.4.2024;6;05:00 - 06:00;60;72,83;629,8;1364,2;0,0;78,8;0,0;442,1;0,0;213,5;Konečné
17.4.2024;7;06:00 - 07:00;60;94,64;716,7;1329,9;0,0;167,9;0,0;594,1;148,8;0,0;Konečné
17.4.2024;8;07:00 - 08:00;60;119,03;784,8;1329,9;0,0;246,8;0,0;501,2;202,9;0,0;Konečné
17.4.2024;9;08:00 - 09:00;60;99,64;801,7;1314,2;0,0;290,0;0,0;478,1;255,6;0,0;Konečné
17.4.2024;10;09:00 - 10:00;60;76,53;834,0;1226,7;0,0;204,9;0,0;721,4;533,6;0,0;Konečné
17.4.2024;11;10:00 - 11:00;60;74,18;791,6;1363,5;0,0;324,7;0,0;668,6;421,4;0,0;Konečné
17.4.2024;12;11:00 - 12:00;60;73,29;909,0;1223,7;0,0;294,6;0,0;503,0;482,9;0,0;Konečné
17.4.2024;13;12:00 - 13:00;60;73,75;1012,5;1018,6;0,0;210,8;0,0;445,9;650,6;0,0;Konečné
17.4.2024;14;13:00 - 14:00;60;72,97;994,1;1004,0;0,0;161,8;0,0;291,3;443,2;0,0;Konečné
17.4.2024;15;14:00 - 15:00;60;70,09;960,4;1022,0;0,0;161,2;0,0;334,7;434,3;0,0;Konečné
17.4.2024;16;15:00 - 16:00;60;70,22;884,1;1193,0;0,0;105,2;0,0;385,8;182,1;0,0;Konečné
17.4.2024;17;16:00 - 17:00;60;72,59;763,1;1240,7;0,0;7,5;0,0;429,1;0,0;41,0;Konečné
17.4.2024;18;17:00 - 18:00;60;85,42;759,4;1231,0;130,5;0,0;0,0;440,5;0,0;161,6;Konečné
17.4.2024;19;18:00 - 19:00;60;111,78;838,2;1358,2;150,2;0,0;0,0;559,2;0,0;111,0;Konečné
17.4.2024;20;19:00 - 20:00;60;146,10;929,3;1738,3;1,4;0,0;0,0;637,8;0,0;172,6;Konečné
17.4.2024;21;20:00 - 21:00;60;153,17;970,8;1705,2;0,0;51,3;0,0;718,0;34,9;0,0;Konečné
17.4.2024;22;21:00 - 22:00;60;125,60;793,4;1553,8;0,0;84,9;0,0;850,3;174,8;0,0;Konečné
17.4.2024;23;22:00 - 23:00;60;94,43;601,8;1349,5;81,0;0,0;0,0;804,9;0,0;23,8;Konečné
17.4.2024;24;23:00 - 00:00;60;83,66;587,9;1369,4;12,2;0,0;0,0;824,7;31,0;0,0;Konečné
18.4.2024;1;00:00 - 01:00;60;91,64;560,6;1271,4;0,3;0,0;0,0;714,0;2,9;0,0;Konečné
18.4.2024;2;01:00 - 02:00;60;84,08;674,1;1280,0;0,0;37,4;0,0;647,4;78,9;0,0;Konečné
18.4.2024;3;02:00 - 03:00;60;82,53;657,4;1185,2;0,0;50,5;0,0;725,0;247,7;0,0;Konečné
18.4.2024;4;03:00 - 04:00;60;81,07;666,8;1199,5;0,0;45,7;0,0;618,1;131,1;0,0;Konečné
18.4.2024;5;04:00 - 05:00;60;86,00;731,2;1200,3;74,9;0,0;0,0;647,6;103,6;0,0;Konečné
18.4.2024;6;05:00 - 06:00;60;88,53;774,3;1291,5;219,3;0,0;0,0;556,2;0,0;180,3;Konečné
18.4.2024;7;06:00 - 07:00;60;118,30;992,2;1597,7;14,4;0,0;0,0;586,7;0,0;33,2;Konečné
18.4.2024;8;07:00 - 08:00;60;150,02;1070,0;1967,0;0,0;163,4;0,0;482,8;0,0;250,8;Konečné
18.4.2024;9;08:00 - 09:00;60;131,19;1161,0;1792,8;0,0;107,8;0,0;460,9;0,0;63,1;Konečné
18.4.2024;10;09:00 - 10:00;60;101,12;1193,9;1623,5;0,0;55,5;0,0;630,9;256,8;0,0;Konečné
18.4.2024;11;10:00 - 11:00;60;86,53;1095,7;1454,2;0,0;45,5;0,0;475,1;162,1;0,0;Konečné
18.4.2024;12;11:00 - 12:00;60;79,70;1090,5;1212,0;76,4;0,0;0,0;353,5;155,6;0,0;Konečné
18.4.2024;13;12:00 - 13:00;60;77,15;1100,9;889,1;197,7;0,0;0,0;347,7;361,8;0,0;Konečné
18.4.2024;14;13:00 - 14:00;60;74,32;1088,4;907,8;149,0;0,0;0,0;410,5;442,1;0,0;Konečné
18.4.2024;15;14:00 - 15:00;60;69,80;1049,2;922,4;40,4;0,0;0,0;237,4;323,8;0,0;Konečné
18.4.2024;16;15:00 - 16:00;60;68,14;1360,0;1198,0;54,3;0,0;0,0;4,1;111,8;0,0;Konečné
18.4.2024;17;16:00 - 17:00;60;70,42;1158,8;1072,0;293,8;0,0;222,9;0,0;0,0;429,9;Konečné
18.4.2024;18;17:00 - 18:00;60;83,56;952,0;1021,6;446,0;0,0;69,8;0,0;0,0;585,4;Konečné
18.4.2024;19;18:00 - 19:00;60;101,06;960,7;1247,6;396,3;0,0;0,0;85,4;0,0;597,8;Konečné
18.4.2024;20;19:00 - 20:00;60;127,06;1067,7;1714,5;458,1;0,0;0,0;51,4;0,0;1053,5;Konečné
18.4.2024;21;20:00 - 21:00;60;131,50;1051,1;1735,4;502,4;0,0;0,0;81,2;0,0;1105,5;Konečné
18.4.2024;22;21:00 - 22:00;60;108,30;889,4;1411,1;430,9;0,0;0,0;644,2;0,0;308,4;Konečné
18.4.2024;23;22:00 - 23:00;60;89,95;621,7;1342,6;207,2;0,0;0,0;796,0;0,0;132,1;Konečné
18.4.2024;24;23:00 - 00:00;60;80,27;603,2;1285,1;324,1;0,0;0,0;393,0;0,0;613,0;Konečné
19.4.2024;1;00:00 - 01:00;60;79,83;723,7;1237,2;378,9;0,0;35,4;0,0;0,0;927,8;Konečné
19.4.2024;2;01:00 - 02:00;60;62,38;719,7;1300,4;411,7;0,0;392,8;0,0;0,0;1385,2;Konečné
19.4.2024;3;02:00 - 03:00;60;50,68;725,7;1306,5;331,5;0,0;595,8;0,0;0,0;1508,1;Konečné
19.4.2024;4;03:00 - 04:00;60;50,97;736,0;1323,3;383,9;0,0;671,6;0,0;0,0;1642,8;Konečné
19.4.2024;5;04:00 - 05:00;60;51,98;779,9;1280,5;548,0;0,0;737,5;0,0;0,0;1786,1;Konečné
19.4.2024;6;05:00 - 06:00;60;66,52;838,5;1239,4;628,5;0,0;747,6;0,0;0,0;1777,0;Konečné
19.4.2024;7;06:00 - 07:00;60;102,89;1034,8;1089,7;475,9;0,0;499,5;0,0;0,0;1030,3;Konečné
19.4.2024;8;07:00 - 08:00;60;88,96;1171,8;1136,1;464,8;0,0;574,9;0,0;0,0;1004,0;Konečné
19.4.2024;9;08:00 - 09:00;60;81,54;1197,1;1262,0;198,1;0,0;160,8;0,0;0,0;423,8;Konečné
19.4.2024;10;09:00 - 10:00;60;67,21;1115,8;1248,2;0,0;101,0;83,8;0,0;0,0;115,2;Konečné
19.4.2024;11;10:00 - 11:00;60;59,08;1088,0;1265,3;0,0;109,6;9,0;0,0;0,0;76,7;Konečné
19.4.2024;12;11:00 - 12:00;60;53,73;1074,6;1200,2;0,0;81,5;35,0;0,0;0,0;79,1;Konečné
19.4.2024;13;12:00 - 13:00;60;47,76;1193,3;1010,5;0,0;29,9;0,0;38,7;251,4;0,0;Konečné
19.4.2024;14;13:00 - 14:00;60;45,26;1158,1;891,1;51,8;0,0;108,6;0,0;106,6;0,0;Konečné
19.4.2024;15;14:00 - 15:00;60;44,14;1124,1;870,4;163,4;0,0;369,7;0,0;0,0;279,4;Konečné
19.4.2024;16;15:00 - 16:00;60;54,67;1017,6;804,1;377,8;0,0;813,2;0,0;0,0;977,5;Konečné
19.4.2024;17;16:00 - 17:00;60;69,02;1047,5;1027,6;423,4;0,0;566,8;0,0;0,0;970,3;Konečné
19.4.2024;18;17:00 - 18:00;60;83,38;1058,2;974,1;601,3;0,0;716,1;0,0;0,0;1233,3;Konečné
19.4.2024;19;18:00 - 19:00;60;97,85;1161,9;1124,0;605,7;0,0;528,0;0,0;0,0;1095,8;Konečné
19.4.2024;20;19:00 - 20:00;60;112,86;1248,3;1443,5;591,2;0,0;455,5;0,0;0,0;1241,9;Konečné
19.4.2024;21;20:00 - 21:00;60;101,67;1269,7;1453,8;648,2;0,0;571,8;0,0;0,0;1404,1;Konečné
19.4.2024;22;21:00 - 22:00;60;92,77;1032,3;1106,4;660,1;0,0;578,4;0,0;0,0;1312,6;Konečné
19.4.2024;23;22:00 - 23:00;60;83,62;734,9;1083,8;517,0;0,0;324,6;0,0;0,0;1190,5;Konečné
19.4.2024;24;23:00 - 00:00;60;74,13;724,7;1163,5;591,4;0,0;392,1;0,0;0,0;1422,3;Konečné
20.4.2024;1;00:00 - 01:00;60;71,25;782,5;1309,3;573,9;0,0;497,8;0,0;0,0;1598,5;Konečné
20.4.2024;2;01:00 - 02:00;60;64,91;802,1;1382,8;454,6;0,0;583,9;0,0;0,0;1619,2;Konečné
20.4.2024;3;02:00 - 03:00;60;60,26;804,1;1384,5;319,5;0,0;621,7;0,0;0,0;1521,6;Konečné
20.4.2024;4;03:00 - 04:00;60;61,07;791,2;1403,7;225,9;0,0;514,8;0,0;0,0;1353,2;Konečné
20.4.2024;5;04:00 - 05:00;60;61,62;750,1;1397,8;178,1;0,0;433,6;0,0;0,0;1259,4;Konečné
20.4.2024;6;05:00 - 06:00;60;65,00;791,6;1353,7;229,1;0,0;365,6;0,0;0,0;1156,8;Konečné
20.4.2024;7;06:00 - 07:00;60;69,65;829,2;1274,0;210,3;0,0;151,5;0,0;0,0;806,6;Konečné
20.4.2024;8;07:00 - 08:00;60;71,24;781,4;1183,1;23,9;0,0;0,0;121,5;0,0;304,1;Konečné
20.4.2024;9;08:00 - 09:00;60;62,58;870,0;1102,3;0,0;219,3;0,0;253,2;240,2;0,0;Konečné
20.4.2024;10;09:00 - 10:00;60;56,23;902,9;1015,6;0,0;555,7;0,0;384,2;827,2;0,0;Konečné
20.4.2024;11;10:00 - 11:00;60;49,01;834,0;992,6;0,0;712,7;0,0;449,9;1004,0;0,0;Konečné
20.4.2024;12;11:00 - 12:00;60;37,43;878,1;581,4;0,0;678,2;0,0;362,4;1337,3;0,0;Konečné
20.4.2024;13;12:00 - 13:00;60;28,04;822,3;543,5;0,0;553,8;0,0;362,6;1195,2;0,0;Konečné
20.4.2024;14;13:00 - 14:00;60;11,44;831,4;589,8;0,0;406,3;0,0;373,9;1021,8;0,0;Konečné
20.4.2024;15;14:00 - 15:00;60;9,74;856,1;656,5;0,0;204,5;0,0;304,8;708,9;0,0;Konečné
20.4.2024;16;15:00 - 16:00;60;17,06;838,3;722,1;0,0;120,6;0,0;60,5;297,3;0,0;Konečné
20.4.2024;17;16:00 - 17:00;60;35,77;868,9;744,0;0,0;39,0;284,6;0,0;0,0;120,7;Konečné
20.4.2024;18;17:00 - 18:00;60;60,25;843,3;1152,0;62,3;0,0;295,1;0,0;0,0;666,1;Konečné
20.4.2024;19;18:00 - 19:00;60;80,16;906,3;1103,0;135,4;0,0;0,0;2,9;0,0;329,2;Konečné
20.4.2024;20;19:00 - 20:00;60;92,04;983,9;1518,4;137,3;0,0;0,0;53,6;0,0;618,2;Konečné
20.4.2024;21;20:00 - 21:00;60;102,03;1025,9;1542,0;193,1;0,0;140,3;0,0;0,0;849,5;Konečné
20.4.2024;22;21:00 - 22:00;60;93,21;867,6;1557,6;69,1;0,0;0,0;28,3;0,0;730,8;Konečné
20.4.2024;23;22:00 - 23:00;60;84,79;676,0;1259,6;0,0;50,1;0,0;292,5;0,0;241,0;Konečné
20.4.2024;24;23:00 - 00:00;60;81,16;674,5;1342,8;0,0;98,7;0,0;509,4;0,0;60,2;Konečné
21.4.2024;1;00:00 - 01:00;60;79,41;711,2;1454,6;0,0;121,6;0,0;403,0;0,0;218,8;Konečné
21.4.2024;2;01:00 - 02:00;60;67,29;701,2;1547,6;0,0;115,7;0,0;491,1;0,0;239,6;Konečné
21.4.2024;3;02:00 - 03:00;60;67,64;689,1;1555,1;0,0;154,2;0,0;393,2;0,0;318,6;Konečné
21.4.2024;4;03:00 - 04:00;60;64,24;695,1;1575,8;0,0;138,4;0,0;297,3;0,0;445,0;Konečné
21.4.2024;5;04:00 - 05:00;60;63,30;708,6;1509,4;0,0;159,6;0,0;260,2;0,0;381,0;Konečné
21.4.2024;6;05:00 - 06:00;60;63,62;705,5;1464,3;0,0;132,8;0,0;279,6;0,0;346,4;Konečné
21.4.2024;7;06:00 - 07:00;60;63,71;758,8;1359,9;0,0;104,7;0,0;333,2;0,0;163,2;Konečné
21.4.2024;8;07:00 - 08:00;60;57,32;878,5;1285,6;0,0;165,3;0,0;188,5;0,0;53,3;Konečné
21.4.2024;9;08:00 - 09:00;60;57,43;865,4;1222,1;0,0;242,9;0,0;309,1;195,3;0,0;Konečné
21.4.2024;10;09:00 - 10:00;60;40,79;827,0;1144,4;0,0;402,7;0,0;662,6;747,9;0,0;Konečné
21.4.2024;11;10:00 - 11:00;60;32,38;806,2;858,8;0,0;337,8;0,0;685,8;971,0;0,0;Konečné
21.4.2024;12;11:00 - 12:00;60;17,59;835,5;665,2;0,0;201,3;0,0;478,6;850,2;0,0;Konečné
21.4.2024;13;12:00 - 13:00;60;7,18;791,1;677,8;0,0;125,3;0,0;365,8;604,4;0,0;Konečné
21.4.2024;14;13:00 - 14:00;60;0,01;811,7;555,7;438,0;0,0;252,5;0,0;0,0;434,5;Konečné
21.4.2024;15;14:00 - 15:00;60;-1,01;810,2;538,3;513,9;0,0;336,5;0,0;0,0;578,5;Konečné
21.4.2024;16;15:00 - 16:00;60;0,35;842,5;679,0;299,4;0,0;153,2;0,0;0,0;289,1;Konečné
21.4.2024;17;16:00 - 17:00;60;5,89;865,7;878,6;355,3;0,0;256,9;0,0;0,0;625,1;Konečné
21.4.2024;18;17:00 - 18:00;60;57,28;900,9;1110,9;243,5;0,0;344,1;0,0;0,0;797,6;Konečné
21.4.2024;19;18:00 - 19:00;60;75,53;921,6;1094,3;129,7;0,0;0,0;110,4;0,0;192,0;Konečné
21.4.2024;20;19:00 - 20:00;60;89,44;1008,9;1433,5;0,0;97,8;124,4;0,0;0,0;451,2;Konečné
21.4.2024;21;20:00 - 21:00;60;96,52;1067,4;1426,1;96,2;0,0;266,8;0,0;0,0;721,7;Konečné
21.4.2024;22;21:00 - 22:00;60;91,98;971,0;1426,4;20,0;0,0;145,4;0,0;0,0;620,8;Konečné
21.4.2024;23;22:00 - 23:00;60;87,30;742,2;1277,2;0,0;132,1;99,7;0,0;0,0;502,6;Konečné
21.4.2024;24;23:00 - 00:00;60;86,08;729,0;1390,2;0,0;145,1;0,0;128,7;0,0;387,4;Konečné
22.4.2024;1;00:00 - 01:00;60;77,78;768,9;1322,0;0,0;108,6;76,8;0,0;0,0;521,3;Konečné
22.4.2024;2;01:00 - 02:00;60;78,05;759,0;1393,5;0,0;194,9;0,0;28,9;0,0;410,7;Konečné
22.4.2024;3;02:00 - 03:00;60;78,44;763,7;1388,4;0,0;203,3;0,0;84,0;0,0;337,4;Konečné
22.4.2024;4;03:00 - 04:00;60;75,34;768,7;1393,5;0,0;118,3;0,0;23,4;0,0;483,1;Konečné
22.4.2024;5;04:00 - 05:00;60;74,24;827,3;1463,2;1,1;0,0;84,2;0,0;0,0;721,2;Konečné
22.4.2024;6;05:00 - 06:00;60;85,00;935,9;1630,2;132,5;0,0;174,3;0,0;0,0;1001,1;Konečné
22.4.2024;7;06:00 - 07:00;60;106,13;1264,1;1585,7;117,8;0,0;0,0;0,8;0,0;438,6;Konečné
22.4.2024;8;07:00 - 08:00;60;130,10;1376,1;1782,7;4,0;0,0;0,0;28,9;0,0;381,7;Konečné
22.4.2024;9;08:00 - 09:00;60;117,46;1332,5;1589,9;0,0;34,7;0,0;262,2;39,5;0,0;Konečné
22.4.2024;10;09:00 - 10:00;60;97,05;1310,5;1301,1;0,0;87,8;0,0;279,5;376,7;0,0;Konečné
22.4.2024;11;10:00 - 11:00;60;80,71;1199,5;1043,9;0,0;107,3;126,3;0,0;136,6;0,0;Konečné
22.4.2024;12;11:00 - 12:00;60;77,79;1175,9;1010,1;0,0;26,4;261,6;0,0;0,0;69,4;Konečné
22.4.2024;13;12:00 - 13:00;60;74,73;1193,2;1033,2;0,0;50,3;227,8;0,0;0,0;17,5;Konečné
22.4.2024;14;13:00 - 14:00;60;71,86;1272,6;729,1;46,8;0,0;307,3;0,0;189,4;0,0;Konečné
22.4.2024;15;14:00 - 15:00;60;70,63;1239,8;868,5;72,7;0,0;189,3;0,0;109,3;0,0;Konečné
22.4.2024;16;15:00 - 16:00;60;74,55;1241,5;1116,6;185,7;0,0;65,2;0,0;0,0;126,0;Konečné
22.4.2024;17;16:00 - 17:00;60;82,86;1176,3;1050,3;253,0;0,0;42,4;0,0;0,0;169,4;Konečné
22.4.2024;18;17:00 - 18:00;60;93,75;1086,6;1126,6;312,1;0,0;21,9;0,0;0,0;374,0;Konečné
22.4.2024;19;18:00 - 19:00;60;115,87;1084,5;1314,1;391,4;0,0;0,0;110,6;0,0;510,4;Konečné
22.4.2024;20;19:00 - 20:00;60;159,17;1120,0;1379,3;243,7;0,0;198,3;0,0;0,0;701,3;Konečné
22.4.2024;21;20:00 - 21:00;60;170,55;1156,5;1452,7;278,9;0,0;0,0;38,1;0,0;537,0;Konečné
22.4.2024;22;21:00 - 22:00;60;131,49;970,0;1181,5;436,8;0,0;42,5;0,0;0,0;690,8;Konečné
22.4.2024;23;22:00 - 23:00;60;107,62;759,0;1319,8;229,9;0,0;0,0;458,9;0,0;331,8;Konečné
22.4.2024;24;23:00 - 00:00;60;97,76;738,5;1464,9;203,7;0,0;0,0;429,0;0,0;501,1;Konečné
23.4.2024;1;00:00 - 01:00;60;88,32;714,9;1181,9;303,8;0,0;29,5;0,0;0,0;800,3;Konečné
23.4.2024;2;01:00 - 02:00;60;86,69;853,7;1218,6;268,3;0,0;113,0;0,0;0,0;746,2;Konečné
23.4.2024;3;02:00 - 03:00;60;85,95;863,5;1246,6;244,4;0,0;0,0;7,1;0,0;620,4;Konečné
23.4.2024;4;03:00 - 04:00;60;85,32;860,6;1059,2;246,8;0,0;0,0;31,0;0,0;414,4;Konečné
23.4.2024;5;04:00 - 05:00;60;85,91;899,3;1050,5;300,5;0,0;0,0;12,8;0,0;438,9;Konečné
23.4.2024;6;05:00 - 06:00;60;97,61;850,0;1170,6;308,4;0,0;0,0;91,5;0,0;537,5;Konečné
23.4.2024;7;06:00 - 07:00;60;121,40;989,6;1174,8;0,0;3,4;0,0;236,9;55,1;0,0;Konečné
23.4.2024;8;07:00 - 08:00;60;181,64;1024,0;1433,8;0,0;145,0;0,0;70,2;0,0;194,6;Konečné
23.4.2024;9;08:00 - 09:00;60;136,28;969,7;1212,5;120,7;0,0;519,3;0,0;0,0;882,8;Konečné
23.4.2024;10;09:00 - 10:00;60;98,08;903,2;968,1;353,4;0,0;405,4;0,0;0,0;823,7;Konečné
23.4.2024;11;10:00 - 11:00;60;81,89;979,4;903,7;345,7;0,0;552,0;0,0;0,0;822,0;Konečné
23.4.2024;12;11:00 - 12:00;60;81,80;1325,8;797,5;489,5;0,0;970,7;0,0;0,0;931,9;Konečné
23.4.2024;13;12:00 - 13:00;60;84,07;1146,1;644,4;447,6;0,0;996,3;0,0;0,0;942,2;Konečné
23.4.2024;14;13:00 - 14:00;60;80,24;1248,8;751,3;480,2;0,0;1029,5;0,0;0,0;1012,2;Konečné
23.4.2024;15;14:00 - 15:00;60;78,62;1102,5;808,7;392,4;0,0;927,8;0,0;0,0;1026,4;Konečné
23.4.2024;16;15:00 - 16:00;60;80,15;1123,4;796,7;385,2;0,0;841,6;0,0;0,0;900,1;Konečné
23.4.2024;17;16:00 - 17:00;60;88,16;1216,9;1001,6;474,0;0,0;654,6;0,0;0,0;913,3;Konečné
23.4.2024;18;17:00 - 18:00;60;100,21;1198,6;958,6;513,0;0,0;444,9;0,0;0,0;717,9;Konečné
23.4.2024;19;18:00 - 19:00;60;110,95;1044,0;1010,6;351,7;0,0;0,0;343,3;25,0;0,0;Konečné
23.4.2024;20;19:00 - 20:00;60;129,02;1118,7;1498,6;349,5;0,0;0,0;76,6;0,0;652,8;Konečné
23.4.2024;21;20:00 - 21:00;60;132,42;1087,0;1509,7;363,7;0,0;0,0;153,5;0,0;632,9;Konečné
23.4.2024;22;21:00 - 22:00;60;113,78;1000,7;1226,2;408,5;0,0;0,0;492,1;0,0;141,9;Konečné
23.4.2024;23;22:00 - 23:00;60;96,28;713,6;1223,7;186,2;0,0;0,0;801,2;104,9;0,0;Konečné
23.4.2024;24;23:00 - 00:00;60;82,06;703,1;1187,0;174,1;0,0;0,0;647,7;0,0;10,3;Konečné
24.4.2024;1;00:00 - 01:00;60;83,44;873,1;1151,7;233,9;0,0;0,0;299,6;0,0;212,9;Konečné
24.4.2024;2;01:00 - 02:00;60;80,14;846,9;1233,0;231,3;0,0;0,0;217,3;0,0;400,1;Konečné
24.4.2024;3;02:00 - 03:00;60;78,69;852,8;921,4;391,2;0,0;10,5;0,0;0,0;470,3;Konečné
24.4.2024;4;03:00 - 04:00;60;77,89;855,1;926,3;460,8;0,0;85,2;0,0;0,0;617,2;Konečné
24.4.2024;5;04:00 - 05:00;60;80,20;898,7;924,8;525,2;0,0;210,6;0,0;0,0;761,9;Konečné
24.4.2024;6;05:00 - 06:00;60;85,19;965,5;1281,6;487,2;0,0;191,2;0,0;0,0;994,5;Konečné
24.4.2024;7;06:00 - 07:00;60;107,05;1419,2;1398,5;490,2;0,0;0,0;4,1;0,0;465,4;Konečné
24.4.2024;8;07:00 - 08:00;60;127,16;1569,0;1698,7;601,7;0,0;201,3;0,0;0,0;932,7;Konečné
24.4.2024;9;08:00 - 09:00;60;118,11;1586,7;1560,8;624,0;0,0;346,6;0,0;0,0;944,7;Konečné
24.4.2024;10;09:00 - 10:00;60;101,74;1563,9;1295,6;609,0;0,0;335,4;0,0;0,0;676,1;Konečné
24.4.2024;11;10:00 - 11:00;60;94,21;1366,1;1342,0;526,3;0,0;219,2;0,0;0,0;721,4;Konečné
24.4.2024;12;11:00 - 12:00;60;93,59;1323,6;1232,0;444,8;0,0;237,6;0,0;0,0;590,8;Konečné
24.4.2024;13;12:00 - 13:00;60;92,95;1279,6;1140,0;336,1;0,0;82,0;0,0;0,0;278,5;Konečné
24.4.2024;14;13:00 - 14:00;60;89,88;1412,8;1044,0;433,0;0,0;203,8;0,0;0,0;268,0;Konečné
24.4.2024;15;14:00 - 15:00;60;85,86;1304,0;1170,0;402,5;0,0;79,3;0,0;0,0;347,8;Konečné
24.4.2024;16;15:00 - 16:00;60;85,77;1641,8;1300,1;523,9;0,0;221,6;0,0;0,0;403,8;Konečné
24.4.2024;17;16:00 - 17:00;60;88,80;1228,0;1196,1;506,7;0,0;216,9;0,0;0,0;691,7;Konečné
24.4.2024;18;17:00 - 18:00;60;98,44;1095,9;1052,2;576,4;0,0;302,0;0,0;0,0;834,7;Konečné
24.4.2024;19;18:00 - 19:00;60;111,52;1116,9;1098,4;662,6;0,0;203,8;0,0;0,0;847,9;Konečné
24.4.2024;20;19:00 - 20:00;60;134,46;1162,3;1430,4;655,3;0,0;248,7;0,0;0,0;1172,1;Konečné
24.4.2024;21;20:00 - 21:00;60;140,66;1201,2;1450,5;702,0;0,0;401,1;0,0;0,0;1352,4;Konečné
24.4.2024;22;21:00 - 22:00;60;122,17;1073,1;1174,4;631,2;0,0;164,0;0,0;0,0;896,5;Konečné
24.4.2024;23;22:00 - 23:00;60;107,49;714,6;1226,5;331,0;0,0;0,0;496,2;0,0;346,7;Konečné
24.4.2024;24;23:00 - 00:00;60;90,77;696,1;1348,3;437,6;0,0;0,0;189,3;0,0;900,5;Konečné
25.4.2024;1;00:00 - 01:00;60;83,50;692,4;1281,1;438,8;0,0;0,0;90,8;0,0;936,7;Konečné
25.4.2024;2;01:00 - 02:00;60;80,00;812,2;1249,0;486,0;0,0;0,0;61,2;0,0;861,6;Konečné
25.4.2024;3;02:00 - 03:00;60;77,68;831,5;1142,2;466,6;0,0;0,0;175,3;0,0;602,0;Konečné
25.4.2024;4;03:00 - 04:00;60;77,61;842,1;1157,4;407,4;0,0;0,0;273,6;0,0;449,1;Konečné
25.4.2024;5;04:00 - 05:00;60;77,67;880,8;1229,1;466,9;0,0;0,0;203,7;0,0;611,5;Konečné
25.4.2024;6;05:00 - 06:00;60;84,65;974,4;1270,6;442,5;0,0;0,0;345,8;0,0;392,9;Konečné
25.4.2024;7;06:00 - 07:00;60;106,79;1350,7;1439,6;418,8;0,0;0,0;240,6;0,0;267,1;Konečné
25.4.2024;8;07:00 - 08:00;60;127,32;1506,7;1794,8;316,7;0,0;0,0;235,9;0,0;368,9;Konečné
25.4.2024;9;08:00 - 09:00;60;112,91;1385,6;1820,5;311,7;0,0;0,0;511,7;0,0;234,9;Konečné
25.4.2024;10;09:00 - 10:00;60;92,15;1304,8;1551,2;216,1;0,0;0,0;321,2;0,0;141,3;Konečné
25.4.2024;11;10:00 - 11:00;60;79,74;1244,5;1436,5;58,5;0,0;0,0;209,1;0,0;41,4;Konečné
25.4.2024;12;11:00 - 12:00;60;78,20;1139,8;1055,4;233,4;0,0;0,0;173,8;24,8;0,0;Konečné
25.4.2024;13;12:00 - 13:00;60;73,92;1133,0;1074,9;304,1;0,0;0,0;52,1;0,0;193,9;Konečné
25.4.2024;14;13:00 - 14:00;60;68,19;1187,9;992,2;293,3;0,0;196,2;0,0;0,0;293,8;Konečné
25.4.2024;15;14:00 - 15:00;60;65,63;1158,6;809,5;425,8;0,0;238,6;0,0;0,0;315,3;Konečné
25.4.2024;16;15:00 - 16:00;60;69,73;1226,2;795,0;502,6;0,0;526,2;0,0;0,0;597,6;Konečné
25.4.2024;17;16:00 - 17:00;60;73,75;1119,8;970,2;646,7;0,0;237,1;0,0;0,0;734,2;Konečné
25.4.2024;18;17:00 - 18:00;60;82,79;1065,1;1100,1;622,3;0,0;0,0;39,7;0,0;617,6;Konečné
25.4.2024;19;18:00 - 19:00;60;103,02;1075,4;1094,0;554,0;0,0;0,0;335,3;0,0;237,3;Konečné
25.4.2024;20;19:00 - 20:00;60;141,69;1160,5;1390,2;421,5;0,0;0,0;121,2;0,0;530,0;Konečné
25.4.2024;21;20:00 - 21:00;60;157,05;1166,4;1366,5;374,9;0,0;48,7;0,0;0,0;623,7;Konečné
25.4.2024;22;21:00 - 22:00;60;114,49;1077,7;1117,7;490,9;0,0;0,0;606,3;75,4;0,0;Konečné
25.4.2024;23;22:00 - 23:00;60;91,35;750,5;1227,6;269,7;0,0;0,0;871,2;124,4;0,0;Konečné
