datetime,forecast_error_observed,forecast_error_trend,forecast_error_seasonal,forecast_error_residual,actual_price_observed,actual_price_trend,actual_price_seasonal,actual_price_residual
2025-12-30 05:00:00,-1.7675576700000022,1.4185318888891498,-0.3189524474958091,-2.867137111393343,78.595,89.1674395300691,-11.43985884756634,0.8674193174972373
2025-12-30 06:00:00,-1.317695184999991,1.4691305182819272,-0.6262661368004028,-2.160559566481515,81.0625,89.0194639768444,-7.06958451400234,-0.8873794628420626
2025-12-30 07:00:00,-0.26036262499999907,1.477152280544561,0.013364242361514317,-1.7508791479060744,90.845,88.93192390244016,0.4300905755819153,1.4829855219779233
2025-12-30 08:00:00,-0.515388782499997,1.4483873720136926,-0.45419120678853064,-1.509584947725159,94.8775,88.90138620692517,7.172134505758352,-1.19602071268352
2025-12-30 09:00:00,-1.8277775374999976,1.391439515566653,-2.705549231665461,-0.5136678214011896,94.3925,88.9217172717528,5.343401954272783,0.12738077397442282
2025-12-30 10:00:00,0.5484032100000036,1.3149029309954872,-1.5442707868246182,0.7777710658291344,85.82,88.98504259714319,-2.4548430972605724,-0.71019949988262
2025-12-30 11:00:00,1.669839172500005,1.2270086840594185,1.4310984379814966,-0.9882679495409101,79.38,89.08120880012781,-9.12211031131529,-0.5790984888125337
2025-12-30 12:00:00,-0.32150345499999844,1.134016065313037,1.2594860298277217,-2.715005550140757,76.155,89.19917862374291,-10.779411692401258,-2.2647669313416543
2025-12-30 13:00:00,5.073717507500007,1.0400327186374072,5.681932637921202,-1.6482478490586023,76.985,89.32847809836457,-9.448360240496248,-2.8951178578683283
2025-12-30 14:00:00,1.0690330750000072,0.948492556570435,1.6789560733009505,-1.5584155548713783,89.9575,89.46062106933609,3.245569660706231,-2.748690730042327
2025-12-30 15:00:00,-4.521816342499989,0.8619066545573519,-4.683315013830589,-0.700407983226752,103.5075,89.59130972244536,13.592294658436003,0.3238956191186304
2025-12-30 16:00:00,0.35427887500000566,0.7820198480241286,-2.8521702063787204,2.4244292333545974,109.99,89.72110990734018,21.17241646871158,-0.903526376051758
2025-12-30 17:00:00,-3.2448165250000045,0.7078342399722142,-5.370151786223982,1.4175010212517631,110.69,89.8523255417161,21.0822912685506,-0.2446168102666917
2025-12-30 18:00:00,0.054604000000011865,0.6344576137169994,1.9747101666718578,-2.5545637803888455,108.475,89.98634885188982,15.651930489320645,2.836720658789531
2025-12-30 19:00:00,4.738566124999991,0.5550802351327515,3.01174617241216,1.1717397174550797,103.8275,90.12489636864973,14.844000858094825,-1.1413972267445587
2025-12-30 20:00:00,4.427202800000003,0.4624366803661004,1.439331685305409,2.525434434328494,99.87,90.27076436231101,11.12025730934237,-1.5210216716533722
2025-12-30 21:00:00,5.723798497500013,0.34991127923329296,0.5584982289104372,4.815388989356283,92.0675,90.42695899983242,4.850535465385666,-3.209994465218088
2025-12-30 22:00:00,4.9636892150000165,0.210326362733612,0.8025317728891319,3.9508310793772723,90.695,90.59687277038086,0.7252279703637651,-0.6271007407446234
2025-12-30 23:00:00,6.350680977499991,0.036985037980867615,0.9660374694831457,5.347658470035977,85.7925,90.78342790663703,-5.3881824810195935,0.39725457438257195
2025-12-31 00:00:00,0.8551440374999828,-0.17628575814599853,-0.3584115062961852,1.3898413019421665,88.665,90.98885999762139,-7.772987687861961,5.449127690240573
2025-12-31 01:00:00,-0.7016031674999965,-0.4337078595261849,-1.0355998412810181,0.7677045333072066,84.95,91.21348451931068,-11.880738026677117,5.617253507366442
2025-12-31 02:00:00,1.2847688250000004,-0.7362949162421271,-3.954755396203969,5.975819137446097,80.26,91.45536060721354,-5.290949816887579,-5.904410790325954
2025-12-31 03:00:00,1.0239876374999994,-1.0825654962642108,3.173079039480402,-1.0665259057161918,76.58,91.71107970938694,-14.76852513850515,-0.3625545708817839
2025-12-31 04:00:00,1.251481657499994,-1.4701210998167513,6.129303468469733,-3.4077007111529882,74.9325,91.97707175856344,-19.823100652282758,2.7785288937193258
2025-12-31 05:00:00,-0.4830319524999993,-1.8935950263655106,1.8973690470219102,-0.48680597315639895,77.3775,92.24872887504601,-14.987656713113513,0.11642783806749435
2025-12-31 06:00:00,0.17344728499999462,-2.3409571388413153,-1.4463593086901447,3.9607637325314546,81.9475,92.51463087317457,-7.138019348479759,-3.429111524694804
2025-12-31 07:00:00,0.5796520925000124,-2.7949090572691575,3.429385670197784,-0.054824520428613965,87.94749999999999,92.75599823836406,-7.174355747264472,2.3658575089004046
2025-12-31 08:00:00,0.3682596000000018,-3.2376227147973866,-1.5548745918965325,5.160756906693921,96.8625,92.95140680961141,7.204614804811933,-3.293521614423355
2025-12-31 09:00:00,-4.574858417499996,-3.6569738347750302,-3.745276496727325,2.827391914002359,95.8625,93.08439556284092,4.819387350467703,-2.0412829133086348
2025-12-31 10:00:00,-6.821424429999993,-4.042439917525085,-3.5631282102661426,0.7841436977912344,89.4575,93.13979862198832,-2.5460061822557236,-1.1362924397325997
2025-12-31 11:00:00,-3.029057292499999,-4.389682173636024,-1.5327486010108526,2.8933734821468775,83.48,93.11235559062341,-7.885795017161348,-1.7465605734620624
2025-12-31 12:00:00,-2.036752419999999,-4.698969812365586,-0.3226373044918135,2.9848546968574006,83.0475,93.00553881409509,-10.167546419762743,0.20950760566765325
2025-12-31 13:00:00,1.0308076774999932,-4.972479941636501,2.9346908661531557,3.0685967529833387,85.17,92.826944437902,-7.72353100947378,0.06658657157177572
2025-12-31 14:00:00,-5.540818109999989,-5.2124362691993955,1.7688327848824859,-2.0972146256830797,101.365,92.58471713396143,2.4635036479761445,6.316779218062422
2025-12-31 15:00:00,-15.21197565,-5.420377499338309,-3.7870060642532124,-6.004592086408478,123.2375,92.28573354706651,11.80844142587124,19.143325027062247
2025-12-31 16:00:00,-15.824229200000005,-5.595288965969492,-1.5253024418079362,-8.703637792222576,122.3925,91.93315258789121,24.096153551602015,6.363193860506769
2025-12-31 17:00:00,-17.91754485,-5.729457888159517,-3.7214801017781984,-8.466606860062285,121.36,91.51996982980864,23.729591551204702,6.110438618986649
2025-12-31 18:00:00,-4.774335874999991,-5.810275600380766,2.5027366329087344,-1.466796907527959,108.1475,91.03112977001788,15.594258418838407,1.5221118111437022
2025-12-31 19:00:00,-10.748918667500007,-5.8188828796888945,2.674079228873575,-7.604115016684688,110.935,90.45657152951276,15.510233069365496,4.968195401121747
2025-12-31 20:00:00,-17.726662539999992,-5.727493436255848,-0.6145797003697825,-11.384589403374363,109.94,89.78739074096433,13.072563629311095,7.08004562972458
2025-12-31 21:00:00,-21.333099590000003,-5.504745804030951,-1.8712348544297241,-13.95711893153933,107.435,89.00856424498177,7.945418113310518,10.481017641707709
2025-12-31 22:00:00,-22.722645057500003,-5.127183434443257,-1.5989728314575715,-15.996488791599173,110.5,88.10837088079977,3.2391937534706114,19.152435365729616
2025-12-31 23:00:00,-9.710659562499984,-4.5976203114758825,-0.5370782535002735,-4.575960997523827,90.7575,87.09461685693326,-6.292108439453425,9.954991582520165
2026-01-01 00:00:00,-10.183240834999992,-3.960921393257536,0.07108746209422495,-6.293406903836681,101.1425,86.01546523851842,-9.051935161106295,24.178969922587882
2026-01-01 01:00:00,-13.1228984575,-3.292115018662029,2.2273769865709547,-12.058160425408925,96.7475,84.95177541038844,-14.269553926753765,26.065278516365325
2026-01-01 02:00:00,-11.081895089999989,-2.6610228476237268,-3.178889683382402,-5.24198255899386,90.8825,83.97535294073455,-5.853885409460796,12.761032468726242
2026-01-01 03:00:00,7.886867512500004,-2.1070482577665914,4.116407321612514,5.877508448654082,68.2525,83.1214140421867,-14.228703242909493,-0.640210799277213
2026-01-01 04:00:00,16.94463382499999,-1.6251325488168276,10.810120535736662,7.759645838080155,52.7075,82.37112567519826,-20.41739008652844,-9.246235588669819
2026-01-01 05:00:00,9.74639157,-1.1815516403500692,3.682389940176866,7.245553270173204,58.2025,81.67007583700396,-17.105590027043977,-6.3619858099599895
2026-01-01 06:00:00,28.6137020425,-0.7376410104550445,-0.7864703054677796,30.137813358422825,43.54,80.96363048735302,-7.419121248808443,-30.00450923854457
2026-01-01 07:00:00,9.778638074999996,-0.26761369793707235,6.361642284961247,3.6846094879758216,61.4425,80.21973774725402,-10.89925576329392,-7.8779819839600975
2026-01-01 08:00:00,27.4361479875,0.23086059101298767,-1.905125119133885,29.110412515620897,46.6825,79.44418676916047,8.694739390351945,-41.45642615951242
2026-01-01 09:00:00,40.3758276925,0.7489203139568927,-4.834493712125197,44.4614010906683,37.355,78.65574865566427,3.6888251401142247,-44.9895737957785
2026-01-01 10:00:00,43.581547455000006,1.2780463428259574,-5.961847107961658,48.26534822013571,27.785,77.86607349875906,-2.429622534089091,-47.651450964669976
2026-01-01 11:00:00,38.41422541,1.8004516141124205,-4.666538772314249,41.28031256820183,28.8575,77.09718103126518,-6.856109123944819,-41.38357190732036
2026-01-01 12:00:00,33.1931002325,2.2944957360461906,-2.5405257775322276,33.43913027398604,30.41,76.37295559146972,-9.353399813802321,-36.609555777667396
2026-01-01 13:00:00,31.99863021,2.742546276093888,-0.20039438674058174,29.456478320646696,38.3475,75.71044392042154,-6.508629051962173,-30.85431486845937
2026-01-01 14:00:00,21.82076077250001,3.1359170278988686,0.9153377648498668,17.769505979751273,61.3,75.12061389372329,1.369634204172003,-15.190248097895292
2026-01-01 15:00:00,20.731134565000005,3.4750001110369118,-2.294641845117287,19.55077629908038,75.11,74.62051622179854,10.65575985735973,-10.166276079158266
2026-01-01 16:00:00,20.9137019275,3.7638076852927167,0.3658454949191911,16.78404874728809,70.425,74.22951703074955,23.64002472631163,-27.44454175706118
2026-01-01 17:00:00,12.819711262500007,4.006271933998595,-1.2623320155460356,10.07577134404745,77.97999999999999,73.96354818046777,23.98185375143065,-19.965401931898427
2026-01-01 18:00:00,10.943183067500001,4.203574121316565,2.8433002955404767,3.8963086506429594,81.35,73.82715764482958,16.7222659492911,-9.199423594120688
2026-01-01 19:00:00,13.973413344999997,4.3507759787261,2.1140564934864825,7.508580872787414,79.315,73.80930360197094,17.07201046054732,-11.56631406251826
2026-01-01 20:00:00,5.938188082499991,4.42762695310099,-2.21284753359448,3.7234086629934815,81.87,73.89479522858612,15.34689021227041,-7.371685440856524
2026-01-01 21:00:00,-1.8851935099999935,4.3950482601038505,-3.41550997392127,-2.864731796182574,84.0325,74.0844303112085,10.171692146573712,-0.2236224577822128
2026-01-01 22:00:00,-4.109597347499999,4.208687046841461,-2.4314538072797633,-5.886830587061697,84.0275,74.40662533544372,4.692917248474499,4.927957416081782
2026-01-01 23:00:00,2.189449625000009,3.847814075006444,-2.126948860539999,0.4685844105335639,63.0325,74.89618481879751,-7.456550015094896,-4.407134803702618
2026-01-02 00:00:00,3.0965953199999916,3.321383516633171,1.9902225871002182,-2.2150107837333977,63.2325,75.60542272827882,-10.45942434744415,-1.9134983808346675
2026-01-02 01:00:00,15.423584684999994,2.663168669222492,3.8951377751813068,8.865278240596195,51.6525,76.55253561236333,-15.75056808561356,-9.14946752674976
2026-01-02 02:00:00,32.320313074999994,1.923040127561118,-2.7337364611978385,33.131009408636714,37.635,77.68576563146854,-6.196823664197071,-33.853941967271474
2026-01-02 03:00:00,32.0411445625,1.1456379581625833,3.180303998308127,27.71520260602929,31.82,78.92277308118558,-13.381464330171816,-33.721308751013765
2026-01-02 04:00:00,23.618286155,0.3664898377671943,10.888065424707923,12.363730892524883,37.7725,80.19585098359993,-19.481048783980224,-22.942302199619704
2026-01-02 05:00:00,-0.4253386574999922,-0.38927084852463917,4.825628717755475,-4.861696526730828,66.3625,81.45713867497386,-17.53335177863043,2.4387131036565677
2026-01-02 06:00:00,-7.969619602499989,-1.108149306389734,0.1282577279995509,-6.989728024109805,82.2575,82.68168026412718,-7.887586633736055,7.463406369608862
2026-01-02 07:00:00,-14.305955449999999,-1.7828722716596046,8.00641589781873,-20.529499076159123,102.1125,83.85407653326851,-12.337425842108708,30.5958493088402
2026-01-02 08:00:00,-12.784646862500011,-2.413234497673874,-1.6881475237490293,-8.683264841077108,97.62,84.97127235321535,12.358286816145219,0.29044083063942594
