trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
73,39.559085862233545,COMPLETE,2026-02-02T14:44:24.561365,2.002186,496,0.012889815068402616,5,36,49,0.6494000512594872,0.7401551864705614,0.4311059622384016,1.4324708920591578,24,True,True,False,False,False,False,True,True,0.4794780161850723,0.13182789901085715,True,True,False,3,True,False,True,True,True,False,True,True,False,False,True,True,2.815052133535151,91,38.34445052145695,False
74,38.515603398474454,COMPLETE,2026-02-02T14:44:26.530174,1.968049,532,0.04857054329989036,5,43,41,0.5983263344843276,0.7639961101326517,2.281413994636992,2.518696792538353,24,True,True,False,False,False,False,True,True,0.5084997243192756,0.14183031819157027,True,True,False,3,True,False,True,True,True,False,True,True,False,False,True,True,3.3503890124319233,88,38.34445052145695,False
75,38.51005995209563,COMPLETE,2026-02-02T14:44:28.388234,1.85623,521,0.051293077001935604,5,42,42,0.6068120113436015,0.7682715780339383,2.131572704111475,4.633088931328696,24,True,True,False,False,False,False,True,True,0.5130286466178731,0.11695947825777703,True,True,False,3,True,False,True,True,True,False,True,True,False,False,True,True,3.3425915543841622,87,38.34445052145695,False
76,38.571048736599394,COMPLETE,2026-02-02T14:44:30.710714,2.321737,529,0.04883843936087677,6,42,41,0.5767843009005608,0.8599079129268621,1.6789133889205314,2.962543132699179,24,True,True,False,False,False,False,True,True,0.5027932101199403,0.11571906192609079,True,True,False,3,True,False,True,True,True,False,True,True,False,False,True,True,3.397458007336088,88,38.34445052145695,False
77,38.84428827114372,COMPLETE,2026-02-02T14:44:33.593050,2.881577,534,0.04746843024036372,7,49,37,0.5997903219762121,0.8998826232312815,2.2122213083296787,3.9590442050268924,24,True,True,False,False,False,False,False,True,0.5119934186182483,0.11764581041227629,True,False,False,2,True,False,True,True,True,False,True,True,False,False,True,True,3.3736152780763065,86,38.34445052145695,False
78,38.37849108679274,COMPLETE,2026-02-02T14:44:36.700202,3.106436,569,0.05229723063045541,8,43,44,0.5739404410428234,0.8488424604348535,1.0901162430524787,2.701981406460419,24,True,True,True,False,False,False,True,True,0.4993453327385749,0.11129009873857985,True,True,False,3,False,False,True,True,True,False,True,True,False,False,True,True,4.18448581375976,88,38.34445052145695,False
79,42.18543275827799,COMPLETE,2026-02-02T14:44:40.242249,3.54117,576,0.05320430718430328,12,53,42,0.7581746127360385,0.7573485095132683,3.9932495789142006,2.046268792530113,22,True,True,True,False,False,False,True,True,0.5275737376499221,0.3951005670478067,True,True,False,4,False,False,True,True,True,False,True,True,False,False,True,False,5.242265137919713,92,38.34445052145695,False
80,38.3335746725126,COMPLETE,2026-02-02T14:44:42.326830,2.083692,592,0.058515968617527565,5,43,44,0.6091726060747985,0.8139983901942102,1.073123685003781,1.1544416929033992,23,True,False,True,False,False,False,True,False,0.5565253456985705,0.1099770579619688,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.185609265805064,84,38.3335746725126,True
81,38.70408744684199,COMPLETE,2026-02-02T14:44:45.552520,3.22411,600,0.05745574621262881,9,43,32,0.6072853681916868,0.7795139585126902,0.9900777461277573,2.2606896104165273,23,True,False,True,False,False,False,True,False,0.5552501806824707,0.1293950111122577,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.815975364267312,80,38.3335746725126,False
82,38.80612060347417,COMPLETE,2026-02-02T14:44:48.881966,3.328729,577,0.06410218755780027,11,43,43,0.5912153700273259,0.8059360492361091,3.0918563545673523,1.242973081353002,23,True,False,True,False,False,False,True,False,0.4971467890450335,0.11063556395839377,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.537952223517512,84,38.3335746725126,False
83,38.194531469042936,COMPLETE,2026-02-02T14:44:51.969758,3.086938,556,0.05098130218606176,8,48,47,0.6577861314294252,0.816514089156772,1.2768747653244752,4.350635771248925,24,True,False,True,False,False,False,True,False,0.4775402217440798,0.10822746616444433,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.310683692145645,88,38.194531469042936,True
84,38.54367791350668,COMPLETE,2026-02-02T14:44:55.094443,3.123709,547,0.03913900851777195,8,48,48,0.6831872960365813,0.8596410092272047,1.4819771385044225,4.41583689089074,24,True,False,True,False,False,False,True,False,0.47718088959752725,0.10857238455567435,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.2269047126710015,87,38.194531469042936,False
85,38.81258583498386,COMPLETE,2026-02-02T14:44:57.910635,2.815259,562,0.08192999770107665,8,40,46,0.5698418029029851,0.8158028656104294,0.46236993316891234,2.9974783819875874,23,True,False,True,False,False,False,True,False,0.5251209151469486,0.12511861125624915,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.6764197162285255,100,38.194531469042936,False
86,38.45205728558905,COMPLETE,2026-02-02T14:45:01.215712,3.304362,562,0.05131607368722858,8,47,37,0.6545547086198253,0.8498176441548462,1.2857182539121659,4.927734453128313,22,True,False,True,True,False,True,True,False,0.5513582571343522,0.11957463687460546,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,3.96153293476927,93,38.194531469042936,False
87,39.89112181665947,COMPLETE,2026-02-02T14:45:04.538207,3.321526,564,0.05081484020615912,8,47,38,0.668137211455091,0.8871154506372192,1.2238698048460332,1.1620438051766886,22,True,False,True,True,False,True,True,False,0.578472414183057,0.10806984045818087,True,True,False,3,False,True,False,False,True,False,True,True,True,True,False,True,4.192892249444098,93,38.194531469042936,False
88,38.52911219167986,COMPLETE,2026-02-02T14:45:07.385795,2.846714,510,0.040895106342870316,8,36,36,0.7182201541140448,0.838242851469238,0.19644725245532701,4.737311532153742,22,True,False,True,True,False,True,True,False,0.5505840234665361,0.12008820609373484,True,True,False,3,False,True,True,True,False,False,False,True,False,False,True,True,4.9385816042738515,97,38.194531469042936,False
89,38.74670757545466,COMPLETE,2026-02-02T14:45:11.573559,4.187003,588,0.058186883130209095,9,59,34,0.6601728346098774,0.9180102172974111,0.581153138373201,1.638732453922829,23,True,False,True,True,False,True,True,False,0.5673250732985954,0.10492361616713121,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.421960949927729,79,38.194531469042936,False
90,39.40253823141223,COMPLETE,2026-02-02T14:45:14.931824,3.357508,563,0.07118563797057581,10,35,28,0.6124821382123454,0.8443189113859718,0.3068730459028135,3.5929095750826705,23,True,False,True,True,False,True,False,False,0.5937521185098513,0.12121056228647675,True,False,False,3,False,True,True,True,True,False,True,True,False,False,True,True,3.8703855097465762,84,38.194531469042936,False
91,38.60805821219242,COMPLETE,2026-02-02T14:45:18.126437,3.193707,525,0.04713702651615163,8,41,44,0.6463008719913745,0.8177552860747271,2.246113128508683,2.550550296529356,24,True,False,True,True,False,True,True,False,0.5184357743943843,0.13364936104225694,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.19198218065544,89,38.194531469042936,False
92,38.581494941341084,COMPLETE,2026-02-02T14:45:20.699233,2.572065,498,0.04819765736286221,7,51,40,0.5849432856060697,0.7697181883095485,3.055731955548556,1.0339518488163484,24,True,False,True,False,False,False,True,False,0.4900670732129614,0.14374838611861895,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,6.176998196954787,91,38.194531469042936,False
93,38.32130679826324,COMPLETE,2026-02-02T14:45:22.735593,2.035622,542,0.06386327776169846,5,95,52,0.6085292022260417,0.7828627590624174,0.9845097940412019,2.559498331599011,24,True,False,True,False,False,False,True,False,0.5657355752847194,0.15548974917760433,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.072881516301853,86,38.194531469042936,False
94,38.84440572663875,COMPLETE,2026-02-02T14:45:25.935447,3.199025,549,0.06400299461284993,9,68,52,0.6415260889010146,0.7775797270910034,0.9655923501372172,4.911955252350521,23,True,False,True,False,False,False,True,False,0.5633457458691814,0.12876071230531635,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.5964771544349325,86,38.194531469042936,False
95,38.67020285733965,COMPLETE,2026-02-02T14:45:29.206780,3.270562,590,0.05485977752430755,8,47,47,0.5462775589820148,0.8520077821949865,1.362480435826277,1.6811604332454568,22,True,False,True,False,False,True,True,False,0.543224406510541,0.354409242321741,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.0070418523125255,76,38.194531469042936,False
96,38.66743724333857,COMPLETE,2026-02-02T14:45:33.607370,4.399636,513,0.034123001526383534,11,90,50,0.6163505700517287,0.7921245070886115,1.126469193186082,2.072697771359003,24,True,False,True,True,False,False,True,False,0.52340838056123,0.16810828306279443,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,3.823652173961106,82,38.194531469042936,False
97,41.69812987161549,COMPLETE,2026-02-02T14:45:35.472898,1.864769,555,0.06029564066676691,5,95,45,0.6553978736918609,0.8695249990915344,0.5007626292477061,3.689656625233509,23,True,False,True,False,False,False,True,False,0.5896420408719999,0.1563531531775043,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,False,3.541949758657929,98,38.194531469042936,False
98,38.43910327441217,COMPLETE,2026-02-02T14:45:37.674493,2.200851,537,0.0666462331156782,6,56,53,0.5786129000293272,0.8092519390267877,0.15315253271980997,1.3884069105433405,22,True,False,True,False,False,False,True,False,0.6151030818642663,0.13484683334578285,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.305107268176864,94,38.194531469042936,False
99,39.40718143190734,COMPLETE,2026-02-02T14:45:39.729623,2.054166,541,0.0775522200415827,7,61,54,0.5650658847099117,0.811070419016284,0.75834921199235,1.227360262996948,22,True,False,True,False,False,False,True,False,0.689887330134902,0.1368409481450399,True,True,False,3,False,True,False,True,True,False,True,True,False,False,True,True,4.391118534756959,94,38.194531469042936,False
100,39.643107472827644,COMPLETE,2026-02-02T14:45:42.111766,2.381422,574,0.07385589551020724,6,57,51,0.692042060869388,0.8799696175378935,0.13358864983822596,0.5309957291358707,22,True,False,True,False,False,False,True,False,0.6325314054724573,0.15427023884973684,True,True,False,3,False,True,True,False,True,False,False,True,True,True,False,True,5.46001729352814,102,38.194531469042936,False
101,38.354007215609414,COMPLETE,2026-02-02T14:45:44.034999,1.922475,518,0.06499155396153414,5,77,47,0.6099254360168792,0.8236846664760245,0.34005656656171274,3.086069846208216,23,True,False,True,False,False,False,True,False,0.4778127511842968,0.11876572507930747,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.133543817286873,91,38.194531469042936,False
102,38.684770854302705,COMPLETE,2026-02-02T14:45:45.901433,1.865555,569,0.06769604829217449,5,64,47,0.5776227662952569,0.8275455413665036,0.14633174429086282,2.524303911847315,21,True,False,True,False,False,False,True,False,0.4512979239289815,0.1048901078405475,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.115455488729284,93,38.194531469042936,False
103,38.59568240162706,COMPLETE,2026-02-02T14:45:48.684592,2.78239,477,0.07138272397514565,8,77,53,0.5923265268096555,0.844087014430578,0.2988059850488019,1.66832242344505,23,True,False,True,False,False,False,True,False,0.6035756935988159,0.1293588299667608,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.970967859543076,91,38.194531469042936,False
104,38.63786607418699,COMPLETE,2026-02-02T14:45:50.861884,2.176535,537,0.06533698283174771,6,82,49,0.6344010359256078,0.7916806470889223,0.343243812184668,2.9174052632083223,23,True,False,True,False,False,False,True,False,0.4806364838558271,0.12094775527952792,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.329080988201298,84,38.194531469042936,False
105,38.96282196726291,COMPLETE,2026-02-02T14:45:52.915277,2.052663,586,0.08697178455736468,5,96,47,0.5580457559623385,0.7521678347396948,0.4106227449636417,0.95580293518573,24,True,False,True,False,False,False,True,False,0.6170546401302167,0.1802454544437775,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.828372824532803,95,38.194531469042936,False
106,38.43851041062726,COMPLETE,2026-02-02T14:45:55.077261,2.161014,555,0.062460500039635596,6,53,51,0.5446936205791738,0.7251124455582116,0.24236962959685174,1.5403213740939523,22,True,False,True,False,False,False,True,False,0.5339856457849685,0.16294801212256557,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.4897843346403095,81,38.194531469042936,False
107,38.3166620466531,COMPLETE,2026-02-02T14:45:57.062518,1.98449,492,0.06233449878576289,6,55,51,0.5398161303891367,0.7361694467444775,0.23968668866662846,0.6839345252937575,23,True,False,True,False,False,False,True,False,0.47108242161634933,0.1633585805676724,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.5389273211368915,81,38.194531469042936,False
108,38.45857738400444,COMPLETE,2026-02-02T14:45:58.956301,1.893019,499,0.08028113968843568,6,53,45,0.5357487327362078,0.6975239905500985,0.08957924976330582,0.6448961009704947,21,True,False,True,False,False,False,True,False,0.4729808102160074,0.1712056779888144,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.592224725171122,78,38.194531469042936,False
109,38.87455804590937,COMPLETE,2026-02-02T14:46:00.836669,1.879659,488,0.06278780668965991,6,68,50,0.5506140912130688,0.782971267096121,0.22329701601651006,0.7743244698439465,23,True,False,True,False,False,False,False,False,0.4923712632633697,0.16144960465414912,True,False,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.285482971344652,81,38.194531469042936,False
110,38.6471533300539,COMPLETE,2026-02-02T14:46:02.985769,2.148374,509,0.062046183052485486,6,56,55,0.5049472438731293,0.7309886633951421,0.17219819110373544,1.250889383837118,22,True,False,True,False,False,False,True,False,0.4565780294111153,0.14689339184559272,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.527764223813343,73,38.194531469042936,False
111,39.60771232403668,COMPLETE,2026-02-02T14:46:03.911469,0.924964,107,0.058432629596119556,5,52,51,0.5430201449656331,0.7199668750050057,0.5984536907280732,1.5460481802695685,24,True,False,True,False,False,False,True,False,0.43720135702481844,0.16566493726607323,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.08855892737195,83,38.194531469042936,False
112,38.59104930440926,COMPLETE,2026-02-02T14:46:06.041919,2.129754,551,0.05636859124003381,6,82,53,0.5613109547064754,0.8038945441390497,0.27069739328488346,2.1107254150389156,23,True,False,True,False,False,False,True,False,0.5047096472012854,0.18426058203758805,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.753697326475673,90,38.194531469042936,False
113,38.40898980279069,COMPLETE,2026-02-02T14:46:08.310952,2.268301,420,0.06657600068735069,7,89,44,0.5777104308214107,0.7507293203614016,0.3888370302583892,0.4381103682980718,24,True,False,True,False,False,False,True,False,0.6668679013760211,0.137234748592154,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.9432069902734392,77,38.194531469042936,False
114,38.679474214210444,COMPLETE,2026-02-02T14:46:10.762673,2.451017,518,0.07400226511249637,7,90,44,0.5129081028516945,0.7458864256967487,0.8465680334436404,0.8684438286345566,23,True,False,True,False,False,False,True,False,0.673908900978007,0.13778948130381555,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,5.275376507035016,68,38.194531469042936,False
115,38.81061490830795,COMPLETE,2026-02-02T14:46:13.037920,2.274475,420,0.09066836699896044,7,94,48,0.5298479658100587,0.8261085014408949,0.3655271756308306,0.4586281740747533,24,True,False,True,False,False,False,True,False,0.6465165939730568,0.29483981072981225,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.4673461761005875,76,38.194531469042936,False
116,40.94879735835263,COMPLETE,2026-02-02T14:46:14.082004,1.043214,125,0.06809697915303663,6,92,44,0.5735299619229681,0.7327034672071232,0.5462018155330878,0.6003409202188444,23,True,False,True,False,False,False,True,False,0.5349902628646555,0.15330477469511167,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,False,3.789812043144554,78,38.194531469042936,False
117,38.98559402021471,COMPLETE,2026-02-02T14:46:16.688110,2.605326,556,0.0654349075740481,7,88,61,0.6103985723373799,0.7564819358152501,0.10498537461841798,1.0762821344880988,24,True,False,True,False,False,False,True,False,0.47174696455126586,0.14253653206058675,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,5.020787877156953,81,38.194531469042936,False
118,38.63609515741291,COMPLETE,2026-02-02T14:46:19.144365,2.455296,599,0.07033186426348444,6,99,46,0.599763727361766,0.7857443591257695,0.16176534099222895,0.36844562124183633,22,True,False,True,False,False,False,True,False,0.6575281442408121,0.13282204779384327,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.5271612411050426,70,38.194531469042936,False
119,38.61914874600415,COMPLETE,2026-02-02T14:46:20.681609,1.536465,475,0.06102344396671614,6,85,57,0.6259827632502966,0.6928723841969786,0.24019771561078102,0.42083713727534805,24,True,False,True,False,False,False,True,False,0.48821370694210564,0.1591271225960919,True,True,False,3,False,True,False,True,True,False,True,True,False,False,True,True,4.096988090853578,85,38.194531469042936,False
120,38.906401990684735,COMPLETE,2026-02-02T14:46:22.958332,2.275962,445,0.05403013849176523,7,49,51,0.5292977066798683,0.7081394567163596,0.051120663483249874,1.8864704168458244,23,True,False,True,False,False,False,True,False,0.5766605853200606,0.11108833354227722,True,True,False,3,False,True,True,False,True,False,False,True,True,True,False,True,2.708195923026509,80,38.194531469042936,False
121,38.31413344531684,COMPLETE,2026-02-02T14:46:24.769578,1.810303,538,0.058328698982091365,5,58,48,0.5827184434107985,0.7227026636931209,0.6670405025385535,0.2944126120480657,24,True,False,True,False,False,False,True,False,0.49656126046911203,0.14987366162138885,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.895815606803659,87,38.194531469042936,False
122,38.577987339528754,COMPLETE,2026-02-02T14:46:26.672670,1.902297,525,0.058032317666407776,5,60,48,0.5810761889652061,0.8073370442564538,0.7015759552808322,0.13908187108518422,24,True,False,True,False,False,False,True,False,0.49655200313310627,0.12620476036313405,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,7.313210472830639,90,38.194531469042936,False
123,38.39717268393181,COMPLETE,2026-02-02T14:46:28.447322,1.773913,535,0.061887215762527516,5,56,50,0.5898869770997344,0.7505186665954584,0.9163966788653913,0.28540696585036773,24,True,False,True,False,False,False,True,False,0.520143458695086,0.10054949152762344,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,3.1973991726088267,86,38.194531469042936,False
124,38.301532989884144,COMPLETE,2026-02-02T14:46:30.141465,1.693408,491,0.06007941900486706,5,58,43,0.5917205795476365,0.7289215058017036,1.8825478857228004,0.2581566181359555,24,True,False,True,False,False,False,True,False,0.4610969242562164,0.10390225766488975,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.9577391345460193,87,38.194531469042936,False
125,38.43012009722616,COMPLETE,2026-02-02T14:46:32.024158,1.881985,500,0.055901781532543576,5,63,42,0.6158577327701544,0.7547033685105061,1.8482268541740574,0.31772624238943353,24,True,False,True,False,False,False,True,False,0.46266017041691926,0.10368750972482015,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,3.1868640673450552,86,38.194531469042936,False
126,38.50932862058475,COMPLETE,2026-02-02T14:46:33.918683,1.893608,489,0.02960668056728466,5,58,43,0.5898107135818743,0.7336669816075234,0.880006385299437,0.25284219409367,24,True,False,True,False,False,False,True,False,0.4843444904445846,0.11474276936298719,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.9934454944620486,83,38.194531469042936,False
127,38.55007563716131,COMPLETE,2026-02-02T14:46:35.620453,1.700853,467,0.059538598327962496,5,97,46,0.6036833685209827,0.7666200487411783,1.1050124617383579,0.2217929051655587,23,True,False,True,False,False,False,True,False,0.44660962939692056,0.10944669808915244,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.9072728331729416,87,38.194531469042936,False
128,38.2331749668442,COMPLETE,2026-02-02T14:46:37.344790,1.723271,456,0.05330924569479701,5,67,40,0.5957224119863618,0.7130017813910744,0.6775951071894184,0.17158703609263323,24,True,False,True,False,False,False,True,False,0.5176392162784657,0.10261871240710804,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.7695492613520742,72,38.194531469042936,False
129,38.50778583841553,COMPLETE,2026-02-02T14:46:38.951854,1.606241,455,0.053668034000912704,5,60,40,0.5948852872563256,0.7102270238713183,0.6686079225993448,0.14995738478534432,24,True,False,True,False,False,False,True,False,0.5187737897953303,0.10021470249666252,True,False,False,3,False,True,True,True,True,False,True,True,False,False,True,True,3.2462798020746564,85,38.194531469042936,False
130,38.03456303177289,COMPLETE,2026-02-02T14:46:40.679306,1.726533,509,0.06382163780987153,5,73,49,0.6270333990610483,0.7412470238007612,3.013094023369933,0.379426142958471,24,True,False,True,False,False,False,False,False,0.4767449257575806,0.11428076639802486,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.780287916061459,88,38.03456303177289,True
131,38.365956637744084,COMPLETE,2026-02-02T14:46:42.560590,1.880523,511,0.06437228968198053,5,70,39,0.627601058594264,0.7456221603365961,2.86814485259412,0.30589903177051314,24,True,False,True,False,False,False,False,False,0.47156957068316196,0.10838195433656556,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.778163136240074,89,38.03456303177289,False
132,38.234104769684244,COMPLETE,2026-02-02T14:46:44.389227,1.827847,516,0.06296804616170751,5,71,38,0.6402526758668329,0.7392095776122822,2.8066617734325536,0.10819019046798052,24,True,False,True,False,False,False,False,False,0.47512544087162467,0.10638647891898846,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.80174720211737,97,38.03456303177289,False
133,38.3476152618151,COMPLETE,2026-02-02T14:46:46.168977,1.779045,504,0.057662208954342466,5,72,34,0.6289516953712795,0.7142771000034305,3.1003366094345193,0.08484949341375199,24,True,False,True,False,False,False,False,False,0.4412655638374123,0.11481656277831692,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.696594073309563,97,38.03456303177289,False
134,38.19450051575027,COMPLETE,2026-02-02T14:46:47.942886,1.773192,506,0.05726807388209276,5,73,38,0.6406036502694753,0.7364242975084236,3.1638248261620294,0.07959553791831715,23,True,False,True,False,False,False,False,False,0.464772076621061,0.11446085080211345,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.192445171827791,98,38.03456303177289,False
135,38.51751747046723,COMPLETE,2026-02-02T14:46:49.686783,1.742969,507,0.0731997728573045,5,72,35,0.6681308048001295,0.7355032954603461,3.0722317975296365,0.09363800970810662,23,True,False,True,False,False,False,False,False,0.4574005971897511,0.10621165090165809,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.3515896420690527,99,38.03456303177289,False
136,38.34447988877526,COMPLETE,2026-02-02T14:46:51.451256,1.763718,517,0.05772515095976584,5,74,29,0.6384141683204942,0.7028424792159882,4.75718217122503,0.12491937762652423,23,True,False,True,False,False,False,False,False,0.44293877956055727,0.11641108750599463,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.138780561249005,97,38.03456303177289,False
137,38.53959341769563,COMPLETE,2026-02-02T14:46:53.307641,1.855667,493,0.05696587565117483,5,76,29,0.6430622492814464,0.6960252458574369,2.7647778170063244,0.049455431358258965,23,True,False,True,False,False,False,False,False,0.43027792771102014,0.11581035310413161,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.1605337370852356,100,38.03456303177289,False
138,41.9147211960409,COMPLETE,2026-02-02T14:46:54.985946,1.677546,518,0.05856539935447952,5,74,24,0.6341944331354438,0.6728316088577064,4.094786764794652,0.07844791501711415,23,True,False,True,False,False,False,False,False,0.44109950036558987,0.12018900319722955,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,False,2.4493876732393125,96,38.03456303177289,False
139,38.40526635236169,COMPLETE,2026-02-02T14:46:56.500516,1.513644,481,0.05506750064614397,4,79,32,0.6173544579425408,0.7051759982914294,4.98132170802873,0.10708400321188086,23,True,False,True,False,False,False,False,False,0.4641139790416699,0.12474626705860953,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.2390511004715057,97,38.03456303177289,False
140,39.308449069000226,COMPLETE,2026-02-02T14:46:58.059071,1.557825,502,0.05034670737997139,5,68,38,0.6760526768127524,0.7193735625040235,4.03159669966269,0.16184496007387614,15,True,False,True,False,False,False,False,False,0.42063577445541556,0.10056891366735642,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.9693439298586022,101,38.03456303177289,False
141,38.289842921208724,COMPLETE,2026-02-02T14:46:59.832832,1.772886,515,0.06368549047117601,5,71,39,0.6267626797258629,0.7670332270978304,2.71588300571677,0.17639809382149896,24,True,False,True,False,False,False,False,False,0.450847324654292,0.11217172737597551,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.7406768845475518,105,38.03456303177289,False
142,38.53438757080074,COMPLETE,2026-02-02T14:47:02.027252,2.193634,530,0.059736663356683775,5,70,35,0.6453432721166208,0.7647403130653446,1.8382513968716248,0.12299904429331783,24,True,False,True,False,False,False,False,False,0.4471639500291421,0.11412778317369482,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.5833251435735525,103,38.03456303177289,False
143,38.30013713181126,COMPLETE,2026-02-02T14:47:04.110934,2.082648,521,0.06944486120097271,5,72,33,0.6222805169448948,0.7296754002773504,2.6696598289231996,0.16018738337526148,24,True,False,True,False,False,False,False,False,0.4390396396661013,0.10709306210664524,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.7673875901844607,104,38.03456303177289,False
144,38.50403165854644,COMPLETE,2026-02-02T14:47:06.159276,2.047451,524,0.06981996130924129,5,66,25,0.6345849890439557,0.7271708441454027,3.8227570426513346,0.06474608393509848,24,True,False,True,False,False,False,False,False,0.43638574272909786,0.10741525413764437,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.8894858105529542,108,38.03456303177289,False
145,38.59415273523186,COMPLETE,2026-02-02T14:47:08.085849,1.925617,503,0.062076112913167926,5,72,33,0.6216237197262429,0.6856935042969288,1.884613416403163,0.18728054587128895,24,True,False,True,False,False,False,False,False,0.41417913352550617,0.11276374773297182,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.292824308624913,105,38.03456303177289,False
146,38.69210112210536,COMPLETE,2026-02-02T14:47:10.167525,2.080809,544,0.0569061566639103,5,75,30,0.6516548160622848,0.7387194006533186,2.4048728985973686,0.11793848897787151,24,True,False,True,False,False,False,False,False,0.455500191961393,0.12245564378083892,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.7760267968726218,106,38.03456303177289,False
147,39.36290354481885,COMPLETE,2026-02-02T14:47:11.093947,0.925456,483,0.06858569465062965,4,70,37,0.6621790503831713,0.7114209244381601,3.5570551326528714,0.15859135580024775,12,True,False,True,False,False,False,False,False,0.4497254696994456,0.24637604994937912,True,True,False,3,False,True,False,False,True,False,True,True,True,True,False,True,2.1187200555194674,103,38.03456303177289,False
148,38.398943015386315,COMPLETE,2026-02-02T14:47:13.273143,2.178274,511,0.05357690621567335,5,72,34,0.641027872653882,0.7754161305197458,1.5300728988151187,0.08789562059873567,23,True,False,True,False,False,False,False,False,0.4635103728775997,0.10724989217372302,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.7553319663612053,99,38.03456303177289,False
