trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
142,54.93068040810678,COMPLETE,2026-02-02T14:56:38.138598,1.57794,190,0.035801947660734225,8,65,31,0.9076068004804081,0.48593574109036736,0.9468671069860677,0.006600249511785958,21,True,False,True,False,False,False,True,False,0.6164670940749238,0.2843569898871808,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.4899902075166205,150,54.90980845753923,False
143,54.96380520702556,COMPLETE,2026-02-02T14:56:39.683687,1.544153,205,0.0310109519615097,8,65,30,0.907244720120468,0.4277210236580258,0.9938508135896656,0.006718634643627457,21,True,False,True,False,False,False,True,False,0.6326516060205973,0.2840108238945173,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.2903892389937432,150,54.90980845753923,False
144,54.88846672054275,COMPLETE,2026-02-02T14:56:41.270450,1.586066,204,0.026518663207348612,8,64,31,0.9074816196699721,0.427708805930554,1.0188963520126482,0.0029273314539309484,21,True,False,True,False,False,False,True,False,0.5809518212095627,0.2818519034925196,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.1943935369736853,150,54.88846672054275,True
145,55.31199398296191,COMPLETE,2026-02-02T14:56:43.122168,1.851051,208,0.026983341374269956,8,64,31,0.8823734082951191,0.425946798492823,1.1118581110282182,0.002824310959737377,22,True,False,True,False,False,False,True,False,0.6317653757394717,0.28221784476290174,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.8641094819584505,150,54.88846672054275,False
146,55.17180822407037,COMPLETE,2026-02-02T14:56:44.708541,1.585676,188,0.024756788139323676,8,66,28,0.9034905803014058,0.4380015575604731,0.2148111443145786,0.0034173404160710904,21,True,False,True,False,False,False,True,False,0.5796682315446653,0.2593182446879646,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.47955723425371,148,54.88846672054275,False
147,55.5300190949979,COMPLETE,2026-02-02T14:56:46.384362,1.6751,200,0.02954466242979662,8,63,26,0.9153982122822306,0.4003911873437456,0.8070990051778422,0.002337658512015595,23,True,False,True,False,False,False,True,False,0.6421647329586407,0.24179992158576402,True,False,True,2,True,False,True,True,False,True,True,False,False,True,True,True,2.150258565119357,150,54.88846672054275,False
148,55.0143354498968,COMPLETE,2026-02-02T14:56:48.015276,1.630164,189,0.023672934575567368,8,65,34,0.9231417192053585,0.42211620067572353,0.15006854485119694,0.004286650297586939,21,True,False,True,False,False,False,True,False,0.3353445283265466,0.27260642232195564,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.254470970983078,147,54.88846672054275,False
149,55.462597000731854,COMPLETE,2026-02-02T14:56:49.683225,1.667049,192,0.02303576243232969,8,70,34,0.9060831886749243,0.45751967118256043,0.13622304956955963,0.0043906156573953505,22,True,False,True,False,False,False,True,False,0.31065875587668934,0.27217165676269506,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.2307871557598027,147,54.88846672054275,False
150,55.097578056535184,COMPLETE,2026-02-02T14:56:51.277704,1.593473,216,0.024815738938731242,8,60,30,0.9637280983828002,0.4133191574928033,0.07386145439946658,0.003623630450046373,19,True,False,True,False,False,False,True,False,0.3502473468158311,0.28876913707403107,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.0425809636656798,150,54.88846672054275,False
151,55.184760743160226,COMPLETE,2026-02-02T14:56:52.988626,1.710184,206,0.025684880577766803,8,59,30,0.9667868887940955,0.41251871070259727,0.12463605225826749,0.003479181304646125,18,True,False,True,False,False,False,True,False,0.6114583439311458,0.2895677458801598,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.9824970178541814,150,54.88846672054275,False
152,55.08827375243923,COMPLETE,2026-02-02T14:56:54.589172,1.599517,218,0.0232576314383353,8,62,31,0.8935415337874902,0.41974256717062924,0.08151512403303202,0.004448138533391249,19,True,False,True,False,False,False,True,False,0.34854575374474106,0.29610671191589355,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.3351835721694423,148,54.88846672054275,False
153,55.13454580970915,COMPLETE,2026-02-02T14:56:56.211546,1.621577,215,0.023654582287247258,8,62,32,0.89399385275481,0.4222780082371936,0.07125111418270635,0.004148080424904656,19,True,False,True,False,False,False,True,False,0.3399412163516864,0.2706501815135946,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.859751887365204,148,54.88846672054275,False
154,55.32731523941109,COMPLETE,2026-02-02T14:56:58.000976,1.788502,199,0.02236829620161289,8,62,32,0.8919453384350475,0.41869684802256424,0.07018676335332207,0.002671828961157776,18,True,False,True,False,False,False,True,False,0.3516672059365811,0.27310169484935437,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.7485921770659352,143,54.88846672054275,False
155,55.303007223351266,COMPLETE,2026-02-02T14:57:00.080740,2.078855,216,0.024578848207198595,8,63,34,0.8770583174558467,0.40794796282028084,0.028965735954090282,0.001844416275284828,19,True,False,True,False,False,False,True,False,0.3438586834547121,0.2833408458210955,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.0647392100302393,148,54.88846672054275,False
156,55.97823788515782,COMPLETE,2026-02-02T14:57:01.515051,1.433285,183,0.023657323752641877,8,21,28,0.8858154729148937,0.4247382565389954,0.04386176737511885,0.003873424345212141,19,True,False,True,False,False,False,True,False,0.3482800732125328,0.2939440040825635,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.5817752346523397,150,54.88846672054275,False
157,55.00558833897269,COMPLETE,2026-02-02T14:57:03.851350,2.335037,237,0.02610988428956978,8,58,30,0.8978256366813007,0.43548030240553814,0.08800765533200143,0.004863732136119632,19,True,False,True,False,False,False,True,False,0.32522884357010795,0.26542619568263043,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.8622464196659678,146,54.88846672054275,False
158,55.17718980890845,COMPLETE,2026-02-02T14:57:05.795477,1.943133,235,0.025790321600254268,7,57,32,0.8692486430829172,0.43895176044126505,0.0861982115910718,0.004520063036404734,18,True,False,True,False,False,False,True,False,0.3227590927585894,0.26769432143329386,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.838914550109074,148,54.88846672054275,False
159,55.43337703977867,COMPLETE,2026-02-02T14:57:08.147020,2.350635,245,0.021859365743967386,8,66,24,0.899070814569772,0.42963662299836924,0.0527557262336592,0.003070322456921053,18,True,False,True,False,False,False,True,False,0.33109880769151523,0.2591982699948873,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.237697443058753,146,54.88846672054275,False
