trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best,horizon
96,38.66743724333857,COMPLETE,2026-02-02T14:45:33.607370,4.399636,513,0.034123001526383534,11,90,50,0.6163505700517287,0.7921245070886115,1.126469193186082,2.072697771359003,24,True,False,True,True,False,False,True,False,0.52340838056123,0.16810828306279443,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,3.823652173961106,82,38.194531469042936,False,1
97,41.69812987161549,COMPLETE,2026-02-02T14:45:35.472898,1.864769,555,0.06029564066676691,5,95,45,0.6553978736918609,0.8695249990915344,0.5007626292477061,3.689656625233509,23,True,False,True,False,False,False,True,False,0.5896420408719999,0.1563531531775043,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,False,3.541949758657929,98,38.194531469042936,False,1
98,38.43910327441217,COMPLETE,2026-02-02T14:45:37.674493,2.200851,537,0.0666462331156782,6,56,53,0.5786129000293272,0.8092519390267877,0.15315253271980997,1.3884069105433405,22,True,False,True,False,False,False,True,False,0.6151030818642663,0.13484683334578285,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.305107268176864,94,38.194531469042936,False,1
99,39.40718143190734,COMPLETE,2026-02-02T14:45:39.729623,2.054166,541,0.0775522200415827,7,61,54,0.5650658847099117,0.811070419016284,0.75834921199235,1.227360262996948,22,True,False,True,False,False,False,True,False,0.689887330134902,0.1368409481450399,True,True,False,3,False,True,False,True,True,False,True,True,False,False,True,True,4.391118534756959,94,38.194531469042936,False,1
100,39.643107472827644,COMPLETE,2026-02-02T14:45:42.111766,2.381422,574,0.07385589551020724,6,57,51,0.692042060869388,0.8799696175378935,0.13358864983822596,0.5309957291358707,22,True,False,True,False,False,False,True,False,0.6325314054724573,0.15427023884973684,True,True,False,3,False,True,True,False,True,False,False,True,True,True,False,True,5.46001729352814,102,38.194531469042936,False,1
101,38.354007215609414,COMPLETE,2026-02-02T14:45:44.034999,1.922475,518,0.06499155396153414,5,77,47,0.6099254360168792,0.8236846664760245,0.34005656656171274,3.086069846208216,23,True,False,True,False,False,False,True,False,0.4778127511842968,0.11876572507930747,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.133543817286873,91,38.194531469042936,False,1
102,38.684770854302705,COMPLETE,2026-02-02T14:45:45.901433,1.865555,569,0.06769604829217449,5,64,47,0.5776227662952569,0.8275455413665036,0.14633174429086282,2.524303911847315,21,True,False,True,False,False,False,True,False,0.4512979239289815,0.1048901078405475,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.115455488729284,93,38.194531469042936,False,1
103,38.59568240162706,COMPLETE,2026-02-02T14:45:48.684592,2.78239,477,0.07138272397514565,8,77,53,0.5923265268096555,0.844087014430578,0.2988059850488019,1.66832242344505,23,True,False,True,False,False,False,True,False,0.6035756935988159,0.1293588299667608,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.970967859543076,91,38.194531469042936,False,1
104,38.63786607418699,COMPLETE,2026-02-02T14:45:50.861884,2.176535,537,0.06533698283174771,6,82,49,0.6344010359256078,0.7916806470889223,0.343243812184668,2.9174052632083223,23,True,False,True,False,False,False,True,False,0.4806364838558271,0.12094775527952792,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.329080988201298,84,38.194531469042936,False,1
105,38.96282196726291,COMPLETE,2026-02-02T14:45:52.915277,2.052663,586,0.08697178455736468,5,96,47,0.5580457559623385,0.7521678347396948,0.4106227449636417,0.95580293518573,24,True,False,True,False,False,False,True,False,0.6170546401302167,0.1802454544437775,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.828372824532803,95,38.194531469042936,False,1
106,38.43851041062726,COMPLETE,2026-02-02T14:45:55.077261,2.161014,555,0.062460500039635596,6,53,51,0.5446936205791738,0.7251124455582116,0.24236962959685174,1.5403213740939523,22,True,False,True,False,False,False,True,False,0.5339856457849685,0.16294801212256557,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,4.4897843346403095,81,38.194531469042936,False,1
107,38.3166620466531,COMPLETE,2026-02-02T14:45:57.062518,1.98449,492,0.06233449878576289,6,55,51,0.5398161303891367,0.7361694467444775,0.23968668866662846,0.6839345252937575,23,True,False,True,False,False,False,True,False,0.47108242161634933,0.1633585805676724,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.5389273211368915,81,38.194531469042936,False,1
108,38.45857738400444,COMPLETE,2026-02-02T14:45:58.956301,1.893019,499,0.08028113968843568,6,53,45,0.5357487327362078,0.6975239905500985,0.08957924976330582,0.6448961009704947,21,True,False,True,False,False,False,True,False,0.4729808102160074,0.1712056779888144,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.592224725171122,78,38.194531469042936,False,1
109,38.87455804590937,COMPLETE,2026-02-02T14:46:00.836669,1.879659,488,0.06278780668965991,6,68,50,0.5506140912130688,0.782971267096121,0.22329701601651006,0.7743244698439465,23,True,False,True,False,False,False,False,False,0.4923712632633697,0.16144960465414912,True,False,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.285482971344652,81,38.194531469042936,False,1
110,38.6471533300539,COMPLETE,2026-02-02T14:46:02.985769,2.148374,509,0.062046183052485486,6,56,55,0.5049472438731293,0.7309886633951421,0.17219819110373544,1.250889383837118,22,True,False,True,False,False,False,True,False,0.4565780294111153,0.14689339184559272,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.527764223813343,73,38.194531469042936,False,1
111,39.60771232403668,COMPLETE,2026-02-02T14:46:03.911469,0.924964,107,0.058432629596119556,5,52,51,0.5430201449656331,0.7199668750050057,0.5984536907280732,1.5460481802695685,24,True,False,True,False,False,False,True,False,0.43720135702481844,0.16566493726607323,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.08855892737195,83,38.194531469042936,False,1
112,38.59104930440926,COMPLETE,2026-02-02T14:46:06.041919,2.129754,551,0.05636859124003381,6,82,53,0.5613109547064754,0.8038945441390497,0.27069739328488346,2.1107254150389156,23,True,False,True,False,False,False,True,False,0.5047096472012854,0.18426058203758805,True,True,False,3,False,True,True,True,False,False,True,True,False,False,True,True,4.753697326475673,90,38.194531469042936,False,1
