datetime,temp_forecast,temp_actual,temp_error,actual_load_mw,forecast_load_mw,forecast_error_mw,forecast_error_pct,price_eur_mwh,date,hour_of_day
2025-09-14 00:00:00,,16.885,,2188.0,2298.5,-110.5,-5.05,84.27,2025-09-14,0
2025-09-14 01:00:00,,16.9896,,2094.0,2222.5,-128.5,-6.14,75.46,2025-09-14,1
2025-09-14 02:00:00,,16.8712,,2047.0,2179.5,-132.5,-6.47,77.46,2025-09-14,2
2025-09-14 03:00:00,,16.9572,,2029.0,2146.8,-117.80000000000018,-5.81,82.6,2025-09-14,3
2025-09-14 04:00:00,,16.8192,,2038.0,2137.0,-99.0,-4.86,90.01,2025-09-14,4
2025-09-14 05:00:00,,16.7278,,2067.0,2121.8,-54.80000000000018,-2.65,96.91,2025-09-14,5
2025-09-14 06:00:00,,17.3954,,2132.0,2206.8,-74.80000000000018,-3.51,96.5,2025-09-14,6
2025-09-14 07:00:00,,17.0367,,2289.0,2317.0,-28.0,-1.22,100.58,2025-09-14,7
2025-09-14 08:00:00,,17.4854,,2517.0,2497.5,19.5,0.77,105.36,2025-09-14,8
2025-09-14 09:00:00,,17.5631,,2746.0,2747.5,-1.5,-0.05,86.61,2025-09-14,9
2025-09-14 10:00:00,,18.1118,,2869.0,2858.0,11.0,0.38,60.75,2025-09-14,10
2025-09-14 11:00:00,,17.9461,,2946.0,2919.5,26.5,0.9,17.77,2025-09-14,11
2025-09-14 12:00:00,,18.078,,2802.0,2829.0,-27.0,-0.96,6.64,2025-09-14,12
2025-09-14 13:00:00,,18.4115,,2689.0,2714.0,-25.0,-0.93,0.0,2025-09-14,13
2025-09-14 14:00:00,,19.1714,,2607.0,2637.3,-30.300000000000185,-1.16,-0.01,2025-09-14,14
2025-09-14 15:00:00,,18.7898,,2557.0,2617.8,-60.80000000000018,-2.38,0.0,2025-09-14,15
2025-09-14 16:00:00,,18.5767,,2539.0,2625.3,-86.30000000000018,-3.4,19.82,2025-09-14,16
2025-09-14 17:00:00,,18.2989,,2532.0,2577.0,-45.0,-1.78,94.05,2025-09-14,17
2025-09-14 18:00:00,,17.2926,,2548.0,2641.5,-93.5,-3.67,126.39,2025-09-14,18
2025-09-14 19:00:00,,17.2021,,2644.0,2692.3,-48.30000000000018,-1.83,153.3,2025-09-14,19
2025-09-14 20:00:00,,16.7517,,2634.0,2724.0,-90.0,-3.42,126.73,2025-09-14,20
2025-09-14 21:00:00,,15.674,,2515.0,2680.8,-165.80000000000018,-6.59,93.77,2025-09-14,21
2025-09-14 22:00:00,,15.357,,2381.0,2530.3,-149.30000000000018,-6.27,80.37,2025-09-14,22
2025-09-14 23:00:00,,14.155,,2256.0,2386.5,-130.5,-5.78,35.05,2025-09-14,23
2025-09-15 00:00:00,12.005812670000001,13.5962,-1.5903873299999995,2157.0,2235.5,-78.5,-3.64,39.01,2025-09-15,0
2025-09-15 01:00:00,11.525756815000001,13.4539,-1.9281431850000006,2066.0,2131.5,-65.5,-3.17,38.07,2025-09-15,1
2025-09-15 02:00:00,11.29414437,12.5152,-1.22105563,2014.0,2086.5,-72.5,-3.6,27.25,2025-09-15,2
2025-09-15 03:00:00,10.9736877,11.5657,-0.5920122999999995,1999.0,2070.0,-71.0,-3.55,26.08,2025-09-15,3
2025-09-15 04:00:00,11.040985617499999,11.6844,-0.6434143825000005,2046.0,2086.0,-40.0,-1.96,25.01,2025-09-15,4
2025-09-15 05:00:00,11.318363179999999,11.7534,-0.43503681999999966,2079.0,2087.8,-8.800000000000182,-0.42,61.91,2025-09-15,5
2025-09-15 06:00:00,11.22334474,11.8281,-0.6047552599999992,2128.0,2146.3,-18.300000000000185,-0.86,159.56,2025-09-15,6
2025-09-15 07:00:00,11.7062326425,12.2303,-0.5240673574999999,2225.0,2276.8,-51.80000000000018,-2.33,162.58,2025-09-15,7
2025-09-15 08:00:00,12.8527922275,13.6404,-0.7876077724999995,2304.0,2460.0,-156.0,-6.77,121.38,2025-09-15,8
2025-09-15 09:00:00,14.20396979,15.4879,-1.2839302099999994,2368.0,2610.8,-242.80000000000015,-10.25,61.05,2025-09-15,9
2025-09-15 10:00:00,16.089475,16.9156,-0.8261250000000011,2361.0,2683.8,-322.8000000000002,-13.67,12.36,2025-09-15,10
2025-09-15 11:00:00,17.81886125,18.7658,-0.9469387499999984,2378.0,2736.5,-358.5,-15.08,9.24,2025-09-15,11
2025-09-15 12:00:00,19.46292401,20.2636,-0.8006759900000011,2330.0,2668.0,-338.0,-14.51,9.43,2025-09-15,12
2025-09-15 13:00:00,20.9088129225,21.7195,-0.8106870774999999,2347.0,2593.0,-246.0,-10.48,10.74,2025-09-15,13
2025-09-15 14:00:00,21.738851895,22.2657,-0.5268481049999982,2363.0,2522.5,-159.5,-6.75,11.63,2025-09-15,14
2025-09-15 15:00:00,22.787146885,23.3111,-0.5239531149999994,2388.0,2460.5,-72.5,-3.04,31.95,2025-09-15,15
2025-09-15 16:00:00,22.7841912675,23.5418,-0.7576087324999987,2446.0,2463.0,-17.0,-0.7,84.92,2025-09-15,16
2025-09-15 17:00:00,22.20978384,22.9156,-0.7058161600000012,2505.0,2456.3,48.69999999999982,1.94,85.2,2025-09-15,17
2025-09-15 18:00:00,20.201218089999998,21.6991,-1.497881910000002,2565.0,2506.5,58.5,2.28,140.0,2025-09-15,18
2025-09-15 19:00:00,18.711290555,19.85,-1.1387094450000008,2716.0,2672.8,43.19999999999982,1.59,101.57,2025-09-15,19
2025-09-15 20:00:00,17.6557274175,18.8209,-1.165172582500002,2705.0,2646.8,58.19999999999982,2.15,101.72,2025-09-15,20
2025-09-15 21:00:00,16.981579840000002,18.147,-1.1654201599999983,2545.0,2480.0,65.0,2.55,98.72,2025-09-15,21
2025-09-15 22:00:00,16.30792833,17.9555,-1.647571670000001,2422.0,2352.5,69.5,2.87,69.71,2025-09-15,22
2025-09-15 23:00:00,15.7500029825,18.1771,-2.4270970174999995,2305.0,2216.8,88.19999999999982,3.83,9.48,2025-09-15,23
2025-09-16 00:00:00,15.222400755,17.3689,-2.146499245,2199.0,2252.5,-53.5,-2.43,47.56,2025-09-16,0
2025-09-16 01:00:00,14.98279112,16.9407,-1.9579088800000002,2115.0,2135.0,-20.0,-0.95,58.49,2025-09-16,1
2025-09-16 02:00:00,14.4640777575,15.6476,-1.1835222425000005,2093.0,2112.5,-19.5,-0.93,63.4,2025-09-16,2
2025-09-16 03:00:00,14.28163741,15.7515,-1.4698625900000004,2097.0,2135.0,-38.0,-1.81,77.12,2025-09-16,3
2025-09-16 04:00:00,14.3582300875,16.8885,-2.5302699125000006,2183.0,2185.0,-2.0,-0.09,73.94,2025-09-16,4
2025-09-16 05:00:00,14.448731205,17.657,-3.208268795,2371.0,2338.8,32.19999999999982,1.36,62.83,2025-09-16,5
2025-09-16 06:00:00,14.82974629,17.2802,-2.4504537100000006,2796.0,2749.5,46.5,1.66,118.66,2025-09-16,6
2025-09-16 07:00:00,14.3632968,17.1707,-2.8074032,3019.0,3004.8,14.199999999999818,0.47,133.53,2025-09-16,7
2025-09-16 08:00:00,13.93365305,16.8162,-2.8825469499999987,3151.0,3084.3,66.69999999999982,2.12,125.01,2025-09-16,8
2025-09-16 09:00:00,13.9377003275,16.9334,-2.9956996724999985,3240.0,3135.8,104.19999999999982,3.22,95.46,2025-09-16,9
2025-09-16 10:00:00,13.9905803325,17.1799,-3.1893196675,3179.0,3125.0,54.0,1.7,80.87,2025-09-16,10
2025-09-16 11:00:00,14.478637667500001,17.2107,-2.7320623324999986,3193.0,3133.8,59.19999999999982,1.85,52.97,2025-09-16,11
2025-09-16 12:00:00,15.3991079175,17.5468,-2.1476920825000008,3214.0,3151.3,62.69999999999982,1.95,66.91,2025-09-16,12
2025-09-16 13:00:00,15.1345430925,17.3312,-2.196656907499999,3186.0,3157.5,28.5,0.89,59.72,2025-09-16,13
2025-09-16 14:00:00,15.039782622499999,17.4011,-2.3613173775,3107.0,3102.5,4.5,0.14,59.46,2025-09-16,14
2025-09-16 15:00:00,15.2490408975,18.1075,-2.8584591025000017,3046.0,3027.3,18.699999999999815,0.61,87.25,2025-09-16,15
2025-09-16 16:00:00,15.6245766275,17.8538,-2.2292233725,3040.0,3060.8,-20.800000000000185,-0.68,120.79,2025-09-16,16
2025-09-16 17:00:00,15.6827454925,18.0759,-2.3931545075000007,3035.0,3070.3,-35.30000000000018,-1.16,186.56,2025-09-16,17
2025-09-16 18:00:00,15.438856115,17.3011,-1.8622438850000016,3067.0,3137.5,-70.5,-2.3,78.96,2025-09-16,18
2025-09-16 19:00:00,14.364146487500001,15.8207,-1.4565535125000002,3175.0,3180.0,-5.0,-0.16,146.24,2025-09-16,19
2025-09-16 20:00:00,13.800156115,15.5009,-1.700743885,3085.0,3070.8,14.199999999999818,0.46,100.88,2025-09-16,20
2025-09-16 21:00:00,13.0894602675,14.8669,-1.777439732499999,2879.0,2851.3,27.699999999999815,0.96,79.9,2025-09-16,21
2025-09-16 22:00:00,12.616969565,14.1887,-1.5717304350000005,2683.0,2673.0,10.0,0.37,84.63,2025-09-16,22
2025-09-16 23:00:00,11.692064625,13.5403,-1.8482353750000002,2511.0,2532.3,-21.300000000000185,-0.85,62.82,2025-09-16,23
2025-09-17 00:00:00,10.980928025,12.4928,-1.511871975000001,2404.0,2509.5,-105.5,-4.39,65.61,2025-09-17,0
2025-09-17 01:00:00,10.551099655,11.8951,-1.344000344999999,2317.0,2408.5,-91.5,-3.95,63.53,2025-09-17,1
2025-09-17 02:00:00,10.369371095,11.7897,-1.4203289049999999,2266.0,2353.0,-87.0,-3.84,50.97,2025-09-17,2
2025-09-17 03:00:00,10.083658725500001,11.4169,-1.3332412744999997,2263.0,2384.0,-121.0,-5.35,47.53,2025-09-17,3
2025-09-17 04:00:00,9.80169945,11.1785,-1.37680055,2337.0,2445.8,-108.80000000000018,-4.66,55.92,2025-09-17,4
2025-09-17 05:00:00,9.4614850815,11.1494,-1.6879149185000002,2517.0,2605.3,-88.30000000000018,-3.51,60.01,2025-09-17,5
2025-09-17 06:00:00,9.408502205,10.6611,-1.2525977949999993,2885.0,2963.8,-78.80000000000018,-2.73,122.11,2025-09-17,6
2025-09-17 07:00:00,10.24847039975,11.1101,-0.8616296002499992,3052.0,3164.5,-112.5,-3.69,129.32,2025-09-17,7
2025-09-17 08:00:00,11.7132922675,13.0612,-1.3479077324999995,3093.0,3213.3,-120.30000000000018,-3.89,112.67,2025-09-17,8
2025-09-17 09:00:00,13.1457292075,14.5409,-1.3951707925000005,3031.0,3168.5,-137.5,-4.54,93.96,2025-09-17,9
2025-09-17 10:00:00,14.68773375,16.4934,-1.8056662500000007,2902.0,3046.5,-144.5,-4.98,68.99,2025-09-17,10
2025-09-17 11:00:00,15.805525625000001,17.2299,-1.4243743750000006,2904.0,3092.8,-188.80000000000015,-6.5,43.54,2025-09-17,11
2025-09-17 12:00:00,16.8093389,17.7292,-0.9198610999999994,2953.0,3125.5,-172.5,-5.84,12.21,2025-09-17,12
2025-09-17 13:00:00,16.9850642325,17.5972,-0.6121357675000016,2946.0,3061.5,-115.5,-3.92,8.63,2025-09-17,13
2025-09-17 14:00:00,17.1646941,17.7299,-0.5652059000000014,2888.0,2986.5,-98.5,-3.41,12.0,2025-09-17,14
2025-09-17 15:00:00,17.9861191925,18.0005,-0.01438080749999937,2842.0,2973.3,-131.30000000000018,-4.62,46.74,2025-09-17,15
2025-09-17 16:00:00,18.481071035,18.2272,0.2538710350000004,2927.0,3043.3,-116.30000000000018,-3.97,84.71,2025-09-17,16
2025-09-17 17:00:00,17.4733665525,18.1235,-0.6501334475,2995.0,3095.0,-100.0,-3.34,105.51,2025-09-17,17
2025-09-17 18:00:00,15.925976065,17.0923,-1.166323935000002,3058.0,3093.3,-35.30000000000018,-1.15,130.77,2025-09-17,18
2025-09-17 19:00:00,14.7238588125,15.5518,-0.8279411875000005,3191.0,3216.0,-25.0,-0.78,209.1,2025-09-17,19
2025-09-17 20:00:00,13.6863737225,13.9389,-0.25252627750000034,3140.0,3191.3,-51.30000000000018,-1.63,153.39,2025-09-17,20
2025-09-17 21:00:00,12.2881502675,13.1669,-0.8787497324999998,2914.0,2991.3,-77.30000000000018,-2.65,105.38,2025-09-17,21
2025-09-17 22:00:00,11.8722209225,13.0673,-1.195079077499999,2704.0,2792.3,-88.30000000000018,-3.27,97.81,2025-09-17,22
2025-09-17 23:00:00,11.2567980225,12.3676,-1.1108019774999995,2530.0,2639.3,-109.30000000000018,-4.32,75.81,2025-09-17,23
2025-09-18 00:00:00,10.5844257375,11.7398,-1.1553742625000005,2420.0,2402.5,17.5,0.72,57.64,2025-09-18,0
2025-09-18 01:00:00,10.2424555325,11.3905,-1.1480444674999997,2343.0,2300.0,43.0,1.84,49.75,2025-09-18,1
2025-09-18 02:00:00,10.477644855000001,10.8979,-0.4202551449999996,2313.0,2245.0,68.0,2.94,39.04,2025-09-18,2
2025-09-18 03:00:00,10.752847317499999,10.8924,-0.13955268250000064,2309.0,2260.0,49.0,2.12,39.13,2025-09-18,3
2025-09-18 04:00:00,10.190036655,11.2025,-1.012463345000001,2367.0,2320.0,47.0,1.99,49.76,2025-09-18,4
2025-09-18 05:00:00,9.3915110785,10.7337,-1.3421889215000005,2537.0,2477.5,59.5,2.35,76.74,2025-09-18,5
2025-09-18 06:00:00,9.141982644,10.6022,-1.4602173559999998,2934.0,2842.5,91.5,3.12,120.41,2025-09-18,6
2025-09-18 07:00:00,10.312165942250001,11.7791,-1.4669340577499992,3067.0,3027.5,39.5,1.29,117.81,2025-09-18,7
2025-09-18 08:00:00,12.241364749999999,13.1364,-0.8950352500000003,3093.0,3097.5,-4.5,-0.15,115.48,2025-09-18,8
2025-09-18 09:00:00,13.1260292375,14.721,-1.5949707625,3047.0,3085.0,-38.0,-1.25,92.4,2025-09-18,9
2025-09-18 10:00:00,14.189795525000001,16.0621,-1.8723044750000009,2965.0,2982.5,-17.5,-0.59,67.15,2025-09-18,10
2025-09-18 11:00:00,15.4889436875,17.138,-1.6490563125000013,2958.0,3012.5,-54.5,-1.84,6.03,2025-09-18,11
2025-09-18 12:00:00,16.8380942875,18.6482,-1.8101057124999986,2984.0,3007.5,-23.5,-0.79,0.2,2025-09-18,12
2025-09-18 13:00:00,17.4707432025,19.1914,-1.7206567975000011,2964.0,2990.0,-26.0,-0.88,0.0,2025-09-18,13
2025-09-18 14:00:00,18.150376332500002,19.5994,-1.449023667499998,2926.0,2932.5,-6.5,-0.22,0.0,2025-09-18,14
2025-09-18 15:00:00,19.34693562,20.1257,-0.7787643799999984,2917.0,2922.5,-5.5,-0.19,0.54,2025-09-18,15
2025-09-18 16:00:00,19.9040614075,20.4973,-0.5932385924999997,2970.0,2975.0,-5.0,-0.17,80.06,2025-09-18,16
2025-09-18 17:00:00,19.251367935,20.5374,-1.2860320650000006,3020.0,3040.0,-20.0,-0.66,143.22,2025-09-18,17
2025-09-18 18:00:00,17.6813924725,18.7992,-1.1178075274999992,3056.0,3042.5,13.5,0.44,166.48,2025-09-18,18
2025-09-18 19:00:00,16.300491065,17.2663,-0.965808935000001,3180.0,3122.5,57.5,1.81,271.9,2025-09-18,19
2025-09-18 20:00:00,15.638025947500001,15.8836,-0.24557405249999942,3108.0,3135.0,-27.0,-0.87,161.18,2025-09-18,20
2025-09-18 21:00:00,15.040191115,14.9067,0.13349111499999955,2887.0,2925.0,-38.0,-1.32,110.0,2025-09-18,21
2025-09-18 22:00:00,14.7101746625,14.1617,0.5484746625000008,2697.0,2712.5,-15.5,-0.57,104.28,2025-09-18,22
2025-09-18 23:00:00,14.2934900825,13.9728,0.32069008250000053,2531.0,2562.5,-31.5,-1.24,88.2,2025-09-18,23
2025-09-19 00:00:00,13.5923304975,13.7109,-0.11856950250000065,2416.0,2497.5,-81.5,-3.37,74.09,2025-09-19,0
2025-09-19 01:00:00,13.410549695,13.6198,-0.20925030499999986,2332.0,2403.3,-71.30000000000018,-3.06,72.15,2025-09-19,1
2025-09-19 02:00:00,13.4522156375,13.0502,0.40201563749999947,2280.0,2340.0,-60.0,-2.63,70.42,2025-09-19,2
2025-09-19 03:00:00,12.8361437875,12.5712,0.26494378750000047,2293.0,2335.3,-42.30000000000018,-1.84,70.0,2025-09-19,3
2025-09-19 04:00:00,12.6051740875,11.8664,0.7387740875,2372.0,2396.8,-24.800000000000185,-1.05,70.02,2025-09-19,4
2025-09-19 05:00:00,12.45759949,11.578,0.8795994900000004,2551.0,2565.0,-14.0,-0.55,88.08,2025-09-19,5
2025-09-19 06:00:00,12.7886780825,11.4268,1.3618780825,2927.0,2903.3,23.699999999999815,0.81,119.45,2025-09-19,6
2025-09-19 07:00:00,13.6109235825,12.3513,1.2596235824999997,3099.0,3043.3,55.69999999999982,1.8,141.47,2025-09-19,7
2025-09-19 08:00:00,15.33836698,14.5527,0.7856669800000007,3133.0,3097.0,36.0,1.15,117.2,2025-09-19,8
2025-09-19 09:00:00,17.60321793,16.7034,0.8998179300000011,3073.0,3067.8,5.199999999999818,0.17,91.4,2025-09-19,9
2025-09-19 10:00:00,19.2842153175,19.3103,-0.026084682500002287,2946.0,3009.8,-63.80000000000018,-2.17,52.63,2025-09-19,10
2025-09-19 11:00:00,21.0524540125,21.2947,-0.2422459874999987,2948.0,3002.8,-54.80000000000018,-1.86,13.26,2025-09-19,11
2025-09-19 12:00:00,22.766424307500003,23.4155,-0.6490756925000003,2890.0,3031.3,-141.30000000000018,-4.89,0.99,2025-09-19,12
2025-09-19 13:00:00,23.56137801,24.6368,-1.0754219900000006,2887.0,2981.8,-94.80000000000018,-3.28,0.0,2025-09-19,13
2025-09-19 14:00:00,24.2437467725,25.1482,-0.9044532275000003,2822.0,2935.3,-113.30000000000018,-4.01,0.0,2025-09-19,14
2025-09-19 15:00:00,24.71454573,25.2127,-0.49815427000000057,2850.0,2944.3,-94.30000000000018,-3.31,11.97,2025-09-19,15
2025-09-19 16:00:00,24.7016598275,25.6449,-0.9432401725000004,2911.0,2974.3,-63.30000000000018,-2.17,78.34,2025-09-19,16
2025-09-19 17:00:00,23.72572296,24.9923,-1.2665770399999996,2987.0,3010.5,-23.5,-0.79,117.3,2025-09-19,17
2025-09-19 18:00:00,21.0482552825,23.0192,-1.970944717500001,2964.0,3002.0,-38.0,-1.28,255.21,2025-09-19,18
2025-09-19 19:00:00,19.42806192,20.4937,-1.0656380800000003,3068.0,3053.8,14.199999999999818,0.46,409.24,2025-09-19,19
2025-09-19 20:00:00,18.41806597,18.2477,0.17036597000000242,3012.0,3028.3,-16.300000000000182,-0.54,165.66,2025-09-19,20
2025-09-19 21:00:00,17.5652176525,17.3007,0.26451765250000125,2825.0,2823.5,1.5,0.05,109.8,2025-09-19,21
2025-09-19 22:00:00,17.1661312975,16.2266,0.9395312974999985,2685.0,2653.0,32.0,1.19,101.84,2025-09-19,22
2025-09-19 23:00:00,16.2944676,15.3064,0.9880675999999999,2518.0,2520.8,-2.800000000000182,-0.11,80.92,2025-09-19,23
2025-09-20 00:00:00,15.60269589,14.4956,1.10709589,2395.0,2378.5,16.5,0.69,91.92,2025-09-20,0
2025-09-20 01:00:00,14.9407683825,14.3062,0.6345683824999995,2277.0,2271.3,5.699999999999818,0.25,82.02,2025-09-20,1
2025-09-20 02:00:00,14.7833656075,13.6207,1.1626656075000006,2209.0,2206.5,2.5,0.11,78.37,2025-09-20,2
2025-09-20 03:00:00,14.232997192500001,13.563,0.6699971924999994,2203.0,2174.5,28.5,1.29,78.23,2025-09-20,3
2025-09-20 04:00:00,13.77040276,13.3174,0.4530027600000004,2210.0,2189.3,20.699999999999815,0.94,78.19,2025-09-20,4
2025-09-20 05:00:00,13.4384467775,13.3792,0.05924677749999896,2251.0,2218.8,32.19999999999982,1.43,84.01,2025-09-20,5
2025-09-20 06:00:00,13.30972987,12.8288,0.48092987000000065,2338.0,2272.8,65.19999999999982,2.79,92.4,2025-09-20,6
2025-09-20 07:00:00,14.077108195,13.7732,0.30390819500000044,2473.0,2402.5,70.5,2.85,91.03,2025-09-20,7
2025-09-20 08:00:00,16.33419947,15.4942,0.8399994700000004,2575.0,2563.5,11.5,0.45,78.9,2025-09-20,8
2025-09-20 09:00:00,18.424872637500002,17.7339,0.6909726375000016,2628.0,2668.8,-40.80000000000018,-1.55,24.91,2025-09-20,9
2025-09-20 10:00:00,21.1215986625,19.5625,1.5590986625000003,2606.0,2702.0,-96.0,-3.68,0.23,2025-09-20,10
2025-09-20 11:00:00,23.09099636,22.0421,1.0488963599999979,2632.0,2684.8,-52.80000000000018,-2.01,-1.35,2025-09-20,11
2025-09-20 12:00:00,24.3524753725,24.5383,-0.18582462749999973,2563.0,2623.5,-60.5,-2.36,-8.42,2025-09-20,12
2025-09-20 13:00:00,25.57276754,25.4656,0.1071675400000025,2517.0,2551.8,-34.80000000000018,-1.38,-10.11,2025-09-20,13
2025-09-20 14:00:00,26.017508115,26.9901,-0.9725918850000017,2470.0,2486.5,-16.5,-0.67,-4.5,2025-09-20,14
2025-09-20 15:00:00,26.4727302875,27.6248,-1.1520697125000003,2456.0,2491.8,-35.80000000000018,-1.46,0.13,2025-09-20,15
2025-09-20 16:00:00,25.9443141675,26.6613,-0.7169858325000007,2537.0,2513.3,23.699999999999815,0.93,29.85,2025-09-20,16
2025-09-20 17:00:00,24.5398880525,26.0031,-1.4632119475000005,2626.0,2594.5,31.5,1.2,99.36,2025-09-20,17
2025-09-20 18:00:00,22.19239735,24.3172,-2.1248026499999995,2673.0,2641.0,32.0,1.2,129.94,2025-09-20,18
2025-09-20 19:00:00,20.519763179999998,21.2557,-0.7359368200000018,2762.0,2755.3,6.699999999999818,0.24,139.9,2025-09-20,19
2025-09-20 20:00:00,19.42305614,19.7694,-0.34634386000000106,2754.0,2751.8,2.199999999999818,0.08,104.59,2025-09-20,20
2025-09-20 21:00:00,18.238490945000002,18.6994,-0.4609090550000001,2617.0,2609.5,7.5,0.29,84.14,2025-09-20,21
2025-09-20 22:00:00,17.476981625,17.543,-0.06601837499999963,2457.0,2463.5,-6.5,-0.26,76.11,2025-09-20,22
2025-09-20 23:00:00,16.6993033575,16.5086,0.19070335749999856,2315.0,2322.3,-7.300000000000182,-0.32,49.76,2025-09-20,23
2025-09-21 00:00:00,15.602119307499999,15.136,0.4661193075000001,2220.0,2315.3,-95.30000000000018,-4.29,-5.51,2025-09-21,0
2025-09-21 01:00:00,15.0799101775,15.2526,-0.17268982249999887,2121.0,2211.8,-90.80000000000018,-4.28,-3.76,2025-09-21,1
2025-09-21 02:00:00,14.899211125,14.9881,-0.08888887499999942,2110.0,2155.8,-45.80000000000018,-2.17,1.05,2025-09-21,2
2025-09-21 03:00:00,14.5185835725,14.2648,0.25378357250000105,2076.0,2128.5,-52.5,-2.53,-1.37,2025-09-21,3
2025-09-21 04:00:00,14.1066344275,14.1534,-0.046765572499999575,2084.0,2128.0,-44.0,-2.11,-0.26,2025-09-21,4
2025-09-21 05:00:00,13.689900135,13.7689,-0.07899986500000011,2111.0,2148.3,-37.30000000000018,-1.77,-4.53,2025-09-21,5
2025-09-21 06:00:00,13.5929454025,13.6001,-0.007154597499999138,2179.0,2222.8,-43.80000000000018,-2.01,4.41,2025-09-21,6
2025-09-21 07:00:00,14.454288045,14.6613,-0.2070119550000009,2287.0,2330.8,-43.80000000000018,-1.92,5.23,2025-09-21,7
2025-09-21 08:00:00,16.897483135,17.085,-0.1875168650000001,2413.0,2445.5,-32.5,-1.35,3.23,2025-09-21,8
2025-09-21 09:00:00,19.2075338825,19.7082,-0.5006661175000016,2545.0,2560.5,-15.5,-0.61,0.07,2025-09-21,9
2025-09-21 10:00:00,22.0087970475,22.6446,-0.6358029525000015,2586.0,2588.0,-2.0,-0.08,-0.62,2025-09-21,10
2025-09-21 11:00:00,24.3766909225,25.2858,-0.9091090774999984,2594.0,2619.3,-25.300000000000185,-0.98,-9.22,2025-09-21,11
2025-09-21 12:00:00,26.133275765,26.0365,0.0967757649999994,2504.0,2542.8,-38.80000000000018,-1.55,-13.8,2025-09-21,12
2025-09-21 13:00:00,26.951718794999998,27.5954,-0.6436812050000018,2423.0,2474.3,-51.30000000000018,-2.12,-14.06,2025-09-21,13
2025-09-21 14:00:00,27.159353105,28.3958,-1.2364468950000003,2363.0,2416.0,-53.0,-2.24,-3.1,2025-09-21,14
2025-09-21 15:00:00,27.636950437499998,28.4256,-0.7886495624999998,2336.0,2383.8,-47.80000000000018,-2.05,-0.14,2025-09-21,15
2025-09-21 16:00:00,27.35759178,28.0045,-0.6469082200000003,2443.0,2425.8,17.199999999999818,0.7,9.47,2025-09-21,16
2025-09-21 17:00:00,25.9279106375,26.8405,-0.9125893624999994,2560.0,2520.8,39.19999999999982,1.53,90.65,2025-09-21,17
2025-09-21 18:00:00,24.00668309,24.4836,-0.47691690999999903,2665.0,2643.0,22.0,0.83,107.91,2025-09-21,18
2025-09-21 19:00:00,22.2202295375,22.1829,0.037329537500000676,2790.0,2747.0,43.0,1.54,118.64,2025-09-21,19
2025-09-21 20:00:00,20.5834027025,20.1509,0.4325027024999999,2752.0,2726.0,26.0,0.94,116.33,2025-09-21,20
2025-09-21 21:00:00,19.6294929875,19.2727,0.35679298749999955,2557.0,2580.5,-23.5,-0.92,101.86,2025-09-21,21
2025-09-21 22:00:00,18.3466416525,17.9271,0.4195416525000004,2416.0,2438.3,-22.300000000000185,-0.92,98.38,2025-09-21,22
2025-09-21 23:00:00,17.4945250725,17.2029,0.29162507250000047,2289.0,2304.8,-15.800000000000182,-0.69,88.38,2025-09-21,23
2025-09-22 00:00:00,16.465123805,16.3954,0.06972380500000197,2204.0,2186.8,17.199999999999818,0.78,82.06,2025-09-22,0
2025-09-22 01:00:00,15.734552840000001,16.1483,-0.4137471599999989,2114.0,2104.5,9.5,0.45,78.46,2025-09-22,1
2025-09-22 02:00:00,15.801692795000001,15.3501,0.45159279500000116,2093.0,2082.0,11.0,0.53,75.0,2025-09-22,2
2025-09-22 03:00:00,15.2761658225,14.945,0.3311658224999996,2100.0,2086.8,13.199999999999818,0.63,74.29,2025-09-22,3
2025-09-22 04:00:00,14.7810314275,14.2966,0.4844314275000001,2199.0,2159.3,39.69999999999982,1.81,74.75,2025-09-22,4
2025-09-22 05:00:00,14.225590069999999,13.9967,0.2288900699999994,2382.0,2338.5,43.5,1.83,89.0,2025-09-22,5
2025-09-22 06:00:00,13.7388596625,13.5355,0.2033596624999987,2786.0,2708.3,77.69999999999982,2.79,118.7,2025-09-22,6
2025-09-22 07:00:00,14.43842667,14.8766,-0.4381733299999997,2942.0,2912.5,29.5,1.0,129.86,2025-09-22,7
2025-09-22 08:00:00,16.437403500000002,17.4196,-0.9821964999999993,3025.0,2928.3,96.69999999999982,3.2,128.47,2025-09-22,8
2025-09-22 09:00:00,18.7411396175,19.9748,-1.2336603824999974,3003.0,2914.3,88.69999999999982,2.95,104.14,2025-09-22,9
2025-09-22 10:00:00,20.63920005,21.8166,-1.1773999500000008,2917.0,2859.0,58.0,1.99,76.7,2025-09-22,10
2025-09-22 11:00:00,22.61992798,22.9052,-0.28527201999999985,2911.0,2908.8,2.199999999999818,0.08,33.22,2025-09-22,11
2025-09-22 12:00:00,24.447374855,24.7226,-0.2752251449999994,2926.0,2929.3,-3.300000000000182,-0.11,55.95,2025-09-22,12
2025-09-22 13:00:00,25.9666044625,26.7362,-0.7695955374999999,2912.0,2917.3,-5.300000000000182,-0.18,36.57,2025-09-22,13
2025-09-22 14:00:00,26.7650824275,27.2396,-0.47451757249999904,2862.0,2875.0,-13.0,-0.45,57.59,2025-09-22,14
2025-09-22 15:00:00,27.27446224,27.6457,-0.3712377600000014,2881.0,2870.5,10.5,0.36,73.49,2025-09-22,15
