date,bess_net,spec_net,bess_gross,spec_gross,bess_enh_gross,bess_enh_net,portfolio_gross,portfolio_net,portfolio_enh_gross,portfolio_enh_net,cum_bess_gross,cum_spec_gross,cum_portfolio_gross,cum_bess_net,cum_spec_net,cum_portfolio_net,cum_bess_enh_gross,cum_portfolio_enh_gross,month
2025-01-11,-188.26233858088068,393.96,29.989999999999995,417.96,48.500000000000014,-169.7523385808807,447.95,205.6976614191193,466.46,224.2076614191193,1682.91,-321.55000000000035,1361.36,-717.8657243896876,-540.5500000000004,-1258.415724389688,1909.02,1587.4699999999998,2025-01
2025-01-12,-107.02233858088069,454.55,111.23,478.55,113.11999999999998,-105.13233858088071,589.78,347.52766141911934,591.67,349.4176614191193,1794.14,156.99999999999966,1951.1399999999999,-824.8880629705683,-86.0000000000004,-910.8880629705686,2022.1399999999999,2179.14,2025-01
2025-01-13,43.4476614191193,73.91999999999996,261.7,97.91999999999996,264.3999999999999,46.14766141911923,359.61999999999995,117.36766141911926,362.3199999999999,120.06766141911919,2055.84,254.91999999999962,2310.7599999999998,-781.440401551449,-12.080000000000439,-793.5204015514494,2286.54,2541.4599999999996,2025-01
2025-01-14,76.0076614191193,-35.99000000000009,294.26,-13.990000000000087,260.22,41.96766141911934,280.2699999999999,40.017661419119214,246.22999999999993,5.977661419119251,2350.1000000000004,240.92999999999952,2591.0299999999997,-705.4327401323296,-48.070000000000526,-753.5027401323301,2546.76,2787.6899999999996,2025-01
2025-01-15,160.22766141911933,-679.3199999999999,378.48,-655.3199999999999,362.69000000000005,144.43766141911937,-276.8399999999999,-519.0923385808806,-292.6299999999999,-534.8823385808805,2728.5800000000004,-414.39000000000044,2314.1899999999996,-545.2050787132102,-727.3900000000004,-1272.5950787132106,2909.4500000000003,2495.0599999999995,2025-01
2025-01-16,25.01766141911932,162.47000000000003,243.27,186.47000000000003,286.72,68.46766141911934,429.74,187.48766141911935,473.19000000000005,230.93766141911937,2971.8500000000004,-227.9200000000004,2743.9299999999994,-520.1874172940909,-564.9200000000004,-1085.1074172940912,3196.17,2968.2499999999995,2025-01
2025-01-17,16.807661419119313,159.86000000000004,235.06,183.86000000000004,220.29,2.0376614191193028,418.9200000000001,176.66766141911936,404.15000000000003,161.89766141911934,3206.9100000000003,-44.06000000000037,3162.8499999999995,-503.3797558749716,-405.0600000000004,-908.4397558749719,3416.46,3372.3999999999996,2025-01
2025-01-18,-80.8023385808807,160.73999999999995,137.45,184.73999999999995,143.68999999999994,-74.56233858088075,322.18999999999994,79.93766141911925,328.4299999999999,86.1776614191192,3344.36,140.67999999999958,3485.0399999999995,-584.1820944558523,-244.32000000000045,-828.5020944558526,3560.15,3700.8299999999995,2025-01
2025-01-19,-105.10233858088071,-329.67999999999995,113.14999999999998,-305.67999999999995,131.27999999999997,-86.97233858088072,-192.52999999999997,-434.78233858088066,-174.39999999999998,-416.65233858088067,3457.51,-165.00000000000037,3292.5099999999993,-689.2844330367329,-574.0000000000005,-1263.2844330367332,3691.4300000000003,3526.4299999999994,2025-01
2025-01-20,845.2576614191196,-23.40999999999993,1063.5100000000002,0.5900000000000709,1177.3300000000002,959.0776614191195,1064.1000000000004,821.8476614191196,1177.9200000000003,935.6676614191196,4521.02,-164.4100000000003,4356.61,155.97322838238665,-597.4100000000004,-441.43677161761354,4868.76,4704.349999999999,2025-01
2025-01-21,473.92766141911915,223.9100000000001,692.1799999999998,247.9100000000001,692.1799999999998,473.92766141911915,940.0899999999999,697.8376614191193,940.0899999999999,697.8376614191193,5213.200000000001,83.4999999999998,5296.7,629.9008898015059,-373.50000000000034,256.40088980150574,5560.9400000000005,5644.44,2025-01
2025-01-22,216.8376614191194,-158.25,435.0900000000001,-134.25,428.97,210.71766141911934,300.8400000000001,58.5876614191194,294.72,52.46766141911934,5648.290000000001,-50.7500000000002,5597.54,846.7385512206253,-531.7500000000003,314.98855122062514,5989.910000000001,5939.16,2025-01
2025-01-23,79.10766141911932,221.75000000000009,297.36,243.75000000000009,319.31,101.05766141911931,541.1100000000001,300.8576614191194,563.0600000000001,322.8076614191194,5945.650000000001,192.9999999999999,6138.65,925.8462126397446,-310.0000000000002,615.8462126397445,6309.220000000001,6502.22,2025-01
2025-01-24,104.25766141911936,-504.54,322.51000000000005,-480.54,367.33,149.0776614191193,-158.02999999999997,-400.28233858088066,-113.21000000000004,-355.4623385808807,6268.160000000001,-287.54000000000013,5980.62,1030.103874058864,-814.5400000000002,215.56387405886386,6676.550000000001,6389.01,2025-01
2025-01-25,-33.47233858088069,198.45000000000005,184.78,222.45000000000005,186.39,-31.862338580880703,407.23,164.97766141911936,408.84000000000003,166.58766141911934,6452.9400000000005,-65.09000000000009,6387.85,996.6315354779833,-616.0900000000001,380.5415354779832,6862.940000000001,6797.85,2025-01
2025-01-26,-109.41233858088064,281.59,108.84000000000005,305.59,138.02000000000004,-80.23233858088065,414.43,172.17766141911932,443.61,201.35766141911932,6561.780000000001,240.4999999999999,6802.280000000001,887.2191968971027,-334.50000000000017,552.7191968971025,7000.960000000002,7241.46,2025-01
2025-01-27,136.9376614191193,315.58000000000004,355.19,339.58000000000004,451.31,233.0576614191193,694.77,452.51766141911935,790.8900000000001,548.6376614191194,6916.97,580.0799999999999,7497.050000000001,1024.156858316222,-18.92000000000013,1005.2368583162219,7452.270000000002,8032.35,2025-01
2025-01-28,-57.09233858088072,-33.66000000000002,161.15999999999997,-9.66000000000002,160.42,-57.8323385808807,151.49999999999994,-90.75233858088075,150.75999999999996,-91.49233858088073,7078.13,570.42,7648.550000000001,967.0645197353413,-52.58000000000015,914.4845197353411,7612.690000000002,8183.110000000001,2025-01
2025-01-29,142.9976614191193,15.940000000000012,361.25,17.940000000000012,361.25,142.9976614191193,379.19,158.9376614191193,379.19,158.9376614191193,7439.38,588.36,8027.740000000001,1110.0621811544606,-36.640000000000136,1073.4221811544603,7973.940000000002,8562.300000000001,2025-01
2025-01-30,-9.622338580880637,121.85000000000002,208.63000000000005,145.85000000000002,198.66000000000005,-19.592338580880636,354.4800000000001,112.22766141911939,344.5100000000001,102.25766141911939,7648.01,734.21,8382.220000000001,1100.4398425735799,85.2099999999999,1185.6498425735797,8172.600000000002,8906.810000000001,2025-01
2025-01-31,-15.852338580880684,41.44999999999999,202.4,44.44999999999999,202.28,-15.972338580880688,246.85,25.597661419119305,246.73,25.4776614191193,7850.41,778.6600000000001,8629.070000000002,1084.587503992699,126.65999999999988,1211.247503992699,8374.880000000003,9153.54,2025-01
2025-02-01,-92.41233858088073,-5.929999999999961,125.83999999999996,18.07000000000004,168.05999999999997,-50.192338580880715,143.91,-98.34233858088069,186.13000000000002,-56.12233858088068,7976.25,796.7300000000001,8772.980000000001,992.1751654118184,120.72999999999992,1112.9051654118182,8542.940000000002,9339.67,2025-02
2025-02-02,-87.88233858088068,165.67,130.37,189.67,126.04999999999995,-92.20233858088073,320.03999999999996,77.7876614191193,315.7199999999999,73.46766141911925,8106.62,986.4000000000001,9093.02,904.2928268309377,286.3999999999999,1190.6928268309375,8668.990000000002,9655.39,2025-02
2025-02-03,119.29766141911932,-159.54999999999987,337.55,-135.54999999999987,376.23,157.97766141911933,202.00000000000014,-40.25233858088055,240.68000000000015,-1.5723385808805403,8444.17,850.8500000000003,9295.02,1023.590488250057,126.85000000000005,1150.440488250057,9045.220000000001,9896.07,2025-02
2025-02-04,63.107661419119324,81.10999999999996,281.36,105.10999999999996,274.45,56.1976614191193,386.46999999999997,144.21766141911928,379.55999999999995,137.30766141911926,8725.53,955.9600000000003,9681.49,1086.6981496691762,207.96,1294.658149669176,9319.670000000002,10275.63,2025-02
2025-02-05,18.767661419119264,189.53,237.01999999999995,213.53,225.79000000000005,7.53766141911936,450.54999999999995,208.29766141911927,439.32000000000005,197.06766141911936,8962.550000000001,1169.4900000000002,10132.039999999999,1105.4658110882956,397.49,1502.9558110882954,9545.460000000003,10714.949999999999,2025-02
2025-02-06,1.7076614191193187,-153.09,219.96,-129.09,223.86,5.607661419119324,90.87,-151.38233858088068,94.77000000000001,-147.48233858088068,9182.51,1040.4000000000003,10222.91,1107.173472507415,244.4,1351.5734725074146,9769.320000000003,10809.72,2025-02
2025-02-07,74.49766141911931,-627.8000000000001,292.75,-603.8000000000001,300.21,81.95766141911929,-311.05000000000007,-553.3023385808808,-303.5900000000001,-545.8423385808808,9475.26,436.60000000000025,9911.86,1181.6711339265344,-383.4000000000001,798.2711339265338,10069.530000000002,10506.13,2025-02
2025-02-08,-79.00233858088072,131.40999999999997,139.24999999999997,155.40999999999997,167.67999999999998,-50.57233858088071,294.65999999999997,52.40766141911925,323.0899999999999,80.83766141911926,9614.51,592.0100000000002,10206.52,1102.6687953456537,-251.99000000000012,850.678795345653,10237.210000000003,10829.22,2025-02
2025-02-09,-61.102338580880684,18.970000000000013,157.15,42.97000000000001,174.95000000000002,-43.30233858088067,200.12,-42.13233858088067,217.92000000000002,-24.33233858088066,9771.66,634.9800000000002,10406.640000000001,1041.566456764773,-233.0200000000001,808.5464567647724,10412.160000000003,11047.14,2025-02
2025-02-10,100.17766141911937,-100.67,318.43000000000006,-93.67,328.91,110.65766141911934,224.76000000000005,-0.4923385808806273,235.24,9.987661419119334,10090.09,541.3100000000003,10631.400000000001,1141.7441181838924,-333.6900000000001,808.0541181838918,10741.070000000003,11282.38,2025-02
2025-02-11,209.1276614191193,-315.56000000000006,427.38,-291.56000000000006,344.80999999999995,126.55766141911926,135.81999999999994,-106.43233858088075,53.249999999999886,-189.0023385808808,10517.47,249.75000000000023,10767.220000000001,1350.8717796030116,-649.2500000000002,701.621779603011,11085.880000000003,11335.63,2025-02
2025-02-12,-221.13233858088074,541.8800000000001,-2.8800000000000523,565.8800000000001,49.26999999999998,-168.9823385808807,563.0,320.74766141911937,615.1500000000001,372.8976614191194,10514.59,815.6300000000003,11330.220000000001,1129.739441022131,-107.37000000000012,1022.3694410221303,11135.150000000003,11950.779999999999,2025-02
2025-02-13,116.01766141911929,383.905,334.27,407.905,350.9200000000001,132.66766141911938,742.175,499.92266141911927,758.825,516.5726614191194,10848.86,1223.5350000000003,12072.395,1245.7571024412503,276.53499999999985,1522.2921024412497,11486.070000000003,12709.605,2025-02
2025-02-14,195.60766141911944,-173.86000000000004,413.8600000000001,-149.86000000000004,344.98,126.72766141911933,264.0000000000001,21.747661419119396,195.11999999999998,-47.13233858088071,11262.720000000001,1073.6750000000002,12336.395,1441.3647638603697,102.67499999999981,1544.039763860369,11831.050000000003,12904.725,2025-02
2025-02-15,-80.77233858088067,-229.99999999999997,137.48000000000002,-205.99999999999997,144.67000000000002,-73.58233858088067,-68.51999999999995,-310.7723385808806,-61.329999999999956,-303.5823385808807,11400.2,867.6750000000002,12267.875,1360.5924252794891,-127.32500000000016,1233.2674252794884,11975.720000000003,12843.395,2025-02
2025-02-16,-70.63233858088068,-307.35,147.62,-283.35,118.69,-99.56233858088069,-135.73000000000002,-377.9823385808807,-164.66000000000003,-406.9123385808807,11547.820000000002,584.3250000000002,12132.145,1289.9600866986084,-434.6750000000002,855.2850866986078,12094.410000000003,12678.735,2025-02
2025-02-17,183.7576614191192,22.05000000000001,402.0099999999999,46.05000000000001,274.6099999999999,56.35766141911921,448.0599999999999,205.8076614191192,320.6599999999999,78.40766141911922,11949.830000000002,630.3750000000002,12580.205,1473.7177481177275,-412.62500000000017,1061.0927481177268,12369.020000000004,12999.395,2025-02
2025-02-18,44.407661419119336,421.71,262.66,445.71,254.77,36.51766141911932,708.37,466.1176614191193,700.48,458.2276614191193,12212.490000000002,1076.0850000000003,13288.575,1518.1254095368467,9.084999999999809,1527.210409536846,12623.790000000005,13699.875,2025-02
2025-02-19,13.667661419119298,1.3199999999999505,231.92,25.31999999999995,204.85000000000005,-13.402338580880638,257.23999999999995,14.987661419119249,230.17000000000002,-12.082338580880688,12444.410000000002,1101.4050000000002,13545.815,1531.793070955966,10.40499999999976,1542.1980709559652,12828.640000000005,13930.045,2025-02
2025-02-20,127.55766141911931,-636.76,345.81,-612.76,347.09,128.83766141911929,-266.95,-509.2023385808807,-265.67,-507.9223385808807,12790.220000000001,488.6450000000002,13278.865,1659.3507323750853,-626.3550000000002,1032.9957323750846,13175.730000000005,13664.375,2025-02
2025-02-21,-102.18233858088065,-156.78,116.07000000000004,-132.78,125.11,-93.14233858088069,-16.709999999999965,-258.96233858088067,-7.670000000000002,-249.9223385808807,12906.29,355.86500000000024,13262.155,1557.1683937942046,-783.1350000000002,774.0333937942039,13300.840000000006,13656.705,2025-02
2025-02-22,-91.30233858088067,202.58999999999992,126.95000000000002,226.58999999999992,91.48,-126.77233858088069,353.53999999999996,111.28766141911925,318.06999999999994,75.81766141911923,13033.240000000002,582.4550000000002,13615.695,1465.866055213324,-580.5450000000003,885.3210552133231,13392.320000000005,13974.775,2025-02
2025-02-23,-180.5523385808807,-124.24999999999996,37.69999999999999,-100.24999999999996,172.62999999999994,-45.62233858088075,-62.54999999999997,-304.80233858088064,72.37999999999998,-169.8723385808807,13070.940000000002,482.2050000000002,13553.145,1285.3137166324432,-704.7950000000003,580.5187166324424,13564.950000000004,14047.154999999999,2025-02
2025-02-24,229.47766141911922,228.50000000000003,447.7299999999999,239.50000000000003,560.1999999999999,341.94766141911924,687.2299999999999,457.9776614191193,799.6999999999999,570.4476614191193,13518.670000000002,721.7050000000003,14240.375,1514.7913780515623,-476.2950000000003,1038.4963780515618,14125.150000000005,14846.855,2025-02
2025-02-25,-274.9523385808807,186.175,-56.69999999999999,210.175,-39.97999999999996,-258.23233858088065,153.47500000000002,-88.77733858088067,170.19500000000005,-72.05733858088064,13461.970000000001,931.8800000000003,14393.85,1239.8390394706817,-290.1200000000003,949.7190394706811,14085.170000000006,15017.05,2025-02
2025-02-26,-61.14233858088073,-113.13999999999992,157.10999999999996,-89.13999999999992,163.40000000000003,-54.852338580880655,67.97000000000004,-174.28233858088066,74.26000000000012,-167.99233858088058,13619.080000000002,842.7400000000005,14461.82,1178.696700889801,-403.2600000000002,775.4367008898005,14248.570000000005,15091.31,2025-02
2025-02-27,-4.1823385808807245,-4.799999999999997,214.06999999999996,-0.7999999999999972,213.86,-4.392338580880676,213.26999999999998,-8.982338580880722,213.06,-9.192338580880673,13833.150000000001,841.9400000000005,14675.09,1174.5143623089202,-408.06000000000023,766.4543623089197,14462.430000000006,15304.369999999999,2025-02
2025-02-28,-99.31233858088073,17.379999999999995,118.93999999999996,20.379999999999995,131.79999999999995,-86.45233858088073,139.31999999999994,-81.93233858088074,152.17999999999995,-69.07233858088074,13952.090000000002,862.3200000000005,14814.41,1075.2020237280394,-390.68000000000023,684.522023728039,14594.230000000005,15456.55,2025-02
2025-03-01,-130.29233858088077,-3.4199999999999733,87.95999999999994,20.580000000000027,81.97999999999998,-136.27233858088073,108.53999999999996,-133.71233858088073,102.56,-139.6923385808807,14040.050000000001,882.9000000000005,14922.95,944.9096851471586,-394.1000000000002,550.8096851471582,14676.210000000005,15559.109999999999,2025-03
2025-03-02,-29.652338580880695,738.5699999999999,188.6,762.5699999999999,230.49,12.23766141911932,951.17,708.9176614191192,993.06,750.8076614191193,14228.650000000001,1645.4700000000005,15874.12,915.2573465662779,344.46999999999974,1259.7273465662774,14906.700000000004,16552.17,2025-03
2025-03-03,61.54766141911938,396.7000000000001,279.80000000000007,420.7000000000001,279.80000000000007,61.54766141911938,700.5000000000002,458.2476614191195,700.5000000000002,458.2476614191195,14508.45,2066.1700000000005,16574.620000000003,976.8050079853972,741.1699999999998,1717.975007985397,15186.500000000004,17252.67,2025-03
2025-03-04,83.93766141911925,389.2,302.18999999999994,413.2,313.9799999999999,95.72766141911922,715.3899999999999,473.13766141911924,727.1799999999998,484.9276614191192,14810.640000000001,2479.3700000000003,17290.010000000002,1060.7426694045164,1130.37,2191.112669404516,15500.480000000003,17979.85,2025-03
2025-03-05,92.68766141911925,60.14999999999995,310.93999999999994,84.14999999999995,352.29999999999995,134.04766141911927,395.0899999999999,152.8376614191192,436.44999999999993,194.1976614191192,15121.580000000002,2563.5200000000004,17685.100000000002,1153.4303308236356,1190.5199999999998,2343.9503308236353,15852.780000000002,18416.3,2025-03
2025-03-06,-19.47233858088066,12.110000000000028,198.78000000000003,20.110000000000028,252.89,34.6376614191193,218.89000000000004,-7.362338580880632,273.0,46.747661419119325,15320.360000000002,2583.6300000000006,17903.99,1133.957992242755,1202.6299999999999,2336.587992242755,16105.670000000002,18689.3,2025-03
2025-03-07,188.6576614191194,-111.89499999999998,406.9100000000001,-87.89499999999998,369.36,151.10766141911932,319.0150000000001,76.76266141911941,281.46500000000003,39.21266141911934,15727.270000000002,2495.7350000000006,18223.005,1322.6156536618744,1090.735,2413.3506536618743,16475.030000000002,18970.765,2025-03
2025-03-08,73.29766141911932,153.29999999999998,291.55,177.29999999999998,320.13,101.8776614191193,468.85,226.5976614191193,497.42999999999995,255.1776614191193,16018.820000000002,2673.0350000000008,18691.855,1395.9133150809937,1244.0349999999999,2639.948315080994,16795.160000000003,19468.195,2025-03
2025-03-09,44.687661419119365,133.41,262.94000000000005,157.41,269.16,50.907661419119336,420.35,178.09766141911936,426.57000000000005,184.31766141911933,16281.760000000002,2830.4450000000006,19112.204999999998,1440.6009765001131,1377.445,2818.0459765001133,17064.320000000003,19894.765,2025-03
2025-03-10,63.41766141911933,22.51,281.67,24.51,295.85,77.59766141911933,306.18,85.92766141911933,320.36,100.10766141911934,16563.43,2854.955000000001,19418.385,1504.0186379192323,1399.955,2903.9736379192327,17360.170000000002,20215.125,2025-03
2025-03-11,41.93766141911942,121.38999999999993,260.1900000000001,145.38999999999993,255.68,37.42766141911932,405.58000000000004,163.32766141911935,401.06999999999994,158.81766141911925,16823.62,3000.3450000000007,19823.965,1545.9562993383518,1521.3449999999998,3067.3012993383522,17615.850000000002,20616.195,2025-03
2025-03-12,51.0276614191194,-173.23999999999998,269.2800000000001,-149.23999999999998,238.86000000000004,20.607661419119353,120.0400000000001,-122.21233858088058,89.62000000000006,-152.63233858088063,17092.899999999998,2851.105000000001,19944.005,1596.983960757471,1348.1049999999998,2945.088960757472,17854.710000000003,20705.815,2025-03
2025-03-13,-11.932338580880696,-142.63999999999996,206.32,-118.63999999999996,233.52,15.267661419119321,87.68000000000004,-154.57233858088065,114.88000000000005,-127.37233858088064,17299.219999999998,2732.465000000001,20031.685,1585.0516221765904,1205.465,2790.516622176591,18088.230000000003,20820.695,2025-03
2025-03-14,-24.5523385808807,-77.24000000000004,193.7,-53.24000000000004,196.36,-21.892338580880676,140.45999999999995,-101.79233858088074,143.11999999999998,-99.13233858088071,17492.92,2679.225000000001,20172.145,1560.4992835957096,1128.225,2688.7242835957104,18284.590000000004,20963.815,2025-03
2025-03-15,-38.392338580880676,-53.039999999999935,179.86,-29.03999999999993,193.15,-25.102338580880684,150.82000000000008,-91.43233858088061,164.11000000000007,-78.14233858088062,17672.78,2650.185000000001,20322.965,1522.1069450148289,1075.185,2597.2919450148297,18477.740000000005,21127.925,2025-03
2025-03-16,44.11766141911926,-61.27999999999999,262.36999999999995,-37.27999999999999,264.03,45.77766141911928,225.08999999999997,-17.16233858088073,226.75,-15.502338580880703,17935.149999999998,2612.9050000000007,20548.055,1566.224606433948,1013.905,2580.129606433949,18741.770000000004,21354.675,2025-03
2025-03-17,82.68766141911937,63.900000000000006,300.94000000000005,87.9,300.94000000000005,82.68766141911937,388.84000000000003,146.58766141911937,388.84000000000003,146.58766141911937,18236.089999999997,2700.8050000000007,20936.895,1648.9122678530675,1077.805,2726.7172678530683,19042.710000000003,21743.515,2025-03
2025-03-18,152.3176614191193,13.560000000000016,370.57,37.56000000000002,375.06,156.8076614191193,408.13,165.8776614191193,412.62,170.36766141911932,18606.659999999996,2738.3650000000007,21345.025,1801.2299292721868,1091.365,2892.5949292721875,19417.770000000004,22156.135,2025-03
2025-03-19,346.1476614191192,0.0,564.3999999999999,0.0,510.56,292.3076614191193,564.3999999999999,346.1476614191192,510.56,292.3076614191193,19171.059999999998,2738.3650000000007,21909.425000000003,2147.377590691306,1091.365,3238.7425906913068,19928.330000000005,22666.695,2025-03
2025-03-20,350.7676614191193,-26.450000000000003,569.02,-2.450000000000003,480.86000000000007,262.6076614191194,566.5699999999999,324.3176614191193,478.4100000000001,236.1576614191194,19740.079999999998,2735.915000000001,22475.995000000003,2498.145252110425,1064.915,3563.060252110426,20409.190000000006,23145.105,2025-03
2025-03-21,289.43766141911937,-80.4,507.69000000000005,-77.4,467.6700000000001,249.41766141911938,430.2900000000001,209.03766141911936,390.2700000000001,169.01766141911938,20247.769999999997,2658.515000000001,22906.285000000003,2787.5829135295444,984.515,3772.0979135295456,20876.860000000008,23535.375,2025-03
2025-03-22,-48.97233858088072,223.45,169.27999999999997,247.45,199.45,-18.8023385808807,416.72999999999996,174.47766141911927,446.9,204.6476614191193,20417.049999999996,2905.9650000000006,23323.015000000003,2738.6105749486637,1207.965,3946.575574948665,21076.31000000001,23982.275,2025-03
2025-03-23,-29.26233858088068,-91.48999999999997,188.99,-67.48999999999997,180.21,-38.04233858088068,121.50000000000004,-120.75233858088065,112.72000000000004,-129.53233858088066,20606.039999999997,2838.475000000001,23444.515000000003,2709.348236367783,1116.475,3825.823236367784,21256.520000000008,24094.995000000003,2025-03
2025-03-24,72.61766141911932,70.84000000000012,290.87,94.84000000000012,306.45000000000005,88.19766141911936,385.71000000000015,143.45766141911943,401.2900000000002,159.03766141911947,20896.909999999996,2933.315000000001,23830.225000000002,2781.9658977869026,1187.315,3969.2808977869036,21562.97000000001,24496.285000000003,2025-03
2025-03-25,14.287661419119303,-5.919999999999988,232.54,-4.919999999999988,232.1,13.847661419119305,227.62,8.367661419119315,227.18,7.927661419119317,21129.449999999997,2928.395000000001,24057.845,2796.2535592060217,1181.395,3977.648559206023,21795.070000000007,24723.465000000004,2025-03
2025-03-26,12.577661419119323,-36.375000000000014,230.83,-12.375000000000014,214.64,-3.612338580880703,218.45499999999998,-23.79733858088069,202.265,-39.98733858088072,21360.28,2916.020000000001,24276.300000000003,2808.831220625141,1145.02,3953.8512206251426,22009.710000000006,24925.730000000003,2025-03
2025-03-27,115.41766141911933,5.259999999999991,333.67,6.259999999999991,350.61,132.35766141911932,339.93,120.67766141911932,356.87,137.61766141911932,21693.949999999997,2922.2800000000007,24616.230000000003,2924.2488820442604,1150.28,4074.528882044262,22360.320000000007,25282.600000000002,2025-03
2025-03-28,74.55766141911931,30.46,292.81,31.46,275.63,57.377661419119306,324.27,105.01766141911932,307.09,87.83766141911931,21986.76,2953.7400000000007,24940.500000000004,2998.80654346338,1180.74,4179.546543463382,22635.950000000008,25589.690000000002,2025-03
2025-03-29,-44.51233858088068,343.62,173.74,367.62,189.07000000000005,-29.18233858088064,541.36,299.1076614191193,556.69,314.43766141911937,22160.5,3321.3600000000006,25481.860000000004,2954.2942048824993,1524.3600000000001,4478.654204882501,22825.020000000008,26146.38,2025-03
2025-03-30,-30.892338580880676,-260.44,187.36,-237.44,268.44,50.18766141911931,-50.079999999999984,-291.3323385808807,31.0,-210.2523385808807,22347.86,3083.9200000000005,25431.780000000002,2923.4018663016186,1263.92,4187.3218663016205,23093.460000000006,26177.38,2025-03
2025-03-31,152.9476614191193,-176.33999999999992,371.2,-152.33999999999992,383.29,165.03766141911933,218.86000000000007,-23.39233858088062,230.9500000000001,-11.302338580880587,22719.06,2931.580000000001,25650.640000000003,3076.349527720738,1087.5800000000002,4163.92952772074,23476.750000000007,26408.33,2025-03
2025-04-01,163.8476614191194,-30.949999999999992,382.1000000000001,-6.949999999999992,369.99,151.73766141911932,375.1500000000001,132.8976614191194,363.04,120.78766141911933,23101.16,2924.630000000001,26025.790000000005,3240.1971891398575,1056.63,4296.82718913986,23846.74000000001,26771.370000000003,2025-04
2025-04-02,107.85766141911932,-1.1899999999999906,326.11,22.81000000000001,324.56,106.30766141911931,348.92,106.66766141911933,347.37,105.11766141911932,23427.27,2947.440000000001,26374.710000000003,3348.054850558977,1055.44,4403.494850558979,24171.30000000001,27118.74,2025-04
2025-04-03,303.57766141911924,18.190000000000012,521.8299999999999,42.19000000000001,519.6899999999999,301.43766141911925,564.02,321.76766141911924,561.88,319.62766141911925,23949.1,2989.630000000001,26938.730000000003,3651.632511978096,1073.63,4725.262511978099,24690.99000000001,27680.620000000003,2025-04
2025-04-04,235.67766141911932,10.680000000000009,453.93,11.680000000000009,468.41,250.15766141911934,465.61,246.35766141911932,480.09000000000003,260.83766141911934,24403.03,3001.310000000001,27404.340000000004,3887.3101733972153,1084.3100000000002,4971.620173397218,25159.40000000001,28160.710000000003,2025-04
2025-04-05,221.28766141911933,235.48000000000002,439.54,259.48,488.79,270.53766141911933,699.02,456.76766141911935,748.27,506.01766141911935,24842.57,3260.790000000001,28103.360000000004,4108.597834816334,1319.7900000000002,5428.387834816338,25648.19000000001,28908.980000000003,2025-04
2025-04-06,100.28766141911933,345.86,318.54,369.86,379.11,160.85766141911932,688.4000000000001,446.14766141911934,748.97,506.71766141911934,25161.11,3630.650000000001,28791.760000000006,4208.8854962354535,1665.65,5874.535496235458,26027.30000000001,29657.950000000004,2025-04
2025-04-07,166.5176614191193,-32.96000000000001,384.77,-8.960000000000012,423.0399999999999,204.78766141911922,375.80999999999995,133.55766141911928,414.07999999999987,171.8276614191192,25545.88,3621.690000000001,29167.570000000007,4375.403157654573,1632.69,6008.093157654577,26450.34000000001,30072.030000000002,2025-04
2025-04-08,206.2076614191193,19.259999999999962,424.46,43.25999999999996,431.2,212.9476614191193,467.7199999999999,225.46766141911925,474.4599999999999,232.20766141911926,25970.34,3664.9500000000007,29635.290000000008,4581.610819073692,1651.95,6233.560819073697,26881.54000000001,30546.49,2025-04
2025-04-09,58.05766141911931,41.67999999999998,276.31,65.67999999999998,300.22,81.96766141911934,341.99,99.73766141911929,365.9,123.64766141911932,26246.65,3730.6300000000006,29977.28000000001,4639.668480492812,1693.63,6333.2984804928155,27181.760000000013,30912.390000000003,2025-04
2025-04-10,190.45766141911923,-111.81,408.7099999999999,-87.81,427.08,208.8276614191193,320.8999999999999,78.64766141911923,339.27,97.01766141911929,26655.36,3642.8200000000006,30298.18000000001,4830.126141911931,1581.8200000000002,6411.946141911934,27608.840000000015,31251.660000000003,2025-04
2025-04-11,217.47766141911933,67.65999999999998,435.73,71.65999999999998,457.71,239.4576614191193,507.39,285.1376614191193,529.37,307.11766141911926,27091.09,3714.4800000000005,30805.57000000001,5047.603803331051,1649.4800000000002,6697.083803331054,28066.550000000014,31781.030000000002,2025-04
2025-04-12,113.47766141911933,165.87,331.73,189.87,301.06000000000006,82.80766141911937,521.6,279.34766141911933,490.93000000000006,248.67766141911937,27422.82,3904.3500000000004,31327.17000000001,5161.08146475017,1815.3500000000004,6976.431464750173,28367.610000000015,32271.960000000003,2025-04
2025-04-13,32.07766141911932,-132.24000000000004,250.33,-108.24000000000004,303.59,85.33766141911929,142.08999999999997,-100.16233858088071,195.34999999999994,-46.90233858088075,27673.15,3796.11,31469.26000000001,5193.159126169289,1683.1100000000004,6876.269126169293,28671.200000000015,32467.31,2025-04
2025-04-14,88.48766141911932,-109.24,306.74,-100.24,277.21,58.95766141911929,206.5,-20.752338580880675,176.96999999999997,-50.282338580880705,27979.890000000003,3695.8700000000003,31675.76000000001,5281.646787588408,1573.8700000000003,6855.516787588412,28948.410000000014,32644.280000000002,2025-04
2025-04-15,-60.5223385808807,-7.070000000000011,157.73,16.92999999999999,164.93999999999997,-53.31233858088072,174.65999999999997,-67.5923385808807,181.86999999999995,-60.38233858088073,28137.620000000003,3712.8,31850.42000000001,5221.124449007528,1566.8000000000004,6787.924449007531,29113.350000000013,32826.15,2025-04
