datetime,hour,day_of_week,is_weekend,imbalance,baseline_12,baseline_9,error_12,error_9,abs_error_12,abs_error_9,imb_magnitude,proxy_lag1,proxy_rolling_mean4,proxy_rolling_std4
2025-10-06 19:30:00,19,0,0,-0.771,-1.74625,1.7201499999999998,-0.9752500000000001,2.4911499999999998,0.9752500000000001,2.4911499999999998,<2,-0.35309999999999986,-0.46893749999998957,5.272016162938987
2025-10-06 19:45:00,19,0,0,0.962,-12.06725,-5.69525,-13.02925,-6.6572499999999994,13.02925,6.6572499999999994,<2,1.3670999999999998,-1.8425749999999896,2.9136725935661585
2025-10-06 20:00:00,20,0,0,-0.587,1.882,-4.7166,2.469,-4.1296,2.469,4.1296,<2,-1.82985,-1.4961124999999895,2.7750680803582943
2025-10-06 20:15:00,20,0,0,4.221,2.06325,-4.644550000000001,-2.15775,-8.86555,2.15775,8.86555,2-5,-0.5305499999999999,-0.33659999999998946,1.3127932186746774
2025-10-06 20:30:00,20,0,0,-0.439,11.1235,-2.5119000000000002,11.5625,-2.0729,11.5625,2.0729,<2,2.375,0.34542500000001053,1.8852186444808128
2025-10-06 20:45:00,20,0,0,-1.718,4.83325,-3.2789500000000005,6.55125,-1.5609500000000005,6.55125,1.5609500000000005,<2,0.8491,0.21592500000001058,1.8078473121823004
2025-10-06 21:00:00,21,0,0,-3.229,15.22425,4.6880500000000005,18.45325,7.917050000000001,18.45325,7.917050000000001,2-5,-3.8387000000000002,-0.2862874999999895,2.648952917152337
2025-10-06 21:15:00,21,0,0,-1.541,-2.50825,-2.15245,-0.9672499999999999,-0.61145,0.9672499999999999,0.61145,<2,0.3669499999999998,-0.06191249999998957,2.659356637225721
2025-10-06 21:30:00,21,0,0,-5.334,1.75675,-4.52545,7.09075,0.8085499999999994,7.09075,0.8085499999999994,5-10,-2.35595,-1.2446499999999896,2.23197421692062
2025-10-06 21:45:00,21,0,0,5.039,-6.1315,-12.2765,-11.1705,-17.3155,11.1705,17.3155,5-10,-3.7944500000000003,-2.4055374999999897,1.972492377836645
2025-10-06 22:00:00,22,0,0,10.976,49.171,44.801,38.195,33.825,38.195,33.825,10-20,-6.1137,-2.9742874999999893,2.7126116976615817
2025-10-06 22:15:00,22,0,0,-2.306,-15.30775,-14.431550000000001,-13.001750000000001,-12.12555,13.001750000000001,12.12555,2-5,24.041500000000003,2.9443500000000116,14.149706869225156
2025-10-06 22:30:00,22,0,0,2.213,3.00225,1.0492500000000002,0.78925,-1.1637499999999998,0.78925,1.1637499999999998,2-5,-5.984,2.0373375000000116,14.70798173766961
2025-10-06 22:45:00,22,0,0,3.078,3.71525,-1.6759500000000003,0.6372500000000003,-4.75395,0.6372500000000003,4.75395,2-5,2.06685,3.5026625000000116,14.217085923949247
2025-10-06 23:00:00,23,0,0,-4.345,12.956,1.006,17.301,5.351,17.301,5.351,2-5,1.1123499999999997,5.309175000000011,12.994381003245099
2025-10-06 23:15:00,23,0,0,-15.841,-7.221,-12.143400000000002,8.62,3.6975999999999978,8.62,3.6975999999999978,10-20,-0.12020000000000008,-0.7312499999999894,3.6144611970525187
2025-10-06 23:30:00,23,0,0,-17.116,-17.35725,-21.069250000000004,-0.24125000000000085,-3.953250000000004,0.24125000000000085,3.953250000000004,10-20,-13.839699999999999,-2.695174999999989,7.483427522476944
2025-10-06 23:45:00,23,0,0,-10.894,-11.12675,-16.010150000000003,-0.23274999999999935,-5.116150000000003,0.23274999999999935,5.116150000000003,10-20,-18.3416,-7.797287499999989,9.764093878114078
2025-10-07 00:00:00,0,1,0,-2.37,8.73175,5.277150000000001,11.10175,7.647150000000001,11.10175,7.647150000000001,2-5,-14.8582,-11.78992499999999,8.015044518643302
2025-10-07 00:15:00,0,1,0,-10.37,-2.7825,-8.8951,7.587499999999999,1.4748999999999999,7.587499999999999,1.4748999999999999,10-20,-0.053549999999999896,-11.773262499999989,8.047395477562437
2025-10-07 00:30:00,0,1,0,-9.043,-9.7655,-10.5017,-0.7225000000000001,-1.4587000000000003,0.7225000000000001,1.4587000000000003,5-10,-8.97855,-10.557974999999988,7.998213990271022
2025-10-07 00:45:00,0,1,0,-2.417,-7.73075,-7.25175,-5.31375,-4.8347500000000005,5.31375,4.8347500000000005,2-5,-9.471149999999998,-8.340362499999989,6.132955533886167
2025-10-07 01:00:00,1,1,0,-7.94,1.07025,-1.22055,9.010250000000001,6.71945,9.010250000000001,6.71945,5-10,-4.2887,-5.697987499999989,4.428867858225662
2025-10-07 01:15:00,1,1,0,-7.527,-6.24075,-11.433350000000003,1.28625,-3.9063500000000024,1.28625,3.9063500000000024,5-10,-6.460299999999999,-7.299674999999988,2.401697023807622
2025-10-07 01:30:00,1,1,0,-6.96,-2.94475,-9.88835,4.01525,-2.928350000000001,4.01525,2.928350000000001,5-10,-8.1676,-7.096937499999989,2.2416294926439884
2025-10-07 01:45:00,1,1,0,-6.61,-5.333,-4.9184,1.2770000000000001,1.6916000000000002,1.2770000000000001,1.6916000000000002,5-10,-6.53505,-6.3629124999999895,1.591474171104007
2025-10-07 02:00:00,2,1,0,2.209,3.2115,-4.3896999999999995,1.0025,-6.598699999999999,1.0025,6.598699999999999,2-5,-8.379850000000001,-7.385699999999989,1.0295099829529324
2025-10-07 02:15:00,2,1,0,0.006,7.4815,4.6923,7.475499999999999,4.6863,7.475499999999999,4.6863,<2,1.28475,-5.4494374999999895,4.564484658092045
2025-10-07 02:30:00,2,1,0,5.028,-2.08075,-1.3689500000000001,-7.10875,-6.3969499999999995,7.10875,6.3969499999999995,5-10,1.8577999999999997,-2.9430874999999896,5.272055633143215
2025-10-07 02:45:00,2,1,0,3.884,11.66025,11.85285,7.776249999999999,7.96885,7.776249999999999,7.96885,2-5,2.2641999999999998,-0.7432749999999897,5.106879678841568
2025-10-07 03:00:00,3,1,0,-2.292,-4.716,-0.9212,-2.4240000000000004,1.3707999999999998,2.4240000000000004,1.3707999999999998,2-5,7.0994,3.1265375000000106,2.678876533603052
2025-10-07 03:15:00,3,1,0,-3.028,0.257,-3.7412,3.285,-0.7132000000000001,3.285,0.7132000000000001,2-5,-3.3708,1.9626500000000104,4.279167184939653
2025-10-07 03:30:00,3,1,0,-4.252,-2.30925,-7.13265,1.9427499999999998,-2.88065,1.9427499999999998,2.88065,2-5,-2.6109,0.8454750000000106,4.859624867123449
2025-10-07 03:45:00,3,1,0,-0.152,-3.12175,-4.15735,-2.96975,-4.00535,2.96975,4.00535,<2,-4.14195,-0.7560624999999892,5.274144467648122
2025-10-07 04:00:00,4,1,0,-7.339,-11.21025,-22.06005,-3.87125,-14.72105,3.87125,14.72105,5-10,1.42,-2.1759124999999893,2.4774220755905914
2025-10-07 04:15:00,4,1,0,-6.324,7.316,3.8798000000000004,13.64,10.203800000000001,13.64,10.203800000000001,5-10,-11.1052,-4.1095124999999895,5.22053776610137
2025-10-07 04:30:00,4,1,0,-3.812,-3.53025,-2.8458500000000004,0.2817499999999997,0.9661499999999994,0.2817499999999997,0.9661499999999994,2-5,-4.1968499999999995,-4.50599999999999,5.128190803944971
2025-10-07 04:45:00,4,1,0,-3.939,-1.69875,-3.7769500000000003,2.24025,0.1620499999999998,2.24025,0.1620499999999998,2-5,-4.20885,-4.52272499999999,5.126716609504155
2025-10-07 05:00:00,5,1,0,-8.352,-15.19675,-11.411750000000001,-6.8447499999999994,-3.059750000000001,6.8447499999999994,3.059750000000001,5-10,-1.24025,-5.187787499999989,4.184857574911113
2025-10-07 05:15:00,5,1,0,4.398,-5.545,2.1593999999999998,-9.943,-2.2386,9.943,2.2386,2-5,-10.234100000000002,-4.9700124999999895,3.777075328737507
2025-10-07 05:30:00,5,1,0,0.806,7.975,4.9942,7.169,4.1882,7.169,4.1882,<2,1.6781499999999998,-3.5012624999999895,5.0915050899143655
2025-10-07 05:45:00,5,1,0,0.471,5.2635,9.567499999999999,4.7924999999999995,9.096499999999999,4.7924999999999995,9.096499999999999,<2,1.3292,-2.11674999999999,5.565832093676434
2025-10-07 06:00:00,6,1,0,-8.168,-14.5775,-0.9075000000000002,-6.409500000000001,7.260499999999999,6.409500000000001,7.260499999999999,5-10,4.4495,-0.6943124999999899,6.511260342203851
2025-10-07 06:15:00,6,1,0,7.022,-5.09025,8.32955,-12.11225,1.307549999999999,12.11225,1.307549999999999,5-10,-9.886849999999999,-0.6074999999999893,6.34178177473268
2025-10-07 06:30:00,6,1,0,5.538,1.744,14.746600000000003,-3.7940000000000005,9.208600000000002,3.7940000000000005,9.208600000000002,5-10,5.72935,0.4053000000000109,7.105936599656048
2025-10-07 06:45:00,6,1,0,6.443,-0.968,10.5166,-7.411,4.073600000000001,7.411,4.073600000000001,5-10,6.1011500000000005,1.598287500000011,7.689370242676321
2025-10-07 07:00:00,7,1,0,-5.884,-6.42025,0.31355,-0.5362499999999999,6.197550000000001,0.5362499999999999,6.197550000000001,5-10,7.456799999999999,2.350112500000011,8.191683523689699
2025-10-07 07:15:00,7,1,0,-3.157,-1.64125,11.92175,1.51575,15.07875,1.51575,15.07875,2-5,-6.5859000000000005,3.175350000000011,6.5497083218769445
2025-10-07 07:30:00,7,1,0,-1.124,-18.684,-1.0348000000000006,-17.560000000000002,0.0891999999999995,17.560000000000002,0.0891999999999995,<2,0.2587000000000003,1.8076875000000105,6.408275006371793
2025-10-07 07:45:00,7,1,0,-0.37,-9.05625,-6.79765,-8.686250000000001,-6.42765,8.686250000000001,6.42765,<2,-3.08985,-0.49006249999998963,5.989752325065139
2025-10-07 08:00:00,8,1,0,-2.282,4.437,2.492,6.719,4.774,6.719,4.774,2-5,-3.1839499999999994,-3.150249999999989,2.79460282658058
2025-10-07 08:15:00,8,1,0,4.644,7.76575,10.17955,3.1217499999999996,5.535550000000001,3.1217499999999996,5.535550000000001,2-5,-2.94005,-2.2387874999999893,1.6680180291662405
2025-10-07 08:30:00,8,1,0,2.773,2.2885,-3.8405000000000005,-0.48450000000000015,-6.6135,0.48450000000000015,6.6135,2-5,5.627499999999999,-0.8965874999999897,4.350551087577679
2025-10-07 08:45:00,8,1,0,13.185,4.0875,7.2041,-9.0975,-5.9809,9.0975,5.9809,10-20,2.244,0.43687500000001067,4.270920462558163
2025-10-07 09:00:00,9,1,0,9.742,37.87475,29.233950000000004,28.132749999999998,19.491950000000003,28.132749999999998,19.491950000000003,5-10,6.28215,2.8034000000000106,4.2181112927862445
2025-10-07 09:15:00,9,1,0,11.575,6.97975,5.99155,-4.595249999999999,-5.583449999999999,4.595249999999999,5.583449999999999,10-20,15.921699999999998,7.51883750000001,5.874764175603545
2025-10-07 09:30:00,9,1,0,6.326,11.45375,9.65535,5.12775,3.3293500000000007,5.12775,3.3293500000000007,5-10,10.60005,8.76197500000001,5.867245575011855
2025-10-07 09:45:00,9,1,0,12.046,6.85075,6.89455,-5.19525,-5.15145,5.19525,5.15145,10-20,7.105850000000001,9.977437500000011,4.382657773233907
2025-10-07 10:00:00,10,1,0,8.408,12.05325,8.960650000000001,3.6452500000000008,0.5526500000000016,3.6452500000000008,0.5526500000000016,5-10,10.88165,11.12731250000001,3.6284371266824142
2025-10-07 10:15:00,10,1,0,2.499,6.84075,-2.8630500000000003,4.341749999999999,-5.36205,4.341749999999999,5.36205,2-5,9.3582,9.486437500000012,1.719534086301976
2025-10-07 10:30:00,10,1,0,0.381,6.535,-0.5508,6.154,-0.9318,6.154,0.9318,<2,2.4821999999999997,7.456975000000011,3.6612716562459307
2025-10-07 10:45:00,10,1,0,8.141,6.0095,-1.6317,-2.1315,-9.7727,2.1315,9.7727,5-10,0.39629999999999993,5.7795875000000105,5.12152509225737
2025-10-07 11:00:00,11,1,0,-3.757,16.9995,1.4925000000000004,20.756500000000003,5.2495,20.756500000000003,5.2495,2-5,5.8031,4.509950000000011,3.9247781835407136
2025-10-07 11:15:00,11,1,0,0.564,-3.41675,3.39605,-3.98075,2.8320499999999997,3.98075,2.8320499999999997,<2,0.24535000000000032,2.2317375000000106,2.590490795638795
2025-10-07 11:30:00,11,1,0,-10.588,3.27925,-3.50415,13.867249999999999,7.083849999999999,13.867249999999999,7.083849999999999,10-20,-0.9079,1.3842125000000107,3.00296105823727
2025-10-07 11:45:00,11,1,0,-10.045,-9.17075,-15.613950000000003,0.87425,-5.568950000000003,0.87425,5.568950000000003,10-20,-8.1678,-0.7568124999999892,5.744050395608483
2025-10-07 12:00:00,12,1,0,-13.398,-2.90925,-4.60385,10.48875,8.794149999999998,10.48875,8.794149999999998,10-20,-11.369649999999998,-5.049999999999988,5.623058983477405
2025-10-07 12:15:00,12,1,0,-9.709,-12.23225,-7.594050000000001,-2.523250000000001,2.1149499999999986,2.523250000000001,2.1149499999999986,5-10,-11.53865,-7.99599999999999,4.973347638328393
2025-10-07 12:30:00,12,1,0,-13.889,-9.79325,-6.863450000000001,4.095749999999999,7.025549999999998,4.095749999999999,7.025549999999998,10-20,-10.33475,-10.352712499999988,1.5507820518345372
2025-10-07 12:45:00,12,1,0,-8.606,-16.4615,-17.4743,-7.855500000000001,-8.8683,7.855500000000001,8.8683,5-10,-12.561,-11.451012499999988,0.9114849435357576
2025-10-07 13:00:00,13,1,0,-8.09,5.078,4.801200000000001,13.168,12.891200000000001,13.168,12.891200000000001,5-10,-12.932749999999999,-11.841787499999988,1.1648347761059514
2025-10-07 13:15:00,13,1,0,-8.724,-11.37075,-12.288150000000002,-2.646749999999999,-3.5641500000000015,2.646749999999999,3.5641500000000015,5-10,-4.743399999999999,-10.14297499999999,3.778089344386537
2025-10-07 13:30:00,13,1,0,-0.003,-3.044,-3.3854,-3.041,-3.3824,3.041,3.3824,<2,-10.419749999999999,-10.16422499999999,3.77976620892974
2025-10-07 13:45:00,13,1,0,2.32,-0.258,-0.8912000000000001,-2.578,-3.2112,2.578,3.2112,2-5,-0.5783999999999999,-7.168574999999989,5.5709883211299625
2025-10-07 14:00:00,14,1,0,-2.901,1.96625,3.19585,4.86725,6.09685,4.86725,6.09685,2-5,1.7502499999999999,-3.497824999999989,5.339470520644561
2025-10-07 14:15:00,14,1,0,0.927,-2.75575,-6.62875,-3.68275,-7.55575,3.68275,7.55575,<2,-1.9004,-2.787074999999989,5.307525588649147
2025-10-07 14:30:00,14,1,0,-0.577,0.09325,2.0960500000000004,0.67025,2.6730500000000004,0.67025,2.6730500000000004,<2,0.3591500000000002,-0.0923499999999893,1.5388649946193749
2025-10-07 14:45:00,14,1,0,-4.912,-10.70475,-10.47935,-5.792750000000001,-5.56735,5.792750000000001,5.56735,2-5,1.66735,0.4690875000000107,1.703307335437863
2025-10-07 15:00:00,15,1,0,-2.516,-5.22425,2.5509500000000003,-2.7082499999999996,5.06695,2.7082499999999996,5.06695,2-5,-5.9968,-1.4676749999999894,3.359855925606314
2025-10-07 15:15:00,15,1,0,3.562,-2.43325,-1.06025,-5.99525,-4.622249999999999,5.99525,4.622249999999999,2-5,-3.0243,-1.7486499999999894,3.453787205614332
2025-10-07 15:30:00,15,1,0,4.08,4.0905,3.9963,0.01049999999999951,-0.08369999999999989,0.01049999999999951,0.08369999999999989,2-5,2.2924999999999995,-1.2653124999999896,3.9471318748288797
2025-10-07 15:45:00,15,1,0,1.181,-2.09025,-3.05225,-3.27125,-4.23325,3.27125,4.23325,<2,5.355300000000001,-0.34332499999998944,5.117659193013112
2025-10-07 16:00:00,16,1,0,8.83,9.73325,10.82405,0.9032499999999999,1.9940499999999997,0.9032499999999999,1.9940499999999997,5-10,-1.1576499999999998,0.8664625000000107,3.715656482905322
2025-10-07 16:15:00,16,1,0,10.239,4.70675,5.52215,-5.53225,-4.716850000000001,5.53225,4.716850000000001,10-20,9.8041,4.07356250000001,4.6554512458288055
2025-10-07 16:30:00,16,1,0,16.471,17.13325,19.154650000000004,0.6622500000000002,2.6836500000000036,0.6622500000000002,2.6836500000000036,10-20,7.817449999999999,5.454800000000011,4.76909917297425
2025-10-07 16:45:00,16,1,0,7.904,12.76,12.432,4.856,4.5280000000000005,4.856,4.5280000000000005,5-10,17.38135,8.46131250000001,7.622535574791021
2025-10-07 17:00:00,17,1,0,11.071,2.50075,10.76255,-8.57025,-0.30845000000000056,8.57025,0.30845000000000056,10-20,9.96365,11.24163750000001,4.207964501270664
2025-10-07 17:15:00,17,1,0,13.171,,,,,,,10-20,7.664375,10.70670625000001,4.571891763553912
2025-10-07 17:30:00,17,1,0,13.852,14.11225,17.359650000000002,0.2602499999999992,3.5076500000000017,0.2602499999999992,3.5076500000000017,10-20,10.82725,11.45915625000001,4.167676730923988
2025-10-07 17:45:00,17,1,0,8.712,15.572,19.1392,6.859999999999999,10.4272,6.859999999999999,10.4272,5-10,13.39325,10.46213125000001,2.3664806794905697
2025-10-07 18:00:00,18,1,0,1.611,-20.701,-11.8754,-22.312,-13.486400000000001,22.312,13.486400000000001,<2,15.889649999999998,11.94363125000001,3.522820822589261
2025-10-07 18:15:00,18,1,0,8.49,2.5605,6.4327000000000005,-5.9295,-2.0572999999999997,5.9295,2.0572999999999997,5-10,-5.349687500000001,8.69011562500001,9.585339209641436
2025-10-07 18:30:00,18,1,0,5.985,6.87325,8.40105,0.8882499999999993,2.4160499999999994,0.8882499999999993,2.4160499999999994,5-10,7.682050000000001,7.90381562500001,9.480013458133364
2025-10-07 18:45:00,18,1,0,9.54,3.519,5.505800000000001,-6.020999999999999,-4.0341999999999985,6.020999999999999,4.0341999999999985,5-10,6.6482,6.21755312500001,8.749870884073237
2025-10-07 19:00:00,19,1,0,10.803,15.30775,13.553950000000002,4.50475,2.7509500000000013,4.50475,2.7509500000000013,10-20,7.17525,4.038953125000011,6.2733099973581
2025-10-07 19:15:00,19,1,0,20.785,11.43125,16.05865,-9.35375,-4.72635,9.35375,4.72635,>20,12.3269375,8.45810937500001,2.6135288619057873
2025-10-07 19:30:00,19,1,0,19.541,20.2075,23.380300000000002,0.6664999999999992,3.8393000000000015,0.6664999999999992,3.8393000000000015,10-20,18.99955,11.287484375000009,5.7442681596648075
2025-10-07 19:45:00,19,1,0,18.259,13.03025,9.70065,-5.22875,-8.55835,5.22875,8.55835,10-20,20.9287,14.85760937500001,6.309695164943636
2025-10-07 20:00:00,20,1,0,22.456,37.74075,36.22655,15.284749999999999,13.770550000000004,15.284749999999999,13.770550000000004,>20,13.32995,16.396284375000008,4.21433165125912
2025-10-07 20:15:00,20,1,0,14.865,17.3895,13.000300000000001,2.5245000000000015,-1.8646999999999991,2.5245000000000015,1.8646999999999991,10-20,26.503900000000005,19.94052500000001,5.435669753350891
2025-10-07 20:30:00,20,1,0,11.467,17.30675,12.223749999999999,5.83975,0.7567499999999985,5.83975,0.7567499999999985,10-20,14.8252,18.89693750000001,6.0432974836275415
2025-10-07 20:45:00,20,1,0,13.852,10.07975,2.44435,-3.7722499999999997,-11.40765,3.7722499999999997,11.40765,10-20,12.89,16.887262500000013,6.46437411966176
2025-10-07 21:00:00,21,1,0,15.837,27.655,22.223599999999998,11.818000000000001,6.386599999999998,11.818000000000001,6.386599999999998,10-20,10.2376,16.114175000000014,7.177215808549621
2025-10-07 21:15:00,21,1,0,8.51,10.94975,9.39375,2.43975,0.8837500000000009,2.43975,0.8837500000000009,5-10,19.195999999999998,14.287200000000011,3.7743515752150443
2025-10-07 21:30:00,21,1,0,-1.081,8.454,0.2954000000000001,9.535,1.3764,9.535,1.3764,<2,8.97355,12.824287500000011,4.550537324751179
2025-10-07 21:45:00,21,1,0,7.53,-2.223,-3.5848,-9.753,-11.1148,9.753,11.1148,5-10,1.0143,9.85536250000001,7.446153231185053
2025-10-07 22:00:00,22,1,0,7.494,28.24575,17.00575,20.75175,9.51175,20.75175,9.51175,5-10,1.3657,7.63738750000001,8.535928094079056
2025-10-07 22:15:00,22,1,0,-0.486,2.4555,-3.4303000000000003,2.9414999999999996,-2.9443,2.9414999999999996,2.9443,<2,12.640350000000002,5.998475000000011,5.75239600521645
2025-10-07 22:30:00,22,1,0,2.874,3.2455,-2.7001,0.3714999999999997,-5.5741,0.3714999999999997,5.5741,2-5,-0.6659999999999998,3.5885875000000107,6.099292421307768
2025-10-07 22:45:00,22,1,0,2.418,1.65975,0.85795,-0.7582500000000001,-1.5600500000000002,0.7582500000000001,1.5600500000000002,2-5,3.1540999999999997,4.123537500000011,5.888441824650127
2025-10-07 23:00:00,23,1,0,12.232,13.3835,13.669100000000002,1.1515000000000004,1.4371000000000027,1.1515000000000004,1.4371000000000027,10-20,0.03165,3.7900250000000106,6.12955122480409
2025-10-07 23:15:00,23,1,0,8.869,14.9965,6.3047,6.1274999999999995,-2.5642999999999994,6.1274999999999995,2.5642999999999994,5-10,11.919750000000002,3.609875000000011,5.783555841996978
2025-10-07 23:30:00,23,1,0,5.074,16.38775,7.34375,11.31375,2.26975,11.31375,2.26975,5-10,8.5801,5.921400000000011,5.335291081249787
2025-10-07 23:45:00,23,1,0,-0.616,5.19,-1.7980000000000003,5.806,-1.1820000000000004,5.806,1.1820000000000004,<2,7.34205,6.968387500000011,5.012369984909495
2025-10-08 00:00:00,0,2,0,-1.444,-7.493,-10.3528,-6.049,-8.9088,6.049,8.9088,<2,1.8692,7.427775000000011,4.179744693658115
2025-10-08 00:15:00,0,2,0,-4.745,8.8075,3.8929,13.552499999999998,8.6379,13.552499999999998,8.6379,2-5,-4.69515,3.2740500000000106,6.060377952047554
2025-10-08 00:30:00,0,2,0,-3.25,-5.7315,-7.4135,-2.4814999999999996,-4.1635,2.4814999999999996,4.1635,2-5,-1.8455000000000001,0.6676500000000103,5.198297302161996
2025-10-08 00:45:00,0,2,0,-5.407,-1.939,-8.490200000000002,3.468,-3.0832000000000015,3.468,3.0832000000000015,5-10,-4.0118,-2.1708124999999896,2.9546034145533513
2025-10-08 01:00:00,1,2,0,-3.413,8.456,-1.5956000000000004,11.869,1.8173999999999995,11.869,1.8173999999999995,2-5,-7.488899999999999,-4.51033749999999,2.327795005784984
2025-10-08 01:15:00,1,2,0,-3.145,1.8545,-0.38870000000000005,4.9995,2.7563,4.9995,2.7563,2-5,-2.0901500000000004,-3.85908749999999,2.60656443055299
2025-10-08 01:30:00,1,2,0,-3.078,-1.6105,-4.0693,1.4674999999999998,-0.9913000000000003,1.4674999999999998,0.9913000000000003,2-5,-2.4616999999999996,-4.013137499999989,2.4620970727459284
2025-10-08 01:45:00,1,2,0,-4.086,-2.4435,-7.3411,1.6425000000000005,-3.2550999999999997,1.6425000000000005,3.2550999999999997,2-5,-2.9181500000000002,-3.7397249999999893,2.522283637400641
2025-10-08 02:00:00,2,2,0,-2.745,2.57975,1.09115,5.32475,3.83615,5.32475,3.83615,2-5,-5.0995,-3.1423749999999897,1.3479751509204
2025-10-08 02:15:00,2,2,0,-3.205,5.36775,-1.5924500000000004,8.57275,1.6125499999999997,8.57275,1.6125499999999997,2-5,-3.30405,-3.4458499999999894,1.1549435880880115
2025-10-08 02:30:00,2,2,0,-0.506,4.14275,-1.72265,4.648750000000001,-1.21665,4.648750000000001,1.21665,<2,-2.9698499999999997,-3.57288749999999,1.0320133634263846
2025-10-08 02:45:00,2,2,0,-0.281,0.00725,1.06905,0.28825,1.35005,0.28825,1.35005,<2,0.31085,-2.7656374999999898,2.2541280850823724
2025-10-08 03:00:00,3,2,0,-1.655,-1.38625,-0.62365,0.26875000000000004,1.03135,0.26875000000000004,1.03135,<2,-0.0127,-1.49393749999999,1.9066678981817569
2025-10-08 03:15:00,3,2,0,-8.682,-4.2115,-7.7919,4.4705,0.8901000000000003,4.4705,0.8901000000000003,5-10,-1.0996000000000001,-0.94282499999999,1.4798921438734582
2025-10-08 03:30:00,3,2,0,-0.549,-6.2975,-3.7067000000000005,-5.7485,-3.1577000000000006,5.7485,3.1577000000000006,<2,-8.269,-2.26761249999999,4.046150613932171
2025-10-08 03:45:00,3,2,0,-7.486,-1.545,-4.9176,5.941,2.5683999999999996,5.941,2.5683999999999996,5-10,-1.5045000000000002,-2.72144999999999,3.7516219732268845
2025-10-08 04:00:00,4,2,0,-3.645,-16.369,-6.886800000000001,-12.724,-3.241800000000001,12.724,3.241800000000001,2-5,-4.5248,-3.84947499999999,3.319085483859327
2025-10-08 04:15:00,4,2,0,-4.231,-3.2025,-2.5375,1.0284999999999997,1.6934999999999998,1.0284999999999997,1.6934999999999998,2-5,-6.2792,-5.1443749999999895,2.8684300216609775
2025-10-08 04:30:00,4,2,0,-2.3,-1.4625,-3.0299,0.8374999999999999,-0.7299000000000002,0.8374999999999999,0.7299000000000002,2-5,-4.57975,-4.22206249999999,1.9863325482634537
2025-10-08 04:45:00,4,2,0,0.092,-1.75675,1.51845,-1.8487500000000001,1.42645,1.8487500000000001,1.42645,<2,-2.2363999999999997,-4.40503749999999,1.6593513990786164
2025-10-08 05:00:00,5,2,0,-9.765,-2.1855,-3.7903,7.5795,5.9747,7.5795,5.9747,5-10,0.1564,-3.23473749999999,2.803230389322985
2025-10-08 05:15:00,5,2,0,-5.989,-11.707,-10.0136,-5.718000000000001,-4.0246,5.718000000000001,4.0246,5-10,-7.8661,-3.63146249999999,3.4217688231318784
2025-10-08 05:30:00,5,2,0,-5.279,-4.9435,-3.2695000000000003,0.3354999999999997,2.0094999999999996,0.3354999999999997,2.0094999999999996,5-10,-7.3100499999999995,-4.31403749999999,3.911292536867765
2025-10-08 05:45:00,5,2,0,-5.613,-7.87075,-1.8305500000000001,-2.2577499999999997,3.7824500000000003,2.2577499999999997,3.7824500000000003,5-10,-4.3083,-4.83201249999999,3.6744564614771154
2025-10-08 06:00:00,6,2,0,-14.731,-12.1175,-2.8129000000000004,2.6135,11.918099999999999,2.6135,11.918099999999999,10-20,-5.0878,-6.14306249999999,1.7137337820164948
2025-10-08 06:15:00,6,2,0,-5.157,-19.94625,-11.87045,-14.78925,-6.71345,14.78925,6.71345,5-10,-12.66365,-7.342449999999989,3.7685422488896823
2025-10-08 06:30:00,6,2,0,-0.509,-3.05275,4.472250000000001,-2.54375,4.981250000000001,2.54375,4.981250000000001,<2,-8.533399999999999,-7.64828749999999,3.814398068803461
2025-10-08 06:45:00,6,2,0,-7.56,0.338,6.1652,7.898,13.7252,7.898,13.7252,5-10,-1.18815,-6.868249999999989,4.8919295407503975
2025-10-08 07:00:00,7,2,0,-0.837,-23.71125,-11.136050000000001,-22.87425,-10.299050000000001,22.87425,10.299050000000001,<2,-2.7602,-6.28634999999999,5.29605406741657
2025-10-08 07:15:00,7,2,0,4.272,-9.22675,3.6098500000000007,-13.49875,-0.6621499999999996,13.49875,0.6621499999999996,2-5,-3.7137499999999997,-4.048874999999989,3.1658439644902074
2025-10-08 07:30:00,7,2,0,5.974,1.21325,5.92745,-4.76075,-0.04654999999999987,4.76075,0.04654999999999987,5-10,2.1773000000000002,-1.3711999999999898,2.584712818025463
2025-10-08 07:45:00,7,2,0,5.529,-1.9755,2.7965,-7.5045,-2.7325,7.5045,2.7325,5-10,6.5809,0.5710625000000102,4.766377859089962
2025-10-08 08:00:00,8,2,0,-6.35,3.00075,-0.91945,9.35075,5.430549999999999,9.35075,5.430549999999999,5-10,4.49685,2.3853250000000106,4.446098576748413
2025-10-08 08:15:00,8,2,0,2.066,-4.828,1.6896,-6.894,-0.37639999999999985,6.894,0.37639999999999985,2-5,-4.7954,2.11491250000001,4.94553608997946
2025-10-08 08:30:00,8,2,0,1.422,1.98775,-5.5546500000000005,0.56575,-6.97665,0.56575,6.97665,<2,0.6425499999999997,1.7312250000000102,4.998335602727947
2025-10-08 08:45:00,8,2,0,6.502,3.508,-4.2658000000000005,-2.9939999999999998,-10.767800000000001,2.9939999999999998,10.767800000000001,5-10,1.0543,0.34957500000001024,3.8407086738645075
2025-10-08 09:00:00,9,2,0,1.936,38.826,15.7536,36.89,13.8176,36.89,13.8176,<2,-0.6128499999999996,-0.9278499999999897,2.674088180108943
