time,real,proxy,imb,regime,spread,hour_of_day,weekday
2026-01-01 00:00:00+00:00,139.155,139.155,-20.185,deficit,0.0,0,3
2026-01-01 00:15:00+00:00,128.299,128.299,-19.59,deficit,0.0,0,3
2026-01-01 00:30:00+00:00,111.455,111.455,-13.131,deficit,0.0,0,3
2026-01-01 00:45:00+00:00,135.171,135.171,-10.001,deficit,0.0,0,3
2026-01-01 01:00:00+00:00,114.366,114.366,-20.192,deficit,0.0,1,3
2026-01-01 01:15:00+00:00,95.904,101.673,-16.387,deficit,5.7690000000000055,1,3
2026-01-01 01:30:00+00:00,98.904,98.904,-21.209,deficit,0.0,1,3
2026-01-01 01:45:00+00:00,87.464,90.299,-19.766,deficit,2.835000000000008,1,3
2026-01-01 02:00:00+00:00,131.364,131.364,-22.614,deficit,0.0,2,3
2026-01-01 02:15:00+00:00,108.913,108.913,-21.524,deficit,0.0,2,3
2026-01-01 02:30:00+00:00,94.257,94.257,-17.005,deficit,0.0,2,3
2026-01-01 02:45:00+00:00,97.306,97.306,-8.81,deficit,0.0,2,3
2026-01-01 03:00:00+00:00,75.722,75.722,-5.406,deficit,0.0,3,3
2026-01-01 03:15:00+00:00,82.395,82.395,-2.764,deficit,0.0,3,3
2026-01-01 03:30:00+00:00,77.904,48.98,1.392,surplus,-28.924,3,3
2026-01-01 03:45:00+00:00,81.02,81.02,-2.599,deficit,0.0,3,3
2026-01-01 04:00:00+00:00,86.886,86.886,-3.568,deficit,0.0,4,3
2026-01-01 04:15:00+00:00,76.169,76.169,-3.182,deficit,0.0,4,3
2026-01-01 04:30:00+00:00,111.145,111.145,-3.968,deficit,0.0,4,3
2026-01-01 04:45:00+00:00,81.183,81.183,-3.397,deficit,0.0,4,3
2026-01-01 05:00:00+00:00,79.691,79.691,-2.105,deficit,0.0,5,3
2026-01-01 05:15:00+00:00,44.989,75.8375,-3.061,deficit,30.84850000000001,5,3
2026-01-01 05:30:00+00:00,75.018,44.38,1.306,surplus,-30.637999999999998,5,3
2026-01-01 05:45:00+00:00,71.995,71.995,-3.83,deficit,0.0,5,3
2026-01-01 06:00:00+00:00,55.793,55.793,-4.376,deficit,0.0,6,3
2026-01-01 06:15:00+00:00,78.974,78.76,1.897,surplus,-0.21399999999999864,6,3
2026-01-01 06:30:00+00:00,83.775,31.4943,4.868,surplus,-52.28070000000001,6,3
2026-01-01 06:45:00+00:00,55.479,43.0928,0.698,surplus,-12.386200000000002,6,3
2026-01-01 07:00:00+00:00,68.756,48.69,1.749,surplus,-20.066000000000003,7,3
2026-01-01 07:15:00+00:00,70.2,47.5,3.465,surplus,-22.700000000000003,7,3
2026-01-01 07:30:00+00:00,23.373,23.373,9.739,surplus,0.0,7,3
2026-01-01 07:45:00+00:00,-1.427,-1.427,1.995,surplus,0.0,7,3
2026-01-01 08:00:00+00:00,73.796,73.796,-0.48,deficit,0.0,8,3
2026-01-01 08:15:00+00:00,58.555,44.0765,8.103,surplus,-14.478499999999997,8,3
2026-01-01 08:30:00+00:00,132.873,132.873,-6.451,deficit,0.0,8,3
2026-01-01 08:45:00+00:00,48.243,11.12,2.277,surplus,-37.123000000000005,8,3
2026-01-01 09:00:00+00:00,120.411,120.411,-1.06,deficit,0.0,9,3
2026-01-01 09:15:00+00:00,70.349,70.349,-1.347,deficit,0.0,9,3
2026-01-01 09:30:00+00:00,22.452,34.2418,-1.028,deficit,11.789799999999996,9,3
2026-01-01 09:45:00+00:00,1.475,1.475,3.992,surplus,0.0,9,3
2026-01-01 10:00:00+00:00,32.79,32.79,2.168,surplus,0.0,10,3
2026-01-01 10:15:00+00:00,15.832,15.832,3.95,surplus,0.0,10,3
2026-01-01 10:30:00+00:00,-12.746,-12.746,4.238,surplus,0.0,10,3
2026-01-01 10:45:00+00:00,-16.125,-16.125,8.1,surplus,0.0,10,3
2026-01-01 11:00:00+00:00,16.317,16.317,14.524,surplus,0.0,11,3
2026-01-01 11:15:00+00:00,1.563,1.563,10.761,surplus,0.0,11,3
2026-01-01 11:30:00+00:00,1.476,1.476,13.924,surplus,0.0,11,3
2026-01-01 11:45:00+00:00,-5.239,-5.239,15.711,surplus,0.0,11,3
2026-01-01 12:00:00+00:00,-2.862,-2.862,10.184,surplus,0.0,12,3
2026-01-01 12:15:00+00:00,-1.776,-1.776,7.04,surplus,0.0,12,3
2026-01-01 12:30:00+00:00,38.804,25.2779,3.104,surplus,-13.526100000000003,12,3
2026-01-01 12:45:00+00:00,77.34,25.3408,2.329,surplus,-51.9992,12,3
2026-01-01 13:00:00+00:00,69.723,28.5277,0.426,surplus,-41.1953,13,3
2026-01-01 13:15:00+00:00,96.539,96.539,-4.098,deficit,0.0,13,3
2026-01-01 13:30:00+00:00,123.278,123.278,-19.787,deficit,0.0,13,3
2026-01-01 13:45:00+00:00,125.412,125.412,-18.288,deficit,0.0,13,3
2026-01-01 14:00:00+00:00,131.953,131.953,-3.379,deficit,0.0,14,3
2026-01-01 14:15:00+00:00,114.654,114.654,-11.888,deficit,0.0,14,3
2026-01-01 14:30:00+00:00,97.307,97.307,-6.429,deficit,0.0,14,3
2026-01-01 14:45:00+00:00,100.178,111.133,-6.526,deficit,10.954999999999998,14,3
2026-01-01 15:00:00+00:00,62.922,75.0105,-10.766,deficit,12.088499999999996,15,3
2026-01-01 15:15:00+00:00,121.176,121.176,-10.77,deficit,0.0,15,3
2026-01-01 15:30:00+00:00,131.549,131.549,-4.858,deficit,0.0,15,3
2026-01-01 15:45:00+00:00,92.458,111.859,-9.199,deficit,19.400999999999996,15,3
2026-01-01 16:00:00+00:00,80.635,86.031,-4.566,deficit,5.396000000000001,16,3
2026-01-01 16:15:00+00:00,62.109,107.8476,-1.829,deficit,45.7386,16,3
2026-01-01 16:30:00+00:00,53.853,102.6713,-2.453,deficit,48.8183,16,3
2026-01-01 16:45:00+00:00,85.726,97.9537,-6.07,deficit,12.227699999999999,16,3
2026-01-01 17:00:00+00:00,81.406,93.434,-2.698,deficit,12.027999999999992,17,3
2026-01-01 17:15:00+00:00,60.463,108.02,-4.082,deficit,47.556999999999995,17,3
2026-01-01 17:30:00+00:00,46.521,96.4247,-0.979,deficit,49.9037,17,3
2026-01-01 17:45:00+00:00,52.841,84.6466,-3.839,deficit,31.805600000000005,17,3
2026-01-01 18:00:00+00:00,86.918,101.024,-3.805,deficit,14.105999999999995,18,3
2026-01-01 18:15:00+00:00,76.185,95.876,-0.915,deficit,19.691000000000003,18,3
2026-01-01 18:30:00+00:00,58.075,91.5511,-1.013,deficit,33.4761,18,3
2026-01-01 18:45:00+00:00,96.794,96.794,-2.237,deficit,0.0,18,3
2026-01-01 19:00:00+00:00,85.822,120.329,-2.182,deficit,34.50699999999999,19,3
2026-01-01 19:15:00+00:00,58.771,58.771,0.168,surplus,0.0,19,3
2026-01-01 19:30:00+00:00,82.903,95.8816,-2.736,deficit,12.9786,19,3
2026-01-01 19:45:00+00:00,45.011,85.8765,-2.522,deficit,40.86549999999999,19,3
2026-01-01 20:00:00+00:00,140.772,140.772,-0.598,deficit,0.0,20,3
2026-01-01 20:15:00+00:00,82.472,66.13,0.498,surplus,-16.342,20,3
2026-01-01 20:30:00+00:00,116.998,116.998,-3.257,deficit,0.0,20,3
2026-01-01 20:45:00+00:00,77.59,77.8212,-9.176,deficit,0.23120000000000118,20,3
2026-01-01 21:00:00+00:00,142.131,142.131,-7.283,deficit,0.0,21,3
2026-01-01 21:15:00+00:00,96.954,96.954,-0.223,deficit,0.0,21,3
2026-01-01 21:30:00+00:00,58.971,86.5705,-2.51,deficit,27.5995,21,3
2026-01-01 21:45:00+00:00,50.936,83.2276,-6.483,deficit,32.291599999999995,21,3
2026-01-01 22:00:00+00:00,97.044,106.843,-8.143,deficit,9.799000000000007,22,3
2026-01-01 22:15:00+00:00,43.95,43.95,4.68,surplus,0.0,22,3
2026-01-01 22:30:00+00:00,72.577,78.7123,-1.121,deficit,6.135300000000001,22,3
2026-01-01 22:45:00+00:00,64.348,64.6502,-7.02,deficit,0.30219999999999914,22,3
2026-01-01 23:00:00+00:00,85.78,119.7052,-4.156,deficit,33.925200000000004,23,3
2026-01-01 23:15:00+00:00,134.131,134.131,-2.669,deficit,0.0,23,3
2026-01-01 23:30:00+00:00,98.831,98.831,-7.525,deficit,0.0,23,3
2026-01-01 23:45:00+00:00,71.314,71.314,-6.581,deficit,0.0,23,3
2026-01-02 00:00:00+00:00,75.305,72.6432,3.362,surplus,-2.6618000000000137,0,4
2026-01-02 00:15:00+00:00,34.184,34.184,5.326,surplus,0.0,0,4
2026-01-02 00:30:00+00:00,54.439,54.439,0.27,surplus,0.0,0,4
2026-01-02 00:45:00+00:00,77.85,30.62,0.346,surplus,-47.22999999999999,0,4
2026-01-02 01:00:00+00:00,85.53,85.53,-8.204,deficit,0.0,1,4
2026-01-02 01:15:00+00:00,68.692,43.69,0.908,surplus,-25.001999999999995,1,4
2026-01-02 01:30:00+00:00,62.39,38.1,0.188,surplus,-24.29,1,4
2026-01-02 01:45:00+00:00,61.101,23.61,0.884,surplus,-37.491,1,4
2026-01-02 02:00:00+00:00,56.116,56.116,-3.69,deficit,0.0,2,4
2026-01-02 02:15:00+00:00,67.141,43.03,1.476,surplus,-24.111000000000004,2,4
2026-01-02 02:30:00+00:00,66.466,32.93,0.997,surplus,-33.535999999999994,2,4
2026-01-02 02:45:00+00:00,84.178,84.178,-2.295,deficit,0.0,2,4
2026-01-02 03:00:00+00:00,90.53,90.53,-1.192,deficit,0.0,3,4
2026-01-02 03:15:00+00:00,105.481,105.481,-1.506,deficit,0.0,3,4
2026-01-02 03:30:00+00:00,115.357,57.12,1.308,surplus,-58.237,3,4
2026-01-02 03:45:00+00:00,91.927,31.31,2.661,surplus,-60.617000000000004,3,4
2026-01-02 04:00:00+00:00,86.356,86.356,-0.787,deficit,0.0,4,4
2026-01-02 04:15:00+00:00,54.601,54.601,1.033,surplus,0.0,4,4
2026-01-02 04:30:00+00:00,85.354,66.27,4.963,surplus,-19.084000000000003,4,4
2026-01-02 04:45:00+00:00,66.374,66.374,10.928,surplus,0.0,4,4
2026-01-02 05:00:00+00:00,30.891,73.2363,-6.196,deficit,42.3453,5,4
2026-01-02 05:15:00+00:00,51.682,51.682,6.358,surplus,0.0,5,4
2026-01-02 05:30:00+00:00,79.19,79.19,15.995,surplus,0.0,5,4
2026-01-02 05:45:00+00:00,64.879,64.879,16.066,surplus,0.0,5,4
2026-01-02 06:00:00+00:00,59.499,59.499,19.293,surplus,0.0,6,4
2026-01-02 06:15:00+00:00,51.863,51.863,19.896,surplus,0.0,6,4
2026-01-02 06:30:00+00:00,49.476,49.476,18.789,surplus,0.0,6,4
2026-01-02 06:45:00+00:00,51.555,51.555,14.526,surplus,0.0,6,4
2026-01-02 07:00:00+00:00,67.856,67.856,17.346,surplus,0.0,7,4
2026-01-02 07:15:00+00:00,74.605,74.605,13.961,surplus,0.0,7,4
2026-01-02 07:30:00+00:00,84.332,84.332,3.599,surplus,0.0,7,4
2026-01-02 07:45:00+00:00,100.977,88.44,2.737,surplus,-12.537000000000006,7,4
2026-01-02 08:00:00+00:00,75.121,112.2,-3.471,deficit,37.07900000000001,8,4
2026-01-02 08:15:00+00:00,97.598,108.2506,-10.526,deficit,10.652600000000007,8,4
2026-01-02 08:30:00+00:00,103.285,106.1712,-5.461,deficit,2.8862000000000023,8,4
2026-01-02 08:45:00+00:00,77.591,102.5533,-16.61,deficit,24.9623,8,4
2026-01-02 09:00:00+00:00,111.524,111.524,-13.248,deficit,0.0,9,4
2026-01-02 09:15:00+00:00,79.684,105.9081,-10.751,deficit,26.224100000000007,9,4
2026-01-02 09:30:00+00:00,104.357,104.357,-7.802,deficit,0.0,9,4
2026-01-02 09:45:00+00:00,90.058,100.4038,-3.981,deficit,10.345799999999997,9,4
2026-01-02 10:00:00+00:00,92.199,89.04,3.759,surplus,-3.158999999999992,10,4
2026-01-02 10:15:00+00:00,75.085,75.085,4.405,surplus,0.0,10,4
2026-01-02 10:30:00+00:00,78.036,101.031,-0.886,deficit,22.995000000000005,10,4
2026-01-02 10:45:00+00:00,88.443,81.96,0.175,surplus,-6.483000000000004,10,4
2026-01-02 11:00:00+00:00,106.382,82.07,3.457,surplus,-24.312000000000012,11,4
2026-01-02 11:15:00+00:00,119.139,81.21,4.417,surplus,-37.929,11,4
2026-01-02 11:30:00+00:00,92.281,102.6059,-8.209,deficit,10.3249,11,4
2026-01-02 11:45:00+00:00,74.433,101.6836,-2.486,deficit,27.25059999999999,11,4
2026-01-02 12:00:00+00:00,82.58,110.5166,-2.482,deficit,27.9366,12,4
2026-01-02 12:15:00+00:00,92.847,115.3585,-6.224,deficit,22.511500000000012,12,4
2026-01-02 12:30:00+00:00,81.031,114.2947,-1.695,deficit,33.2637,12,4
2026-01-02 12:45:00+00:00,53.693,53.693,2.082,surplus,0.0,12,4
2026-01-02 13:00:00+00:00,92.504,82.58,7.75,surplus,-9.924000000000007,13,4
2026-01-02 13:15:00+00:00,82.235,82.235,1.977,surplus,0.0,13,4
2026-01-02 13:30:00+00:00,80.949,80.949,4.003,surplus,0.0,13,4
2026-01-02 13:45:00+00:00,96.896,121.9429,-0.364,deficit,25.046899999999994,13,4
2026-01-02 14:00:00+00:00,86.822,86.822,2.607,surplus,0.0,14,4
2026-01-02 14:15:00+00:00,61.31,61.31,6.366,surplus,0.0,14,4
2026-01-02 14:30:00+00:00,91.96,91.96,2.475,surplus,0.0,14,4
2026-01-02 14:45:00+00:00,71.253,71.253,2.259,surplus,0.0,14,4
2026-01-02 15:00:00+00:00,94.621,125.0041,-6.152,deficit,30.3831,15,4
2026-01-02 15:15:00+00:00,95.151,127.787,-8.289,deficit,32.63600000000001,15,4
2026-01-02 15:30:00+00:00,111.531,131.659,-9.851,deficit,20.127999999999986,15,4
2026-01-02 15:45:00+00:00,87.24,131.527,-7.656,deficit,44.28699999999999,15,4
2026-01-02 16:00:00+00:00,99.306,132.121,-6.796,deficit,32.81500000000001,16,4
2026-01-02 16:15:00+00:00,85.009,129.8,-1.776,deficit,44.79100000000001,16,4
2026-01-02 16:30:00+00:00,83.437,128.326,-1.583,deficit,44.888999999999996,16,4
2026-01-02 16:45:00+00:00,89.649,89.649,1.372,surplus,0.0,16,4
2026-01-02 17:00:00+00:00,90.142,129.184,-2.114,deficit,39.042,17,4
2026-01-02 17:15:00+00:00,73.02,73.02,2.863,surplus,0.0,17,4
2026-01-02 17:30:00+00:00,84.159,126.5,-2.6,deficit,42.340999999999994,17,4
2026-01-02 17:45:00+00:00,109.658,127.05,-0.783,deficit,17.391999999999996,17,4
2026-01-02 18:00:00+00:00,84.974,84.974,2.333,surplus,0.0,18,4
2026-01-02 18:15:00+00:00,75.752,75.752,5.059,surplus,0.0,18,4
2026-01-02 18:30:00+00:00,75.228,75.228,3.342,surplus,0.0,18,4
2026-01-02 18:45:00+00:00,85.547,85.547,3.967,surplus,0.0,18,4
2026-01-02 19:00:00+00:00,93.087,93.087,4.387,surplus,0.0,19,4
2026-01-02 19:15:00+00:00,83.821,83.821,6.632,surplus,0.0,19,4
2026-01-02 19:30:00+00:00,91.777,128.997,-0.722,deficit,37.22000000000001,19,4
2026-01-02 19:45:00+00:00,100.68,118.2619,-0.2,deficit,17.58189999999999,19,4
2026-01-02 20:00:00+00:00,110.557,130.878,-0.399,deficit,20.320999999999984,20,4
2026-01-02 20:15:00+00:00,121.155,121.155,-3.538,deficit,0.0,20,4
2026-01-02 20:30:00+00:00,134.317,134.317,-4.82,deficit,0.0,20,4
2026-01-02 20:45:00+00:00,178.181,178.181,-10.829,deficit,0.0,20,4
2026-01-02 21:00:00+00:00,137.487,137.487,-0.397,deficit,0.0,21,4
2026-01-02 21:15:00+00:00,123.875,123.875,-2.793,deficit,0.0,21,4
2026-01-02 21:30:00+00:00,134.042,134.042,-3.377,deficit,0.0,21,4
2026-01-02 21:45:00+00:00,87.14,83.8984,2.754,surplus,-3.2416000000000054,21,4
2026-01-02 22:00:00+00:00,85.312,79.3559,6.217,surplus,-5.956099999999992,22,4
2026-01-02 22:15:00+00:00,92.085,92.085,-5.029,deficit,0.0,22,4
2026-01-02 22:30:00+00:00,96.685,96.685,-9.299,deficit,0.0,22,4
2026-01-02 22:45:00+00:00,81.152,86.867,-4.957,deficit,5.715000000000003,22,4
2026-01-02 23:00:00+00:00,138.762,138.762,-5.562,deficit,0.0,23,4
2026-01-02 23:15:00+00:00,86.755,91.069,-2.081,deficit,4.314000000000007,23,4
2026-01-02 23:30:00+00:00,86.58,86.801,-2.713,deficit,0.22100000000000364,23,4
2026-01-02 23:45:00+00:00,83.326,76.21,3.496,surplus,-7.116,23,4
2026-01-03 00:00:00+00:00,78.444,99.7181,-3.286,deficit,21.274100000000004,0,5
2026-01-03 00:15:00+00:00,83.571,99.7181,-5.228,deficit,16.14710000000001,0,5
2026-01-03 00:30:00+00:00,56.632,99.7181,-9.267,deficit,43.08610000000001,0,5
2026-01-03 00:45:00+00:00,37.957,37.957,2.723,surplus,0.0,0,5
2026-01-03 01:00:00+00:00,92.028,97.185,-2.668,deficit,5.1569999999999965,1,5
2026-01-03 01:15:00+00:00,79.471,94.7229,-5.392,deficit,15.251899999999992,1,5
2026-01-03 01:30:00+00:00,75.998,94.7229,-4.806,deficit,18.72489999999999,1,5
2026-01-03 01:45:00+00:00,57.731,57.731,4.306,surplus,0.0,1,5
2026-01-03 02:00:00+00:00,81.934,97.3776,-0.618,deficit,15.443600000000004,2,5
2026-01-03 02:15:00+00:00,52.56,52.56,1.209,surplus,0.0,2,5
2026-01-03 02:30:00+00:00,71.549,97.3776,-3.832,deficit,25.828599999999994,2,5
2026-01-03 02:45:00+00:00,44.551,44.551,0.044,surplus,0.0,2,5
2026-01-03 03:00:00+00:00,13.33,13.33,8.335,surplus,0.0,3,5
2026-01-03 03:15:00+00:00,58.842,58.842,0.175,surplus,0.0,3,5
2026-01-03 03:30:00+00:00,97.657,97.657,-0.531,deficit,0.0,3,5
2026-01-03 03:45:00+00:00,71.018,89.0658,-4.805,deficit,18.047799999999995,3,5
2026-01-03 04:00:00+00:00,70.512,88.2713,-0.127,deficit,17.759299999999996,4,5
2026-01-03 04:15:00+00:00,78.09,94.0606,-4.126,deficit,15.97059999999999,4,5
2026-01-03 04:30:00+00:00,96.015,96.015,-4.538,deficit,0.0,4,5
2026-01-03 04:45:00+00:00,99.001,99.001,-13.126,deficit,0.0,4,5
2026-01-03 05:00:00+00:00,70.39,100.4951,-3.472,deficit,30.105099999999993,5,5
2026-01-03 05:15:00+00:00,55.084,100.4951,-2.278,deficit,45.41109999999999,5,5
2026-01-03 05:30:00+00:00,53.718,100.4951,-0.656,deficit,46.77709999999999,5,5
2026-01-03 05:45:00+00:00,68.098,100.4951,-3.761,deficit,32.397099999999995,5,5
2026-01-03 06:00:00+00:00,44.441,44.441,3.16,surplus,0.0,6,5
2026-01-03 06:15:00+00:00,83.353,82.05,4.999,surplus,-1.3029999999999973,6,5
2026-01-03 06:30:00+00:00,79.013,79.013,8.651,surplus,0.0,6,5
2026-01-03 06:45:00+00:00,93.496,87.96,9.045,surplus,-5.536000000000001,6,5
2026-01-03 07:00:00+00:00,49.9,105.019,-4.589,deficit,55.11900000000001,7,5
2026-01-03 07:15:00+00:00,71.445,105.019,-3.995,deficit,33.57400000000001,7,5
2026-01-03 07:30:00+00:00,87.976,105.019,-8.73,deficit,17.043000000000006,7,5
2026-01-03 07:45:00+00:00,69.467,101.915,-11.759,deficit,32.44800000000001,7,5
2026-01-03 08:00:00+00:00,101.931,104.885,-19.086,deficit,2.9540000000000077,8,5
2026-01-03 08:15:00+00:00,92.311,106.0464,-21.857,deficit,13.735399999999998,8,5
2026-01-03 08:30:00+00:00,91.891,106.0464,-18.056,deficit,14.1554,8,5
2026-01-03 08:45:00+00:00,70.723,106.0464,-19.74,deficit,35.32340000000001,8,5
2026-01-03 09:00:00+00:00,88.826,108.834,-19.747,deficit,20.00800000000001,9,5
2026-01-03 09:15:00+00:00,70.744,104.5,-17.133,deficit,33.756,9,5
2026-01-03 09:30:00+00:00,118.562,118.562,-12.858,deficit,0.0,9,5
2026-01-03 09:45:00+00:00,83.928,101.9666,-3.217,deficit,18.038600000000002,9,5
2026-01-03 10:00:00+00:00,94.018,101.145,-13.47,deficit,7.126999999999995,10,5
2026-01-03 10:15:00+00:00,73.756,98.4309,-11.995,deficit,24.674899999999994,10,5
2026-01-03 10:30:00+00:00,100.007,100.007,-13.423,deficit,0.0,10,5
2026-01-03 10:45:00+00:00,65.406,98.4309,-9.267,deficit,33.02489999999999,10,5
2026-01-03 11:00:00+00:00,76.679,100.4587,-9.58,deficit,23.77969999999999,11,5
2026-01-03 11:15:00+00:00,84.406,100.4587,-8.696,deficit,16.052699999999987,11,5
2026-01-03 11:30:00+00:00,54.37,99.7503,-7.288,deficit,45.3803,11,5
2026-01-03 11:45:00+00:00,95.4,100.4587,-9.185,deficit,5.0586999999999875,11,5
2026-01-03 12:00:00+00:00,89.085,98.4894,-2.3,deficit,9.40440000000001,12,5
2026-01-03 12:15:00+00:00,75.641,75.641,3.04,surplus,0.0,12,5
2026-01-03 12:30:00+00:00,81.63,81.63,7.409,surplus,0.0,12,5
2026-01-03 12:45:00+00:00,90.754,88.5834,4.908,surplus,-2.1706000000000074,12,5
2026-01-03 13:00:00+00:00,69.843,69.843,9.236,surplus,0.0,13,5
2026-01-03 13:15:00+00:00,111.362,111.362,-0.744,deficit,0.0,13,5
2026-01-03 13:30:00+00:00,118.969,118.969,-2.811,deficit,0.0,13,5
2026-01-03 13:45:00+00:00,113.135,113.135,-3.326,deficit,0.0,13,5
2026-01-03 14:00:00+00:00,83.02,113.2988,-10.568,deficit,30.278800000000004,14,5
2026-01-03 14:15:00+00:00,97.832,114.117,-14.922,deficit,16.28500000000001,14,5
2026-01-03 14:30:00+00:00,108.233,117.37,-2.53,deficit,9.137,14,5
2026-01-03 14:45:00+00:00,106.257,131.802,-1.057,deficit,25.544999999999987,14,5
2026-01-03 15:00:00+00:00,108.742,131.1115,-4.523,deficit,22.369500000000002,15,5
2026-01-03 15:15:00+00:00,108.238,129.5808,-3.867,deficit,21.34280000000001,15,5
2026-01-03 15:30:00+00:00,94.449,122.947,-0.01,deficit,28.498000000000005,15,5
2026-01-03 15:45:00+00:00,104.233,124.0466,-3.717,deficit,19.813599999999994,15,5
2026-01-03 16:00:00+00:00,63.276,125.4476,-4.336,deficit,62.17159999999999,16,5
2026-01-03 16:15:00+00:00,71.275,125.7416,-1.128,deficit,54.4666,16,5
2026-01-03 16:30:00+00:00,78.102,125.1102,-3.368,deficit,47.0082,16,5
2026-01-03 16:45:00+00:00,89.679,125.1834,-0.876,deficit,35.504400000000004,16,5
2026-01-03 17:00:00+00:00,127.237,127.237,-8.531,deficit,0.0,17,5
2026-01-03 17:15:00+00:00,94.374,94.374,1.891,surplus,0.0,17,5
2026-01-03 17:30:00+00:00,98.273,125.345,-2.859,deficit,27.072000000000003,17,5
2026-01-03 17:45:00+00:00,100.205,123.1212,-8.266,deficit,22.916200000000003,17,5
2026-01-03 18:00:00+00:00,104.504,129.5299,-13.302,deficit,25.025899999999993,18,5
2026-01-03 18:15:00+00:00,72.696,128.3228,-3.77,deficit,55.6268,18,5
2026-01-03 18:30:00+00:00,92.58,128.9153,-12.352,deficit,36.335300000000004,18,5
2026-01-03 18:45:00+00:00,90.418,121.374,-9.51,deficit,30.95599999999999,18,5
2026-01-03 19:00:00+00:00,282.391,282.391,-17.712,deficit,0.0,19,5
2026-01-03 19:15:00+00:00,255.943,255.943,-19.068,deficit,0.0,19,5
2026-01-03 19:30:00+00:00,151.127,151.127,-8.759,deficit,0.0,19,5
2026-01-03 19:45:00+00:00,118.288,118.288,-3.344,deficit,0.0,19,5
2026-01-03 20:00:00+00:00,152.801,152.801,-3.27,deficit,0.0,20,5
2026-01-03 20:15:00+00:00,125.622,125.622,-3.26,deficit,0.0,20,5
2026-01-03 20:30:00+00:00,84.405,84.405,1.13,surplus,0.0,20,5
2026-01-03 20:45:00+00:00,86.701,106.6763,-0.368,deficit,19.975300000000004,20,5
2026-01-03 21:00:00+00:00,61.178,105.8554,-3.082,deficit,44.677400000000006,21,5
2026-01-03 21:15:00+00:00,86.141,105.8554,-13.089,deficit,19.714399999999998,21,5
2026-01-03 21:30:00+00:00,71.308,106.9889,-6.786,deficit,35.680899999999994,21,5
2026-01-03 21:45:00+00:00,82.211,105.5889,-10.821,deficit,23.377899999999997,21,5
2026-01-03 22:00:00+00:00,108.671,108.671,-4.33,deficit,0.0,22,5
2026-01-03 22:15:00+00:00,95.019,104.4888,-11.659,deficit,9.469799999999992,22,5
2026-01-03 22:30:00+00:00,117.819,117.819,-10.833,deficit,0.0,22,5
2026-01-03 22:45:00+00:00,104.022,104.022,-9.364,deficit,0.0,22,5
2026-01-03 23:00:00+00:00,137.933,137.933,-0.883,deficit,0.0,23,5
2026-01-03 23:15:00+00:00,109.705,89.42,0.64,surplus,-20.284999999999997,23,5
2026-01-03 23:30:00+00:00,96.791,96.791,-0.884,deficit,0.0,23,5
2026-01-03 23:45:00+00:00,84.353,92.488,-1.225,deficit,8.135000000000005,23,5
2026-01-04 00:00:00+00:00,88.345,87.72,5.414,surplus,-0.625,0,6
2026-01-04 00:15:00+00:00,53.91,53.91,0.138,surplus,0.0,0,6
2026-01-04 00:30:00+00:00,41.839,41.839,0.506,surplus,0.0,0,6
2026-01-04 00:45:00+00:00,56.007,56.007,3.682,surplus,0.0,0,6
2026-01-04 01:00:00+00:00,83.046,95.843,-5.327,deficit,12.796999999999997,1,6
2026-01-04 01:15:00+00:00,49.758,49.758,4.199,surplus,0.0,1,6
2026-01-04 01:30:00+00:00,72.121,72.121,1.492,surplus,0.0,1,6
2026-01-04 01:45:00+00:00,22.799,22.799,4.944,surplus,0.0,1,6
2026-01-04 02:00:00+00:00,31.142,31.142,0.731,surplus,0.0,2,6
2026-01-04 02:15:00+00:00,17.813,17.813,2.005,surplus,0.0,2,6
2026-01-04 02:30:00+00:00,27.284,91.773,-2.609,deficit,64.489,2,6
2026-01-04 02:45:00+00:00,67.576,67.576,1.427,surplus,0.0,2,6
2026-01-04 03:00:00+00:00,97.321,97.321,-1.777,deficit,0.0,3,6
2026-01-04 03:15:00+00:00,100.864,100.864,-4.597,deficit,0.0,3,6
2026-01-04 03:30:00+00:00,95.676,95.676,-4.595,deficit,0.0,3,6
2026-01-04 03:45:00+00:00,86.862,81.0437,0.861,surplus,-5.818299999999994,3,6
2026-01-04 04:00:00+00:00,80.224,80.224,2.206,surplus,0.0,4,6
2026-01-04 04:15:00+00:00,89.168,83.18,3.832,surplus,-5.9879999999999995,4,6
2026-01-04 04:30:00+00:00,109.147,84.01,2.166,surplus,-25.137,4,6
2026-01-04 04:45:00+00:00,71.866,71.866,7.236,surplus,0.0,4,6
2026-01-04 05:00:00+00:00,77.018,77.018,2.244,surplus,0.0,5,6
2026-01-04 05:15:00+00:00,75.233,75.233,5.58,surplus,0.0,5,6
2026-01-04 05:30:00+00:00,55.971,55.971,2.309,surplus,0.0,5,6
2026-01-04 05:45:00+00:00,92.381,93.269,-1.984,deficit,0.8880000000000052,5,6
2026-01-04 06:00:00+00:00,82.693,82.693,4.232,surplus,0.0,6,6
2026-01-04 06:15:00+00:00,82.07,82.07,5.298,surplus,0.0,6,6
2026-01-04 06:30:00+00:00,87.665,86.9,4.81,surplus,-0.7650000000000006,6,6
2026-01-04 06:45:00+00:00,100.568,90.1,10.376,surplus,-10.468000000000004,6,6
2026-01-04 07:00:00+00:00,77.663,77.663,4.22,surplus,0.0,7,6
2026-01-04 07:15:00+00:00,96.313,97.449,-0.205,deficit,1.1359999999999957,7,6
