time,real,proxy,imb,regime,spread,hour_of_day,weekday
2026-04-06 13:45:00+00:00,-27.238,-163.9904,35.778,surplus,-136.7524,13,0
2026-04-06 14:00:00+00:00,-6.477,-165.8561,23.406,surplus,-159.3791,14,0
2026-04-06 14:15:00+00:00,15.906,-102.0405,6.101,surplus,-117.9465,14,0
2026-04-06 14:30:00+00:00,51.106,-90.0238,9.7,surplus,-141.1298,14,0
2026-04-06 14:45:00+00:00,24.537,-85.4605,9.824,surplus,-109.9975,14,0
2026-04-06 15:00:00+00:00,-99.126,-99.126,15.802,surplus,0.0,15,0
2026-04-06 15:15:00+00:00,19.137,19.137,-22.567,deficit,0.0,15,0
2026-04-06 15:30:00+00:00,18.723,18.723,-1.536,deficit,0.0,15,0
2026-04-06 15:45:00+00:00,19.041,19.041,-11.74,deficit,0.0,15,0
2026-04-06 16:00:00+00:00,19.227,41.3417,-9.365,deficit,22.114700000000003,16,0
2026-04-06 16:15:00+00:00,39.068,39.068,-0.68,deficit,0.0,16,0
2026-04-06 16:30:00+00:00,91.855,48.7266,10.144,surplus,-43.128400000000006,16,0
2026-04-06 16:45:00+00:00,102.681,57.6449,11.52,surplus,-45.0361,16,0
2026-04-06 17:00:00+00:00,39.069,39.069,1.743,surplus,0.0,17,0
2026-04-06 17:15:00+00:00,82.023,120.5988,-1.895,deficit,38.5758,17,0
2026-04-06 17:30:00+00:00,94.146,121.076,-12.47,deficit,26.929999999999993,17,0
2026-04-06 17:45:00+00:00,115.095,121.253,-20.877,deficit,6.158000000000001,17,0
2026-04-06 18:00:00+00:00,150.229,150.229,-23.116,deficit,0.0,18,0
2026-04-06 18:15:00+00:00,133.22,133.6125,-21.502,deficit,0.3925000000000125,18,0
2026-04-06 18:30:00+00:00,107.809,138.2802,-18.746,deficit,30.47120000000001,18,0
2026-04-06 18:45:00+00:00,78.615,134.9741,-13.557,deficit,56.3591,18,0
2026-04-06 19:00:00+00:00,92.684,123.5395,-15.485,deficit,30.855500000000006,19,0
2026-04-06 19:15:00+00:00,82.719,127.6328,-5.521,deficit,44.91380000000001,19,0
2026-04-06 19:30:00+00:00,96.322,127.2086,-3.21,deficit,30.8866,19,0
2026-04-06 19:45:00+00:00,86.609,86.609,3.483,surplus,0.0,19,0
2026-04-06 20:00:00+00:00,101.716,133.21,-9.936,deficit,31.494000000000014,20,0
2026-04-06 20:15:00+00:00,92.038,92.038,2.228,surplus,0.0,20,0
2026-04-06 20:30:00+00:00,90.579,90.579,3.986,surplus,0.0,20,0
2026-04-06 20:45:00+00:00,88.68,88.68,2.076,surplus,0.0,20,0
2026-04-06 21:00:00+00:00,114.209,132.616,-11.922,deficit,18.40700000000001,21,0
2026-04-06 21:15:00+00:00,78.747,126.038,-10.067,deficit,47.291,21,0
2026-04-06 21:30:00+00:00,72.877,121.363,-4.36,deficit,48.486000000000004,21,0
2026-04-06 21:45:00+00:00,74.271,119.0027,-1.997,deficit,44.731700000000004,21,0
2026-04-06 22:00:00+00:00,67.386,67.386,2.277,surplus,0.0,22,0
2026-04-06 22:15:00+00:00,85.775,85.775,12.911,surplus,0.0,22,0
2026-04-06 22:30:00+00:00,32.791,32.791,15.18,surplus,0.0,22,0
2026-04-06 22:45:00+00:00,29.782,29.782,18.823,surplus,0.0,22,0
2026-04-06 23:00:00+00:00,59.394,59.394,23.683,surplus,0.0,23,0
2026-04-06 23:15:00+00:00,42.571,42.571,25.423,surplus,0.0,23,0
2026-04-06 23:30:00+00:00,51.892,51.892,22.23,surplus,0.0,23,0
2026-04-06 23:45:00+00:00,24.514,24.514,22.12,surplus,0.0,23,0
2026-04-07 00:00:00+00:00,40.57,40.57,12.752,surplus,0.0,0,1
2026-04-07 00:15:00+00:00,31.737,31.737,9.15,surplus,0.0,0,1
2026-04-07 00:30:00+00:00,31.898,31.898,13.334,surplus,0.0,0,1
2026-04-07 00:45:00+00:00,46.793,46.793,12.577,surplus,0.0,0,1
2026-04-07 01:00:00+00:00,75.399,75.399,7.971,surplus,0.0,1,1
2026-04-07 01:15:00+00:00,39.287,39.287,4.304,surplus,0.0,1,1
2026-04-07 01:30:00+00:00,94.02,93.6609,9.477,surplus,-0.359099999999998,1,1
2026-04-07 01:45:00+00:00,110.549,93.6609,2.906,surplus,-16.88810000000001,1,1
2026-04-07 02:00:00+00:00,73.621,73.621,7.307,surplus,0.0,2,1
2026-04-07 02:15:00+00:00,71.484,71.484,4.357,surplus,0.0,2,1
2026-04-07 02:30:00+00:00,70.664,70.664,2.813,surplus,0.0,2,1
2026-04-07 02:45:00+00:00,74.506,74.506,0.603,surplus,0.0,2,1
2026-04-07 03:00:00+00:00,84.159,84.159,6.41,surplus,0.0,3,1
2026-04-07 03:15:00+00:00,82.686,82.686,2.13,surplus,0.0,3,1
2026-04-07 03:30:00+00:00,74.608,74.608,0.089,surplus,0.0,3,1
2026-04-07 03:45:00+00:00,75.73,161.876,-7.088,deficit,86.146,3,1
2026-04-07 04:00:00+00:00,93.983,144.496,-4.1,deficit,50.513000000000005,4,1
2026-04-07 04:15:00+00:00,77.915,157.3,-9.11,deficit,79.385,4,1
2026-04-07 04:30:00+00:00,80.496,171.523,-7.996,deficit,91.027,4,1
2026-04-07 04:45:00+00:00,78.477,193.479,-7.883,deficit,115.00200000000001,4,1
2026-04-07 05:00:00+00:00,103.471,208.087,-4.566,deficit,104.61599999999999,5,1
2026-04-07 05:15:00+00:00,93.013,93.013,2.012,surplus,0.0,5,1
2026-04-07 05:30:00+00:00,72.428,72.428,5.146,surplus,0.0,5,1
2026-04-07 05:45:00+00:00,93.76,93.76,4.625,surplus,0.0,5,1
2026-04-07 06:00:00+00:00,70.682,70.682,10.726,surplus,0.0,6,1
2026-04-07 06:15:00+00:00,27.826,27.826,8.175,surplus,0.0,6,1
2026-04-07 06:30:00+00:00,33.207,109.923,-0.422,deficit,76.71600000000001,6,1
2026-04-07 06:45:00+00:00,-265.85,97.9584,-2.387,deficit,363.8084,6,1
2026-04-07 07:00:00+00:00,85.649,59.4694,14.292,surplus,-26.1796,7,1
2026-04-07 07:15:00+00:00,80.834,48.21,8.535,surplus,-32.624,7,1
2026-04-07 07:30:00+00:00,10.886,10.886,7.507,surplus,0.0,7,1
2026-04-07 07:45:00+00:00,-272.075,-272.075,8.999,surplus,0.0,7,1
2026-04-07 08:00:00+00:00,-16.873,-16.873,18.035,surplus,0.0,8,1
2026-04-07 08:15:00+00:00,-136.646,-136.646,19.555,surplus,0.0,8,1
2026-04-07 08:30:00+00:00,-58.15,-58.15,13.208,surplus,0.0,8,1
2026-04-07 08:45:00+00:00,-476.565,-476.565,26.227,surplus,0.0,8,1
2026-04-07 09:00:00+00:00,0.437,0.437,7.121,surplus,0.0,9,1
2026-04-07 09:15:00+00:00,-5.412,-5.412,5.107,surplus,0.0,9,1
2026-04-07 09:30:00+00:00,18.878,-3.1451,8.645,surplus,-22.0231,9,1
2026-04-07 09:45:00+00:00,17.571,-5.8228,3.545,surplus,-23.393800000000002,9,1
2026-04-07 10:00:00+00:00,-1.271,-28.2573,9.969,surplus,-26.9863,10,1
2026-04-07 10:15:00+00:00,-18.219,-30.3507,8.798,surplus,-12.131699999999999,10,1
2026-04-07 10:30:00+00:00,1.077,-38.9135,21.023,surplus,-39.9905,10,1
2026-04-07 10:45:00+00:00,2.191,-42.1181,20.243,surplus,-44.3091,10,1
2026-04-07 11:00:00+00:00,32.004,-40.0326,9.069,surplus,-72.03659999999999,11,1
2026-04-07 11:15:00+00:00,20.634,-39.7344,12.427,surplus,-60.3684,11,1
2026-04-07 11:30:00+00:00,28.289,-43.0606,14.428,surplus,-71.34960000000001,11,1
2026-04-07 11:45:00+00:00,-20.53,-44.4001,15.579,surplus,-23.8701,11,1
2026-04-07 12:00:00+00:00,6.77,-47.6279,17.747,surplus,-54.39789999999999,12,1
2026-04-07 12:15:00+00:00,-2.778,-52.2866,18.965,surplus,-49.5086,12,1
2026-04-07 12:30:00+00:00,41.701,-49.4284,16.538,surplus,-91.1294,12,1
2026-04-07 12:45:00+00:00,49.088,-47.9163,21.723,surplus,-97.0043,12,1
2026-04-07 13:00:00+00:00,-2.078,-39.6314,31.596,surplus,-37.553399999999996,13,1
2026-04-07 13:15:00+00:00,26.573,-37.1588,28.16,surplus,-63.7318,13,1
2026-04-07 13:30:00+00:00,36.211,-36.6118,19.501,surplus,-72.8228,13,1
2026-04-07 13:45:00+00:00,30.147,-31.5943,20.677,surplus,-61.741299999999995,13,1
2026-04-07 14:00:00+00:00,-253.515,-253.515,33.699,surplus,0.0,14,1
2026-04-07 14:15:00+00:00,-86.231,-86.231,40.671,surplus,0.0,14,1
2026-04-07 14:30:00+00:00,-5.0,-8.5205,34.62,surplus,-3.5205,14,1
2026-04-07 14:45:00+00:00,14.226,-1.4975,32.472,surplus,-15.723500000000001,14,1
2026-04-07 15:00:00+00:00,2.539,2.539,31.153,surplus,0.0,15,1
2026-04-07 15:15:00+00:00,12.572,12.572,23.447,surplus,0.0,15,1
2026-04-07 15:30:00+00:00,-139.774,-139.774,23.168,surplus,0.0,15,1
2026-04-07 15:45:00+00:00,-13.737,-13.737,3.336,surplus,0.0,15,1
2026-04-07 16:00:00+00:00,-21.04,-21.04,15.075,surplus,0.0,16,1
2026-04-07 16:15:00+00:00,-18.591,-18.591,7.656,surplus,0.0,16,1
2026-04-07 16:30:00+00:00,84.491,154.209,-2.322,deficit,69.718,16,1
2026-04-07 16:45:00+00:00,102.866,189.948,-7.48,deficit,87.08200000000001,16,1
2026-04-07 17:00:00+00:00,101.314,157.7124,-9.551,deficit,56.39840000000001,17,1
2026-04-07 17:15:00+00:00,54.072,54.072,0.905,surplus,0.0,17,1
2026-04-07 17:30:00+00:00,99.418,217.349,-1.828,deficit,117.93099999999998,17,1
2026-04-07 17:45:00+00:00,94.804,230.813,-1.134,deficit,136.009,17,1
2026-04-07 18:00:00+00:00,114.373,231.11,-1.05,deficit,116.73700000000001,18,1
2026-04-07 18:15:00+00:00,107.833,107.833,7.764,surplus,0.0,18,1
2026-04-07 18:30:00+00:00,93.988,93.988,5.789,surplus,0.0,18,1
2026-04-07 18:45:00+00:00,13.689,13.689,0.641,surplus,0.0,18,1
2026-04-07 19:00:00+00:00,68.837,68.837,11.704,surplus,0.0,19,1
2026-04-07 19:15:00+00:00,45.544,45.544,4.406,surplus,0.0,19,1
2026-04-07 19:30:00+00:00,89.683,151.745,-1.722,deficit,62.062,19,1
2026-04-07 19:45:00+00:00,-221.146,-221.146,24.022,surplus,0.0,19,1
2026-04-07 20:00:00+00:00,102.293,151.481,-4.066,deficit,49.18799999999999,20,1
2026-04-07 20:15:00+00:00,-50.0,-50.0,11.895,surplus,0.0,20,1
2026-04-07 20:30:00+00:00,-50.0,-50.0,2.223,surplus,0.0,20,1
2026-04-07 20:45:00+00:00,-16.64,-16.64,1.51,surplus,0.0,20,1
2026-04-07 21:00:00+00:00,19.013,19.013,0.782,surplus,0.0,21,1
2026-04-07 21:15:00+00:00,60.084,60.084,4.157,surplus,0.0,21,1
2026-04-07 21:30:00+00:00,47.053,47.053,4.446,surplus,0.0,21,1
2026-04-07 21:45:00+00:00,40.551,40.551,5.341,surplus,0.0,21,1
2026-04-07 22:00:00+00:00,73.594,73.594,8.324,surplus,0.0,22,1
2026-04-07 22:15:00+00:00,60.552,60.552,9.607,surplus,0.0,22,1
2026-04-07 22:30:00+00:00,90.438,90.438,11.705,surplus,0.0,22,1
2026-04-07 22:45:00+00:00,80.541,80.541,10.911,surplus,0.0,22,1
2026-04-07 23:00:00+00:00,63.065,63.065,7.776,surplus,0.0,23,1
2026-04-07 23:15:00+00:00,51.778,51.778,8.588,surplus,0.0,23,1
2026-04-07 23:30:00+00:00,50.304,50.304,3.634,surplus,0.0,23,1
2026-04-07 23:45:00+00:00,46.313,46.313,7.521,surplus,0.0,23,1
2026-04-08 00:00:00+00:00,59.954,59.954,5.153,surplus,0.0,0,2
2026-04-08 00:15:00+00:00,51.72,51.72,7.172,surplus,0.0,0,2
2026-04-08 00:30:00+00:00,42.65,42.65,11.892,surplus,0.0,0,2
2026-04-08 00:45:00+00:00,57.054,57.054,12.205,surplus,0.0,0,2
2026-04-08 01:00:00+00:00,56.204,56.204,15.309,surplus,0.0,1,2
2026-04-08 01:15:00+00:00,52.143,52.143,16.819,surplus,0.0,1,2
2026-04-08 01:30:00+00:00,48.057,48.057,16.84,surplus,0.0,1,2
2026-04-08 01:45:00+00:00,61.611,61.611,13.907,surplus,0.0,1,2
2026-04-08 02:00:00+00:00,65.427,65.427,7.413,surplus,0.0,2,2
2026-04-08 02:15:00+00:00,57.592,57.592,14.719,surplus,0.0,2,2
2026-04-08 02:30:00+00:00,92.581,92.581,11.464,surplus,0.0,2,2
2026-04-08 02:45:00+00:00,100.58,100.58,10.217,surplus,0.0,2,2
2026-04-08 03:00:00+00:00,111.072,102.9319,20.237,surplus,-8.140100000000004,3,2
2026-04-08 03:15:00+00:00,101.587,101.587,20.697,surplus,0.0,3,2
2026-04-08 03:30:00+00:00,116.153,111.7094,20.949,surplus,-4.4436000000000035,3,2
2026-04-08 03:45:00+00:00,104.429,104.429,15.007,surplus,0.0,3,2
2026-04-08 04:00:00+00:00,104.323,104.323,1.975,surplus,0.0,4,2
2026-04-08 04:15:00+00:00,143.734,133.71,12.661,surplus,-10.024000000000001,4,2
2026-04-08 04:30:00+00:00,105.139,105.139,8.178,surplus,0.0,4,2
2026-04-08 04:45:00+00:00,114.948,114.948,1.935,surplus,0.0,4,2
2026-04-08 05:00:00+00:00,109.496,109.496,7.575,surplus,0.0,5,2
2026-04-08 05:15:00+00:00,107.063,107.063,12.75,surplus,0.0,5,2
2026-04-08 05:30:00+00:00,106.19,106.19,17.961,surplus,0.0,5,2
2026-04-08 05:45:00+00:00,100.29,100.29,8.765,surplus,0.0,5,2
2026-04-08 06:00:00+00:00,94.772,203.599,-0.946,deficit,108.82699999999998,6,2
2026-04-08 06:15:00+00:00,105.936,159.907,-1.991,deficit,53.971000000000004,6,2
2026-04-08 06:30:00+00:00,91.638,141.2932,-16.691,deficit,49.65520000000001,6,2
2026-04-08 06:45:00+00:00,82.141,127.5681,-11.103,deficit,45.427099999999996,6,2
2026-04-08 07:00:00+00:00,108.871,140.019,-8.131,deficit,31.14800000000001,7,2
2026-04-08 07:15:00+00:00,68.284,107.14,-2.258,deficit,38.855999999999995,7,2
2026-04-08 07:30:00+00:00,85.158,85.158,-10.684,deficit,0.0,7,2
2026-04-08 07:45:00+00:00,103.424,103.424,-11.551,deficit,0.0,7,2
2026-04-08 08:00:00+00:00,122.514,122.514,-9.165,deficit,0.0,8,2
2026-04-08 08:15:00+00:00,82.177,82.177,-15.967,deficit,0.0,8,2
2026-04-08 08:30:00+00:00,42.671,42.671,-10.342,deficit,0.0,8,2
2026-04-08 08:45:00+00:00,24.808,24.808,-6.276,deficit,0.0,8,2
2026-04-08 09:00:00+00:00,-11.887,-11.887,5.824,surplus,0.0,9,2
2026-04-08 09:15:00+00:00,13.576,0.0,9.941,surplus,-13.576,9,2
2026-04-08 09:30:00+00:00,13.933,-1.199,24.878,surplus,-15.132,9,2
2026-04-08 09:45:00+00:00,24.405,-5.5,25.723,surplus,-29.905,9,2
2026-04-08 10:00:00+00:00,43.562,-9.9614,53.92,surplus,-53.523399999999995,10,2
2026-04-08 10:15:00+00:00,23.59,-15.8347,32.129,surplus,-39.4247,10,2
2026-04-08 10:30:00+00:00,66.319,-16.4197,29.665,surplus,-82.7387,10,2
2026-04-08 10:45:00+00:00,28.011,-24.2854,29.769,surplus,-52.2964,10,2
2026-04-08 11:00:00+00:00,19.488,-24.695,12.393,surplus,-44.183,11,2
2026-04-08 11:15:00+00:00,-1.229,-24.9215,3.799,surplus,-23.692500000000003,11,2
2026-04-08 11:30:00+00:00,-0.498,-24.9461,30.146,surplus,-24.4481,11,2
2026-04-08 11:45:00+00:00,9.63,-25.0433,27.145,surplus,-34.6733,11,2
2026-04-08 12:00:00+00:00,31.559,-22.5702,28.866,surplus,-54.1292,12,2
2026-04-08 12:15:00+00:00,14.788,-20.5628,29.093,surplus,-35.3508,12,2
2026-04-08 12:30:00+00:00,7.395,-19.2313,2.082,surplus,-26.6263,12,2
2026-04-08 12:45:00+00:00,24.098,24.098,-4.132,deficit,0.0,12,2
2026-04-08 13:00:00+00:00,-21.998,-21.998,17.836,surplus,0.0,13,2
2026-04-08 13:15:00+00:00,25.121,25.121,-4.147,deficit,0.0,13,2
2026-04-08 13:30:00+00:00,46.689,46.689,-2.138,deficit,0.0,13,2
2026-04-08 13:45:00+00:00,43.001,0.17,1.671,surplus,-42.830999999999996,13,2
2026-04-08 14:00:00+00:00,22.445,0.88,21.195,surplus,-21.565,14,2
2026-04-08 14:15:00+00:00,23.497,0.0,26.645,surplus,-23.497,14,2
2026-04-08 14:30:00+00:00,18.893,1.36,24.383,surplus,-17.533,14,2
2026-04-08 14:45:00+00:00,36.063,36.063,25.069,surplus,0.0,14,2
2026-04-08 15:00:00+00:00,51.586,80.7703,-11.514,deficit,29.184300000000007,15,2
2026-04-08 15:15:00+00:00,88.83,98.67,-8.88,deficit,9.840000000000003,15,2
2026-04-08 15:30:00+00:00,55.241,55.241,5.003,surplus,0.0,15,2
2026-04-08 15:45:00+00:00,91.693,145.222,-0.53,deficit,53.52900000000001,15,2
2026-04-08 16:00:00+00:00,96.527,132.043,-16.04,deficit,35.516000000000005,16,2
2026-04-08 16:15:00+00:00,157.287,157.287,-7.6,deficit,0.0,16,2
2026-04-08 16:30:00+00:00,168.238,168.238,-6.021,deficit,0.0,16,2
2026-04-08 16:45:00+00:00,73.737,183.832,-1.848,deficit,110.095,16,2
2026-04-08 17:00:00+00:00,105.926,105.926,3.908,surplus,0.0,17,2
2026-04-08 17:15:00+00:00,112.647,112.647,3.998,surplus,0.0,17,2
2026-04-08 17:30:00+00:00,125.037,125.037,3.049,surplus,0.0,17,2
2026-04-08 17:45:00+00:00,111.835,203.555,-7.945,deficit,91.72000000000001,17,2
2026-04-08 18:00:00+00:00,120.217,209.77,-4.889,deficit,89.55300000000001,18,2
2026-04-08 18:15:00+00:00,143.568,180.521,-3.51,deficit,36.952999999999975,18,2
2026-04-08 18:30:00+00:00,110.577,172.119,-4.579,deficit,61.542,18,2
2026-04-08 18:45:00+00:00,63.193,164.9517,-3.555,deficit,101.75869999999999,18,2
2026-04-08 19:00:00+00:00,126.695,164.593,-7.457,deficit,37.897999999999996,19,2
2026-04-08 19:15:00+00:00,99.392,148.445,-12.151,deficit,49.053,19,2
2026-04-08 19:30:00+00:00,93.557,141.614,-10.947,deficit,48.057,19,2
2026-04-08 19:45:00+00:00,99.615,136.4069,-6.591,deficit,36.79190000000001,19,2
2026-04-08 20:00:00+00:00,100.84,100.84,1.69,surplus,0.0,20,2
2026-04-08 20:15:00+00:00,13.562,13.562,3.399,surplus,0.0,20,2
2026-04-08 20:30:00+00:00,72.505,72.505,2.834,surplus,0.0,20,2
2026-04-08 20:45:00+00:00,97.752,97.752,8.736,surplus,0.0,20,2
2026-04-08 21:00:00+00:00,77.269,77.269,4.849,surplus,0.0,21,2
2026-04-08 21:15:00+00:00,87.502,87.502,4.079,surplus,0.0,21,2
2026-04-08 21:30:00+00:00,78.32,78.32,4.506,surplus,0.0,21,2
2026-04-08 21:45:00+00:00,83.327,83.327,2.276,surplus,0.0,21,2
2026-04-08 22:00:00+00:00,133.009,144.254,-0.266,deficit,11.245000000000005,22,2
2026-04-08 22:15:00+00:00,106.237,106.237,1.548,surplus,0.0,22,2
2026-04-08 22:30:00+00:00,105.864,105.864,1.473,surplus,0.0,22,2
2026-04-08 22:45:00+00:00,92.512,92.512,4.301,surplus,0.0,22,2
2026-04-08 23:00:00+00:00,96.473,96.473,0.508,surplus,0.0,23,2
2026-04-08 23:15:00+00:00,91.426,134.387,-1.337,deficit,42.961,23,2
2026-04-08 23:30:00+00:00,127.33,134.288,-4.468,deficit,6.958000000000013,23,2
2026-04-08 23:45:00+00:00,99.408,133.188,-3.465,deficit,33.77999999999999,23,2
2026-04-09 00:00:00+00:00,134.707,134.707,-1.418,deficit,0.0,0,3
2026-04-09 00:15:00+00:00,82.446,126.61,-2.391,deficit,44.164,0,3
2026-04-09 00:30:00+00:00,81.024,81.024,2.237,surplus,0.0,0,3
2026-04-09 00:45:00+00:00,87.258,127.523,-0.011,deficit,40.265,0,3
2026-04-09 01:00:00+00:00,56.751,56.751,1.071,surplus,0.0,1,3
2026-04-09 01:15:00+00:00,84.073,117.183,-1.978,deficit,33.110000000000014,1,3
2026-04-09 01:30:00+00:00,68.382,119.207,-2.925,deficit,50.82499999999999,1,3
2026-04-09 01:45:00+00:00,68.749,68.749,0.055,surplus,0.0,1,3
2026-04-09 02:00:00+00:00,62.845,62.845,1.085,surplus,0.0,2,3
2026-04-09 02:15:00+00:00,72.122,134.0346,-0.066,deficit,61.91260000000001,2,3
2026-04-09 02:30:00+00:00,59.392,59.392,0.2,surplus,0.0,2,3
2026-04-09 02:45:00+00:00,91.794,135.883,-3.726,deficit,44.08900000000001,2,3
2026-04-09 03:00:00+00:00,110.379,137.9415,-3.828,deficit,27.562499999999986,3,3
2026-04-09 03:15:00+00:00,102.956,137.9415,-2.535,deficit,34.98549999999999,3,3
2026-04-09 03:30:00+00:00,94.02,136.8375,-8.531,deficit,42.81750000000001,3,3
2026-04-09 03:45:00+00:00,100.364,144.1,-7.709,deficit,43.73599999999999,3,3
2026-04-09 04:00:00+00:00,-11.846,-11.846,2.169,surplus,0.0,4,3
2026-04-09 04:15:00+00:00,152.01,156.6633,-3.641,deficit,4.6533000000000015,4,3
2026-04-09 04:30:00+00:00,145.895,171.545,-3.797,deficit,25.649999999999977,4,3
2026-04-09 04:45:00+00:00,194.888,194.888,-9.64,deficit,0.0,4,3
2026-04-09 05:00:00+00:00,126.325,173.58,-5.964,deficit,47.25500000000001,5,3
2026-04-09 05:15:00+00:00,106.502,171.743,-0.601,deficit,65.241,5,3
2026-04-09 05:30:00+00:00,93.789,93.789,1.139,surplus,0.0,5,3
2026-04-09 05:45:00+00:00,104.352,104.352,11.721,surplus,0.0,5,3
2026-04-09 06:00:00+00:00,114.704,114.704,2.599,surplus,0.0,6,3
2026-04-09 06:15:00+00:00,83.978,83.978,4.628,surplus,0.0,6,3
2026-04-09 06:30:00+00:00,87.923,87.923,11.604,surplus,0.0,6,3
2026-04-09 06:45:00+00:00,66.277,66.277,24.117,surplus,0.0,6,3
2026-04-09 07:00:00+00:00,36.887,36.887,13.673,surplus,0.0,7,3
2026-04-09 07:15:00+00:00,12.111,12.111,6.523,surplus,0.0,7,3
2026-04-09 07:30:00+00:00,-119.788,-119.788,3.574,surplus,0.0,7,3
2026-04-09 07:45:00+00:00,-2.979,-2.979,14.365,surplus,0.0,7,3
2026-04-09 08:00:00+00:00,9.721,9.721,11.333,surplus,0.0,8,3
2026-04-09 08:15:00+00:00,14.471,14.471,13.37,surplus,0.0,8,3
2026-04-09 08:30:00+00:00,2.439,2.439,23.653,surplus,0.0,8,3
2026-04-09 08:45:00+00:00,27.078,9.95,25.81,surplus,-17.128,8,3
2026-04-09 09:00:00+00:00,18.61,1.6791,19.33,surplus,-16.9309,9,3
2026-04-09 09:15:00+00:00,-11.878,-11.878,6.518,surplus,0.0,9,3
2026-04-09 09:30:00+00:00,22.765,-9.579,10.522,surplus,-32.344,9,3
2026-04-09 09:45:00+00:00,100.055,100.055,-1.059,deficit,0.0,9,3
2026-04-09 10:00:00+00:00,98.861,-0.011,5.268,surplus,-98.872,10,3
2026-04-09 10:15:00+00:00,91.917,-0.11,5.861,surplus,-92.027,10,3
2026-04-09 10:30:00+00:00,11.756,-0.0748,3.103,surplus,-11.8308,10,3
2026-04-09 10:45:00+00:00,-5.0,-5.0,3.807,surplus,0.0,10,3
2026-04-09 11:00:00+00:00,127.21,127.21,-3.031,deficit,0.0,11,3
2026-04-09 11:15:00+00:00,86.341,86.341,-1.261,deficit,0.0,11,3
2026-04-09 11:30:00+00:00,38.125,38.125,-2.777,deficit,0.0,11,3
2026-04-09 11:45:00+00:00,2.662,-17.1381,15.154,surplus,-19.8001,11,3
2026-04-09 12:00:00+00:00,-5.459,-18.0908,24.017,surplus,-12.631800000000002,12,3
2026-04-09 12:15:00+00:00,2.401,-14.3135,7.408,surplus,-16.7145,12,3
2026-04-09 12:30:00+00:00,38.558,-11.5108,20.033,surplus,-50.068799999999996,12,3
2026-04-09 12:45:00+00:00,1.896,-10.3347,13.933,surplus,-12.230699999999999,12,3
2026-04-09 13:00:00+00:00,-7.988,-7.988,4.869,surplus,0.0,13,3
2026-04-09 13:15:00+00:00,-25.962,-25.962,10.277,surplus,0.0,13,3
2026-04-09 13:30:00+00:00,-35.293,-35.293,17.06,surplus,0.0,13,3
2026-04-09 13:45:00+00:00,9.172,0.12,19.017,surplus,-9.052000000000001,13,3
2026-04-09 14:00:00+00:00,-101.689,-101.689,11.325,surplus,0.0,14,3
2026-04-09 14:15:00+00:00,-26.191,-26.191,14.323,surplus,0.0,14,3
2026-04-09 14:30:00+00:00,28.833,28.833,8.962,surplus,0.0,14,3
2026-04-09 14:45:00+00:00,147.539,168.41,-0.413,deficit,20.87100000000001,14,3
2026-04-09 15:00:00+00:00,96.49,96.49,-1.356,deficit,0.0,15,3
2026-04-09 15:15:00+00:00,-13.603,-13.603,4.785,surplus,0.0,15,3
2026-04-09 15:30:00+00:00,-16.11,-16.11,0.199,surplus,0.0,15,3
2026-04-09 15:45:00+00:00,80.951,127.666,-1.358,deficit,46.715,15,3
2026-04-09 16:00:00+00:00,-19.128,-19.128,14.477,surplus,0.0,16,3
2026-04-09 16:15:00+00:00,-15.793,-15.793,4.89,surplus,0.0,16,3
2026-04-09 16:30:00+00:00,38.413,38.413,1.661,surplus,0.0,16,3
2026-04-09 16:45:00+00:00,48.386,48.386,0.233,surplus,0.0,16,3
2026-04-09 17:00:00+00:00,10.479,10.479,13.822,surplus,0.0,17,3
2026-04-09 17:15:00+00:00,42.246,42.246,6.006,surplus,0.0,17,3
2026-04-09 17:30:00+00:00,2.215,2.215,11.096,surplus,0.0,17,3
2026-04-09 17:45:00+00:00,35.498,35.498,5.318,surplus,0.0,17,3
2026-04-09 18:00:00+00:00,39.906,39.906,7.007,surplus,0.0,18,3
2026-04-09 18:15:00+00:00,35.653,35.653,5.543,surplus,0.0,18,3
2026-04-09 18:30:00+00:00,18.433,18.433,7.194,surplus,0.0,18,3
2026-04-09 18:45:00+00:00,11.025,11.025,9.831,surplus,0.0,18,3
2026-04-09 19:00:00+00:00,4.993,4.993,4.99,surplus,0.0,19,3
2026-04-09 19:15:00+00:00,27.45,27.45,7.444,surplus,0.0,19,3
2026-04-09 19:30:00+00:00,-4.109,-4.109,11.194,surplus,0.0,19,3
2026-04-09 19:45:00+00:00,-36.821,-36.821,23.195,surplus,0.0,19,3
2026-04-09 20:00:00+00:00,63.857,135.223,-0.023,deficit,71.36600000000001,20,3
2026-04-09 20:15:00+00:00,45.961,122.067,-0.537,deficit,76.106,20,3
2026-04-09 20:30:00+00:00,-16.637,-16.637,4.371,surplus,0.0,20,3
2026-04-09 20:45:00+00:00,-15.249,-15.249,0.343,surplus,0.0,20,3
2026-04-09 21:00:00+00:00,60.464,179.234,-2.118,deficit,118.77000000000001,21,3
2026-04-09 21:15:00+00:00,68.503,127.6,-3.587,deficit,59.096999999999994,21,3
2026-04-09 21:30:00+00:00,57.139,157.52,-8.099,deficit,100.381,21,3
2026-04-09 21:45:00+00:00,-17.235,-17.235,1.252,surplus,0.0,21,3
2026-04-09 22:00:00+00:00,58.433,175.846,-1.028,deficit,117.41300000000001,22,3
2026-04-09 22:15:00+00:00,59.077,59.077,2.863,surplus,0.0,22,3
