crps,crossing_rate,sharpness_50,coverage_50,sharpness_80,coverage_80,lead_time,q50_mae
3.105712344610291,0.00868886068534609,7.084830173155508,0.5016108561944743,14.668484488028414,0.8103094796446354,12,4.336342012243449
2.5251710464641217,0.008215158924205379,5.609805955911793,0.4878239608801956,11.502855558799258,0.7948166259168704,9,3.5037228363060064
2.080173807389155,0.004153498871331828,4.101250149241893,0.48577878103837474,8.288714592596012,0.771196388261851,6,2.8403215377284914
1.6154382051475409,0.006960137394920004,2.780971282498953,0.47690499864412905,5.804324293029522,0.7630841543885022,3,2.14115866433487
1.1554578751280764,0.03371495537726494,1.533727177769666,0.46065086090327234,3.443584436636211,0.7616514919318489,0,1.4489004722047107
