Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
8.11.2025;75;18:30 - 18:45;335.1;153.6;26.4;34.7;-8.3;137.28;61.1
8.11.2025;76;18:45 - 19:00;256.5;125.2;10.0;29.3;-19.3;137.13;39.3
8.11.2025;77;19:00 - 19:15;395.9;1,143.4;30.3;31.0;-0.7;134.07;61.3
8.11.2025;78;19:15 - 19:30;189.0;365.5;14.9;11.9;3.0;134.49;26.8
8.11.2025;79;19:30 - 19:45;223.0;397.9;16.1;6.0;10.1;131.35;22.1
8.11.2025;80;19:45 - 20:00;187.2;410.2;9.0;8.0;1.0;123.25;17.0
8.11.2025;81;20:00 - 20:15;260.9;211.7;18.3;32.3;-14.0;128.10;50.6
8.11.2025;82;20:15 - 20:30;267.3;209.9;23.8;32.4;-8.6;124.48;56.2
8.11.2025;83;20:30 - 20:45;181.6;159.2;20.8;30.7;-9.9;118.03;51.5
8.11.2025;84;20:45 - 21:00;351.8;567.3;25.3;52.2;-26.9;109.53;77.5
8.11.2025;85;21:00 - 21:15;325.8;2,520.9;29.9;17.2;12.7;119.52;47.1
8.11.2025;86;21:15 - 21:30;310.3;2,524.9;61.3;47.7;13.6;111.56;109.0
8.11.2025;87;21:30 - 21:45;344.8;2,701.3;44.8;34.8;10.0;105.51;79.6
8.11.2025;88;21:45 - 22:00;436.0;2,566.4;32.5;38.5;-6.0;96.08;71.0
8.11.2025;89;22:00 - 22:15;427.8;303.4;40.3;27.7;12.6;112.15;68.0
8.11.2025;90;22:15 - 22:30;2,378.4;395.9;15.3;18.0;-2.7;104.74;33.3
8.11.2025;91;22:30 - 22:45;1,157.8;328.4;23.7;31.4;-7.7;104.03;55.1
8.11.2025;92;22:45 - 23:00;1,099.7;509.4;28.0;53.4;-25.4;95.72;81.4
8.11.2025;93;23:00 - 23:15;309.0;233.7;26.6;17.3;9.3;104.68;43.9
8.11.2025;94;23:15 - 23:30;311.4;324.1;13.4;26.4;-13.0;100.03;39.8
8.11.2025;95;23:30 - 23:45;167.2;322.2;18.4;37.6;-19.2;95.25;56.0
8.11.2025;96;23:45 - 00:00;286.4;223.9;50.0;68.9;-18.9;87.38;118.9
9.11.2025;1;00:00 - 00:15;48.8;76.9;12.9;3.4;9.5;109.44;16.3
9.11.2025;2;00:15 - 00:30;54.2;60.8;11.4;2.8;8.6;96.91;14.2
9.11.2025;3;00:30 - 00:45;53.9;125.1;7.9;11.6;-3.7;101.22;19.5
9.11.2025;4;00:45 - 01:00;53.3;209.0;13.4;34.3;-20.9;90.01;47.7
9.11.2025;5;01:00 - 01:15;44.2;89.0;20.0;2.0;18.0;98.90;22.0
9.11.2025;6;01:15 - 01:30;29.3;36.8;3.0;13.8;-10.8;95.36;16.8
9.11.2025;7;01:30 - 01:45;52.5;32.7;11.8;9.7;2.1;94.31;21.5
9.11.2025;8;01:45 - 02:00;23.3;84.7;1.0;10.7;-9.7;94.82;11.7
9.11.2025;9;02:00 - 02:15;35.6;23.7;0.0;0.0;0.0;;0.0
9.11.2025;10;02:15 - 02:30;28.6;33.7;5.0;12.0;-7.0;91.69;17.0
9.11.2025;11;02:30 - 02:45;36.6;24.0;3.3;2.3;1.0;88.91;5.6
9.11.2025;12;02:45 - 03:00;26.6;212.4;1.0;16.1;-15.1;90.27;17.1
9.11.2025;13;03:00 - 03:15;152.3;33.2;12.4;0.8;11.6;92.12;13.2
9.11.2025;14;03:15 - 03:30;21.7;97.4;1.0;9.0;-8.0;90.08;10.0
9.11.2025;15;03:30 - 03:45;20.7;153.0;0.0;3.2;-3.2;89.73;3.2
9.11.2025;16;03:45 - 04:00;28.0;36.7;3.7;14.0;-10.3;90.07;17.7
9.11.2025;17;04:00 - 04:15;47.3;50.6;10.9;2.0;8.9;90.64;12.9
9.11.2025;18;04:15 - 04:30;14.0;50.6;0.5;0.1;0.4;89.19;0.6
9.11.2025;19;04:30 - 04:45;25.9;28.6;0.4;0.0;0.4;89.77;0.4
9.11.2025;20;04:45 - 05:00;21.9;34.6;0.4;8.0;-7.6;86.36;8.4
9.11.2025;21;05:00 - 05:15;32.7;34.9;4.8;3.8;1.0;88.59;8.6
9.11.2025;22;05:15 - 05:30;34.7;53.4;8.8;12.4;-3.6;88.93;21.2
9.11.2025;23;05:30 - 05:45;46.7;64.9;4.8;7.8;-3.0;89.44;12.6
9.11.2025;24;05:45 - 06:00;123.8;51.7;15.4;19.5;-4.1;91.45;34.9
9.11.2025;25;06:00 - 06:15;47.0;299.3;6.1;28.0;-21.9;88.19;34.1
9.11.2025;26;06:15 - 06:30;25.0;285.1;2.1;11.8;-9.7;86.79;13.9
9.11.2025;27;06:30 - 06:45;36.2;56.8;13.3;14.0;-0.7;91.01;27.3
9.11.2025;28;06:45 - 07:00;198.0;147.9;30.1;24.0;6.1;93.84;54.1
9.11.2025;29;07:00 - 07:15;44.8;173.3;4.0;19.0;-15.0;89.88;23.0
9.11.2025;30;07:15 - 07:30;99.1;183.5;10.1;31.8;-21.7;90.02;41.9
9.11.2025;31;07:30 - 07:45;53.8;38.0;6.5;6.5;0.0;105.67;13.0
9.11.2025;32;07:45 - 08:00;413.9;58.9;24.3;5.1;19.2;98.15;29.4
9.11.2025;33;08:00 - 08:15;68.5;163.0;8.0;19.6;-11.6;100.69;27.6
9.11.2025;34;08:15 - 08:30;123.6;40.5;3.8;9.1;-5.3;92.90;12.9
9.11.2025;35;08:30 - 08:45;74.2;32.8;3.5;8.3;-4.8;92.75;11.8
9.11.2025;36;08:45 - 09:00;76.0;61.0;24.0;12.2;11.8;87.17;36.2
9.11.2025;37;09:00 - 09:15;189.1;238.8;32.7;37.9;-5.2;109.43;70.6
9.11.2025;38;09:15 - 09:30;290.5;40.3;13.5;10.2;3.3;96.38;23.7
9.11.2025;39;09:30 - 09:45;511.3;118.0;24.0;35.4;-11.4;95.65;59.4
9.11.2025;40;09:45 - 10:00;214.8;117.5;26.1;61.7;-35.6;92.38;87.8
9.11.2025;41;10:00 - 10:15;438.8;356.2;37.4;66.5;-29.1;91.89;103.9
9.11.2025;42;10:15 - 10:30;187.1;257.3;32.6;60.8;-28.2;89.35;93.4
9.11.2025;43;10:30 - 10:45;142.2;192.8;10.0;30.4;-20.4;93.70;40.4
9.11.2025;44;10:45 - 11:00;90.5;198.7;27.1;42.4;-15.3;93.26;69.5
9.11.2025;45;11:00 - 11:15;142.9;164.1;11.1;19.3;-8.2;103.37;30.4
9.11.2025;46;11:15 - 11:30;86.9;159.9;27.0;33.9;-6.9;115.95;60.9
9.11.2025;47;11:30 - 11:45;169.5;135.0;18.7;19.8;-1.1;96.21;38.5
9.11.2025;48;11:45 - 12:00;93.2;164.5;19.8;22.1;-2.3;93.77;41.9
9.11.2025;49;12:00 - 12:15;311.3;236.8;23.0;24.1;-1.1;101.04;47.1
9.11.2025;50;12:15 - 12:30;249.1;150.7;17.3;18.2;-0.9;95.99;35.5
9.11.2025;51;12:30 - 12:45;258.8;176.8;10.0;15.0;-5.0;93.36;25.0
9.11.2025;52;12:45 - 13:00;225.7;83.1;8.1;11.1;-3.0;89.77;19.2
9.11.2025;53;13:00 - 13:15;292.7;756.9;14.2;14.2;0.0;99.19;28.4
9.11.2025;54;13:15 - 13:30;388.7;123.7;14.4;13.2;1.2;89.50;27.6
9.11.2025;55;13:30 - 13:45;115.7;310.9;4.9;7.3;-2.4;94.05;12.2
9.11.2025;56;13:45 - 14:00;145.6;143.0;6.0;69.4;-63.4;93.29;75.4
9.11.2025;57;14:00 - 14:15;1,316.9;137.6;22.5;15.6;6.9;94.83;38.1
9.11.2025;58;14:15 - 14:30;163.0;226.7;22.7;15.7;7.0;91.53;38.4
9.11.2025;59;14:30 - 14:45;129.3;311.1;25.3;12.3;13.0;97.38;37.6
9.11.2025;60;14:45 - 15:00;175.0;182.9;27.9;8.9;19.0;103.02;36.8
9.11.2025;61;15:00 - 15:15;80.0;60.4;11.3;11.3;0.0;91.65;22.6
9.11.2025;62;15:15 - 15:30;89.7;93.6;10.8;10.8;0.0;96.55;21.6
9.11.2025;63;15:30 - 15:45;147.1;185.5;26.5;23.0;3.5;104.33;49.5
9.11.2025;64;15:45 - 16:00;182.4;217.6;26.0;29.0;-3.0;115.44;55.0
9.11.2025;65;16:00 - 16:15;147.7;216.7;15.5;20.6;-5.1;67.64;36.1
9.11.2025;66;16:15 - 16:30;219.4;167.4;15.9;20.3;-4.4;107.96;36.2
9.11.2025;67;16:30 - 16:45;245.7;152.2;16.3;50.2;-33.9;121.16;66.5
9.11.2025;68;16:45 - 17:00;286.7;157.3;31.5;50.4;-18.9;125.36;81.9
9.11.2025;69;17:00 - 17:15;348.0;92.5;18.9;11.3;7.6;120.96;30.2
9.11.2025;70;17:15 - 17:30;115.5;140.9;8.8;18.8;-10.0;75.74;27.6
9.11.2025;71;17:30 - 17:45;116.5;171.7;7.5;16.1;-8.6;127.94;23.6
9.11.2025;72;17:45 - 18:00;721.5;249.1;2.0;28.6;-26.6;124.51;30.6
9.11.2025;73;18:00 - 18:15;69.1;145.8;8.2;23.2;-15.0;125.73;31.4
9.11.2025;74;18:15 - 18:30;116.2;104.2;7.1;13.1;-6.0;123.16;20.2
9.11.2025;75;18:30 - 18:45;123.1;192.4;6.9;14.2;-7.3;127.10;21.1
9.11.2025;76;18:45 - 19:00;498.4;253.3;6.6;47.9;-41.3;118.48;54.5
9.11.2025;77;19:00 - 19:15;152.8;157.4;18.9;45.2;-26.3;129.95;64.1
9.11.2025;78;19:15 - 19:30;136.2;274.9;17.6;48.4;-30.8;125.49;66.0
9.11.2025;79;19:30 - 19:45;115.0;346.4;30.0;58.2;-28.2;119.63;88.2
9.11.2025;80;19:45 - 20:00;263.1;371.8;52.5;60.4;-7.9;107.03;112.9
9.11.2025;81;20:00 - 20:15;243.0;198.2;34.3;18.6;15.7;107.76;52.9
9.11.2025;82;20:15 - 20:30;222.0;156.2;16.2;13.2;3.0;95.45;29.4
9.11.2025;83;20:30 - 20:45;167.0;137.3;19.9;14.7;5.2;91.50;34.6
9.11.2025;84;20:45 - 21:00;170.0;210.3;13.3;20.3;-7.0;90.74;33.6
9.11.2025;85;21:00 - 21:15;429.3;453.1;37.0;40.4;-3.4;106.35;77.4
9.11.2025;86;21:15 - 21:30;722.1;390.3;18.1;25.5;-7.4;92.58;43.6
9.11.2025;87;21:30 - 21:45;416.9;345.3;22.6;37.0;-14.4;96.96;59.6
9.11.2025;88;21:45 - 22:00;560.5;198.3;22.7;47.1;-24.4;93.22;69.8
9.11.2025;89;22:00 - 22:15;465.0;388.1;39.2;36.2;3.0;105.68;75.4
9.11.2025;90;22:15 - 22:30;366.4;113.2;12.2;20.3;-8.1;94.33;32.5
9.11.2025;91;22:30 - 22:45;273.1;141.3;5.6;25.5;-19.9;94.27;31.1
9.11.2025;92;22:45 - 23:00;304.6;105.4;17.6;19.4;-1.8;88.81;37.0
9.11.2025;93;23:00 - 23:15;75.9;94.6;8.9;12.0;-3.1;102.34;20.9
9.11.2025;94;23:15 - 23:30;52.5;60.1;13.0;28.0;-15.0;93.26;41.0
9.11.2025;95;23:30 - 23:45;71.0;97.1;15.4;37.4;-22.0;88.01;52.8
9.11.2025;96;23:45 - 00:00;93.5;154.4;17.0;38.0;-21.0;85.64;55.0
10.11.2025;1;00:00 - 00:15;58.7;185.2;22.3;8.4;13.9;91.74;30.7
10.11.2025;2;00:15 - 00:30;51.2;92.0;6.6;16.1;-9.5;87.82;22.7
10.11.2025;3;00:30 - 00:45;34.7;41.1;3.0;10.0;-7.0;86.59;13.0
10.11.2025;4;00:45 - 01:00;28.4;700.2;2.7;22.6;-19.9;86.61;25.3
10.11.2025;5;01:00 - 01:15;161.9;31.2;6.0;3.4;2.6;89.19;9.4
10.11.2025;6;01:15 - 01:30;26.9;38.2;1.0;6.4;-5.4;87.82;7.4
10.11.2025;7;01:30 - 01:45;77.5;70.2;13.1;18.5;-5.4;87.91;31.6
10.11.2025;8;01:45 - 02:00;77.9;506.5;13.0;24.4;-11.4;88.26;37.4
10.11.2025;9;02:00 - 02:15;36.8;109.9;3.2;10.2;-7.0;89.93;13.4
10.11.2025;10;02:15 - 02:30;35.9;1,324.1;0.0;18.5;-18.5;88.08;18.5
10.11.2025;11;02:30 - 02:45;39.9;568.9;8.0;19.0;-11.0;87.17;27.0
10.11.2025;12;02:45 - 03:00;45.9;235.0;9.7;32.2;-22.5;86.34;41.9
10.11.2025;13;03:00 - 03:15;26.1;33.1;0.1;8.0;-7.9;85.81;8.1
10.11.2025;14;03:15 - 03:30;34.4;42.4;2.4;9.3;-6.9;86.62;11.7
10.11.2025;15;03:30 - 03:45;30.7;59.1;4.7;6.0;-1.3;86.57;10.7
10.11.2025;16;03:45 - 04:00;34.8;57.5;6.6;8.4;-1.8;86.45;15.0
10.11.2025;17;04:00 - 04:15;91.0;101.7;19.3;18.7;0.6;87.11;38.0
10.11.2025;18;04:15 - 04:30;59.3;79.5;30.2;35.6;-5.4;87.99;65.8
10.11.2025;19;04:30 - 04:45;554.4;40.3;15.7;8.0;7.7;87.47;23.7
10.11.2025;20;04:45 - 05:00;51.5;51.5;20.3;12.0;8.3;87.37;32.3
10.11.2025;21;05:00 - 05:15;59.2;130.0;15.0;78.3;-63.3;87.11;93.3
10.11.2025;22;05:15 - 05:30;88.2;101.1;17.2;62.3;-45.1;89.49;79.5
10.11.2025;23;05:30 - 05:45;114.2;76.6;12.0;38.3;-26.3;91.64;50.3
10.11.2025;24;05:45 - 06:00;102.2;127.9;22.0;59.0;-37.0;90.08;81.0
10.11.2025;25;06:00 - 06:15;51.0;897.1;3.0;69.1;-66.1;88.24;72.1
10.11.2025;26;06:15 - 06:30;254.2;258.4;9.0;44.0;-35.0;99.26;53.0
10.11.2025;27;06:30 - 06:45;79.9;817.0;17.0;37.0;-20.0;117.37;54.0
10.11.2025;28;06:45 - 07:00;42.7;64.0;5.0;4.0;1.0;132.89;9.0
10.11.2025;29;07:00 - 07:15;67.9;2,311.1;6.9;66.3;-59.4;128.68;73.2
10.11.2025;30;07:15 - 07:30;86.9;1,979.4;12.5;68.9;-56.4;131.72;81.4
10.11.2025;31;07:30 - 07:45;3,169.7;2,367.9;24.7;57.2;-32.5;139.06;81.9
10.11.2025;32;07:45 - 08:00;4,662.9;1,132.7;35.4;63.5;-28.1;145.74;98.9
10.11.2025;33;08:00 - 08:15;281.7;2,932.7;24.0;54.7;-30.7;156.90;78.7
10.11.2025;34;08:15 - 08:30;506.5;1,660.3;9.1;62.4;-53.3;158.70;71.5
10.11.2025;35;08:30 - 08:45;211.0;1,351.0;47.5;85.3;-37.8;158.03;132.8
10.11.2025;36;08:45 - 09:00;131.8;2,851.1;25.8;95.1;-69.3;138.38;120.9
10.11.2025;37;09:00 - 09:15;7,920.4;5,021.6;25.1;35.0;-9.9;150.70;60.1
10.11.2025;38;09:15 - 09:30;1,582.6;992.6;17.0;38.7;-21.7;134.64;55.7
10.11.2025;39;09:30 - 09:45;1,596.0;2,764.2;26.1;47.5;-21.4;132.21;73.6
10.11.2025;40;09:45 - 10:00;259.9;1,187.5;11.0;75.4;-64.4;110.32;86.4
10.11.2025;41;10:00 - 10:15;3,269.4;2,566.1;43.7;47.7;-4.0;138.74;91.4
10.11.2025;42;10:15 - 10:30;1,406.5;295.1;44.0;54.6;-10.6;126.92;98.6
10.11.2025;43;10:30 - 10:45;1,294.1;148.4;94.0;52.0;42.0;114.24;146.0
10.11.2025;44;10:45 - 11:00;1,306.6;291.0;102.6;61.6;41.0;101.51;164.2
10.11.2025;45;11:00 - 11:15;119.0;5,232.9;31.3;34.3;-3.0;120.26;65.6
10.11.2025;46;11:15 - 11:30;169.8;3,536.2;27.4;46.5;-19.1;109.68;73.9
10.11.2025;47;11:30 - 11:45;1,095.3;2,925.9;41.0;37.5;3.5;111.71;78.5
10.11.2025;48;11:45 - 12:00;1,178.8;2,997.8;36.7;60.6;-23.9;109.79;97.3
10.11.2025;49;12:00 - 12:15;403.4;5,689.6;27.8;56.5;-28.7;105.25;84.3
10.11.2025;50;12:15 - 12:30;213.3;6,998.5;38.1;42.0;-3.9;103.77;80.1
10.11.2025;51;12:30 - 12:45;406.4;9,557.2;46.2;37.7;8.5;105.86;83.9
10.11.2025;52;12:45 - 13:00;622.1;4,951.3;72.6;54.9;17.7;103.54;127.5
10.11.2025;53;13:00 - 13:15;4,620.3;783.6;56.8;41.8;15.0;106.92;98.6
10.11.2025;54;13:15 - 13:30;6,769.8;2,073.3;50.3;48.7;1.6;111.44;99.0
10.11.2025;55;13:30 - 13:45;2,890.1;5,071.0;58.0;76.4;-18.4;110.59;134.4
10.11.2025;56;13:45 - 14:00;3,905.5;2,194.5;46.3;67.8;-21.5;110.66;114.1
10.11.2025;57;14:00 - 14:15;1,151.0;592.5;9.2;36.0;-26.8;100.99;45.2
10.11.2025;58;14:15 - 14:30;1,281.5;902.4;12.5;31.1;-18.6;122.81;43.6
10.11.2025;59;14:30 - 14:45;1,184.7;602.3;26.5;31.1;-4.6;143.63;57.6
10.11.2025;60;14:45 - 15:00;1,647.8;610.5;17.0;45.8;-28.8;148.72;62.8
10.11.2025;61;15:00 - 15:15;1,583.8;5,100.4;15.0;51.3;-36.3;115.03;66.3
10.11.2025;62;15:15 - 15:30;1,535.6;469.0;19.9;54.2;-34.3;139.85;74.1
10.11.2025;63;15:30 - 15:45;1,736.3;690.1;17.0;85.4;-68.4;152.79;102.4
10.11.2025;64;15:45 - 16:00;2,254.5;3,116.8;12.4;70.8;-58.4;164.94;83.2
10.11.2025;65;16:00 - 16:15;238.9;484.9;10.5;49.5;-39.0;130.50;60.0
10.11.2025;66;16:15 - 16:30;132.9;346.5;13.0;44.3;-31.3;132.65;57.3
10.11.2025;67;16:30 - 16:45;152.2;200.0;18.8;34.6;-15.8;147.62;53.4
10.11.2025;68;16:45 - 17:00;208.1;309.5;38.3;23.7;14.6;156.02;62.0
10.11.2025;69;17:00 - 17:15;504.6;319.1;37.8;34.3;3.5;148.23;72.1
10.11.2025;70;17:15 - 17:30;389.9;506.3;26.7;46.3;-19.6;143.38;73.0
10.11.2025;71;17:30 - 17:45;407.2;642.8;46.7;42.0;4.7;148.43;88.7
10.11.2025;72;17:45 - 18:00;918.1;12,672.3;50.7;70.7;-20.0;132.27;121.4
10.11.2025;73;18:00 - 18:15;116.4;857.9;10.2;84.9;-74.7;143.18;95.1
10.11.2025;74;18:15 - 18:30;145.8;775.3;15.6;36.3;-20.7;133.62;51.9
10.11.2025;75;18:30 - 18:45;545.4;809.5;9.4;33.6;-24.2;135.17;43.0
10.11.2025;76;18:45 - 19:00;87.3;1,050.2;17.3;41.9;-24.6;123.32;59.2
10.11.2025;77;19:00 - 19:15;159.1;1,052.7;11.7;64.3;-52.6;139.80;76.0
10.11.2025;78;19:15 - 19:30;1,056.1;2,473.2;12.2;38.3;-26.1;132.82;50.5
10.11.2025;79;19:30 - 19:45;561.5;1,054.4;10.7;45.7;-35.0;130.64;56.4
10.11.2025;80;19:45 - 20:00;6,134.3;2,241.9;27.3;47.5;-20.2;111.27;74.8
10.11.2025;81;20:00 - 20:15;1,148.8;446.8;40.0;22.3;17.7;144.71;62.3
10.11.2025;82;20:15 - 20:30;780.9;337.9;23.2;34.5;-11.3;130.28;57.7
10.11.2025;83;20:30 - 20:45;817.6;472.7;37.7;61.8;-24.1;119.84;99.5
10.11.2025;84;20:45 - 21:00;1,432.8;1,649.5;44.1;86.1;-42.0;102.43;130.2
10.11.2025;85;21:00 - 21:15;150.7;148.6;33.8;27.8;6.0;122.64;61.6
10.11.2025;86;21:15 - 21:30;375.8;270.1;10.0;21.4;-11.4;109.98;31.4
10.11.2025;87;21:30 - 21:45;483.2;325.9;35.0;45.4;-10.4;100.79;80.4
10.11.2025;88;21:45 - 22:00;708.2;468.1;46.0;71.9;-25.9;92.60;117.9
10.11.2025;89;22:00 - 22:15;2,071.0;2,031.9;27.4;50.4;-23.0;116.05;77.8
10.11.2025;90;22:15 - 22:30;379.8;835.0;19.0;72.8;-53.8;116.31;91.8
10.11.2025;91;22:30 - 22:45;720.1;343.8;29.6;94.8;-65.2;104.11;124.4
10.11.2025;92;22:45 - 23:00;1,138.1;1,966.3;32.8;91.7;-58.9;97.42;124.5
10.11.2025;93;23:00 - 23:15;1,476.8;4,735.8;69.2;107.3;-38.1;107.34;176.5
10.11.2025;94;23:15 - 23:30;3,238.9;6,907.8;43.0;74.8;-31.8;94.83;117.8
10.11.2025;95;23:30 - 23:45;2,670.6;10,205.0;57.9;88.5;-30.6;88.95;146.4
10.11.2025;96;23:45 - 00:00;1,718.0;2,932.8;52.6;87.2;-34.6;81.85;139.8
11.11.2025;1;00:00 - 00:15;91.5;105.0;4.8;13.5;-8.7;99.54;18.3
11.11.2025;2;00:15 - 00:30;45.2;575.6;4.8;16.7;-11.9;90.16;21.5
11.11.2025;3;00:30 - 00:45;44.8;2,478.4;4.4;136.5;-132.1;88.84;140.9
11.11.2025;4;00:45 - 01:00;66.2;2,326.3;2.4;127.4;-125.0;86.63;129.8
11.11.2025;5;01:00 - 01:15;69.7;529.9;18.7;34.3;-15.6;88.73;53.0
11.11.2025;6;01:15 - 01:30;436.5;114.3;17.4;33.9;-16.5;81.50;51.3
11.11.2025;7;01:30 - 01:45;688.5;3,080.9;8.0;252.0;-244.0;82.67;260.0
11.11.2025;8;01:45 - 02:00;575.0;1,610.3;14.9;259.4;-244.5;78.89;274.3
11.11.2025;9;02:00 - 02:15;69.8;141.3;4.7;8.3;-3.6;81.25;13.0
11.11.2025;10;02:15 - 02:30;88.8;833.1;6.4;29.0;-22.6;78.11;35.4
11.11.2025;11;02:30 - 02:45;69.2;499.8;5.8;28.4;-22.6;84.09;34.2
11.11.2025;12;02:45 - 03:00;157.3;492.4;19.6;38.5;-18.9;85.12;58.1
11.11.2025;13;03:00 - 03:15;96.1;3,824.4;18.5;57.9;-39.4;76.42;76.4
11.11.2025;14;03:15 - 03:30;109.3;816.7;9.5;33.9;-24.4;82.12;43.4
11.11.2025;15;03:30 - 03:45;2,361.1;128.1;211.3;36.9;174.4;88.08;248.2
11.11.2025;16;03:45 - 04:00;1,686.9;749.6;218.9;54.7;164.2;89.41;273.6
11.11.2025;17;04:00 - 04:15;64.0;441.1;8.8;28.7;-19.9;76.47;37.5
11.11.2025;18;04:15 - 04:30;43.9;1,495.7;8.6;65.1;-56.5;76.67;73.7
11.11.2025;19;04:30 - 04:45;774.5;1,785.6;118.8;60.3;58.5;82.48;179.1
11.11.2025;20;04:45 - 05:00;1,498.1;991.8;120.5;60.5;60.0;89.89;181.0
11.11.2025;21;05:00 - 05:15;500.6;157.8;20.9;67.4;-46.5;79.10;88.3
11.11.2025;22;05:15 - 05:30;487.1;1,504.5;29.0;47.2;-18.2;82.43;76.2
11.11.2025;23;05:30 - 05:45;465.0;112.4;6.8;16.5;-9.7;86.57;23.3
11.11.2025;24;05:45 - 06:00;1,327.6;318.4;63.6;92.5;-28.9;90.96;156.1
11.11.2025;25;06:00 - 06:15;209.6;264.4;35.9;69.9;-34.0;94.54;105.8
11.11.2025;26;06:15 - 06:30;112.5;146.0;17.1;44.4;-27.3;111.90;61.5
11.11.2025;27;06:30 - 06:45;93.1;159.9;18.8;30.0;-11.2;127.88;48.8
11.11.2025;28;06:45 - 07:00;154.9;128.9;31.2;22.4;8.8;135.95;53.6
11.11.2025;29;07:00 - 07:15;122.7;2,071.6;20.7;47.0;-26.3;135.35;67.7
11.11.2025;30;07:15 - 07:30;1,342.9;1,441.2;18.8;49.6;-30.8;130.99;68.4
11.11.2025;31;07:30 - 07:45;3,226.6;2,750.4;28.0;56.1;-28.1;127.09;84.1
11.11.2025;32;07:45 - 08:00;2,855.2;6,660.0;34.9;59.2;-24.3;131.17;94.1
11.11.2025;33;08:00 - 08:15;697.8;10,093.4;27.6;39.3;-11.7;165.46;66.9
11.11.2025;34;08:15 - 08:30;530.2;1,139.9;58.0;91.3;-33.3;132.94;149.3
11.11.2025;35;08:30 - 08:45;1,701.4;504.3;9.5;53.9;-44.4;115.60;63.4
11.11.2025;36;08:45 - 09:00;4,164.9;3,570.6;10.2;64.3;-54.1;107.31;74.5
11.11.2025;37;09:00 - 09:15;155.4;819.4;38.3;35.5;2.8;136.27;73.8
11.11.2025;38;09:15 - 09:30;232.3;180.5;9.3;19.5;-10.2;121.82;28.8
11.11.2025;39;09:30 - 09:45;1,063.1;473.3;6.3;27.1;-20.8;113.47;33.4
11.11.2025;40;09:45 - 10:00;236.3;263.4;9.0;32.5;-23.5;109.32;41.5
11.11.2025;41;10:00 - 10:15;1,286.1;794.1;15.9;23.4;-7.5;124.52;39.3
11.11.2025;42;10:15 - 10:30;1,314.6;219.7;25.3;57.5;-32.2;113.36;82.8
11.11.2025;43;10:30 - 10:45;822.1;201.9;40.7;34.5;6.2;105.41;75.2
11.11.2025;44;10:45 - 11:00;7,329.3;391.4;61.0;104.4;-43.4;98.25;165.4
11.11.2025;45;11:00 - 11:15;202.7;691.4;33.3;28.0;5.3;105.35;61.3
11.11.2025;46;11:15 - 11:30;2,085.4;659.3;32.3;29.7;2.6;102.24;62.0
11.11.2025;47;11:30 - 11:45;365.8;686.0;31.5;14.7;16.8;100.04;46.2
11.11.2025;48;11:45 - 12:00;219.4;483.1;49.5;88.8;-39.3;100.21;138.3
11.11.2025;49;12:00 - 12:15;402.8;5,426.3;60.1;36.4;23.7;115.34;96.5
11.11.2025;50;12:15 - 12:30;855.2;1,004.7;80.5;90.1;-9.6;98.84;170.6
11.11.2025;51;12:30 - 12:45;3,154.2;647.6;99.3;40.6;58.7;112.02;139.9
11.11.2025;52;12:45 - 13:00;1,281.9;700.3;99.9;80.5;19.4;125.38;180.4
11.11.2025;53;13:00 - 13:15;1,839.5;1,421.2;92.3;97.3;-5.0;121.33;189.6
11.11.2025;54;13:15 - 13:30;1,557.8;1,396.8;95.1;53.1;42.0;131.22;148.2
11.11.2025;55;13:30 - 13:45;1,033.6;1,311.9;76.1;72.0;4.1;146.40;148.1
11.11.2025;56;13:45 - 14:00;1,710.6;3,547.1;93.6;94.6;-1.0;145.43;188.2
11.11.2025;57;14:00 - 14:15;1,211.2;1,000.7;124.9;99.0;25.9;111.05;223.9
11.11.2025;58;14:15 - 14:30;694.7;744.2;51.3;23.3;28.0;124.28;74.6
11.11.2025;59;14:30 - 14:45;296.2;690.3;47.5;23.6;23.9;120.64;71.1
11.11.2025;60;14:45 - 15:00;682.4;2,037.2;58.2;36.2;22.0;145.11;94.4
11.11.2025;61;15:00 - 15:15;346.3;2,401.9;52.6;137.5;-84.9;128.82;190.1
11.11.2025;62;15:15 - 15:30;376.3;2,298.6;39.4;134.2;-94.8;128.60;173.6
11.11.2025;63;15:30 - 15:45;764.4;593.1;31.4;100.1;-68.7;131.96;131.5
11.11.2025;64;15:45 - 16:00;267.8;374.4;55.2;122.3;-67.1;137.16;177.5
11.11.2025;65;16:00 - 16:15;3,217.8;2,754.4;36.8;80.4;-43.6;128.52;117.2
11.11.2025;66;16:15 - 16:30;765.2;2,369.4;59.4;72.9;-13.5;139.69;132.3
11.11.2025;67;16:30 - 16:45;7,376.7;1,028.0;23.3;54.8;-31.5;145.35;78.1
11.11.2025;68;16:45 - 17:00;1,513.8;1,810.7;35.8;49.8;-14.0;159.73;85.6
11.11.2025;69;17:00 - 17:15;365.4;278.0;44.3;45.2;-0.9;134.33;89.5
11.11.2025;70;17:15 - 17:30;187.5;323.7;22.0;52.6;-30.6;130.70;74.6
11.11.2025;71;17:30 - 17:45;120.8;993.3;18.4;73.9;-55.5;135.22;92.3
