time,price,imb,regime,hour,hour_of_day,weekday
2026-01-01 00:00:00+00:00,139.155,-20.185,deficit,0.0,0,3
2026-01-01 00:15:00+00:00,128.299,-19.59,deficit,0.25,0,3
2026-01-01 00:30:00+00:00,111.455,-13.131,deficit,0.5,0,3
2026-01-01 00:45:00+00:00,135.171,-10.001,deficit,0.75,0,3
2026-01-01 01:00:00+00:00,114.366,-20.192,deficit,1.0,1,3
2026-01-01 01:15:00+00:00,101.673,-16.387,deficit,1.25,1,3
2026-01-01 01:30:00+00:00,98.904,-21.209,deficit,1.5,1,3
2026-01-01 01:45:00+00:00,90.299,-19.766,deficit,1.75,1,3
2026-01-01 02:00:00+00:00,131.364,-22.614,deficit,2.0,2,3
2026-01-01 02:15:00+00:00,108.913,-21.524,deficit,2.25,2,3
2026-01-01 02:30:00+00:00,94.257,-17.005,deficit,2.5,2,3
2026-01-01 02:45:00+00:00,97.306,-8.81,deficit,2.75,2,3
2026-01-01 03:00:00+00:00,75.722,-5.406,deficit,3.0,3,3
2026-01-01 03:15:00+00:00,82.395,-2.764,deficit,3.25,3,3
2026-01-01 03:30:00+00:00,48.98,1.392,surplus,3.5,3,3
2026-01-01 03:45:00+00:00,81.02,-2.599,deficit,3.75,3,3
2026-01-01 04:00:00+00:00,86.886,-3.568,deficit,4.0,4,3
2026-01-01 04:15:00+00:00,76.169,-3.182,deficit,4.25,4,3
2026-01-01 04:30:00+00:00,111.145,-3.968,deficit,4.5,4,3
2026-01-01 04:45:00+00:00,81.183,-3.397,deficit,4.75,4,3
2026-01-01 05:00:00+00:00,79.691,-2.105,deficit,5.0,5,3
2026-01-01 05:15:00+00:00,75.8375,-3.061,deficit,5.25,5,3
2026-01-01 05:30:00+00:00,44.38,1.306,surplus,5.5,5,3
2026-01-01 05:45:00+00:00,71.995,-3.83,deficit,5.75,5,3
2026-01-01 06:00:00+00:00,55.793,-4.376,deficit,6.0,6,3
2026-01-01 06:15:00+00:00,78.76,1.897,surplus,6.25,6,3
2026-01-01 06:30:00+00:00,31.4943,4.868,surplus,6.5,6,3
2026-01-01 06:45:00+00:00,43.0928,0.698,surplus,6.75,6,3
2026-01-01 07:00:00+00:00,48.69,1.749,surplus,7.0,7,3
2026-01-01 07:15:00+00:00,47.5,3.465,surplus,7.25,7,3
2026-01-01 07:30:00+00:00,23.373,9.739,surplus,7.5,7,3
2026-01-01 07:45:00+00:00,-1.427,1.995,surplus,7.75,7,3
2026-01-01 08:00:00+00:00,73.796,-0.48,deficit,8.0,8,3
2026-01-01 08:15:00+00:00,44.0765,8.103,surplus,8.25,8,3
2026-01-01 08:30:00+00:00,132.873,-6.451,deficit,8.5,8,3
2026-01-01 08:45:00+00:00,11.12,2.277,surplus,8.75,8,3
2026-01-01 09:00:00+00:00,120.411,-1.06,deficit,9.0,9,3
2026-01-01 09:15:00+00:00,70.349,-1.347,deficit,9.25,9,3
2026-01-01 09:30:00+00:00,34.2418,-1.028,deficit,9.5,9,3
2026-01-01 09:45:00+00:00,1.475,3.992,surplus,9.75,9,3
2026-01-01 10:00:00+00:00,32.79,2.168,surplus,10.0,10,3
2026-01-01 10:15:00+00:00,15.832,3.95,surplus,10.25,10,3
2026-01-01 10:30:00+00:00,-12.746,4.238,surplus,10.5,10,3
2026-01-01 10:45:00+00:00,-16.125,8.1,surplus,10.75,10,3
2026-01-01 11:00:00+00:00,16.317,14.524,surplus,11.0,11,3
2026-01-01 11:15:00+00:00,1.563,10.761,surplus,11.25,11,3
2026-01-01 11:30:00+00:00,1.476,13.924,surplus,11.5,11,3
2026-01-01 11:45:00+00:00,-5.239,15.711,surplus,11.75,11,3
2026-01-01 12:00:00+00:00,-2.862,10.184,surplus,12.0,12,3
2026-01-01 12:15:00+00:00,-1.776,7.04,surplus,12.25,12,3
2026-01-01 12:30:00+00:00,25.2779,3.104,surplus,12.5,12,3
2026-01-01 12:45:00+00:00,25.3408,2.329,surplus,12.75,12,3
2026-01-01 13:00:00+00:00,28.5277,0.426,surplus,13.0,13,3
2026-01-01 13:15:00+00:00,96.539,-4.098,deficit,13.25,13,3
2026-01-01 13:30:00+00:00,123.278,-19.787,deficit,13.5,13,3
2026-01-01 13:45:00+00:00,125.412,-18.288,deficit,13.75,13,3
2026-01-01 14:00:00+00:00,131.953,-3.379,deficit,14.0,14,3
2026-01-01 14:15:00+00:00,114.654,-11.888,deficit,14.25,14,3
2026-01-01 14:30:00+00:00,97.307,-6.429,deficit,14.5,14,3
2026-01-01 14:45:00+00:00,111.133,-6.526,deficit,14.75,14,3
2026-01-01 15:00:00+00:00,75.0105,-10.766,deficit,15.0,15,3
2026-01-01 15:15:00+00:00,121.176,-10.77,deficit,15.25,15,3
2026-01-01 15:30:00+00:00,131.549,-4.858,deficit,15.5,15,3
2026-01-01 15:45:00+00:00,111.859,-9.199,deficit,15.75,15,3
2026-01-01 16:00:00+00:00,86.031,-4.566,deficit,16.0,16,3
2026-01-01 16:15:00+00:00,107.8476,-1.829,deficit,16.25,16,3
2026-01-01 16:30:00+00:00,102.6713,-2.453,deficit,16.5,16,3
2026-01-01 16:45:00+00:00,97.9537,-6.07,deficit,16.75,16,3
2026-01-01 17:00:00+00:00,93.434,-2.698,deficit,17.0,17,3
2026-01-01 17:15:00+00:00,108.02,-4.082,deficit,17.25,17,3
2026-01-01 17:30:00+00:00,96.4247,-0.979,deficit,17.5,17,3
2026-01-01 17:45:00+00:00,84.6466,-3.839,deficit,17.75,17,3
2026-01-01 18:00:00+00:00,101.024,-3.805,deficit,18.0,18,3
2026-01-01 18:15:00+00:00,95.876,-0.915,deficit,18.25,18,3
2026-01-01 18:30:00+00:00,91.5511,-1.013,deficit,18.5,18,3
2026-01-01 18:45:00+00:00,96.794,-2.237,deficit,18.75,18,3
2026-01-01 19:00:00+00:00,120.329,-2.182,deficit,19.0,19,3
2026-01-01 19:15:00+00:00,58.771,0.168,surplus,19.25,19,3
2026-01-01 19:30:00+00:00,95.8816,-2.736,deficit,19.5,19,3
2026-01-01 19:45:00+00:00,85.8765,-2.522,deficit,19.75,19,3
2026-01-01 20:00:00+00:00,140.772,-0.598,deficit,20.0,20,3
2026-01-01 20:15:00+00:00,66.13,0.498,surplus,20.25,20,3
2026-01-01 20:30:00+00:00,116.998,-3.257,deficit,20.5,20,3
2026-01-01 20:45:00+00:00,77.8212,-9.176,deficit,20.75,20,3
2026-01-01 21:00:00+00:00,142.131,-7.283,deficit,21.0,21,3
2026-01-01 21:15:00+00:00,96.954,-0.223,deficit,21.25,21,3
2026-01-01 21:30:00+00:00,86.5705,-2.51,deficit,21.5,21,3
2026-01-01 21:45:00+00:00,83.2276,-6.483,deficit,21.75,21,3
2026-01-01 22:00:00+00:00,106.843,-8.143,deficit,22.0,22,3
2026-01-01 22:15:00+00:00,43.95,4.68,surplus,22.25,22,3
2026-01-01 22:30:00+00:00,78.7123,-1.121,deficit,22.5,22,3
2026-01-01 22:45:00+00:00,64.6502,-7.02,deficit,22.75,22,3
2026-01-01 23:00:00+00:00,119.7052,-4.156,deficit,23.0,23,3
2026-01-01 23:15:00+00:00,134.131,-2.669,deficit,23.25,23,3
2026-01-01 23:30:00+00:00,98.831,-7.525,deficit,23.5,23,3
2026-01-01 23:45:00+00:00,71.314,-6.581,deficit,23.75,23,3
2026-01-02 00:00:00+00:00,72.6432,3.362,surplus,0.0,0,4
2026-01-02 00:15:00+00:00,34.184,5.326,surplus,0.25,0,4
2026-01-02 00:30:00+00:00,54.439,0.27,surplus,0.5,0,4
2026-01-02 00:45:00+00:00,30.62,0.346,surplus,0.75,0,4
2026-01-02 01:00:00+00:00,85.53,-8.204,deficit,1.0,1,4
2026-01-02 01:15:00+00:00,43.69,0.908,surplus,1.25,1,4
2026-01-02 01:30:00+00:00,38.1,0.188,surplus,1.5,1,4
2026-01-02 01:45:00+00:00,23.61,0.884,surplus,1.75,1,4
2026-01-02 02:00:00+00:00,56.116,-3.69,deficit,2.0,2,4
2026-01-02 02:15:00+00:00,43.03,1.476,surplus,2.25,2,4
2026-01-02 02:30:00+00:00,32.93,0.997,surplus,2.5,2,4
2026-01-02 02:45:00+00:00,84.178,-2.295,deficit,2.75,2,4
2026-01-02 03:00:00+00:00,90.53,-1.192,deficit,3.0,3,4
2026-01-02 03:15:00+00:00,105.481,-1.506,deficit,3.25,3,4
2026-01-02 03:30:00+00:00,57.12,1.308,surplus,3.5,3,4
2026-01-02 03:45:00+00:00,31.31,2.661,surplus,3.75,3,4
2026-01-02 04:00:00+00:00,86.356,-0.787,deficit,4.0,4,4
2026-01-02 04:15:00+00:00,54.601,1.033,surplus,4.25,4,4
2026-01-02 04:30:00+00:00,66.27,4.963,surplus,4.5,4,4
2026-01-02 04:45:00+00:00,66.374,10.928,surplus,4.75,4,4
2026-01-02 05:00:00+00:00,73.2363,-6.196,deficit,5.0,5,4
2026-01-02 05:15:00+00:00,51.682,6.358,surplus,5.25,5,4
2026-01-02 05:30:00+00:00,79.19,15.995,surplus,5.5,5,4
2026-01-02 05:45:00+00:00,64.879,16.066,surplus,5.75,5,4
2026-01-02 06:00:00+00:00,59.499,19.293,surplus,6.0,6,4
2026-01-02 06:15:00+00:00,51.863,19.896,surplus,6.25,6,4
2026-01-02 06:30:00+00:00,49.476,18.789,surplus,6.5,6,4
2026-01-02 06:45:00+00:00,51.555,14.526,surplus,6.75,6,4
2026-01-02 07:00:00+00:00,67.856,17.346,surplus,7.0,7,4
2026-01-02 07:15:00+00:00,74.605,13.961,surplus,7.25,7,4
2026-01-02 07:30:00+00:00,84.332,3.599,surplus,7.5,7,4
2026-01-02 07:45:00+00:00,88.44,2.737,surplus,7.75,7,4
2026-01-02 08:00:00+00:00,112.2,-3.471,deficit,8.0,8,4
2026-01-02 08:15:00+00:00,108.2506,-10.526,deficit,8.25,8,4
2026-01-02 08:30:00+00:00,106.1712,-5.461,deficit,8.5,8,4
2026-01-02 08:45:00+00:00,102.5533,-16.61,deficit,8.75,8,4
2026-01-02 09:00:00+00:00,111.524,-13.248,deficit,9.0,9,4
2026-01-02 09:15:00+00:00,105.9081,-10.751,deficit,9.25,9,4
2026-01-02 09:30:00+00:00,104.357,-7.802,deficit,9.5,9,4
2026-01-02 09:45:00+00:00,100.4038,-3.981,deficit,9.75,9,4
2026-01-02 10:00:00+00:00,89.04,3.759,surplus,10.0,10,4
2026-01-02 10:15:00+00:00,75.085,4.405,surplus,10.25,10,4
2026-01-02 10:30:00+00:00,101.031,-0.886,deficit,10.5,10,4
2026-01-02 10:45:00+00:00,81.96,0.175,surplus,10.75,10,4
2026-01-02 11:00:00+00:00,82.07,3.457,surplus,11.0,11,4
2026-01-02 11:15:00+00:00,81.21,4.417,surplus,11.25,11,4
2026-01-02 11:30:00+00:00,102.6059,-8.209,deficit,11.5,11,4
2026-01-02 11:45:00+00:00,101.6836,-2.486,deficit,11.75,11,4
2026-01-02 12:00:00+00:00,110.5166,-2.482,deficit,12.0,12,4
2026-01-02 12:15:00+00:00,115.3585,-6.224,deficit,12.25,12,4
2026-01-02 12:30:00+00:00,114.2947,-1.695,deficit,12.5,12,4
2026-01-02 12:45:00+00:00,53.693,2.082,surplus,12.75,12,4
2026-01-02 13:00:00+00:00,82.58,7.75,surplus,13.0,13,4
2026-01-02 13:15:00+00:00,82.235,1.977,surplus,13.25,13,4
2026-01-02 13:30:00+00:00,80.949,4.003,surplus,13.5,13,4
2026-01-02 13:45:00+00:00,121.9429,-0.364,deficit,13.75,13,4
2026-01-02 14:00:00+00:00,86.822,2.607,surplus,14.0,14,4
2026-01-02 14:15:00+00:00,61.31,6.366,surplus,14.25,14,4
2026-01-02 14:30:00+00:00,91.96,2.475,surplus,14.5,14,4
2026-01-02 14:45:00+00:00,71.253,2.259,surplus,14.75,14,4
2026-01-02 15:00:00+00:00,125.0041,-6.152,deficit,15.0,15,4
2026-01-02 15:15:00+00:00,127.787,-8.289,deficit,15.25,15,4
2026-01-02 15:30:00+00:00,131.659,-9.851,deficit,15.5,15,4
2026-01-02 15:45:00+00:00,131.527,-7.656,deficit,15.75,15,4
2026-01-02 16:00:00+00:00,132.121,-6.796,deficit,16.0,16,4
2026-01-02 16:15:00+00:00,129.8,-1.776,deficit,16.25,16,4
2026-01-02 16:30:00+00:00,128.326,-1.583,deficit,16.5,16,4
2026-01-02 16:45:00+00:00,89.649,1.372,surplus,16.75,16,4
2026-01-02 17:00:00+00:00,129.184,-2.114,deficit,17.0,17,4
2026-01-02 17:15:00+00:00,73.02,2.863,surplus,17.25,17,4
2026-01-02 17:30:00+00:00,126.5,-2.6,deficit,17.5,17,4
2026-01-02 17:45:00+00:00,127.05,-0.783,deficit,17.75,17,4
2026-01-02 18:00:00+00:00,84.974,2.333,surplus,18.0,18,4
2026-01-02 18:15:00+00:00,75.752,5.059,surplus,18.25,18,4
2026-01-02 18:30:00+00:00,75.228,3.342,surplus,18.5,18,4
2026-01-02 18:45:00+00:00,85.547,3.967,surplus,18.75,18,4
2026-01-02 19:00:00+00:00,93.087,4.387,surplus,19.0,19,4
2026-01-02 19:15:00+00:00,83.821,6.632,surplus,19.25,19,4
2026-01-02 19:30:00+00:00,128.997,-0.722,deficit,19.5,19,4
2026-01-02 19:45:00+00:00,118.2619,-0.2,deficit,19.75,19,4
2026-01-02 20:00:00+00:00,130.878,-0.399,deficit,20.0,20,4
2026-01-02 20:15:00+00:00,121.155,-3.538,deficit,20.25,20,4
2026-01-02 20:30:00+00:00,134.317,-4.82,deficit,20.5,20,4
2026-01-02 20:45:00+00:00,178.181,-10.829,deficit,20.75,20,4
2026-01-02 21:00:00+00:00,137.487,-0.397,deficit,21.0,21,4
2026-01-02 21:15:00+00:00,123.875,-2.793,deficit,21.25,21,4
2026-01-02 21:30:00+00:00,134.042,-3.377,deficit,21.5,21,4
2026-01-02 21:45:00+00:00,83.8984,2.754,surplus,21.75,21,4
2026-01-02 22:00:00+00:00,79.3559,6.217,surplus,22.0,22,4
2026-01-02 22:15:00+00:00,92.085,-5.029,deficit,22.25,22,4
2026-01-02 22:30:00+00:00,96.685,-9.299,deficit,22.5,22,4
2026-01-02 22:45:00+00:00,86.867,-4.957,deficit,22.75,22,4
2026-01-02 23:00:00+00:00,138.762,-5.562,deficit,23.0,23,4
2026-01-02 23:15:00+00:00,91.069,-2.081,deficit,23.25,23,4
2026-01-02 23:30:00+00:00,86.801,-2.713,deficit,23.5,23,4
2026-01-02 23:45:00+00:00,76.21,3.496,surplus,23.75,23,4
2026-01-03 00:00:00+00:00,99.7181,-3.286,deficit,0.0,0,5
2026-01-03 00:15:00+00:00,99.7181,-5.228,deficit,0.25,0,5
2026-01-03 00:30:00+00:00,99.7181,-9.267,deficit,0.5,0,5
2026-01-03 00:45:00+00:00,37.957,2.723,surplus,0.75,0,5
2026-01-03 01:00:00+00:00,97.185,-2.668,deficit,1.0,1,5
2026-01-03 01:15:00+00:00,94.7229,-5.392,deficit,1.25,1,5
2026-01-03 01:30:00+00:00,94.7229,-4.806,deficit,1.5,1,5
2026-01-03 01:45:00+00:00,57.731,4.306,surplus,1.75,1,5
2026-01-03 02:00:00+00:00,97.3776,-0.618,deficit,2.0,2,5
2026-01-03 02:15:00+00:00,52.56,1.209,surplus,2.25,2,5
2026-01-03 02:30:00+00:00,97.3776,-3.832,deficit,2.5,2,5
2026-01-03 02:45:00+00:00,44.551,0.044,surplus,2.75,2,5
2026-01-03 03:00:00+00:00,13.33,8.335,surplus,3.0,3,5
2026-01-03 03:15:00+00:00,58.842,0.175,surplus,3.25,3,5
2026-01-03 03:30:00+00:00,97.657,-0.531,deficit,3.5,3,5
2026-01-03 03:45:00+00:00,89.0658,-4.805,deficit,3.75,3,5
2026-01-03 04:00:00+00:00,88.2713,-0.127,deficit,4.0,4,5
2026-01-03 04:15:00+00:00,94.0606,-4.126,deficit,4.25,4,5
2026-01-03 04:30:00+00:00,96.015,-4.538,deficit,4.5,4,5
2026-01-03 04:45:00+00:00,99.001,-13.126,deficit,4.75,4,5
2026-01-03 05:00:00+00:00,100.4951,-3.472,deficit,5.0,5,5
2026-01-03 05:15:00+00:00,100.4951,-2.278,deficit,5.25,5,5
2026-01-03 05:30:00+00:00,100.4951,-0.656,deficit,5.5,5,5
2026-01-03 05:45:00+00:00,100.4951,-3.761,deficit,5.75,5,5
2026-01-03 06:00:00+00:00,44.441,3.16,surplus,6.0,6,5
2026-01-03 06:15:00+00:00,82.05,4.999,surplus,6.25,6,5
2026-01-03 06:30:00+00:00,79.013,8.651,surplus,6.5,6,5
2026-01-03 06:45:00+00:00,87.96,9.045,surplus,6.75,6,5
2026-01-03 07:00:00+00:00,105.019,-4.589,deficit,7.0,7,5
2026-01-03 07:15:00+00:00,105.019,-3.995,deficit,7.25,7,5
2026-01-03 07:30:00+00:00,105.019,-8.73,deficit,7.5,7,5
2026-01-03 07:45:00+00:00,101.915,-11.759,deficit,7.75,7,5
2026-01-03 08:00:00+00:00,104.885,-19.086,deficit,8.0,8,5
2026-01-03 08:15:00+00:00,106.0464,-21.857,deficit,8.25,8,5
2026-01-03 08:30:00+00:00,106.0464,-18.056,deficit,8.5,8,5
2026-01-03 08:45:00+00:00,106.0464,-19.74,deficit,8.75,8,5
2026-01-03 09:00:00+00:00,108.834,-19.747,deficit,9.0,9,5
2026-01-03 09:15:00+00:00,104.5,-17.133,deficit,9.25,9,5
2026-01-03 09:30:00+00:00,118.562,-12.858,deficit,9.5,9,5
2026-01-03 09:45:00+00:00,101.9666,-3.217,deficit,9.75,9,5
2026-01-03 10:00:00+00:00,101.145,-13.47,deficit,10.0,10,5
2026-01-03 10:15:00+00:00,98.4309,-11.995,deficit,10.25,10,5
2026-01-03 10:30:00+00:00,100.007,-13.423,deficit,10.5,10,5
2026-01-03 10:45:00+00:00,98.4309,-9.267,deficit,10.75,10,5
2026-01-03 11:00:00+00:00,100.4587,-9.58,deficit,11.0,11,5
2026-01-03 11:15:00+00:00,100.4587,-8.696,deficit,11.25,11,5
2026-01-03 11:30:00+00:00,99.7503,-7.288,deficit,11.5,11,5
2026-01-03 11:45:00+00:00,100.4587,-9.185,deficit,11.75,11,5
2026-01-03 12:00:00+00:00,98.4894,-2.3,deficit,12.0,12,5
2026-01-03 12:15:00+00:00,75.641,3.04,surplus,12.25,12,5
2026-01-03 12:30:00+00:00,81.63,7.409,surplus,12.5,12,5
2026-01-03 12:45:00+00:00,88.5834,4.908,surplus,12.75,12,5
2026-01-03 13:00:00+00:00,69.843,9.236,surplus,13.0,13,5
2026-01-03 13:15:00+00:00,111.362,-0.744,deficit,13.25,13,5
2026-01-03 13:30:00+00:00,118.969,-2.811,deficit,13.5,13,5
2026-01-03 13:45:00+00:00,113.135,-3.326,deficit,13.75,13,5
2026-01-03 14:00:00+00:00,113.2988,-10.568,deficit,14.0,14,5
2026-01-03 14:15:00+00:00,114.117,-14.922,deficit,14.25,14,5
2026-01-03 14:30:00+00:00,117.37,-2.53,deficit,14.5,14,5
2026-01-03 14:45:00+00:00,131.802,-1.057,deficit,14.75,14,5
2026-01-03 15:00:00+00:00,131.1115,-4.523,deficit,15.0,15,5
2026-01-03 15:15:00+00:00,129.5808,-3.867,deficit,15.25,15,5
2026-01-03 15:30:00+00:00,122.947,-0.01,deficit,15.5,15,5
2026-01-03 15:45:00+00:00,124.0466,-3.717,deficit,15.75,15,5
2026-01-03 16:00:00+00:00,125.4476,-4.336,deficit,16.0,16,5
2026-01-03 16:15:00+00:00,125.7416,-1.128,deficit,16.25,16,5
2026-01-03 16:30:00+00:00,125.1102,-3.368,deficit,16.5,16,5
2026-01-03 16:45:00+00:00,125.1834,-0.876,deficit,16.75,16,5
2026-01-03 17:00:00+00:00,127.237,-8.531,deficit,17.0,17,5
2026-01-03 17:15:00+00:00,94.374,1.891,surplus,17.25,17,5
2026-01-03 17:30:00+00:00,125.345,-2.859,deficit,17.5,17,5
2026-01-03 17:45:00+00:00,123.1212,-8.266,deficit,17.75,17,5
2026-01-03 18:00:00+00:00,129.5299,-13.302,deficit,18.0,18,5
2026-01-03 18:15:00+00:00,128.3228,-3.77,deficit,18.25,18,5
2026-01-03 18:30:00+00:00,128.9153,-12.352,deficit,18.5,18,5
2026-01-03 18:45:00+00:00,121.374,-9.51,deficit,18.75,18,5
2026-01-03 19:00:00+00:00,282.391,-17.712,deficit,19.0,19,5
2026-01-03 19:15:00+00:00,255.943,-19.068,deficit,19.25,19,5
2026-01-03 19:30:00+00:00,151.127,-8.759,deficit,19.5,19,5
2026-01-03 19:45:00+00:00,118.288,-3.344,deficit,19.75,19,5
2026-01-03 20:00:00+00:00,152.801,-3.27,deficit,20.0,20,5
2026-01-03 20:15:00+00:00,125.622,-3.26,deficit,20.25,20,5
2026-01-03 20:30:00+00:00,84.405,1.13,surplus,20.5,20,5
2026-01-03 20:45:00+00:00,106.6763,-0.368,deficit,20.75,20,5
2026-01-03 21:00:00+00:00,105.8554,-3.082,deficit,21.0,21,5
2026-01-03 21:15:00+00:00,105.8554,-13.089,deficit,21.25,21,5
2026-01-03 21:30:00+00:00,106.9889,-6.786,deficit,21.5,21,5
2026-01-03 21:45:00+00:00,105.5889,-10.821,deficit,21.75,21,5
2026-01-03 22:00:00+00:00,108.671,-4.33,deficit,22.0,22,5
2026-01-03 22:15:00+00:00,104.4888,-11.659,deficit,22.25,22,5
2026-01-03 22:30:00+00:00,117.819,-10.833,deficit,22.5,22,5
2026-01-03 22:45:00+00:00,104.022,-9.364,deficit,22.75,22,5
2026-01-03 23:00:00+00:00,137.933,-0.883,deficit,23.0,23,5
2026-01-03 23:15:00+00:00,89.42,0.64,surplus,23.25,23,5
2026-01-03 23:30:00+00:00,96.791,-0.884,deficit,23.5,23,5
2026-01-03 23:45:00+00:00,92.488,-1.225,deficit,23.75,23,5
2026-01-04 00:00:00+00:00,87.72,5.414,surplus,0.0,0,6
2026-01-04 00:15:00+00:00,53.91,0.138,surplus,0.25,0,6
2026-01-04 00:30:00+00:00,41.839,0.506,surplus,0.5,0,6
2026-01-04 00:45:00+00:00,56.007,3.682,surplus,0.75,0,6
2026-01-04 01:00:00+00:00,95.843,-5.327,deficit,1.0,1,6
2026-01-04 01:15:00+00:00,49.758,4.199,surplus,1.25,1,6
2026-01-04 01:30:00+00:00,72.121,1.492,surplus,1.5,1,6
2026-01-04 01:45:00+00:00,22.799,4.944,surplus,1.75,1,6
2026-01-04 02:00:00+00:00,31.142,0.731,surplus,2.0,2,6
2026-01-04 02:15:00+00:00,17.813,2.005,surplus,2.25,2,6
2026-01-04 02:30:00+00:00,91.773,-2.609,deficit,2.5,2,6
2026-01-04 02:45:00+00:00,67.576,1.427,surplus,2.75,2,6
2026-01-04 03:00:00+00:00,97.321,-1.777,deficit,3.0,3,6
2026-01-04 03:15:00+00:00,100.864,-4.597,deficit,3.25,3,6
2026-01-04 03:30:00+00:00,95.676,-4.595,deficit,3.5,3,6
2026-01-04 03:45:00+00:00,81.0437,0.861,surplus,3.75,3,6
2026-01-04 04:00:00+00:00,80.224,2.206,surplus,4.0,4,6
2026-01-04 04:15:00+00:00,83.18,3.832,surplus,4.25,4,6
2026-01-04 04:30:00+00:00,84.01,2.166,surplus,4.5,4,6
2026-01-04 04:45:00+00:00,71.866,7.236,surplus,4.75,4,6
2026-01-04 05:00:00+00:00,77.018,2.244,surplus,5.0,5,6
2026-01-04 05:15:00+00:00,75.233,5.58,surplus,5.25,5,6
2026-01-04 05:30:00+00:00,55.971,2.309,surplus,5.5,5,6
2026-01-04 05:45:00+00:00,93.269,-1.984,deficit,5.75,5,6
2026-01-04 06:00:00+00:00,82.693,4.232,surplus,6.0,6,6
2026-01-04 06:15:00+00:00,82.07,5.298,surplus,6.25,6,6
2026-01-04 06:30:00+00:00,86.9,4.81,surplus,6.5,6,6
2026-01-04 06:45:00+00:00,90.1,10.376,surplus,6.75,6,6
2026-01-04 07:00:00+00:00,77.663,4.22,surplus,7.0,7,6
2026-01-04 07:15:00+00:00,97.449,-0.205,deficit,7.25,7,6
2026-01-04 07:30:00+00:00,97.735,-5.624,deficit,7.5,7,6
2026-01-04 07:45:00+00:00,98.549,-0.941,deficit,7.75,7,6
2026-01-04 08:00:00+00:00,103.422,-20.434,deficit,8.0,8,6
2026-01-04 08:15:00+00:00,105.6,-11.929,deficit,8.25,8,6
2026-01-04 08:30:00+00:00,105.589,-3.921,deficit,8.5,8,6
2026-01-04 08:45:00+00:00,100.309,-1.674,deficit,8.75,8,6
2026-01-04 09:00:00+00:00,89.783,2.374,surplus,9.0,9,6
2026-01-04 09:15:00+00:00,73.731,4.367,surplus,9.25,9,6
2026-01-04 09:30:00+00:00,65.017,2.395,surplus,9.5,9,6
2026-01-04 09:45:00+00:00,45.276,13.22,surplus,9.75,9,6
2026-01-04 10:00:00+00:00,93.85,2.796,surplus,10.0,10,6
2026-01-04 10:15:00+00:00,78.878,3.201,surplus,10.25,10,6
2026-01-04 10:30:00+00:00,89.96,7.059,surplus,10.5,10,6
2026-01-04 10:45:00+00:00,89.71,5.973,surplus,10.75,10,6
2026-01-04 11:00:00+00:00,70.952,4.982,surplus,11.0,11,6
2026-01-04 11:15:00+00:00,30.187,7.473,surplus,11.25,11,6
2026-01-04 11:30:00+00:00,-11.975,5.017,surplus,11.5,11,6
2026-01-04 11:45:00+00:00,3.147,15.183,surplus,11.75,11,6
2026-01-04 12:00:00+00:00,79.525,16.871,surplus,12.0,12,6
2026-01-04 12:15:00+00:00,84.8851,13.736,surplus,12.25,12,6
2026-01-04 12:30:00+00:00,84.3736,9.468,surplus,12.5,12,6
2026-01-04 12:45:00+00:00,83.7435,17.629,surplus,12.75,12,6
2026-01-04 13:00:00+00:00,83.5,22.289,surplus,13.0,13,6
2026-01-04 13:15:00+00:00,89.51,17.955,surplus,13.25,13,6
2026-01-04 13:30:00+00:00,91.1044,5.933,surplus,13.5,13,6
2026-01-04 13:45:00+00:00,91.1044,1.552,surplus,13.75,13,6
2026-01-04 14:00:00+00:00,73.029,17.389,surplus,14.0,14,6
2026-01-04 14:15:00+00:00,89.942,7.422,surplus,14.25,14,6
2026-01-04 14:30:00+00:00,91.4177,0.747,surplus,14.5,14,6
2026-01-04 14:45:00+00:00,142.267,-0.476,deficit,14.75,14,6
2026-01-04 15:00:00+00:00,39.807,17.283,surplus,15.0,15,6
2026-01-04 15:15:00+00:00,66.487,5.589,surplus,15.25,15,6
2026-01-04 15:30:00+00:00,145.775,-11.042,deficit,15.5,15,6
2026-01-04 15:45:00+00:00,134.263,-7.742,deficit,15.75,15,6
2026-01-04 16:00:00+00:00,140.131,-1.652,deficit,16.0,16,6
2026-01-04 16:15:00+00:00,134.532,-8.683,deficit,16.25,16,6
2026-01-04 16:30:00+00:00,135.6166,-7.262,deficit,16.5,16,6
2026-01-04 16:45:00+00:00,140.226,-23.624,deficit,16.75,16,6
2026-01-04 17:00:00+00:00,145.237,-3.429,deficit,17.0,17,6
2026-01-04 17:15:00+00:00,142.011,-2.612,deficit,17.25,17,6
2026-01-04 17:30:00+00:00,137.3144,-4.772,deficit,17.5,17,6
2026-01-04 17:45:00+00:00,139.135,-1.737,deficit,17.75,17,6
2026-01-04 18:00:00+00:00,138.5784,-6.409,deficit,18.0,18,6
2026-01-04 18:15:00+00:00,138.5784,-16.773,deficit,18.25,18,6
2026-01-04 18:30:00+00:00,139.2003,-13.204,deficit,18.5,18,6
2026-01-04 18:45:00+00:00,137.5979,-14.766,deficit,18.75,18,6
2026-01-04 19:00:00+00:00,137.944,-12.645,deficit,19.0,19,6
2026-01-04 19:15:00+00:00,134.883,-12.435,deficit,19.25,19,6
2026-01-04 19:30:00+00:00,134.7905,-11.898,deficit,19.5,19,6
2026-01-04 19:45:00+00:00,131.7196,-9.638,deficit,19.75,19,6
