date,rev_s1,rev_perfect,rev_naive,cap_s1,rev_s2,cap_s2,rev_s3,cap_s3,rev_s4,cap_s4
2025-10-26,198.815,257.1625,125.40250000000003,0.7731103874009624,218.17,0.8483740825353617,218.17,0.8483740825353617,218.17,0.8483740825353617
2025-10-27,160.15750000000003,256.88250000000005,237.88,0.6234659815285198,179.915,0.7003785777544206,159.96749999999997,0.6227263437563865,159.96749999999997,0.6227263437563865
2025-10-28,105.425,160.86,50.42999999999998,0.6553835633470098,85.39500000000002,0.5308653487504663,96.77999999999999,0.6016411786646773,96.77999999999999,0.6016411786646773
2025-10-29,209.7675,252.5275,69.2475,0.8306719070200276,209.7675,0.8306719070200276,220.67249999999999,0.873855322687628,220.67249999999999,0.873855322687628
2025-10-30,175.85250000000002,256.4925,0.09249999999997272,0.6856048422468494,160.34249999999997,0.6251352378724523,212.7625,0.8295076854099047,212.7625,0.8295076854099047
2025-10-31,137.2175,291.8725,-41.65250000000003,0.47012822379634944,126.9425,0.4349244961412945,311.8025,1.0682832401134057,311.8025,1.0682832401134057
2025-11-01,130.2925,199.80499999999998,-70.11000000000001,0.6520982958384425,130.2925,0.6520982958384425,172.9425,0.8655564175070695,172.9425,0.8655564175070695
2025-11-02,49.030000000000015,115.63750000000002,52.639999999999986,0.42399740568587185,54.53749999999998,0.4716246892227865,86.31750000000002,0.7464490325370231,86.31750000000002,0.7464490325370231
2025-11-03,153.015,204.965,60.07999999999993,0.7465420925523869,182.07750000000004,0.8883345937111216,189.29250000000002,0.9235357256116898,189.29250000000002,0.9235357256116898
2025-11-04,242.0675,315.40250000000003,-75.2475,0.7674875753996876,242.0675,0.7674875753996876,222.0025,0.7038704512488011,222.0025,0.7038704512488011
2025-11-05,129.0375,155.685,36.224999999999994,0.8288370748627035,129.18250000000003,0.8297684426887628,116.84,0.7504897710119793,116.84,0.7504897710119793
2025-11-06,137.55,150.4525,-22.22999999999999,0.9142420365231553,126.6675,0.8419102374503582,138.35749999999996,0.9196091789767533,138.35749999999996,0.9196091789767533
2025-11-07,306.56750000000005,317.28,67.41000000000003,0.9662364473020678,264.0025,0.8320804967221382,300.13500000000005,0.9459625567322242,300.13500000000005,0.9459625567322242
2025-11-08,79.775,88.55250000000001,67.83250000000004,0.900878010219926,81.14500000000001,0.9163490584681404,75.97,0.8579091499393015,69.87000000000003,0.7890234606589315
2025-11-09,78.42499999999998,81.44750000000005,54.38749999999999,0.9628902053470019,65.47999999999999,0.8039534669572418,63.265000000000015,0.7767580343165841,63.73249999999999,0.7824979281132012
2025-11-10,214.51749999999993,247.41499999999996,57.85499999999996,0.8670351433825757,203.52999999999997,0.8226259523472708,238.13749999999993,0.9625022735080734,238.13749999999993,0.9625022735080734
2025-11-11,156.34750000000003,173.46499999999997,40.55499999999995,0.9013201510391148,156.21999999999997,0.9005851324474677,159.0075,0.9166546565589602,159.0075,0.9166546565589602
2025-11-12,136.7525,285.64,-24.26750000000004,0.4787582271390562,93.825,0.3284729029547683,130.0725,0.4553721467581571,130.0725,0.4553721467581571
2025-11-13,186.52499999999998,305.935,-79.85000000000002,0.6096883324889273,124.76999999999997,0.4078317289620343,194.54499999999996,0.635903051301747,194.54499999999996,0.635903051301747
2025-11-14,176.385,194.6,33.02999999999997,0.9063977389516957,155.575,0.7994604316546762,125.17500000000003,0.6432425488180885,125.17500000000003,0.6432425488180885
2025-11-15,108.5,120.6925,26.289999999999964,0.898978809785198,83.13999999999999,0.6888580483460032,84.35,0.6988835263168797,84.35,0.6988835263168797
2025-11-16,70.34,73.74,18.38749999999999,0.9538920531597506,74.6325,1.0121033360455656,74.435,1.0094250067805806,61.95000000000002,0.8401139137510174
2025-11-17,93.67249999999999,125.45749999999998,72.1175,0.7466472709881833,102.38,0.8160532451228505,75.36250000000001,0.6007014327561128,75.36250000000001,0.6007014327561128
2025-11-18,198.49499999999998,209.06,50.28249999999997,0.9494642686310149,198.09,0.947527025734239,179.83249999999995,0.8601956376159952,179.83249999999995,0.8601956376159952
2025-11-19,244.60750000000002,288.21000000000004,6.997500000000002,0.8487127441795912,244.60750000000002,0.8487127441795912,257.115,0.8921099198501092,257.115,0.8921099198501092
2025-11-20,211.16500000000002,223.19500000000002,90.07500000000005,0.9461009431214857,211.16500000000002,0.9461009431214857,211.0025,0.9453728802168506,211.0025,0.9453728802168506
2025-11-21,409.75,432.455,136.52499999999998,0.9474974274780035,365.72749999999996,0.8457007087442624,418.52250000000004,0.9677827750864253,418.52250000000004,0.9677827750864253
2025-11-22,149.30249999999998,151.08,31.995000000000005,0.9882347100873707,157.3425,1.0414515488482923,149.51749999999998,0.9896577971935396,149.51749999999998,0.9896577971935396
2025-11-23,151.84000000000003,171.4725,91.98250000000007,0.8855064223126159,167.3875,0.9761769379929726,176.77250000000004,1.0309087463004274,176.77250000000004,1.0309087463004274
2025-11-24,284.9700000000001,397.7025,214.41250000000002,0.7165406302449698,338.2875,0.8506044090746224,346.3325,0.870833097604365,346.3325,0.870833097604365
2025-11-25,562.4875,605.1899999999999,292.7075,0.9294395148631008,537.0975,0.8874857482774006,508.405,0.8400750177630166,508.405,0.8400750177630166
2025-11-26,442.06999999999994,513.1324999999999,190.05499999999995,0.8615123774073947,457.88249999999994,0.8923280049499885,442.06999999999994,0.8615123774073947,442.06999999999994,0.8615123774073947
2025-11-27,241.14,252.32500000000002,15.514999999999986,0.9556722480927374,246.97250000000003,0.9787872783117012,234.91250000000002,0.9309917764787476,234.91250000000002,0.9309917764787476
2025-11-28,185.83749999999998,249.79749999999996,39.139999999999986,0.7439526016073019,195.73000000000002,0.7835546792902253,197.69,0.7914010348382191,197.69,0.7914010348382191
2025-11-29,105.55750000000003,129.13000000000002,74.3825,0.8174514055602882,92.71000000000001,0.7179586463254084,108.62000000000003,0.8411678153798499,108.62000000000003,0.8411678153798499
2025-11-30,78.80250000000002,107.19,47.70749999999998,0.7351665267282398,86.18000000000002,0.8039929097863608,75.84500000000001,0.7075753335199181,75.84500000000001,0.7075753335199181
2025-12-01,323.04,379.59000000000003,162.38750000000005,0.8510234726942227,331.31250000000006,0.8728167233067258,340.09250000000003,0.8959469427540241,340.09250000000003,0.8959469427540241
2025-12-02,246.73250000000002,281.275,91.10749999999996,0.877193138387699,244.07,0.867727313127722,238.98000000000002,0.8496311438983203,252.28500000000003,0.8969336059016978
2025-12-03,471.3475000000001,493.3325000000001,86.77999999999997,0.955435735533337,464.6550000000001,0.9418698342395848,483.55000000000007,0.980170574612457,483.55000000000007,0.980170574612457
2025-12-04,167.08500000000004,193.32250000000002,75.875,0.8642811881700269,165.59500000000003,0.8565738597421407,165.59500000000003,0.8565738597421407,165.59500000000003,0.8565738597421407
2025-12-05,178.91500000000002,191.36749999999998,110.84249999999997,0.9349288672318969,158.73749999999995,0.8294903784602923,181.32750000000004,0.9475355010647056,181.32750000000004,0.9475355010647056
2025-12-06,83.45,116.22999999999998,68.03500000000003,0.7179729845995012,100.94499999999998,0.8684935042587972,106.5225,0.9164802546674699,100.00500000000001,0.8604060913705587
2025-12-07,64.86999999999999,81.16000000000001,41.16000000000005,0.7992853622474123,65.96249999999999,0.8127464268112369,53.427499999999995,0.6582984228684079,61.27500000000002,0.7549901429275506
2025-12-08,109.2825,151.89000000000001,86.7525,0.719484495358483,110.82999999999998,0.7296727895187305,98.47749999999999,0.6483474883139113,111.89750000000001,0.7367009019685299
2025-12-09,143.36750000000004,152.48500000000004,56.025000000000034,0.9402072334983769,150.88500000000002,0.9895071646391447,144.69500000000002,0.9489130078368363,144.69500000000002,0.9489130078368363
2025-12-10,97.36249999999998,112.28500000000001,50.50999999999999,0.8671015718929508,105.29999999999998,0.937792225141381,101.66499999999999,0.9054192456695016,101.66499999999999,0.9054192456695016
2025-12-11,88.04749999999996,111.5325,79.70500000000001,0.7894335731737382,88.9425,0.7974581400040347,87.04249999999996,0.7804227467330147,87.04249999999996,0.7804227467330147
2025-12-12,117.04500000000002,145.9025,56.05250000000001,0.8022138071657443,138.35750000000002,0.9482873836980176,138.70000000000005,0.9506348417607652,138.70000000000005,0.9506348417607652
2025-12-13,79.785,85.29499999999999,31.8125,0.9354006682689491,80.84249999999997,0.9477988158743184,80.61249999999998,0.9451022920452546,80.61249999999998,0.9451022920452546
2025-12-14,69.24000000000002,81.265,66.75500000000005,0.8520273180335941,53.64,0.6600627576447425,62.832500000000024,0.773180335937981,56.340000000000046,0.6932873930966597
2025-12-15,114.3575,187.5625,39.85000000000002,0.6097034321892703,161.99749999999995,0.8636987670776405,159.67999999999995,0.8513428857047648,157.47249999999997,0.8395734755081637
2025-12-16,188.84750000000005,217.25000000000003,72.17250000000001,0.8692635212888379,202.93250000000003,0.93409666283084,208.23250000000004,0.9584925201380898,208.23250000000004,0.9584925201380898
2025-12-17,129.32749999999993,145.32749999999996,84.4375,0.8899038378834011,140.62999999999994,0.9676764549035797,140.14499999999992,0.9643391649894202,140.14499999999992,0.9643391649894202
2025-12-18,203.77499999999998,212.8875,103.44250000000005,0.957195701955258,219.03249999999997,1.0288650108625448,193.03999999999996,0.9067700076331394,193.03999999999996,0.9067700076331394
2025-12-19,104.85000000000001,141.0675,100.45500000000001,0.7432612047424106,93.1125,0.6600563559997873,93.1125,0.6600563559997873,93.1125,0.6600563559997873
2025-12-20,69.75500000000001,88.39250000000001,47.74250000000001,0.7891506632350029,83.17000000000003,0.9409169329977093,78.17000000000003,0.884351047883022,78.17000000000003,0.884351047883022
2025-12-21,72.00999999999999,63.672499999999985,44.38750000000002,1.130943499941105,71.255,1.1190859476226003,69.88499999999999,1.0975695944088895,69.88499999999999,1.0975695944088895
2025-12-22,89.97999999999999,127.1775,66.01749999999998,0.7075150871813016,105.99249999999998,0.833421792376796,105.99249999999998,0.833421792376796,109.42250000000001,0.8603919718503668
2025-12-23,78.24249999999999,102.01000000000003,63.9075,0.7670081364572098,48.874999999999986,0.4791196941476323,47.249999999999986,0.46318988334476985,47.249999999999986,0.46318988334476985
2025-12-24,74.86250000000003,101.725,9.147500000000008,0.7359302039813225,89.52749999999999,0.8800933890390759,72.61999999999998,0.7138854755468172,72.61999999999998,0.7138854755468172
2025-12-25,66.01750000000001,115.73250000000002,47.93000000000001,0.5704318147452099,63.037499999999994,0.5446827814140366,56.45500000000001,0.48780593178234294,43.61250000000001,0.3768388309247619
2025-12-26,66.3425,104.79499999999996,36.16499999999999,0.6330693258266141,87.92499999999998,0.839019037167804,78.98999999999998,0.7537573357507515,79.16999999999999,0.7554749749510952
2025-12-27,98.32249999999998,121.0375,3.5475000000000136,0.8123308891872352,103.01249999999997,0.8510792109883298,100.45,0.8299080863368792,100.45,0.8299080863368792
2025-12-28,76.05249999999998,97.68250000000002,32.53250000000003,0.7785683208353591,79.12999999999997,0.8100734522560331,80.73749999999998,0.8265298287820231,80.73749999999998,0.8265298287820231
2025-12-29,91.05250000000001,100.7325,17.622500000000002,0.903903903903904,90.11500000000001,0.8945970764152583,82.35250000000002,0.8175365448092723,82.35250000000002,0.8175365448092723
2025-12-30,93.06249999999996,103.43999999999998,27.517499999999984,0.899676140757927,88.09499999999998,0.85165313225058,71.85499999999998,0.6946539056457849,71.85499999999998,0.6946539056457849
2025-12-31,87.54000000000002,120.315,10.577500000000015,0.727590076050368,100.92250000000001,0.838818933632548,105.84,0.8796908116194989,104.61000000000001,0.8694676474255082
2026-01-01,65.3375,134.815,-78.2375,0.48464562548677825,47.94499999999998,0.355635500500686,88.57,0.6569743722879501,112.41999999999999,0.8338834699402885
2026-01-02,148.7225,201.4475,137.20999999999998,0.7382692761141241,159.54250000000002,0.7919805408357017,149.8825,0.7440276002432396,149.8825,0.7440276002432396
2026-01-03,55.12750000000001,80.61750000000004,45.49999999999997,0.6838155487332154,49.302499999999995,0.6115607653425121,55.58,0.6894284739665703,45.4525,0.5638043849040218
2026-01-04,81.86249999999998,87.66499999999999,69.995,0.9338105287172759,70.28,0.8016882450236698,61.655,0.7033023441510295,61.655,0.7033023441510295
2026-01-05,245.70750000000004,296.0475,142.02000000000004,0.8299597193018013,223.97750000000002,0.7565593359173781,265.485,0.8967648772578725,265.485,0.8967648772578725
2026-01-06,155.06249999999997,168.8575,116.1825,0.9183038952963296,171.9825,1.0185067290466814,171.4,1.0150570747523802,171.4,1.0150570747523802
2026-01-07,223.13250000000008,304.8325,106.11500000000001,0.7319839584033858,231.46500000000006,0.7593186422051457,262.8475000000001,0.8622686229322664,262.8475000000001,0.8622686229322664
2026-01-08,328.32499999999993,359.4,189.18999999999994,0.913536449638286,320.62249999999995,0.8921048970506399,314.61,0.8753756260434058,314.61,0.8753756260434058
2026-01-09,179.18249999999998,247.69250000000002,140.115,0.723407047044218,163.84249999999994,0.6614754181091471,142.48999999999998,0.5752697396974069,142.48999999999998,0.5752697396974069
2026-01-10,89.31249999999999,114.4025,76.39999999999998,0.7806866108695175,104.53250000000001,0.9137256615895633,103.37749999999998,0.9036297283713204,100.78750000000001,0.8809903629728372
2026-01-11,75.96,83.22000000000001,59.235000000000014,0.9127613554434028,78.9825,0.9490807498197548,78.96999999999998,0.9489305455419367,78.96999999999998,0.9489305455419367
2026-01-12,529.7125,620.5325,287.6925,0.853641831813805,532.5849999999999,0.8582709205400199,585.165,0.9430045968583434,555.4975000000001,0.8951948528078707
2026-01-13,465.6625,516.475,327.73249999999996,0.9016167287864854,461.01750000000004,0.8926230698484923,492.475,0.9535311486519192,492.475,0.9535311486519192
2026-01-14,195.1875,317.74,255.21249999999986,0.6142994272046327,154.64250000000004,0.486695096619878,154.64250000000004,0.486695096619878,157.755,0.49649084156857803
2026-01-15,262.9775,322.075,205.52000000000004,0.8165101296281922,300.12,0.931832647675231,308.88749999999993,0.9590545680353953,308.88749999999993,0.9590545680353953
2026-01-16,146.53500000000003,178.93999999999997,134.84749999999997,0.8189057784732315,128.90750000000003,0.7203951045043034,148.98000000000002,0.8325695763943224,148.98000000000002,0.8325695763943224
2026-01-17,69.64750000000002,100.58250000000004,78.35750000000004,0.6924415280988243,84.7275,0.8423682052046825,92.71500000000005,0.9217806278428157,92.71500000000005,0.9217806278428157
2026-01-18,53.37750000000001,104.03499999999997,41.77249999999995,0.5130725236699191,43.325,0.41644638823472885,93.22249999999998,0.8960686307492671,93.22249999999998,0.8960686307492671
2026-01-19,295.66499999999996,342.0375,178.70500000000004,0.8644227606622079,321.295,0.939356064758981,302.2675,0.8837261996126154,301.555,0.8816430946899096
2026-01-20,489.865,579.54,141.39499999999998,0.8452652103392346,522.695,0.9019135866376783,497.1650000000001,0.8578614073230495,497.1650000000001,0.8578614073230495
2026-01-21,355.765,404.21999999999997,111.96999999999991,0.8801271584780566,366.61,0.9069566077878384,386.03499999999997,0.9550121221117214,386.03499999999997,0.9550121221117214
2026-01-22,522.6949999999999,525.46,67.95749999999998,0.994737943896776,513.495,0.9772294751265557,510.6175,0.971753320899783,510.6175,0.971753320899783
2026-01-23,438.15999999999997,442.16249999999997,244.88,0.990947898114381,438.15999999999997,0.990947898114381,271.8975,0.6149266389619201,271.8975,0.6149266389619201
2026-01-24,91.04999999999998,114.12249999999997,94.24000000000001,0.7978268965366164,67.155,0.5884466253368092,66.745,0.5848539946110541,66.745,0.5848539946110541
2026-01-25,65.62750000000001,86.42249999999999,79.1925,0.7593797911423532,49.2375,0.5697301050073766,67.8625,0.7852411119789408,67.8625,0.7852411119789408
2026-01-26,252.35249999999996,304.07,228.04250000000002,0.8299158088598019,285.23249999999996,0.9380488045515833,253.42499999999995,0.8334429572137994,253.42499999999995,0.8334429572137994
2026-01-27,469.345,530.7350000000001,170.2975,0.8843302212968805,469.345,0.8843302212968805,522.6075000000001,0.9846863312199119,522.6075000000001,0.9846863312199119
2026-01-28,254.96,272.40999999999997,114.45750000000004,0.9359421460298816,257.32000000000005,0.9446055577989063,252.4625,0.9267739803971955,252.4625,0.9267739803971955
2026-01-29,146.58500000000004,164.41000000000003,136.95750000000004,0.8915820205583603,146.81250000000006,0.8929657563408554,142.27250000000004,0.8653518642418345,142.27250000000004,0.8653518642418345
2026-01-30,138.01,165.30749999999995,97.64499999999998,0.8348683514057138,151.20249999999993,0.9146741678387247,133.02499999999998,0.8047124298655537,133.02499999999998,0.8047124298655537
2026-01-31,51.85749999999999,106.445,96.16749999999996,0.4871764761144252,81.17249999999999,0.7625769176570059,90.70249999999999,0.8521067217812015,90.70249999999999,0.8521067217812015
